Entity,Code,Year,"Net enrolment rate, secondary, gender parity index (GPI) (GPI)"
Lesotho,LSO,1984,2.13131999969482
Lesotho,LSO,1985,2.06634998321533
Lesotho,LSO,1986,2.11617994308472
Lesotho,LSO,1991,2.14327001571655
Lesotho,LSO,1992,2.03894996643066
Lesotho,LSO,1993,2.02816009521484
Lesotho,LSO,1994,2.17181992530823
Lesotho,LSO,1996,1.93513000011444
Lesotho,LSO,1998,2.30367994308472
Lesotho,LSO,1999,1.76138997077942
Lesotho,LSO,2000,1.68801999092102
Lesotho,LSO,2001,1.61627995967865
Lesotho,LSO,2002,1.58243000507355
Lesotho,LSO,2003,1.57489001750946
Lesotho,LSO,2004,1.58659994602203
Lesotho,LSO,2005,1.605299949646
Lesotho,LSO,2006,1.59205996990204
Lesotho,LSO,2007,1.62114000320435
Lesotho,LSO,2008,1.62336003780365
Lesotho,LSO,2009,1.66330003738403
Lesotho,LSO,2010,1.66436004638672
Lesotho,LSO,2011,1.60627996921539
Lesotho,LSO,2012,1.56547999382019
Lesotho,LSO,2014,1.56980001926422
Libya,LBY,1977,0.581889986991882
Libya,LBY,1978,0.653349995613098
Libya,LBY,1979,0.69529002904892
Libya,LBY,1980,0.716329991817474
Libya,LBY,1981,0.730159997940063
Libya,LBY,1983,0.724290013313293
Liechtenstein,LIE,2004,0.952889978885651
Liechtenstein,LIE,2008,0.917739987373352
Liechtenstein,LIE,2010,0.889739990234375
Liechtenstein,LIE,2012,0.89776998758316
Lithuania,LTU,1995,1.03929996490479
Lithuania,LTU,1998,1.01383996009827
Lithuania,LTU,1999,1.00801002979279
Lithuania,LTU,2000,1.00608003139496
Lithuania,LTU,2001,1.00471997261047
Lithuania,LTU,2006,1.00875997543335
Lithuania,LTU,2007,1.01236999034882
Lithuania,LTU,2008,1.01423001289368
Lithuania,LTU,2009,1.01426994800568
Lithuania,LTU,2010,1.00601005554199
Lithuania,LTU,2011,1.00425004959106
Lithuania,LTU,2012,1.0008100271225
Lithuania,LTU,2013,1.00206995010376
Lithuania,LTU,2014,1.00161004066467
Low & middle income,,1998,0.888859987258911
Low & middle income,,1999,0.892239987850189
Low & middle income,,2000,0.898069977760315
Low & middle income,,2001,0.912240028381348
Low & middle income,,2002,0.925059974193573
Low & middle income,,2003,0.93724000453949
Low & middle income,,2004,0.943889975547791
Low & middle income,,2005,0.953459978103638
Low & middle income,,2006,0.957210004329681
Low & middle income,,2007,0.95933997631073
Low & middle income,,2008,0.964070022106171
Low & middle income,,2009,0.971629977226257
Low & middle income,,2010,0.977680027484894
Low & middle income,,2011,0.984740018844604
Low & middle income,,2012,0.991370022296906
Low & middle income,,2013,0.992780029773712
Low & middle income,,2014,0.995289981365204
Low income,,1992,0.748690009117126
Low income,,1993,0.743120014667511
Low income,,1994,0.728290021419525
Low income,,1995,0.73005998134613
Low income,,1996,0.735710024833679
Low income,,1997,0.739480018615723
Low income,,1998,0.746100008487701
Low income,,1999,0.746900022029877
Low income,,2000,0.749729990959167
Low income,,2001,0.752340018749237
Low income,,2002,0.747739970684052
Low income,,2003,0.753549993038177
Low income,,2004,0.750710010528564
Low income,,2005,0.757179975509644
Low income,,2006,0.754930019378662
Low income,,2007,0.7605299949646
Low income,,2008,0.7637699842453
Low income,,2009,0.774469971656799
Low income,,2010,0.793259978294373
Low income,,2011,0.811370015144348
Low income,,2012,0.825469970703125
Low income,,2013,0.838940024375916
Low income,,2014,0.841430008411407
Lower middle income,,1999,0.830349981784821
Lower middle income,,2000,0.835080027580261
Lower middle income,,2001,0.856379985809326
Lower middle income,,2002,0.873189985752106
Lower middle income,,2003,0.88959002494812
Lower middle income,,2004,0.891820013523102
Lower middle income,,2005,0.898999989032745
Lower middle income,,2006,0.906629979610443
Lower middle income,,2007,0.911939978599548
Lower middle income,,2008,0.923370003700256
Lower middle income,,2009,0.939899981021881
Lower middle income,,2010,0.954859972000122
Lower middle income,,2011,0.968590021133423
Lower middle income,,2012,0.982290029525757
Lower middle income,,2013,0.984470009803772
Lower middle income,,2014,0.989619970321655
Luxembourg,LUX,1971,0.97623997926712
Luxembourg,LUX,1972,0.992139995098114
Luxembourg,LUX,1973,1.02016997337341
Luxembourg,LUX,1974,1.04922997951508
Luxembourg,LUX,1975,1.0355099439621
Luxembourg,LUX,1976,1.01581001281738
Luxembourg,LUX,1977,1.0145800113678
Luxembourg,LUX,1982,0.967220008373261
Luxembourg,LUX,1983,0.948059976100922
Luxembourg,LUX,1984,0.961149990558624
Luxembourg,LUX,1986,1.01554000377655
Luxembourg,LUX,1987,1.02787005901337
Luxembourg,LUX,1988,1.05745995044708
Luxembourg,LUX,1996,1.08155000209808
Luxembourg,LUX,1997,1.08388996124268
Luxembourg,LUX,1999,1.05642998218536
Luxembourg,LUX,2000,1.06054997444153
Luxembourg,LUX,2001,1.08299005031586
Luxembourg,LUX,2002,1.06844997406006
Luxembourg,LUX,2003,1.06319999694824
Luxembourg,LUX,2004,1.06137001514435
Luxembourg,LUX,2005,1.06505000591278
Luxembourg,LUX,2006,1.05035996437073
Luxembourg,LUX,2007,1.03882002830505
Luxembourg,LUX,2008,1.03157997131348
Luxembourg,LUX,2010,1.03849005699158
Luxembourg,LUX,2011,1.04196000099182
Luxembourg,LUX,2012,1.03959000110626
Luxembourg,LUX,2013,1.03438997268677
Macao,MAC,1990,1.13839995861053
Macao,MAC,1992,1.09741997718811
Macao,MAC,1999,1.06858003139496
Macao,MAC,2000,1.06765997409821
Macao,MAC,2001,1.10327005386353
Macao,MAC,2002,1.100909948349
Macao,MAC,2003,1.09553003311157
Macao,MAC,2004,1.07953000068665
Macao,MAC,2005,1.07436001300812
Macao,MAC,2006,1.06510996818542
Macao,MAC,2007,1.04294002056122
Macao,MAC,2008,1.03395998477936
Macao,MAC,2009,1.04761004447937
Macao,MAC,2010,1.02705001831055
Macao,MAC,2011,1.02670001983643
Macao,MAC,2012,1.03852999210358
Macao,MAC,2013,1.04349994659424
Macao,MAC,2014,1.03435003757477
Macedonia,MKD,2005,0.97053998708725
Madagascar,MDG,2005,1.02251994609833
Madagascar,MDG,2007,1.00522994995117
Madagascar,MDG,2008,1.04472005367279
Madagascar,MDG,2009,0.988259971141815
Madagascar,MDG,2011,0.999080002307892
Madagascar,MDG,2012,1.00975000858307
Madagascar,MDG,2014,1.03632998466492
Malawi,MWI,1999,0.779429972171783
Malawi,MWI,2000,0.738749980926514
Malawi,MWI,2001,0.810050010681152
Malawi,MWI,2002,0.810280025005341
Malawi,MWI,2004,0.851100027561188
Malawi,MWI,2005,0.870410025119781
Malawi,MWI,2006,0.913039982318878
Malawi,MWI,2007,0.897549986839294
Malawi,MWI,2008,0.912370026111603
Malawi,MWI,2009,0.937330007553101
Malawi,MWI,2010,0.961499989032745
Malawi,MWI,2011,0.956520020961761
Malawi,MWI,2012,0.932420015335083
Malawi,MWI,2013,0.942860007286072
Malawi,MWI,2014,0.978550016880035
Maldives,MDV,1999,1.13469994068146
Maldives,MDV,2000,1.16023004055023
Maldives,MDV,2002,1.14170002937317
Mali,MLI,1971,0.30774998664856
Mali,MLI,1991,0.572910010814667
Mali,MLI,2008,0.654779970645905
Mali,MLI,2009,0.66127997636795
Mali,MLI,2010,0.693560004234314
Mali,MLI,2011,0.705139994621277
Mali,MLI,2013,0.797900021076202
Mali,MLI,2014,0.760010004043579
Malta,MLT,1971,0.991389989852905
Malta,MLT,1972,0.892579972743988
Malta,MLT,1973,0.956709980964661
Malta,MLT,1974,0.933809995651245
Malta,MLT,1975,0.953549981117249
Malta,MLT,1976,0.94581001996994
Malta,MLT,1977,0.911670029163361
Malta,MLT,1978,0.916689991950989
Malta,MLT,1979,0.90258002281189
Malta,MLT,1980,0.940259993076324
Malta,MLT,1981,0.916790008544922
Malta,MLT,1982,0.92221999168396
Malta,MLT,1983,0.954330027103424
Malta,MLT,1984,0.946380019187927
Malta,MLT,1985,1.02374994754791
Malta,MLT,1986,1.02908003330231
Malta,MLT,1987,1.0215300321579
Malta,MLT,1988,1.0210200548172
Malta,MLT,1989,0.986729979515076
Malta,MLT,1990,0.984279990196228
Malta,MLT,1991,0.981190025806427
Malta,MLT,1992,0.978389978408813
Malta,MLT,1993,0.972840011119843
Malta,MLT,1994,0.949769973754883
Malta,MLT,1995,0.986580014228821
Malta,MLT,1996,1.0718799829483
Malta,MLT,1997,1.01758003234863
Malta,MLT,1998,1.01040995121002
Malta,MLT,1999,0.982789993286133
Malta,MLT,2000,1.0025999546051
Malta,MLT,2001,1.00599002838135
Malta,MLT,2002,1.02997994422913
Malta,MLT,2003,1.05444002151489
Malta,MLT,2004,1.10920000076294
Malta,MLT,2005,1.09215998649597
Malta,MLT,2006,1.09449994564056
Malta,MLT,2008,1.01964998245239
Malta,MLT,2010,0.86557000875473
Malta,MLT,2012,0.875630021095276
Malta,MLT,2013,0.880680024623871
Malta,MLT,2014,0.892889976501465
Marshall Islands,MHL,2002,1.05750000476837
Marshall Islands,MHL,2007,1.05525994300842
Mauritania,MRT,2001,0.810130000114441
Mauritania,MRT,2002,0.77758002281189
Mauritania,MRT,2004,0.839100003242493
Mauritania,MRT,2005,0.868759989738464
Mauritania,MRT,2006,0.884779989719391
Mauritania,MRT,2012,0.870239973068237
Mauritania,MRT,2013,0.865429997444153
Mauritania,MRT,2014,0.920539975166321
Mauritius,MUS,1981,0.962010025978088
Mauritius,MUS,1982,0.942579984664917
Mauritius,MUS,1998,1.02676999568939
Mauritius,MUS,1999,1.00240004062653
Mauritius,MUS,2000,0.981880009174347
Mauritius,MUS,2001,0.986029982566834
Mauritius,MUS,2002,1.01437997817993
Mauritius,MUS,2004,1.00987005233765
Mexico,MEX,1999,0.987450003623962
Mexico,MEX,2000,0.996689975261688
Mexico,MEX,2002,1.03032994270325
Mexico,MEX,2003,1.04317998886108
Mexico,MEX,2004,1.05034005641937
Mexico,MEX,2005,1.05841994285583
Mexico,MEX,2006,1.064120054245
Mexico,MEX,2007,1.06729996204376
Mexico,MEX,2008,1.06762003898621
Mexico,MEX,2009,1.06561005115509
Mexico,MEX,2010,1.05587005615234
Mexico,MEX,2011,1.04909002780914
Mexico,MEX,2012,1.04077005386353
Middle East & North Africa,,1970,0.645990014076233
Middle East & North Africa,,1971,0.646430015563965
Middle East & North Africa,,1972,0.672160029411316
Middle East & North Africa,,1973,0.672290027141571
Middle East & North Africa,,1974,0.683409988880157
Middle East & North Africa,,1975,0.694010019302368
Middle East & North Africa,,1976,0.70252001285553
Middle East & North Africa,,1977,0.708249986171722
Middle East & North Africa,,1978,0.71900999546051
Middle East & North Africa,,1979,0.7221400141716
Middle East & North Africa,,1980,0.728770017623901
Middle East & North Africa,,1981,0.739359974861145
Middle East & North Africa,,1982,0.746619999408722
Middle East & North Africa,,1983,0.755959987640381
Middle East & North Africa,,1984,0.765500009059906
Middle East & North Africa,,1985,0.773790001869202
Middle East & North Africa,,1986,0.782149970531464
Middle East & North Africa,,1987,0.792270004749298
Middle East & North Africa,,1988,0.804579973220825
Middle East & North Africa,,1989,0.816550016403198
Middle East & North Africa,,1990,0.825049996376038
Middle East & North Africa,,1991,0.834550023078918
Middle East & North Africa,,1992,0.846530020236969
Middle East & North Africa,,1993,0.857819974422455
Middle East & North Africa,,1994,0.86751002073288
Middle East & North Africa,,1995,0.873690009117126
Middle East & North Africa,,1996,0.879260003566742
Middle East & North Africa,,1997,0.887790024280548
Middle East & North Africa,,1998,0.889980018138886
Middle East & North Africa,,1999,0.893060028553009
Middle East & North Africa,,2000,0.893450021743774
Middle East & North Africa,,2001,0.895770013332367
Middle East & North Africa,,2002,0.899339973926544
Middle East & North Africa,,2003,0.90530002117157
Middle East & North Africa,,2004,0.903199970722198
Middle East & North Africa,,2005,0.907819986343384
Middle East & North Africa,,2006,0.912649989128113
Middle East & North Africa,,2007,0.918349981307983
Middle East & North Africa,,2008,0.921769976615906
Middle East & North Africa,,2009,0.924989998340607
Middle East & North Africa,,2010,0.928709983825684
Middle East & North Africa,,2011,0.933390021324158
Middle East & North Africa,,2012,0.934689998626709
Middle East & North Africa,,2013,0.927150011062622
Middle East & North Africa,,2014,0.935079991817474
Middle East & North Africa (all income levels),,1970,0.67755001783371
Middle East & North Africa (all income levels),,1971,0.677619993686676
Middle East & North Africa (all income levels),,1972,0.69871997833252
Middle East & North Africa (all income levels),,1973,0.697390019893646
Middle East & North Africa (all income levels),,1974,0.707090020179749
Middle East & North Africa (all income levels),,1975,0.715650022029877
Middle East & North Africa (all income levels),,1976,0.722400009632111
Middle East & North Africa (all income levels),,1977,0.726930022239685
Middle East & North Africa (all income levels),,1978,0.73565000295639
Middle East & North Africa (all income levels),,1979,0.738030016422272
Middle East & North Africa (all income levels),,1980,0.744690001010895
Middle East & North Africa (all income levels),,1981,0.755060017108917
Middle East & North Africa (all income levels),,1982,0.762520015239716
Middle East & North Africa (all income levels),,1983,0.771969974040985
Middle East & North Africa (all income levels),,1984,0.781470000743866
Middle East & North Africa (all income levels),,1985,0.789740025997162
Middle East & North Africa (all income levels),,1986,0.797720015048981
Middle East & North Africa (all income levels),,1987,0.808109998703003
Middle East & North Africa (all income levels),,1988,0.820259988307953
Middle East & North Africa (all income levels),,1989,0.831690013408661
Middle East & North Africa (all income levels),,1990,0.838909983634949
Middle East & North Africa (all income levels),,1991,0.847840011119843
Middle East & North Africa (all income levels),,1992,0.859189987182617
Middle East & North Africa (all income levels),,1993,0.870140016078949
Middle East & North Africa (all income levels),,1994,0.879170000553131
Middle East & North Africa (all income levels),,1995,0.885320007801056
Middle East & North Africa (all income levels),,1996,0.891189992427826
Middle East & North Africa (all income levels),,1997,0.898999989032745
Middle East & North Africa (all income levels),,1998,0.900829970836639
Middle East & North Africa (all income levels),,1999,0.903829991817474
Middle East & North Africa (all income levels),,2000,0.904070019721985
Middle East & North Africa (all income levels),,2001,0.906539976596832
Middle East & North Africa (all income levels),,2002,0.910049974918365
Middle East & North Africa (all income levels),,2003,0.915830016136169
Middle East & North Africa (all income levels),,2004,0.914170026779175
Middle East & North Africa (all income levels),,2005,0.918540000915527
Middle East & North Africa (all income levels),,2006,0.923120021820068
Middle East & North Africa (all income levels),,2007,0.928380012512207
Middle East & North Africa (all income levels),,2008,0.931689977645874
Middle East & North Africa (all income levels),,2009,0.934769988059998
Middle East & North Africa (all income levels),,2010,0.937569975852966
Middle East & North Africa (all income levels),,2011,0.9410799741745
Middle East & North Africa (all income levels),,2012,0.941609978675842
Middle East & North Africa (all income levels),,2013,0.934560000896454
Middle East & North Africa (all income levels),,2014,0.941929996013641
Middle income,,1998,0.89613002538681
Middle income,,1999,0.899779975414276
Middle income,,2000,0.905960023403168
Middle income,,2001,0.920799970626831
Middle income,,2002,0.934809982776642
Middle income,,2003,0.94761997461319
Middle income,,2004,0.955269992351532
Middle income,,2005,0.965759992599487
Middle income,,2006,0.970849990844727
Middle income,,2007,0.973749995231628
Middle income,,2008,0.979860007762909
Middle income,,2009,0.988229990005493
Middle income,,2010,0.994199991226196
Middle income,,2011,1.00123000144958
Middle income,,2012,1.00786995887756
Middle income,,2013,1.00866997241974
Middle income,,2014,1.01173996925354
Moldova,MDA,2000,1.02768003940582
Moldova,MDA,2001,1.0313800573349
Moldova,MDA,2002,1.03328001499176
Moldova,MDA,2003,1.04145002365112
Moldova,MDA,2004,1.05224001407623
Moldova,MDA,2005,1.0349999666214
Moldova,MDA,2006,1.04198002815247
Moldova,MDA,2007,1.03219997882843
Moldova,MDA,2008,1.0412700176239
Moldova,MDA,2009,1.02306997776031
Moldova,MDA,2010,1.01740002632141
Moldova,MDA,2011,1.01631999015808
Moldova,MDA,2012,1.01067996025085
Moldova,MDA,2013,1.01338994503021
Moldova,MDA,2014,1.00812995433807
Mongolia,MNG,1995,1.34010004997253
Mongolia,MNG,1996,1.31683003902435
Mongolia,MNG,1997,1.34556996822357
Mongolia,MNG,1998,1.33185994625092
Mongolia,MNG,1999,1.27184998989105
Mongolia,MNG,2000,1.23816001415253
Mongolia,MNG,2001,1.21334004402161
Mongolia,MNG,2002,1.18449997901917
Mongolia,MNG,2003,1.15006995201111
Mongolia,MNG,2004,1.11963999271393
Mongolia,MNG,2005,1.11554002761841
Mongolia,MNG,2006,1.10722994804382
Mongolia,MNG,2014,1.03119003772736
Morocco,MAR,2005,0.882770001888275
Morocco,MAR,2006,0.895929992198944
Morocco,MAR,2007,0.903840005397797
Morocco,MAR,2008,0.899389982223511
Morocco,MAR,2010,0.905640006065369
Morocco,MAR,2011,0.903190016746521
Morocco,MAR,2012,0.899489998817444
Mozambique,MOZ,1992,0.603730022907257
Mozambique,MOZ,1993,0.613919973373413
Mozambique,MOZ,1994,0.619769990444183
Mozambique,MOZ,1995,0.639379978179932
Mozambique,MOZ,1999,0.699039995670319
Mozambique,MOZ,2000,0.695460021495819
Mozambique,MOZ,2001,0.698430001735687
Mozambique,MOZ,2002,0.72393000125885
Mozambique,MOZ,2004,0.779160022735596
Mozambique,MOZ,2005,0.78439998626709
Mozambique,MOZ,2006,0.81537002325058
Mozambique,MOZ,2007,0.8194500207901
Mozambique,MOZ,2008,0.842469990253448
Mozambique,MOZ,2009,0.87322998046875
Mozambique,MOZ,2010,0.893610000610352
Mozambique,MOZ,2011,0.932430028915405
Mozambique,MOZ,2012,0.954089999198914
Mozambique,MOZ,2013,0.977280020713806
Mozambique,MOZ,2014,0.997319996356964
Myanmar,MMR,1999,0.972699999809265
Myanmar,MMR,2000,1.03912997245789
Myanmar,MMR,2001,0.935199975967407
Myanmar,MMR,2002,0.923179984092712
Myanmar,MMR,2003,0.923849999904633
Myanmar,MMR,2004,0.933149993419647
Myanmar,MMR,2005,0.966180026531219
Myanmar,MMR,2006,0.974380016326904
Myanmar,MMR,2007,0.995630025863647
Myanmar,MMR,2009,1.0111700296402
Myanmar,MMR,2010,1.04505002498627
Myanmar,MMR,2014,1.01584994792938
Namibia,NAM,1998,1.36159002780914
Namibia,NAM,1999,1.29644000530243
Namibia,NAM,2000,1.26792001724243
Namibia,NAM,2001,1.26699995994568
Namibia,NAM,2002,1.19053995609283
Namibia,NAM,2003,1.22663998603821
Namibia,NAM,2004,1.2328200340271
Namibia,NAM,2005,1.23070001602173
Namibia,NAM,2006,1.26274001598358
Namibia,NAM,2007,1.27485001087189
Nauru,NRU,2012,0.973439991474152
Nauru,NRU,2014,1.07150995731354
Nepal,NPL,2007,0.866389989852905
Nepal,NPL,2008,0.875109970569611
Nepal,NPL,2010,0.942619979381561
Nepal,NPL,2011,0.986329972743988
Nepal,NPL,2012,1.02900004386902
Nepal,NPL,2013,1.04717004299164
Nepal,NPL,2014,1.07211995124817
Nepal,NPL,2015,1.07980000972748
Netherlands,NLD,1971,0.903580009937286
Netherlands,NLD,1972,0.925490021705627
Netherlands,NLD,1973,0.945079982280731
Netherlands,NLD,1974,0.95796000957489
Netherlands,NLD,1975,0.968280017375946
Netherlands,NLD,1976,0.988740026950836
Netherlands,NLD,1977,0.993730008602142
Netherlands,NLD,1978,1.00305998325348
Netherlands,NLD,1979,1.00459003448486
Netherlands,NLD,1980,1.01277005672455
Netherlands,NLD,1981,1.01725995540619
Netherlands,NLD,1982,1.02164995670319
Netherlands,NLD,1983,1.02599000930786
Netherlands,NLD,1984,1.02437996864319
Netherlands,NLD,1985,1.02857005596161
Netherlands,NLD,1986,1.03260004520416
Netherlands,NLD,1987,1.02769994735718
Netherlands,NLD,1988,1.02751994132996
Netherlands,NLD,1989,1.0254100561142
Netherlands,NLD,1990,1.02706003189087
Netherlands,NLD,1991,1.02433001995087
Netherlands,NLD,1992,1.03110003471375
Netherlands,NLD,1993,1.03793001174927
Netherlands,NLD,1995,1.00654995441437
Netherlands,NLD,1996,1.00723004341125
Netherlands,NLD,1997,1.00777995586395
Netherlands,NLD,2002,1.00408005714417
Netherlands,NLD,2003,1.00992000102997
Netherlands,NLD,2004,1.01108002662659
Netherlands,NLD,2005,1.02202999591827
Netherlands,NLD,2006,1.01582002639771
Netherlands,NLD,2007,1.01470005512238
Netherlands,NLD,2008,1.01328003406525
Netherlands,NLD,2009,1.01301002502441
Netherlands,NLD,2010,1.01266002655029
Netherlands,NLD,2011,1.01310002803802
Netherlands,NLD,2012,1.01092004776001
New Zealand,NZL,1977,1.01321995258331
New Zealand,NZL,1979,1.02643001079559
New Zealand,NZL,1980,1.01937997341156
New Zealand,NZL,1981,1.02117002010345
New Zealand,NZL,1982,1.03100001811981
New Zealand,NZL,1983,1.0229799747467
New Zealand,NZL,1984,1.01576995849609
New Zealand,NZL,1985,1.01926004886627
New Zealand,NZL,1986,1.00859999656677
New Zealand,NZL,1987,1.00795996189117
New Zealand,NZL,1988,1.00059998035431
New Zealand,NZL,1989,1.0023900270462
New Zealand,NZL,1990,1.00689995288849
New Zealand,NZL,1991,1.00409996509552
New Zealand,NZL,1992,1.00327003002167
New Zealand,NZL,1994,1.03524994850159
New Zealand,NZL,1995,1.01186001300812
New Zealand,NZL,1996,1.01875996589661
New Zealand,NZL,1997,1.01400995254517
New Zealand,NZL,1998,1.00915002822876
New Zealand,NZL,2002,1.0205500125885
New Zealand,NZL,2009,1.00906002521515
New Zealand,NZL,2010,1.0100599527359
New Zealand,NZL,2011,1.00967001914978
New Zealand,NZL,2012,1.00811994075775
New Zealand,NZL,2013,1.01383996009827
New Zealand,NZL,2014,1.01706004142761
Nicaragua,NIC,1971,0.985080003738403
Nicaragua,NIC,1980,1.23000001907349
Nicaragua,NIC,1983,1.64598000049591
Nicaragua,NIC,1984,1.39033997058868
Nicaragua,NIC,1985,1.78576004505157
Nicaragua,NIC,1986,1.67487001419067
Nicaragua,NIC,1987,1.58062994480133
Nicaragua,NIC,1989,1.59205996990204
Nicaragua,NIC,2000,1.2181099653244
Nicaragua,NIC,2001,1.21188998222351
Nicaragua,NIC,2002,1.21187996864319
Nicaragua,NIC,2004,1.17413997650146
Nicaragua,NIC,2005,1.18428003787994
Nicaragua,NIC,2006,1.18561005592346
Nicaragua,NIC,2010,1.17449998855591
Niger,NER,1974,0.364730000495911
Niger,NER,1976,0.387250006198883
Niger,NER,1977,0.381980001926422
Niger,NER,1978,0.375189989805222
Niger,NER,1979,0.342999994754791
Niger,NER,1981,0.391420006752014
Niger,NER,1990,0.382340013980865
Niger,NER,1991,0.38400998711586
Niger,NER,1997,0.565959990024567
Niger,NER,1999,0.597289979457855
Niger,NER,2001,0.609210014343262
Niger,NER,2002,0.60819000005722
Niger,NER,2003,0.617760002613068
Niger,NER,2004,0.613829970359802
Niger,NER,2005,0.653540015220642
Niger,NER,2007,0.616989970207214
Niger,NER,2008,0.608749985694885
Niger,NER,2009,0.605340003967285
Niger,NER,2010,0.698339998722076
Niger,NER,2011,0.661679983139038
Niger,NER,2014,0.673049986362457
North America,,1986,1.03910005092621
North America,,1987,1.03907001018524
North America,,1988,1.0358099937439
North America,,1989,1.0325700044632
North America,,1990,1.02936005592346
North America,,1991,1.02619004249573
North America,,1992,1.02318000793457
North America,,1993,1.02016997337341
North America,,1994,1.01692998409271
North America,,1995,1.02707004547119
North America,,1996,1.01091003417969
North America,,1997,1.01394999027252
North America,,1998,1.01701998710632
North America,,1999,1.02023994922638
North America,,2000,1.02330005168915
North America,,2001,1.02339005470276
North America,,2002,1.00471997261047
North America,,2003,1.01855003833771
North America,,2004,1.03289997577667
North America,,2005,1.03276002407074
North America,,2006,1.02573001384735
North America,,2007,1.02298998832703
North America,,2008,1.01681995391846
North America,,2009,1.02458000183105
North America,,2010,1.01792001724243
North America,,2011,1.01760995388031
North America,,2012,1.02335000038147
North America,,2013,1.0146199464798
North America,,2014,1.02626001834869
Norway,NOR,1978,1.01811003684998
Norway,NOR,1979,1.04015004634857
Norway,NOR,1981,1.04761004447937
Norway,NOR,1982,1.05309998989105
Norway,NOR,1984,1.04554998874664
Norway,NOR,1985,1.0422899723053
Norway,NOR,1986,1.03931999206543
Norway,NOR,1987,1.03553998470306
Norway,NOR,1988,1.03807997703552
Norway,NOR,1989,1.03666996955872
Norway,NOR,1990,1.02428996562958
Norway,NOR,1991,1.01569998264313
Norway,NOR,1992,1.0061000585556
Norway,NOR,1993,1.00257003307343
Norway,NOR,1997,1.00468003749847
Norway,NOR,1998,1.00799000263214
Norway,NOR,1999,1.00792002677917
Norway,NOR,2000,1.00961005687714
Norway,NOR,2001,1.00941002368927
Norway,NOR,2002,1.01075005531311
Norway,NOR,2003,1.00878000259399
Norway,NOR,2004,1.01020002365112
Norway,NOR,2005,1.00892996788025
Norway,NOR,2006,1.00876998901367
Norway,NOR,2007,1.0062700510025
Norway,NOR,2008,1.00375998020172
Norway,NOR,2009,1.00519001483917
Norway,NOR,2010,1.00440001487732
Norway,NOR,2011,1.00651001930237
Norway,NOR,2012,1.01524996757507
Norway,NOR,2013,1.00381994247437
Norway,NOR,2014,1.00414001941681
OECD members,,1978,0.99414998292923
OECD members,,1979,0.994870007038116
OECD members,,1980,0.998539984226227
OECD members,,1981,1.00109994411469
OECD members,,1982,1.00207996368408
OECD members,,1983,1.0020899772644
OECD members,,1984,1.00153005123138
OECD members,,1985,1.00164997577667
OECD members,,1986,1.00147998332977
OECD members,,1987,1.00038003921509
OECD members,,1988,0.999400019645691
OECD members,,1989,0.998579978942871
OECD members,,1990,0.997430026531219
OECD members,,1991,0.996079981327057
OECD members,,1992,0.995989978313446
OECD members,,1993,0.99397999048233
OECD members,,1994,0.991089999675751
OECD members,,1995,0.993990004062653
OECD members,,1996,0.992399990558624
OECD members,,1997,0.993539988994598
OECD members,,1998,0.995429992675781
OECD members,,1999,0.997219979763031
OECD members,,2000,0.998660027980804
OECD members,,2001,1.00311994552612
OECD members,,2002,0.999220013618469
OECD members,,2003,1.00595998764038
OECD members,,2004,1.01178002357483
OECD members,,2005,1.01270997524261
OECD members,,2006,1.01122999191284
OECD members,,2007,1.01101005077362
OECD members,,2008,1.01022005081177
OECD members,,2009,1.01218998432159
OECD members,,2010,1.00871002674103
OECD members,,2011,1.00814998149872
OECD members,,2012,1.01092004776001
OECD members,,2013,1.00863003730774
OECD members,,2014,1.01217997074127
Oman,OMN,1982,0.392010003328323
Oman,OMN,1993,0.939849972724915
Oman,OMN,1999,1.03506994247437
Oman,OMN,2000,1.0081000328064
Oman,OMN,2001,1.01209998130798
Oman,OMN,2002,0.98769998550415
Oman,OMN,2003,0.994350016117096
Oman,OMN,2009,0.904560029506683
Oman,OMN,2011,0.943650007247925
Pakistan,PAK,2006,0.773769974708557
Pakistan,PAK,2007,0.757420003414154
Pakistan,PAK,2008,0.757619976997375
Pakistan,PAK,2009,0.791019976139069
Pakistan,PAK,2011,0.754390001296997
Pakistan,PAK,2012,0.73921000957489
Pakistan,PAK,2013,0.735360026359558
Pakistan,PAK,2014,0.791540026664734
Palestine,PSE,1999,1.02418994903564
Palestine,PSE,2000,1.04702997207642
Palestine,PSE,2001,1.06951999664307
Palestine,PSE,2002,1.04966998100281
Palestine,PSE,2003,1.04233002662659
Palestine,PSE,2004,1.03852999210358
Palestine,PSE,2005,1.04258000850677
Palestine,PSE,2006,1.05428004264832
Palestine,PSE,2007,1.05862998962402
Palestine,PSE,2008,1.06315994262695
Palestine,PSE,2009,1.06154000759125
Palestine,PSE,2010,1.07172000408173
Palestine,PSE,2011,1.09991002082825
Palestine,PSE,2012,1.09103000164032
Palestine,PSE,2013,1.09317004680634
Palestine,PSE,2014,1.09587001800537
Panama,PAN,1999,1.1054300069809
Panama,PAN,2000,1.10395002365112
Panama,PAN,2001,1.10130000114441
Panama,PAN,2002,1.09615004062653
Panama,PAN,2004,1.09540998935699
Panama,PAN,2005,1.09138000011444
Panama,PAN,2008,1.09088003635406
Panama,PAN,2009,1.09554004669189
Panama,PAN,2010,1.07614004611969
Panama,PAN,2011,1.08835995197296
Panama,PAN,2012,1.07261002063751
