Entity,Code,Year,Coal consumption per capita (BP & UN (2017 revision)) (megawatt-hours)
Italy,ITA,2009,2.412409034
Italy,ITA,2010,2.659740722
Italy,ITA,2011,2.988150672
Italy,ITA,2012,3.061279793
Italy,ITA,2013,2.64045128
Italy,ITA,2014,2.5504322619999997
Italy,ITA,2015,2.404210142
Japan,JPN,1965,5.754597646000001
Japan,JPN,1966,6.062272902
Japan,JPN,1967,6.578005993
Japan,JPN,1968,6.682841833
Japan,JPN,1969,7.043860375
Japan,JPN,1970,6.693361088
Japan,JPN,1971,5.991678896000001
Japan,JPN,1972,5.770869898
Japan,JPN,1973,6.014828475000001
Japan,JPN,1974,6.289694612000001
Japan,JPN,1975,5.810758869000001
Japan,JPN,1976,5.618699412
Japan,JPN,1977,5.247834662000001
Japan,JPN,1978,4.7090436
Japan,JPN,1979,4.986517366
Japan,JPN,1980,5.7462076920000005
Japan,JPN,1981,6.392535387
Japan,JPN,1982,6.052281097
Japan,JPN,1983,5.924889651000001
Japan,JPN,1984,6.584008205
Japan,JPN,1985,6.832381004
Japan,JPN,1986,6.473048380000001
Japan,JPN,1987,6.575441926000001
Japan,JPN,1988,7.077730294
Japan,JPN,1989,7.061915237
Japan,JPN,1990,7.28976959
Japan,JPN,1991,7.2073048680000005
Japan,JPN,1992,7.062743268999999
Japan,JPN,1993,7.181222397
Japan,JPN,1994,7.498825227
Japan,JPN,1995,7.753526529
Japan,JPN,1996,7.939601727
Japan,JPN,1997,8.139673933000001
Japan,JPN,1998,7.745934178000001
Japan,JPN,1999,8.135784816000001
Japan,JPN,2000,8.708296891
Japan,JPN,2001,8.903252222999999
Japan,JPN,2002,9.443966905
Japan,JPN,2003,9.692205934
Japan,JPN,2004,9.937340774
Japan,JPN,2005,10.33435021
Japan,JPN,2006,10.17349536
Japan,JPN,2007,10.652805120000002
Japan,JPN,2008,10.88447195
Japan,JPN,2009,9.193560267
Japan,JPN,2010,10.46856118
Japan,JPN,2011,9.920001343000001
Japan,JPN,2012,10.487986070000002
Japan,JPN,2013,10.98091255
Japan,JPN,2014,10.81205658
Japan,JPN,2015,10.895052830000001
Kazakhstan,KAZ,1985,28.08829853
Kazakhstan,KAZ,1986,29.15762029
Kazakhstan,KAZ,1987,29.935934980000003
Kazakhstan,KAZ,1988,30.89531112
Kazakhstan,KAZ,1989,29.25825589
Kazakhstan,KAZ,1990,27.2249241
Kazakhstan,KAZ,1991,26.576425670000003
Kazakhstan,KAZ,1992,26.868339380000002
Kazakhstan,KAZ,1993,24.56482845
Kazakhstan,KAZ,1994,24.25605908
Kazakhstan,KAZ,1995,19.812365630000002
Kazakhstan,KAZ,1996,17.93499242
Kazakhstan,KAZ,1997,15.63275772
Kazakhstan,KAZ,1998,15.62580456
Kazakhstan,KAZ,1999,14.64393605
Kazakhstan,KAZ,2000,13.77824626
Kazakhstan,KAZ,2001,17.243905390000002
Kazakhstan,KAZ,2002,17.39421091
Kazakhstan,KAZ,2003,19.04585649
Kazakhstan,KAZ,2004,20.099691630000002
Kazakhstan,KAZ,2005,20.1185376
Kazakhstan,KAZ,2006,21.00356137
Kazakhstan,KAZ,2007,22.8606861
Kazakhstan,KAZ,2008,24.55760765
Kazakhstan,KAZ,2009,22.23118509
Kazakhstan,KAZ,2010,23.67560556
Kazakhstan,KAZ,2011,25.38777964
Kazakhstan,KAZ,2012,25.06743313
Kazakhstan,KAZ,2013,24.50434207
Kazakhstan,KAZ,2014,27.2495115
Kazakhstan,KAZ,2015,23.45296617
Kuwait,KWT,1965,0
Kuwait,KWT,1966,0
Kuwait,KWT,1967,0
Kuwait,KWT,1968,0
Kuwait,KWT,1969,0
Kuwait,KWT,1970,0
Kuwait,KWT,1971,0
Kuwait,KWT,1972,0
Kuwait,KWT,1973,0
Kuwait,KWT,1974,0
Kuwait,KWT,1975,0
Kuwait,KWT,1976,0
Kuwait,KWT,1977,0
Kuwait,KWT,1978,0
Kuwait,KWT,1979,0
Kuwait,KWT,1980,0
Kuwait,KWT,1981,0
Kuwait,KWT,1982,0
Kuwait,KWT,1983,0
Kuwait,KWT,1984,0
Kuwait,KWT,1985,0
Kuwait,KWT,1986,0
Kuwait,KWT,1987,0
Kuwait,KWT,1988,0
Kuwait,KWT,1989,0
Kuwait,KWT,1990,0
Kuwait,KWT,1991,0
Kuwait,KWT,1992,0
Kuwait,KWT,1993,0
Kuwait,KWT,1994,0
Kuwait,KWT,1995,0
Kuwait,KWT,1996,0
Kuwait,KWT,1997,0
Kuwait,KWT,1998,0
Kuwait,KWT,1999,0
Kuwait,KWT,2000,0
Kuwait,KWT,2001,0
Kuwait,KWT,2002,0
Kuwait,KWT,2003,0
Kuwait,KWT,2004,0
Kuwait,KWT,2005,0
Kuwait,KWT,2006,0
Kuwait,KWT,2007,0
Kuwait,KWT,2008,0
Kuwait,KWT,2009,0
Kuwait,KWT,2010,0
Kuwait,KWT,2011,0
Kuwait,KWT,2012,0
Kuwait,KWT,2013,0
Kuwait,KWT,2014,0
Kuwait,KWT,2015,0
Lithuania,LTU,1985,2.65487107
Lithuania,LTU,1986,3.062622497
Lithuania,LTU,1987,2.9871296010000004
Lithuania,LTU,1988,2.9856822550000004
Lithuania,LTU,1989,2.771361325
Lithuania,LTU,1990,2.508482335
Lithuania,LTU,1991,2.800671706
Lithuania,LTU,1992,1.3159076490000001
Lithuania,LTU,1993,1.172300142
Lithuania,LTU,1994,0.9790640737999999
Lithuania,LTU,1995,0.7869631131
Lithuania,LTU,1996,0.7277332331
Lithuania,LTU,1997,0.5922362723
Lithuania,LTU,1998,0.5201408780000001
Lithuania,LTU,1999,0.4471837351
Lithuania,LTU,2000,0.30653900030000003
Lithuania,LTU,2001,0.28057036799999996
Lithuania,LTU,2002,0.4561176212
Lithuania,LTU,2003,0.5943836487999999
Lithuania,LTU,2004,0.5802758141000001
Lithuania,LTU,2005,0.642662096
Lithuania,LTU,2006,0.8836019083
Lithuania,LTU,2007,0.8900625780000001
Lithuania,LTU,2008,0.7658963233
Lithuania,LTU,2009,0.6176932263
Lithuania,LTU,2010,0.7706663961000001
Lithuania,LTU,2011,0.9051359452000001
Lithuania,LTU,2012,0.8948669288
Lithuania,LTU,2013,1.043362868
Lithuania,LTU,2014,0.8933026903
Lithuania,LTU,2015,0.7235216714
Malaysia,MYS,1965,0.01831195574
Malaysia,MYS,1966,0.023758981380000002
Malaysia,MYS,1967,0.01389185851
Malaysia,MYS,1968,0.01355240794
Malaysia,MYS,1969,0.01653675824
Malaysia,MYS,1970,0.01722328572
Malaysia,MYS,1971,0.04310390805
Malaysia,MYS,1972,0.1068079469
Malaysia,MYS,1973,0.0993185538
Malaysia,MYS,1974,0.0969882404
Malaysia,MYS,1975,0.008606053640000002
Malaysia,MYS,1976,0.009327211325000001
Malaysia,MYS,1977,0.0100019186
Malaysia,MYS,1978,0.021269414950000003
Malaysia,MYS,1979,0.02937697587
Malaysia,MYS,1980,0.04214340717
Malaysia,MYS,1981,0.076524851
Malaysia,MYS,1982,0.06831421956
Malaysia,MYS,1983,0.1734460105
Malaysia,MYS,1984,0.18296725989999998
Malaysia,MYS,1985,0.23783471979999998
Malaysia,MYS,1986,0.171785723
Malaysia,MYS,1987,0.23013525840000001
Malaysia,MYS,1988,0.17758240330000002
Malaysia,MYS,1989,0.7938602316000001
Malaysia,MYS,1990,0.8549232492
Malaysia,MYS,1991,0.980388305
Malaysia,MYS,1992,1.003180817
Malaysia,MYS,1993,0.8178895609
Malaysia,MYS,1994,0.8862052303000001
Malaysia,MYS,1995,0.9470556042
Malaysia,MYS,1996,0.9277083292
Malaysia,MYS,1997,0.8747310787
Malaysia,MYS,1998,0.9103743312
Malaysia,MYS,1999,0.9958472452
Malaysia,MYS,2000,1.246988218
Malaysia,MYS,2001,1.457988337
Malaysia,MYS,2002,1.750352941
Malaysia,MYS,2003,2.504185011
Malaysia,MYS,2004,3.063868517
Malaysia,MYS,2005,3.122407066
Malaysia,MYS,2006,3.246524977
Malaysia,MYS,2007,3.864313414
Malaysia,MYS,2008,4.196243977
Malaysia,MYS,2009,4.475413002000001
Malaysia,MYS,2010,6.1132165370000005
Malaysia,MYS,2011,5.9995666860000005
Malaysia,MYS,2012,6.332011402
Malaysia,MYS,2013,5.898637965
Malaysia,MYS,2014,5.908489134000001
Malaysia,MYS,2015,6.389407924
Mexico,MEX,1965,0.1797775697
Mexico,MEX,1966,0.1859759053
Mexico,MEX,1967,0.2213680384
Mexico,MEX,1968,0.2251070604
Mexico,MEX,1969,0.2212648596
Mexico,MEX,1970,0.2404869004
Mexico,MEX,1971,0.292423385
Mexico,MEX,1972,0.3129460221
Mexico,MEX,1973,0.3249355667
Mexico,MEX,1974,0.3479967648
Mexico,MEX,1975,0.387997413
Mexico,MEX,1976,0.28942687460000005
Mexico,MEX,1977,0.4051541199
Mexico,MEX,1978,0.41159296830000003
Mexico,MEX,1979,0.3943756935
Mexico,MEX,1980,0.3898171284
Mexico,MEX,1981,0.3366410757
Mexico,MEX,1982,0.3942164265
Mexico,MEX,1983,0.4391601435
Mexico,MEX,1984,0.4312045865
Mexico,MEX,1985,0.4578767186
Mexico,MEX,1986,0.49481133790000004
Mexico,MEX,1987,0.469209264
Mexico,MEX,1988,0.4355366555
Mexico,MEX,1989,0.4728115949
Mexico,MEX,1990,0.4597245605
Mexico,MEX,1991,0.4359060631
Mexico,MEX,1992,0.43209760490000004
Mexico,MEX,1993,0.4778397742
Mexico,MEX,1994,0.5665275212
Mexico,MEX,1995,0.6194720872
Mexico,MEX,1996,0.6981032603999999
Mexico,MEX,1997,0.6873249528
Mexico,MEX,1998,0.691628929
Mexico,MEX,1999,0.6933908128
Mexico,MEX,2000,0.7489892781
Mexico,MEX,2001,0.8118362604
Mexico,MEX,2002,1.342580463
Mexico,MEX,2003,0.9780190244000001
Mexico,MEX,2004,0.9880753831
Mexico,MEX,2005,1.2300800520000001
Mexico,MEX,2006,1.3007102620000002
Mexico,MEX,2007,1.176574119
Mexico,MEX,2008,1.034167068
Mexico,MEX,2009,1.036718865
Mexico,MEX,2010,1.262530615
Mexico,MEX,2011,1.4386347720000001
Mexico,MEX,2012,1.2353562999999999
Mexico,MEX,2013,1.209657958
Mexico,MEX,2014,1.1909269420000002
Mexico,MEX,2015,1.17284407
Netherlands,NLD,1965,8.413835826000001
Netherlands,NLD,1966,7.569125124999999
Netherlands,NLD,1967,7.189530564
Netherlands,NLD,1968,6.733059707000001
Netherlands,NLD,1969,5.661434317
Netherlands,NLD,1970,4.101951019
Netherlands,NLD,1971,3.0634306430000002
Netherlands,NLD,1972,2.591391329
Netherlands,NLD,1973,2.605876385
Netherlands,NLD,1974,2.4577685320000002
Netherlands,NLD,1975,2.050351451
Netherlands,NLD,1976,2.537498795
Netherlands,NLD,1977,2.639234559
Netherlands,NLD,1978,2.99944683
Netherlands,NLD,1979,2.843212537
Netherlands,NLD,1980,3.27873397
Netherlands,NLD,1981,3.6128898439999997
Netherlands,NLD,1982,4.158345022000001
Netherlands,NLD,1983,4.273389741
Netherlands,NLD,1984,5.137083002000001
Netherlands,NLD,1985,5.090888006
Netherlands,NLD,1986,5.214605967000001
Netherlands,NLD,1987,5.46752686
Netherlands,NLD,1988,6.5054057059999995
Netherlands,NLD,1989,6.407962104
Netherlands,NLD,1990,6.793426209000001
Netherlands,NLD,1991,6.214012615
Netherlands,NLD,1992,6.154172663000001
Netherlands,NLD,1993,6.167581193
Netherlands,NLD,1994,6.5246271600000005
Netherlands,NLD,1995,6.698481328
Netherlands,NLD,1996,6.425391089
Netherlands,NLD,1997,6.210110024
Netherlands,NLD,1998,6.2980369540000005
Netherlands,NLD,1999,5.490468767
Netherlands,NLD,2000,5.668511371
Netherlands,NLD,2001,6.000151523
Netherlands,NLD,2002,6.000281599
Netherlands,NLD,2003,6.1724771590000005
Netherlands,NLD,2004,6.054522576
Netherlands,NLD,2005,5.753391436
Netherlands,NLD,2006,5.4574824
Netherlands,NLD,2007,5.923392868
Netherlands,NLD,2008,5.582804335
Netherlands,NLD,2009,5.245841728
Netherlands,NLD,2010,5.261536563
Netherlands,NLD,2011,5.178147596
Netherlands,NLD,2012,5.674979966
Netherlands,NLD,2013,5.657926413999999
Netherlands,NLD,2014,6.233380229000001
Netherlands,NLD,2015,7.560029702
New Zealand,NZL,1965,7.283568963
New Zealand,NZL,1966,6.976913346000001
New Zealand,NZL,1967,6.286891214000001
New Zealand,NZL,1968,5.84298898
New Zealand,NZL,1969,5.910645563
New Zealand,NZL,1970,5.822454475
New Zealand,NZL,1971,5.084136181
New Zealand,NZL,1972,5.1050453870000005
New Zealand,NZL,1973,5.668314373
New Zealand,NZL,1974,5.734236079
New Zealand,NZL,1975,5.3255186210000005
New Zealand,NZL,1976,5.441953839
New Zealand,NZL,1977,5.159858206
New Zealand,NZL,1978,4.74954479
New Zealand,NZL,1979,4.226073142000001
New Zealand,NZL,1980,4.331069316
New Zealand,NZL,1981,4.2902638699999995
New Zealand,NZL,1982,4.174495487000001
New Zealand,NZL,1983,4.586440586
New Zealand,NZL,1984,4.229729145
New Zealand,NZL,1985,3.8754944730000003
New Zealand,NZL,1986,4.424167358
New Zealand,NZL,1987,3.66983081
New Zealand,NZL,1988,3.950429883
New Zealand,NZL,1989,4.264938528
New Zealand,NZL,1990,4.100218839999999
New Zealand,NZL,1991,3.855153778
New Zealand,NZL,1992,4.175843993000001
New Zealand,NZL,1993,4.043038625
New Zealand,NZL,1994,3.7597644580000003
New Zealand,NZL,1995,3.83876593
New Zealand,NZL,1996,3.6801603490000003
New Zealand,NZL,1997,3.918653427
New Zealand,NZL,1998,3.5336724680000002
New Zealand,NZL,1999,3.589565975
New Zealand,NZL,2000,3.382983404
New Zealand,NZL,2001,4.161655533
New Zealand,NZL,2002,4.10311526
New Zealand,NZL,2003,5.802141942
New Zealand,NZL,2004,5.895718794
New Zealand,NZL,2005,6.431403118
New Zealand,NZL,2006,6.2421106250000005
New Zealand,NZL,2007,4.7068416090000005
New Zealand,NZL,2008,5.774188543999999
New Zealand,NZL,2009,4.342846357000001
New Zealand,NZL,2010,3.7180085110000003
New Zealand,NZL,2011,3.7541760250000005
New Zealand,NZL,2012,4.5266680699999995
New Zealand,NZL,2013,3.951010154
New Zealand,NZL,2014,3.7386131479999998
New Zealand,NZL,2015,3.622477548
Norway,NOR,1965,2.383544481
Norway,NOR,1966,2.177115659
Norway,NOR,1967,2.2672407939999997
Norway,NOR,1968,2.289191328
Norway,NOR,1969,2.530150861
Norway,NOR,1970,2.564573335
Norway,NOR,1971,2.393697126
Norway,NOR,1972,2.580198603
Norway,NOR,1973,2.7548240280000003
Norway,NOR,1974,3.035096189
Norway,NOR,1975,2.869767355
Norway,NOR,1976,2.755534445
Norway,NOR,1977,2.362687298
Norway,NOR,1978,2.4260765230000003
Norway,NOR,1979,3.011065465
Norway,NOR,1980,2.77824318
Norway,NOR,1981,2.774444291
Norway,NOR,1982,2.660154492
Norway,NOR,1983,2.825057561
Norway,NOR,1984,3.1574557380000003
Norway,NOR,1985,3.133350262
Norway,NOR,1986,2.781581291
Norway,NOR,1987,2.675967624
Norway,NOR,1988,2.734678628
Norway,NOR,1989,2.384532491
Norway,NOR,1990,2.222012816
Norway,NOR,1991,1.967296711
Norway,NOR,1992,1.965751148
Norway,NOR,1993,2.113904937
Norway,NOR,1994,2.369713069
Norway,NOR,1995,2.5722297789999997
Norway,NOR,1996,2.542666679
Norway,NOR,1997,2.5076793
Norway,NOR,1998,2.704703803
Norway,NOR,1999,2.51943111
Norway,NOR,2000,2.565951349
Norway,NOR,2001,2.2746080010000003
Norway,NOR,2002,1.9626671180000002
Norway,NOR,2003,1.90620491
Norway,NOR,2004,2.139011051
Norway,NOR,2005,1.8131814030000002
Norway,NOR,2006,1.541810777
Norway,NOR,2007,1.678758001
Norway,NOR,2008,1.711262769
Norway,NOR,2009,1.3465418729999998
Norway,NOR,2010,1.813616941
Norway,NOR,2011,1.987497629
Norway,NOR,2012,1.900990517
Norway,NOR,2013,1.7781363380000001
Norway,NOR,2014,1.9237919440000002
Norway,NOR,2015,1.832322746
Pakistan,PAK,1965,0.31542335120000004
Pakistan,PAK,1966,0.2593798808
Pakistan,PAK,1967,0.2426220303
Pakistan,PAK,1968,0.2601000462
Pakistan,PAK,1969,0.22790034120000002
Pakistan,PAK,1970,0.1847882552
Pakistan,PAK,1971,0.1424348696
Pakistan,PAK,1972,0.1111081385
Pakistan,PAK,1973,0.1073377055
Pakistan,PAK,1974,0.09555588719000001
Pakistan,PAK,1975,0.09002693467
Pakistan,PAK,1976,0.08653220994000001
Pakistan,PAK,1977,0.09130731695000001
Pakistan,PAK,1978,0.09422222742
Pakistan,PAK,1979,0.1017290698
Pakistan,PAK,1980,0.1048765806
Pakistan,PAK,1981,0.1151514472
Pakistan,PAK,1982,0.1262708494
Pakistan,PAK,1983,0.1385395939
Pakistan,PAK,1984,0.1519751174
Pakistan,PAK,1985,0.16684640450000002
Pakistan,PAK,1986,0.1832438876
Pakistan,PAK,1987,0.20148463960000002
Pakistan,PAK,1988,0.2042344784
Pakistan,PAK,1989,0.2170579191
Pakistan,PAK,1990,0.2234656364
Pakistan,PAK,1991,0.2151011438
Pakistan,PAK,1992,0.2150198332
Pakistan,PAK,1993,0.2199497797
Pakistan,PAK,1994,0.2128500835
Pakistan,PAK,1995,0.2092524488
Pakistan,PAK,1996,0.2068567857
Pakistan,PAK,1997,0.18865743610000002
Pakistan,PAK,1998,0.1843166608
Pakistan,PAK,1999,0.1801115529
Pakistan,PAK,2000,0.17026480419999998
Pakistan,PAK,2001,0.1728877229
Pakistan,PAK,2002,0.18974084970000002
Pakistan,PAK,2003,0.2384766703
Pakistan,PAK,2004,0.2589413414
Pakistan,PAK,2005,0.2834228786
Pakistan,PAK,2006,0.2941760521
Pakistan,PAK,2007,0.3943681931
Pakistan,PAK,2008,0.4257692215
Pakistan,PAK,2009,0.3430067415
Pakistan,PAK,2010,0.3157203677
Pakistan,PAK,2011,0.2665492668
Pakistan,PAK,2012,0.2646781059
Pakistan,PAK,2013,0.20530401
Pakistan,PAK,2014,0.2964124701
Pakistan,PAK,2015,0.2865395008
Peru,PER,1965,0.03615765276
Peru,PER,1966,0.0443336494
Peru,PER,1967,0.04854014198
Peru,PER,1968,0.046827872820000005
Peru,PER,1969,0.07678080884
Peru,PER,1970,0.07578936224
Peru,PER,1971,0.1034749629
Peru,PER,1972,0.1090189578
Peru,PER,1973,0.1214538326
Peru,PER,1974,0.126146509
Peru,PER,1975,0.1282013654
Peru,PER,1976,0.09660120824000001
Peru,PER,1977,0.1078159419
Peru,PER,1978,0.08950965265000001
Peru,PER,1979,0.09269788982
Peru,PER,1980,0.09508290487
Peru,PER,1981,0.09406247026
Peru,PER,1982,0.1039434055
Peru,PER,1983,0.08595129455
Peru,PER,1984,0.06694444817
Peru,PER,1985,0.07135970131000001
Peru,PER,1986,0.09473997176
Peru,PER,1987,0.1045688165
Peru,PER,1988,0.1006036191
Peru,PER,1989,0.10932315620000001
Peru,PER,1990,0.07719917543
Peru,PER,1991,0.146560812
Peru,PER,1992,0.14056837930000002
Peru,PER,1993,0.1448781857
Peru,PER,1994,0.1751741241
Peru,PER,1995,0.1808190883
Peru,PER,1996,0.1864007013
Peru,PER,1997,0.1909963709
Peru,PER,1998,0.20629615469999998
Peru,PER,1999,0.184447677
Peru,PER,2000,0.28261327740000003
Peru,PER,2001,0.25304390250000003
Peru,PER,2002,0.342086397
Peru,PER,2003,0.3625232213
Peru,PER,2004,0.3871730038
Peru,PER,2005,0.3881386284
Peru,PER,2006,0.32622804380000003
Peru,PER,2007,0.4255118344
Peru,PER,2008,0.3747898093
Peru,PER,2009,0.3325306126
Peru,PER,2010,0.32198174440000005
Peru,PER,2011,0.31961257330000004
Peru,PER,2012,0.3366144729
Peru,PER,2013,0.3349704326
Peru,PER,2014,0.3264454702
Peru,PER,2015,0.3003558493
Philippines,PHL,1965,0.01667607321
Philippines,PHL,1966,0.015325621860000001
Philippines,PHL,1967,0.0115716849
Philippines,PHL,1968,0.0051380193570000005
Philippines,PHL,1969,0.006551630886
Philippines,PHL,1970,0.006365512109
Philippines,PHL,1971,0.006037517189
Philippines,PHL,1972,0.0057234022580000005
Philippines,PHL,1973,0.005561980831
Philippines,PHL,1974,0.007568805559
Philippines,PHL,1975,0.0139293721
Philippines,PHL,1976,0.01610285203
Philippines,PHL,1977,0.0386631538
Philippines,PHL,1978,0.03447063744
Philippines,PHL,1979,0.02930158062
Philippines,PHL,1980,0.03434750088
Philippines,PHL,1981,0.057924168510000006
Philippines,PHL,1982,0.06286196071
Philippines,PHL,1983,0.111368022
Philippines,PHL,1984,0.17365322560000002
Philippines,PHL,1985,0.2390442058
Philippines,PHL,1986,0.1833031437
Philippines,PHL,1987,0.1898380778
Philippines,PHL,1988,0.2341402458
Philippines,PHL,1989,0.18034054000000002
Philippines,PHL,1990,0.20077810170000002
Philippines,PHL,1991,0.21993858
Philippines,PHL,1992,0.2138919296
Philippines,PHL,1993,0.2121764102
Philippines,PHL,1994,0.1996899175
Philippines,PHL,1995,0.2353673071
Philippines,PHL,1996,0.3203704527
Philippines,PHL,1997,0.38865763
Philippines,PHL,1998,0.3838869194
Philippines,PHL,1999,0.4405321571
Philippines,PHL,2000,0.5983079048
Philippines,PHL,2001,0.5981349072000001
Philippines,PHL,2002,0.5104237289
Philippines,PHL,2003,0.5204876656999999
Philippines,PHL,2004,0.5547773814
Philippines,PHL,2005,0.6185277903
Philippines,PHL,2006,0.6648785593000001
Philippines,PHL,2007,0.7033211492
Philippines,PHL,2008,0.8137628997
Philippines,PHL,2009,0.7642282395
Philippines,PHL,2010,0.8710715965000001
Philippines,PHL,2011,0.9423335559
Philippines,PHL,2012,0.9713013485
Philippines,PHL,2013,1.1809380710000001
Philippines,PHL,2014,1.236168031
Philippines,PHL,2015,1.3274590370000001
Poland,POL,1965,22.060401640000002
Poland,POL,1966,22.15811129
Poland,POL,1967,22.37489356
Poland,POL,1968,23.27081451
Poland,POL,1969,24.26463495
Poland,POL,1970,25.00932955
Poland,POL,1971,25.404402150000003
Poland,POL,1972,26.36920855
Poland,POL,1973,26.26805819
Poland,POL,1974,26.78872368
Poland,POL,1975,28.658842290000003
Poland,POL,1976,29.70681982
Poland,POL,1977,30.48901646
Poland,POL,1978,31.62081231
Poland,POL,1979,31.70830425
Poland,POL,1980,33.26624813
Poland,POL,1981,29.38158008
Poland,POL,1982,30.12610699
Poland,POL,1983,29.77847462
Poland,POL,1984,30.79107987
Poland,POL,1985,31.27804416
Poland,POL,1986,31.884044300000003
Poland,POL,1987,32.87098276
Poland,POL,1988,31.83633262
Poland,POL,1989,30.3120201
Poland,POL,1990,24.03566747
Poland,POL,1991,23.72959379
Poland,POL,1992,22.87248718
Poland,POL,1993,22.54801168
Poland,POL,1994,20.95135287
Poland,POL,1995,21.26937547
Poland,POL,1996,21.74222662
Poland,POL,1997,21.19828975
Poland,POL,1998,19.09135513
Poland,POL,1999,18.31436433
Poland,POL,2000,16.967725859999998
Poland,POL,2001,16.77936115
Poland,POL,2002,16.47862304
Poland,POL,2003,16.98531082
Poland,POL,2004,16.504548210000003
Poland,POL,2005,16.70955443
Poland,POL,2006,17.41173319
Poland,POL,2007,16.97565992
Poland,POL,2008,16.75592838
Poland,POL,2009,15.73063972
Poland,POL,2010,16.71362724
Poland,POL,2011,16.68063625
Poland,POL,2012,15.54899758
Poland,POL,2013,16.2054586
Poland,POL,2014,15.01704515
Poland,POL,2015,14.79273171
Portugal,PRT,1965,0.7723369616
Portugal,PRT,1966,0.7922227172
Portugal,PRT,1967,0.794044961
Portugal,PRT,1968,0.7199648018
Portugal,PRT,1969,0.6817568183
Portugal,PRT,1970,0.6241439325
Portugal,PRT,1971,0.5741565116
Portugal,PRT,1972,0.5025749463
Portugal,PRT,1973,0.7334499242000001
Portugal,PRT,1974,0.5615823746
Portugal,PRT,1975,0.5194632861999999
Portugal,PRT,1976,0.4973010833
Portugal,PRT,1977,0.4451555412
Portugal,PRT,1978,0.5182022598999999
Portugal,PRT,1979,0.5351579550000001
Portugal,PRT,1980,0.4151516428
Portugal,PRT,1981,0.46754327510000004
Portugal,PRT,1982,0.4288430603
Portugal,PRT,1983,0.4671425187
Portugal,PRT,1984,0.5770024119
Portugal,PRT,1985,0.8956389592
Portugal,PRT,1986,1.689184282
Portugal,PRT,1987,2.20207872
Portugal,PRT,1988,2.542868742
Portugal,PRT,1989,2.839529565
Portugal,PRT,1990,3.3277556340000003
Portugal,PRT,1991,3.479370516
Portugal,PRT,1992,3.510061765
Portugal,PRT,1993,3.8053421400000005
Portugal,PRT,1994,3.9447948590000004
Portugal,PRT,1995,4.8148311260000005
Portugal,PRT,1996,4.472904011
Portugal,PRT,1997,4.0528730710000005
Portugal,PRT,1998,4.036195059000001
Portugal,PRT,1999,4.175063205000001
Portugal,PRT,2000,4.169278129
Portugal,PRT,2001,3.5501391520000003
Portugal,PRT,2002,3.8974678490000003
Portugal,PRT,2003,3.715786549
Portugal,PRT,2004,3.66186658
Portugal,PRT,2005,3.6718862690000003
Portugal,PRT,2006,3.624041053
Portugal,PRT,2007,3.1455140700000004
Portugal,PRT,2008,2.7470007770000002
Portugal,PRT,2009,3.11582752
Portugal,PRT,2010,1.798847595
Portugal,PRT,2011,2.430848445
Portugal,PRT,2012,3.199012991
Portugal,PRT,2013,2.937326549
Portugal,PRT,2014,2.975605103
Portugal,PRT,2015,3.6383804449999997
Qatar,QAT,1965,0
Qatar,QAT,1966,0
Qatar,QAT,1967,0
Qatar,QAT,1968,0
Qatar,QAT,1969,0
Qatar,QAT,1970,0
Qatar,QAT,1971,0
Qatar,QAT,1972,0
Qatar,QAT,1973,0
Qatar,QAT,1974,0
Qatar,QAT,1975,0
Qatar,QAT,1976,0
Qatar,QAT,1977,0
Qatar,QAT,1978,0
Qatar,QAT,1979,0
Qatar,QAT,1980,0
Qatar,QAT,1981,0
Qatar,QAT,1982,0
Qatar,QAT,1983,0
Qatar,QAT,1984,0
Qatar,QAT,1985,0
Qatar,QAT,1986,0
Qatar,QAT,1987,0
Qatar,QAT,1988,0
Qatar,QAT,1989,0
Qatar,QAT,1990,0
Qatar,QAT,1991,0
Qatar,QAT,1992,0
Qatar,QAT,1993,0
Qatar,QAT,1994,0
Qatar,QAT,1995,0
Qatar,QAT,1996,0
Qatar,QAT,1997,0
Qatar,QAT,1998,0
Qatar,QAT,1999,0
Qatar,QAT,2000,0
Qatar,QAT,2001,0
Qatar,QAT,2002,0
Qatar,QAT,2003,0
Qatar,QAT,2004,0
Qatar,QAT,2005,0
Qatar,QAT,2006,0
Qatar,QAT,2007,0
Qatar,QAT,2008,0
Qatar,QAT,2009,0
Qatar,QAT,2010,0
Qatar,QAT,2011,0
Qatar,QAT,2012,0
Qatar,QAT,2013,0
Qatar,QAT,2014,0
Qatar,QAT,2015,0
Romania,ROU,1965,2.616283997
Romania,ROU,1966,2.788510745
Romania,ROU,1967,3.054436915
Romania,ROU,1968,3.307740187
Romania,ROU,1969,3.7753872540000004
Romania,ROU,1970,4.053286969
Romania,ROU,1971,4.232601358
Romania,ROU,1972,4.382621229000001
Romania,ROU,1973,4.88347404
Romania,ROU,1974,5.083859704000001
Romania,ROU,1975,5.218180231000001
Romania,ROU,1976,5.244753468
Romania,ROU,1977,5.261043697
Romania,ROU,1978,5.855898371
Romania,ROU,1979,6.25702472
Romania,ROU,1980,6.3591678940000005
Romania,ROU,1981,6.6466445180000004
Romania,ROU,1982,6.322534619
Romania,ROU,1983,7.277079497
Romania,ROU,1984,7.237808835
Romania,ROU,1985,7.5114923419999995
Romania,ROU,1986,7.574316903
Romania,ROU,1987,8.07292754
Romania,ROU,1988,8.705947372
