Entity,Code,Date,Biweekly deaths (deaths)
Kuwait,KWT,"Mar 9, 2020",0
Kuwait,KWT,"Mar 10, 2020",0
Kuwait,KWT,"Mar 11, 2020",0
Kuwait,KWT,"Mar 12, 2020",0
Kuwait,KWT,"Mar 13, 2020",0
Kuwait,KWT,"Mar 14, 2020",0
Kuwait,KWT,"Mar 15, 2020",0
Kuwait,KWT,"Mar 16, 2020",0
Kuwait,KWT,"Mar 17, 2020",0
Kuwait,KWT,"Mar 18, 2020",0
Kuwait,KWT,"Mar 19, 2020",0
Kuwait,KWT,"Mar 20, 2020",0
Kuwait,KWT,"Mar 21, 2020",0
Kuwait,KWT,"Mar 22, 2020",0
Kuwait,KWT,"Mar 23, 2020",0
Kuwait,KWT,"Mar 24, 2020",0
Kuwait,KWT,"Mar 25, 2020",0
Kuwait,KWT,"Mar 26, 2020",0
Kuwait,KWT,"Mar 27, 2020",0
Kuwait,KWT,"Mar 28, 2020",0
Kuwait,KWT,"Mar 29, 2020",0
Kuwait,KWT,"Mar 30, 2020",0
Kuwait,KWT,"Mar 31, 2020",0
Kuwait,KWT,"Apr 1, 2020",0
Kuwait,KWT,"Apr 2, 2020",0
Kuwait,KWT,"Apr 3, 2020",0
Kuwait,KWT,"Apr 4, 2020",0
Kuwait,KWT,"Apr 5, 2020",1
Kuwait,KWT,"Apr 6, 2020",1
Kuwait,KWT,"Apr 7, 2020",1
Kuwait,KWT,"Apr 8, 2020",1
Kuwait,KWT,"Apr 9, 2020",1
Kuwait,KWT,"Apr 10, 2020",1
Kuwait,KWT,"Apr 11, 2020",1
Kuwait,KWT,"Apr 12, 2020",1
Kuwait,KWT,"Apr 13, 2020",1
Kuwait,KWT,"Apr 14, 2020",2
Kuwait,KWT,"Apr 15, 2020",3
Kuwait,KWT,"Apr 16, 2020",3
Kuwait,KWT,"Apr 17, 2020",3
Kuwait,KWT,"Apr 18, 2020",5
Kuwait,KWT,"Apr 19, 2020",5
Kuwait,KWT,"Apr 20, 2020",6
Kuwait,KWT,"Apr 21, 2020",8
Kuwait,KWT,"Apr 22, 2020",10
Kuwait,KWT,"Apr 23, 2020",12
Kuwait,KWT,"Apr 24, 2020",13
Kuwait,KWT,"Apr 25, 2020",14
Kuwait,KWT,"Apr 26, 2020",18
Kuwait,KWT,"Apr 27, 2020",19
Kuwait,KWT,"Apr 28, 2020",20
Kuwait,KWT,"Apr 29, 2020",20
Kuwait,KWT,"Apr 30, 2020",21
Kuwait,KWT,"May 1, 2020",23
Kuwait,KWT,"May 2, 2020",25
Kuwait,KWT,"May 3, 2020",27
Kuwait,KWT,"May 4, 2020",31
Kuwait,KWT,"May 5, 2020",31
Kuwait,KWT,"May 6, 2020",29
Kuwait,KWT,"May 7, 2020",29
Kuwait,KWT,"May 8, 2020",30
Kuwait,KWT,"May 9, 2020",32
Kuwait,KWT,"May 10, 2020",30
Kuwait,KWT,"May 11, 2020",38
Kuwait,KWT,"May 12, 2020",43
Kuwait,KWT,"May 13, 2020",52
Kuwait,KWT,"May 14, 2020",58
Kuwait,KWT,"May 15, 2020",62
Kuwait,KWT,"May 16, 2020",66
Kuwait,KWT,"May 17, 2020",74
Kuwait,KWT,"May 18, 2020",74
Kuwait,KWT,"May 19, 2020",78
Kuwait,KWT,"May 20, 2020",81
Kuwait,KWT,"May 21, 2020",82
Kuwait,KWT,"May 22, 2020",85
Kuwait,KWT,"May 23, 2020",91
Kuwait,KWT,"May 24, 2020",99
Kuwait,KWT,"May 25, 2020",98
Kuwait,KWT,"May 26, 2020",100
Kuwait,KWT,"May 27, 2020",97
Kuwait,KWT,"May 28, 2020",93
Kuwait,KWT,"May 29, 2020",97
Kuwait,KWT,"May 30, 2020",98
Kuwait,KWT,"May 31, 2020",98
Kuwait,KWT,"Jun 1, 2020",100
Kuwait,KWT,"Jun 2, 2020",102
Kuwait,KWT,"Jun 3, 2020",105
Kuwait,KWT,"Jun 4, 2020",106
Kuwait,KWT,"Jun 5, 2020",107
Kuwait,KWT,"Jun 6, 2020",106
Kuwait,KWT,"Jun 7, 2020",106
Kuwait,KWT,"Jun 8, 2020",108
Kuwait,KWT,"Jun 9, 2020",104
Kuwait,KWT,"Jun 10, 2020",101
Kuwait,KWT,"Jun 11, 2020",100
Kuwait,KWT,"Jun 12, 2020",94
Kuwait,KWT,"Jun 13, 2020",91
Kuwait,KWT,"Jun 14, 2020",84
Kuwait,KWT,"Jun 15, 2020",84
Kuwait,KWT,"Jun 16, 2020",78
Kuwait,KWT,"Jun 17, 2020",77
Kuwait,KWT,"Jun 18, 2020",76
Kuwait,KWT,"Jun 19, 2020",72
Kuwait,KWT,"Jun 20, 2020",69
Kuwait,KWT,"Jun 21, 2020",65
Kuwait,KWT,"Jun 22, 2020",62
Kuwait,KWT,"Jun 23, 2020",61
Kuwait,KWT,"Jun 24, 2020",61
Kuwait,KWT,"Jun 25, 2020",62
Kuwait,KWT,"Jun 26, 2020",60
Kuwait,KWT,"Jun 27, 2020",56
Kuwait,KWT,"Jun 28, 2020",55
Kuwait,KWT,"Jun 29, 2020",52
Kuwait,KWT,"Jun 30, 2020",52
Kuwait,KWT,"Jul 1, 2020",51
Kuwait,KWT,"Jul 2, 2020",52
Kuwait,KWT,"Jul 3, 2020",51
Kuwait,KWT,"Jul 4, 2020",47
Kuwait,KWT,"Jul 5, 2020",46
Kuwait,KWT,"Jul 6, 2020",42
Kuwait,KWT,"Jul 7, 2020",43
Kuwait,KWT,"Jul 8, 2020",43
Kuwait,KWT,"Jul 9, 2020",42
Kuwait,KWT,"Jul 10, 2020",43
Kuwait,KWT,"Jul 11, 2020",42
Kuwait,KWT,"Jul 12, 2020",42
Kuwait,KWT,"Jul 13, 2020",42
Kuwait,KWT,"Jul 14, 2020",43
Kuwait,KWT,"Jul 15, 2020",42
Kuwait,KWT,"Jul 16, 2020",41
Kuwait,KWT,"Jul 17, 2020",43
Kuwait,KWT,"Jul 18, 2020",44
Kuwait,KWT,"Jul 19, 2020",42
Kuwait,KWT,"Jul 20, 2020",40
Kuwait,KWT,"Jul 21, 2020",35
Kuwait,KWT,"Jul 22, 2020",35
Kuwait,KWT,"Jul 23, 2020",38
Kuwait,KWT,"Jul 24, 2020",39
Kuwait,KWT,"Jul 25, 2020",42
Kuwait,KWT,"Jul 26, 2020",43
Kuwait,KWT,"Jul 27, 2020",43
Kuwait,KWT,"Jul 28, 2020",45
Kuwait,KWT,"Jul 29, 2020",46
Kuwait,KWT,"Jul 30, 2020",45
Kuwait,KWT,"Jul 31, 2020",43
Kuwait,KWT,"Aug 1, 2020",43
Kuwait,KWT,"Aug 2, 2020",46
Kuwait,KWT,"Aug 3, 2020",49
Kuwait,KWT,"Aug 4, 2020",53
Kuwait,KWT,"Aug 5, 2020",53
Kuwait,KWT,"Aug 6, 2020",51
Kyrgyzstan,KGZ,"Apr 1, 2020",0
Kyrgyzstan,KGZ,"Apr 2, 2020",1
Kyrgyzstan,KGZ,"Apr 3, 2020",1
Kyrgyzstan,KGZ,"Apr 4, 2020",1
Kyrgyzstan,KGZ,"Apr 5, 2020",1
Kyrgyzstan,KGZ,"Apr 6, 2020",4
Kyrgyzstan,KGZ,"Apr 7, 2020",4
Kyrgyzstan,KGZ,"Apr 8, 2020",4
Kyrgyzstan,KGZ,"Apr 9, 2020",4
Kyrgyzstan,KGZ,"Apr 10, 2020",5
Kyrgyzstan,KGZ,"Apr 11, 2020",5
Kyrgyzstan,KGZ,"Apr 12, 2020",5
Kyrgyzstan,KGZ,"Apr 13, 2020",5
Kyrgyzstan,KGZ,"Apr 14, 2020",5
Kyrgyzstan,KGZ,"Apr 15, 2020",5
Kyrgyzstan,KGZ,"Apr 16, 2020",4
Kyrgyzstan,KGZ,"Apr 17, 2020",4
Kyrgyzstan,KGZ,"Apr 18, 2020",4
Kyrgyzstan,KGZ,"Apr 19, 2020",4
Kyrgyzstan,KGZ,"Apr 20, 2020",3
Kyrgyzstan,KGZ,"Apr 21, 2020",3
Kyrgyzstan,KGZ,"Apr 22, 2020",3
Kyrgyzstan,KGZ,"Apr 23, 2020",4
Kyrgyzstan,KGZ,"Apr 24, 2020",3
Kyrgyzstan,KGZ,"Apr 25, 2020",3
Kyrgyzstan,KGZ,"Apr 26, 2020",3
Kyrgyzstan,KGZ,"Apr 27, 2020",3
Kyrgyzstan,KGZ,"Apr 28, 2020",3
Kyrgyzstan,KGZ,"Apr 29, 2020",3
Kyrgyzstan,KGZ,"Apr 30, 2020",3
Kyrgyzstan,KGZ,"May 1, 2020",3
Kyrgyzstan,KGZ,"May 2, 2020",3
Kyrgyzstan,KGZ,"May 3, 2020",5
Kyrgyzstan,KGZ,"May 4, 2020",3
Kyrgyzstan,KGZ,"May 5, 2020",4
Kyrgyzstan,KGZ,"May 6, 2020",5
Kyrgyzstan,KGZ,"May 7, 2020",4
Kyrgyzstan,KGZ,"May 8, 2020",4
Kyrgyzstan,KGZ,"May 9, 2020",4
Kyrgyzstan,KGZ,"May 10, 2020",4
Kyrgyzstan,KGZ,"May 11, 2020",4
Kyrgyzstan,KGZ,"May 12, 2020",4
Kyrgyzstan,KGZ,"May 13, 2020",4
Kyrgyzstan,KGZ,"May 14, 2020",4
Kyrgyzstan,KGZ,"May 15, 2020",6
Kyrgyzstan,KGZ,"May 16, 2020",6
Kyrgyzstan,KGZ,"May 17, 2020",4
Kyrgyzstan,KGZ,"May 18, 2020",4
Kyrgyzstan,KGZ,"May 19, 2020",3
Kyrgyzstan,KGZ,"May 20, 2020",2
Kyrgyzstan,KGZ,"May 21, 2020",2
Kyrgyzstan,KGZ,"May 22, 2020",2
Kyrgyzstan,KGZ,"May 23, 2020",2
Kyrgyzstan,KGZ,"May 24, 2020",2
Kyrgyzstan,KGZ,"May 25, 2020",4
Kyrgyzstan,KGZ,"May 26, 2020",4
Kyrgyzstan,KGZ,"May 27, 2020",4
Kyrgyzstan,KGZ,"May 28, 2020",4
Kyrgyzstan,KGZ,"May 29, 2020",2
Kyrgyzstan,KGZ,"May 30, 2020",2
Kyrgyzstan,KGZ,"May 31, 2020",2
Kyrgyzstan,KGZ,"Jun 1, 2020",2
Kyrgyzstan,KGZ,"Jun 2, 2020",3
Kyrgyzstan,KGZ,"Jun 3, 2020",6
Kyrgyzstan,KGZ,"Jun 4, 2020",6
Kyrgyzstan,KGZ,"Jun 5, 2020",8
Kyrgyzstan,KGZ,"Jun 6, 2020",8
Kyrgyzstan,KGZ,"Jun 7, 2020",8
Kyrgyzstan,KGZ,"Jun 8, 2020",7
Kyrgyzstan,KGZ,"Jun 9, 2020",8
Kyrgyzstan,KGZ,"Jun 10, 2020",10
Kyrgyzstan,KGZ,"Jun 11, 2020",10
Kyrgyzstan,KGZ,"Jun 12, 2020",10
Kyrgyzstan,KGZ,"Jun 13, 2020",11
Kyrgyzstan,KGZ,"Jun 14, 2020",11
Kyrgyzstan,KGZ,"Jun 15, 2020",11
Kyrgyzstan,KGZ,"Jun 16, 2020",11
Kyrgyzstan,KGZ,"Jun 17, 2020",10
Kyrgyzstan,KGZ,"Jun 18, 2020",11
Kyrgyzstan,KGZ,"Jun 19, 2020",10
Kyrgyzstan,KGZ,"Jun 20, 2020",13
Kyrgyzstan,KGZ,"Jun 21, 2020",15
Kyrgyzstan,KGZ,"Jun 22, 2020",17
Kyrgyzstan,KGZ,"Jun 23, 2020",17
Kyrgyzstan,KGZ,"Jun 24, 2020",16
Kyrgyzstan,KGZ,"Jun 25, 2020",17
Kyrgyzstan,KGZ,"Jun 26, 2020",17
Kyrgyzstan,KGZ,"Jun 27, 2020",19
Kyrgyzstan,KGZ,"Jun 28, 2020",20
Kyrgyzstan,KGZ,"Jun 29, 2020",23
Kyrgyzstan,KGZ,"Jun 30, 2020",29
Kyrgyzstan,KGZ,"Jul 1, 2020",32
Kyrgyzstan,KGZ,"Jul 2, 2020",31
Kyrgyzstan,KGZ,"Jul 3, 2020",44
Kyrgyzstan,KGZ,"Jul 4, 2020",43
Kyrgyzstan,KGZ,"Jul 5, 2020",51
Kyrgyzstan,KGZ,"Jul 6, 2020",52
Kyrgyzstan,KGZ,"Jul 7, 2020",58
Kyrgyzstan,KGZ,"Jul 8, 2020",70
Kyrgyzstan,KGZ,"Jul 9, 2020",73
Kyrgyzstan,KGZ,"Jul 10, 2020",79
Kyrgyzstan,KGZ,"Jul 11, 2020",79
Kyrgyzstan,KGZ,"Jul 12, 2020",85
Kyrgyzstan,KGZ,"Jul 13, 2020",97
Kyrgyzstan,KGZ,"Jul 14, 2020",92
Kyrgyzstan,KGZ,"Jul 15, 2020",98
Kyrgyzstan,KGZ,"Jul 16, 2020",105
Kyrgyzstan,KGZ,"Jul 17, 2020",96
Kyrgyzstan,KGZ,"Jul 18, 2020",822
Kyrgyzstan,KGZ,"Jul 19, 2020",915
Kyrgyzstan,KGZ,"Jul 20, 2020",945
Kyrgyzstan,KGZ,"Jul 21, 2020",980
Kyrgyzstan,KGZ,"Jul 22, 2020",1011
Kyrgyzstan,KGZ,"Jul 23, 2020",1053
Kyrgyzstan,KGZ,"Jul 24, 2020",1089
Kyrgyzstan,KGZ,"Jul 25, 2020",1124
Kyrgyzstan,KGZ,"Jul 26, 2020",1145
Kyrgyzstan,KGZ,"Jul 27, 2020",1154
Kyrgyzstan,KGZ,"Jul 28, 2020",1180
Kyrgyzstan,KGZ,"Jul 29, 2020",1187
Kyrgyzstan,KGZ,"Jul 30, 2020",1197
Kyrgyzstan,KGZ,"Jul 31, 2020",1206
Kyrgyzstan,KGZ,"Aug 1, 2020",497
Kyrgyzstan,KGZ,"Aug 2, 2020",406
Kyrgyzstan,KGZ,"Aug 3, 2020",383
Kyrgyzstan,KGZ,"Aug 4, 2020",348
Kyrgyzstan,KGZ,"Aug 5, 2020",315
Kyrgyzstan,KGZ,"Aug 6, 2020",278
Laos,LAO,"Apr 7, 2020",0
Laos,LAO,"Apr 8, 2020",0
Laos,LAO,"Apr 9, 2020",0
Laos,LAO,"Apr 10, 2020",0
Laos,LAO,"Apr 11, 2020",0
Laos,LAO,"Apr 12, 2020",0
Laos,LAO,"Apr 13, 2020",0
Laos,LAO,"Apr 14, 2020",0
Laos,LAO,"Apr 15, 2020",0
Laos,LAO,"Apr 16, 2020",0
Laos,LAO,"Apr 17, 2020",0
Laos,LAO,"Apr 18, 2020",0
Laos,LAO,"Apr 19, 2020",0
Laos,LAO,"Apr 20, 2020",0
Laos,LAO,"Apr 21, 2020",0
Laos,LAO,"Apr 22, 2020",0
Laos,LAO,"Apr 23, 2020",0
Laos,LAO,"Apr 24, 2020",0
Laos,LAO,"Apr 25, 2020",0
Laos,LAO,"Apr 26, 2020",0
Laos,LAO,"Apr 27, 2020",0
Laos,LAO,"Apr 28, 2020",0
Laos,LAO,"Apr 29, 2020",0
Laos,LAO,"Apr 30, 2020",0
Laos,LAO,"May 1, 2020",0
Laos,LAO,"May 2, 2020",0
Laos,LAO,"May 3, 2020",0
Laos,LAO,"May 4, 2020",0
Laos,LAO,"May 5, 2020",0
Laos,LAO,"May 6, 2020",0
Laos,LAO,"May 7, 2020",0
Laos,LAO,"May 8, 2020",0
Laos,LAO,"May 9, 2020",0
Laos,LAO,"May 10, 2020",0
Laos,LAO,"May 11, 2020",0
Laos,LAO,"May 12, 2020",0
Laos,LAO,"May 13, 2020",0
Laos,LAO,"May 14, 2020",0
Laos,LAO,"May 15, 2020",0
Laos,LAO,"May 16, 2020",0
Laos,LAO,"May 17, 2020",0
Laos,LAO,"May 18, 2020",0
Laos,LAO,"May 19, 2020",0
Laos,LAO,"May 20, 2020",0
Laos,LAO,"May 21, 2020",0
Laos,LAO,"May 22, 2020",0
Laos,LAO,"May 23, 2020",0
Laos,LAO,"May 24, 2020",0
Laos,LAO,"May 25, 2020",0
Laos,LAO,"May 26, 2020",0
Laos,LAO,"May 27, 2020",0
Laos,LAO,"May 28, 2020",0
Laos,LAO,"May 29, 2020",0
Laos,LAO,"May 30, 2020",0
Laos,LAO,"May 31, 2020",0
Laos,LAO,"Jun 1, 2020",0
Laos,LAO,"Jun 2, 2020",0
Laos,LAO,"Jun 3, 2020",0
Laos,LAO,"Jun 4, 2020",0
Laos,LAO,"Jun 5, 2020",0
Laos,LAO,"Jun 6, 2020",0
Laos,LAO,"Jun 7, 2020",0
Laos,LAO,"Jun 8, 2020",0
Laos,LAO,"Jun 9, 2020",0
Laos,LAO,"Jun 10, 2020",0
Laos,LAO,"Jun 11, 2020",0
Laos,LAO,"Jun 12, 2020",0
Laos,LAO,"Jun 13, 2020",0
Laos,LAO,"Jun 14, 2020",0
Laos,LAO,"Jun 15, 2020",0
Laos,LAO,"Jun 16, 2020",0
Laos,LAO,"Jun 17, 2020",0
Laos,LAO,"Jun 18, 2020",0
Laos,LAO,"Jun 19, 2020",0
Laos,LAO,"Jun 20, 2020",0
Laos,LAO,"Jun 21, 2020",0
Laos,LAO,"Jun 22, 2020",0
Laos,LAO,"Jun 23, 2020",0
Laos,LAO,"Jun 24, 2020",0
Laos,LAO,"Jun 25, 2020",0
Laos,LAO,"Jun 26, 2020",0
Laos,LAO,"Jun 27, 2020",0
Laos,LAO,"Jun 28, 2020",0
Laos,LAO,"Jun 29, 2020",0
Laos,LAO,"Jun 30, 2020",0
Laos,LAO,"Jul 1, 2020",0
Laos,LAO,"Jul 2, 2020",0
Laos,LAO,"Jul 3, 2020",0
Laos,LAO,"Jul 4, 2020",0
Laos,LAO,"Jul 5, 2020",0
Laos,LAO,"Jul 6, 2020",0
Laos,LAO,"Jul 7, 2020",0
Laos,LAO,"Jul 8, 2020",0
Laos,LAO,"Jul 9, 2020",0
Laos,LAO,"Jul 10, 2020",0
Laos,LAO,"Jul 11, 2020",0
Laos,LAO,"Jul 12, 2020",0
Laos,LAO,"Jul 13, 2020",0
Laos,LAO,"Jul 14, 2020",0
Laos,LAO,"Jul 15, 2020",0
Laos,LAO,"Jul 16, 2020",0
Laos,LAO,"Jul 17, 2020",0
Laos,LAO,"Jul 18, 2020",0
Laos,LAO,"Jul 19, 2020",0
Laos,LAO,"Jul 20, 2020",0
Laos,LAO,"Jul 21, 2020",0
Laos,LAO,"Jul 22, 2020",0
Laos,LAO,"Jul 23, 2020",0
Laos,LAO,"Jul 24, 2020",0
Laos,LAO,"Jul 25, 2020",0
Laos,LAO,"Jul 26, 2020",0
Laos,LAO,"Jul 27, 2020",0
Laos,LAO,"Jul 28, 2020",0
Laos,LAO,"Jul 29, 2020",0
Laos,LAO,"Jul 30, 2020",0
Laos,LAO,"Jul 31, 2020",0
Laos,LAO,"Aug 1, 2020",0
Laos,LAO,"Aug 2, 2020",0
Laos,LAO,"Aug 3, 2020",0
Laos,LAO,"Aug 4, 2020",0
Laos,LAO,"Aug 5, 2020",0
Laos,LAO,"Aug 6, 2020",0
Latvia,LVA,"Mar 16, 2020",0
Latvia,LVA,"Mar 17, 2020",0
Latvia,LVA,"Mar 18, 2020",0
Latvia,LVA,"Mar 19, 2020",0
Latvia,LVA,"Mar 20, 2020",0
Latvia,LVA,"Mar 21, 2020",0
Latvia,LVA,"Mar 22, 2020",0
Latvia,LVA,"Mar 23, 2020",0
Latvia,LVA,"Mar 24, 2020",0
Latvia,LVA,"Mar 25, 2020",0
Latvia,LVA,"Mar 26, 2020",0
Latvia,LVA,"Mar 27, 2020",0
Latvia,LVA,"Mar 28, 2020",0
Latvia,LVA,"Mar 29, 2020",0
Latvia,LVA,"Mar 30, 2020",0
Latvia,LVA,"Mar 31, 2020",0
Latvia,LVA,"Apr 1, 2020",0
Latvia,LVA,"Apr 2, 2020",0
Latvia,LVA,"Apr 3, 2020",0
Latvia,LVA,"Apr 4, 2020",1
Latvia,LVA,"Apr 5, 2020",1
Latvia,LVA,"Apr 6, 2020",1
Latvia,LVA,"Apr 7, 2020",1
Latvia,LVA,"Apr 8, 2020",2
Latvia,LVA,"Apr 9, 2020",2
Latvia,LVA,"Apr 10, 2020",2
Latvia,LVA,"Apr 11, 2020",2
Latvia,LVA,"Apr 12, 2020",3
Latvia,LVA,"Apr 13, 2020",5
Latvia,LVA,"Apr 14, 2020",5
Latvia,LVA,"Apr 15, 2020",5
Latvia,LVA,"Apr 16, 2020",5
Latvia,LVA,"Apr 17, 2020",5
Latvia,LVA,"Apr 18, 2020",4
Latvia,LVA,"Apr 19, 2020",4
Latvia,LVA,"Apr 20, 2020",4
Latvia,LVA,"Apr 21, 2020",4
Latvia,LVA,"Apr 22, 2020",7
Latvia,LVA,"Apr 23, 2020",9
Latvia,LVA,"Apr 24, 2020",9
Latvia,LVA,"Apr 25, 2020",10
Latvia,LVA,"Apr 26, 2020",9
Latvia,LVA,"Apr 27, 2020",7
Latvia,LVA,"Apr 28, 2020",8
Latvia,LVA,"Apr 29, 2020",8
Latvia,LVA,"Apr 30, 2020",10
Latvia,LVA,"May 1, 2020",10
Latvia,LVA,"May 2, 2020",11
Latvia,LVA,"May 3, 2020",11
Latvia,LVA,"May 4, 2020",11
Latvia,LVA,"May 5, 2020",11
Latvia,LVA,"May 6, 2020",8
Latvia,LVA,"May 7, 2020",6
Latvia,LVA,"May 8, 2020",7
Latvia,LVA,"May 9, 2020",6
Latvia,LVA,"May 10, 2020",6
Latvia,LVA,"May 11, 2020",6
Latvia,LVA,"May 12, 2020",5
Latvia,LVA,"May 13, 2020",5
Latvia,LVA,"May 14, 2020",4
Latvia,LVA,"May 15, 2020",4
Latvia,LVA,"May 16, 2020",3
Latvia,LVA,"May 17, 2020",3
Latvia,LVA,"May 18, 2020",3
Latvia,LVA,"May 19, 2020",3
Latvia,LVA,"May 20, 2020",4
Latvia,LVA,"May 21, 2020",4
Latvia,LVA,"May 22, 2020",4
Latvia,LVA,"May 23, 2020",4
Latvia,LVA,"May 24, 2020",4
Latvia,LVA,"May 25, 2020",4
Latvia,LVA,"May 26, 2020",4
Latvia,LVA,"May 27, 2020",4
Latvia,LVA,"May 28, 2020",4
Latvia,LVA,"May 29, 2020",5
Latvia,LVA,"May 30, 2020",5
Latvia,LVA,"May 31, 2020",5
Latvia,LVA,"Jun 1, 2020",5
Latvia,LVA,"Jun 2, 2020",5
Latvia,LVA,"Jun 3, 2020",3
Latvia,LVA,"Jun 4, 2020",3
Latvia,LVA,"Jun 5, 2020",3
Latvia,LVA,"Jun 6, 2020",3
Latvia,LVA,"Jun 7, 2020",3
Latvia,LVA,"Jun 8, 2020",3
Latvia,LVA,"Jun 9, 2020",4
Latvia,LVA,"Jun 10, 2020",4
Latvia,LVA,"Jun 11, 2020",3
Latvia,LVA,"Jun 12, 2020",2
Latvia,LVA,"Jun 13, 2020",3
Latvia,LVA,"Jun 14, 2020",4
Latvia,LVA,"Jun 15, 2020",4
Latvia,LVA,"Jun 16, 2020",4
Latvia,LVA,"Jun 17, 2020",4
Latvia,LVA,"Jun 18, 2020",6
Latvia,LVA,"Jun 19, 2020",5
Latvia,LVA,"Jun 20, 2020",5
Latvia,LVA,"Jun 21, 2020",5
Latvia,LVA,"Jun 22, 2020",5
Latvia,LVA,"Jun 23, 2020",4
Latvia,LVA,"Jun 24, 2020",4
Latvia,LVA,"Jun 25, 2020",4
Latvia,LVA,"Jun 26, 2020",4
Latvia,LVA,"Jun 27, 2020",3
Latvia,LVA,"Jun 28, 2020",2
Latvia,LVA,"Jun 29, 2020",2
Latvia,LVA,"Jun 30, 2020",2
Latvia,LVA,"Jul 1, 2020",2
Latvia,LVA,"Jul 2, 2020",0
Latvia,LVA,"Jul 3, 2020",0
Latvia,LVA,"Jul 4, 2020",0
Latvia,LVA,"Jul 5, 2020",0
Latvia,LVA,"Jul 6, 2020",0
Latvia,LVA,"Jul 7, 2020",0
Latvia,LVA,"Jul 8, 2020",0
Latvia,LVA,"Jul 9, 2020",0
Latvia,LVA,"Jul 10, 2020",0
Latvia,LVA,"Jul 11, 2020",0
Latvia,LVA,"Jul 12, 2020",0
Latvia,LVA,"Jul 13, 2020",0
Latvia,LVA,"Jul 14, 2020",1
Latvia,LVA,"Jul 15, 2020",1
Latvia,LVA,"Jul 16, 2020",1
Latvia,LVA,"Jul 17, 2020",1
Latvia,LVA,"Jul 18, 2020",1
Latvia,LVA,"Jul 19, 2020",1
Latvia,LVA,"Jul 20, 2020",1
Latvia,LVA,"Jul 21, 2020",1
Latvia,LVA,"Jul 22, 2020",1
Latvia,LVA,"Jul 23, 2020",1
Latvia,LVA,"Jul 24, 2020",1
Latvia,LVA,"Jul 25, 2020",1
Latvia,LVA,"Jul 26, 2020",1
Latvia,LVA,"Jul 27, 2020",1
Latvia,LVA,"Jul 28, 2020",0
Latvia,LVA,"Jul 29, 2020",0
Latvia,LVA,"Jul 30, 2020",0
Latvia,LVA,"Jul 31, 2020",0
Latvia,LVA,"Aug 1, 2020",1
Latvia,LVA,"Aug 2, 2020",1
Latvia,LVA,"Aug 3, 2020",1
Latvia,LVA,"Aug 4, 2020",1
Latvia,LVA,"Aug 5, 2020",1
Latvia,LVA,"Aug 6, 2020",1
Lebanon,LBN,"Jan 13, 2020",0
Lebanon,LBN,"Jan 14, 2020",0
Lebanon,LBN,"Jan 15, 2020",0
Lebanon,LBN,"Jan 16, 2020",0
Lebanon,LBN,"Jan 17, 2020",0
Lebanon,LBN,"Jan 18, 2020",0
Lebanon,LBN,"Jan 19, 2020",0
Lebanon,LBN,"Jan 20, 2020",0
Lebanon,LBN,"Jan 21, 2020",0
Lebanon,LBN,"Jan 22, 2020",0
Lebanon,LBN,"Jan 23, 2020",0
Lebanon,LBN,"Jan 24, 2020",0
Lebanon,LBN,"Jan 25, 2020",0
Lebanon,LBN,"Jan 26, 2020",0
Lebanon,LBN,"Jan 27, 2020",0
Lebanon,LBN,"Jan 28, 2020",0
Lebanon,LBN,"Jan 29, 2020",0
Lebanon,LBN,"Jan 30, 2020",0
Lebanon,LBN,"Jan 31, 2020",0
Lebanon,LBN,"Feb 1, 2020",0
Lebanon,LBN,"Feb 2, 2020",0
Lebanon,LBN,"Feb 3, 2020",0
Lebanon,LBN,"Feb 4, 2020",0
Lebanon,LBN,"Feb 5, 2020",0
Lebanon,LBN,"Feb 6, 2020",0
Lebanon,LBN,"Feb 7, 2020",0
Lebanon,LBN,"Feb 8, 2020",0
Lebanon,LBN,"Feb 9, 2020",0
Lebanon,LBN,"Feb 10, 2020",0
Lebanon,LBN,"Feb 11, 2020",0
Lebanon,LBN,"Feb 12, 2020",0
Lebanon,LBN,"Feb 13, 2020",0
Lebanon,LBN,"Feb 14, 2020",0
Lebanon,LBN,"Feb 15, 2020",0
Lebanon,LBN,"Feb 16, 2020",0
Lebanon,LBN,"Feb 17, 2020",0
Lebanon,LBN,"Feb 18, 2020",0
Lebanon,LBN,"Feb 19, 2020",0
Lebanon,LBN,"Feb 20, 2020",0
Lebanon,LBN,"Feb 21, 2020",0
Lebanon,LBN,"Feb 22, 2020",0
Lebanon,LBN,"Feb 23, 2020",0
Lebanon,LBN,"Feb 24, 2020",0
Lebanon,LBN,"Feb 25, 2020",0
Lebanon,LBN,"Feb 26, 2020",0
Lebanon,LBN,"Feb 27, 2020",0
Lebanon,LBN,"Feb 28, 2020",0
Lebanon,LBN,"Feb 29, 2020",0
Lebanon,LBN,"Mar 1, 2020",0
Lebanon,LBN,"Mar 2, 2020",0
Lebanon,LBN,"Mar 3, 2020",0
Lebanon,LBN,"Mar 4, 2020",0
Lebanon,LBN,"Mar 5, 2020",0
Lebanon,LBN,"Mar 6, 2020",0
Lebanon,LBN,"Mar 7, 2020",0
Lebanon,LBN,"Mar 8, 2020",0
Lebanon,LBN,"Mar 9, 2020",0
Lebanon,LBN,"Mar 10, 2020",0
Lebanon,LBN,"Mar 11, 2020",1
Lebanon,LBN,"Mar 12, 2020",2
Lebanon,LBN,"Mar 13, 2020",2
Lebanon,LBN,"Mar 14, 2020",2
