Entity,Code,Year,Gas (%)
Hungary,HUN,2003,48.584763637045256
Hungary,HUN,2004,47.51808419021722
Hungary,HUN,2005,45.91011613219204
Hungary,HUN,2006,44.09542363339389
Hungary,HUN,2007,41.745091419936934
Hungary,HUN,2008,41.7152755420788
Hungary,HUN,2009,39.369434758177114
Hungary,HUN,2010,41.300459038661316
Hungary,HUN,2011,39.75199637054004
Hungary,HUN,2012,38.169185802865194
Hungary,HUN,2013,37.39363380067809
Hungary,HUN,2014,33.305695114835174
Hungary,HUN,2015,33.99063031260085
Hungary,HUN,2016,35.793437910570624
Hungary,HUN,2017,36.29654606581866
Hungary,HUN,2018,34.83835114305144
Iceland,ISL,1965,0
Iceland,ISL,1966,0
Iceland,ISL,1967,0
Iceland,ISL,1968,0
Iceland,ISL,1969,0
Iceland,ISL,1970,0
Iceland,ISL,1971,0
Iceland,ISL,1972,0
Iceland,ISL,1973,0
Iceland,ISL,1974,0
Iceland,ISL,1975,0
Iceland,ISL,1976,0
Iceland,ISL,1977,0
Iceland,ISL,1978,0
Iceland,ISL,1979,0
Iceland,ISL,1980,0
Iceland,ISL,1981,0
Iceland,ISL,1982,0
Iceland,ISL,1983,0
Iceland,ISL,1984,0
Iceland,ISL,1985,0
Iceland,ISL,1986,0
Iceland,ISL,1987,0
Iceland,ISL,1988,0
Iceland,ISL,1989,0
Iceland,ISL,1990,0
Iceland,ISL,1991,0
Iceland,ISL,1992,0
Iceland,ISL,1993,0
Iceland,ISL,1994,0
Iceland,ISL,1995,0
Iceland,ISL,1996,0
Iceland,ISL,1997,0
Iceland,ISL,1998,0
Iceland,ISL,1999,0
Iceland,ISL,2000,0
Iceland,ISL,2001,0
Iceland,ISL,2002,0
Iceland,ISL,2003,0
Iceland,ISL,2004,0
Iceland,ISL,2005,0
Iceland,ISL,2006,0
Iceland,ISL,2007,0
Iceland,ISL,2008,0
Iceland,ISL,2009,0
Iceland,ISL,2010,0
Iceland,ISL,2011,0
Iceland,ISL,2012,0
Iceland,ISL,2013,0
Iceland,ISL,2014,0
Iceland,ISL,2015,0
Iceland,ISL,2016,0
Iceland,ISL,2017,0
Iceland,ISL,2018,0
India,IND,1965,0.38689899230966407
India,IND,1966,0.4214697805338221
India,IND,1967,0.5465417774076998
India,IND,1968,0.5684803923678956
India,IND,1969,0.6154815023846993
India,IND,1970,0.839801308215412
India,IND,1971,0.8561248677412983
India,IND,1972,0.891490919977443
India,IND,1973,0.8716550339854752
India,IND,1974,0.93009086677798
India,IND,1975,1.1089226960818983
India,IND,1976,1.284493997264181
India,IND,1977,1.2972684556554288
India,IND,1978,1.3976080662238637
India,IND,1979,1.644725488822869
India,IND,1980,0.9442104609570866
India,IND,1981,1.4878548328043637
India,IND,1982,1.9656628000415615
India,IND,1983,2.2219274706062397
India,IND,1984,2.383661637764772
India,IND,1985,2.7595915837300016
India,IND,1986,3.6007173592422164
India,IND,1987,3.896071056701491
India,IND,1988,4.1941962312435415
India,IND,1989,4.566740303035126
India,IND,1990,5.090727386718578
India,IND,1991,5.377034811713035
India,IND,1992,5.713995259476373
India,IND,1993,5.664363903997514
India,IND,1994,5.815790758339853
India,IND,1995,6.16390433016435
India,IND,1996,6.46271393848042
India,IND,1997,6.655735041636417
India,IND,1998,6.89204680441859
India,IND,1999,6.8755208011376965
India,IND,2000,6.867861214338385
India,IND,2001,6.846461972423803
India,IND,2002,6.8298810131529875
India,IND,2003,7.037327180227007
India,IND,2004,7.170481674984491
India,IND,2005,7.469826532780301
India,IND,2006,7.425623056855479
India,IND,2007,7.38466421940302
India,IND,2008,7.195172172677787
India,IND,2009,8.210545427464801
India,IND,2010,9.403251281978116
India,IND,2011,9.072273002200813
India,IND,2012,7.9682400073519455
India,IND,2013,6.749002197499365
India,IND,2014,6.24759203087638
India,IND,2015,5.959379441601014
India,IND,2016,6.071914016051185
India,IND,2017,6.159845545842258
India,IND,2018,6.172917032186998
Indonesia,IDN,1965,6.047276073305192
Indonesia,IDN,1966,6.227457194548686
Indonesia,IDN,1967,7.708697663843103
Indonesia,IDN,1968,7.355081285529009
Indonesia,IDN,1969,12.272692084739264
Indonesia,IDN,1970,11.909632691920665
Indonesia,IDN,1971,12.535763299549648
Indonesia,IDN,1972,11.586175899711423
Indonesia,IDN,1973,6.690422257081184
Indonesia,IDN,1974,8.796326910480188
Indonesia,IDN,1975,14.842522375595967
Indonesia,IDN,1976,14.229940100180535
Indonesia,IDN,1977,22.910803250276164
Indonesia,IDN,1978,23.888949132337142
Indonesia,IDN,1979,27.013496667471802
Indonesia,IDN,1980,23.79847396052601
Indonesia,IDN,1981,21.871542174778842
Indonesia,IDN,1982,20.38494422705533
Indonesia,IDN,1983,25.801894524144203
Indonesia,IDN,1984,27.81425989546873
Indonesia,IDN,1985,30.949393519965472
Indonesia,IDN,1986,30.11936247366405
Indonesia,IDN,1987,29.469754770513685
Indonesia,IDN,1988,29.646194160058055
Indonesia,IDN,1989,30.006148771510993
Indonesia,IDN,1990,28.123406447767536
Indonesia,IDN,1991,29.847332660321797
Indonesia,IDN,1992,29.665555675935256
Indonesia,IDN,1993,29.77405983916427
Indonesia,IDN,1994,32.97643690637324
Indonesia,IDN,1995,32.642444969268645
Indonesia,IDN,1996,31.859514034781
Indonesia,IDN,1997,30.58653761848783
Indonesia,IDN,1998,30.040841012744266
Indonesia,IDN,1999,29.910616855532897
Indonesia,IDN,2000,27.933860673753685
Indonesia,IDN,2001,27.29329314231833
Indonesia,IDN,2002,28.391994873325814
Indonesia,IDN,2003,28.105067129102334
Indonesia,IDN,2004,25.845873024435274
Indonesia,IDN,2005,25.35115480588277
Indonesia,IDN,2006,25.481953583586304
Indonesia,IDN,2007,22.160485128817843
Indonesia,IDN,2008,25.71240218901404
Indonesia,IDN,2009,26.31628993262459
Indonesia,IDN,2010,25.070870351480856
Indonesia,IDN,2011,22.319797115304183
Indonesia,IDN,2012,21.261957918095547
Indonesia,IDN,2013,19.999754158447576
Indonesia,IDN,2014,21.326823331087365
Indonesia,IDN,2015,21.300590500392993
Indonesia,IDN,2016,19.73492605452577
Indonesia,IDN,2017,18.741002809843145
Indonesia,IDN,2018,18.06238954348654
Iran,IRN,1965,7.897105367077622
Iran,IRN,1966,7.605848231120318
Iran,IRN,1967,7.2574814405312855
Iran,IRN,1968,7.059347873071946
Iran,IRN,1969,7.555639821403953
Iran,IRN,1970,15.215215339905864
Iran,IRN,1971,16.090892397558918
Iran,IRN,1972,16.274936471179778
Iran,IRN,1973,16.51974350244125
Iran,IRN,1974,14.84146346749351
Iran,IRN,1975,13.003576025687675
Iran,IRN,1976,13.031211777730489
Iran,IRN,1977,11.75645326859747
Iran,IRN,1978,9.324859064458701
Iran,IRN,1979,11.571074952367832
Iran,IRN,1980,11.146342722217907
Iran,IRN,1981,12.089819836069305
Iran,IRN,1982,14.670186756839884
Iran,IRN,1983,14.114908542169244
Iran,IRN,1984,15.201398403767447
Iran,IRN,1985,15.02443136810456
Iran,IRN,1986,15.422538011575659
Iran,IRN,1987,17.606850698103205
Iran,IRN,1988,18.09455528888196
Iran,IRN,1989,20.870918718313018
Iran,IRN,1990,27.073498043471023
Iran,IRN,1991,29.011738093935246
Iran,IRN,1992,30.42429825005129
Iran,IRN,1993,17.844361468673203
Iran,IRN,1994,25.09942824556993
Iran,IRN,1995,28.92691516668003
Iran,IRN,1996,31.462730131282036
Iran,IRN,1997,32.256518349557815
Iran,IRN,1998,36.28241552868384
Iran,IRN,1999,40.40978761488906
Iran,IRN,2000,41.58090912285455
Iran,IRN,2001,44.111815641212466
Iran,IRN,2002,47.709264716912074
Iran,IRN,2003,47.918185418483205
Iran,IRN,2004,50.76531217423764
Iran,IRN,2005,49.25570322702506
Iran,IRN,2006,49.13178220696534
Iran,IRN,2007,51.43502557344208
Iran,IRN,2008,52.56392231752901
Iran,IRN,2009,54.490556860599035
Iran,IRN,2010,58.17498156897011
Iran,IRN,2011,58.55721650609434
Iran,IRN,2012,57.98159661795862
Iran,IRN,2013,55.59202815038755
Iran,IRN,2014,59.88980391456285
Iran,IRN,2015,63.487393948074136
Iran,IRN,2016,65.64291402126783
Iran,IRN,2017,66.36235028143307
Iran,IRN,2018,67.87918073989351
Iraq,IRQ,1965,23.253675111537923
Iraq,IRQ,1966,25.39746607453895
Iraq,IRQ,1967,20.03543633997143
Iraq,IRQ,1968,18.780857164798224
Iraq,IRQ,1969,25.148831084605934
Iraq,IRQ,1970,20.303881123403563
Iraq,IRQ,1971,21.96565538589584
Iraq,IRQ,1972,18.731161013834914
Iraq,IRQ,1973,18.68134527624184
Iraq,IRQ,1974,17.411711430079833
Iraq,IRQ,1975,24.536900072147223
Iraq,IRQ,1976,26.76476900661557
Iraq,IRQ,1977,16.94581680140304
Iraq,IRQ,1978,18.253577297929905
Iraq,IRQ,1979,20.866181126208893
Iraq,IRQ,1980,12.81582139816707
Iraq,IRQ,1981,6.248188227138234
Iraq,IRQ,1982,6.558270330521135
Iraq,IRQ,1983,4.096544343918658
Iraq,IRQ,1984,4.687614857655855
Iraq,IRQ,1985,5.709426739743292
Iraq,IRQ,1986,9.382455476551756
Iraq,IRQ,1987,18.9315945841697
Iraq,IRQ,1988,24.243012615848123
Iraq,IRQ,1989,24.91216817509514
Iraq,IRQ,1990,16.618350195329516
Iraq,IRQ,1991,10.799874047023911
Iraq,IRQ,1992,8.960993381945528
Iraq,IRQ,1993,7.416201376615199
Iraq,IRQ,1994,8.049611823301461
Iraq,IRQ,1995,8.19949634911375
Iraq,IRQ,1996,8.07552706355479
Iraq,IRQ,1997,6.487214187497263
Iraq,IRQ,1998,8.948262809761692
Iraq,IRQ,1999,12.8432057317721
Iraq,IRQ,2000,9.985407756305623
Iraq,IRQ,2001,7.775674037865688
Iraq,IRQ,2002,7.037116374535386
Iraq,IRQ,2003,5.025883038387844
Iraq,IRQ,2004,3.0180298461965105
Iraq,IRQ,2005,4.5626330254488545
Iraq,IRQ,2006,4.465492127393668
Iraq,IRQ,2007,13.883017232796005
Iraq,IRQ,2008,19.02607860424285
Iraq,IRQ,2009,18.083788060763144
Iraq,IRQ,2010,17.66845926089278
Iraq,IRQ,2011,14.764511039605487
Iraq,IRQ,2012,13.969481339678403
Iraq,IRQ,2013,14.463128415618067
Iraq,IRQ,2014,16.097174174216402
Iraq,IRQ,2015,15.659388401135352
Iraq,IRQ,2016,18.397764656698833
Iraq,IRQ,2017,23.2529335722799
Iraq,IRQ,2018,27.27467134793719
Ireland,IRL,1965,0
Ireland,IRL,1966,0
Ireland,IRL,1967,0
Ireland,IRL,1968,0
Ireland,IRL,1969,0
Ireland,IRL,1970,0
Ireland,IRL,1971,0
Ireland,IRL,1972,0
Ireland,IRL,1973,0
Ireland,IRL,1974,0
Ireland,IRL,1975,0
Ireland,IRL,1976,0
Ireland,IRL,1977,0
Ireland,IRL,1978,0
Ireland,IRL,1979,2.6685064855915406
Ireland,IRL,1980,8.053513624585953
Ireland,IRL,1981,12.411609317281053
Ireland,IRL,1982,18.342028144348372
Ireland,IRL,1983,20.130973717645738
Ireland,IRL,1984,21.551901016536075
Ireland,IRL,1985,21.157178254759305
Ireland,IRL,1986,13.817493087835029
Ireland,IRL,1987,13.59970463998007
Ireland,IRL,1988,16.40212785811275
Ireland,IRL,1989,18.04383431166328
Ireland,IRL,1990,18.688867049366273
Ireland,IRL,1991,18.482347957348107
Ireland,IRL,1992,18.157050479214107
Ireland,IRL,1993,20.19195930410301
Ireland,IRL,1994,19.75654825331391
Ireland,IRL,1995,20.61093093910791
Ireland,IRL,1996,22.1565507912555
Ireland,IRL,1997,22.1772213011519
Ireland,IRL,1998,20.85350106265669
Ireland,IRL,1999,21.07876556869518
Ireland,IRL,2000,23.344976867124757
Ireland,IRL,2001,22.855527482250963
Ireland,IRL,2002,23.626473640881112
Ireland,IRL,2003,24.085225098364596
Ireland,IRL,2004,23.71500778864996
Ireland,IRL,2005,21.626953543447115
Ireland,IRL,2006,24.046468426411234
Ireland,IRL,2007,25.310458527302753
Ireland,IRL,2008,26.611062110391476
Ireland,IRL,2009,27.64873174375283
Ireland,IRL,2010,30.561694554414487
Ireland,IRL,2011,28.473418314282796
Ireland,IRL,2012,28.099267290207976
Ireland,IRL,2013,27.256419039217157
Ireland,IRL,2014,26.43051996661673
Ireland,IRL,2015,25.18752175205724
Ireland,IRL,2016,27.16419515057238
Ireland,IRL,2017,27.53266103471153
Ireland,IRL,2018,27.830209403673056
Israel,ISR,1965,1.5846290618620889
Israel,ISR,1966,1.961964815339487
Israel,ISR,1967,2.1047125046310957
Israel,ISR,1968,2.5776445878399956
Israel,ISR,1969,2.541390210199908
Israel,ISR,1970,2.2345921523207632
Israel,ISR,1971,2.0101756860186972
Israel,ISR,1972,1.9044427260563594
Israel,ISR,1973,0.7900575243564762
Israel,ISR,1974,0.9451760822545081
Israel,ISR,1975,0.8384149874649576
Israel,ISR,1976,0.7650844254230568
Israel,ISR,1977,0.727440333056195
Israel,ISR,1978,0.6714670222523302
Israel,ISR,1979,0.4369688649037912
Israel,ISR,1980,0.019501067966289875
Israel,ISR,1981,0.020293588284076135
Israel,ISR,1982,0.4345843582350417
Israel,ISR,1983,0.6108285888928336
Israel,ISR,1984,0.5258047937725158
Israel,ISR,1985,0.5089981238492035
Israel,ISR,1986,0.3628843534353038
Israel,ISR,1987,0.37348498721588147
Israel,ISR,1988,0.3202399575810086
Israel,ISR,1989,0.2837699204870371
Israel,ISR,1990,0.23680244267172118
Israel,ISR,1991,0.1899396671083426
Israel,ISR,1992,0.1490805364232888
Israel,ISR,1993,0.14023235514777996
Israel,ISR,1994,0.11830584279504965
Israel,ISR,1995,0.12357212111377981
Israel,ISR,1996,0.07371553111738292
Israel,ISR,1997,0.0896895208804311
Israel,ISR,1998,0.05274068477758485
Israel,ISR,1999,0.04563682500559767
Israel,ISR,2000,0.03921401603754671
Israel,ISR,2001,0.04126176825671668
Israel,ISR,2002,0.03630986999124166
Israel,ISR,2003,0.032083266091420835
Israel,ISR,2004,4.641539181456538
Israel,ISR,2005,6.195730868166186
Israel,ISR,2006,8.659613630811563
Israel,ISR,2007,9.820193098520459
Israel,ISR,2008,13.301086697086873
Israel,ISR,2009,15.40001276194823
Israel,ISR,2010,18.560590357621063
Israel,ISR,2011,16.842812469727665
Israel,ISR,2012,8.291674812757591
Israel,ISR,2013,24.2569056044687
Israel,ISR,2014,26.940945214724483
Israel,ISR,2015,28.373536681138077
Israel,ISR,2016,32.029570329549784
Israel,ISR,2017,33.25403958236677
Israel,ISR,2018,35.28709036946973
Italy,ITA,1965,8.073447396364747
Italy,ITA,1966,8.112887142678439
Italy,ITA,1967,8.16906911688622
Italy,ITA,1968,8.869351821447225
Italy,ITA,1969,9.03522599402496
Italy,ITA,1970,8.820810052933687
Italy,ITA,1971,8.647949599620016
Italy,ITA,1972,9.45305976725132
Italy,ITA,1973,10.167966660213173
Italy,ITA,1974,11.44283028261345
Italy,ITA,1975,13.487585480263645
Italy,ITA,1976,15.447667327066887
Italy,ITA,1977,15.760139909933226
Italy,ITA,1978,15.136006895759605
Italy,ITA,1979,15.026867673868985
Italy,ITA,1980,15.291806746180736
Italy,ITA,1981,15.14312302701014
Italy,ITA,1982,15.402397898106734
Italy,ITA,1983,16.17760966347385
Italy,ITA,1984,18.851629709298972
Italy,ITA,1985,19.227159388872696
Italy,ITA,1986,19.790123281137152
Italy,ITA,1987,21.285015555936774
Italy,ITA,1988,22.536656086638867
Italy,ITA,1989,23.680983073445482
Italy,ITA,1990,24.94333418246384
Italy,ITA,1991,25.9323259072284
Italy,ITA,1992,25.711010067309896
Italy,ITA,1993,26.661825713351956
Italy,ITA,1994,25.817736096779793
Italy,ITA,1995,27.29708090627122
Italy,ITA,1996,28.133548103050206
Italy,ITA,1997,28.80652080817016
Italy,ITA,1998,30.2092830498898
Italy,ITA,1999,31.83862088326678
Italy,ITA,2000,32.730434964011664
Italy,ITA,2001,32.644349893218646
Italy,ITA,2002,32.65990852768028
Italy,ITA,2003,34.847258458291805
Italy,ITA,2004,35.50214058790551
Italy,ITA,2005,37.93419031215339
Italy,ITA,2006,37.31268284927041
Italy,ITA,2007,38.19563204570963
Italy,ITA,2008,38.4087754283802
Italy,ITA,2009,37.777976917455334
Italy,ITA,2010,39.018290822864905
Italy,ITA,2011,37.42847691717299
Italy,ITA,2012,37.01541633291239
Italy,ITA,2013,36.27985074528261
Italy,ITA,2014,33.867704255959886
Italy,ITA,2015,36.13181265061547
Italy,ITA,2016,37.553140005785295
Italy,ITA,2017,39.38734018675214
Italy,ITA,2018,38.52337955009835
Japan,JPN,1965,1.0242282587126017
Japan,JPN,1966,0.9423701125684407
Japan,JPN,1967,0.8486364840704743
Japan,JPN,1968,0.8326226088862286
Japan,JPN,1969,0.80287944673766
Japan,JPN,1970,1.103450843409712
Japan,JPN,1971,1.1135610876804378
Japan,JPN,1972,1.0599930294912896
Japan,JPN,1973,1.3220923625080387
Japan,JPN,1974,1.8106659447150613
Japan,JPN,1975,2.274133480084518
Japan,JPN,1976,2.615104079790118
Japan,JPN,1977,3.1996718693561346
Japan,JPN,1978,4.3326648734807724
Japan,JPN,1979,4.947939853388304
Japan,JPN,1980,6.032653319679263
Japan,JPN,1981,6.143492416942958
Japan,JPN,1982,6.510332822057718
Japan,JPN,1983,6.933980340022121
Japan,JPN,1984,8.622365936368457
Japan,JPN,1985,9.134800869482564
Japan,JPN,1986,9.284022277351252
Japan,JPN,1987,9.34212318229115
Japan,JPN,1988,9.312254829667149
Japan,JPN,1989,9.354828898556221
Japan,JPN,1990,9.8042187112273
Japan,JPN,1991,10.118137158203
Japan,JPN,1992,10.39073083190023
Japan,JPN,1993,10.326014906430448
Japan,JPN,1994,10.626469803236468
Japan,JPN,1995,10.412452628212343
Japan,JPN,1996,10.903138675922833
Japan,JPN,1997,11.120439478315483
Japan,JPN,1998,11.71767826769989
Japan,JPN,1999,12.09201227079306
Japan,JPN,2000,12.4556110336037
Japan,JPN,2001,12.906497089958282
Japan,JPN,2002,12.652706986300167
Japan,JPN,2003,13.920914184071066
Japan,JPN,2004,13.272808191584417
Japan,JPN,2005,13.398708936115725
Japan,JPN,2006,14.368003315511716
Japan,JPN,2007,15.615248179208063
Japan,JPN,2008,16.457485544731913
Japan,JPN,2009,16.80644707429337
Japan,JPN,2010,17.025734873503946
Japan,JPN,2011,20.10426083338825
Japan,JPN,2012,22.272630460961775
Japan,JPN,2013,22.490178023124237
Japan,JPN,2014,23.30285667659928
Japan,JPN,2015,22.51774888645888
Japan,JPN,2016,22.205497186090515
Japan,JPN,2017,22.097550428326613
Japan,JPN,2018,21.907521394059966
Kazakhstan,KAZ,1985,11.359704770794494
Kazakhstan,KAZ,1986,13.443673565943723
Kazakhstan,KAZ,1987,13.738947328319897
Kazakhstan,KAZ,1988,13.827517729888486
Kazakhstan,KAZ,1989,14.509819510893045
Kazakhstan,KAZ,1990,15.286653341376145
Kazakhstan,KAZ,1991,16.066872994946685
Kazakhstan,KAZ,1992,16.736604638349668
Kazakhstan,KAZ,1993,18.186536600176158
Kazakhstan,KAZ,1994,14.852838754810774
Kazakhstan,KAZ,1995,18.987011089993192
Kazakhstan,KAZ,1996,18.239310374071117
Kazakhstan,KAZ,1997,16.238191453627472
Kazakhstan,KAZ,1998,17.08449346419615
Kazakhstan,KAZ,1999,20.585726999350136
Kazakhstan,KAZ,2000,14.354718551979568
Kazakhstan,KAZ,2001,10.984715540403247
Kazakhstan,KAZ,2002,11.36997836797232
Kazakhstan,KAZ,2003,12.212847415234572
Kazakhstan,KAZ,2004,12.524216464576002
Kazakhstan,KAZ,2005,15.714106830969163
Kazakhstan,KAZ,2006,15.54377377547557
Kazakhstan,KAZ,2007,16.924998561102612
Kazakhstan,KAZ,2008,16.12130438537268
Kazakhstan,KAZ,2009,17.152580151871895
Kazakhstan,KAZ,2010,17.262730197208185
Kazakhstan,KAZ,2011,17.288391644903808
Kazakhstan,KAZ,2012,17.764376972720367
Kazakhstan,KAZ,2013,18.370432727623037
Kazakhstan,KAZ,2014,19.987959581879565
Kazakhstan,KAZ,2015,20.71438997779267
Kazakhstan,KAZ,2016,21.00588465585764
Kazakhstan,KAZ,2017,20.192683513792872
Kazakhstan,KAZ,2018,21.878891898151416
Kuwait,KWT,1965,21.28755102755243
Kuwait,KWT,1966,26.616950041032588
Kuwait,KWT,1967,29.6980325794973
Kuwait,KWT,1968,34.76223673785436
Kuwait,KWT,1969,37.81867617927836
Kuwait,KWT,1970,25.358955130139044
Kuwait,KWT,1971,26.202459901034636
Kuwait,KWT,1972,27.85078325912331
Kuwait,KWT,1973,31.266406727623348
Kuwait,KWT,1974,34.25480910293156
Kuwait,KWT,1975,41.76588451583947
Kuwait,KWT,1976,42.587184198505916
Kuwait,KWT,1977,45.53206971555611
Kuwait,KWT,1978,46.60589453678037
Kuwait,KWT,1979,50.846730205619615
Kuwait,KWT,1980,43.8949345573321
Kuwait,KWT,1981,39.87659635143977
Kuwait,KWT,1982,31.28033389796204
Kuwait,KWT,1983,31.118988759832796
Kuwait,KWT,1984,31.6597366147121
Kuwait,KWT,1985,31.165961650062673
Kuwait,KWT,1986,37.48261833607887
Kuwait,KWT,1987,33.58234280877821
Kuwait,KWT,1988,42.327516478190184
Kuwait,KWT,1989,46.43254324773214
Kuwait,KWT,1990,50.272814682794944
Kuwait,KWT,1991,10.523237063485041
Kuwait,KWT,1992,30.238730971427643
Kuwait,KWT,1993,46.38626522046003
Kuwait,KWT,1994,41.57474869473916
Kuwait,KWT,1995,51.74608852874364
Kuwait,KWT,1996,52.39164861143254
Kuwait,KWT,1997,50.15036521607337
Kuwait,KWT,1998,42.26137861212298
Kuwait,KWT,1999,37.513333123612036
Kuwait,KWT,2000,39.71656879195799
Kuwait,KWT,2001,38.6997322048051
Kuwait,KWT,2002,34.83531599757479
Kuwait,KWT,2003,34.020552148028536
Kuwait,KWT,2004,33.10094147374564
Kuwait,KWT,2005,33.737756382539715
Kuwait,KWT,2006,36.02464075977885
Kuwait,KWT,2007,33.64534396890752
Kuwait,KWT,2008,34.886164652690695
Kuwait,KWT,2009,32.79026354017586
Kuwait,KWT,2010,35.90022294879261
Kuwait,KWT,2011,40.5957852928026
Kuwait,KWT,2012,40.37254822622324
Kuwait,KWT,2013,39.478581650310815
Kuwait,KWT,2014,43.3517980121196
Kuwait,KWT,2015,45.432101723313345
Kuwait,KWT,2016,46.71043100820953
Kuwait,KWT,2017,46.72477087538178
Kuwait,KWT,2018,48.070633568401334
Latvia,LVA,1985,20.039019275944984
Latvia,LVA,1986,22.568598636679155
Latvia,LVA,1987,25.81580735597279
Latvia,LVA,1988,29.400756950505908
Latvia,LVA,1989,29.476818722792235
Latvia,LVA,1990,30.217203701133847
Latvia,LVA,1991,31.44517532800576
Latvia,LVA,1992,25.11895799126415
Latvia,LVA,1993,18.31205702231347
Latvia,LVA,1994,18.969866282297392
Latvia,LVA,1995,24.28281737553207
Latvia,LVA,1996,23.753142839999814
Latvia,LVA,1997,23.78161679002869
Latvia,LVA,1998,24.91861776968713
Latvia,LVA,1999,27.892876650214227
Latvia,LVA,2000,34.5700740220937
Latvia,LVA,2001,33.27177673858646
Latvia,LVA,2002,37.42827520931273
Latvia,LVA,2003,37.76375502903789
Latvia,LVA,2004,36.98412736898236
Latvia,LVA,2005,34.87550086598834
Latvia,LVA,2006,37.837395129220106
Latvia,LVA,2007,35.57787285530523
Latvia,LVA,2008,34.51938483944198
Latvia,LVA,2009,33.48884158526141
Latvia,LVA,2010,35.07459402366811
Latvia,LVA,2011,34.568383788291854
Latvia,LVA,2012,31.465318218213024
Latvia,LVA,2013,32.179525029491444
Latvia,LVA,2014,31.427704469647466
Latvia,LVA,2015,30.946650512469326
Latvia,LVA,2016,30.052672211263715
Latvia,LVA,2017,24.817670402623758
Latvia,LVA,2018,32.04940852821395
Lithuania,LTU,1985,22.83815234650091
Lithuania,LTU,1986,24.839726639550978
Lithuania,LTU,1987,24.728664806580053
Lithuania,LTU,1988,24.653849313186395
Lithuania,LTU,1989,24.223751431749825
Lithuania,LTU,1990,27.44805517303135
Lithuania,LTU,1991,26.846494583599988
Lithuania,LTU,1992,25.21619467207032
Lithuania,LTU,1993,17.47716026711595
Lithuania,LTU,1994,23.275318149790067
Lithuania,LTU,1995,24.56980030457211
Lithuania,LTU,1996,24.184275120386907
Lithuania,LTU,1997,24.164572594782033
Lithuania,LTU,1998,19.7595153020436
Lithuania,LTU,1999,24.484973357578234
Lithuania,LTU,2000,31.51036902545702
Lithuania,LTU,2001,28.047888288973926
Lithuania,LTU,2002,26.60362331948128
Lithuania,LTU,2003,27.46921217901136
Lithuania,LTU,2004,27.08157487247104
Lithuania,LTU,2005,31.249759234193046
Lithuania,LTU,2006,32.20650575197781
Lithuania,LTU,2007,34.605390792742746
Lithuania,LTU,2008,31.274131257014243
Lithuania,LTU,2009,28.596547940031193
Lithuania,LTU,2010,44.220416268111315
Lithuania,LTU,2011,46.471068892775925
Lithuania,LTU,2012,45.183866541146465
Lithuania,LTU,2013,39.92674883408705
Lithuania,LTU,2014,39.48255942940092
Lithuania,LTU,2015,37.82129489631435
Lithuania,LTU,2016,33.093638871616434
Lithuania,LTU,2017,32.595486722972815
Lithuania,LTU,2018,32.92286464725687
Luxembourg,LUX,1965,0
Luxembourg,LUX,1966,0
Luxembourg,LUX,1967,0
Luxembourg,LUX,1968,0
Luxembourg,LUX,1969,0.06373305704527907
Luxembourg,LUX,1970,0.15308633123280235
Luxembourg,LUX,1971,0.3197517493705759
Luxembourg,LUX,1972,2.4807511308841192
Luxembourg,LUX,1973,4.679922500566961
Luxembourg,LUX,1974,6.193425154552004
Luxembourg,LUX,1975,8.632162602045975
Luxembourg,LUX,1976,9.866225572879124
Luxembourg,LUX,1977,11.1325265023363
Luxembourg,LUX,1978,11.770172207023071
Luxembourg,LUX,1979,11.9718245315638
Luxembourg,LUX,1980,11.432269450220973
Luxembourg,LUX,1981,10.346692206687242
Luxembourg,LUX,1982,9.16343517988299
Luxembourg,LUX,1983,9.300305043661595
Luxembourg,LUX,1984,9.332019374636474
Luxembourg,LUX,1985,9.951279903133182
Luxembourg,LUX,1986,9.949928540360958
Luxembourg,LUX,1987,12.000646995710163
Luxembourg,LUX,1988,12.18666352756091
Luxembourg,LUX,1989,12.060156067058005
Luxembourg,LUX,1990,13.419397560981242
Luxembourg,LUX,1991,12.983259768981442
Luxembourg,LUX,1992,13.491305714561477
Luxembourg,LUX,1993,13.830618094197947
Luxembourg,LUX,1994,14.492931085207738
Luxembourg,LUX,1995,19.043826905161463
Luxembourg,LUX,1996,20.306492340308406
Luxembourg,LUX,1997,21.265031650705478
Luxembourg,LUX,1998,22.243618308575908
Luxembourg,LUX,1999,21.827770054464203
Luxembourg,LUX,2000,21.02055435202263
Luxembourg,LUX,2001,21.80298941727049
Luxembourg,LUX,2002,28.50190042797608
Luxembourg,LUX,2003,27.50896559334162
Luxembourg,LUX,2004,26.892128588956666
Luxembourg,LUX,2005,26.062528707568834
Luxembourg,LUX,2006,27.755444099518193
Luxembourg,LUX,2007,26.685432317710838
Luxembourg,LUX,2008,25.589906200925185
Luxembourg,LUX,2009,27.226847447272736
Luxembourg,LUX,2010,27.80894182623789
Luxembourg,LUX,2011,24.624326919207203
Luxembourg,LUX,2012,25.534475604563685
Luxembourg,LUX,2013,22.69171351045606
Luxembourg,LUX,2014,22.192435602649333
Luxembourg,LUX,2015,20.81960697726198
Luxembourg,LUX,2016,19.45221361553022
Luxembourg,LUX,2017,18.222063364153055
Luxembourg,LUX,2018,17.145491538602162
Macedonia,MKD,1990,0
Macedonia,MKD,1991,0
Macedonia,MKD,1992,0
Macedonia,MKD,1993,0
Macedonia,MKD,1994,0
Macedonia,MKD,1995,0
