Entity,Code,Year,Crops - Wheat - 15 - Yield - 5419 - hg/ha (tonnes per hectare)
Burundi,BDI,1982,0.6
Burundi,BDI,1983,0.6
Burundi,BDI,1984,0.8889
Burundi,BDI,1985,0.48200000000000004
Burundi,BDI,1986,1.0833000000000002
Burundi,BDI,1987,1.1081
Burundi,BDI,1988,0.7378
Burundi,BDI,1989,0.8177000000000001
Burundi,BDI,1990,0.7478
Burundi,BDI,1991,0.7333000000000001
Burundi,BDI,1992,0.7120000000000001
Burundi,BDI,1993,0.7787000000000001
Burundi,BDI,1994,0.8824000000000001
Burundi,BDI,1995,0.744
Burundi,BDI,1996,0.7755000000000001
Burundi,BDI,1997,0.7774000000000001
Burundi,BDI,1998,0.8148000000000001
Burundi,BDI,1999,0.7085
Burundi,BDI,2000,0.6774
Burundi,BDI,2001,0.8667
Burundi,BDI,2002,0.8290000000000001
Burundi,BDI,2003,0.7895000000000001
Burundi,BDI,2004,0.8326
Burundi,BDI,2005,0.7387
Burundi,BDI,2006,0.8007000000000001
Burundi,BDI,2007,0.8407
Burundi,BDI,2008,0.8431000000000001
Burundi,BDI,2009,0.8583000000000001
Burundi,BDI,2010,0.7317
Burundi,BDI,2011,0.6973
Burundi,BDI,2012,0.44480000000000003
Burundi,BDI,2013,0.7276
Burundi,BDI,2014,0.5763
Burundi,BDI,2015,0.6592
Burundi,BDI,2016,0.3861
Burundi,BDI,2017,0.3982
Burundi,BDI,2018,1.4092
Cameroon,CMR,1976,0.4933
Cameroon,CMR,1977,0.314
Cameroon,CMR,1978,0.5
Cameroon,CMR,1979,0.8667
Cameroon,CMR,1980,0.7931
Cameroon,CMR,1981,0.7931
Cameroon,CMR,1982,1.4706000000000001
Cameroon,CMR,1983,1.7778
Cameroon,CMR,1984,1
Cameroon,CMR,1985,1.4246
Cameroon,CMR,1986,1.3333000000000002
Cameroon,CMR,1987,1.3333000000000002
Cameroon,CMR,1988,1.3333000000000002
Cameroon,CMR,1989,1.3333000000000002
Cameroon,CMR,1990,1.5
Cameroon,CMR,1991,1.3038
Cameroon,CMR,1992,1.3051000000000001
Cameroon,CMR,1993,1.3063
Cameroon,CMR,1994,1.3086
Cameroon,CMR,1995,1.3198
Cameroon,CMR,1996,1.3333000000000002
Cameroon,CMR,1997,1.333
Cameroon,CMR,1998,1.3341
Cameroon,CMR,1999,1.3352000000000002
Cameroon,CMR,2000,1.3362
Cameroon,CMR,2001,1.3373000000000002
Cameroon,CMR,2002,1.3384
Cameroon,CMR,2003,1.3395000000000001
Cameroon,CMR,2004,1.3407
Cameroon,CMR,2005,1.3418
Cameroon,CMR,2006,1.3429
Cameroon,CMR,2007,1.3441
Cameroon,CMR,2008,1.3454000000000002
Cameroon,CMR,2009,1.3467
Cameroon,CMR,2010,1.3846
Cameroon,CMR,2011,1.3971
Cameroon,CMR,2012,1.2308000000000001
Cameroon,CMR,2013,1.2879
Cameroon,CMR,2014,1.3298
Cameroon,CMR,2015,1.3311000000000002
Cameroon,CMR,2016,1.329
Cameroon,CMR,2017,1.3291000000000002
Cameroon,CMR,2018,1.3293000000000001
Canada,CAN,1961,0.7529
Canada,CAN,1962,1.4183000000000001
Canada,CAN,1963,1.7651000000000001
Canada,CAN,1964,1.3604
Canada,CAN,1965,1.5432000000000001
Canada,CAN,1966,1.8739000000000001
Canada,CAN,1967,1.3239
Canada,CAN,1968,1.4855
Canada,CAN,1969,1.8084
Canada,CAN,1970,1.7864
Canada,CAN,1971,1.8351000000000002
Canada,CAN,1972,1.6799000000000002
Canada,CAN,1973,1.6876
Canada,CAN,1974,1.4884000000000002
Canada,CAN,1975,1.802
Canada,CAN,1976,2.0963000000000003
Canada,CAN,1977,1.9632
Canada,CAN,1978,1.9987000000000001
Canada,CAN,1979,1.6341
Canada,CAN,1980,1.7212
Canada,CAN,1981,1.9959
Canada,CAN,1982,2.1336
Canada,CAN,1983,1.9345
Canada,CAN,1984,1.6099
Canada,CAN,1985,1.7665000000000002
Canada,CAN,1986,2.2052
Canada,CAN,1987,1.9279000000000002
Canada,CAN,1988,1.2293
Canada,CAN,1989,1.8076
Canada,CAN,1990,2.2769
Canada,CAN,1991,2.2559
Canada,CAN,1992,2.1603
Canada,CAN,1993,2.2027
Canada,CAN,1994,2.1275
Canada,CAN,1995,2.2467
Canada,CAN,1996,2.4304
Canada,CAN,1997,2.1285000000000003
Canada,CAN,1998,2.255
Canada,CAN,1999,2.5971
Canada,CAN,2000,2.4446000000000003
Canada,CAN,2001,1.9452
Canada,CAN,2002,1.8324
Canada,CAN,2003,2.2565
Canada,CAN,2004,2.6409000000000002
Canada,CAN,2005,2.7381
Canada,CAN,2006,2.6096
Canada,CAN,2007,2.3317
Canada,CAN,2008,2.8575
Canada,CAN,2009,2.7897000000000003
Canada,CAN,2010,2.8085
Canada,CAN,2011,2.9568000000000003
Canada,CAN,2012,2.8743000000000003
Canada,CAN,2013,3.5980000000000003
Canada,CAN,2014,3.0818000000000003
Canada,CAN,2015,2.8925
Canada,CAN,2016,3.5805000000000002
Canada,CAN,2017,3.3378
Canada,CAN,2018,3.2152000000000003
Central America,,1961,1.6383
Central America,,1962,1.889
Central America,,1963,2.027
Central America,,1964,2.6109
Central America,,1965,2.4576000000000002
Central America,,1966,2.2005
Central America,,1967,2.6425
Central America,,1968,2.5739
Central America,,1969,2.7029
Central America,,1970,2.9499
Central America,,1971,2.8938
Central America,,1972,2.5727
Central America,,1973,3.1958
Central America,,1974,3.4714
Central America,,1975,3.4793000000000003
Central America,,1976,3.6629
Central America,,1977,3.3304
Central America,,1978,3.5
Central America,,1979,3.773
Central America,,1980,3.7199
Central America,,1981,3.6412
Central America,,1982,4.275
Central America,,1983,3.9644000000000004
Central America,,1984,4.307300000000001
Central America,,1985,4.2164
Central America,,1986,3.9221000000000004
Central America,,1987,4.4091000000000005
Central America,,1988,3.9573
Central America,,1989,3.7856
Central America,,1990,4.1719
Central America,,1991,4.0985000000000005
Central America,,1992,3.9243
Central America,,1993,4.0479
Central America,,1994,4.2703
Central America,,1995,3.7055000000000002
Central America,,1996,4.1355
Central America,,1997,4.6882
Central America,,1998,4.1769
Central America,,1999,4.6014
Central America,,2000,4.9051
Central America,,2001,4.7483
Central America,,2002,5.078600000000001
Central America,,2003,4.4724
Central America,,2004,4.462000000000001
Central America,,2005,4.732600000000001
Central America,,2006,5.2096
Central America,,2007,5.0656
Central America,,2008,4.9995
Central America,,2009,4.9561
Central America,,2010,5.4002
Central America,,2011,5.458200000000001
Central America,,2012,5.6338
Central America,,2013,5.2734000000000005
Central America,,2014,5.176
Central America,,2015,4.5141
Central America,,2016,5.3227
Central America,,2017,5.2794
Central America,,2018,5.413600000000001
Chad,TCD,1961,1.1111
Chad,TCD,1962,1.2727000000000002
Chad,TCD,1963,1.5
Chad,TCD,1964,1.4595
Chad,TCD,1965,1.7930000000000001
Chad,TCD,1966,1.7066000000000001
Chad,TCD,1967,2.2222
Chad,TCD,1968,1.1458000000000002
Chad,TCD,1969,1.5714000000000001
Chad,TCD,1970,1.5682
Chad,TCD,1971,1.5565
Chad,TCD,1972,1.7328000000000001
Chad,TCD,1973,2.3333
Chad,TCD,1974,3.6
Chad,TCD,1975,3.5714
Chad,TCD,1976,1.9048
Chad,TCD,1977,1.3333000000000002
Chad,TCD,1978,1.6667
Chad,TCD,1979,2
Chad,TCD,1980,2
Chad,TCD,1981,1.8667
Chad,TCD,1982,1.6333
Chad,TCD,1983,0.9091
Chad,TCD,1984,0.6003000000000001
Chad,TCD,1985,1.191
Chad,TCD,1986,0.7433000000000001
Chad,TCD,1987,1
Chad,TCD,1988,1.0652000000000001
Chad,TCD,1989,1.5
Chad,TCD,1990,1.5
Chad,TCD,1991,1.3822
Chad,TCD,1992,2.1201000000000003
Chad,TCD,1993,2.1363000000000003
Chad,TCD,1994,2.2297000000000002
Chad,TCD,1995,0.9996
Chad,TCD,1996,2.2496
Chad,TCD,1997,3
Chad,TCD,1998,2.0226
Chad,TCD,1999,1.4340000000000002
Chad,TCD,2000,1.4336
Chad,TCD,2001,1.4933
Chad,TCD,2002,2
Chad,TCD,2003,1.445
Chad,TCD,2005,1.5
Chad,TCD,2006,1
Chad,TCD,2007,1.8651
Chad,TCD,2008,1.8
Chad,TCD,2009,2
Chad,TCD,2010,2.5007
Chad,TCD,2011,0.4923
Chad,TCD,2012,2.5
Chad,TCD,2013,2.6421
Chad,TCD,2014,1.3006
Chad,TCD,2015,1.4006
Chad,TCD,2016,2
Chad,TCD,2017,1.9684000000000001
Chad,TCD,2018,2.244
Chile,CHL,1961,1.3398
Chile,CHL,1962,1.2614
Chile,CHL,1963,1.5121
Chile,CHL,1964,1.5489000000000002
Chile,CHL,1965,1.5347000000000002
Chile,CHL,1966,1.7262000000000002
Chile,CHL,1967,1.675
Chile,CHL,1968,1.742
Chile,CHL,1969,1.6341
Chile,CHL,1970,1.7654
Chile,CHL,1971,1.8805
Chile,CHL,1972,1.679
Chile,CHL,1973,1.3988
Chile,CHL,1974,1.6445
Chile,CHL,1975,1.4618
Chile,CHL,1976,1.2421
Chile,CHL,1977,1.9416
Chile,CHL,1978,1.5401
Chile,CHL,1979,1.7755
Chile,CHL,1980,1.7701
Chile,CHL,1981,1.5873000000000002
Chile,CHL,1982,1.7394
Chile,CHL,1983,1.6314000000000002
Chile,CHL,1984,2.0968
Chile,CHL,1985,2.3009
Chile,CHL,1986,2.8565
Chile,CHL,1987,2.7701000000000002
Chile,CHL,1988,3.0075000000000003
Chile,CHL,1989,3.2677
Chile,CHL,1990,2.9481
Chile,CHL,1991,3.4057
Chile,CHL,1992,3.3787000000000003
Chile,CHL,1993,3.35
Chile,CHL,1994,3.5157000000000003
Chile,CHL,1995,3.5500000000000003
Chile,CHL,1996,3.3278000000000003
Chile,CHL,1997,4.0174
Chile,CHL,1998,4.3846
Chile,CHL,1999,3.5342000000000002
Chile,CHL,2000,3.8120000000000003
Chile,CHL,2001,4.2999
Chile,CHL,2002,4.2722
Chile,CHL,2003,4.323
Chile,CHL,2004,4.571000000000001
Chile,CHL,2005,4.413
Chile,CHL,2006,4.460100000000001
Chile,CHL,2007,4.7859
Chile,CHL,2008,4.574800000000001
Chile,CHL,2009,4.080900000000001
Chile,CHL,2010,5.7658000000000005
Chile,CHL,2011,5.806
Chile,CHL,2012,4.9468000000000005
Chile,CHL,2013,5.8143
Chile,CHL,2014,5.329000000000001
Chile,CHL,2015,5.6326
Chile,CHL,2016,6.070600000000001
Chile,CHL,2017,5.9966
Chile,CHL,2018,6.2137
China,CHN,1961,0.5591
China,CHN,1962,0.6941
China,CHN,1963,0.7782
China,CHN,1964,0.8215
China,CHN,1965,1.0222
China,CHN,1966,1.0586
China,CHN,1967,1.1275
China,CHN,1968,1.1149
China,CHN,1969,1.0856000000000001
China,CHN,1970,1.1476
China,CHN,1971,1.2718
China,CHN,1972,1.3695000000000002
China,CHN,1973,1.3337
China,CHN,1974,1.5116
China,CHN,1975,1.6397000000000002
China,CHN,1976,1.7754
China,CHN,1977,1.465
China,CHN,1978,1.8449
China,CHN,1979,2.1395
China,CHN,1980,1.8914000000000002
China,CHN,1981,2.1091
China,CHN,1982,2.4517
China,CHN,1983,2.8017000000000003
China,CHN,1984,2.9691
China,CHN,1985,2.9367
China,CHN,1986,3.0403000000000002
China,CHN,1987,2.9829000000000003
China,CHN,1988,2.9679
China,CHN,1989,3.043
China,CHN,1990,3.1941
China,CHN,1991,3.1004
China,CHN,1992,3.3312
China,CHN,1993,3.5188
China,CHN,1994,3.4263000000000003
China,CHN,1995,3.5415
China,CHN,1996,3.7341
China,CHN,1997,4.1019000000000005
China,CHN,1998,3.6852
China,CHN,1999,3.9466
China,CHN,2000,3.7382
China,CHN,2001,3.8061000000000003
China,CHN,2002,3.7766
China,CHN,2003,3.9318000000000004
China,CHN,2004,4.2519
China,CHN,2005,4.2753000000000005
China,CHN,2006,4.593500000000001
China,CHN,2007,4.607600000000001
China,CHN,2008,4.7620000000000005
China,CHN,2009,4.739
China,CHN,2010,4.7484
China,CHN,2011,4.837400000000001
China,CHN,2012,4.986800000000001
China,CHN,2013,5.0553
China,CHN,2014,5.2433000000000005
China,CHN,2015,5.3923000000000005
China,CHN,2016,5.3962
China,CHN,2017,5.4809
China,CHN,2018,5.416300000000001
Colombia,COL,1961,0.8881
Colombia,COL,1962,1.08
Colombia,COL,1963,0.7965
Colombia,COL,1964,0.8500000000000001
Colombia,COL,1965,0.9167000000000001
Colombia,COL,1966,1.1364
Colombia,COL,1967,1.1765
Colombia,COL,1968,1.1667
Colombia,COL,1969,1.2546000000000002
Colombia,COL,1970,1.1828
Colombia,COL,1971,1.1343
Colombia,COL,1972,1.1400000000000001
Colombia,COL,1973,1.2814
Colombia,COL,1974,1.3038
Colombia,COL,1975,1.2924
Colombia,COL,1976,1.3811
Colombia,COL,1977,0.875
Colombia,COL,1978,1.2694
Colombia,COL,1979,1.3649
Colombia,COL,1980,1.2152
Colombia,COL,1981,1.5974000000000002
Colombia,COL,1982,1.5607
Colombia,COL,1983,1.6803000000000001
Colombia,COL,1984,1.3823
Colombia,COL,1985,1.7101000000000002
Colombia,COL,1986,1.7684000000000002
Colombia,COL,1987,1.8186
Colombia,COL,1988,1.6319000000000001
