Entity,Code,Year,Renewable internal freshwater resources per capita (cubic meters) (cubic meters)
Low & middle income,,1962,13342.1955433574
Low & middle income,,1967,11797.8757938005
Low & middle income,,1972,10401.0423335242
Low & middle income,,1977,9302.18834919061
Low & middle income,,1982,8376.55909278276
Low & middle income,,1987,7544.44405001617
Low & middle income,,1992,7467.36633876703
Low & middle income,,1997,6814.71418177457
Low & middle income,,2002,6333.81110619839
Low & middle income,,2007,5914.17510121767
Low & middle income,,2012,5503.44436625423
Low & middle income,,2014,5360.85499970561
Low income,,1962,18988.5301071287
Low income,,1967,16897.4960631239
Low income,,1972,14911.560982329
Low income,,1977,13113.4726688197
Low income,,1982,11546.4528110269
Low income,,1987,10217.293748899
Low income,,1992,8938.60450897874
Low income,,1997,6895.01702074282
Low income,,2002,6032.49751207194
Low income,,2007,5260.27678422951
Low income,,2012,4600.84920670468
Low income,,2014,4372.21458427153
Lower middle income,,1962,9377.26946196755
Lower middle income,,1967,8333.10969335335
Lower middle income,,1972,7396.04191502179
Lower middle income,,1977,6557.77883977402
Lower middle income,,1982,5798.52934319985
Lower middle income,,1987,5137.51836441551
Lower middle income,,1992,4482.14106970145
Lower middle income,,1997,4065.35705787385
Lower middle income,,2002,3724.18481347664
Lower middle income,,2007,3433.72967772
Lower middle income,,2012,3141.00455790433
Lower middle income,,2014,3048.91532344666
Luxembourg,LUX,1962,3117.69290724864
Luxembourg,LUX,1967,2985.1191808833
Luxembourg,LUX,1972,2885.17022504328
Luxembourg,LUX,1977,2767.33876100709
Luxembourg,LUX,1982,2735.7909855687
Luxembourg,LUX,1987,2697.23533378287
Luxembourg,LUX,1992,2549.88206795436
Luxembourg,LUX,1997,2384.07438312075
Luxembourg,LUX,2002,2241.27304308847
Luxembourg,LUX,2007,2083.36371572085
Luxembourg,LUX,2012,1883.43070670087
Luxembourg,LUX,2014,1797.52983450143
Macedonia,MKD,1992,2715.39766244489
Macedonia,MKD,1997,2700.54145856244
Macedonia,MKD,2002,2635.52452794827
Macedonia,MKD,2007,2614.43224698832
Macedonia,MKD,2012,2603.61922358146
Macedonia,MKD,2014,2599.28423413775
Madagascar,MDG,1962,62961.1977798051
Madagascar,MDG,1967,55486.7139780088
Madagascar,MDG,1972,48512.8019094178
Madagascar,MDG,1977,42134.6699067436
Madagascar,MDG,1982,36495.0500474923
Madagascar,MDG,1987,31649.8671926493
Madagascar,MDG,1992,27395.3983534797
Madagascar,MDG,1997,23487.8330933671
Madagascar,MDG,2002,20101.2614466096
Madagascar,MDG,2007,17341.1686599491
Madagascar,MDG,2012,15080.612136814
Madagascar,MDG,2014,14285.8347978434
Malawi,MWI,1962,4264.83291182656
Malawi,MWI,1967,3786.95003877283
Malawi,MWI,1972,3321.25417471772
Malawi,MWI,1977,2868.04182223365
Malawi,MWI,1982,2489.03068447419
Malawi,MWI,1987,1987.66196397012
Malawi,MWI,1992,1658.83550364312
Malawi,MWI,1997,1554.6344191437
Malawi,MWI,2002,1343.46497930573
Malawi,MWI,2007,1166.10332701417
Malawi,MWI,2012,1002.65230732722
Malawi,MWI,2014,945.58282174803
Malaysia,MYS,1962,66721.769645391
Malaysia,MYS,1967,57733.4331922647
Malaysia,MYS,1972,51217.5154012393
Malaysia,MYS,1977,45345.9922664756
Malaysia,MYS,1982,40081.1768220506
Malaysia,MYS,1987,35098.1064692588
Malaysia,MYS,1992,30505.8864789706
Malaysia,MYS,1997,26895.0270863064
Malaysia,MYS,2002,23968.1197559665
Malaysia,MYS,2007,21783.3462186834
Malaysia,MYS,2012,19883.1310693258
Malaysia,MYS,2014,19187.4974795733
Maldives,MDV,1962,315.995702458447
Maldives,MDV,1967,278.971154382637
Maldives,MDV,1972,243.031083675602
Maldives,MDV,1977,207.273933230157
Maldives,MDV,1982,176.512120498941
Maldives,MDV,1987,147.693034796479
Maldives,MDV,1992,127.01638511368
Maldives,MDV,1997,113.518115599281
Maldives,MDV,2002,101.922599977577
Maldives,MDV,2007,89.2671169696789
Maldives,MDV,2012,77.6793551577797
Maldives,MDV,2014,73.4849245677249
Mali,MLI,1962,11149.5812960571
Mali,MLI,1967,10514.8803958642
Mali,MLI,1972,9760.1317487651
Mali,MLI,1977,8938.67931906929
Mali,MLI,1982,8121.65590817981
Mali,MLI,1987,7437.01038132279
Mali,MLI,1992,6765.69921302514
Mali,MLI,1997,5932.31583570412
Mali,MLI,2002,5155.11349884513
Mali,MLI,2007,4387.37413172038
Mali,MLI,2012,3748.43737017131
Mali,MLI,2014,3537.14229322131
Malta,MLT,1962,155.912318616857
Malta,MLT,1967,162.092761996469
Malta,MLT,1972,166.969747065631
Malta,MLT,1977,164.511190018569
Malta,MLT,1982,154.956458769308
Malta,MLT,1987,146.595642771093
Malta,MLT,1992,137.3708577926
Malta,MLT,1997,131.925776729338
Malta,MLT,2002,127.535236344259
Malta,MLT,2007,124.162822946273
Malta,MLT,2012,120.230079899435
Malta,MLT,2014,116.210034103618
Mauritania,MRT,1962,439.959787675407
Mauritania,MRT,1967,380.124794970189
Mauritania,MRT,1972,328.423133797122
Mauritania,MRT,1977,284.204752471871
Mauritania,MRT,1982,246.135064155104
Mauritania,MRT,1987,213.791931278722
Mauritania,MRT,1992,186.789761119244
Mauritania,MRT,1997,161.838616150361
Mauritania,MRT,2002,139.216240409741
Mauritania,MRT,2007,120.74870232879
Mauritania,MRT,2012,104.432125514883
Mauritania,MRT,2014,98.4271343924093
Mauritius,MUS,1962,3928.04159069264
Mauritius,MUS,1967,3509.30009171889
Mauritius,MUS,1972,3228.67239479234
Mauritius,MUS,1977,2985.74202364065
Mauritius,MUS,1982,2771.72976692685
Mauritius,MUS,1987,2655.19524516399
Mauritius,MUS,1992,2536.79084431518
Mauritius,MUS,1997,2395.74878688547
Mauritius,MUS,2002,2283.70582946836
Mauritius,MUS,2007,2219.21057089615
Mauritius,MUS,2012,2190.49241887375
Mauritius,MUS,2014,2181.71609299139
Mexico,MEX,1962,10061.6025923805
Mexico,MEX,1967,8623.26842029228
Mexico,MEX,1972,7372.27165339378
Mexico,MEX,1977,6356.27292026946
Mexico,MEX,1982,5633.41226675934
Mexico,MEX,1987,5080.55272239865
Mexico,MEX,1992,4604.38794794137
Mexico,MEX,1997,4204.28339587967
Mexico,MEX,2002,3919.29104567145
Mexico,MEX,2007,3657.12949884825
Mexico,MEX,2012,3384.96839155414
Mexico,MEX,2014,3292.50307514957
Middle East & North Africa,,1962,2069.10764500439
Middle East & North Africa,,1967,1801.28507005378
Middle East & North Africa,,1972,1569.02261320708
Middle East & North Africa,,1977,1361.16020073515
Middle East & North Africa,,1982,1161.05774358177
Middle East & North Africa,,1987,987.930275281772
Middle East & North Africa,,1992,866.155948060072
Middle East & North Africa,,1997,773.560843834886
Middle East & North Africa,,2002,702.365382600265
Middle East & North Africa,,2007,635.395165275807
Middle East & North Africa,,2012,571.371546168117
Middle East & North Africa,,2014,549.323042951081
Middle East & North Africa (IDA & IBRD),,1962,2187.73801245186
Middle East & North Africa (IDA & IBRD),,1967,1912.29791391237
Middle East & North Africa (IDA & IBRD),,1972,1675.0281991423
Middle East & North Africa (IDA & IBRD),,1977,1467.24013300695
Middle East & North Africa (IDA & IBRD),,1982,1264.61897835325
Middle East & North Africa (IDA & IBRD),,1987,1084.63133788946
Middle East & North Africa (IDA & IBRD),,1992,952.553378641519
Middle East & North Africa (IDA & IBRD),,1997,858.811122620755
Middle East & North Africa (IDA & IBRD),,2002,783.604506975847
Middle East & North Africa (IDA & IBRD),,2007,718.140836329088
Middle East & North Africa (IDA & IBRD),,2012,655.701843571174
Middle East & North Africa (IDA & IBRD),,2014,632.481930944557
Middle East & North Africa (excluding high income),,1962,2187.73801245186
Middle East & North Africa (excluding high income),,1967,1912.29791391237
Middle East & North Africa (excluding high income),,1972,1675.0281991423
Middle East & North Africa (excluding high income),,1977,1467.24013300695
Middle East & North Africa (excluding high income),,1982,1264.61897835325
Middle East & North Africa (excluding high income),,1987,1084.63133788946
Middle East & North Africa (excluding high income),,1992,947.329074837374
Middle East & North Africa (excluding high income),,1997,853.113973172944
Middle East & North Africa (excluding high income),,2002,778.114485852602
Middle East & North Africa (excluding high income),,2007,712.797974447789
Middle East & North Africa (excluding high income),,2012,650.412977389551
Middle East & North Africa (excluding high income),,2014,627.207976895917
Middle income,,1962,12918.10790625
Middle income,,1967,11417.4533133292
Middle income,,1972,10064.9216663951
Middle income,,1977,9012.98473758999
Middle income,,1982,8130.13932268258
Middle income,,1987,7332.66549734079
Middle income,,1992,7352.2644156701
Middle income,,1997,6806.8338177592
Middle income,,2002,6365.41597111783
Middle income,,2007,5988.15614618961
Middle income,,2012,5613.75343078828
Middle income,,2014,5485.08393402193
Moldova,MDA,1992,437.12898003238
Moldova,MDA,1997,443.324517925635
Moldova,MDA,2002,447.135599666801
Moldova,MDA,2007,452.904881587739
Moldova,MDA,2012,455.117671797791
Moldova,MDA,2014,455.517199007872
Mongolia,MNG,1962,34410.3373399623
Mongolia,MNG,1967,29662.6891955359
Mongolia,MNG,1972,25651.0426264309
Mongolia,MNG,1977,22276.1487099357
Mongolia,MNG,1982,19575.5591269076
Mongolia,MNG,1987,17114.6727335231
Mongolia,MNG,1992,15511.4637740461
Mongolia,MNG,1997,14899.2055897709
Mongolia,MNG,2002,14240.9395091541
Mongolia,MNG,2007,13427.6354628483
Mongolia,MNG,2012,12365.7446132613
Mongolia,MNG,2014,11901.9281123542
Morocco,MAR,1962,2214.61649944276
Morocco,MAR,1967,1939.69514547145
Morocco,MAR,1972,1737.04670792811
Morocco,MAR,1977,1556.04634807458
Morocco,MAR,1982,1379.84732036981
Morocco,MAR,1987,1234.15987715598
Morocco,MAR,1992,1124.40171166509
Morocco,MAR,1997,1042.1944647902
Morocco,MAR,2002,982.638871946839
Morocco,MAR,2007,928.716791049066
Morocco,MAR,2012,869.988107262574
Morocco,MAR,2014,845.035570461077
Mozambique,MOZ,1962,13027.430729592
Mozambique,MOZ,1967,11709.5280534842
Mozambique,MOZ,1972,10452.5310235915
Mozambique,MOZ,1977,9170.75861100403
Mozambique,MOZ,1982,8082.68481808278
Mozambique,MOZ,1987,7703.02363261538
Mozambique,MOZ,1992,7128.01886345267
Mozambique,MOZ,1997,6005.50218961328
Mozambique,MOZ,2002,5240.42801600739
Mozambique,MOZ,2007,4520.38266684279
Mozambique,MOZ,2012,3906.27951373324
Mozambique,MOZ,2014,3685.82213787826
Myanmar,MMR,1962,45803.2278717436
Myanmar,MMR,1967,40897.7975863204
Myanmar,MMR,1972,36235.3606252915
Myanmar,MMR,1977,32204.9051377709
Myanmar,MMR,1982,28724.5264927912
Myanmar,MMR,1987,25935.245509938
Myanmar,MMR,1992,24046.1465450806
Myanmar,MMR,1997,22604.5870634376
Myanmar,MMR,2002,21276.9477953221
Myanmar,MMR,2007,20397.9590977602
Myanmar,MMR,2012,19671.8685258616
Myanmar,MMR,2014,19316.625922003
Namibia,NAM,1962,9736.75974545328
Namibia,NAM,1967,8571.20991811433
Namibia,NAM,1972,7426.68857700548
Namibia,NAM,1977,6489.72337554112
Namibia,NAM,1982,5831.31225351819
Namibia,NAM,1987,4943.85990256744
Namibia,NAM,1992,4069.44212308609
Namibia,NAM,1997,3502.0017123424
Namibia,NAM,2002,3139.41819853456
Namibia,NAM,2007,2961.65949089266
Namibia,NAM,2012,2720.92737685816
Namibia,NAM,2014,2598.06865649483
Nepal,NPL,1962,19086.6820413004
Nepal,NPL,1967,17513.7445782059
Nepal,NPL,1972,15856.7243351676
Nepal,NPL,1977,14232.1053893867
Nepal,NPL,1982,12699.2377125585
Nepal,NPL,1987,11338.075379438
Nepal,NPL,1992,10023.3784429192
Nepal,NPL,1997,8852.24403269649
Nepal,NPL,2002,8067.94922907122
Nepal,NPL,2007,7560.60105939203
Nepal,NPL,2012,7168.19304211494
Nepal,NPL,2014,6997.78672928003
Netherlands,NLD,1962,931.754173771645
Netherlands,NLD,1967,873.140538081588
Netherlands,NLD,1972,825.293412440458
Netherlands,NLD,1977,793.869308182591
Netherlands,NLD,1982,768.548749396515
Netherlands,NLD,1987,750.083344487982
Netherlands,NLD,1992,724.438866118824
Netherlands,NLD,1997,704.647147940669
Netherlands,NLD,2002,681.159722728362
Netherlands,NLD,2007,671.481145786126
Netherlands,NLD,2012,656.521930637623
Netherlands,NLD,2014,652.238054082156
New Zealand,NZL,1962,131748.589846898
New Zealand,NZL,1967,120039.646121655
New Zealand,NZL,1972,112607.183442956
New Zealand,NZL,1977,104800.974296519
New Zealand,NZL,1982,103608.884382624
New Zealand,NZL,1987,99865.6242365013
New Zealand,NZL,1992,92589.9708355749
New Zealand,NZL,1997,86478.1953296485
New Zealand,NZL,2002,82816.2593389895
New Zealand,NZL,2007,77418.438373029
New Zealand,NZL,2012,74181.6201991788
New Zealand,NZL,2014,72510.366543229
Nicaragua,NIC,1962,82796.1127172073
Nicaragua,NIC,1967,71328.044159457
Nicaragua,NIC,1972,61260.3313077943
Nicaragua,NIC,1977,52525.2824158671
Nicaragua,NIC,1982,45466.1223539343
Nicaragua,NIC,1987,40227.219405487
Nicaragua,NIC,1992,36063.2672535144
Nicaragua,NIC,1997,32632.4937743386
Nicaragua,NIC,2002,30202.6360984536
Nicaragua,NIC,2007,28286.3096072404
Nicaragua,NIC,2012,26577.6977384115
Nicaragua,NIC,2014,25972.7432521167
Niger,NER,1962,975.431391500258
Niger,NER,1967,844.514096749948
Niger,NER,1972,734.048394342542
Niger,NER,1977,637.415836068303
Niger,NER,1982,551.669177549523
Niger,NER,1987,477.882962093368
Niger,NER,1992,409.384304720412
Niger,NER,1997,343.809334737778
Niger,NER,2002,286.744177167921
Niger,NER,2007,238.609173036509
Niger,NER,2012,197.387336102245
Niger,NER,2014,182.784623468115
Nigeria,NGA,1962,4699.21414680345
Nigeria,NGA,1967,4222.24410401821
Nigeria,NGA,1972,3767.30640472943
Nigeria,NGA,1977,3287.91717959786
Nigeria,NGA,1982,2852.6101389225
Nigeria,NGA,1987,2508.46669938948
Nigeria,NGA,1992,2205.11428264195
Nigeria,NGA,1997,1946.74712869113
Nigeria,NGA,2002,1717.61600183917
Nigeria,NGA,2007,1509.38732370356
Nigeria,NGA,2012,1321.00172050611
Nigeria,NGA,2014,1252.40491495372
North America,,1962,27628.2951177663
North America,,1967,25866.632591592
North America,,1972,24442.6625526865
North America,,1977,23226.1765730326
North America,,1982,22065.9799272773
North America,,1987,21083.2505700438
North America,,1992,19885.3751264978
North America,,1997,18728.2624282904
North America,,2002,17768.7384458723
North America,,2007,16964.0089604566
North America,,2012,16252.6178922908
North America,,2014,16004.1620760468
North Korea,PRK,1962,5643.66790569043
North Korea,PRK,1967,5067.04609514521
North Korea,PRK,1972,4405.64235218955
North Korea,PRK,1977,3988.9077406124
North Korea,PRK,1982,3720.4521137832
North Korea,PRK,1987,3447.92343922026
North Korea,PRK,1992,3200.01467230608
North Korea,PRK,1997,2999.69044985417
North Korea,PRK,2002,2871.01666256654
North Korea,PRK,2007,2768.2188152197
North Korea,PRK,2012,2695.73945219516
North Korea,PRK,2014,2667.58367841713
Norway,NOR,1962,104976.259426566
Norway,NOR,1967,100936.996553609
Norway,NOR,1972,97126.7763775475
Norway,NOR,1977,94479.5032653551
Norway,NOR,1982,92835.9110690298
Norway,NOR,1987,91236.8443993833
Norway,NOR,1992,89119.0534903291
Norway,NOR,1997,86716.5460845096
Norway,NOR,2002,84175.1027233731
Norway,NOR,2007,81118.6215440441
Norway,NOR,2012,76117.2548451522
Norway,NOR,2014,74359.1101200024
OECD members,,1962,13125.1069717717
OECD members,,1967,12327.6393960559
OECD members,,1972,11648.5074031231
OECD members,,1977,11065.8928959087
OECD members,,1982,10583.642307675
OECD members,,1987,10186.8670183863
OECD members,,1992,9727.26203667942
OECD members,,1997,9241.24929281491
OECD members,,2002,8923.8641727631
OECD members,,2007,8611.85032398857
OECD members,,2012,8334.99267128802
OECD members,,2014,8226.85897978298
Oman,OMN,1962,2418.69722057137
Oman,OMN,1967,2120.82972918519
Oman,OMN,1972,1803.2337132575
Oman,OMN,1977,1431.77392698771
Oman,OMN,1982,1085.17794205305
Oman,OMN,1987,864.27008687149
Oman,OMN,1992,705.902402942201
Oman,OMN,1997,622.285003864834
Oman,OMN,2002,599.755385482064
Oman,OMN,2007,525.769858515331
Oman,OMN,2012,404.081920104923
Oman,OMN,2014,353.452791961474
Other small states,,1962,66555.1932861023
Other small states,,1967,60116.9532595685
Other small states,,1972,53705.0867554824
Other small states,,1977,48054.0632423029
Other small states,,1982,42494.9755623338
Other small states,,1987,36828.0884904573
Other small states,,1992,30165.651130852
Other small states,,1997,26874.3932404037
Other small states,,2002,24452.2328701182
Other small states,,2007,21659.2505714702
Other small states,,2012,19056.7303613748
Other small states,,2014,18214.035417838
Pacific island small states,,1972,103257.735027628
Pacific island small states,,1977,91241.0759103832
Pacific island small states,,1982,80347.3708796034
Pacific island small states,,1987,72725.6526308341
Pacific island small states,,1992,67697.952472378
Pacific island small states,,1997,61767.0495605451
Pacific island small states,,2002,57616.0851652249
Pacific island small states,,2007,53789.3203162101
Pacific island small states,,2012,49772.4517102592
Pacific island small states,,2014,48396.6607757418
Pakistan,PAK,1962,1167.24842681971
Pakistan,PAK,1967,1026.29308777237
Pakistan,PAK,1972,896.667090056564
Pakistan,PAK,1977,775.234980417776
Pakistan,PAK,1982,659.109966901535
Pakistan,PAK,1987,559.184760673955
Pakistan,PAK,1992,483.528662062565
Pakistan,PAK,1997,426.069283033153
Pakistan,PAK,2002,380.217246871388
Pakistan,PAK,2007,343.03611183561
Pakistan,PAK,2012,309.14240955925
Pakistan,PAK,2014,296.422039922907
Palestine,PSE,1992,375.30198637358
Palestine,PSE,1997,300.016478737625
Palestine,PSE,2002,264.033013231241
Palestine,PSE,2007,232.365411206652
Palestine,PSE,2012,200.647359547466
Palestine,PSE,2014,189.071041814039
Panama,PAN,1962,113608.672184089
Panama,PAN,1967,98005.5230345265
Panama,PAN,1972,84959.0194012566
Panama,PAN,1977,74324.3610879868
Panama,PAN,1982,65868.020931179
Panama,PAN,1987,58921.6729959298
Panama,PAN,1992,53027.5797762283
Panama,PAN,1997,47863.6383863577
Panama,PAN,2002,43375.2002451366
Panama,PAN,2007,39550.5597156992
Panama,PAN,2012,36205.2066585775
Panama,PAN,2014,34989.8795743632
Papua New Guinea,PNG,1962,382396.033393056
Papua New Guinea,PNG,1967,341581.175423043
Papua New Guinea,PNG,1972,301144.688179902
Papua New Guinea,PNG,1977,263516.314324628
Papua New Guinea,PNG,1982,229171.500678502
Papua New Guinea,PNG,1987,200365.109755555
Papua New Guinea,PNG,1992,176605.990051857
Papua New Guinea,PNG,1997,155385.836028175
Papua New Guinea,PNG,2002,136635.418493305
Papua New Guinea,PNG,2007,120852.357646937
Papua New Guinea,PNG,2012,107794.062471571
Papua New Guinea,PNG,2014,103277.74686895
Paraguay,PRY,1962,58344.3082135322
Paraguay,PRY,1967,51101.0306684801
Paraguay,PRY,1972,45056.51126278
Paraguay,PRY,1977,39858.6211301793
Paraguay,PRY,1982,34751.935044178
Paraguay,PRY,1987,30112.4507005134
Paraguay,PRY,1992,26394.5337597367
Paraguay,PRY,1997,23492.3531386587
Paraguay,PRY,2002,21239.4739799198
Paraguay,PRY,2007,19610.6070924359
Paraguay,PRY,2012,18340.8031610139
Paraguay,PRY,2014,17855.551336694
Peru,PER,1962,154074.857471368
Peru,PER,1967,133609.269177652
Peru,PER,1972,116610.609248863
Peru,PER,1977,102170.910827209
Peru,PER,1982,90037.5458212099
Peru,PER,1987,80237.7894073405
Peru,PER,1992,72172.9321509346
Peru,PER,1997,66096.3130824058
Peru,PER,2002,61688.3271888727
Peru,PER,2007,58000.7778678363
Peru,PER,2012,54411.6797638221
Peru,PER,2014,52981.0236243708
Philippines,PHL,1962,17057.656767255
Philippines,PHL,1967,14591.8253669836
Philippines,PHL,1972,12630.0579558818
Philippines,PHL,1977,10973.5703505401
Philippines,PHL,1982,9566.89469363498
Philippines,PHL,1987,8357.56984969862
Philippines,PHL,1992,7360.68263862063
Philippines,PHL,1997,6555.8276490156
Philippines,PHL,2002,5887.98857705632
Philippines,PHL,2007,5364.33283098242
Philippines,PHL,2012,4944.94275955184
Philippines,PHL,2014,4785.10727566171
Poland,POL,1962,1768.48078921755
Poland,POL,1967,1675.67262546482
Poland,POL,1972,1621.5079721621
Poland,POL,1977,1545.15618040852
Poland,POL,1982,1479.41728954689
Poland,POL,1987,1422.95677941343
Poland,POL,1992,1397.15528236652
Poland,POL,1997,1386.81685686239
Poland,POL,2002,1402.02693335591
Poland,POL,2007,1406.06538833637
Poland,POL,2012,1408.18561483748
Poland,POL,2014,1410.0908574681
Portugal,PRT,1962,4225.04596127301
Portugal,PRT,1967,4281.92172647084
Portugal,PRT,1972,4403.02510998873
Portugal,PRT,1977,4018.75064445426
Portugal,PRT,1982,3833.82545863903
Portugal,PRT,1987,3788.62238810628
Portugal,PRT,1992,3818.13844851351
Portugal,PRT,1997,3759.03516250952
Portugal,PRT,2002,3646.96216209576
Portugal,PRT,2007,3604.29951197785
Portugal,PRT,2012,3613.93854250239
Portugal,PRT,2014,3653.47307803761
Post-demographic dividend,,1962,12432.7726517106
Post-demographic dividend,,1967,11773.5019295808
Post-demographic dividend,,1972,11228.9134118548
Post-demographic dividend,,1977,10789.1967049643
Post-demographic dividend,,1982,10433.4770530046
Post-demographic dividend,,1987,10151.9644550826
Post-demographic dividend,,1992,9228.91176445939
Post-demographic dividend,,1997,8893.56797302189
Post-demographic dividend,,2002,8680.02374767807
Post-demographic dividend,,2007,8455.28946623375
Post-demographic dividend,,2012,8264.47479898958
Post-demographic dividend,,2014,8189.46926540363
Pre-demographic dividend,,1962,19126.9712095093
Pre-demographic dividend,,1967,16950.483753279
Pre-demographic dividend,,1972,14911.2968381637
Pre-demographic dividend,,1977,12967.3925421709
Pre-demographic dividend,,1982,11273.8513854197
Pre-demographic dividend,,1987,9905.02963475942
Pre-demographic dividend,,1992,8581.76407312997
Pre-demographic dividend,,1997,7381.46099997306
Pre-demographic dividend,,2002,6428.57124566617
Pre-demographic dividend,,2007,5560.05323368834
Pre-demographic dividend,,2012,4579.04342494284
Pre-demographic dividend,,2014,4319.79580462546
Puerto Rico,PRI,1962,2897.57835908913
Puerto Rico,PRI,1967,2683.62617616532
Puerto Rico,PRI,1972,2520.18275939425
Puerto Rico,PRI,1977,2298.70916148917
Puerto Rico,PRI,1982,2166.31634381942
Puerto Rico,PRI,1987,2062.84410999898
Puerto Rico,PRI,1992,1980.37697451952
Puerto Rico,PRI,1997,1888.58417366462
Puerto Rico,PRI,2002,1856.83974766855
Puerto Rico,PRI,2007,1876.81982133204
Puerto Rico,PRI,2012,1953.50761923
Puerto Rico,PRI,2014,2008.55815511387
Qatar,QAT,1962,995.325524767609
Qatar,QAT,1967,648.936786604091
Qatar,QAT,1972,429.00700200714
Qatar,QAT,1977,306.945182879036
Qatar,QAT,1982,201.877460381548
Qatar,QAT,1987,132.59427808335
Qatar,QAT,1992,113.013277041958
Qatar,QAT,1997,104.749648340466
Qatar,QAT,2002,86.7330897579063
Qatar,QAT,2007,47.0733411060386
Qatar,QAT,2012,26.5457193131485
Qatar,QAT,2014,23.5847169349639
Romania,ROU,1962,2269.15570595212
Romania,ROU,1967,2169.52364980428
Romania,ROU,1972,2051.50974029039
Romania,ROU,1977,1947.95978101954
Romania,ROU,1982,1882.26816778515
Romania,ROU,1987,1846.66895866259
Romania,ROU,1992,1859.23804406403
Romania,ROU,1997,1879.04767841841
Romania,ROU,2002,1950.25460992699
Romania,ROU,2007,2029.40365509102
Romania,ROU,2012,2112.86898243023
Romania,ROU,2014,2128.6877644504
Russia,RUS,1992,29000.1277834944
Russia,RUS,1997,29151.8172625636
Russia,RUS,2002,29675.2965117501
Russia,RUS,2007,30195.0025758186
Russia,RUS,2012,30111.3794226822
Russia,RUS,2014,29981.9914753522
Rwanda,RWA,1962,3114.13739705317
Rwanda,RWA,1967,2779.14540986105
Rwanda,RWA,1972,2384.71772472827
Rwanda,RWA,1977,2044.05915722365
Rwanda,RWA,1982,1730.63267194018
Rwanda,RWA,1987,1411.14306896286
Rwanda,RWA,1992,1417.51883173768
Rwanda,RWA,1997,1456.52309233038
Rwanda,RWA,2002,1112.90673080133
Rwanda,RWA,2007,1005.56745653461
Rwanda,RWA,2012,880.538459463671
Rwanda,RWA,2014,837.346942894789
Saint Kitts and Nevis,KNA,1962,470.902170074167
Saint Kitts and Nevis,KNA,1967,506.542845082313
Saint Kitts and Nevis,KNA,1972,541.442945449623
Saint Kitts and Nevis,KNA,1977,546.17450275363
Saint Kitts and Nevis,KNA,1982,561.245966044619
Saint Kitts and Nevis,KNA,1987,580.397088341274
Saint Kitts and Nevis,KNA,1992,580.256763617901
Saint Kitts and Nevis,KNA,1997,547.370341650322
Saint Kitts and Nevis,KNA,2002,514.568727085611
Saint Kitts and Nevis,KNA,2007,482.092280497359
Saint Kitts and Nevis,KNA,2012,456.351847274248
Saint Kitts and Nevis,KNA,2014,446.603025735499
Saint Lucia,LCA,1962,3257.89496546631
Saint Lucia,LCA,1967,3014.25743768023
Saint Lucia,LCA,1972,2818.09215161336
Saint Lucia,LCA,1977,2658.843757478
Saint Lucia,LCA,1982,2476.18733182561
Saint Lucia,LCA,1987,2289.48211914465
Saint Lucia,LCA,1992,2113.79249603664
Saint Lucia,LCA,1997,1985.62408164886
Saint Lucia,LCA,2002,1877.78146379324
Saint Lucia,LCA,2007,1793.31452345655
Saint Lucia,LCA,2012,1715.90356621958
Saint Lucia,LCA,2014,1700.47783427143
Saint Vincent and the Grenadines,VCT,1962,1201.83640602841
Saint Vincent and the Grenadines,VCT,1967,1139.7829853196
Saint Vincent and the Grenadines,VCT,1972,1081.5136865557
Saint Vincent and the Grenadines,VCT,1977,1024.07602740427
Saint Vincent and the Grenadines,VCT,1982,978.435286290165
Saint Vincent and the Grenadines,VCT,1987,944.322731736798
Saint Vincent and the Grenadines,VCT,1992,925.900206475746
Saint Vincent and the Grenadines,VCT,1997,925.891633643198
Saint Vincent and the Grenadines,VCT,2002,924.675901096666
Saint Vincent and the Grenadines,VCT,2007,917.035773565527
Saint Vincent and the Grenadines,VCT,2012,914.678764817796
Saint Vincent and the Grenadines,VCT,2014,914.436204358203
Sao Tome and Principe,STP,1962,33834.1196920785
Sao Tome and Principe,STP,1967,32118.8101306853
Sao Tome and Principe,STP,1972,28115.6093220011
Sao Tome and Principe,STP,1977,24933.0923896882
Sao Tome and Principe,STP,1982,22085.7901242072
Sao Tome and Principe,STP,1987,20295.1170693106
Sao Tome and Principe,STP,1992,18347.6972798276
Sao Tome and Principe,STP,1997,16627.6400192209
Sao Tome and Principe,STP,2002,15046.0007315945
Sao Tome and Principe,STP,2007,13365.9511590977
Sao Tome and Principe,STP,2012,11919.7983476316
Sao Tome and Principe,STP,2014,11397.7392740999
Saudi Arabia,SAU,1962,550.097367234
Saudi Arabia,SAU,1967,461.996371018506
Saudi Arabia,SAU,1972,375.358115101689
Saudi Arabia,SAU,1977,291.559214947658
Saudi Arabia,SAU,1982,217.232315479251
Saudi Arabia,SAU,1987,165.224850368245
Saudi Arabia,SAU,1992,138.099031160493
Saudi Arabia,SAU,1997,123.041739449273
Saudi Arabia,SAU,2002,109.557484538244
Saudi Arabia,SAU,2007,95.0398353529892
Saudi Arabia,SAU,2012,82.5129114656744
Saudi Arabia,SAU,2014,77.9810143523407
Senegal,SEN,1962,7617.66862137618
Senegal,SEN,1967,6616.67910927189
Senegal,SEN,1972,5701.51381821541
Senegal,SEN,1977,4971.53986124779
Senegal,SEN,1982,4358.06467469328
Senegal,SEN,1987,3742.4411392339
Senegal,SEN,1992,3213.06146848117
Senegal,SEN,1997,2805.40656212866
