Entity,Code,Year,Primary energy consumption per unit GDP (kilowatt-hours per $)
Kuwait,KWT,1995,2.3367465481760528
Kuwait,KWT,1996,2.2459782219950934
Kuwait,KWT,1997,2.3308060811350018
Kuwait,KWT,1998,2.6873422779834084
Kuwait,KWT,1999,2.8858260247255534
Kuwait,KWT,2000,2.605152624803643
Kuwait,KWT,2001,2.9243290885068713
Kuwait,KWT,2002,2.77245223927711
Kuwait,KWT,2003,2.685028551344231
Kuwait,KWT,2004,2.4063921629761538
Kuwait,KWT,2005,2.073939330880838
Kuwait,KWT,2006,1.6363105567305
Kuwait,KWT,2007,1.4856730652654209
Kuwait,KWT,2008,1.3615712834594489
Kuwait,KWT,2009,1.9423076451048387
Kuwait,KWT,2010,1.9176765172916255
Kuwait,KWT,2011,1.502422496503077
Kuwait,KWT,2012,1.4720391160444068
Kuwait,KWT,2013,1.590556087095053
Kuwait,KWT,2014,1.5267975544622225
Kuwait,KWT,2015,1.6207261705409421
Kuwait,KWT,2016,1.5999568988314488
Kyrgyzstan,KGZ,1990,3.003380722404102
Kyrgyzstan,KGZ,1991,2.7398048480195443
Kyrgyzstan,KGZ,1992,2.527802289760386
Kyrgyzstan,KGZ,1993,2.243999877043423
Kyrgyzstan,KGZ,1994,2.1347411961988274
Kyrgyzstan,KGZ,1995,2.1249397817454994
Kyrgyzstan,KGZ,1996,2.473423343033581
Kyrgyzstan,KGZ,1997,2.7691855156617815
Kyrgyzstan,KGZ,1998,3.2230487367118705
Kyrgyzstan,KGZ,1999,2.882498691253989
Kyrgyzstan,KGZ,2000,2.790146554486762
Kyrgyzstan,KGZ,2001,2.6277202116610554
Kyrgyzstan,KGZ,2002,2.93541844715466
Kyrgyzstan,KGZ,2003,2.858042376148492
Kyrgyzstan,KGZ,2004,2.6493612836079103
Kyrgyzstan,KGZ,2005,2.6162766017842105
Kyrgyzstan,KGZ,2006,2.215628684888727
Kyrgyzstan,KGZ,2007,2.2696251127036993
Kyrgyzstan,KGZ,2008,2.0893293055803444
Kyrgyzstan,KGZ,2009,1.8755759606851266
Kyrgyzstan,KGZ,2010,1.7822049725622162
Kyrgyzstan,KGZ,2011,1.7456001158188064
Kyrgyzstan,KGZ,2012,2.2660479374979405
Kyrgyzstan,KGZ,2013,1.9459559738065368
Kyrgyzstan,KGZ,2014,1.3980483693937196
Latvia,LVA,1985,3.2505573719422443
Latvia,LVA,1986,2.9394952173528575
Latvia,LVA,1987,2.6834332814316304
Latvia,LVA,1988,2.43569124723708
Latvia,LVA,1989,2.3048328716665085
Latvia,LVA,1990,2.317387779486382
Latvia,LVA,1991,2.5270051214311113
Latvia,LVA,1992,2.4458837962977737
Latvia,LVA,1993,2.357285828280418
Latvia,LVA,1994,2.28006140246209
Latvia,LVA,1995,2.2142688298148285
Latvia,LVA,1996,2.056807385539427
Latvia,LVA,1997,1.919420848110597
Latvia,LVA,1998,1.9028694975983786
Latvia,LVA,1999,1.5514641822241693
Latvia,LVA,2000,1.4600535002074317
Latvia,LVA,2001,1.492126209695803
Latvia,LVA,2002,1.4150814219429437
Latvia,LVA,2003,1.3548605074360327
Latvia,LVA,2004,1.4754495376115373
Latvia,LVA,2005,1.422445579428487
Latvia,LVA,2006,1.2192142978897527
Latvia,LVA,2007,1.1452018956478731
Latvia,LVA,2008,1.1500204702577526
Latvia,LVA,2009,1.2255297142839308
Latvia,LVA,2010,1.390173517691503
Latvia,LVA,2011,1.156803685409546
Latvia,LVA,2012,1.1250097095775142
Latvia,LVA,2013,1.045431546654544
Latvia,LVA,2014,0.9189922820506975
Latvia,LVA,2015,0.9161445881216294
Latvia,LVA,2016,0.9584456079330088
Lebanon,LBN,1971,0.6733533510880825
Lebanon,LBN,1972,0.615374048084772
Lebanon,LBN,1973,0.7269616969245093
Lebanon,LBN,1974,0.7244155609327604
Lebanon,LBN,1975,0.9125620500385718
Lebanon,LBN,1976,2.255542219083723
Lebanon,LBN,1977,0.9546111912612237
Lebanon,LBN,1978,1.163333643462399
Lebanon,LBN,1979,1.1356792738549093
Lebanon,LBN,1980,1.1551023931978985
Lebanon,LBN,1981,1.084681920622148
Lebanon,LBN,1982,1.2888818601105818
Lebanon,LBN,1983,1.1285067244594824
Lebanon,LBN,1984,0.7911306948269538
Lebanon,LBN,1985,0.7471564039531591
Lebanon,LBN,1986,0.886067822496365
Lebanon,LBN,1987,0.7805893100746657
Lebanon,LBN,1988,0.8085269606655824
Lebanon,LBN,1989,1.3997389791114385
Lebanon,LBN,1990,1.1146370213791577
Lebanon,LBN,1991,1.014913365538352
Lebanon,LBN,1992,1.0040043373076404
Lebanon,LBN,1993,1.370592314126327
Lebanon,LBN,1994,1.4122476160076225
Lebanon,LBN,1995,1.5351865461203804
Lebanon,LBN,1996,1.5465357364757502
Lebanon,LBN,1997,1.7866082077483934
Lebanon,LBN,1998,1.6887987258559836
Lebanon,LBN,1999,1.765367173271544
Lebanon,LBN,2000,1.574121717651697
Lebanon,LBN,2001,1.613030908491554
Lebanon,LBN,2002,1.5400235433448115
Lebanon,LBN,2003,1.4818803891020325
Lebanon,LBN,2004,1.3815108338111555
Lebanon,LBN,2005,1.2699663398089016
Lebanon,LBN,2006,1.2534116032026141
Lebanon,LBN,2007,0.9947299545325198
Lebanon,LBN,2008,1.1446751714935184
Lebanon,LBN,2009,1.2248867394078111
Lebanon,LBN,2010,1.1101356140378908
Lebanon,LBN,2011,1.14270348448304
Lebanon,LBN,2012,1.2808580212578646
Lebanon,LBN,2013,1.2237716248372816
Lebanon,LBN,2014,1.2619447150986847
Lesotho,LSO,2004,0.07683276095124877
Lesotho,LSO,2005,0.08800731892606221
Lesotho,LSO,2006,0.04787443003073289
Lesotho,LSO,2007,0.048283619077754594
Libya,LBY,1971,0.3047610058614737
Libya,LBY,1972,0.39072199755092907
Libya,LBY,1973,0.45338096420568497
Libya,LBY,1974,0.41370613688274793
Libya,LBY,1975,0.5029613574496449
Libya,LBY,1976,0.37179408747608755
Libya,LBY,1977,0.42542257380790316
Libya,LBY,1978,0.4656784945500124
Libya,LBY,1979,0.47714169503087334
Libya,LBY,1980,0.6403654913322134
Libya,LBY,1981,0.8513595002172705
Libya,LBY,1982,0.8991128891205646
Libya,LBY,1983,0.9447601225288298
Libya,LBY,1984,1.067003489519301
Libya,LBY,1985,1.101378154693027
Libya,LBY,1986,1.235955431499635
Libya,LBY,1987,1.5815845752876168
Libya,LBY,1988,1.4130492829043135
Libya,LBY,1989,1.431255384091783
Libya,LBY,1990,1.3415528808981605
Libya,LBY,1991,1.1763468296381714
Libya,LBY,1992,1.2027210708031122
Libya,LBY,1993,1.2957991996138112
Libya,LBY,1994,1.4358628248778116
Libya,LBY,1995,1.549209027969153
Libya,LBY,1996,1.614850305904816
Libya,LBY,1997,1.5684322204039896
Libya,LBY,1998,1.6464932581040705
Libya,LBY,1999,1.609907241228622
Libya,LBY,2000,1.644222441902984
Libya,LBY,2001,1.6940895084426155
Libya,LBY,2002,1.7780259930473423
Libya,LBY,2003,1.6249208436281253
Libya,LBY,2004,1.5939822179142498
Libya,LBY,2005,1.4369817494892068
Libya,LBY,2006,1.3583113084617469
Libya,LBY,2007,1.2004172685753982
Libya,LBY,2008,1.1199861582371413
Libya,LBY,2009,1.2223804226166979
Libya,LBY,2010,1.264839142196819
Libya,LBY,2011,2.159324253003282
Libya,LBY,2012,1.218180234359165
Libya,LBY,2013,2.87957935543392
Libya,LBY,2014,3.5054527724810614
Lithuania,LTU,1985,4.368707033736215
Lithuania,LTU,1986,3.8779336462594234
Lithuania,LTU,1987,3.9838977242971043
Lithuania,LTU,1988,3.8580842070624928
Lithuania,LTU,1989,4.203733016398444
Lithuania,LTU,1990,4.529529630486353
Lithuania,LTU,1991,5.592602174513462
Lithuania,LTU,1992,3.892549872298977
Lithuania,LTU,1993,3.3536523803750073
Lithuania,LTU,1994,3.2641507395020293
Lithuania,LTU,1995,3.400830466749879
Lithuania,LTU,1996,3.559698890729769
Lithuania,LTU,1997,2.9980974473184796
Lithuania,LTU,1998,2.9956606722146857
Lithuania,LTU,1999,2.386197512385009
Lithuania,LTU,2000,1.9607000086410893
Lithuania,LTU,2001,2.144619517807068
Lithuania,LTU,2002,2.214326476709172
Lithuania,LTU,2003,2.1436515086231784
Lithuania,LTU,2004,2.1460707366658847
Lithuania,LTU,2005,1.846592659365051
Lithuania,LTU,2006,1.6586178736430068
Lithuania,LTU,2007,1.670052209919484
Lithuania,LTU,2008,1.6158959133797188
Lithuania,LTU,2009,1.6388759855851451
Lithuania,LTU,2010,1.1546356276143734
Lithuania,LTU,2011,1.1107862733323774
Lithuania,LTU,2012,1.0283993115748933
Lithuania,LTU,2013,0.9121875768378617
Lithuania,LTU,2014,0.8438051032387324
Lithuania,LTU,2015,0.8660614287165337
Lithuania,LTU,2016,0.862217928964967
Luxembourg,LUX,1960,7.731548562490719
Luxembourg,LUX,1961,7.672258616383181
Luxembourg,LUX,1962,7.213454231476815
Luxembourg,LUX,1963,7.0943292022658095
Luxembourg,LUX,1964,7.081492911038168
Luxembourg,LUX,1965,6.8112557266661815
Luxembourg,LUX,1966,6.321187047514335
Luxembourg,LUX,1967,5.965440766309718
Luxembourg,LUX,1968,6.137435590299861
Luxembourg,LUX,1969,5.8103761987987745
Luxembourg,LUX,1970,5.970009665980093
Luxembourg,LUX,1971,5.920907590538862
Luxembourg,LUX,1972,5.633509752284281
Luxembourg,LUX,1973,5.478865284140424
Luxembourg,LUX,1974,5.6330875958961455
Luxembourg,LUX,1975,5.491373558853598
Luxembourg,LUX,1976,5.048066317914547
Luxembourg,LUX,1977,4.695781257975509
Luxembourg,LUX,1978,4.6935189087595095
Luxembourg,LUX,1979,4.674442723575562
Luxembourg,LUX,1980,4.449922070100549
Luxembourg,LUX,1981,3.9784061520246716
Luxembourg,LUX,1982,3.7116599783240716
Luxembourg,LUX,1983,3.4007550937699498
Luxembourg,LUX,1984,3.723945854618848
Luxembourg,LUX,1985,3.7171918391573646
Luxembourg,LUX,1986,3.1649517098989786
Luxembourg,LUX,1987,2.9085098113920806
Luxembourg,LUX,1988,2.6154600980516514
Luxembourg,LUX,1989,2.6327854726966433
Luxembourg,LUX,1990,2.7531000333556945
Luxembourg,LUX,1991,2.5760002347950164
Luxembourg,LUX,1992,2.5504859584363775
Luxembourg,LUX,1993,2.4268144235217792
Luxembourg,LUX,1994,2.1777488424585703
Luxembourg,LUX,1995,1.8725412744418957
Luxembourg,LUX,1996,1.8975798593949564
Luxembourg,LUX,1997,1.7288347450995163
Luxembourg,LUX,1998,1.4773536538591352
Luxembourg,LUX,1999,1.3786710425045534
Luxembourg,LUX,2000,1.3329715173687464
Luxembourg,LUX,2001,1.532405063342809
Luxembourg,LUX,2002,1.6538809906332803
Luxembourg,LUX,2003,1.7973415308508796
Luxembourg,LUX,2004,2.115760099833021
Luxembourg,LUX,2005,2.1171797960287795
Luxembourg,LUX,2006,1.9485785679736614
Luxembourg,LUX,2007,1.7347874432601114
Luxembourg,LUX,2008,1.8338386025241253
Luxembourg,LUX,2009,1.7237808354343522
Luxembourg,LUX,2010,1.687837645837741
Luxembourg,LUX,2011,1.7352474281991304
Luxembourg,LUX,2012,1.5548513835550224
Luxembourg,LUX,2013,1.4859479417502324
Luxembourg,LUX,2014,1.1863073249242337
Luxembourg,LUX,2015,1.109447140629043
Luxembourg,LUX,2016,1.0512532521465388
Macedonia,MKD,1990,1.9974270475315148
Macedonia,MKD,1991,2.0788635208768795
Macedonia,MKD,1992,2.2600131972319395
Macedonia,MKD,1993,2.4022096238169253
Macedonia,MKD,1994,2.2076809705885623
Macedonia,MKD,1995,2.1617940568770737
Macedonia,MKD,1996,2.498829645118144
Macedonia,MKD,1997,2.1639934978965862
Macedonia,MKD,1998,2.321403512240376
Macedonia,MKD,1999,2.047914351820511
Macedonia,MKD,2000,1.847744400748497
Macedonia,MKD,2001,1.7535073398618426
Macedonia,MKD,2002,1.7625299848850255
Macedonia,MKD,2003,2.021279417953678
Macedonia,MKD,2004,1.932207639933367
Macedonia,MKD,2005,1.8049269871677038
Macedonia,MKD,2006,1.7459249614695762
Macedonia,MKD,2007,1.620573651267088
Macedonia,MKD,2008,1.4254173129571512
Macedonia,MKD,2009,1.3162007265206142
Macedonia,MKD,2010,1.3924784909764332
Macedonia,MKD,2011,1.4300308570018152
Macedonia,MKD,2012,1.2778410031204086
Macedonia,MKD,2013,1.1562733234782254
Macedonia,MKD,2014,1.01597393987526
Macedonia,MKD,2015,1.0306307396516077
Macedonia,MKD,2016,1.0450875094593435
Malaysia,MYS,1965,0.9606882062627794
Malaysia,MYS,1966,1.0594306988914242
Malaysia,MYS,1967,1.0506610236880713
Malaysia,MYS,1968,0.9955803269811816
Malaysia,MYS,1969,1.002795584984446
Malaysia,MYS,1970,1.0232280348866627
Malaysia,MYS,1971,1.0566859062692944
Malaysia,MYS,1972,1.095359943209175
Malaysia,MYS,1973,0.9946278755526541
Malaysia,MYS,1974,0.8891579184656893
Malaysia,MYS,1975,0.939716739384549
Malaysia,MYS,1976,0.9290850999978997
Malaysia,MYS,1977,0.9522911139246244
Malaysia,MYS,1978,1.2171815516034887
Malaysia,MYS,1979,1.3671533955943462
Malaysia,MYS,1980,1.325050690576981
Malaysia,MYS,1981,1.2987436097425744
Malaysia,MYS,1982,1.333342824904717
Malaysia,MYS,1983,1.463035803764865
Malaysia,MYS,1984,1.4593348132250004
Malaysia,MYS,1985,1.5338576139353983
Malaysia,MYS,1986,1.8867944828611651
Malaysia,MYS,1987,1.8209694406690908
Malaysia,MYS,1988,1.7710953347483331
Malaysia,MYS,1989,1.785855881257143
Malaysia,MYS,1990,1.734418659443919
Malaysia,MYS,1991,1.919180491524074
Malaysia,MYS,1992,1.8999515874706217
Malaysia,MYS,1993,1.8553560597650793
Malaysia,MYS,1994,1.8663859860112195
Malaysia,MYS,1995,1.764612604490708
Malaysia,MYS,1996,1.8335953835028806
Malaysia,MYS,1997,2.0023092059613896
Malaysia,MYS,1998,2.0963247629652177
Malaysia,MYS,1999,2.2541857712293387
Malaysia,MYS,2000,2.18417263402554
Malaysia,MYS,2001,2.2324528691810226
Malaysia,MYS,2002,2.235573527338908
Malaysia,MYS,2003,2.2914458807572347
Malaysia,MYS,2004,2.2204936656163743
Malaysia,MYS,2005,2.1325390263150004
Malaysia,MYS,2006,2.1268072052497478
Malaysia,MYS,2007,2.064359357426207
Malaysia,MYS,2008,1.9535283472739495
Malaysia,MYS,2009,1.9953473434306843
Malaysia,MYS,2010,1.9047770633981596
Malaysia,MYS,2011,1.7687949056862386
Malaysia,MYS,2012,1.7939361074093585
Malaysia,MYS,2013,1.7628845265193813
Malaysia,MYS,2014,1.7340930259856688
Malaysia,MYS,2015,1.678782862672534
Malaysia,MYS,2016,1.6347910817500728
Malta,MLT,1971,2.0013686808376936
Malta,MLT,1972,2.371963016297647
Malta,MLT,1973,2.20612176674122
Malta,MLT,1974,1.8392630096818245
Malta,MLT,1975,1.370364966069164
Malta,MLT,1976,1.3348112039651985
Malta,MLT,1977,1.2610243304283302
Malta,MLT,1978,1.3170466174490663
Malta,MLT,1979,1.1456244381547642
Malta,MLT,1980,1.192885779589008
Malta,MLT,1981,1.3080378634158982
Malta,MLT,1982,1.4368859085275594
Malta,MLT,1983,1.0963346304320722
Malta,MLT,1984,1.4460005594312568
Malta,MLT,1985,1.1712007585685542
Malta,MLT,1986,1.8596826931522419
Malta,MLT,1987,1.90803831596295
Malta,MLT,1988,1.8693361722704496
Malta,MLT,1989,1.8301536897240993
Malta,MLT,1990,1.8327398970453168
Malta,MLT,1991,1.5299419135885681
Malta,MLT,1992,1.641212514078161
Malta,MLT,1993,1.9508271865643636
Malta,MLT,1994,1.6345129556008993
Malta,MLT,1995,1.4812309600026208
Malta,MLT,1996,1.4625986802995337
Malta,MLT,1997,1.3764737918126968
Malta,MLT,1998,1.111556677616439
Malta,MLT,1999,1.133793323399116
Malta,MLT,2000,0.8421051794131548
Malta,MLT,2001,1.102971317225914
Malta,MLT,2002,0.9908613012851084
Malta,MLT,2003,1.0947210412845674
Malta,MLT,2004,1.1547213609394997
Malta,MLT,2005,1.1752460327965926
Malta,MLT,2006,1.0761981122530346
Malta,MLT,2007,1.077169800906351
Malta,MLT,2008,1.018835058567296
Malta,MLT,2009,0.8876650620617507
Malta,MLT,2010,0.9404543547626797
Malta,MLT,2011,0.9688361167421496
Malta,MLT,2012,1.0129700799008332
Malta,MLT,2013,0.8663334590868421
Malta,MLT,2014,0.8287226935674369
Mauritius,MUS,1971,1.053842612350627
Mauritius,MUS,1972,1.0306852962172326
Mauritius,MUS,1973,1.0145448269961288
Mauritius,MUS,1974,1.0908297071428574
Mauritius,MUS,1975,1.1076665121036962
Mauritius,MUS,1976,0.8680579441885459
Mauritius,MUS,1977,0.8716354561715569
Mauritius,MUS,1978,0.8736707412186038
Mauritius,MUS,1979,0.9306016440873622
Mauritius,MUS,1980,0.8973773385053843
Mauritius,MUS,1981,0.8576499959338673
Mauritius,MUS,1982,0.7997399944563532
Mauritius,MUS,1983,0.8161680911788959
Mauritius,MUS,1984,0.7219357224368218
Mauritius,MUS,1985,0.7451615123651154
Mauritius,MUS,1986,0.7733551295327649
Mauritius,MUS,1987,0.654383544363631
Mauritius,MUS,1988,0.6499049232410095
Mauritius,MUS,1989,0.6807652709444566
Mauritius,MUS,1990,0.7039032016969539
Mauritius,MUS,1991,0.6576125802184285
Mauritius,MUS,1992,0.6855772442849168
Mauritius,MUS,1993,0.6650599377262405
Mauritius,MUS,1994,0.60546477767416
Mauritius,MUS,1995,0.6098986787089693
Mauritius,MUS,1996,0.5509456916275971
Mauritius,MUS,1997,0.5652795577700588
Mauritius,MUS,1998,0.5847448602593366
Mauritius,MUS,1999,0.6123453937548304
Mauritius,MUS,2000,0.6728816788077315
Mauritius,MUS,2001,0.7234395178035147
Mauritius,MUS,2002,0.7140518659080022
Mauritius,MUS,2003,0.7567224999910961
Mauritius,MUS,2004,0.7718073320603895
Mauritius,MUS,2005,0.8290865996478313
Mauritius,MUS,2006,0.8304062154818969
Mauritius,MUS,2007,0.7556625610874338
Mauritius,MUS,2008,0.7667534764630028
Mauritius,MUS,2009,0.7272789096991368
Mauritius,MUS,2010,0.7451676174037216
Mauritius,MUS,2011,0.7131186553469698
Mauritius,MUS,2012,0.7049855924463352
Mauritius,MUS,2013,0.7116351203650878
Mauritius,MUS,2014,0.6874970769130724
Mexico,MEX,1965,1.4098814085291265
Mexico,MEX,1966,1.360235968404425
Mexico,MEX,1967,1.2727863688804881
Mexico,MEX,1968,1.247823465067033
Mexico,MEX,1969,1.252319419083612
Mexico,MEX,1970,1.216908816985366
Mexico,MEX,1971,1.1993760624597143
Mexico,MEX,1972,1.1933971788233935
Mexico,MEX,1973,1.164766001706279
Mexico,MEX,1974,1.1677362643904863
Mexico,MEX,1975,1.1444192718992248
Mexico,MEX,1976,1.161056994602588
Mexico,MEX,1977,1.180680898068984
Mexico,MEX,1978,1.2147837387564229
Mexico,MEX,1979,1.2058182183689052
Mexico,MEX,1980,1.172739258958724
Mexico,MEX,1981,1.2032428349231237
Mexico,MEX,1982,1.2733760053259215
Mexico,MEX,1983,1.3424912737581152
Mexico,MEX,1984,1.3702000046946359
Mexico,MEX,1985,1.4238071440789875
Mexico,MEX,1986,1.477087848391081
Mexico,MEX,1987,1.5103126679443848
Mexico,MEX,1988,1.5165399890012001
Mexico,MEX,1989,1.5490806973225808
Mexico,MEX,1990,1.5235997701797348
Mexico,MEX,1991,1.5259087068895352
Mexico,MEX,1992,1.4926606640190156
Mexico,MEX,1993,1.4934473705835187
Mexico,MEX,1994,1.5298814111918104
Mexico,MEX,1995,1.6633094438224079
Mexico,MEX,1996,1.6833168592736842
Mexico,MEX,1997,1.5970179052628137
Mexico,MEX,1998,1.559991964622834
Mexico,MEX,1999,1.533094133161386
Mexico,MEX,2000,1.447514852750893
Mexico,MEX,2001,1.418315595583186
Mexico,MEX,2002,1.451883552308772
Mexico,MEX,2003,1.4273957152418806
Mexico,MEX,2004,1.3972712873039683
Mexico,MEX,2005,1.378073123944853
Mexico,MEX,2006,1.3339930603006898
Mexico,MEX,2007,1.2797962765842106
Mexico,MEX,2008,1.2654938973662422
Mexico,MEX,2009,1.3322876999601352
Mexico,MEX,2010,1.2769458071245283
Mexico,MEX,2011,1.2377476037156976
Mexico,MEX,2012,1.2310551814356323
Mexico,MEX,2013,1.2157878636581925
Mexico,MEX,2014,1.1831871368209945
Mexico,MEX,2015,1.1503095678462367
Mexico,MEX,2016,1.1528446190452128
Moldova,MDA,1990,7.238424031123991
Moldova,MDA,1991,6.275163533821606
Moldova,MDA,1992,8.71546777101602
Moldova,MDA,1993,7.641666051617333
Moldova,MDA,1994,7.042890898848363
Moldova,MDA,1995,6.304051548618158
Moldova,MDA,1996,5.558460924757271
Moldova,MDA,1997,5.637459724191933
Moldova,MDA,1998,5.695659697897372
Moldova,MDA,1999,6.0068782796376325
Moldova,MDA,2000,5.119898502722369
Moldova,MDA,2001,5.207233408437365
Moldova,MDA,2002,4.803333579575828
Moldova,MDA,2003,4.695952995099032
Moldova,MDA,2004,4.519889153124812
Moldova,MDA,2005,4.212892690379598
Moldova,MDA,2006,3.8024835804947648
Moldova,MDA,2007,3.5717162930714146
Moldova,MDA,2008,3.3412621721220983
Moldova,MDA,2009,3.1420197040978453
Moldova,MDA,2010,2.9857763414727856
Moldova,MDA,2011,2.533861855109044
Moldova,MDA,2012,2.5071827360016328
Moldova,MDA,2013,2.139276091578195
Moldova,MDA,2014,2.2072783525275343
Mongolia,MNG,1985,9.01445432149989
Mongolia,MNG,1986,8.930906131588104
Mongolia,MNG,1987,8.648389080813033
Mongolia,MNG,1988,8.704637370373156
Mongolia,MNG,1989,8.28917489834257
Mongolia,MNG,1990,5.6304428303452445
Mongolia,MNG,1991,8.57436686802748
Mongolia,MNG,1992,7.816460308827598
Mongolia,MNG,1993,9.0312095865182
Mongolia,MNG,1994,7.404380013776338
Mongolia,MNG,1995,5.7392436008829355
Mongolia,MNG,1996,5.142940143389345
Mongolia,MNG,1997,4.773212871819962
Mongolia,MNG,1998,4.770339089324219
Mongolia,MNG,1999,4.484101911259504
Mongolia,MNG,2000,4.137211360417491
Mongolia,MNG,2001,3.72781095758371
Mongolia,MNG,2002,3.621972860302276
Mongolia,MNG,2003,3.229688915195829
Mongolia,MNG,2004,2.8046161828671337
Mongolia,MNG,2005,2.7081925849375086
Mongolia,MNG,2006,2.608146533118177
Mongolia,MNG,2007,2.3694376180830785
Mongolia,MNG,2008,2.1962102760995155
Mongolia,MNG,2009,2.3547644673300483
Mongolia,MNG,2010,2.2064587830436833
Mongolia,MNG,2011,1.8768289150205701
Mongolia,MNG,2012,1.8024420647660189
Mongolia,MNG,2013,1.9028748231018062
Mongolia,MNG,2014,1.9288273214912783
Montenegro,MNE,2005,1.9991692793949385
Montenegro,MNE,2006,1.695081212333221
Montenegro,MNE,2007,1.4861396059157446
Montenegro,MNE,2008,1.463300269050929
Montenegro,MNE,2009,1.2416413415313143
Montenegro,MNE,2010,1.4208746791669569
Montenegro,MNE,2011,1.2659231847481915
Montenegro,MNE,2012,1.207514698495372
Montenegro,MNE,2013,1.077232162613475
Montenegro,MNE,2014,1.0209418970276207
Morocco,MAR,1965,0.4913995950795313
Morocco,MAR,1966,0.5864625637261074
Morocco,MAR,1967,0.5905266900597503
Morocco,MAR,1968,0.6108907099220768
Morocco,MAR,1969,0.6353277041562312
Morocco,MAR,1970,0.6244788695300164
Morocco,MAR,1971,0.6290657534124557
Morocco,MAR,1972,0.6652414859484919
Morocco,MAR,1973,0.7160631640384192
Morocco,MAR,1974,0.725683118843522
Morocco,MAR,1975,0.6965389528350359
Morocco,MAR,1976,0.6789906542958408
Morocco,MAR,1977,0.727192293049257
Morocco,MAR,1978,0.7523550045008598
Morocco,MAR,1979,0.7854645460193881
Morocco,MAR,1980,0.7303537616721564
Morocco,MAR,1981,0.7320278389077957
Morocco,MAR,1982,0.6821354675325367
Morocco,MAR,1983,0.7098543481401515
Morocco,MAR,1984,0.6999662027077496
Morocco,MAR,1985,0.6728171579322489
Morocco,MAR,1986,0.6473645101195192
Morocco,MAR,1987,0.6793783755388236
Morocco,MAR,1988,0.6534130028498214
Morocco,MAR,1989,0.6997440486524349
Morocco,MAR,1990,0.6920904263409243
Morocco,MAR,1991,0.6516004390276563
Morocco,MAR,1992,0.74772495538632
Morocco,MAR,1993,0.763078531122984
Morocco,MAR,1994,0.7549353741915942
Morocco,MAR,1995,0.7865616039986925
Morocco,MAR,1996,0.7005048415880264
Morocco,MAR,1997,0.779408185028169
Morocco,MAR,1998,0.800235512456831
Morocco,MAR,1999,0.8629456595890512
Morocco,MAR,2000,0.8812699324406016
Morocco,MAR,2001,0.9376176848237039
Morocco,MAR,2002,0.9683861872029851
Morocco,MAR,2003,0.9351018249280576
Morocco,MAR,2004,1.0730264955840578
Morocco,MAR,2005,1.1738397066948905
Morocco,MAR,2006,1.0868195365576159
Morocco,MAR,2007,0.9973852738981596
Morocco,MAR,2008,0.9701246444351351
Morocco,MAR,2009,0.8785839422884423
Morocco,MAR,2010,0.901715056135814
Morocco,MAR,2011,0.856271756542437
Morocco,MAR,2012,0.8499054211319674
Morocco,MAR,2013,0.8479682563119522
Morocco,MAR,2014,0.8674926994578313
Morocco,MAR,2015,0.8454820860415385
Morocco,MAR,2016,0.8419412490712121
Mozambique,MOZ,1971,10.615830762082894
Mozambique,MOZ,1972,10.072071744937016
Mozambique,MOZ,1973,9.810464534248945
Mozambique,MOZ,1974,11.281326421487904
Mozambique,MOZ,1975,13.352720410201146
Mozambique,MOZ,1976,13.67141108298673
Mozambique,MOZ,1977,13.765473434933455
Mozambique,MOZ,1978,13.233546431196366
Mozambique,MOZ,1979,13.154187723095466
Mozambique,MOZ,1980,13.80923954404101
Mozambique,MOZ,1981,12.906552529750321
Mozambique,MOZ,1982,12.79192902412376
Mozambique,MOZ,1983,13.306291779849962
Mozambique,MOZ,1984,12.714411150186146
Mozambique,MOZ,1985,14.938662144927727
Mozambique,MOZ,1986,11.656707235050842
Mozambique,MOZ,1987,12.58195994692183
Mozambique,MOZ,1988,12.075485535497574
Mozambique,MOZ,1989,11.208423465181097
Mozambique,MOZ,1990,10.900281201371707
Mozambique,MOZ,1991,9.70072055275661
Mozambique,MOZ,1992,11.204562710369222
Mozambique,MOZ,1993,10.763932175327849
Mozambique,MOZ,1994,9.58846048511464
Mozambique,MOZ,1995,10.461487096909394
Mozambique,MOZ,1996,8.957272075806943
Mozambique,MOZ,1997,8.097314313572586
Mozambique,MOZ,1998,7.813559641126467
Mozambique,MOZ,1999,8.229390220738955
Mozambique,MOZ,2000,7.689113924591256
Mozambique,MOZ,2001,7.470453580504075
Mozambique,MOZ,2002,6.190395847595501
Mozambique,MOZ,2003,5.932588400628066
Mozambique,MOZ,2004,5.907237580084477
Mozambique,MOZ,2005,5.514754738703251
Mozambique,MOZ,2006,5.411152808327928
Mozambique,MOZ,2007,5.365888275875414
Mozambique,MOZ,2008,5.176002666267514
Mozambique,MOZ,2009,5.250210120798381
Mozambique,MOZ,2010,5.329150971207428
Mozambique,MOZ,2011,5.645534796817975
Mozambique,MOZ,2012,5.450138957034595
Mozambique,MOZ,2013,4.662781210362146
Mozambique,MOZ,2014,4.424429071948433
Namibia,NAM,1991,1.1677828460944275
Namibia,NAM,1992,1.1660794062552817
Namibia,NAM,1993,1.359391467033861
Namibia,NAM,1994,1.3807708141765713
Namibia,NAM,1995,1.3543477464604499
Namibia,NAM,1996,1.3716354418713768
Namibia,NAM,1997,1.3382080285898064
Namibia,NAM,1998,1.3094351995435085
Namibia,NAM,1999,1.2579515232527079
Namibia,NAM,2000,1.1468470397061619
