Entity,Code,Year,Onshore wind cost (2016 $/kWh),Wind energy generation (kilowatt-hours)
Iran,IRN,2016,,264300
Iran,IRN,2017,,292279.216439332
Iran,IRN,1965,,0
Iran,IRN,1966,,0
Iran,IRN,1967,,0
Iran,IRN,1968,,0
Iran,IRN,1969,,0
Iran,IRN,1970,,0
Iran,IRN,1971,,0
Iran,IRN,1972,,0
Iran,IRN,1973,,0
Iran,IRN,1974,,0
Iran,IRN,1975,,0
Iran,IRN,1976,,0
Iran,IRN,1977,,0
Iran,IRN,1978,,0
Iran,IRN,1979,,0
Iran,IRN,1980,,0
Iran,IRN,1981,,0
Iran,IRN,1982,,0
Iran,IRN,2018,,361973.742072948
Iraq,IRQ,1983,,0
Iraq,IRQ,1984,,0
Iraq,IRQ,1985,,0
Iraq,IRQ,1986,,0
Iraq,IRQ,1987,,0
Iraq,IRQ,1988,,0
Iraq,IRQ,1989,,0
Iraq,IRQ,1990,,0
Iraq,IRQ,1991,,0
Iraq,IRQ,1992,,0
Iraq,IRQ,1993,,0
Iraq,IRQ,1994,,0
Iraq,IRQ,1995,,0
Iraq,IRQ,1996,,0
Iraq,IRQ,1997,,0
Iraq,IRQ,1998,,0
Iraq,IRQ,1999,,0
Iraq,IRQ,2000,,0
Iraq,IRQ,2001,,0
Iraq,IRQ,2002,,0
Iraq,IRQ,2003,,0
Iraq,IRQ,2004,,0
Iraq,IRQ,2005,,0
Iraq,IRQ,2006,,0
Iraq,IRQ,2007,,0
Iraq,IRQ,2008,,0
Iraq,IRQ,2009,,0
Iraq,IRQ,2010,,0
Iraq,IRQ,2011,,0
Iraq,IRQ,2012,,0
Iraq,IRQ,2013,,0
Iraq,IRQ,2014,,0
Iraq,IRQ,2015,,0
Iraq,IRQ,2016,,0
Iraq,IRQ,2017,,0
Iraq,IRQ,1965,,0
Iraq,IRQ,1966,,0
Iraq,IRQ,1967,,0
Iraq,IRQ,1968,,0
Iraq,IRQ,1969,,0
Iraq,IRQ,1970,,0
Iraq,IRQ,1971,,0
Iraq,IRQ,1972,,0
Iraq,IRQ,1973,,0
Iraq,IRQ,1974,,0
Iraq,IRQ,1975,,0
Iraq,IRQ,1976,,0
Iraq,IRQ,1977,,0
Iraq,IRQ,1978,,0
Iraq,IRQ,1979,,0
Iraq,IRQ,1980,,0
Iraq,IRQ,1981,,0
Iraq,IRQ,1982,,0
Iraq,IRQ,2018,,0
Ireland,IRL,1983,,0
Ireland,IRL,1984,,0
Ireland,IRL,1985,,0
Ireland,IRL,1986,,0
Ireland,IRL,1987,,0
Ireland,IRL,1988,,0
Ireland,IRL,1989,,0
Ireland,IRL,1990,,0
Ireland,IRL,1991,,0
Ireland,IRL,1992,,5000.9
Ireland,IRL,1993,,15002.7
Ireland,IRL,1994,,19003.42
Ireland,IRL,1995,,16002.880000000001
Ireland,IRL,1996,,14002.519999999999
Ireland,IRL,1997,,50008.9999999999
Ireland,IRL,1998,,169030.41999999998
Ireland,IRL,1999,,187033.66
Ireland,IRL,2000,,244043.91999999998
Ireland,IRL,2001,,334060.12
Ireland,IRL,2002,,388069.84
Ireland,IRL,2003,,454081.720000002
Ireland,IRL,2004,,655117.899999999
Ireland,IRL,2005,,1112110.1438
Ireland,IRL,2006,,1622333.167416
Ireland,IRL,2007,,1958723.0566989998
Ireland,IRL,2008,,2410446.81784279
Ireland,IRL,2009,,2955749.21510968
Ireland,IRL,2010,,2815165.6836281
Ireland,IRL,2011,,4381103.159346481
Ireland,IRL,2012,,4011200.1220824798
Ireland,IRL,2013,,4542331.95260641
Ireland,IRL,2014,,5140986.32800105
Ireland,IRL,2015,,6574180.74656925
Ireland,IRL,2016,,6149000
Ireland,IRL,2017,,7444742
Ireland,IRL,1965,,0
Ireland,IRL,1966,,0
Ireland,IRL,1967,,0
Ireland,IRL,1968,,0
Ireland,IRL,1969,,0
Ireland,IRL,1970,,0
Ireland,IRL,1971,,0
Ireland,IRL,1972,,0
Ireland,IRL,1973,,0
Ireland,IRL,1974,,0
Ireland,IRL,1975,,0
Ireland,IRL,1976,,0
Ireland,IRL,1977,,0
Ireland,IRL,1978,,0
Ireland,IRL,1979,,0
Ireland,IRL,1980,,0
Ireland,IRL,1981,,0
Ireland,IRL,1982,,0
Ireland,IRL,2018,,8390989.769160489
Israel,ISR,1983,,0
Israel,ISR,1984,,0
Israel,ISR,1985,,0
Israel,ISR,1986,,0
Israel,ISR,1987,,0
Israel,ISR,1988,,0
Israel,ISR,1989,,0
Israel,ISR,1990,,0
Israel,ISR,1991,,0
Israel,ISR,1992,,0
Israel,ISR,1993,,0
Israel,ISR,1994,,0
Israel,ISR,1995,,0
Israel,ISR,1996,,0
Israel,ISR,1997,,0
Israel,ISR,1998,,0
Israel,ISR,1999,,0
Israel,ISR,2000,,0
Israel,ISR,2001,,10000
Israel,ISR,2002,,11000
Israel,ISR,2003,,12000
Israel,ISR,2004,,11000
Israel,ISR,2005,,11000
Israel,ISR,2006,,10000
Israel,ISR,2007,,10000
Israel,ISR,2008,,9000
Israel,ISR,2009,,9000
Israel,ISR,2010,,8000
Israel,ISR,2011,,7000
Israel,ISR,2012,,6000
Israel,ISR,2013,,6000
Israel,ISR,2014,,5900
Israel,ISR,2015,,6700
Israel,ISR,2016,,64400
Israel,ISR,2017,,105269.485188381
Israel,ISR,1965,,0
Israel,ISR,1966,,0
Israel,ISR,1967,,0
Israel,ISR,1968,,0
Israel,ISR,1969,,0
Israel,ISR,1970,,0
Israel,ISR,1971,,0
Israel,ISR,1972,,0
Israel,ISR,1973,,0
Israel,ISR,1974,,0
Israel,ISR,1975,,0
Israel,ISR,1976,,0
Israel,ISR,1977,,0
Israel,ISR,1978,,0
Israel,ISR,1979,,0
Israel,ISR,1980,,0
Israel,ISR,1981,,0
Israel,ISR,1982,,0
Israel,ISR,2018,,105269.485188381
Italy,ITA,1983,,0
Italy,ITA,1984,,0
Italy,ITA,1985,,0
Italy,ITA,1986,,0
Italy,ITA,1987,,0
Italy,ITA,1988,,0
Italy,ITA,1989,0.234265791,2000
Italy,ITA,1990,,1919.1919191919
Italy,ITA,1991,0.225247339,2878.78787878784
Italy,ITA,1992,0.224260156,1919.1919191919
Italy,ITA,1993,0.218098901,3838.3838383837897
Italy,ITA,1994,0.201994283,6717.17171717165
Italy,ITA,1995,0.18837211,8636.36363636354
Italy,ITA,1996,0.191800909,31666.6666666663
Italy,ITA,1997,0.177292193,118000
Italy,ITA,1998,0.161375506,232000
Italy,ITA,1999,0.15224639,403000
Italy,ITA,2000,0.144264071,563000
Italy,ITA,2001,0.119505247,1179000
Italy,ITA,2002,0.132239372,1404000
Italy,ITA,2003,0.121074925,1458000
Italy,ITA,2004,0.103583948,1847000
Italy,ITA,2005,0.117232779,2343000
Italy,ITA,2006,0.115484591,2971000
Italy,ITA,2007,0.115873149,4034000
Italy,ITA,2008,0.115630962,4861000
Italy,ITA,2009,0.112663503,6543000
Italy,ITA,2010,0.119171579,9125900
Italy,ITA,2011,0.133802391,9856400
Italy,ITA,2012,0.124293382,13407100
Italy,ITA,2013,0.086366669,14897000
Italy,ITA,2014,0.085505316,15178300
Italy,ITA,2015,0.08794316,14843900
Italy,ITA,2016,0.067361781,17688700
Italy,ITA,2017,,17741900
Italy,ITA,1965,,0
Italy,ITA,1966,,0
Italy,ITA,1967,,0
Italy,ITA,1968,,0
Italy,ITA,1969,,0
Italy,ITA,1970,,0
Italy,ITA,1971,,0
Italy,ITA,1972,,0
Italy,ITA,1973,,0
Italy,ITA,1974,,0
Italy,ITA,1975,,0
Italy,ITA,1976,,0
Italy,ITA,1977,,0
Italy,ITA,1978,,0
Italy,ITA,1979,,0
Italy,ITA,1980,,0
Italy,ITA,1981,,0
Italy,ITA,1982,,0
Italy,ITA,2018,,17472517.7253341
Japan,JPN,1983,,0
Japan,JPN,1984,,0
Japan,JPN,1985,,0
Japan,JPN,1986,,0
Japan,JPN,1987,,0
Japan,JPN,1988,,0
Japan,JPN,1989,,0
Japan,JPN,1990,,0
Japan,JPN,1991,,0
Japan,JPN,1992,,0
Japan,JPN,1993,,959.595959595948
Japan,JPN,1994,,959.595959595948
Japan,JPN,1995,,959.595959595948
Japan,JPN,1996,,1919.1919191919
Japan,JPN,1997,,959.595959595948
Japan,JPN,1998,,7070.70707070699
Japan,JPN,1999,,36363.636363635895
Japan,JPN,2000,,109000
Japan,JPN,2001,,252000
Japan,JPN,2002,,413000
Japan,JPN,2003,,832000
Japan,JPN,2004,,1440000
Japan,JPN,2005,,1910000
Japan,JPN,2006,,2135000
Japan,JPN,2007,,2740000
Japan,JPN,2008,,2945000
Japan,JPN,2009,,3427302.299
Japan,JPN,2010,,3925729.063
Japan,JPN,2011,,4459041
Japan,JPN,2012,,4727417
Japan,JPN,2013,,5133169.068
Japan,JPN,2014,,5013971.609999999
Japan,JPN,2015,,5222806.57926
Japan,JPN,2016,,5340329.505
Japan,JPN,2017,,6108903
Japan,JPN,1965,,0
Japan,JPN,1966,,0
Japan,JPN,1967,,0
Japan,JPN,1968,,0
Japan,JPN,1969,,0
Japan,JPN,1970,,0
Japan,JPN,1971,,0
Japan,JPN,1972,,0
Japan,JPN,1973,,0
Japan,JPN,1974,,0
Japan,JPN,1975,,0
Japan,JPN,1976,,0
Japan,JPN,1977,,0
Japan,JPN,1978,,0
Japan,JPN,1979,,0
Japan,JPN,1980,,0
Japan,JPN,1981,,0
Japan,JPN,1982,,0
Japan,JPN,2018,,6789652
Kazakhstan,KAZ,1985,,0
Kazakhstan,KAZ,1986,,0
Kazakhstan,KAZ,1987,,0
Kazakhstan,KAZ,1988,,0
Kazakhstan,KAZ,1989,,0
Kazakhstan,KAZ,1990,,0
Kazakhstan,KAZ,1991,,0
Kazakhstan,KAZ,1992,,0
Kazakhstan,KAZ,1993,,0
Kazakhstan,KAZ,1994,,0
Kazakhstan,KAZ,1995,,0
Kazakhstan,KAZ,1996,,0
Kazakhstan,KAZ,1997,,0
Kazakhstan,KAZ,1998,,0
Kazakhstan,KAZ,1999,,0
Kazakhstan,KAZ,2000,,0
Kazakhstan,KAZ,2001,,0
Kazakhstan,KAZ,2002,,0
Kazakhstan,KAZ,2003,,0
Kazakhstan,KAZ,2004,,0
Kazakhstan,KAZ,2005,,0
Kazakhstan,KAZ,2006,,0
Kazakhstan,KAZ,2007,,0
Kazakhstan,KAZ,2008,,0
Kazakhstan,KAZ,2009,,0
Kazakhstan,KAZ,2010,,0
Kazakhstan,KAZ,2011,,147
Kazakhstan,KAZ,2012,,2665
Kazakhstan,KAZ,2013,,4548.7
Kazakhstan,KAZ,2014,,13265.199999999999
Kazakhstan,KAZ,2015,,131722.3
Kazakhstan,KAZ,2016,,274982.80000000005
Kazakhstan,KAZ,2017,,330061.3
Kazakhstan,KAZ,2018,,541264.8
Kuwait,KWT,1983,,0
Kuwait,KWT,1984,,0
Kuwait,KWT,1985,,0
Kuwait,KWT,1986,,0
Kuwait,KWT,1987,,0
Kuwait,KWT,1988,,0
Kuwait,KWT,1989,,0
Kuwait,KWT,1990,,0
Kuwait,KWT,1991,,0
Kuwait,KWT,1992,,0
Kuwait,KWT,1993,,0
Kuwait,KWT,1994,,0
Kuwait,KWT,1995,,0
Kuwait,KWT,1996,,0
Kuwait,KWT,1997,,0
Kuwait,KWT,1998,,0
Kuwait,KWT,1999,,0
Kuwait,KWT,2000,,0
Kuwait,KWT,2001,,0
Kuwait,KWT,2002,,0
Kuwait,KWT,2003,,0
Kuwait,KWT,2004,,0
Kuwait,KWT,2005,,0
Kuwait,KWT,2006,,0
Kuwait,KWT,2007,,0
Kuwait,KWT,2008,,0
Kuwait,KWT,2009,,0
Kuwait,KWT,2010,,0
Kuwait,KWT,2011,,0
Kuwait,KWT,2012,,0
Kuwait,KWT,2013,,0
Kuwait,KWT,2014,,0
Kuwait,KWT,2015,,0
Kuwait,KWT,2016,,17500
Kuwait,KWT,2017,,17452.185792349697
Kuwait,KWT,1965,,0
Kuwait,KWT,1966,,0
Kuwait,KWT,1967,,0
Kuwait,KWT,1968,,0
Kuwait,KWT,1969,,0
Kuwait,KWT,1970,,0
Kuwait,KWT,1971,,0
Kuwait,KWT,1972,,0
Kuwait,KWT,1973,,0
Kuwait,KWT,1974,,0
Kuwait,KWT,1975,,0
Kuwait,KWT,1976,,0
Kuwait,KWT,1977,,0
Kuwait,KWT,1978,,0
Kuwait,KWT,1979,,0
Kuwait,KWT,1980,,0
Kuwait,KWT,1981,,0
Kuwait,KWT,1982,,0
Kuwait,KWT,2018,,17452.185792349697
Latvia,LVA,1985,,0
Latvia,LVA,1986,,0
Latvia,LVA,1987,,0
Latvia,LVA,1988,,0
Latvia,LVA,1989,,0
Latvia,LVA,1990,,0
Latvia,LVA,1991,,0
Latvia,LVA,1992,,0
Latvia,LVA,1993,,0
Latvia,LVA,1994,,0
Latvia,LVA,1995,,0
Latvia,LVA,1996,,1000
Latvia,LVA,1997,,2000
Latvia,LVA,1998,,2000
Latvia,LVA,1999,,2000
Latvia,LVA,2000,,5000
Latvia,LVA,2001,,3000
Latvia,LVA,2002,,11000
Latvia,LVA,2003,,48000
Latvia,LVA,2004,,49000
Latvia,LVA,2005,,47000
Latvia,LVA,2006,,46000
Latvia,LVA,2007,,53000
Latvia,LVA,2008,,58000
Latvia,LVA,2009,,48000
Latvia,LVA,2010,,49000
Latvia,LVA,2011,,71000
Latvia,LVA,2012,,108000
Latvia,LVA,2013,,119000
Latvia,LVA,2014,,101000
Latvia,LVA,2015,,147000
Latvia,LVA,2016,,130000
Latvia,LVA,2017,,150000
Latvia,LVA,2018,,123287.671232877
Lithuania,LTU,1985,,0
Lithuania,LTU,1986,,0
Lithuania,LTU,1987,,0
Lithuania,LTU,1988,,0
Lithuania,LTU,1989,,0
Lithuania,LTU,1990,,0
Lithuania,LTU,1991,,0
Lithuania,LTU,1992,,0
Lithuania,LTU,1993,,0
Lithuania,LTU,1994,,0
Lithuania,LTU,1995,,0
Lithuania,LTU,1996,,0
Lithuania,LTU,1997,,0
Lithuania,LTU,1998,,0
Lithuania,LTU,1999,,0
Lithuania,LTU,2000,,0
Lithuania,LTU,2001,,0
Lithuania,LTU,2002,,0
Lithuania,LTU,2003,,0
Lithuania,LTU,2004,,1200
Lithuania,LTU,2005,,1800
Lithuania,LTU,2006,,13700
Lithuania,LTU,2007,,106100
Lithuania,LTU,2008,,131100
Lithuania,LTU,2009,,157700
Lithuania,LTU,2010,,224000
Lithuania,LTU,2011,,475000
Lithuania,LTU,2012,,540100
Lithuania,LTU,2013,,602700
Lithuania,LTU,2014,,639100
Lithuania,LTU,2015,,810300
Lithuania,LTU,2016,,1135900
Lithuania,LTU,2017,,1363800
Lithuania,LTU,2018,,1145000
Luxembourg,LUX,1983,,0
Luxembourg,LUX,1984,,0
Luxembourg,LUX,1985,,0
Luxembourg,LUX,1986,,0
Luxembourg,LUX,1987,,0
Luxembourg,LUX,1988,,0
Luxembourg,LUX,1989,,0
Luxembourg,LUX,1990,,0
Luxembourg,LUX,1991,,0
Luxembourg,LUX,1992,,0
Luxembourg,LUX,1993,,0
Luxembourg,LUX,1994,,0
Luxembourg,LUX,1995,,0
Luxembourg,LUX,1996,,0
Luxembourg,LUX,1997,,3000
Luxembourg,LUX,1998,,11000
Luxembourg,LUX,1999,,18000
Luxembourg,LUX,2000,,24743
Luxembourg,LUX,2001,,23740
Luxembourg,LUX,2002,,24479
Luxembourg,LUX,2003,,26168
Luxembourg,LUX,2004,,39399
Luxembourg,LUX,2005,,52251
Luxembourg,LUX,2006,,57986
Luxembourg,LUX,2007,,64285.99999999999
Luxembourg,LUX,2008,,60589
Luxembourg,LUX,2009,,63472
Luxembourg,LUX,2010,,55083
Luxembourg,LUX,2011,,64049.99999999999
Luxembourg,LUX,2012,,77466
Luxembourg,LUX,2013,,83027
Luxembourg,LUX,2014,,79876
Luxembourg,LUX,2015,,101848
Luxembourg,LUX,2016,,101486
Luxembourg,LUX,2017,,234823
Luxembourg,LUX,1965,,0
Luxembourg,LUX,1966,,0
Luxembourg,LUX,1967,,0
Luxembourg,LUX,1968,,0
Luxembourg,LUX,1969,,0
Luxembourg,LUX,1970,,0
Luxembourg,LUX,1971,,0
Luxembourg,LUX,1972,,0
Luxembourg,LUX,1973,,0
Luxembourg,LUX,1974,,0
Luxembourg,LUX,1975,,0
Luxembourg,LUX,1976,,0
Luxembourg,LUX,1977,,0
Luxembourg,LUX,1978,,0
Luxembourg,LUX,1979,,0
Luxembourg,LUX,1980,,0
Luxembourg,LUX,1981,,0
Luxembourg,LUX,1982,,0
Luxembourg,LUX,2018,,307147.387296462
Macedonia,MKD,1990,,0
Macedonia,MKD,1991,,0
Macedonia,MKD,1992,,0
Macedonia,MKD,1993,,0
Macedonia,MKD,1994,,0
Macedonia,MKD,1995,,0
Macedonia,MKD,1996,,0
Macedonia,MKD,1997,,0
Macedonia,MKD,1998,,0
Macedonia,MKD,1999,,0
Macedonia,MKD,2000,,0
Macedonia,MKD,2001,,0
Macedonia,MKD,2002,,0
Macedonia,MKD,2003,,0
Macedonia,MKD,2004,,0
Macedonia,MKD,2005,,0
Macedonia,MKD,2006,,0
Macedonia,MKD,2007,,0
Macedonia,MKD,2008,,0
Macedonia,MKD,2009,,0
Macedonia,MKD,2010,,0
Macedonia,MKD,2011,,0
Macedonia,MKD,2012,,0
Macedonia,MKD,2013,,0
Macedonia,MKD,2014,,70633
Macedonia,MKD,2015,,120767
Macedonia,MKD,2016,,109483
Macedonia,MKD,2017,,110480
Macedonia,MKD,2018,,97338
Malaysia,MYS,1983,,0
Malaysia,MYS,1984,,0
Malaysia,MYS,1985,,0
Malaysia,MYS,1986,,0
Malaysia,MYS,1987,,0
Malaysia,MYS,1988,,0
Malaysia,MYS,1989,,0
Malaysia,MYS,1990,,0
Malaysia,MYS,1991,,0
Malaysia,MYS,1992,,0
Malaysia,MYS,1993,,0
Malaysia,MYS,1994,,0
Malaysia,MYS,1995,,0
Malaysia,MYS,1996,,0
Malaysia,MYS,1997,,0
Malaysia,MYS,1998,,0
Malaysia,MYS,1999,,0
Malaysia,MYS,2000,,0
Malaysia,MYS,2001,,0
Malaysia,MYS,2002,,0
Malaysia,MYS,2003,,0
Malaysia,MYS,2004,,0
Malaysia,MYS,2005,,0
Malaysia,MYS,2006,,0
Malaysia,MYS,2007,,0
Malaysia,MYS,2008,,0
Malaysia,MYS,2009,,0
Malaysia,MYS,2010,,0
Malaysia,MYS,2011,,0
Malaysia,MYS,2012,,0
Malaysia,MYS,2013,,0
Malaysia,MYS,2014,,0
Malaysia,MYS,2015,,0
Malaysia,MYS,2016,,0
Malaysia,MYS,2017,,0
Malaysia,MYS,1965,,0
Malaysia,MYS,1966,,0
Malaysia,MYS,1967,,0
Malaysia,MYS,1968,,0
Malaysia,MYS,1969,,0
Malaysia,MYS,1970,,0
Malaysia,MYS,1971,,0
Malaysia,MYS,1972,,0
Malaysia,MYS,1973,,0
Malaysia,MYS,1974,,0
Malaysia,MYS,1975,,0
Malaysia,MYS,1976,,0
Malaysia,MYS,1977,,0
Malaysia,MYS,1978,,0
Malaysia,MYS,1979,,0
Malaysia,MYS,1980,,0
Malaysia,MYS,1981,,0
Malaysia,MYS,1982,,0
Malaysia,MYS,2018,,0
Mexico,MEX,1983,,0
Mexico,MEX,1984,,0
Mexico,MEX,1985,,0
Mexico,MEX,1986,,0
Mexico,MEX,1987,,0
Mexico,MEX,1988,,0
Mexico,MEX,1989,,0
Mexico,MEX,1990,,1000
Mexico,MEX,1991,,1000
Mexico,MEX,1992,,1000
Mexico,MEX,1993,,1000
Mexico,MEX,1994,,5000
Mexico,MEX,1995,,7000
Mexico,MEX,1996,,6000
Mexico,MEX,1997,,12000
Mexico,MEX,1998,,15000
Mexico,MEX,1999,,17000
Mexico,MEX,2000,,19000
Mexico,MEX,2001,,18000
Mexico,MEX,2002,,21000
Mexico,MEX,2003,,19000
Mexico,MEX,2004,,20000
Mexico,MEX,2005,,19000
Mexico,MEX,2006,,44999.9999999999
Mexico,MEX,2007,,247999.999999999
Mexico,MEX,2008,,254999.999999999
Mexico,MEX,2009,,596352.777777776
Mexico,MEX,2010,,1239111.1111111098
Mexico,MEX,2011,,1648321.38888888
Mexico,MEX,2012,,3688310.27777777
Mexico,MEX,2013,,4184543.8888888806
Mexico,MEX,2014,,6426196.66666665
Mexico,MEX,2015,,8745094.7222222
Mexico,MEX,2016,,10378094.7222222
Mexico,MEX,2017,,10619781.6666666
Mexico,MEX,1965,,0
Mexico,MEX,1966,,0
Mexico,MEX,1967,,0
Mexico,MEX,1968,,0
Mexico,MEX,1969,,0
Mexico,MEX,1970,,0
Mexico,MEX,1971,,0
Mexico,MEX,1972,,0
Mexico,MEX,1973,,0
Mexico,MEX,1974,,0
Mexico,MEX,1975,,0
Mexico,MEX,1976,,0
Mexico,MEX,1977,,0
Mexico,MEX,1978,,0
Mexico,MEX,1979,,0
Mexico,MEX,1980,,0
Mexico,MEX,1981,,0
Mexico,MEX,1982,,0
Mexico,MEX,2018,,12629206.8269551
Middle Africa,,1983,,0
Middle Africa,,1984,,0
Middle Africa,,1985,,0
Middle Africa,,1986,,0
Middle Africa,,1987,,0
Middle Africa,,1988,,0
Middle Africa,,1989,,0
Middle Africa,,1990,,0
Middle Africa,,1991,,0
Middle Africa,,1992,,0
Middle Africa,,1993,,0
Middle Africa,,1994,,0
Middle Africa,,1995,,0
Middle Africa,,1996,,0
Middle Africa,,1997,,0
Middle Africa,,1998,,0
Middle Africa,,1999,,0
Middle Africa,,2000,,0
Middle Africa,,2001,,0
Middle Africa,,2002,,0
Middle Africa,,2003,,0
Middle Africa,,2004,,0
Middle Africa,,2005,,0
Middle Africa,,2006,,0
Middle Africa,,2007,,0
Middle Africa,,2008,,0
Middle Africa,,2009,,0
Middle Africa,,2010,,0
Middle Africa,,2011,,0
Middle Africa,,2012,,0
Middle Africa,,2013,,0
Middle Africa,,2014,,0
Middle Africa,,2015,,0
Middle Africa,,2016,,8900
Middle Africa,,2017,,8875.68306010929
Middle Africa,,1965,,0
Middle Africa,,1966,,0
Middle Africa,,1967,,0
Middle Africa,,1968,,0
Middle Africa,,1969,,0
Middle Africa,,1970,,0
Middle Africa,,1971,,0
Middle Africa,,1972,,0
Middle Africa,,1973,,0
Middle Africa,,1974,,0
Middle Africa,,1975,,0
Middle Africa,,1976,,0
Middle Africa,,1977,,0
Middle Africa,,1978,,0
Middle Africa,,1979,,0
Middle Africa,,1980,,0
Middle Africa,,1981,,0
Middle Africa,,1982,,0
Middle Africa,,2018,,8875.68306010929
Morocco,MAR,1983,,0
Morocco,MAR,1984,,0
Morocco,MAR,1985,,0
Morocco,MAR,1986,,0
Morocco,MAR,1987,,0
Morocco,MAR,1988,,0
Morocco,MAR,1989,,0
Morocco,MAR,1990,,0
Morocco,MAR,1991,,0
Morocco,MAR,1992,,0
Morocco,MAR,1993,,0
Morocco,MAR,1994,,0
Morocco,MAR,1995,,0
Morocco,MAR,1996,,0
Morocco,MAR,1997,,0
Morocco,MAR,1998,,0
Morocco,MAR,1999,,0
Morocco,MAR,2000,,64000
Morocco,MAR,2001,,205800
Morocco,MAR,2002,,193900
Morocco,MAR,2003,,202800
Morocco,MAR,2004,,198900
Morocco,MAR,2005,,206300
Morocco,MAR,2006,,183200
Morocco,MAR,2007,,278900
Morocco,MAR,2008,,298200
Morocco,MAR,2009,,391100
Morocco,MAR,2010,,658800
Morocco,MAR,2011,,692200
Morocco,MAR,2012,,728000
Morocco,MAR,2013,,1214900
Morocco,MAR,2014,,1923800
Morocco,MAR,2015,,2519400
Morocco,MAR,2016,,3000100
Morocco,MAR,2017,,3034900
Morocco,MAR,1965,,0
Morocco,MAR,1966,,0
Morocco,MAR,1967,,0
Morocco,MAR,1968,,0
Morocco,MAR,1969,,0
Morocco,MAR,1970,,0
Morocco,MAR,1971,,0
Morocco,MAR,1972,,0
Morocco,MAR,1973,,0
Morocco,MAR,1974,,0
Morocco,MAR,1975,,0
Morocco,MAR,1976,,0
Morocco,MAR,1977,,0
Morocco,MAR,1978,,0
Morocco,MAR,1979,,0
Morocco,MAR,1980,,0
Morocco,MAR,1981,,0
Morocco,MAR,1982,,0
Morocco,MAR,2018,,3840700
Netherlands,NLD,1983,,0
Netherlands,NLD,1984,,0
Netherlands,NLD,1985,,0
Netherlands,NLD,1986,,1000
Netherlands,NLD,1987,,2000
Netherlands,NLD,1988,,16000
Netherlands,NLD,1989,,23000
Netherlands,NLD,1990,,56000
Netherlands,NLD,1991,,88000
Netherlands,NLD,1992,,147000
Netherlands,NLD,1993,,174000
Netherlands,NLD,1994,,238000
Netherlands,NLD,1995,,317000
Netherlands,NLD,1996,,437000
Netherlands,NLD,1997,,475000
Netherlands,NLD,1998,,640000
Netherlands,NLD,1999,,645000
Netherlands,NLD,2000,,829000
Netherlands,NLD,2001,,825000
Netherlands,NLD,2002,,946000
Netherlands,NLD,2003,,1318000
Netherlands,NLD,2004,,1867000
Netherlands,NLD,2005,,2067000.0000000002
Netherlands,NLD,2006,,2734000
Netherlands,NLD,2007,,3437000
Netherlands,NLD,2008,,4258333
Netherlands,NLD,2009,,4583333
Netherlands,NLD,2010,,3993056
Netherlands,NLD,2011,,5100171
Netherlands,NLD,2012,,4981829
Netherlands,NLD,2013,,5627148
Netherlands,NLD,2014,,5797334
Netherlands,NLD,2015,,7549873
Netherlands,NLD,2016,,8170458
Netherlands,NLD,2017,,10568801
Netherlands,NLD,1965,,0
Netherlands,NLD,1966,,0
Netherlands,NLD,1967,,0
Netherlands,NLD,1968,,0
Netherlands,NLD,1969,,0
Netherlands,NLD,1970,,0
Netherlands,NLD,1971,,0
Netherlands,NLD,1972,,0
Netherlands,NLD,1973,,0
Netherlands,NLD,1974,,0
Netherlands,NLD,1975,,0
Netherlands,NLD,1976,,0
Netherlands,NLD,1977,,0
Netherlands,NLD,1978,,0
Netherlands,NLD,1979,,0
Netherlands,NLD,1980,,0
Netherlands,NLD,1981,,0
Netherlands,NLD,1982,,0
Netherlands,NLD,2018,,10549225
New Zealand,NZL,1983,,0
New Zealand,NZL,1984,,0
New Zealand,NZL,1985,,0
New Zealand,NZL,1986,,0
New Zealand,NZL,1987,,0
New Zealand,NZL,1988,,0
New Zealand,NZL,1989,,0
New Zealand,NZL,1990,,0
New Zealand,NZL,1991,,0
New Zealand,NZL,1992,,690.909090909082
New Zealand,NZL,1993,,985.8585858585759
New Zealand,NZL,1994,,1010.1010101009999
New Zealand,NZL,1995,,1010.1010101009999
New Zealand,NZL,1996,,8326.26262626252
New Zealand,NZL,1997,,13593.5555555554
New Zealand,NZL,1998,,22069.696969696703
New Zealand,NZL,1999,,38992.9292929289
New Zealand,NZL,2000,,120208.080808079
New Zealand,NZL,2001,,138987.878787877
New Zealand,NZL,2002,,155483.159595958
New Zealand,NZL,2003,,146540.94242424102
New Zealand,NZL,2004,,361536.57020201604
New Zealand,NZL,2005,,614385.961616156
New Zealand,NZL,2006,,622216.7593939339
New Zealand,NZL,2007,,929880.219191908
New Zealand,NZL,2008,,1058458.0304621102
New Zealand,NZL,2009,,1476461.07895937
New Zealand,NZL,2010,,1637165.05106639
New Zealand,NZL,2011,,1957219.4915745
New Zealand,NZL,2012,,2079203.2887733001
New Zealand,NZL,2013,,2021869.7198790698
New Zealand,NZL,2014,,2211148.63711885
New Zealand,NZL,2015,,2353675.4531150297
New Zealand,NZL,2016,,2306449.13929989
New Zealand,NZL,2017,,2141193.52000131
New Zealand,NZL,1965,,0
New Zealand,NZL,1966,,0
New Zealand,NZL,1967,,0
New Zealand,NZL,1968,,0
New Zealand,NZL,1969,,0
New Zealand,NZL,1970,,0
New Zealand,NZL,1971,,0
New Zealand,NZL,1972,,0
New Zealand,NZL,1973,,0
New Zealand,NZL,1974,,0
