Entity,Code,Year,"Gross enrolment ratio, secondary, both sexes (%) (%)"
Kuwait,KWT,1977,70.1291809082031
Kuwait,KWT,1978,73.5871887207031
Kuwait,KWT,1979,76.3195037841797
Kuwait,KWT,1980,78.8075637817383
Kuwait,KWT,1981,81.0894393920898
Kuwait,KWT,1982,82.5618515014648
Kuwait,KWT,1983,84.5132369995117
Kuwait,KWT,1984,86.3217086791992
Kuwait,KWT,1985,87.5041732788086
Kuwait,KWT,1986,87.8248825073242
Kuwait,KWT,1987,83.1023178100586
Kuwait,KWT,1988,80.5593032836914
Kuwait,KWT,1989,78.6343765258789
Kuwait,KWT,1990,78.0645904541016
Kuwait,KWT,1992,51.4301300048828
Kuwait,KWT,1993,60.7078895568848
Kuwait,KWT,1994,72.9210968017578
Kuwait,KWT,1995,87.5594482421875
Kuwait,KWT,1996,101.571670532227
Kuwait,KWT,1997,101.486938476563
Kuwait,KWT,1998,100.533798217773
Kuwait,KWT,1999,100.075340270996
Kuwait,KWT,2000,98.7247924804688
Kuwait,KWT,2001,98.7534103393555
Kuwait,KWT,2003,102.478080749512
Kuwait,KWT,2004,105.046371459961
Kuwait,KWT,2005,110.459770202637
Kuwait,KWT,2006,104.730850219727
Kuwait,KWT,2007,100.452629089355
Kuwait,KWT,2008,95.4851837158203
Kuwait,KWT,2009,93.3765487670898
Kuwait,KWT,2010,93.5052871704102
Kuwait,KWT,2011,93.3080368041992
Kuwait,KWT,2012,92.5220336914063
Kuwait,KWT,2013,92.5478286743164
Kuwait,KWT,2014,93.6036224365234
Kyrgyzstan,KGZ,1981,109.958808898926
Kyrgyzstan,KGZ,1986,109.00244140625
Kyrgyzstan,KGZ,1989,103.584487915039
Kyrgyzstan,KGZ,1990,102.249519348145
Kyrgyzstan,KGZ,1991,100.064376831055
Kyrgyzstan,KGZ,1992,98.5466766357422
Kyrgyzstan,KGZ,1993,94.9702911376953
Kyrgyzstan,KGZ,1994,89.5834884643555
Kyrgyzstan,KGZ,1995,87.1392517089844
Kyrgyzstan,KGZ,1996,76.7131195068359
Kyrgyzstan,KGZ,1999,83.4317092895508
Kyrgyzstan,KGZ,2000,84.369987487793
Kyrgyzstan,KGZ,2001,85.417610168457
Kyrgyzstan,KGZ,2002,84.5576782226563
Kyrgyzstan,KGZ,2003,89.5751190185547
Kyrgyzstan,KGZ,2004,88.0242614746094
Kyrgyzstan,KGZ,2005,86.2731781005859
Kyrgyzstan,KGZ,2006,86.0732421875
Kyrgyzstan,KGZ,2007,85.6768798828125
Kyrgyzstan,KGZ,2008,84.3816604614258
Kyrgyzstan,KGZ,2009,83.2806777954102
Kyrgyzstan,KGZ,2010,82.9363784790039
Kyrgyzstan,KGZ,2011,87.1375503540039
Kyrgyzstan,KGZ,2013,86.2328872680664
Kyrgyzstan,KGZ,2014,90.7816696166992
Laos,LAO,1971,3.70328998565674
Laos,LAO,1972,4.24324989318848
Laos,LAO,1973,4.77909994125366
Laos,LAO,1977,11.561840057373
Laos,LAO,1978,14.9541902542114
Laos,LAO,1979,17.6632308959961
Laos,LAO,1980,18.4359607696533
Laos,LAO,1981,19.6231803894043
Laos,LAO,1984,20.9493598937988
Laos,LAO,1985,21.3453807830811
Laos,LAO,1986,21.1889495849609
Laos,LAO,1988,23.9856605529785
Laos,LAO,1990,23.2434005737305
Laos,LAO,1992,20.2820091247559
Laos,LAO,1993,22.0510692596436
Laos,LAO,1994,23.9222202301025
Laos,LAO,1995,24.5784397125244
Laos,LAO,1996,24.8199100494385
Laos,LAO,1997,26.7647705078125
Laos,LAO,1998,29.091480255127
Laos,LAO,1999,32.1345291137695
Laos,LAO,2000,34.2149200439453
Laos,LAO,2001,36.0671081542969
Laos,LAO,2002,38.7756195068359
Laos,LAO,2003,41.4804496765137
Laos,LAO,2004,43.2405090332031
Laos,LAO,2005,43.5884895324707
Laos,LAO,2006,42.6912498474121
Laos,LAO,2007,43.0133514404297
Laos,LAO,2008,43.5935592651367
Laos,LAO,2009,44.7047500610352
Laos,LAO,2010,46.1240196228027
Laos,LAO,2011,44.8979415893555
Laos,LAO,2012,47.8338088989258
Laos,LAO,2013,51.7379608154297
Laos,LAO,2014,57.235969543457
Latin America & Caribbean,,1970,25.8031902313232
Latin America & Caribbean,,1971,27.0140800476074
Latin America & Caribbean,,1972,30.1570701599121
Latin America & Caribbean,,1973,32.393798828125
Latin America & Caribbean,,1974,37.8334693908691
Latin America & Caribbean,,1975,39.8489608764648
Latin America & Caribbean,,1976,42.8405990600586
Latin America & Caribbean,,1977,45.4477691650391
Latin America & Caribbean,,1978,46.8191184997559
Latin America & Caribbean,,1979,70.98779296875
Latin America & Caribbean,,1980,71.91552734375
Latin America & Caribbean,,1981,72.6174163818359
Latin America & Caribbean,,1982,73.6016616821289
Latin America & Caribbean,,1983,74.1896820068359
Latin America & Caribbean,,1984,74.9761199951172
Latin America & Caribbean,,1985,52.0821304321289
Latin America & Caribbean,,1986,75.8947677612305
Latin America & Caribbean,,1987,75.9674301147461
Latin America & Caribbean,,1988,76.0392608642578
Latin America & Caribbean,,1989,76.0570602416992
Latin America & Caribbean,,1990,75.9587631225586
Latin America & Caribbean,,1991,75.9338531494141
Latin America & Caribbean,,1992,76.5415267944336
Latin America & Caribbean,,1993,76.9434814453125
Latin America & Caribbean,,1994,77.5886383056641
Latin America & Caribbean,,1995,78.5969009399414
Latin America & Caribbean,,1996,80.0022888183594
Latin America & Caribbean,,1997,80.7188186645508
Latin America & Caribbean,,1998,82.5822067260742
Latin America & Caribbean,,1999,83.6228103637695
Latin America & Caribbean,,2000,85.2047882080078
Latin America & Caribbean,,2001,85.9375534057617
Latin America & Caribbean,,2002,87.1634902954102
Latin America & Caribbean,,2003,84.908821105957
Latin America & Caribbean,,2004,86.1564712524414
Latin America & Caribbean,,2005,86.52197265625
Latin America & Caribbean,,2006,86.4775466918945
Latin America & Caribbean,,2007,86.2169189453125
Latin America & Caribbean,,2008,87.5530319213867
Latin America & Caribbean,,2009,88.402702331543
Latin America & Caribbean,,2010,89.7498016357422
Latin America & Caribbean,,2011,89.2155914306641
Latin America & Caribbean,,2012,89.6500473022461
Latin America & Caribbean,,2013,93.4190826416016
Latin America & Caribbean,,2014,94.0217208862305
Latin America & Caribbean (all income levels),,1970,27.4471492767334
Latin America & Caribbean (all income levels),,1971,28.6621894836426
Latin America & Caribbean (all income levels),,1972,31.8001708984375
Latin America & Caribbean (all income levels),,1973,34.0153694152832
Latin America & Caribbean (all income levels),,1974,39.2134017944336
Latin America & Caribbean (all income levels),,1975,41.0741882324219
Latin America & Caribbean (all income levels),,1976,43.8981781005859
Latin America & Caribbean (all income levels),,1977,46.4111213684082
Latin America & Caribbean (all income levels),,1978,47.8019104003906
Latin America & Caribbean (all income levels),,1979,70.8554611206055
Latin America & Caribbean (all income levels),,1980,71.7483291625977
Latin America & Caribbean (all income levels),,1981,72.4442291259766
Latin America & Caribbean (all income levels),,1982,73.1637268066406
Latin America & Caribbean (all income levels),,1983,74.1092987060547
Latin America & Caribbean (all income levels),,1984,74.9626998901367
Latin America & Caribbean (all income levels),,1985,53.1674499511719
Latin America & Caribbean (all income levels),,1986,76.007682800293
Latin America & Caribbean (all income levels),,1987,76.1405334472656
Latin America & Caribbean (all income levels),,1988,76.2806015014648
Latin America & Caribbean (all income levels),,1989,76.260612487793
Latin America & Caribbean (all income levels),,1990,76.1074676513672
Latin America & Caribbean (all income levels),,1991,76.5390777587891
Latin America & Caribbean (all income levels),,1992,77.1191177368164
Latin America & Caribbean (all income levels),,1993,77.0417404174805
Latin America & Caribbean (all income levels),,1994,77.6789169311523
Latin America & Caribbean (all income levels),,1995,78.6774826049805
Latin America & Caribbean (all income levels),,1996,80.0674819946289
Latin America & Caribbean (all income levels),,1997,80.7853469848633
Latin America & Caribbean (all income levels),,1998,82.6054992675781
Latin America & Caribbean (all income levels),,1999,83.6732330322266
Latin America & Caribbean (all income levels),,2000,85.3131637573242
Latin America & Caribbean (all income levels),,2001,86.0826187133789
Latin America & Caribbean (all income levels),,2002,87.3313064575195
Latin America & Caribbean (all income levels),,2003,85.2488021850586
Latin America & Caribbean (all income levels),,2004,86.4842071533203
Latin America & Caribbean (all income levels),,2005,86.8664703369141
Latin America & Caribbean (all income levels),,2006,86.8373107910156
Latin America & Caribbean (all income levels),,2007,86.5289001464844
Latin America & Caribbean (all income levels),,2008,87.7789535522461
Latin America & Caribbean (all income levels),,2009,88.5381774902344
Latin America & Caribbean (all income levels),,2010,89.833251953125
Latin America & Caribbean (all income levels),,2011,89.280647277832
Latin America & Caribbean (all income levels),,2012,89.6584777832031
Latin America & Caribbean (all income levels),,2013,93.5160980224609
Latin America & Caribbean (all income levels),,2014,94.0967483520508
Latvia,LVA,1981,100.733909606934
Latvia,LVA,1982,102.32396697998
Latvia,LVA,1983,103.358940124512
Latvia,LVA,1984,103.888313293457
Latvia,LVA,1985,104.152709960938
Latvia,LVA,1986,103.306503295898
Latvia,LVA,1987,101.911102294922
Latvia,LVA,1988,99.7103729248047
Latvia,LVA,1989,97.7808380126953
Latvia,LVA,1990,95.1936416625977
Latvia,LVA,1991,92.3633270263672
Latvia,LVA,1992,90.2995681762695
Latvia,LVA,1993,89.1127166748047
Latvia,LVA,1994,89.4351119995117
Latvia,LVA,1995,89.0314407348633
Latvia,LVA,1996,87.0658721923828
Latvia,LVA,1997,85.5492401123047
Latvia,LVA,1998,87.2101211547852
Latvia,LVA,1999,88.3106002807617
Latvia,LVA,2000,91.0911178588867
Latvia,LVA,2001,93.3992080688477
Latvia,LVA,2002,96.2077789306641
Latvia,LVA,2003,97.8864212036133
Latvia,LVA,2004,101.124313354492
Latvia,LVA,2005,104.045280456543
Latvia,LVA,2006,104.215278625488
Latvia,LVA,2007,105.813827514648
Latvia,LVA,2008,105.537689208984
Latvia,LVA,2009,98.1160736083984
Latvia,LVA,2010,98.34375
Latvia,LVA,2011,98.6637420654297
Latvia,LVA,2012,98.7889099121094
Latvia,LVA,2013,110.481376647949
Latvia,LVA,2014,115.359802246094
Least developed countries: UN classification,,1970,13.4068403244019
Least developed countries: UN classification,,1971,13.3880596160889
Least developed countries: UN classification,,1972,13.6389999389648
Least developed countries: UN classification,,1973,13.9504299163818
Least developed countries: UN classification,,1974,13.8725500106812
Least developed countries: UN classification,,1975,14.0579099655151
Least developed countries: UN classification,,1976,14.0956401824951
Least developed countries: UN classification,,1977,14.4003801345825
Least developed countries: UN classification,,1978,14.8608503341675
Least developed countries: UN classification,,1979,15.5277996063232
Least developed countries: UN classification,,1980,16.488260269165
Least developed countries: UN classification,,1981,16.381290435791
Least developed countries: UN classification,,1982,17.1886005401611
Least developed countries: UN classification,,1983,17.9814300537109
Least developed countries: UN classification,,1984,18.3899002075195
Least developed countries: UN classification,,1985,18.2779197692871
Least developed countries: UN classification,,1986,18.2177906036377
Least developed countries: UN classification,,1987,18.411979675293
Least developed countries: UN classification,,1988,18.5626697540283
Least developed countries: UN classification,,1989,18.5944900512695
Least developed countries: UN classification,,1990,18.1846408843994
Least developed countries: UN classification,,1991,19.1622009277344
Least developed countries: UN classification,,1992,19.9514408111572
Least developed countries: UN classification,,1993,20.7025203704834
Least developed countries: UN classification,,1994,21.7312507629395
Least developed countries: UN classification,,1995,23.0460605621338
Least developed countries: UN classification,,1996,23.9123992919922
Least developed countries: UN classification,,1997,24.686580657959
Least developed countries: UN classification,,1998,25.8552398681641
Least developed countries: UN classification,,1999,26.8101997375488
Least developed countries: UN classification,,2000,27.8594398498535
Least developed countries: UN classification,,2001,28.9514999389648
Least developed countries: UN classification,,2002,30.2632293701172
Least developed countries: UN classification,,2003,30.8993892669678
Least developed countries: UN classification,,2004,31.374210357666
Least developed countries: UN classification,,2005,32.0882987976074
Least developed countries: UN classification,,2006,33.4517707824707
Least developed countries: UN classification,,2007,34.5182418823242
Least developed countries: UN classification,,2008,35.8239517211914
Least developed countries: UN classification,,2009,37.6839981079102
Least developed countries: UN classification,,2010,39.2140197753906
Least developed countries: UN classification,,2011,40.1676902770996
Least developed countries: UN classification,,2012,41.3637084960938
Least developed countries: UN classification,,2013,42.5431785583496
Least developed countries: UN classification,,2014,42.9303512573242
Lebanon,LBN,1971,42.2882308959961
Lebanon,LBN,1973,42.4170112609863
Lebanon,LBN,1978,59.4405899047852
Lebanon,LBN,1980,62.7873497009277
Lebanon,LBN,1981,67.3732833862305
Lebanon,LBN,1982,68.626579284668
Lebanon,LBN,1985,65.0780715942383
Lebanon,LBN,1992,68.8962783813477
Lebanon,LBN,1994,70.3116073608398
Lebanon,LBN,1995,74.658821105957
Lebanon,LBN,1996,77.4839630126953
Lebanon,LBN,1997,80.0144500732422
Lebanon,LBN,1998,89.8107986450195
Lebanon,LBN,1999,90.2867431640625
Lebanon,LBN,2000,92.7490310668945
Lebanon,LBN,2001,89.4156112670898
Lebanon,LBN,2002,89.2191467285156
Lebanon,LBN,2003,87.7015228271484
Lebanon,LBN,2004,84.5082321166992
Lebanon,LBN,2005,80.4894714355469
Lebanon,LBN,2006,77.2925872802734
Lebanon,LBN,2007,76.455322265625
Lebanon,LBN,2008,76.1764297485352
Lebanon,LBN,2009,77.3838195800781
Lebanon,LBN,2010,75.3047790527344
Lebanon,LBN,2011,76.1327667236328
Lebanon,LBN,2012,71.0396728515625
Lebanon,LBN,2013,68.2002716064453
Lesotho,LSO,1970,10.9428195953369
Lesotho,LSO,1971,7.29362010955811
Lesotho,LSO,1972,8.10268020629883
Lesotho,LSO,1973,10.9095802307129
Lesotho,LSO,1975,12.3449897766113
Lesotho,LSO,1976,13.0379695892334
Lesotho,LSO,1977,13.5509004592896
Lesotho,LSO,1978,13.5880298614502
Lesotho,LSO,1979,15.8376703262329
Lesotho,LSO,1980,16.6796398162842
Lesotho,LSO,1981,18.1718902587891
Lesotho,LSO,1982,18.6902694702148
Lesotho,LSO,1983,20.5306396484375
Lesotho,LSO,1984,21.1412906646729
Lesotho,LSO,1985,21.6004104614258
Lesotho,LSO,1986,22.3956909179688
Lesotho,LSO,1987,24.17041015625
Lesotho,LSO,1988,25.1572608947754
Lesotho,LSO,1989,25.3434200286865
Lesotho,LSO,1990,25.2908992767334
Lesotho,LSO,1991,24.8428897857666
Lesotho,LSO,1992,26.3474807739258
Lesotho,LSO,1993,27.4649505615234
Lesotho,LSO,1994,30.0062999725342
Lesotho,LSO,1995,31.6592407226563
Lesotho,LSO,1996,31.430549621582
Lesotho,LSO,1997,32.699161529541
Lesotho,LSO,1998,32.2666397094727
Lesotho,LSO,1999,32.4924087524414
Lesotho,LSO,2000,32.4483985900879
Lesotho,LSO,2001,34.3153305053711
Lesotho,LSO,2002,35.3216514587402
Lesotho,LSO,2003,35.88330078125
Lesotho,LSO,2004,37.9475593566895
Lesotho,LSO,2005,39.5876007080078
Lesotho,LSO,2006,39.8398513793945
Lesotho,LSO,2007,41.8392486572266
Lesotho,LSO,2008,43.798641204834
Lesotho,LSO,2009,46.871711730957
Lesotho,LSO,2010,50.4023818969727
Lesotho,LSO,2011,52.0194511413574
Lesotho,LSO,2012,53.2792892456055
Lesotho,LSO,2013,53.0804710388184
Lesotho,LSO,2014,52.1712112426758
Liberia,LBR,1970,9.36293983459473
Liberia,LBR,1971,10.193039894104
Liberia,LBR,1972,11.9099397659302
Liberia,LBR,1975,16.4565696716309
Liberia,LBR,1976,14.5721302032471
Liberia,LBR,1978,20.9460697174072
Liberia,LBR,1979,22.8035297393799
Liberia,LBR,1980,22.6243991851807
Liberia,LBR,1999,31.497859954834
Liberia,LBR,2000,35.2045516967773
Liberia,LBR,2011,45.1567916870117
Liberia,LBR,2014,37.8734817504883
Libya,LBY,1971,21.0435009002686
Libya,LBY,1972,23.4427795410156
Libya,LBY,1973,28.9402008056641
Libya,LBY,1974,36.6224212646484
Libya,LBY,1975,42.2109298706055
Libya,LBY,1976,51.2765007019043
Libya,LBY,1977,58.3711395263672
Libya,LBY,1978,62.0342292785645
Libya,LBY,1979,67.0675888061523
Libya,LBY,1980,69.5933303833008
Libya,LBY,1981,67.9932632446289
Libya,LBY,1983,69.2603988647461
Libya,LBY,1986,71.6781616210938
Libya,LBY,2002,108.267471313477
Libya,LBY,2003,104.94660949707
Libya,LBY,2005,94.8552322387695
Libya,LBY,2006,101.563491821289
Liechtenstein,LIE,2003,111.66381072998
Liechtenstein,LIE,2004,110.761421203613
Liechtenstein,LIE,2006,107.011070251465
Liechtenstein,LIE,2007,106.342277526855
Liechtenstein,LIE,2008,107.566116333008
Liechtenstein,LIE,2009,105.68448638916
Liechtenstein,LIE,2010,108.879280090332
Liechtenstein,LIE,2011,111.456573486328
Liechtenstein,LIE,2012,110.373863220215
Liechtenstein,LIE,2014,115.557830810547
Lithuania,LTU,1986,106.369636535645
Lithuania,LTU,1989,97.4687271118164
Lithuania,LTU,1990,94.9434127807617
Lithuania,LTU,1991,91.874267578125
Lithuania,LTU,1992,88.7487106323242
Lithuania,LTU,1993,84.2692413330078
Lithuania,LTU,1994,82.7369613647461
Lithuania,LTU,1995,84.1199264526367
Lithuania,LTU,1996,87.5757217407227
Lithuania,LTU,1997,90.2183990478516
Lithuania,LTU,1998,92.0233993530273
Lithuania,LTU,1999,95.3019866943359
Lithuania,LTU,2000,98.0920562744141
Lithuania,LTU,2001,100.819488525391
Lithuania,LTU,2002,104.654541015625
Lithuania,LTU,2003,107.391899108887
Lithuania,LTU,2004,104.722557067871
Lithuania,LTU,2005,104.166862487793
Lithuania,LTU,2006,102.499649047852
Lithuania,LTU,2007,101.681838989258
Lithuania,LTU,2008,101.061912536621
Lithuania,LTU,2009,100.459136962891
Lithuania,LTU,2010,100.963989257813
Lithuania,LTU,2011,101.127838134766
Lithuania,LTU,2012,101.478462219238
Lithuania,LTU,2013,105.411827087402
Lithuania,LTU,2014,106.821830749512
Low & middle income,,1970,31.610330581665
Low & middle income,,1971,33.6142997741699
Low & middle income,,1972,35.6539993286133
Low & middle income,,1973,37.2331809997559
Low & middle income,,1974,37.2957611083984
Low & middle income,,1975,37.8941192626953
Low & middle income,,1976,39.8875312805176
Low & middle income,,1977,41.459228515625
Low & middle income,,1978,41.7040901184082
Low & middle income,,1979,43.373119354248
Low & middle income,,1980,42.086009979248
Low & middle income,,1981,41.2785491943359
Low & middle income,,1982,40.2555999755859
Low & middle income,,1983,40.2512817382813
Low & middle income,,1984,40.6473388671875
Low & middle income,,1985,39.3728408813477
Low & middle income,,1986,42.6414489746094
Low & middle income,,1987,43.5980606079102
Low & middle income,,1988,44.1642417907715
Low & middle income,,1989,44.2947807312012
Low & middle income,,1990,44.8408012390137
Low & middle income,,1991,46.0326614379883
Low & middle income,,1992,47.4431991577148
Low & middle income,,1993,48.7460098266602
Low & middle income,,1994,49.5797882080078
Low & middle income,,1995,50.7877197265625
Low & middle income,,1996,52.040470123291
Low & middle income,,1997,53.1507301330566
Low & middle income,,1998,53.6665191650391
Low & middle income,,1999,53.9019012451172
Low & middle income,,2000,54.7462196350098
Low & middle income,,2001,55.2154083251953
Low & middle income,,2002,56.1737594604492
Low & middle income,,2003,57.2210807800293
Low & middle income,,2004,58.2805404663086
Low & middle income,,2005,59.1263809204102
Low & middle income,,2006,60.2981185913086
Low & middle income,,2007,62.073860168457
Low & middle income,,2008,63.8784408569336
Low & middle income,,2009,64.9372787475586
Low & middle income,,2010,67.0498199462891
Low & middle income,,2011,68.8129272460938
Low & middle income,,2012,70.1740417480469
Low & middle income,,2013,71.3023681640625
Low & middle income,,2014,71.0858688354492
Low income,,1970,13.341010093689
Low income,,1971,13.8662004470825
Low income,,1972,14.2814798355103
Low income,,1973,14.5678195953369
Low income,,1974,14.4901304244995
Low income,,1975,14.7840795516968
Low income,,1976,14.9687900543213
Low income,,1977,15.7516002655029
Low income,,1978,16.7505397796631
Low income,,1979,17.9729499816895
Low income,,1980,19.1279792785645
Low income,,1981,19.9932193756104
Low income,,1982,20.97825050354
Low income,,1983,21.721700668335
Low income,,1984,22.1072998046875
Low income,,1985,22.0109004974365
Low income,,1986,21.7014904022217
Low income,,1987,21.4128398895264
Low income,,1988,21.3340797424316
Low income,,1989,20.7835502624512
Low income,,1990,20.1082191467285
Low income,,1991,19.9853096008301
Low income,,1992,19.5389804840088
Low income,,1993,19.4501895904541
Low income,,1994,19.9261894226074
Low income,,1995,20.7631607055664
Low income,,1996,21.1079406738281
Low income,,1997,21.2637805938721
Low income,,1998,22.0654392242432
Low income,,1999,22.4333896636963
Low income,,2000,23.0779590606689
Low income,,2001,24.1024703979492
Low income,,2002,25.3644504547119
Low income,,2003,26.0403900146484
Low income,,2004,27.3954906463623
Low income,,2005,28.8866596221924
Low income,,2006,30.7714004516602
Low income,,2007,32.1438102722168
Low income,,2008,34.5060005187988
Low income,,2009,36.0150489807129
Low income,,2010,37.6950416564941
Low income,,2011,39.0517692565918
Low income,,2012,39.8021392822266
Low income,,2013,40.0058097839355
Low income,,2014,40.5150909423828
Lower middle income,,1970,27.3608894348145
Lower middle income,,1971,27.4000301361084
Lower middle income,,1972,27.7965393066406
Lower middle income,,1973,28.1570301055908
Lower middle income,,1974,28.3615798950195
Lower middle income,,1975,28.7426795959473
Lower middle income,,1976,28.9867401123047
Lower middle income,,1977,29.5209808349609
Lower middle income,,1978,30.0540103912354
Lower middle income,,1979,30.8362007141113
Lower middle income,,1980,31.8494701385498
Lower middle income,,1981,32.6408500671387
Lower middle income,,1982,33.8969116210938
Lower middle income,,1983,35.6597785949707
Lower middle income,,1984,36.6761016845703
Lower middle income,,1985,37.7355117797852
Lower middle income,,1986,38.5768394470215
Lower middle income,,1987,39.1571884155273
Lower middle income,,1988,39.2859802246094
Lower middle income,,1989,39.2364807128906
Lower middle income,,1990,40.2079200744629
Lower middle income,,1991,41.4468688964844
Lower middle income,,1992,42.6885185241699
Lower middle income,,1993,43.8482208251953
Lower middle income,,1994,44.4777488708496
Lower middle income,,1995,44.8660507202148
Lower middle income,,1996,45.2229690551758
Lower middle income,,1997,46.2035217285156
Lower middle income,,1998,45.9703407287598
Lower middle income,,1999,45.6316299438477
Lower middle income,,2000,46.9202613830566
Lower middle income,,2001,47.4936294555664
Lower middle income,,2002,48.9566612243652
Lower middle income,,2003,50.8717994689941
Lower middle income,,2004,52.1622581481934
Lower middle income,,2005,53.166431427002
Lower middle income,,2006,54.1836814880371
Lower middle income,,2007,56.1078109741211
Lower middle income,,2008,57.6916809082031
Lower middle income,,2009,58.2341384887695
Lower middle income,,2010,60.6326904296875
Lower middle income,,2011,62.7623100280762
Lower middle income,,2012,64.7206573486328
Lower middle income,,2013,65.0679702758789
Lower middle income,,2014,65.3421401977539
Luxembourg,LUX,1971,47.3623504638672
Luxembourg,LUX,1972,47.2577209472656
Luxembourg,LUX,1973,47.6755409240723
Luxembourg,LUX,1974,48.1035194396973
Luxembourg,LUX,1975,58.31494140625
Luxembourg,LUX,1976,59.6906394958496
Luxembourg,LUX,1977,60.7657585144043
Luxembourg,LUX,1978,62.3390083312988
Luxembourg,LUX,1979,62.6093902587891
Luxembourg,LUX,1980,63.1349296569824
Luxembourg,LUX,1981,71.842658996582
Luxembourg,LUX,1982,73.4158477783203
Luxembourg,LUX,1983,74.8116683959961
Luxembourg,LUX,1984,75.8380432128906
Luxembourg,LUX,1986,76.3548736572266
Luxembourg,LUX,1987,76.1675796508789
Luxembourg,LUX,1988,70.8446197509766
Luxembourg,LUX,1992,68.9304580688477
Luxembourg,LUX,1993,72.2110900878906
Luxembourg,LUX,1994,75.4294967651367
Luxembourg,LUX,1995,82.8705520629883
Luxembourg,LUX,1996,88.0494689941406
Luxembourg,LUX,1997,90.0888519287109
Luxembourg,LUX,1998,90.6413421630859
Luxembourg,LUX,1999,97.3880462646484
Luxembourg,LUX,2000,97.0613327026367
Luxembourg,LUX,2001,97.2311401367188
Luxembourg,LUX,2002,96.2504196166992
Luxembourg,LUX,2003,96.1023101806641
Luxembourg,LUX,2004,95.458610534668
Luxembourg,LUX,2005,95.3651885986328
Luxembourg,LUX,2006,95.9080505371094
Luxembourg,LUX,2007,96.7242965698242
Luxembourg,LUX,2008,97.5192108154297
Luxembourg,LUX,2010,101.346168518066
Luxembourg,LUX,2011,101.017730712891
Luxembourg,LUX,2012,100.226570129395
Luxembourg,LUX,2013,102.415588378906
Macao,MAC,1971,21.5733203887939
Macao,MAC,1972,20.4605007171631
Macao,MAC,1973,22.1091804504395
Macao,MAC,1974,23.6214694976807
Macao,MAC,1975,21.9525699615479
Macao,MAC,1976,28.7558994293213
Macao,MAC,1977,37.9644393920898
Macao,MAC,1978,37.9345207214355
Macao,MAC,1979,47.4470901489258
Macao,MAC,1990,60.8881301879883
Macao,MAC,1992,67.6432800292969
Macao,MAC,1993,70.7620162963867
Macao,MAC,1999,79.4072875976563
Macao,MAC,2000,82.7375717163086
Macao,MAC,2001,86.2333908081055
Macao,MAC,2002,91.2262802124023
Macao,MAC,2003,96.6265029907227
Macao,MAC,2004,102.800498962402
Macao,MAC,2005,105.182388305664
Macao,MAC,2006,107.222427368164
Macao,MAC,2007,102.972862243652
Macao,MAC,2008,94.2217330932617
Macao,MAC,2009,92.262939453125
Macao,MAC,2010,93.7917175292969
Macao,MAC,2011,96.8064117431641
Macao,MAC,2012,96.4264526367188
Macao,MAC,2013,95.9467086791992
Macao,MAC,2014,96.0649719238281
Macedonia,MKD,1993,75.1660385131836
Macedonia,MKD,1994,75.5863189697266
Macedonia,MKD,1995,76.8425903320313
Macedonia,MKD,1996,77.9855499267578
Macedonia,MKD,1997,78.9107894897461
Macedonia,MKD,1998,80.2051162719727
Macedonia,MKD,1999,81.3928604125977
Macedonia,MKD,2000,82.8673400878906
Macedonia,MKD,2001,83.4944305419922
Macedonia,MKD,2002,83.1518325805664
Macedonia,MKD,2003,84.2503433227539
Macedonia,MKD,2004,84.3949890136719
Macedonia,MKD,2005,84.8842163085938
Macedonia,MKD,2007,84.7135467529297
Macedonia,MKD,2008,83.8580322265625
Macedonia,MKD,2009,82.9997024536133
Macedonia,MKD,2010,83.5029602050781
Macedonia,MKD,2012,82.0343170166016
Madagascar,MDG,1971,11.1093702316284
Madagascar,MDG,1972,10.9066896438599
Madagascar,MDG,1974,11.1475496292114
Madagascar,MDG,1979,13.2468900680542
Madagascar,MDG,1980,17.0687999725342
Madagascar,MDG,1984,34.0744781494141
Madagascar,MDG,1988,20.4846591949463
Madagascar,MDG,1989,18.6798801422119
Madagascar,MDG,1990,18.2677097320557
Madagascar,MDG,2005,21.1482791900635
Madagascar,MDG,2006,23.8917293548584
Madagascar,MDG,2007,26.4783096313477
Madagascar,MDG,2008,29.0421905517578
Madagascar,MDG,2009,30.3851203918457
Madagascar,MDG,2011,36.5952415466309
Madagascar,MDG,2012,38.0275917053223
Madagascar,MDG,2014,38.434928894043
Malawi,MWI,1972,10.2595596313477
Malawi,MWI,1973,10.7525796890259
Malawi,MWI,1974,10.2166595458984
Malawi,MWI,1975,11.3508501052856
Malawi,MWI,1976,11.727840423584
Malawi,MWI,1977,12.8250503540039
Malawi,MWI,1978,13.521710395813
Malawi,MWI,1979,13.707329750061
Malawi,MWI,1980,15.5344896316528
Malawi,MWI,1981,15.9928197860718
Malawi,MWI,1982,16.813060760498
Malawi,MWI,1983,16.7579402923584
Malawi,MWI,1984,17.1387195587158
Malawi,MWI,1985,16.8115997314453
Malawi,MWI,1986,16.5480804443359
Malawi,MWI,1987,16.7143306732178
Malawi,MWI,1988,16.2674808502197
Malawi,MWI,1989,15.7689695358276
Malawi,MWI,1990,16.095329284668
Malawi,MWI,1991,16.5324096679688
Malawi,MWI,1992,19.0148506164551
Malawi,MWI,1993,18.0677394866943
Malawi,MWI,1994,16.0939807891846
Malawi,MWI,1995,23.6070709228516
Malawi,MWI,1996,24.6553192138672
Malawi,MWI,1998,31.8614902496338
