Entity,Code,Year,Gas Production (terawatt-hours)
Middle East,,1983,416.3393725999116
Middle East,,1984,531.9690277069601
Middle East,,1985,574.71603249025
Middle East,,1986,687.6163637082312
Middle East,,1987,750.6576102436352
Middle East,,1988,835.0479486104213
Middle East,,1989,937.2528745833051
Middle East,,1990,1007.2126640569955
Middle East,,1991,1061.3200099137955
Middle East,,1992,1132.8774425907327
Middle East,,1993,1050.4084800566493
Middle East,,1994,1221.1333307231748
Middle East,,1995,1385.3280164934772
Middle East,,1996,1491.4187148003361
Middle East,,1997,1605.6104132866044
Middle East,,1998,1724.6150639555053
Middle East,,1999,1868.735543802575
Middle East,,2000,2040.6629023342714
Middle East,,2001,2222.906107374736
Middle East,,2002,2445.06508405536
Middle East,,2003,2573.981424357511
Middle East,,2004,2856.5490027588958
Middle East,,2005,3099.0263902655147
Middle East,,2006,3316.3898693628958
Middle East,,2007,3626.7739114004926
Middle East,,2008,3923.4157919013414
Middle East,,2009,4137.761008580483
Middle East,,2010,4746.613942697013
Middle East,,2011,5199.716182562086
Middle East,,2012,5454.597946544792
Middle East,,2013,5628.851271648577
Middle East,,2014,5827.242627822024
Middle East,,2015,6002.81519921666
Middle East,,2016,6240.691040247221
Middle East,,2017,6503.680508864898
Middle East,,2018,6872.6647845604675
Myanmar,MMR,1970,0.07368750000000002
Myanmar,MMR,1971,0.14246250000000035
Myanmar,MMR,1972,0.15228749999999974
Myanmar,MMR,1973,0.18421874999999946
Myanmar,MMR,1974,1.648143749999997
Myanmar,MMR,1975,1.7685000000000053
Myanmar,MMR,1976,2.4562499999999967
Myanmar,MMR,1977,2.2597499999999977
Myanmar,MMR,1978,2.652749999999996
Myanmar,MMR,1979,2.652749999999996
Myanmar,MMR,1980,3.438750000000005
Myanmar,MMR,1981,4.1264999999999965
Myanmar,MMR,1982,4.4212500000000015
Myanmar,MMR,1983,5.895000000000001
Myanmar,MMR,1984,6.288000000000001
Myanmar,MMR,1985,9.039000000000001
Myanmar,MMR,1986,10.512750000000002
Myanmar,MMR,1987,11.691750000000008
Myanmar,MMR,1988,10.217999999999998
Myanmar,MMR,1989,10.709250000000003
Myanmar,MMR,1990,8.351249999999999
Myanmar,MMR,1991,8.449500000000004
Myanmar,MMR,1992,8.547749999999997
Myanmar,MMR,1993,10.807500000000008
Myanmar,MMR,1994,14.049750000000024
Myanmar,MMR,1995,16.112999999999964
Myanmar,MMR,1996,15.72000000000006
Myanmar,MMR,1997,14.835749999999953
Myanmar,MMR,1998,17.29200000000003
Myanmar,MMR,1999,16.899000000000008
Myanmar,MMR,2000,33.404999999999994
Myanmar,MMR,2001,68.77499999999998
Myanmar,MMR,2002,82.53000000000004
Myanmar,MMR,2003,94.32
Myanmar,MMR,2004,100.21499999999997
Myanmar,MMR,2005,119.86499999999968
Myanmar,MMR,2006,123.79499999999989
Myanmar,MMR,2007,132.83399999999946
Myanmar,MMR,2008,121.82999999999979
Myanmar,MMR,2009,113.52372271035748
Myanmar,MMR,2010,122.0787740362954
Myanmar,MMR,2011,125.50023814056729
Myanmar,MMR,2012,125.11101808186868
Myanmar,MMR,2013,128.60941922333356
Myanmar,MMR,2014,165.43191812325594
Myanmar,MMR,2015,192.16683745082125
Myanmar,MMR,2016,182.80075891279307
Myanmar,MMR,2017,177.98891673850756
Myanmar,MMR,2018,177.98891673850756
Netherlands,NLD,1970,279.16666666666737
Netherlands,NLD,1971,385.83333333333354
Netherlands,NLD,1972,514.444444444445
Netherlands,NLD,1973,625.5555555555558
Netherlands,NLD,1974,741.6666666666665
Netherlands,NLD,1975,803.333333333333
Netherlands,NLD,1976,858.333333333334
Netherlands,NLD,1977,861.1111111111118
Netherlands,NLD,1978,788.333333333334
Netherlands,NLD,1979,826.6666666666667
Netherlands,NLD,1980,799.4444444444441
Netherlands,NLD,1981,742.2222222222222
Netherlands,NLD,1982,634.722222222222
Netherlands,NLD,1983,675.8333333333338
Netherlands,NLD,1984,684.1666666666673
Netherlands,NLD,1985,716.3888888888889
Netherlands,NLD,1986,655.0000000000007
Netherlands,NLD,1987,656.1111111111118
Netherlands,NLD,1988,579.1666666666666
Netherlands,NLD,1989,633.0555555555553
Netherlands,NLD,1990,634.1666666666664
Netherlands,NLD,1991,717.0000000000006
Netherlands,NLD,1992,720.0555555555557
Netherlands,NLD,1993,733.9999999999998
Netherlands,NLD,1994,696.2777777777775
Netherlands,NLD,1995,707.8333333333331
Netherlands,NLD,1996,801.0833333333339
Netherlands,NLD,1997,709.4999999999999
Netherlands,NLD,1998,676.7777777777777
Netherlands,NLD,1999,629.3333333333336
Netherlands,NLD,2000,613.6111111111117
Netherlands,NLD,2001,646.4722222222218
Netherlands,NLD,2002,635.1944444444446
Netherlands,NLD,2003,607.1666666666671
Netherlands,NLD,2004,716.1666666666666
Netherlands,NLD,2005,653.333333333334
Netherlands,NLD,2006,645.0277777777775
Netherlands,NLD,2007,620.0277777777782
Netherlands,NLD,2008,709.0833333333335
Netherlands,NLD,2009,655.0000000000007
Netherlands,NLD,2010,752.6666666666667
Netherlands,NLD,2011,694.9722222222222
Netherlands,NLD,2012,684.0277777777782
Netherlands,NLD,2013,724.0555555555557
Netherlands,NLD,2014,603.8611111111118
Netherlands,NLD,2015,458.72222222222246
Netherlands,NLD,2016,442.8611111111114
Netherlands,NLD,2017,385.69444444444434
Netherlands,NLD,2018,322.6944444444444
Nigeria,NGA,1970,1.0545
Nigeria,NGA,1971,1.9522499999999954
Nigeria,NGA,1972,2.6172500000000007
Nigeria,NGA,1973,4.008999999999998
Nigeria,NGA,1974,3.7429999999999977
Nigeria,NGA,1975,3.353500000000003
Nigeria,NGA,1976,6.227250000000004
Nigeria,NGA,1977,8.1985
Nigeria,NGA,1978,9.932250000000003
Nigeria,NGA,1979,13.091000000000026
Nigeria,NGA,1980,15.822249999999965
Nigeria,NGA,1981,23.303500000000042
Nigeria,NGA,1982,24.277250000000056
Nigeria,NGA,1983,27.521500000000042
Nigeria,NGA,1984,26.47649999999997
Nigeria,NGA,1985,25.080000000000055
Nigeria,NGA,1986,29.250500000000056
Nigeria,NGA,1987,28.965499999999953
Nigeria,NGA,1988,34.822250000000054
Nigeria,NGA,1989,40.31800000000003
Nigeria,NGA,1990,38.389499999999984
Nigeria,NGA,1991,37.44899999999995
Nigeria,NGA,1992,40.536500000000046
Nigeria,NGA,1993,46.18900000000003
Nigeria,NGA,1994,42.189500000000045
Nigeria,NGA,1995,45.91349999999997
Nigeria,NGA,1996,51.65150000000002
Nigeria,NGA,1997,49.74597434154628
Nigeria,NGA,1998,60.176890399320364
Nigeria,NGA,1999,43.37716492495044
Nigeria,NGA,2000,112.04464037099969
Nigeria,NGA,2001,152.61342395921832
Nigeria,NGA,2002,171.40391438685924
Nigeria,NGA,2003,213.93889122561663
Nigeria,NGA,2004,228.94196909213315
Nigeria,NGA,2005,229.8398668853167
Nigeria,NGA,2006,268.91508243132563
Nigeria,NGA,2007,336.3422780313461
Nigeria,NGA,2008,327.79218743525144
Nigeria,NGA,2009,231.9193876667977
Nigeria,NGA,2010,309.0666739642474
Nigeria,NGA,2011,364.25815563039185
Nigeria,NGA,2012,391.6030254499811
Nigeria,NGA,2013,330.99570843993246
Nigeria,NGA,2014,399.82533318790973
Nigeria,NGA,2015,479.9015990675396
Nigeria,NGA,2016,462.05115334934675
Nigeria,NGA,2017,480.9504696189755
Nigeria,NGA,2018,492.3962714247408
North America,,1970,6365.088806081926
North America,,1971,6576.337703161608
North America,,1972,6637.780307855817
North America,,1973,6689.904044251537
North America,,1974,6423.288034658196
North America,,1975,6026.370548553962
North America,,1976,5987.913070081414
North America,,1977,6054.516870061266
North America,,1978,6041.315231840228
North America,,1979,6273.644004845086
North America,,1980,6214.339388849656
North America,,1981,6154.78276649892
North America,,1982,5842.892996330142
North America,,1983,5347.2132078218565
North America,,1984,5780.797141202995
North America,,1985,5561.586820005408
North America,,1986,5364.634841657145
North America,,1987,5589.047709874477
North America,,1988,5841.076596949396
North America,,1989,5955.502105342548
North America,,1990,6132.118534034092
North America,,1991,6164.460222826414
North America,,1992,6305.711601010023
North America,,1993,6500.221648039159
North America,,1994,6825.009727776679
North America,,1995,6852.483579316906
North America,,1996,6949.551812290222
North America,,1997,7023.772723097562
North America,,1998,7158.662551117032
North America,,1999,7149.135157094903
North America,,2000,7282.836252671401
North America,,2001,7444.549163965461
North America,,2002,7256.790696443737
North America,,2003,7287.432153700241
North America,,2004,7168.723278431773
North America,,2005,7129.051468152512
North America,,2006,7295.7365630292425
North America,,2007,7434.265894708682
North America,,2008,7597.89651646713
North America,,2009,7652.163872028069
North America,,2010,7759.263396554211
North America,,2011,8205.288626029575
North America,,2012,8502.802147902157
North America,,2013,8601.011243019935
North America,,2014,9150.178854844595
North America,,2015,9490.058255001511
North America,,2016,9428.117854811208
North America,,2017,9615.791434861516
North America,,2018,10538.656694551133
Norway,NOR,1970,0
Norway,NOR,1971,0
Norway,NOR,1972,0
Norway,NOR,1973,0
Norway,NOR,1974,0
Norway,NOR,1975,0
Norway,NOR,1976,0
Norway,NOR,1977,26.34988250000001
Norway,NOR,1978,140.94239412500053
Norway,NOR,1979,205.14702062499993
Norway,NOR,1980,249.00154622500025
Norway,NOR,1981,247.63988584999956
Norway,NOR,1982,237.8033672249999
Norway,NOR,1983,234.35477709999972
Norway,NOR,1984,257.67875537500043
Norway,NOR,1985,259.89261595000056
Norway,NOR,1986,258.9403022750001
Norway,NOR,1987,279.3975435499994
Norway,NOR,1988,281.17098225
Norway,NOR,1989,285.2219801750001
Norway,NOR,1990,252.88355117499972
Norway,NOR,1991,248.39309410000013
Norway,NOR,1992,256.39906557500024
Norway,NOR,1993,246.17819140000012
Norway,NOR,1994,266.4029594
Norway,NOR,1995,276.0499799999996
Norway,NOR,1996,371.17458427499935
Norway,NOR,1997,426.22637577499955
Norway,NOR,1998,438.63104770000007
Norway,NOR,1999,481.0726106000001
Norway,NOR,2000,494.22477397499955
Norway,NOR,2001,536.3121533250004
Norway,NOR,2002,651.0193979499998
Norway,NOR,2003,724.1274044999998
Norway,NOR,2004,785.8502946749999
Norway,NOR,2005,851.9877851499999
Norway,NOR,2006,880.0328377999995
Norway,NOR,2007,896.3256979500002
Norway,NOR,2008,993.5948069
Norway,NOR,2009,1036.0072299999997
Norway,NOR,2010,1064.4590389249997
Norway,NOR,2011,1005.0681664500003
Norway,NOR,2012,1138.6224402
Norway,NOR,2013,1079.30244215
Norway,NOR,2014,1080.0777136749996
Norway,NOR,2015,1162.3836246500005
Norway,NOR,2016,1158.9055473500002
Norway,NOR,2017,1232.1922733750023
Norway,NOR,2018,1206.4964980000025
Oman,OMN,1970,0
Oman,OMN,1971,0
Oman,OMN,1972,0
Oman,OMN,1973,0
Oman,OMN,1974,0
Oman,OMN,1975,0
Oman,OMN,1976,0
Oman,OMN,1977,0
Oman,OMN,1978,3.0254249999999994
Oman,OMN,1979,5.089500000000005
Oman,OMN,1980,6.460837500000003
Oman,OMN,1981,7.615400000000004
Oman,OMN,1982,8.331700000000001
Oman,OMN,1983,10.348650000000001
Oman,OMN,1984,13.00650000000001
Oman,OMN,1985,16.559724999999958
Oman,OMN,1986,19.358949999999997
Oman,OMN,1987,21.68692499999997
Oman,OMN,1988,21.823587499999995
Oman,OMN,1989,22.648275000000044
Oman,OMN,1990,24.476724999999973
Oman,OMN,1991,24.816025000000025
Oman,OMN,1992,27.125150000000048
Oman,OMN,1993,26.03184999999997
Oman,OMN,1994,27.25710000000006
Oman,OMN,1995,38.180675000000036
Oman,OMN,1996,41.2815
Oman,OMN,1997,46.955349999999996
Oman,OMN,1998,48.755525000000056
Oman,OMN,1999,51.385100000000065
Oman,OMN,2000,103.21107860151068
Oman,OMN,2001,154.24640981431486
Oman,OMN,2002,166.44097914795037
Oman,OMN,2003,183.35489912341845
Oman,OMN,2004,186.5753694447681
Oman,OMN,2005,208.49398832530093
Oman,OMN,2006,242.91458277352504
Oman,OMN,2007,246.06517567783118
Oman,OMN,2008,241.36315644255427
Oman,OMN,2009,239.13970415892362
Oman,OMN,2010,256.9776098279057
Oman,OMN,2011,271.2787826983105
Oman,OMN,2012,283.21993010719734
Oman,OMN,2013,307.8590211771689
Oman,OMN,2014,293.4907975457573
Oman,OMN,2015,307.4711788291648
Oman,OMN,2016,314.7750298205131
Oman,OMN,2017,322.57882427874955
Oman,OMN,2018,359.50597427874965
Other Africa,,1970,1.1264124999999996
Other Africa,,1971,1.8277769899999994
Other Africa,,1972,2.368846223499995
Other Africa,,1973,7.503777619999995
Other Africa,,1974,9.608621623499987
Other Africa,,1975,5.940898650000002
Other Africa,,1976,4.506009289999995
Other Africa,,1977,5.20091182
Other Africa,,1978,5.967276620000005
Other Africa,,1979,6.4669451199999965
Other Africa,,1980,8.286138809999999
Other Africa,,1981,9.386109569999997
Other Africa,,1982,10.211802889999994
Other Africa,,1983,10.271449000000002
Other Africa,,1984,10.022873820000001
Other Africa,,1985,10.365809659999998
Other Africa,,1986,11.128321839999996
Other Africa,,1987,11.059892510000006
Other Africa,,1988,13.27393952999995
Other Africa,,1989,12.160847920000037
Other Africa,,1990,30.057633029999984
Other Africa,,1991,29.44725013000002
Other Africa,,1992,28.90243926000002
Other Africa,,1993,30.66528171999991
Other Africa,,1994,30.18038754999996
Other Africa,,1995,31.336232389999925
Other Africa,,1996,40.15822369999999
Other Africa,,1997,49.96183943999995
Other Africa,,1998,52.34845352718746
Other Africa,,1999,61.179440371874925
Other Africa,,2000,62.096489225624936
Other Africa,,2001,77.84423122712495
Other Africa,,2002,80.45045116537496
Other Africa,,2003,74.02249316231241
Other Africa,,2004,97.39234611049764
Other Africa,,2005,115.27106784570725
Other Africa,,2006,117.30869385331432
Other Africa,,2007,123.05294744967902
Other Africa,,2008,166.00384996943308
Other Africa,,2009,169.1114131945025
Other Africa,,2010,190.14618729103
Other Africa,,2011,190.8567050964393
Other Africa,,2012,189.60378905753944
Other Africa,,2013,197.41135142477165
Other Africa,,2014,197.0303063839335
Other Africa,,2015,205.39549880088393
Other Africa,,2016,215.85200306037905
Other Africa,,2017,261.782614635061
Other Africa,,2018,266.6497144268765
Other Asia & Pacific,,1970,54.356451640485645
Other Asia & Pacific,,1971,61.048359829561925
Other Asia & Pacific,,1972,66.2319315814935
Other Asia & Pacific,,1973,68.53179802197704
Other Asia & Pacific,,1974,71.6315308951871
Other Asia & Pacific,,1975,70.25599423354203
Other Asia & Pacific,,1976,77.96591664166826
Other Asia & Pacific,,1977,88.21905792631355
Other Asia & Pacific,,1978,84.91593012206982
Other Asia & Pacific,,1979,75.56777470456073
Other Asia & Pacific,,1980,77.34598962278665
Other Asia & Pacific,,1981,74.1763850889704
Other Asia & Pacific,,1982,78.68900788913211
Other Asia & Pacific,,1983,80.9153215904739
Other Asia & Pacific,,1984,89.00430783450265
Other Asia & Pacific,,1985,96.89963969140777
Other Asia & Pacific,,1986,102.37010702170366
Other Asia & Pacific,,1987,102.39624614820235
Other Asia & Pacific,,1988,106.80661993558742
Other Asia & Pacific,,1989,81.49463057544786
Other Asia & Pacific,,1990,79.49231413396177
Other Asia & Pacific,,1991,81.08681334539038
Other Asia & Pacific,,1992,83.60932453571242
Other Asia & Pacific,,1993,82.78144079013741
Other Asia & Pacific,,1994,80.81792725233281
Other Asia & Pacific,,1995,78.69974269199923
Other Asia & Pacific,,1996,85.02690001500984
Other Asia & Pacific,,1997,88.57434971714407
Other Asia & Pacific,,1998,82.38098946525552
Other Asia & Pacific,,1999,88.46233321570948
Other Asia & Pacific,,2000,92.98420635862661
Other Asia & Pacific,,2001,98.43802369727835
Other Asia & Pacific,,2002,112.07434317035742
Other Asia & Pacific,,2003,108.86528007573625
Other Asia & Pacific,,2004,105.41357789380633
Other Asia & Pacific,,2005,112.85480303286742
Other Asia & Pacific,,2006,145.13332150724912
Other Asia & Pacific,,2007,172.26109018848604
Other Asia & Pacific,,2008,181.94376524094955
Other Asia & Pacific,,2009,185.25119760527662
Other Asia & Pacific,,2010,181.4901507957334
Other Asia & Pacific,,2011,182.81143174850195
Other Asia & Pacific,,2012,179.84926384858926
Other Asia & Pacific,,2013,187.1745285928264
Other Asia & Pacific,,2014,235.9014561971292
Other Asia & Pacific,,2015,293.73137283434625
Other Asia & Pacific,,2016,302.06311511224703
Other Asia & Pacific,,2017,302.70536252608576
Other Asia & Pacific,,2018,274.98140780273474
Other CIS,,1970,0
Other CIS,,1971,0
Other CIS,,1972,0
Other CIS,,1973,0
Other CIS,,1974,0
Other CIS,,1975,0
Other CIS,,1976,0
Other CIS,,1977,0
Other CIS,,1978,0
Other CIS,,1979,0
Other CIS,,1980,0
Other CIS,,1981,0
Other CIS,,1982,0
Other CIS,,1983,0
Other CIS,,1984,0
Other CIS,,1985,7.196165191740407
Other CIS,,1986,8.001474926253689
Other CIS,,1987,8.001474926253689
Other CIS,,1988,7.055063913470992
Other CIS,,1989,7.055063913470992
Other CIS,,1990,6.02745968534906
Other CIS,,1991,5.679244346116028
Other CIS,,1992,5.517400688298923
Other CIS,,1993,4.720560226155362
Other CIS,,1994,4.620802359882005
Other CIS,,1995,4.2617064896755155
Other CIS,,1996,4.033274582104224
Other CIS,,1997,3.886792772861356
Other CIS,,1998,3.836024090462145
Other CIS,,1999,3.999602999016717
Other CIS,,2000,4.125338741396264
Other CIS,,2001,4.218107915437562
Other CIS,,2002,3.8855474434611614
Other CIS,,2003,3.9689641101278315
Other CIS,,2004,3.904151917404132
Other CIS,,2005,3.575024582104224
Other CIS,,2006,3.3122664700098308
Other CIS,,2007,3.0044247787610656
Other CIS,,2008,3.0416789577187737
Other CIS,,2009,3.0789331366765054
Other CIS,,2010,3.292305801376598
Other CIS,,2011,3.4112094395280295
Other CIS,,2012,3.3028115127931543
Other CIS,,2013,3.396077187807277
Other CIS,,2014,3.31304744346116
Other CIS,,2015,3.355813852015736
Other CIS,,2016,3.1937801253687246
Other CIS,,2017,3.002859328908559
Other CIS,,2018,3.1030225663716795
Other Middle East,,1970,1.292063885280003
Other Middle East,,1971,1.2094239902400046
Other Middle East,,1972,1.1955600604800025
Other Middle East,,1973,0.5189459198400005
Other Middle East,,1974,0.6342068260800007
Other Middle East,,1975,0.5795666323199998
Other Middle East,,1976,0.5583629750400003
Other Middle East,,1977,0.5548290321600006
Other Middle East,,1978,0.5458582540800005
Other Middle East,,1979,0.3887337167999997
Other Middle East,,1980,0.01848523968000005
Other Middle East,,1981,0.019572606719999993
Other Middle East,,1982,0.4357623412800006
Other Middle East,,1983,0.6173526369600004
Other Middle East,,1984,0.5390622100800002
Other Middle East,,1985,0.5072567241600003
Other Middle East,,1986,0.38030662224000017
Other Middle East,,1987,0.43331576544000067
Other Middle East,,1988,0.3977044948799997
Other Middle East,,1989,1.1849270833049992
Other Middle East,,1990,1.5345665569949951
Other Middle East,,1991,1.481557413794999
Other Middle East,,1992,1.5542892430199982
Other Middle East,,1993,1.752895133865003
Other Middle East,,1994,2.4226650918599986
Other Middle East,,1995,2.456917153620002
Other Middle East,,1996,2.3007355674450025
Other Middle East,,1997,2.5516738287750007
Other Middle East,,1998,2.528844784305001
Other Middle East,,1999,2.49526949526
Other Middle East,,2000,2.374149832755006
Other Middle East,,2001,2.2898675604149945
Other Middle East,,2002,2.0801161574100018
Other Middle East,,2003,2.3325884840887543
Other Middle East,,2004,13.748961225236231
Other Middle East,,2005,17.784278003808776
Other Middle East,,2006,24.167207479158716
Other Middle East,,2007,28.191152918692556
Other Middle East,,2008,34.595514709886224
Other Middle East,,2009,27.36164841585746
Other Middle East,,2010,32.548697370150016
Other Middle East,,2011,42.31432942735125
Other Middle East,,2012,25.212386120227226
Other Middle East,,2013,62.51307693646497
Other Middle East,,2014,73.31103186472127
Other Middle East,,2015,80.66355245438396
Other Middle East,,2016,90.47450600000008
Other Middle East,,2017,95.32980100000009
Other Middle East,,2018,101.39115934722224
Other S. & Cent. America,,1970,7.405669999999998
Other S. & Cent. America,,1971,7.798090000000006
Other S. & Cent. America,,1972,7.490460000000006
Other S. & Cent. America,,1973,5.774469999999994
Other S. & Cent. America,,1974,6.601330000000005
Other S. & Cent. America,,1975,7.580249999999996
Other S. & Cent. America,,1976,11.787050000000056
Other S. & Cent. America,,1977,12.734329999999984
Other S. & Cent. America,,1978,14.514699999999984
Other S. & Cent. America,,1979,9.301699999999995
Other S. & Cent. America,,1980,8.328650000000001
Other S. & Cent. America,,1981,8.428840000000001
Other S. & Cent. America,,1982,8.900790000000002
Other S. & Cent. America,,1983,9.748269999999998
Other S. & Cent. America,,1984,10.319730000000005
Other S. & Cent. America,,1985,10.657099999999998
Other S. & Cent. America,,1986,9.886640000000002
Other S. & Cent. America,,1987,9.741220000000006
Other S. & Cent. America,,1988,13.037620000000041
Other S. & Cent. America,,1989,18.535100000000025
Other S. & Cent. America,,1990,23.948389999999947
Other S. & Cent. America,,1991,25.391972000000028
Other S. & Cent. America,,1992,27.728830000000034
Other S. & Cent. America,,1993,22.893996793742037
Other S. & Cent. America,,1994,29.91827000000006
Other S. & Cent. America,,1995,28.62248299999996
Other S. & Cent. America,,1996,29.174082999999943
Other S. & Cent. America,,1997,27.93298600000006
Other S. & Cent. America,,1998,26.49012100000001
Other S. & Cent. America,,1999,32.67260000000002
Other S. & Cent. America,,2000,36.11455500000005
Other S. & Cent. America,,2001,37.91520300000002
Other S. & Cent. America,,2002,35.30804499915705
Other S. & Cent. America,,2003,32.51865542324962
Other S. & Cent. America,,2004,35.26101880977599
Other S. & Cent. America,,2005,37.85484336174857
Other S. & Cent. America,,2006,40.68087572510399
Other S. & Cent. America,,2007,39.79924714255712
Other S. & Cent. America,,2008,38.25683237197169
Other S. & Cent. America,,2009,37.9596373827231
Other S. & Cent. America,,2010,37.833752938235314
Other S. & Cent. America,,2011,31.510418920776907
Other S. & Cent. America,,2012,29.815404852206044
Other S. & Cent. America,,2013,27.281379085336475
Other S. & Cent. America,,2014,26.19900183435506
Other S. & Cent. America,,2015,28.918732100249517
Other S. & Cent. America,,2016,31.243473864429454
Other S. & Cent. America,,2017,30.894150104881348
Other S. & Cent. America,,2018,32.99830783100938
Pakistan,PAK,1970,29.10392499999998
Pakistan,PAK,1971,29.020425000000007
Pakistan,PAK,1972,26.895350000000047
Pakistan,PAK,1973,30.636150000000058
Pakistan,PAK,1974,33.89264999999995
Pakistan,PAK,1975,38.07599999999997
Pakistan,PAK,1976,38.82750000000005
Pakistan,PAK,1977,42.41799999999996
Pakistan,PAK,1978,43.58700000000001
Pakistan,PAK,1979,49.09800000000005
Pakistan,PAK,1980,59.952999999999946
Pakistan,PAK,1981,65.38050000000001
Pakistan,PAK,1982,71.30900000000001
Pakistan,PAK,1983,70.30700000000002
Pakistan,PAK,1984,72.14399999999996
Pakistan,PAK,1985,73.647
Pakistan,PAK,1986,78.99099999999999
Pakistan,PAK,1987,84.5855
Pakistan,PAK,1988,89.67899999999995
Pakistan,PAK,1989,95.60749999999996
Pakistan,PAK,1990,102.12049999999999
Pakistan,PAK,1991,110.30350000000001
Pakistan,PAK,1992,108.21600000000004
Pakistan,PAK,1993,124.58199999999988
Pakistan,PAK,1994,127.00350000000041
Pakistan,PAK,1995,130.2599999999995
Pakistan,PAK,1996,141.53250000000017
Pakistan,PAK,1997,141.11500000000035
Pakistan,PAK,1998,148.63
Pakistan,PAK,1999,169.50499999999965
Pakistan,PAK,2000,179.5249999999996
Pakistan,PAK,2001,189.5449999999996
Pakistan,PAK,2002,205.49349999999956
Pakistan,PAK,2003,255.50380258377825
Pakistan,PAK,2004,306.7659483878365
Pakistan,PAK,2005,326.1018864151423
Pakistan,PAK,2006,333.1947844487477
Pakistan,PAK,2007,338.0025530388642
Pakistan,PAK,2008,346.0761096028503
Pakistan,PAK,2009,347.01669058750474
Pakistan,PAK,2010,353.48395330552495
Pakistan,PAK,2011,353.3964683974499
Pakistan,PAK,2012,365.9723057103824
Pakistan,PAK,2013,355.85728645200913
Pakistan,PAK,2014,349.86689451007845
Pakistan,PAK,2015,350.4756617896032
Pakistan,PAK,2016,346.78688664964716
Pakistan,PAK,2017,346.51497646197987
Pakistan,PAK,2018,341.91922872881213
Peru,PER,1970,3.9751250000000007
Peru,PER,1971,4.7451250000000025
Peru,PER,1972,4.562250000000005
Peru,PER,1973,4.466000000000002
Peru,PER,1974,4.600750000000003
Peru,PER,1975,5.678749999999996
Peru,PER,1976,6.160000000000001
Peru,PER,1977,6.116687500000003
Peru,PER,1978,6.391000000000005
Peru,PER,1979,5.909750000000002
Peru,PER,1980,6.352499999999996
Peru,PER,1981,7.295749999999998
Peru,PER,1982,7.656687500000006
Peru,PER,1983,5.043499999999997
Peru,PER,1984,6.814500000000006
Peru,PER,1985,5.313000000000001
Peru,PER,1986,5.635437499999999
Peru,PER,1987,5.601749999999999
Peru,PER,1988,5.2841249999999995
Peru,PER,1989,4.480437499999997
Peru,PER,1990,4.287937500000002
Peru,PER,1991,4.023249999999997
Peru,PER,1992,3.6286249999999995
Peru,PER,1993,3.821125000000005
Peru,PER,1994,3.984749999999998
Peru,PER,1995,3.8596250000000043
Peru,PER,1996,3.9173749999999967
Peru,PER,1997,2.319625000000001
Peru,PER,1998,3.936625000000002
Peru,PER,1999,3.9558749999999963
Peru,PER,2000,3.3254375000000067
Peru,PER,2001,3.5612499999999985
Peru,PER,2002,4.254250000000002
Peru,PER,2003,5.033875
Peru,PER,2004,8.277499999999998
Peru,PER,2005,14.599701208930792
Peru,PER,2006,17.086442600166922
Peru,PER,2007,25.75199319773978
Peru,PER,2008,34.97943491614692
Peru,PER,2009,35.85799881365627
Peru,PER,2010,73.14945904836289
Peru,PER,2011,114.8054072312504
Peru,PER,2012,119.58074747093512
Peru,PER,2013,123.99125543279467
Peru,PER,2014,131.27230024552898
Peru,PER,2015,126.5671660782373
Peru,PER,2016,140.18435321377984
Peru,PER,2017,130.1074692413122
Peru,PER,2018,127.88531133496934
Poland,POL,1970,51.19324999999988
Poland,POL,1971,52.79024999999989
Poland,POL,1972,55.840749999999964
Poland,POL,1973,56.64774999999996
Poland,POL,1974,54.835249999999974
Poland,POL,1975,56.437749999999944
Poland,POL,1976,61.43249999999986
Poland,POL,1977,64.66099999999994
Poland,POL,1978,69.33524999999987
Poland,POL,1979,62.20799999999993
Poland,POL,1980,52.83524999999993
Poland,POL,1981,46.95899999999989
Poland,POL,1982,43.27799999999992
Poland,POL,1983,42.31124999999989
Poland,POL,1984,46.474499999999985
Poland,POL,1985,48.06199999999994
Poland,POL,1986,43.634249999999966
Poland,POL,1987,43.836999999999954
Poland,POL,1988,43.50499999999993
Poland,POL,1989,40.283749999999884
Poland,POL,1990,27.655249999999995
Poland,POL,1991,30.914999999999964
Poland,POL,1992,29.77049999999997
Poland,POL,1993,38.04099999999993
Poland,POL,1994,36.04524999999989
Poland,POL,1995,36.857999999999905
Poland,POL,1996,36.52024999999999
Poland,POL,1997,37.26399999999997
Poland,POL,1998,37.7812499999999
Poland,POL,1999,36.0785
Poland,POL,2000,38.534499999999916
Poland,POL,2001,40.61224999999991
Poland,POL,2002,41.5092499999999
Poland,POL,2003,41.9992499999999
Poland,POL,2004,45.65449999999995
Poland,POL,2005,45.174999999999926
Poland,POL,2006,45.12849999999998
Poland,POL,2007,45.31861109999995
Poland,POL,2008,42.9130555555556
Poland,POL,2009,42.797222222222224
Poland,POL,2010,42.949166666666734
Poland,POL,2011,44.77361111111107
Poland,POL,2012,45.435833333333356
Poland,POL,2013,44.46305555555557
Poland,POL,2014,43.33722222222229
Poland,POL,2015,42.83250000000001
Poland,POL,2016,41.318055555555574
Poland,POL,2017,40.39999999999999
Poland,POL,2018,39.812304550938926
Qatar,QAT,1970,10.401749999999998
Qatar,QAT,1971,10.401749999999998
Qatar,QAT,1972,11.41605
Qatar,QAT,1973,16.353000000000016
