Entity,Code,Year,Coal per capita (kWh) (kilowatt-hours)
Luxembourg,LUX,1965,96109.61515151516
Luxembourg,LUX,1966,86258.1686746988
Luxembourg,LUX,1967,80341.01497005988
Luxembourg,LUX,1968,85601.64583333334
Luxembourg,LUX,1969,90400.88461538462
Luxembourg,LUX,1970,92147.22647058826
Luxembourg,LUX,1971,84422.91812865497
Luxembourg,LUX,1972,82363.99710144928
Luxembourg,LUX,1973,80908.70689655172
Luxembourg,LUX,1974,85518.60398860401
Luxembourg,LUX,1975,64477.50847457627
Luxembourg,LUX,1976,59212.011204481794
Luxembourg,LUX,1977,50750.85793871867
Luxembourg,LUX,1978,53359.47091412743
Luxembourg,LUX,1979,58928.53719008265
Luxembourg,LUX,1980,58296.97252747253
Luxembourg,LUX,1981,46758.97260273973
Luxembourg,LUX,1982,43059.676712328765
Luxembourg,LUX,1983,39513.323287671235
Luxembourg,LUX,1984,44861.29508196721
Luxembourg,LUX,1985,44406.318801089925
Luxembourg,LUX,1986,39248.886178861794
Luxembourg,LUX,1987,28125.164420485173
Luxembourg,LUX,1988,28449.96524064171
Luxembourg,LUX,1989,34871.53968253968
Luxembourg,LUX,1990,33501.70680628273
Luxembourg,LUX,1991,31536.5829015544
Luxembourg,LUX,1992,29327.826086956524
Luxembourg,LUX,1993,29845.45088161209
Luxembourg,LUX,1994,25415.31094527363
Luxembourg,LUX,1995,14084.27205882353
Luxembourg,LUX,1996,13079.53623188406
Luxembourg,LUX,1997,8179.766666666667
Luxembourg,LUX,1998,2683.6361502347418
Luxembourg,LUX,1999,2682.1856148491884
Luxembourg,LUX,2000,2926.1720183486245
Luxembourg,LUX,2001,3129.527272727273
Luxembourg,LUX,2002,1930.4752252252254
Luxembourg,LUX,2003,1472.6129753914988
Luxembourg,LUX,2004,2045.5420353982304
Luxembourg,LUX,2005,1970.4978165938867
Luxembourg,LUX,2006,2311.0257510729616
Luxembourg,LUX,2007,1919.5621052631582
Luxembourg,LUX,2008,1796.0556701030928
Luxembourg,LUX,2009,1565.486921529175
Luxembourg,LUX,2010,1533.8779527559057
Luxembourg,LUX,2011,1308.655105973025
Luxembourg,LUX,2012,1176.1412429378533
Luxembourg,LUX,2013,1025.924493554328
Luxembourg,LUX,2014,1118.826954954955
Luxembourg,LUX,2015,1007.8512874779541
Luxembourg,LUX,2016,1052.2036614853198
Luxembourg,LUX,2017,890.5397466216218
Luxembourg,LUX,2018,800.579104486755
Macedonia,MKD,1965,0
Macedonia,MKD,1966,0
Macedonia,MKD,1967,0
Macedonia,MKD,1968,0
Macedonia,MKD,1969,0
Macedonia,MKD,1970,0
Macedonia,MKD,1971,0
Macedonia,MKD,1972,0
Macedonia,MKD,1973,0
Macedonia,MKD,1974,0
Macedonia,MKD,1975,0
Macedonia,MKD,1976,0
Macedonia,MKD,1977,0
Macedonia,MKD,1978,0
Macedonia,MKD,1979,0
Macedonia,MKD,1980,0
Macedonia,MKD,1981,0
Macedonia,MKD,1982,0
Macedonia,MKD,1983,0
Macedonia,MKD,1984,0
Macedonia,MKD,1985,0
Macedonia,MKD,1986,0
Macedonia,MKD,1987,0
Macedonia,MKD,1988,0
Macedonia,MKD,1989,0
Macedonia,MKD,1990,7748.877885771545
Macedonia,MKD,1991,7794.078208730557
Macedonia,MKD,1992,7763.94592760181
Macedonia,MKD,1993,7822.171522177419
Macedonia,MKD,1994,8133.565484359236
Macedonia,MKD,1995,8384.907433182047
Macedonia,MKD,1996,8088.293705379589
Macedonia,MKD,1997,7523.417925000001
Macedonia,MKD,1998,9669.610899602385
Macedonia,MKD,1999,8382.851136363635
Macedonia,MKD,2000,7638.818314496314
Macedonia,MKD,2001,8413.112398433677
Macedonia,MKD,2002,7292.62300146413
Macedonia,MKD,2003,8380.64144666342
Macedonia,MKD,2004,7948.542440447254
Macedonia,MKD,2005,8235.942577669904
Macedonia,MKD,2006,7991.698536112458
Macedonia,MKD,2007,8192.588765133172
Macedonia,MKD,2008,8387.941978713112
Macedonia,MKD,2009,7515.723083615274
Macedonia,MKD,2010,7270.530159343312
Macedonia,MKD,2011,8299.503653474905
Macedonia,MKD,2012,7804.7001012536175
Macedonia,MKD,2013,6522.334807321774
Macedonia,MKD,2014,6029.2539268527435
Macedonia,MKD,2015,5433.632217412218
Macedonia,MKD,2016,4895.855559827006
Macedonia,MKD,2017,5366.111047070125
Macedonia,MKD,2018,5382.670338554969
Malaysia,MYS,1965,18.31111577621497
Malaysia,MYS,1966,23.758937691521965
Malaysia,MYS,1967,13.89209635675891
Malaysia,MYS,1968,13.552146047776269
Malaysia,MYS,1969,16.537112522513983
Malaysia,MYS,1970,17.223250647908184
Malaysia,MYS,1971,43.10522509491954
Malaysia,MYS,1972,106.8103143765454
Malaysia,MYS,1973,99.31596653152766
Malaysia,MYS,1974,96.99014404852163
Malaysia,MYS,1975,8.606314750863346
Malaysia,MYS,1976,9.32713128558826
Malaysia,MYS,1977,10.002345582486319
Malaysia,MYS,1978,21.269526785033914
Malaysia,MYS,1979,29.377414561664192
Malaysia,MYS,1980,42.14378895492101
Malaysia,MYS,1981,76.523984717702
Malaysia,MYS,1982,68.31248704305163
Malaysia,MYS,1983,173.44152776840542
Malaysia,MYS,1984,182.96274354923645
Malaysia,MYS,1985,237.83383550227578
Malaysia,MYS,1986,171.7969334330591
Malaysia,MYS,1987,230.1785498123714
Malaysia,MYS,1988,177.64070027023854
Malaysia,MYS,1989,794.175937018655
Malaysia,MYS,1990,855.3178036605657
Malaysia,MYS,1991,980.888768898488
Malaysia,MYS,1992,1003.6941535547019
Malaysia,MYS,1993,818.3079291762895
Malaysia,MYS,1994,886.5997597357094
Malaysia,MYS,1995,947.4067746973839
Malaysia,MYS,1996,927.9431915500999
Malaysia,MYS,1997,874.8253953531512
Malaysia,MYS,1998,910.3111010626272
Malaysia,MYS,1999,995.6400864922113
Malaysia,MYS,2000,1246.5370354402
Malaysia,MYS,2001,1457.3676662870641
Malaysia,MYS,2002,1749.6885327164573
Malaysia,MYS,2003,2503.1410178549736
Malaysia,MYS,2004,3061.814139970625
Malaysia,MYS,2005,3118.5656455568096
Malaysia,MYS,2006,3239.2847874208073
Malaysia,MYS,2007,3850.6964820359294
Malaysia,MYS,2008,4176.995887795565
Malaysia,MYS,2009,4454.497566252028
Malaysia,MYS,2010,6092.474120816791
Malaysia,MYS,2011,5996.243063069352
Malaysia,MYS,2012,6354.329847254714
Malaysia,MYS,2013,5946.221792392006
Malaysia,MYS,2014,5979.907925134766
Malaysia,MYS,2015,6687.3172343166725
Malaysia,MYS,2016,7157.962737493891
Malaysia,MYS,2017,7220.803426548787
Malaysia,MYS,2018,7791.52307409287
Mexico,MEX,1965,181.81085615243404
Mexico,MEX,1966,187.982083689587
Mexico,MEX,1967,223.601764281455
Mexico,MEX,1968,227.25447816484967
Mexico,MEX,1969,223.38461200760844
Mexico,MEX,1970,242.9894744209034
Mexico,MEX,1971,295.96448697904896
Mexico,MEX,1972,317.45596389632476
Mexico,MEX,1973,330.4541580125702
Mexico,MEX,1974,354.7276899356531
Mexico,MEX,1975,396.22757578227754
Mexico,MEX,1976,295.9570228642109
Mexico,MEX,1977,414.66518211658985
Mexico,MEX,1978,421.4495524577099
Mexico,MEX,1979,403.8330342548848
Mexico,MEX,1980,399.0209051743629
Mexico,MEX,1981,344.32470156581377
Mexico,MEX,1982,402.77953679899804
Mexico,MEX,1983,448.1448880362817
Mexico,MEX,1984,439.48387344989436
Mexico,MEX,1985,466.17883830791106
Mexico,MEX,1986,503.32478515663854
Mexico,MEX,1987,476.92901241616164
Mexico,MEX,1988,442.5176145040785
Mexico,MEX,1989,480.4396476424383
Mexico,MEX,1990,467.47329861405956
Mexico,MEX,1991,443.8506425462796
Mexico,MEX,1992,440.7981625263279
Mexico,MEX,1993,488.4908321962201
Mexico,MEX,1994,580.3089460241139
Mexico,MEX,1995,635.5739078608599
Mexico,MEX,1996,717.143034428806
Mexico,MEX,1997,706.7271951787848
Mexico,MEX,1998,711.5409529990841
Mexico,MEX,1999,713.4174487843258
Mexico,MEX,2000,770.3432199133468
Mexico,MEX,2001,834.2497662732059
Mexico,MEX,2002,1377.841378295717
Mexico,MEX,2003,1002.302779116811
Mexico,MEX,2004,1011.5265910932403
Mexico,MEX,2005,1258.7097205056364
Mexico,MEX,2006,1331.3340072526962
Mexico,MEX,2007,1205.2994864121424
Mexico,MEX,2008,1060.7345548436583
Mexico,MEX,2009,1064.7535998523972
Mexico,MEX,2010,1298.2282411471344
Mexico,MEX,2011,1480.8508533635852
Mexico,MEX,2012,1272.7971268635845
Mexico,MEX,2013,1247.4152343987478
Mexico,MEX,2014,1229.1874059839643
Mexico,MEX,2015,1211.6599083564479
Mexico,MEX,2016,1172.7056849407702
Mexico,MEX,2017,1416.549442416471
Mexico,MEX,2018,1096.9646764135318
Morocco,MAR,1965,192.06254392129304
Morocco,MAR,1966,195.22781774580338
Morocco,MAR,1967,198.31817573893275
Morocco,MAR,1968,201.34252302867972
Morocco,MAR,1969,204.26965574503419
Morocco,MAR,1970,208.54795376444864
Morocco,MAR,1971,215.5152590055654
Morocco,MAR,1972,263.2892136311912
Morocco,MAR,1973,253.07818640389465
Morocco,MAR,1974,245.1162924251996
Morocco,MAR,1975,283.62665767588226
Morocco,MAR,1976,295.2392988625749
Morocco,MAR,1977,282.94253490870034
Morocco,MAR,1978,287.394018887723
Morocco,MAR,1979,212.13711123635807
Morocco,MAR,1980,230.3891945972987
Morocco,MAR,1981,245.88818359375006
Morocco,MAR,1982,234.44004956157073
Morocco,MAR,1983,308.94301000232616
Morocco,MAR,1984,295.99600054538024
Morocco,MAR,1985,342.19565314013965
Morocco,MAR,1986,454.9769364664926
Morocco,MAR,1987,517.3408111911972
Morocco,MAR,1988,500.6388052208836
Morocco,MAR,1989,542.4404664148464
Morocco,MAR,1990,513.8259362276777
Morocco,MAR,1991,549.7315914489311
Morocco,MAR,1992,500.7354828672553
Morocco,MAR,1993,537.5901357293061
Morocco,MAR,1994,589.724646403852
Morocco,MAR,1995,703.5559754019413
Morocco,MAR,1996,887.6565752474162
Morocco,MAR,1997,834.2759863087732
Morocco,MAR,1998,982.6129491284241
Morocco,MAR,1999,928.1603176834411
Morocco,MAR,2000,1084.4811419045634
Morocco,MAR,2001,1362.8095172697936
Morocco,MAR,2002,1340.0855542352742
Morocco,MAR,2003,1277.9215659940235
Morocco,MAR,2004,1397.9943549726052
Morocco,MAR,2005,1449.5495140530604
Morocco,MAR,2006,1457.2894010712548
Morocco,MAR,2007,1206.3941855987678
Morocco,MAR,2008,1351.302964771538
Morocco,MAR,2009,985.6235410128725
Morocco,MAR,2010,1002.2381033113813
Morocco,MAR,2011,1056.247399133671
Morocco,MAR,2012,1058.014427531436
Morocco,MAR,2013,1035.1721022659865
Morocco,MAR,2014,1373.2121139447822
Morocco,MAR,2015,1491.3602873297946
Morocco,MAR,2016,1418.2070830723683
Morocco,MAR,2017,1455.3032902616565
Morocco,MAR,2018,1759.1129534541617
Netherlands,NLD,1965,8414.072138875736
Netherlands,NLD,1966,7569.242896547889
Netherlands,NLD,1967,7189.438382830295
Netherlands,NLD,1968,6732.946844580154
Netherlands,NLD,1969,5661.437400385843
Netherlands,NLD,1970,4101.9330357214285
Netherlands,NLD,1971,3063.414798952693
Netherlands,NLD,1972,2591.3665695410778
Netherlands,NLD,1973,2605.9116972481575
Netherlands,NLD,1974,2457.8479087745172
Netherlands,NLD,1975,2050.3950563677554
Netherlands,NLD,1976,2537.519031808889
Netherlands,NLD,1977,2639.218790833513
Netherlands,NLD,1978,2999.459699912042
Netherlands,NLD,1979,2843.13028608501
Netherlands,NLD,1980,3278.8301450819904
Netherlands,NLD,1981,3612.829646614174
Netherlands,NLD,1982,4158.408145955928
Netherlands,NLD,1983,4273.504273125653
Netherlands,NLD,1984,5136.907235572794
Netherlands,NLD,1985,5090.870117507236
Netherlands,NLD,1986,5214.51843764319
Netherlands,NLD,1987,5467.396157678268
Netherlands,NLD,1988,6505.422438573846
Netherlands,NLD,1989,6407.813422154819
Netherlands,NLD,1990,6793.629580468427
Netherlands,NLD,1991,6213.814212219052
Netherlands,NLD,1992,6154.116664711197
Netherlands,NLD,1993,6167.583617401101
Netherlands,NLD,1994,6524.678103639795
Netherlands,NLD,1995,6698.4168029945695
Netherlands,NLD,1996,6425.496369901048
Netherlands,NLD,1997,6210.298449227725
Netherlands,NLD,1998,6297.895762180873
Netherlands,NLD,1999,5490.303387176055
Netherlands,NLD,2000,5668.578285394953
Netherlands,NLD,2001,6000.194225714196
Netherlands,NLD,2002,6000.413821905028
Netherlands,NLD,2003,6172.45849051108
Netherlands,NLD,2004,6054.590231958003
Netherlands,NLD,2005,5753.446976872977
Netherlands,NLD,2006,5457.556096194039
Netherlands,NLD,2007,5923.412962647968
Netherlands,NLD,2008,5583.051666075567
Netherlands,NLD,2009,5246.133899977145
Netherlands,NLD,2010,5261.510386188935
Netherlands,NLD,2011,5172.860158605568
Netherlands,NLD,2012,5665.727065457957
Netherlands,NLD,2013,5651.534340982547
Netherlands,NLD,2014,6233.679959381402
Netherlands,NLD,2015,7561.892389461566
Netherlands,NLD,2016,6989.838314045109
Netherlands,NLD,2017,6250.448792129136
Netherlands,NLD,2018,5579.979158236227
New Zealand,NZL,1965,7282.58469737343
New Zealand,NZL,1966,6977.127859017623
New Zealand,NZL,1967,6286.137624861266
New Zealand,NZL,1968,5842.619656558276
New Zealand,NZL,1969,5911.42754145638
New Zealand,NZL,1970,5823.254080908447
New Zealand,NZL,1971,5083.820968303727
New Zealand,NZL,1972,5104.498293515359
New Zealand,NZL,1973,5669.089996654399
New Zealand,NZL,1974,5734.56972618672
New Zealand,NZL,1975,5324.8846733928
New Zealand,NZL,1976,5441.201172521712
New Zealand,NZL,1977,5160.529218978219
New Zealand,NZL,1978,4749.478002796421
New Zealand,NZL,1979,4226.47350617863
New Zealand,NZL,1980,4330.544963295202
New Zealand,NZL,1981,4290.030716764613
New Zealand,NZL,1982,4173.8920238287865
New Zealand,NZL,1983,4586.054102891791
New Zealand,NZL,1984,4229.776099084181
New Zealand,NZL,1985,3875.7743441217867
New Zealand,NZL,1986,4424.576155969606
New Zealand,NZL,1987,3669.5459570552707
New Zealand,NZL,1988,3950.1833511221116
New Zealand,NZL,1989,4264.883961871466
New Zealand,NZL,1990,4098.963439290759
New Zealand,NZL,1991,3853.9013950319218
New Zealand,NZL,1992,4174.640664019412
New Zealand,NZL,1993,4042.1701847446693
New Zealand,NZL,1994,3758.681900289815
New Zealand,NZL,1995,3715.7560120272105
New Zealand,NZL,1996,3620.596143954802
New Zealand,NZL,1997,3872.1614468550106
New Zealand,NZL,1998,3500.8259150951376
New Zealand,NZL,1999,3554.5662450838136
New Zealand,NZL,2000,3332.4515716791916
New Zealand,NZL,2001,4075.377901143808
New Zealand,NZL,2002,4016.8103265657332
New Zealand,NZL,2003,5712.190594696669
New Zealand,NZL,2004,5818.298738330884
New Zealand,NZL,2005,6391.166121990327
New Zealand,NZL,2006,6216.312723184425
New Zealand,NZL,2007,4658.871818896763
New Zealand,NZL,2008,5720.525315261805
New Zealand,NZL,2009,4304.372641603054
New Zealand,NZL,2010,3673.8706370183068
New Zealand,NZL,2011,3681.107403435167
New Zealand,NZL,2012,4531.957094818711
New Zealand,NZL,2013,4008.3059615313127
New Zealand,NZL,2014,3613.3266553064805
New Zealand,NZL,2015,3612.0906095774653
New Zealand,NZL,2016,2957.8888284610434
New Zealand,NZL,2017,3089.6068882645686
New Zealand,NZL,2018,3103.6167562049336
North America,,1965,15548.826737129424
North America,,1966,16064.863457916977
North America,,1967,15612.557420517996
North America,,1968,16038.469759325617
North America,,1969,15917.707941291841
North America,,1970,15689.047970336638
North America,,1971,14716.252452708672
North America,,1972,15104.545325160334
North America,,1973,16036.653786981107
North America,,1974,15547.323894159748
North America,,1975,15392.813866768305
North America,,1976,16409.51585665327
North America,,1977,16907.604702975514
North America,,1978,16383.457721001612
North America,,1979,17589.381559293204
North America,,1980,18026.70588652814
North America,,1981,18392.357231504462
North America,,1982,17665.02494512351
North America,,1983,18173.223866909284
North America,,1984,19368.234900098636
North America,,1985,19572.5854723716
North America,,1986,19086.699086263732
North America,,1987,19742.220453468566
North America,,1988,20475.073102435294
North America,,1989,20509.289480518215
North America,,1990,20347.201436112056
North America,,1991,19929.304019203544
North America,,1992,19883.72662604963
North America,,1993,20270.48466712888
North America,,1994,20219.384139506048
North America,,1995,20232.51639378218
North America,,1996,20900.751982676447
North America,,1997,21103.675186139088
North America,,1998,21115.997977568095
North America,,1999,20796.832363897487
North America,,2000,21504.09036676817
North America,,2001,20768.218844789237
North America,,2002,20749.91113351992
North America,,2003,20810.47173023843
North America,,2004,20689.443766133874
North America,,2005,20868.171505246555
North America,,2006,20373.933883736012
North America,,2007,20432.480693815407
North America,,2008,19861.852856804428
North America,,2009,17270.92429725327
North America,,2010,18167.550339574747
North America,,2011,17046.538738561598
North America,,2012,14989.750570234877
North America,,2013,15382.765500301286
North America,,2014,15197.816689536881
North America,,2015,13186.560870707342
North America,,2016,12023.188999347783
North America,,2017,11730.68852429114
North America,,2018,10960.772420775964
Norway,NOR,1965,2383.8408243823847
Norway,NOR,1966,2177.325599360682
Norway,NOR,1967,2267.161725231176
Norway,NOR,1968,2288.973566561845
Norway,NOR,1969,2530.271908476339
Norway,NOR,1970,2564.6130340557274
Norway,NOR,1971,2393.8620179257364
Norway,NOR,1972,2580.018238434164
Norway,NOR,1973,2754.686321635951
Norway,NOR,1974,3034.898976417461
Norway,NOR,1975,2869.7895508982037
Norway,NOR,1976,2755.859471070276
Norway,NOR,1977,2362.8800989119686
Norway,NOR,1978,2426.185902931757
Norway,NOR,1979,3010.9678811686717
Norway,NOR,1980,2778.2948556045035
Norway,NOR,1981,2774.4260161014886
Norway,NOR,1982,2659.932597276265
Norway,NOR,1983,2824.773343030303
Norway,NOR,1984,3157.660231996134
Norway,NOR,1985,3133.429482301951
Norway,NOR,1986,2781.796130966659
Norway,NOR,1987,2675.947172199666
Norway,NOR,1988,2734.656521635759
Norway,NOR,1989,2384.601329862755
Norway,NOR,1990,2222.1619270072993
Norway,NOR,1991,1967.513763410635
Norway,NOR,1992,1965.6059948753787
Norway,NOR,1993,2113.801126708362
Norway,NOR,1994,2369.5029497927226
Norway,NOR,1995,2572.226833982139
Norway,NOR,1996,2542.7876476212155
Norway,NOR,1997,2507.8279457013577
Norway,NOR,1998,2704.9993919496287
Norway,NOR,1999,2519.4333625391155
Norway,NOR,2000,2566.160663258502
Norway,NOR,2001,2274.6809215122707
Norway,NOR,2002,1962.6753207215133
Norway,NOR,2003,1906.2491238512036
Norway,NOR,2004,2139.110604610701
Norway,NOR,2005,1813.3238894645942
Norway,NOR,2006,1541.8338728867966
Norway,NOR,2007,1678.9885229921595
Norway,NOR,2008,1711.4094688744499
Norway,NOR,2009,1346.592085920862
Norway,NOR,2010,1813.571655403193
Norway,NOR,2011,1987.334950004042
Norway,NOR,2012,1900.234896838851
Norway,NOR,2013,1777.4715056743457
Norway,NOR,2014,1923.16003285881
Norway,NOR,2015,1704.3720269230769
Norway,NOR,2016,1733.0471852980386
Norway,NOR,2017,1796.329920694864
Norway,NOR,2018,1840.4156907081306
Oman,OMN,1965,0
Oman,OMN,1966,0
Oman,OMN,1967,0
Oman,OMN,1968,0
Oman,OMN,1969,0
Oman,OMN,1970,0
Oman,OMN,1971,0
Oman,OMN,1972,0
Oman,OMN,1973,0
Oman,OMN,1974,0
Oman,OMN,1975,0
Oman,OMN,1976,0
Oman,OMN,1977,0
Oman,OMN,1978,0
Oman,OMN,1979,0
Oman,OMN,1980,0
Oman,OMN,1981,0
Oman,OMN,1982,0
Oman,OMN,1983,0
Oman,OMN,1984,0
Oman,OMN,1985,0
Oman,OMN,1986,0
Oman,OMN,1987,0
Oman,OMN,1988,0
Oman,OMN,1989,0
Oman,OMN,1990,0
Oman,OMN,1991,0
Oman,OMN,1992,0
Oman,OMN,1993,0
Oman,OMN,1994,0.06497206703910616
Oman,OMN,1995,0.03435176950998186
Oman,OMN,1996,0.021627536879749665
Oman,OMN,1997,0.1726408888888889
Oman,OMN,1998,0.24788632326820606
Oman,OMN,1999,0.02960363636363637
Oman,OMN,2000,0.28049426807760147
Oman,OMN,2001,0.7044486100217867
Oman,OMN,2002,1.6723890192719486
Oman,OMN,2003,0
Oman,OMN,2004,7.728933789860997
Oman,OMN,2005,1.406150832337714
Oman,OMN,2006,4.129060046493607
Oman,OMN,2007,15.545764535190068
Oman,OMN,2008,60.10795763722283
Oman,OMN,2009,67.3197454798331
Oman,OMN,2010,173.28347007892143
Oman,OMN,2011,86.78957795139958
Oman,OMN,2012,155.4587984819897
Oman,OMN,2013,163.6124184674635
Oman,OMN,2014,152.04613781475044
Oman,OMN,2015,174.40929908835247
Oman,OMN,2016,299.9354955190891
Oman,OMN,2017,189.07608590441495
Oman,OMN,2018,182.69393597639265
Pakistan,PAK,1965,314.972504811658
Pakistan,PAK,1966,259.03788748564875
Pakistan,PAK,1967,242.3277918592515
Pakistan,PAK,1968,259.81398471952525
Pakistan,PAK,1969,227.67659634616064
Pakistan,PAK,1970,184.62539988304493
Pakistan,PAK,1971,142.3231325543242
Pakistan,PAK,1972,111.0289661464273
Pakistan,PAK,1973,107.27047972234111
Pakistan,PAK,1974,95.50411364126583
Pakistan,PAK,1975,89.98772767409491
Pakistan,PAK,1976,86.50608710811518
Pakistan,PAK,1977,91.2921728346346
Pakistan,PAK,1978,94.21957184037596
Pakistan,PAK,1979,101.73806593348421
Pakistan,PAK,1980,104.89558510774593
Pakistan,PAK,1981,115.17563212692119
Pakistan,PAK,1982,126.29183047272029
Pakistan,PAK,1983,138.558282919593
Pakistan,PAK,1984,152.0005828681597
Pakistan,PAK,1985,166.89615150989243
Pakistan,PAK,1986,183.33907472562097
Pakistan,PAK,1987,201.63115804895918
Pakistan,PAK,1988,204.40536542065294
Pakistan,PAK,1989,217.21470056356625
Pakistan,PAK,1990,223.52918772294888
Pakistan,PAK,1991,215.00681537114437
Pakistan,PAK,1992,214.71051961619162
Pakistan,PAK,1993,219.31589331010278
Pakistan,PAK,1994,211.80063640819853
Pakistan,PAK,1995,207.65004807032003
Pakistan,PAK,1996,204.56540687402338
Pakistan,PAK,1997,185.8215890795608
Pakistan,PAK,1998,180.77674446419948
Pakistan,PAK,1999,175.92866660003125
Pakistan,PAK,2000,165.69465520148376
Pakistan,PAK,2001,167.7043801120717
Pakistan,PAK,2002,183.52925442995655
Pakistan,PAK,2003,227.7401104858543
Pakistan,PAK,2004,248.6006687675317
Pakistan,PAK,2005,270.1524382907476
Pakistan,PAK,2006,281.38083741587036
Pakistan,PAK,2007,376.413913266948
Pakistan,PAK,2008,405.8161048381804
Pakistan,PAK,2009,326.3734683326117
Pakistan,PAK,2010,300.0180682667106
Pakistan,PAK,2011,253.08211537945894
Pakistan,PAK,2012,251.22056261074334
Pakistan,PAK,2013,194.88976030209022
Pakistan,PAK,2014,281.5744856227741
Pakistan,PAK,2015,271.2744265862927
Pakistan,PAK,2016,305.05397317760173
Pakistan,PAK,2017,397.0798594257982
Pakistan,PAK,2018,635.3779275081516
Peru,PER,1965,35.838655852617194
Peru,PER,1966,43.94840772787648
Peru,PER,1967,48.129006321950435
Peru,PER,1968,46.43930962622693
Peru,PER,1969,76.13250887879019
Peru,PER,1970,75.119695897474
Peru,PER,1971,102.4902828057242
Peru,PER,1972,107.87277950147659
Peru,PER,1973,120.05488665777231
Peru,PER,1974,124.59952796697077
Peru,PER,1975,126.58022710081038
Peru,PER,1976,95.3869140280321
Peru,PER,1977,106.51166608192891
Peru,PER,1978,88.47995598333632
Peru,PER,1979,91.67819108630864
Peru,PER,1980,94.0594687804878
Peru,PER,1981,93.05594186210733
Peru,PER,1982,102.81365671496799
Peru,PER,1983,84.99225755020933
Peru,PER,1984,66.18069920186335
Peru,PER,1985,70.53670286501796
Peru,PER,1986,93.64530097034108
Peru,PER,1987,103.35948544197961
Peru,PER,1988,99.44741250602753
Peru,PER,1989,108.08323819607662
Peru,PER,1990,76.3445245448779
Peru,PER,1991,145.00636432066423
Peru,PER,1992,139.1610186384813
Peru,PER,1993,143.49320260338345
Peru,PER,1994,173.47281035134796
Peru,PER,1995,178.8825328684308
Peru,PER,1996,184.04432950836232
Peru,PER,1997,188.0902956209591
Peru,PER,1998,202.61170459427862
Peru,PER,1999,180.79309065879286
Peru,PER,2000,276.79096327777773
Peru,PER,2001,247.96737876674507
Peru,PER,2002,335.78096734105753
Peru,PER,2003,356.7717212268012
Peru,PER,2004,382.25616997284965
Peru,PER,2005,384.57857835606126
Peru,PER,2006,324.46286952103054
Peru,PER,2007,424.90695969646697
Peru,PER,2008,375.83930494503187
Peru,PER,2009,334.93866182474915
Peru,PER,2010,325.8156876005926
Peru,PER,2011,325.0296153625616
Peru,PER,2012,344.05207034737526
Peru,PER,2013,343.877581336065
Peru,PER,2014,336.0289502931207
Peru,PER,2015,309.28314334908606
Peru,PER,2016,368.2985192216905
Peru,PER,2017,215.0278603991223
Peru,PER,2018,342.0232586933008
Philippines,PHL,1965,16.678195082497574
Philippines,PHL,1966,15.327335551092142
Philippines,PHL,1967,11.572601145503292
Philippines,PHL,1968,5.138329812102382
Philippines,PHL,1969,6.5519299718277475
Philippines,PHL,1970,6.365641716009384
Philippines,PHL,1971,6.037690040705563
Philippines,PHL,1972,5.723764470110487
Philippines,PHL,1973,5.562420111216462
Philippines,PHL,1974,7.569929453965723
Philippines,PHL,1975,13.932450419028244
Philippines,PHL,1976,16.108236341790935
Philippines,PHL,1977,38.68205867656834
Philippines,PHL,1978,34.49237321022347
Philippines,PHL,1979,29.323197526041664
Philippines,PHL,1980,34.37576333460028
Philippines,PHL,1981,57.9748558749204
Philippines,PHL,1982,62.91787222133378
Philippines,PHL,1983,111.4677439358867
Philippines,PHL,1984,173.80763882105742
Philippines,PHL,1985,239.25405877367533
Philippines,PHL,1986,183.46447547305178
Philippines,PHL,1987,190.0015505378597
Philippines,PHL,1988,234.34017794030103
Philippines,PHL,1989,180.4925656850235
Philippines,PHL,1990,200.94791075208013
Philippines,PHL,1991,220.12387190922703
Philippines,PHL,1992,214.074458166718
Philippines,PHL,1993,212.3556198456318
Philippines,PHL,1994,199.85167624411497
Philippines,PHL,1995,235.54173137108796
Philippines,PHL,1996,320.5683544438532
Philippines,PHL,1997,388.8373158521725
Philippines,PHL,1998,383.99845286051
Philippines,PHL,1999,440.58878921992505
Philippines,PHL,2000,598.3045984459945
Philippines,PHL,2001,598.0772130834788
Philippines,PHL,2002,510.3425528912924
Philippines,PHL,2003,520.3620371815248
Philippines,PHL,2004,554.5644911050514
Philippines,PHL,2005,618.1569072105738
Philippines,PHL,2006,664.276530623855
Philippines,PHL,2007,702.4439349029697
Philippines,PHL,2008,812.4188686717564
Philippines,PHL,2009,762.6312030644708
Philippines,PHL,2010,868.843317334809
Philippines,PHL,2011,940.344430282097
Philippines,PHL,2012,967.3150489109483
Philippines,PHL,2013,1176.7357908103406
Philippines,PHL,2014,1231.5330214330486
Philippines,PHL,2015,1323.0499591217574
Philippines,PHL,2016,1468.356696166461
Philippines,PHL,2017,1711.4419729750032
Philippines,PHL,2018,1775.047985392542
Poland,POL,1965,22058.098593794843
Poland,POL,1966,22155.84652823868
Poland,POL,1967,22372.31114036738
Poland,POL,1968,23267.95832037325
Poland,POL,1969,24262.0476646189
Poland,POL,1970,25006.691381476154
Poland,POL,1971,25401.77287929462
Poland,POL,1972,26366.175219476874
Poland,POL,1973,26264.613911169643
Poland,POL,1974,26785.320014249242
Poland,POL,1975,28655.106708663276
Poland,POL,1976,29703.23586061986
Poland,POL,1977,30485.39527349513
Poland,POL,1978,31616.62472051826
