Entity,Code,Year,"Net enrolment rate, pre-primary, both sexes (%) (%)"
Senegal,SEN,2011,10.8706703186035
Senegal,SEN,2012,11.6557998657227
Senegal,SEN,2014,12.5668697357178
Serbia,SRB,2007,49.0586585998535
Serbia,SRB,2008,49.1674995422363
Serbia,SRB,2009,50.9061088562012
Serbia,SRB,2010,52.32421875
Serbia,SRB,2011,55.374568939209
Serbia,SRB,2012,57.1125907897949
Serbia,SRB,2013,58.1992607116699
Serbia,SRB,2014,58.9571418762207
Seychelles,SYC,1998,70.5209732055664
Seychelles,SYC,1999,84.3951110839844
Seychelles,SYC,2000,82.7665100097656
Seychelles,SYC,2001,77.6355667114258
Seychelles,SYC,2002,80.3466186523438
Seychelles,SYC,2003,80.4039688110352
Seychelles,SYC,2004,89.0401077270508
Seychelles,SYC,2005,88.1247787475586
Seychelles,SYC,2007,86.449577331543
Seychelles,SYC,2008,88.8694381713867
Seychelles,SYC,2009,88.9202499389648
Seychelles,SYC,2010,90.256233215332
Seychelles,SYC,2011,89.7853164672852
Seychelles,SYC,2014,80.5956420898438
Sierra Leone,SLE,2001,4.45163011550903
Sierra Leone,SLE,2012,8.16143989562988
Sierra Leone,SLE,2013,6.49195003509521
Slovenia,SVN,1999,74.9246597290039
Slovenia,SVN,2000,76.5729370117188
Slovenia,SVN,2001,75.1949691772461
Slovenia,SVN,2002,73.0818862915039
Slovenia,SVN,2005,76.7318725585938
Slovenia,SVN,2006,79.3461685180664
Slovenia,SVN,2007,79.6584701538086
Slovenia,SVN,2008,82.5043487548828
Slovenia,SVN,2009,84.4352874755859
Slovenia,SVN,2010,86.8971786499023
Slovenia,SVN,2011,89.3433227539063
Slovenia,SVN,2012,93.2471389770508
Slovenia,SVN,2013,92.7962417602539
Slovenia,SVN,2014,91.7048492431641
South Africa,ZAF,1998,5.55082988739014
South Africa,ZAF,1999,5.87047004699707
South Africa,ZAF,2000,16.6299591064453
South Africa,ZAF,2001,17.5202503204346
South Africa,ZAF,2002,16.3329296112061
South Africa,ZAF,2003,15.5549097061157
South Korea,KOR,2013,91.5365219116211
South Sudan,SSD,2011,3.483069896698
Spain,ESP,2013,98.7649688720703
Spain,ESP,2014,97.6490173339844
Suriname,SUR,2001,71.739631652832
Suriname,SUR,2002,79.4705429077148
Suriname,SUR,2008,84.8447494506836
Suriname,SUR,2009,82.5136566162109
Suriname,SUR,2011,88.8223724365234
Suriname,SUR,2013,68.3336715698242
Suriname,SUR,2014,78.9395523071289
Swaziland,SWZ,2004,10.4747295379639
Swaziland,SWZ,2011,17.9634609222412
Sweden,SWE,1999,75.8363723754883
Sweden,SWE,2000,73.4060821533203
Sweden,SWE,2001,73.2905578613281
Sweden,SWE,2002,75.0503082275391
Sweden,SWE,2003,81.8232269287109
Sweden,SWE,2004,90.4636001586914
Sweden,SWE,2005,93.6802368164063
Sweden,SWE,2006,94.1049270629883
Sweden,SWE,2008,96.7206420898438
Sweden,SWE,2009,94.3880081176758
Sweden,SWE,2010,94.9325866699219
Sweden,SWE,2011,94.6924514770508
Sweden,SWE,2012,94.6082611083984
Sweden,SWE,2013,94.73095703125
Sweden,SWE,2014,95.359016418457
Switzerland,CHE,1999,73.0565490722656
Switzerland,CHE,2000,71.4485168457031
Switzerland,CHE,2001,70.5161590576172
Switzerland,CHE,2002,71.4091110229492
Switzerland,CHE,2003,72.2979125976563
Switzerland,CHE,2004,72.8019790649414
Switzerland,CHE,2005,73.5567779541016
Switzerland,CHE,2006,74.9783782958984
Switzerland,CHE,2007,73.9764709472656
Switzerland,CHE,2008,73.5316314697266
Switzerland,CHE,2009,74.0481033325195
Switzerland,CHE,2010,76.0264892578125
Switzerland,CHE,2011,75.9315795898438
Switzerland,CHE,2012,76.2909317016602
Switzerland,CHE,2013,78.2925872802734
Switzerland,CHE,2014,79.1191635131836
Syria,SYR,1999,8.26298999786377
Syria,SYR,2000,8.67918014526367
Syria,SYR,2001,8.96947002410889
Syria,SYR,2002,9.10138034820557
Syria,SYR,2003,9.68616962432861
Syria,SYR,2004,9.98631954193115
Syria,SYR,2005,10.1732702255249
Syria,SYR,2006,10.2639303207397
Syria,SYR,2007,9.42520999908447
Syria,SYR,2008,9.78777980804443
Syria,SYR,2009,9.48381042480469
Syria,SYR,2010,9.96158027648926
Syria,SYR,2011,11.1942701339722
Syria,SYR,2012,10.8961696624756
Syria,SYR,2013,5.69273996353149
Tajikistan,TJK,1999,6.74077987670898
Tajikistan,TJK,2000,6.21814012527466
Tajikistan,TJK,2001,6.59371995925903
Tajikistan,TJK,2002,6.99519014358521
Tajikistan,TJK,2003,7.60656976699829
Tajikistan,TJK,2004,6.502610206604
Tajikistan,TJK,2005,6.60022020339966
Tajikistan,TJK,2006,6.75882005691528
Tajikistan,TJK,2007,6.69761991500854
Tajikistan,TJK,2008,6.78881978988647
Tajikistan,TJK,2009,6.76471996307373
Tajikistan,TJK,2010,6.55873012542725
Tajikistan,TJK,2011,6.95717000961304
Tajikistan,TJK,2013,7.71891021728516
Tajikistan,TJK,2015,8.63939952850342
Tanzania,TZA,2004,22.8340396881104
Tanzania,TZA,2005,26.6401691436768
Tanzania,TZA,2006,26.9358005523682
Tanzania,TZA,2007,30.7716102600098
Tanzania,TZA,2008,33.3092994689941
Tanzania,TZA,2009,32.096061706543
Tanzania,TZA,2010,32.0956611633301
Tanzania,TZA,2012,32.0530815124512
Tanzania,TZA,2013,30.8019199371338
Thailand,THA,2014,60.4424018859863
Timor,TLS,2013,12.9056596755981
Timor,TLS,2014,14.8666000366211
Togo,TGO,1999,2.54480004310608
Togo,TGO,2000,2.1005699634552
Togo,TGO,2001,2.29114007949829
Togo,TGO,2002,2.58206009864807
Togo,TGO,2003,2.66057991981506
Togo,TGO,2007,4.21901988983154
Togo,TGO,2008,4.71252012252808
Togo,TGO,2009,7.19532012939453
Togo,TGO,2010,7.32897996902466
Togo,TGO,2011,9.18807983398438
Togo,TGO,2012,10.7213201522827
Togo,TGO,2013,13.7414102554321
Togo,TGO,2014,15.0401401519775
Tonga,TON,1998,19.1820507049561
Tonga,TON,1999,21.0062408447266
Trinidad and Tobago,TTO,2000,50.050609588623
Trinidad and Tobago,TTO,2001,52.1167488098145
Trinidad and Tobago,TTO,2004,69.2296676635742
Trinidad and Tobago,TTO,2005,70.0037384033203
Trinidad and Tobago,TTO,2007,66.8713531494141
Tunisia,TUN,1999,14.0870599746704
Tunisia,TUN,2000,15.9106302261353
Tunisia,TUN,2001,17.1549606323242
Tunisia,TUN,2002,20.2727298736572
Turkey,TUR,2004,8.61789035797119
Turkey,TUR,2005,10.8891496658325
Turkey,TUR,2006,13.824990272522
Turkey,TUR,2007,16.2293300628662
Turkey,TUR,2008,17.9702301025391
Turkey,TUR,2009,20.8377494812012
Turkey,TUR,2010,25.2762298583984
Turkey,TUR,2011,29.000509262085
Turkey,TUR,2012,30.1975708007813
Turkey,TUR,2013,27.5794696807861
Tuvalu,TUV,2005,91.0404586791992
Tuvalu,TUV,2006,89.0641098022461
Uganda,UGA,2007,6.46576023101807
Uganda,UGA,2008,8.71463012695313
Uganda,UGA,2010,13.8605804443359
United Arab Emirates,ARE,1999,49.7827682495117
United Arab Emirates,ARE,2000,49.4216804504395
United Arab Emirates,ARE,2001,47.9401397705078
United Arab Emirates,ARE,2002,51.7802314758301
United Arab Emirates,ARE,2003,55.2731513977051
United Arab Emirates,ARE,2004,56.6012382507324
United Arab Emirates,ARE,2005,58.1911888122559
United Arab Emirates,ARE,2006,59.3343200683594
United Arab Emirates,ARE,2007,62.2937088012695
United Arab Emirates,ARE,2009,63.8226585388184
United Arab Emirates,ARE,2010,63.8172492980957
United Arab Emirates,ARE,2011,63.9100799560547
United Arab Emirates,ARE,2012,61.460880279541
United Arab Emirates,ARE,2013,62.8101692199707
United Arab Emirates,ARE,2014,64.7558517456055
United Kingdom,GBR,1998,72.1711883544922
United Kingdom,GBR,1999,73.152587890625
United Kingdom,GBR,2000,75.7578964233398
United Kingdom,GBR,2001,77.2245712280273
United Kingdom,GBR,2002,78.0865173339844
United Kingdom,GBR,2003,72.6075210571289
United Kingdom,GBR,2004,54.8861389160156
United Kingdom,GBR,2005,66.4302062988281
United Kingdom,GBR,2006,67.267707824707
United Kingdom,GBR,2007,68.3583602905273
United Kingdom,GBR,2008,75.3929672241211
United Kingdom,GBR,2009,75.7979583740234
United Kingdom,GBR,2010,76.917350769043
United Kingdom,GBR,2011,79.8641662597656
United Kingdom,GBR,2012,78.4899063110352
United Kingdom,GBR,2013,78.0582580566406
United Kingdom,GBR,2014,85.2959671020508
United States,USA,1999,55.7238807678223
United States,USA,2000,55.688289642334
United States,USA,2001,58.7659912109375
United States,USA,2002,60.6931915283203
United States,USA,2003,58.7400512695313
United States,USA,2004,59.7045402526855
United States,USA,2005,58.9083290100098
United States,USA,2006,58.8138008117676
United States,USA,2007,59.0575714111328
United States,USA,2008,55.4972915649414
United States,USA,2009,54.221118927002
United States,USA,2010,67.164421081543
United States,USA,2011,69.0489120483398
United States,USA,2012,68.7213668823242
United States,USA,2013,63.947021484375
United States,USA,2014,63.8446617126465
Uruguay,URY,2005,70.8809280395508
Uruguay,URY,2006,79.3958206176758
Uruguay,URY,2007,72.008056640625
Uruguay,URY,2008,75.2829437255859
Uruguay,URY,2009,78.1669235229492
Uruguay,URY,2010,77.5466003417969
Uruguay,URY,2013,87.6340179443359
Uzbekistan,UZB,2006,21.834379196167
Uzbekistan,UZB,2008,18.056999206543
Uzbekistan,UZB,2009,20.1597900390625
Uzbekistan,UZB,2010,20.1305294036865
Uzbekistan,UZB,2011,19.7912406921387
Vanuatu,VUT,2007,42.4937896728516
Vanuatu,VUT,2008,50.0985488891602
Vanuatu,VUT,2009,50.8888282775879
Vanuatu,VUT,2010,54.0219383239746
Vanuatu,VUT,2013,52.5493087768555
Venezuela,VEN,1998,40.6971817016602
Venezuela,VEN,1999,39.8188591003418
Venezuela,VEN,2000,43.4625015258789
Venezuela,VEN,2001,45.2906188964844
Venezuela,VEN,2002,45.7356300354004
Venezuela,VEN,2003,46.8126792907715
Venezuela,VEN,2004,48.466739654541
Venezuela,VEN,2005,50.7083702087402
Venezuela,VEN,2006,53.546558380127
Venezuela,VEN,2007,54.7223014831543
Venezuela,VEN,2008,64.4869384765625
Venezuela,VEN,2009,68.4702301025391
Venezuela,VEN,2010,69.6671600341797
Venezuela,VEN,2011,70.4904403686523
Venezuela,VEN,2012,69.5861282348633
Venezuela,VEN,2013,72.5618209838867
Venezuela,VEN,2014,71.3593368530273
Vietnam,VNM,1999,38.8156509399414
Vietnam,VNM,2000,39.6862983703613
Vietnam,VNM,2001,41.1092681884766
Vietnam,VNM,2002,44.215690612793
Vietnam,VNM,2005,57.6517715454102
Vietnam,VNM,2006,57.8843383789063
Vietnam,VNM,2007,64.5160675048828
Vietnam,VNM,2008,64.7876205444336
Vietnam,VNM,2009,66.6616668701172
Vietnam,VNM,2010,65.7986297607422
Vietnam,VNM,2011,72.1466903686523
Vietnam,VNM,2012,74.5299911499023
Vietnam,VNM,2013,77.8556900024414
Yemen,YEM,1999,0.665310025215149
Yemen,YEM,2003,0.501829981803894
Yemen,YEM,2010,0.377570003271103
Yemen,YEM,2011,1.042760014534
Yemen,YEM,2013,0.690249979496002
Zimbabwe,ZWE,2012,27.9190502166748
Zimbabwe,ZWE,2013,25.3907909393311
