Entity,Code,Year,Natural gas production (Etemad & Luciana) (terawatt-hours)
Ecuador,ECU,1990,1.523995215
Ecuador,ECU,1991,1.229166911
Ecuador,ECU,1992,1.345497275
Ecuador,ECU,1993,1.344925777
Ecuador,ECU,1994,1.344925777
Ecuador,ECU,1995,1.615434928
Ecuador,ECU,1996,1.614596731
Ecuador,ECU,1997,1.345497275
Ecuador,ECU,1998,1.345497275
Ecuador,ECU,1999,1.345497275
Ecuador,ECU,2000,1.883696186
Ecuador,ECU,2001,2.152795641
Ecuador,ECU,2002,1.345497275
Ecuador,ECU,2003,2.018245913
Ecuador,ECU,2004,2.287345368
Ecuador,ECU,2005,3.498292916
Ecuador,ECU,2006,3.767392371
Ecuador,ECU,2007,3.700119412
Ecuador,ECU,2008,3.498292916
Ecuador,ECU,2009,3.982671935
Ecuador,ECU,2010,4.440141009
Ecuador,ECU,2011,3.229193461
Ecuador,ECU,2012,6.956222819
Ecuador,ECU,2013,6.929312874
Ecuador,ECU,2014,6.951701484
Egypt,EGY,1963,0.626249145
Egypt,EGY,1964,0.626249145
Egypt,EGY,1965,0.590119386
Egypt,EGY,1966,0.674422156
Egypt,EGY,1967,0.674422156
Egypt,EGY,1968,0.674422156
Egypt,EGY,1969,0.855070948
Egypt,EGY,1970,1.023676487
Egypt,EGY,1971,1.023676487
Egypt,EGY,1972,0.855070948
Egypt,EGY,1973,0.686465409
Egypt,EGY,1974,0.722595167
Egypt,EGY,1975,0.662378903
Egypt,EGY,1976,4.576436058
Egypt,EGY,1977,5.49172327
Egypt,EGY,1978,8.791574533
Egypt,EGY,1979,13.40414035
Egypt,EGY,1980,9.205517251
Egypt,EGY,1981,15.34252875
Egypt,EGY,1982,28.8445403
Egypt,EGY,1983,34.7969137
Egypt,EGY,1984,43.87933928
Egypt,EGY,1985,53.70031594
Egypt,EGY,1986,61.370115
Egypt,EGY,1987,68.05810935
Egypt,EGY,1988,74.98356959
Egypt,EGY,1989,83.87285228
Egypt,EGY,1990,87.75750256
Egypt,EGY,1991,98.49903458
Egypt,EGY,1992,107.1289278
Egypt,EGY,1993,122.3432728
Egypt,EGY,1994,129.9266705
Egypt,EGY,1995,134.6951284
Egypt,EGY,1996,145.208136
Egypt,EGY,1997,146.2917788
Egypt,EGY,1998,148.8925215
Egypt,EGY,1999,158.9703996
Egypt,EGY,2000,198.3066334
Egypt,EGY,2001,266.0343088
Egypt,EGY,2002,270.9107014
Egypt,EGY,2003,324.7677489
Egypt,EGY,2004,352.8340975
Egypt,EGY,2005,448.6715915
Egypt,EGY,2006,477.1754337
Egypt,EGY,2007,490.899506
Egypt,EGY,2008,622.5450294
Egypt,EGY,2009,661.8169899
Egypt,EGY,2010,647.4594989
Egypt,EGY,2011,646.7205104
Egypt,EGY,2012,639.7529045
Egypt,EGY,2013,608.0819687
Egypt,EGY,2014,528.2328219
Equatorial Guinea,GNQ,1998,0.216728561
Equatorial Guinea,GNQ,1999,0.216728561
Equatorial Guinea,GNQ,2000,0.325092842
Equatorial Guinea,GNQ,2001,0.325092842
Equatorial Guinea,GNQ,2002,13.76226363
Equatorial Guinea,GNQ,2003,14.08735647
Equatorial Guinea,GNQ,2004,1.083642806
Equatorial Guinea,GNQ,2005,14.08735647
Equatorial Guinea,GNQ,2006,14.08735647
Equatorial Guinea,GNQ,2007,31.64236993
Equatorial Guinea,GNQ,2008,64.47674694
Equatorial Guinea,GNQ,2009,67.94440392
Equatorial Guinea,GNQ,2010,70.87023949
Equatorial Guinea,GNQ,2011,74.55462503
Equatorial Guinea,GNQ,2012,70.43678237
Equatorial Guinea,GNQ,2013,68.16113248
Equatorial Guinea,GNQ,2014,79.85259779
France,FRA,1946,1.177098156
France,FRA,1947,3.103258775
France,FRA,1948,3.830919453
France,FRA,1949,5.222035456
France,FRA,1950,5.628669364
France,FRA,1951,6.420535397
France,FRA,1952,6.217218442
France,FRA,1953,5.60726758
France,FRA,1954,6.313526473
France,FRA,1955,6.784365736
France,FRA,1956,8.282490662
France,FRA,1957,11.94219584
France,FRA,1958,17.89189197
France,FRA,1959,41.73348008
France,FRA,1960,30.45473956
France,FRA,1961,42.91057823
France,FRA,1962,50.72222963
France,FRA,1963,52.0170376
France,FRA,1964,54.46754195
France,FRA,1965,54.01810447
France,FRA,1966,55.2273053
France,FRA,1967,59.52906402
France,FRA,1968,60.8024702
France,FRA,1969,69.62000548
France,FRA,1970,73.62213921
France,FRA,1971,76.50067925
France,FRA,1972,80.43860763
France,FRA,1973,80.7489335
France,FRA,1974,81.62640667
France,FRA,1975,78.54454968
France,FRA,1976,74.24279097
France,FRA,1977,81.3053799
France,FRA,1978,81.43379061
France,FRA,1979,83.13523249
France,FRA,1980,81.71610819
France,FRA,1981,76.91656419
France,FRA,1982,71.43311275
France,FRA,1983,72.13963483
France,FRA,1984,68.52294849
France,FRA,1985,58.1684258
France,FRA,1986,45.7305958
France,FRA,1987,42.40924612
France,FRA,1988,34.84349424
France,FRA,1989,33.68820888
France,FRA,1990,32.53114324
France,FRA,1991,36.78514143
France,FRA,1992,35.97237133
France,FRA,1993,37.26923264
France,FRA,1994,38.46793425
France,FRA,1995,36.09125468
France,FRA,1996,31.09291175
France,FRA,1997,27.48770204
France,FRA,1998,23.73941573
France,FRA,1999,21.56455541
France,FRA,2000,19.43726064
France,FRA,2001,19.98591303
France,FRA,2002,19.49211553
France,FRA,2003,16.83010092
France,FRA,2004,14.54793054
France,FRA,2005,11.74774371
France,FRA,2006,12.95962276
France,FRA,2007,11.53567264
France,FRA,2008,10.01712372
France,FRA,2009,9.526948708
France,FRA,2010,8.057458684
France,FRA,2011,7.199859421
France,FRA,2012,6.201169243
France,FRA,2013,3.936698973
France,FRA,2014,3.479215161
Gabon,GAB,1980,0.75792092
Gabon,GAB,1981,0.650628726
Gabon,GAB,1982,0.61370115
Gabon,GAB,1983,1.626571814
Gabon,GAB,1984,1.626571814
Gabon,GAB,1985,0.61370115
Gabon,GAB,1986,0.306850575
Gabon,GAB,1987,1.258087358
Gabon,GAB,1988,1.08318253
Gabon,GAB,1989,0.975784829
Gabon,GAB,1990,0.920551725
Gabon,GAB,1991,1.088886882
Gabon,GAB,1992,1.083642806
Gabon,GAB,1993,1.083642806
Gabon,GAB,1994,1.08318253
Gabon,GAB,1995,1.08318253
Gabon,GAB,1996,1.083642806
Gabon,GAB,1997,1.083642806
Gabon,GAB,1998,1.083642806
Gabon,GAB,1999,1.083642806
Gabon,GAB,2000,0.866914245
Gabon,GAB,2001,0.866914245
Gabon,GAB,2002,0.975278525
Gabon,GAB,2003,0.975278525
Gabon,GAB,2004,1.083642806
Gabon,GAB,2005,1.047417879
Gabon,GAB,2006,1.047417879
Gabon,GAB,2007,0.837934303
Gabon,GAB,2008,0.837934303
Gabon,GAB,2009,0.837934303
Gabon,GAB,2010,0.837934303
Gabon,GAB,2011,0.733192515
Gabon,GAB,2012,4.022084655
Gabon,GAB,2013,4.022084655
Gabon,GAB,2014,4.716636331
Georgia,GEO,1992,0.217863908
Georgia,GEO,1997,0.650185683
Georgia,GEO,1998,0.650185683
Georgia,GEO,1999,0.650185683
Georgia,GEO,2000,0.650185683
Georgia,GEO,2001,0.650185683
Georgia,GEO,2002,0.138856831
Georgia,GEO,2003,0.213623567
Georgia,GEO,2004,0.20720658
Georgia,GEO,2005,0.150593616
Georgia,GEO,2006,0.107018783
Georgia,GEO,2007,0.107018783
Georgia,GEO,2008,0.107018783
Georgia,GEO,2009,0.107018783
Georgia,GEO,2010,0.107018783
Georgia,GEO,2011,0.066887118
Germany,DEU,1946,2.346598045
Germany,DEU,1947,1.67921695
Germany,DEU,1948,1.442404303
Germany,DEU,1949,1.162534811
Germany,DEU,1950,1.463932726
Germany,DEU,1951,1.786859062
Germany,DEU,1952,2.066728554
Germany,DEU,1953,2.238955933
Germany,DEU,1954,3.229263365
Germany,DEU,1955,5.166821384
Germany,DEU,1956,7.900931033
Germany,DEU,1957,7.685646809
Germany,DEU,1958,7.791573884
Germany,DEU,1959,8.722749614
Germany,DEU,1960,10.06267953
Germany,DEU,1961,10.96601575
Germany,DEU,1962,14.11347564
Germany,DEU,1963,21.32206708
Germany,DEU,1964,33.10299604
Germany,DEU,1965,49.9525822
Germany,DEU,1966,62.46719256
Germany,DEU,1967,81.67657061
Germany,DEU,1968,126.8836852
Germany,DEU,1969,181.7238136
Germany,DEU,1970,277.8223666
Germany,DEU,1971,364.2454062
Germany,DEU,1972,450.7291876
Germany,DEU,1973,518.4846029
Germany,DEU,1974,549.0735504
Germany,DEU,1975,500.9312661
Germany,DEU,1976,534.9141451
Germany,DEU,1977,542.5328747
Germany,DEU,1978,580.4296534
Germany,DEU,1979,589.4876657
Germany,DEU,1980,204.8284738
Germany,DEU,1981,210.7140261
Germany,DEU,1982,181.2088926
Germany,DEU,1983,198.3309788
Germany,DEU,1984,208.9643624
Germany,DEU,1985,193.3176207
Germany,DEU,1986,176.9903566
Germany,DEU,1987,197.7401376
Germany,DEU,1988,188.3781178
Germany,DEU,1989,182.949764
Germany,DEU,1990,166.2303642
Germany,DEU,1991,174.8268695
Germany,DEU,1992,177.3916949
Germany,DEU,1993,177.752004
Germany,DEU,1994,184.3938811
Germany,DEU,1995,195.166564
Germany,DEU,1996,210.9700929
Germany,DEU,1997,207.8298562
Germany,DEU,1998,202.5590789
Germany,DEU,1999,215.9722377
Germany,DEU,2000,204.244987
Germany,DEU,2001,205.940157
Germany,DEU,2002,206.662689
Germany,DEU,2003,205.8012098
Germany,DEU,2004,190.4427724
Germany,DEU,2005,183.8751402
Germany,DEU,2006,181.6427027
Germany,DEU,2007,169.1324851
Germany,DEU,2008,146.2416241
Germany,DEU,2009,168.9096708
Germany,DEU,2010,143.1304398
Germany,DEU,2011,144.8849696
Germany,DEU,2012,127.8747363
Germany,DEU,2013,115.1341605
Germany,DEU,2014,108.157402
Greece,GRC,1982,0.937648109
Greece,GRC,1983,0.892996192
Greece,GRC,1984,0.98297891
Greece,GRC,1985,0.92340443
Greece,GRC,1986,1.265080046
Greece,GRC,1987,1.444683233
Greece,GRC,1988,1.732462292
Greece,GRC,1989,1.747399426
Greece,GRC,1990,1.643570224
Greece,GRC,1991,1.722114593
Greece,GRC,1992,1.692806993
Greece,GRC,1993,1.203656696
Greece,GRC,1994,0.613824242
Greece,GRC,1995,0.553342147
Greece,GRC,1996,0.598208089
Greece,GRC,1997,0.582846489
Greece,GRC,1998,0.520523379
Greece,GRC,1999,0.032498934
Greece,GRC,2000,0.546603093
Greece,GRC,2001,0.518380797
Greece,GRC,2002,0.547998243
Greece,GRC,2003,0.400453139
Greece,GRC,2004,0.371307601
Greece,GRC,2005,0.236310721
Greece,GRC,2006,0.335889937
Greece,GRC,2007,0.284947194
Greece,GRC,2008,0.189094117
Greece,GRC,2009,0.151422142
Greece,GRC,2010,0.090781502
Greece,GRC,2011,0.079425739
Greece,GRC,2012,0.079425739
Greece,GRC,2013,0.06618999
Greece,GRC,2014,0.058498051
Hungary,HUN,1946,1.040455992
Hungary,HUN,1947,1.154791816
Hungary,HUN,1948,3.658746347
Hungary,HUN,1949,4.253292629
Hungary,HUN,1950,4.35619487
Hungary,HUN,1951,4.630600846
Hungary,HUN,1952,5.716791167
Hungary,HUN,1953,6.277036702
Hungary,HUN,1954,6.379938943
Hungary,HUN,1955,6.231302372
Hungary,HUN,1956,5.167979215
Hungary,HUN,1957,4.69920234
Hungary,HUN,1958,4.287593376
Hungary,HUN,1959,3.8188165
Hungary,HUN,1960,3.910285158
Hungary,HUN,1961,3.704480676
Hungary,HUN,1962,3.887417994
Hungary,HUN,1963,6.997352389
Hungary,HUN,1964,8.96392855
Hungary,HUN,1965,12.66840923
Hungary,HUN,1966,17.75635337
Hungary,HUN,1967,23.38167587
Hungary,HUN,1968,30.68773499
Hungary,HUN,1969,36.98763885
Hungary,HUN,1970,39.66309712
Hungary,HUN,1971,42.36142255
Hungary,HUN,1972,46.71761742
Hungary,HUN,1973,55.12130044
Hungary,HUN,1974,58.24266841
Hungary,HUN,1975,59.24882366
Hungary,HUN,1976,69.53904776
Hungary,HUN,1977,75.58741281
Hungary,HUN,1978,83.99109583
Hungary,HUN,1979,74.5583904
Hungary,HUN,1980,65.69809773
Hungary,HUN,1981,63.76989664
Hungary,HUN,1982,69.41511524
Hungary,HUN,1983,66.87030379
Hungary,HUN,1984,70.01705076
Hungary,HUN,1985,75.28400875
Hungary,HUN,1986,71.81618618
Hungary,HUN,1987,70.74761294
Hungary,HUN,1988,63.24173712
Hungary,HUN,1989,60.95221825
Hungary,HUN,1990,49.14884568
Hungary,HUN,1991,49.77602833
Hungary,HUN,1992,49.61596194
Hungary,HUN,1993,50.2015149
Hungary,HUN,1994,48.5006863
Hungary,HUN,1995,48.95201584
Hungary,HUN,1996,46.52609519
Hungary,HUN,1997,43.4102975
Hungary,HUN,1998,38.32116105
Hungary,HUN,1999,33.89786982
Hungary,HUN,2000,31.9999824
Hungary,HUN,2001,32.00283005
Hungary,HUN,2002,30.44324205
Hungary,HUN,2003,29.53578836
Hungary,HUN,2004,30.56729832
Hungary,HUN,2005,30.11748681
Hungary,HUN,2006,30.78389232
Hungary,HUN,2007,25.9013932
Hungary,HUN,2008,25.93253628
Hungary,HUN,2009,29.55142576
Hungary,HUN,2010,28.87437153
Hungary,HUN,2011,27.33978014
Hungary,HUN,2012,22.08136979
Hungary,HUN,2013,19.26436564
Hungary,HUN,2014,17.02565359
India,IND,1960,1.615671921
India,IND,1961,1.243718673
India,IND,1962,2.487437347
India,IND,1963,3.115108453
India,IND,1964,3.742779559
India,IND,1965,4.649415601
India,IND,1966,4.335580048
India,IND,1967,5.416569176
India,IND,1968,7.020617558
India,IND,1969,8.473559933
India,IND,1970,7.857512366
India,IND,1971,8.764148408
India,IND,1972,10.77502066
India,IND,1973,10.61229111
India,IND,1974,11.73977439
India,IND,1975,14.55267083
India,IND,1976,17.59803805
India,IND,1977,18.95799211
India,IND,1978,20.12034601
India,IND,1979,22.37531258
India,IND,1980,17.20385445
India,IND,1981,21.58915068
India,IND,1982,29.29206726
India,IND,1983,34.75553149
India,IND,1984,37.19105169
India,IND,1985,44.43178742
India,IND,1986,60.71948628
India,IND,1987,76.47281966
India,IND,1988,104.5724486
India,IND,1989,106.3231938
India,IND,1990,134.5948612
India,IND,1991,151.4613852
India,IND,1992,160.8231493
India,IND,1993,179.4041555
India,IND,1994,200.2528657
India,IND,1995,211.6917423
India,IND,1996,211.0410407
India,IND,1997,217.2481301
India,IND,1998,230.5184592
India,IND,1999,227.9500084
India,IND,2000,240.7922624
India,IND,2001,257.9152677
India,IND,2002,280.3892122
India,IND,2003,292.1612784
India,IND,2004,301.7929689
India,IND,2005,319.986162
India,IND,2006,329.6178525
India,IND,2007,335.824942
India,IND,2008,344.6004822
India,IND,2009,435.4594292
India,IND,2010,560.1363118
India,IND,2011,509.623446
India,IND,2012,438.7770115
India,IND,2013,369.2148024
India,IND,2014,347.3510017
Indonesia,IDN,1922,1.312714554
Indonesia,IDN,1923,1.806487918
Indonesia,IDN,1924,2.300261282
Indonesia,IDN,1925,2.794034646
Indonesia,IDN,1926,3.28780801
Indonesia,IDN,1927,3.781581375
Indonesia,IDN,1928,4.275354739
Indonesia,IDN,1929,4.981892235
Indonesia,IDN,1930,5.688429732
Indonesia,IDN,1931,6.394967229
Indonesia,IDN,1932,7.101504726
Indonesia,IDN,1933,7.808042222
Indonesia,IDN,1934,8.514579719
Indonesia,IDN,1935,9.221117216
Indonesia,IDN,1936,9.927654713
Indonesia,IDN,1937,10.63419221
Indonesia,IDN,1947,0.289038067
Indonesia,IDN,1948,4.443960278
Indonesia,IDN,1949,7.117562396
Indonesia,IDN,1950,7.47885998
Indonesia,IDN,1951,9.453953436
Indonesia,IDN,1952,12.87423723
Indonesia,IDN,1953,16.4510833
Indonesia,IDN,1954,19.05242591
Indonesia,IDN,1955,22.97852631
Indonesia,IDN,1956,24.62845195
Indonesia,IDN,1957,26.10977204
Indonesia,IDN,1958,25.13426856
Indonesia,IDN,1959,26.85645371
Indonesia,IDN,1960,29.27714752
Indonesia,IDN,1961,30.92707315
Indonesia,IDN,1962,32.57699878
Indonesia,IDN,1963,33.69702129
Indonesia,IDN,1964,32.89012336
Indonesia,IDN,1965,38.00850579
Indonesia,IDN,1966,38.08076531
Indonesia,IDN,1967,33.43206973
Indonesia,IDN,1968,51.62942469
Indonesia,IDN,1969,31.36063025
Indonesia,IDN,1970,36.99687256
Indonesia,IDN,1971,41.33244356
Indonesia,IDN,1972,49.69046099
Indonesia,IDN,1973,60.58960476
Indonesia,IDN,1974,69.03192496
Indonesia,IDN,1975,75.78818978
Indonesia,IDN,1976,106.4503114
Indonesia,IDN,1977,97.26130949
Indonesia,IDN,1978,146.975857
Indonesia,IDN,1979,178.9266066
Indonesia,IDN,1980,210.7359233
Indonesia,IDN,1981,213.6960173
Indonesia,IDN,1982,217.2253601
Indonesia,IDN,1983,247.8509481
Indonesia,IDN,1984,334.1490734
Indonesia,IDN,1985,367.7347554
Indonesia,IDN,1986,382.6490752
Indonesia,IDN,1987,408.8345221
Indonesia,IDN,1988,446.5187958
Indonesia,IDN,1989,469.7441488
Indonesia,IDN,1990,516.4585323
Indonesia,IDN,1991,584.8462657
Indonesia,IDN,1992,616.9519007
Indonesia,IDN,1993,630.1839848
Indonesia,IDN,1994,704.8631148
Indonesia,IDN,1995,714.7949037
Indonesia,IDN,1996,761.1612637
Indonesia,IDN,1997,757.551191
Indonesia,IDN,1998,724.8349072
Indonesia,IDN,1999,800.533619
Indonesia,IDN,2000,714.568763
Indonesia,IDN,2001,603.1077687
Indonesia,IDN,2002,659.0638954
Indonesia,IDN,2003,699.4515836
Indonesia,IDN,2004,648.0080478
Indonesia,IDN,2005,639.0956809
Indonesia,IDN,2006,702.4975825
Indonesia,IDN,2007,773.7965181
Indonesia,IDN,2008,789.7034009
Indonesia,IDN,2009,816.7789461
Indonesia,IDN,2010,907.7076519
Indonesia,IDN,2011,860.2126331
Indonesia,IDN,2012,836.7471606
Indonesia,IDN,2013,794.2159918
Indonesia,IDN,2014,808.0332007
Iran,IRN,1955,3.644183003
Iran,IRN,1956,5.33265446
Iran,IRN,1957,8.794628313
Iran,IRN,1958,9.037573846
Iran,IRN,1959,11.02972722
Iran,IRN,1960,11.53991284
Iran,IRN,1961,11.94077297
Iran,IRN,1962,12.77893506
Iran,IRN,1963,13.83574813
Iran,IRN,1964,14.4795538
Iran,IRN,1965,14.92900303
Iran,IRN,1966,16.83612547
Iran,IRN,1967,17.80790761
Iran,IRN,1968,19.04692983
Iran,IRN,1969,56.59416203
Iran,IRN,1970,148.6340774
Iran,IRN,1971,189.7040198
Iran,IRN,1972,215.6991919
Iran,IRN,1973,241.3056512
Iran,IRN,1974,268.7706437
Iran,IRN,1975,265.1750498
Iran,IRN,1976,261.2150376
Iran,IRN,1977,254.9834847
Iran,IRN,1978,236.4467405
Iran,IRN,1979,242.8240607
Iran,IRN,1980,77.37206476
Iran,IRN,1981,64.9925344
Iran,IRN,1982,77.37206476
Iran,IRN,1983,95.9413603
Iran,IRN,1984,147.3175831
Iran,IRN,1985,185.6929554
Iran,IRN,1986,165.8868787
Iran,IRN,1987,174.8608664
Iran,IRN,1988,219.0055565
Iran,IRN,1989,243.0952375
Iran,IRN,1990,259.0416728
Iran,IRN,1991,284.1102218
Iran,IRN,1992,273.2394467
Iran,IRN,1993,295.8638122
Iran,IRN,1994,347.5615047
Iran,IRN,1995,385.8111586
Iran,IRN,1996,439.4783261
Iran,IRN,1997,513.6901598
Iran,IRN,1998,546.4788934
Iran,IRN,1999,631.7296008
Iran,IRN,2000,658.3977708
Iran,IRN,2001,721.3521393
Iran,IRN,2002,819.7183401
Iran,IRN,2003,885.2958073
Iran,IRN,2004,916.9915831
Iran,IRN,2005,1131.211309
Iran,IRN,2006,1187.061452
Iran,IRN,2007,1223.019763
Iran,IRN,2008,1271.109906
Iran,IRN,2009,1543.223608
Iran,IRN,2010,1597.357805
Iran,IRN,2011,1659.10992
Iran,IRN,2012,1745.464517
Iran,IRN,2013,1762.864405
Iran,IRN,2014,1854.937579
Iraq,IRQ,1955,3.986316672
Iraq,IRQ,1956,4.335571003
Iraq,IRQ,1957,3.239634999
Iraq,IRQ,1958,2.589299349
Iraq,IRQ,1959,4.02244643
Iraq,IRQ,1960,7.262081429
Iraq,IRQ,1961,7.671552024
Iraq,IRQ,1962,7.767898046
Iraq,IRQ,1963,8.731358269
Iraq,IRQ,1964,9.152872117
Iraq,IRQ,1965,4.395787267
Iraq,IRQ,1966,7.310254441
Iraq,IRQ,1967,6.286577954
Iraq,IRQ,1968,8.683185258
Iraq,IRQ,1969,10.77871124
Iraq,IRQ,1970,9.453953436
Iraq,IRQ,1971,10.47762992
Iraq,IRQ,1972,11.2483981
Iraq,IRQ,1973,14.57233587
Iraq,IRQ,1974,14.31942756
Iraq,IRQ,1975,19.91954011
Iraq,IRQ,1976,25.37513362
Iraq,IRQ,1977,19.0283394
Iraq,IRQ,1978,19.37759373
Iraq,IRQ,1979,26.85645371
Iraq,IRQ,1980,19.02356328
Iraq,IRQ,1981,7.042616326
Iraq,IRQ,1982,7.364999929
Iraq,IRQ,1983,5.524482643
Iraq,IRQ,1984,6.1370115
Iraq,IRQ,1985,7.057270138
Iraq,IRQ,1986,13.80974124
Iraq,IRQ,1987,40.62619544
Iraq,IRQ,1988,62.09079932
Iraq,IRQ,1989,66.10130956
Iraq,IRQ,1990,45.41358191
Iraq,IRQ,1991,18.84062531
Iraq,IRQ,1992,30.99218424
Iraq,IRQ,1993,27.63289154
Iraq,IRQ,1994,34.34885337
Iraq,IRQ,1995,34.35192187
Iraq,IRQ,1996,35.1100269
Iraq,IRQ,1997,33.05110557
Iraq,IRQ,1998,31.96746277
Iraq,IRQ,1999,34.45984122
Iraq,IRQ,2000,34.13474838
Iraq,IRQ,2001,29.90854144
Iraq,IRQ,2002,25.57397021
Iraq,IRQ,2003,11.92007086
Iraq,IRQ,2004,18.9637491
Iraq,IRQ,2005,15.307619
Iraq,IRQ,2006,19.00256152
Iraq,IRQ,2007,15.41318879
Iraq,IRQ,2008,19.84711981
Iraq,IRQ,2009,12.11941146
Iraq,IRQ,2010,13.72407221
Iraq,IRQ,2011,9.290141188
Iraq,IRQ,2012,6.81980819
Iraq,IRQ,2013,12.45723477
Iraq,IRQ,2014,13.25550264
Ireland,IRL,1980,9.533572695
Ireland,IRL,1981,14.53033558
Ireland,IRL,1982,21.37736569
Ireland,IRL,1983,22.8649253
Ireland,IRL,1984,24.24973032
Ireland,IRL,1985,25.69701076
Ireland,IRL,1986,17.52706851
Ireland,IRL,1987,17.45404053
Ireland,IRL,1988,21.02204795
Ireland,IRL,1989,23.81302478
Ireland,IRL,1990,24.24852233
Ireland,IRL,1991,24.86456808
Ireland,IRL,1992,24.54458477
Ireland,IRL,1993,27.86214358
Ireland,IRL,1994,28.34415689
Ireland,IRL,1995,29.0699772
Ireland,IRL,1996,28.02213356
Ireland,IRL,1997,24.62135814
Ireland,IRL,1998,18.1739008
Ireland,IRL,1999,14.25117594
Ireland,IRL,2000,12.75380307
Ireland,IRL,2001,8.764208525
Ireland,IRL,2002,8.664609155
Ireland,IRL,2003,7.237193318
Ireland,IRL,2004,8.902328947
Ireland,IRL,2005,5.973469704
Ireland,IRL,2006,5.305109457
Ireland,IRL,2007,4.772511364
Ireland,IRL,2008,4.574090438
Ireland,IRL,2009,4.115639606
Ireland,IRL,2010,4.073535892
Ireland,IRL,2011,3.670455965
Ireland,IRL,2012,2.358823821
Ireland,IRL,2013,3.649300608
Ireland,IRL,2014,3.225215362
Israel,ISR,1961,0.035858392
Israel,ISR,1962,0.13148077
Israel,ISR,1963,0.119527972
Israel,ISR,1964,0.34663112
Israel,ISR,1965,0.8606014
Israel,ISR,1966,1.135515737
Israel,ISR,1967,1.302854898
Israel,ISR,1968,1.697297206
Israel,ISR,1969,1.697297206
Israel,ISR,1970,1.601674829
Israel,ISR,1971,1.482146856
Israel,ISR,1972,1.482146856
Israel,ISR,1973,0.64545105
Israel,ISR,1974,0.788884617
Israel,ISR,1975,0.717167834
Israel,ISR,1976,0.693262239
Israel,ISR,1977,0.681309442
Israel,ISR,1978,0.609592659
Israel,ISR,1979,0.812790212
Israel,ISR,1980,1.522529835
Israel,ISR,1981,1.522160764
Israel,ISR,1982,0.913517901
Israel,ISR,1983,0.609011934
Israel,ISR,1984,0.609011934
Israel,ISR,1985,0.609011934
Israel,ISR,1986,0.426308354
Israel,ISR,1987,0.639462531
Israel,ISR,1988,0.429407312
Israel,ISR,1989,0.429407312
Israel,ISR,1990,0.322471819
Israel,ISR,1991,0.322471819
Israel,ISR,1992,0.231424535
Israel,ISR,1993,0.322608847
Israel,ISR,1994,0.322776325
Israel,ISR,1995,0.216199237
Israel,ISR,1996,0.215072564
Israel,ISR,1997,0.213830567
Israel,ISR,1998,0.213416568
Israel,ISR,1999,0.104017289
Israel,ISR,2000,0.107536282
Israel,ISR,2001,0.107536282
Israel,ISR,2002,0.103396291
Israel,ISR,2003,0.206792581
Israel,ISR,2004,8.064910669
Israel,ISR,2005,7.766210274
Israel,ISR,2006,10.23022978
Israel,ISR,2007,12.02315665
Israel,ISR,2008,15.18714525
Israel,ISR,2009,12.4450218
Israel,ISR,2010,16.3472744
Israel,ISR,2011,45.04465243
Israel,ISR,2012,26.26110532
Israel,ISR,2013,67.92028847
Israel,ISR,2014,79.57044256
Italy,ITA,1946,0.682194097
Italy,ITA,1947,1.001972581
Italy,ITA,1948,1.247136084
Italy,ITA,1949,2.65416141
Italy,ITA,1950,5.436234213
Italy,ITA,1951,10.29686716
Italy,ITA,1952,15.27475221
Italy,ITA,1953,24.30316472
Italy,ITA,1954,31.62609198
Italy,ITA,1955,38.66121861
Italy,ITA,1956,47.59369757
Italy,ITA,1957,53.15784318
Italy,ITA,1958,55.16178834
Italy,ITA,1959,65.20283271
Italy,ITA,1960,68.72039603
Italy,ITA,1961,73.15465766
Italy,ITA,1962,76.2245311
Italy,ITA,1963,77.47166718
Italy,ITA,1964,83.82459972
Italy,ITA,1965,83.16372418
Italy,ITA,1966,93.74839198
Italy,ITA,1967,99.13132978
Italy,ITA,1968,110.8778594
Italy,ITA,1969,127.4850219
Italy,ITA,1970,139.9990199
Italy,ITA,1971,143.3460347
Italy,ITA,1972,149.8908343
Italy,ITA,1973,162.468788
Italy,ITA,1974,162.7992258
Italy,ITA,1975,155.2204757
Italy,ITA,1976,166.7431604
Italy,ITA,1977,146.2133818
Italy,ITA,1978,146.0534925
Italy,ITA,1979,143.5379018
Italy,ITA,1980,132.6785874
Italy,ITA,1981,148.6876866
Italy,ITA,1982,152.6568
Italy,ITA,1983,136.8660957
Italy,ITA,1984,144.7775354
Italy,ITA,1985,149.0572429
Italy,ITA,1986,167.0341008
Italy,ITA,1987,171.1494476
Italy,ITA,1988,174.0553284
Italy,ITA,1989,177.8306075
Italy,ITA,1990,181.3973405
Italy,ITA,1991,182.2879984
Italy,ITA,1992,190.2941972
Italy,ITA,1993,202.6376768
Italy,ITA,1994,213.8073847
Italy,ITA,1995,211.1846651
Italy,ITA,1996,211.4985097
Italy,ITA,1997,203.9995478
Italy,ITA,1998,201.2678364
Italy,ITA,1999,185.0363871
Italy,ITA,2000,176.1106805
Italy,ITA,2001,161.3827313
Italy,ITA,2002,154.8287431
Italy,ITA,2003,147.0147781
Italy,ITA,2004,137.2314397
Italy,ITA,2005,127.8080942
Italy,ITA,2006,116.2459671
Italy,ITA,2007,102.7674052
Italy,ITA,2008,97.99220582
Italy,ITA,2009,84.84187135
Italy,ITA,2010,89.00296807
Italy,ITA,2011,89.4582548
Italy,ITA,2012,91.10998726
Italy,ITA,2013,81.89840241
