Entity,Code,Year,Gas per capita (kWh) (kilowatt-hours)
Hong Kong,HKG,2017,4265.176960947168
Hong Kong,HKG,2018,4092.9870688117207
Hungary,HUN,1965,1336.9960663480826
Hungary,HUN,1966,1651.2784088518806
Hungary,HUN,1967,2110.913259441897
Hungary,HUN,1968,2646.1613217424683
Hungary,HUN,1969,3138.348340045503
Hungary,HUN,1970,3506.9457844790663
Hungary,HUN,1971,3640.6520481111756
Hungary,HUN,1972,3919.024554109917
Hungary,HUN,1973,4641.3095469160135
Hungary,HUN,1974,4928.046919455464
Hungary,HUN,1975,5452.954308401255
Hungary,HUN,1976,6516.094724687087
Hungary,HUN,1977,6983.148443666447
Hungary,HUN,1978,7606.962498767419
Hungary,HUN,1979,8003.935724330695
Hungary,HUN,1980,8621.884880501211
Hungary,HUN,1981,8825.702587509772
Hungary,HUN,1982,9243.071108308137
Hungary,HUN,1983,9255.389446183333
Hungary,HUN,1984,9472.120184362817
Hungary,HUN,1985,9716.780238367404
Hungary,HUN,1986,10352.909022255917
Hungary,HUN,1987,10321.360382249168
Hungary,HUN,1988,10248.03545780738
Hungary,HUN,1989,10473.755046571814
Hungary,HUN,1990,9989.292559816904
Hungary,HUN,1991,9918.888781688702
Hungary,HUN,1992,8722.849695990926
Hungary,HUN,1993,9386.791946903177
Hungary,HUN,1994,9480.219261188453
Hungary,HUN,1995,10310.550671038747
Hungary,HUN,1996,11523.583687737128
Hungary,HUN,1997,10954.005518894064
Hungary,HUN,1998,11060.149156691636
Hungary,HUN,1999,11239.71444358279
Hungary,HUN,2000,10987.971387932686
Hungary,HUN,2001,12220.614369273031
Hungary,HUN,2002,12366.151923959871
Hungary,HUN,2003,13631.271293817179
Hungary,HUN,2004,13467.80040437018
Hungary,HUN,2005,13945.320244566727
Hungary,HUN,2006,13250.022095336119
Hungary,HUN,2007,12419.914426496409
Hungary,HUN,2008,12292.083667083669
Hungary,HUN,2009,10687.457464884026
Hungary,HUN,2010,11499.362009504384
Hungary,HUN,2011,11028.221279281528
Hungary,HUN,2012,9874.262188265411
Hungary,HUN,2013,9233.413553992274
Hungary,HUN,2014,8281.092413215707
Hungary,HUN,2015,8908.433899463082
Hungary,HUN,2016,9572.667099571416
Hungary,HUN,2017,10209.80358510586
Hungary,HUN,2018,9899.224007376391
Iceland,ISL,1965,0
Iceland,ISL,1966,0
Iceland,ISL,1967,0
Iceland,ISL,1968,0
Iceland,ISL,1969,0
Iceland,ISL,1970,0
Iceland,ISL,1971,0
Iceland,ISL,1972,0
Iceland,ISL,1973,0
Iceland,ISL,1974,0
Iceland,ISL,1975,0
Iceland,ISL,1976,0
Iceland,ISL,1977,0
Iceland,ISL,1978,0
Iceland,ISL,1979,0
Iceland,ISL,1980,0
Iceland,ISL,1981,0
Iceland,ISL,1982,0
Iceland,ISL,1983,0
Iceland,ISL,1984,0
Iceland,ISL,1985,0
Iceland,ISL,1986,0
Iceland,ISL,1987,0
Iceland,ISL,1988,0
Iceland,ISL,1989,0
Iceland,ISL,1990,0
Iceland,ISL,1991,0
Iceland,ISL,1992,0
Iceland,ISL,1993,0
Iceland,ISL,1994,0
Iceland,ISL,1995,0
Iceland,ISL,1996,0
Iceland,ISL,1997,0
Iceland,ISL,1998,0
Iceland,ISL,1999,0
Iceland,ISL,2000,0
Iceland,ISL,2001,0
Iceland,ISL,2002,0
Iceland,ISL,2003,0
Iceland,ISL,2004,0
Iceland,ISL,2005,0
Iceland,ISL,2006,0
Iceland,ISL,2007,0
Iceland,ISL,2008,0
Iceland,ISL,2009,0
Iceland,ISL,2010,0
Iceland,ISL,2011,0
Iceland,ISL,2012,0
Iceland,ISL,2013,0
Iceland,ISL,2014,0
Iceland,ISL,2015,0
Iceland,ISL,2016,0
Iceland,ISL,2017,0
Iceland,ISL,2018,0
India,IND,1965,4.753377347814029
India,IND,1966,5.225868862237849
India,IND,1967,6.838534235538122
India,IND,1968,7.43950322857357
India,IND,1969,8.737211408196956
India,IND,1970,11.398739198472907
India,IND,1971,11.809466941379085
India,IND,1972,12.658873041184803
India,IND,1973,12.335283308126726
India,IND,1974,13.639828710734625
India,IND,1975,17.061084465435133
India,IND,1976,20.25366344253154
India,IND,1977,21.141070244868352
India,IND,1978,23.0783696728422
India,IND,1979,28.05080897753795
India,IND,1980,16.2114346234662
India,IND,1981,27.651936496548746
India,IND,1982,35.41816722058783
India,IND,1983,41.175015017353374
India,IND,1984,46.08642644356172
India,IND,1985,55.11280693612627
India,IND,1986,75.31437458473766
India,IND,1987,84.88292881987998
India,IND,1988,97.32286899385286
India,IND,1989,113.29432206724117
India,IND,1990,132.74964888711912
India,IND,1991,144.85798851026374
India,IND,1992,158.74384966182953
India,IND,1993,158.15205258294586
India,IND,1994,167.69125136490834
India,IND,1995,187.54432516875872
India,IND,1996,200.85937293701934
India,IND,1997,214.3334380430313
India,IND,1998,230.9293170889998
India,IND,1999,232.38941240723605
India,IND,2000,240.04608401052081
India,IND,2001,236.53718123499576
India,IND,2002,242.8793542779769
India,IND,2003,255.74729388815928
India,IND,2004,271.4988753942201
India,IND,2005,299.10542763977907
India,IND,2006,307.8302869066242
India,IND,2007,328.0085101982325
India,IND,2008,333.0446134773431
India,IND,2009,403.2769828251965
India,IND,2010,477.70016713974115
India,IND,2011,482.17592326511976
India,IND,2012,440.03770989153463
India,IND,2013,382.7115478770096
India,IND,2014,374.3557303437266
India,IND,2015,364.8953697204627
India,IND,2016,383.4679522126508
India,IND,2017,401.407846263634
India,IND,2018,429.4552564285655
Indonesia,IDN,1965,50.61485831220641
Indonesia,IDN,1966,50.245086121426844
Indonesia,IDN,1967,59.730697339372426
Indonesia,IDN,1968,59.06370659863946
Indonesia,IDN,1969,108.34876831226121
Indonesia,IDN,1970,109.55241174487993
Indonesia,IDN,1971,107.88895491228368
Indonesia,IDN,1972,103.07931945230838
Indonesia,IDN,1973,65.37842189814815
Indonesia,IDN,1974,89.77295910949444
Indonesia,IDN,1975,180.9712200270889
Indonesia,IDN,1976,178.04757890301346
Indonesia,IDN,1977,369.6877867941695
Indonesia,IDN,1978,417.19645572342876
Indonesia,IDN,1979,525.7898757171725
Indonesia,IDN,1980,483.92992782899745
Indonesia,IDN,1981,472.06800142614856
Indonesia,IDN,1982,438.2817153167646
Indonesia,IDN,1983,574.9198121454381
Indonesia,IDN,1984,656.6711536521782
Indonesia,IDN,1985,760.410226458644
Indonesia,IDN,1986,803.5652772530202
Indonesia,IDN,1987,815.1779148120689
Indonesia,IDN,1988,849.2364668554544
Indonesia,IDN,1989,933.5022777913473
Indonesia,IDN,1990,946.6261569959667
Indonesia,IDN,1991,1070.9391750325042
Indonesia,IDN,1992,1148.374862430489
Indonesia,IDN,1993,1198.2703447555277
Indonesia,IDN,1994,1396.6359322905546
Indonesia,IDN,1995,1450.1529476657156
Indonesia,IDN,1996,1487.2624204786337
Indonesia,IDN,1997,1528.9663595717511
Indonesia,IDN,1998,1453.345539422357
Indonesia,IDN,1999,1557.4970423657153
Indonesia,IDN,2000,1560.4240083342004
Indonesia,IDN,2001,1591.897763436591
Indonesia,IDN,2002,1707.0200817526847
Indonesia,IDN,2003,1795.57695543176
Indonesia,IDN,2004,1621.3369436892597
Indonesia,IDN,2005,1608.2780990062477
Indonesia,IDN,2006,1618.3362103341212
Indonesia,IDN,2007,1490.7881902355687
Indonesia,IDN,2008,1685.7640296585555
Indonesia,IDN,2009,1764.3378594817848
Indonesia,IDN,2010,1821.3976125151967
Indonesia,IDN,2011,1743.4317111755254
Indonesia,IDN,2012,1726.0362361164332
Indonesia,IDN,2013,1645.80617493318
Indonesia,IDN,2014,1625.4310928694615
Indonesia,IDN,2015,1588.5747530348433
Indonesia,IDN,2016,1493.1962800256924
Indonesia,IDN,2017,1456.613356177355
Indonesia,IDN,2018,1456.0210762272768
Iran,IRN,1965,313.09472808775797
Iran,IRN,1966,319.68803841359664
Iran,IRN,1967,326.3144255471541
Iran,IRN,1968,339.33780049125147
Iran,IRN,1969,387.67966428597157
Iran,IRN,1970,895.1586903051132
Iran,IRN,1971,1008.9291014107644
Iran,IRN,1972,1124.45376001995
Iran,IRN,1973,1329.0969871245065
Iran,IRN,1974,1313.9458263461902
Iran,IRN,1975,1301.8280011197678
Iran,IRN,1976,1422.7688528600227
Iran,IRN,1977,1410.24410916875
Iran,IRN,1978,1056.9347214654767
Iran,IRN,1979,1367.4758918744799
Iran,IRN,1980,1173.4551286737387
Iran,IRN,1981,1225.8807365465173
Iran,IRN,1982,1611.9569326812202
Iran,IRN,1983,1767.6079923260077
Iran,IRN,1984,1974.5500737145119
Iran,IRN,1985,2045.8398792880225
Iran,IRN,1986,1889.0529249742185
Iran,IRN,1987,2225.215249416143
Iran,IRN,1988,2330.099226058368
Iran,IRN,1989,2848.643837397395
Iran,IRN,1990,4044.727496198063
Iran,IRN,1991,4599.774277116455
Iran,IRN,1992,5191.950564654645
Iran,IRN,1993,2764.91289155281
Iran,IRN,1994,4308.4420244013145
Iran,IRN,1995,5186.5951687645465
Iran,IRN,1996,6016.435434660888
Iran,IRN,1997,6296.3051387496835
Iran,IRN,1998,7226.809887891577
Iran,IRN,1999,8483.301037028752
Iran,IRN,2000,9057.933903315912
Iran,IRN,2001,10012.596897921716
Iran,IRN,2002,11625.224927860594
Iran,IRN,2003,11784.087393339989
Iran,IRN,2004,13524.969873085234
Iran,IRN,2005,13911.14113016112
Iran,IRN,2006,14993.125929493304
Iran,IRN,2007,16618.849281456773
Iran,IRN,2008,17441.06646344338
Iran,IRN,2009,18483.97833386356
Iran,IRN,2010,19574.773064259858
Iran,IRN,2011,20525.572553614256
Iran,IRN,2012,20194.007656327776
Iran,IRN,2013,20113.816717149137
Iran,IRN,2014,22384.135475989468
Iran,IRN,2015,23444.36185908118
Iran,IRN,2016,24674.356174186814
Iran,IRN,2017,26023.19436778888
Iran,IRN,2018,27574.10389937653
Iraq,IRQ,1965,564.8280798125597
Iraq,IRQ,1966,666.5703391665705
Iraq,IRQ,1967,513.9152791639656
Iraq,IRQ,1968,497.51646723571963
Iraq,IRQ,1969,755.1637799707908
Iraq,IRQ,1970,747.126436965114
Iraq,IRQ,1971,856.8155226423559
Iraq,IRQ,1972,837.9716985018869
Iraq,IRQ,1973,789.425622716647
Iraq,IRQ,1974,702.0862800919379
Iraq,IRQ,1975,1052.8455288797604
Iraq,IRQ,1976,1420.7887972922367
Iraq,IRQ,1977,898.0099497849463
Iraq,IRQ,1978,901.9127594557189
Iraq,IRQ,1979,1254.5817932513767
Iraq,IRQ,1980,891.3425620376474
Iraq,IRQ,1981,419.39618325049855
Iraq,IRQ,1982,447.61640782358654
Iraq,IRQ,1983,301.3633907410907
Iraq,IRQ,1984,368.99275822909806
Iraq,IRQ,1985,519.0923112773206
Iraq,IRQ,1986,925.5185417812696
Iraq,IRQ,1987,2191.363720066433
Iraq,IRQ,1988,3202.504213674453
Iraq,IRQ,1989,3605.4721979064434
Iraq,IRQ,1990,2170.618290683162
Iraq,IRQ,1991,924.0315279814411
Iraq,IRQ,1992,1171.8198120643374
Iraq,IRQ,1993,1278.0269055299395
Iraq,IRQ,1994,1541.2764216960954
Iraq,IRQ,1995,1494.615117550251
Iraq,IRQ,1996,1481.018139629986
Iraq,IRQ,1997,1351.4458956735077
Iraq,IRQ,1998,1267.296735060595
Iraq,IRQ,1999,1324.8837819397424
Iraq,IRQ,2000,1273.5126391914207
Iraq,IRQ,2001,1083.1130202747026
Iraq,IRQ,2002,899.2459490466068
Iraq,IRQ,2003,577.8904271257555
Iraq,IRQ,2004,361.0245494634035
Iraq,IRQ,2005,511.66332351348336
Iraq,IRQ,2006,501.85805871575343
Iraq,IRQ,2007,1627.6582710082048
Iraq,IRQ,2008,2274.933065778905
Iraq,IRQ,2009,2365.2124390446274
Iraq,IRQ,2010,2399.0518460570916
Iraq,IRQ,2011,2051.072416466721
Iraq,IRQ,2012,1988.505801024773
Iraq,IRQ,2013,2133.080495807824
Iraq,IRQ,2014,2188.4326108348832
Iraq,IRQ,2015,2052.4841871238614
Iraq,IRQ,2016,2702.897517079021
Iraq,IRQ,2017,3391.4493698612628
Iraq,IRQ,2018,4435.994403816933
Ireland,IRL,1965,0
Ireland,IRL,1966,0
Ireland,IRL,1967,0
Ireland,IRL,1968,0
Ireland,IRL,1969,0
Ireland,IRL,1970,0
Ireland,IRL,1971,0
Ireland,IRL,1972,0
Ireland,IRL,1973,0
Ireland,IRL,1974,0
Ireland,IRL,1975,0
Ireland,IRL,1976,0
Ireland,IRL,1977,0
Ireland,IRL,1978,0
Ireland,IRL,1979,826.5634346140037
Ireland,IRL,1980,2382.7917293796163
Ireland,IRL,1981,3543.9801282875515
Ireland,IRL,1982,5152.468153456863
Ireland,IRL,1983,5533.199196412763
Ireland,IRL,1984,5828.9154030237205
Ireland,IRL,1985,5981.700368877813
Ireland,IRL,1986,4212.990614459613
Ireland,IRL,1987,4196.565700415245
Ireland,IRL,1988,5039.970104140092
Ireland,IRL,1989,5718.785613037037
Ireland,IRL,1990,6217.46226146397
Ireland,IRL,1991,6357.160318362708
Ireland,IRL,1992,6266.362606232296
Ireland,IRL,1993,7085.545531435016
Ireland,IRL,1994,7164.445067264574
Ireland,IRL,1995,7573.098552338531
Ireland,IRL,1996,8536.162983425414
Ireland,IRL,1997,8845.935360175294
Ireland,IRL,1998,8854.945770065076
Ireland,IRL,1999,9360.731707317074
Ireland,IRL,2000,10584.744911445943
Ireland,IRL,2001,10870.205622071839
Ireland,IRL,2002,10969.339815762542
Ireland,IRL,2003,10692.002512562814
Ireland,IRL,2004,10469.29275505175
Ireland,IRL,2005,9765.155759478388
Ireland,IRL,2006,10849.352398960056
Ireland,IRL,2007,11522.439306358383
Ireland,IRL,2008,11822.253170289856
Ireland,IRL,2009,11024.567296996662
Ireland,IRL,2010,12005.408432147566
Ireland,IRL,2011,10474.852973208452
Ireland,IRL,2012,10178.684233706595
Ireland,IRL,2013,9679.772749248106
Ireland,IRL,2014,9354.375223094876
Ireland,IRL,2015,9407.500000000002
Ireland,IRL,2016,10478.392248722317
Ireland,IRL,2017,10559.395448908059
Ireland,IRL,2018,10812.490522749535
Israel,ISR,1965,295.7427730120482
Israel,ISR,1966,373.06066828448616
Israel,ISR,1967,408.2018806720122
Israel,ISR,1968,512.4905602689579
Israel,ISR,1969,514.6595249452555
Israel,ISR,1970,457.9598910447762
Israel,ISR,1971,415.9567071689655
Israel,ISR,1972,398.0128921962617
Israel,ISR,1973,167.0198448144563
Israel,ISR,1974,197.61176083411434
Israel,ISR,1975,175.32828193812557
Israel,ISR,1976,164.4254207204015
Israel,ISR,1977,159.38483899481568
Israel,ISR,1978,153.27611160472975
Israel,ISR,1979,106.86918235115766
Israel,ISR,1980,4.981652837071063
Israel,ISR,1981,5.1767810050384515
Israel,ISR,1982,113.24323722251174
Israel,ISR,1983,157.72155277920083
Israel,ISR,1984,135.46444964222727
Israel,ISR,1985,125.38680002230484
Israel,ISR,1986,92.49359702023897
Israel,ISR,1987,103.71666375329974
Israel,ISR,1988,93.50985528995757
Israel,ISR,1989,84.01770682971852
Israel,ISR,1990,70.83127826663669
Israel,ISR,1991,57.133671305295266
Israel,ISR,1992,47.176031832526824
Israel,ISR,1993,45.32649396023535
Israel,ISR,1994,40.409881347434386
Israel,ISR,1995,45.626202176057674
Israel,ISR,1996,27.843206320059
Israel,ISR,1997,32.38800197952219
Israel,ISR,1998,19.886636769608703
Israel,ISR,1999,17.50151481201717
Israel,ISR,2000,15.412586108308105
Israel,ISR,2001,15.835898067975583
Israel,ISR,2002,13.888521869022531
Israel,ISR,2003,12.394936481363493
Israel,ISR,2004,1781.1864941175556
Israel,ISR,2005,2405.1156373763215
Israel,ISR,2006,3281.956293975453
Israel,ISR,2007,3831.6781079655334
Israel,ISR,2008,5141.397236207093
Israel,ISR,2009,5566.5507654019475
Israel,ISR,2010,6960.318540220527
Israel,ISR,2011,6343.261653303059
Israel,ISR,2012,3206.3361778752464
Israel,ISR,2013,8578.50678683775
Israel,ISR,2014,9228.768780299211
Israel,ISR,2015,10093.475808871897
Israel,ISR,2016,11406.400296225182
Israel,ISR,2017,12001.27062100194
Israel,ISR,2018,12554.193509391554
Italy,ITA,1965,1427.0758751719338
Italy,ITA,1966,1546.6117971620922
Italy,ITA,1967,1677.4407339513284
Italy,ITA,1968,1956.5015625631218
Italy,ITA,1969,2133.604552709247
Italy,ITA,1970,2286.141369941516
Italy,ITA,1971,2345.5157826940563
Italy,ITA,1972,2671.3770996184962
Italy,ITA,1973,2981.2565214064703
Italy,ITA,1974,3332.276466399797
Italy,ITA,1975,3818.5424779082596
Italy,ITA,1976,4600.827361311174
Italy,ITA,1977,4678.430564686794
Italy,ITA,1978,4591.861793245102
Italy,ITA,1979,4701.733774470434
Italy,ITA,1980,4652.500488956326
Italy,ITA,1981,4498.694805456154
Italy,ITA,1982,4471.934856555742
Italy,ITA,1983,4588.870782425791
Italy,ITA,1984,5396.747446422102
Italy,ITA,1985,5477.997612352249
Italy,ITA,1986,5787.177102649867
Italy,ITA,1987,6416.730985595005
Italy,ITA,1988,6960.0564732312605
Italy,ITA,1989,7527.372037819355
Italy,ITA,1990,7962.772578120181
Italy,ITA,1991,8453.3001691669
Italy,ITA,1992,8367.039986005775
Italy,ITA,1993,8529.585824617994
Italy,ITA,1994,8239.998077010872
Italy,ITA,1995,9082.90044350054
Italy,ITA,1996,9388.535004335408
Italy,ITA,1997,9776.075319836918
Italy,ITA,1998,10555.398903829548
Italy,ITA,1999,11490.413724936461
Italy,ITA,2000,11973.205214139563
Italy,ITA,2001,11967.397802197804
Italy,ITA,2002,11822.196107234668
Italy,ITA,2003,12947.655867280468
Italy,ITA,2004,13346.763650169118
Italy,ITA,2005,14201.80624903485
Italy,ITA,2006,13846.023264950552
Italy,ITA,2007,13865.344514254104
Italy,ITA,2008,13721.787408777707
Italy,ITA,2009,12573.606484219878
Italy,ITA,2010,13341.744748497262
Italy,ITA,2011,12454.659590718085
Italy,ITA,2012,11916.796038896777
Italy,ITA,2013,11092.530593928566
Italy,ITA,2014,9761.892634780666
Italy,ITA,2015,10616.959588697217
Italy,ITA,2016,11134.602068410728
Italy,ITA,2017,11797.276769957478
Italy,ITA,2018,11416.379353552049
Japan,JPN,1965,185.49574899885218
Japan,JPN,1966,188.15765694837143
Japan,JPN,1967,192.2794628470969
Japan,JPN,1968,206.56261014100508
Japan,JPN,1969,225.37630860873853
Japan,JPN,1970,340.4348885510202
Japan,JPN,1971,359.8875850788804
Japan,JPN,1972,354.8641577443136
Japan,JPN,1973,486.8129924204548
Japan,JPN,1974,656.3770864679391
Japan,JPN,1975,776.4545646321155
Japan,JPN,1976,920.4409115711785
Japan,JPN,1977,1112.8389484960114
Japan,JPN,1978,1547.685938250244
Japan,JPN,1979,1820.7775473615309
Japan,JPN,1980,2137.2924365490553
Japan,JPN,1981,2125.0242652826096
Japan,JPN,1982,2160.3055497947407
Japan,JPN,1983,2308.959432892683
Japan,JPN,1984,3085.93139287064
Japan,JPN,1985,3286.739522400991
Japan,JPN,1986,3327.2503570047916
Japan,JPN,1987,3396.72764917163
Japan,JPN,1988,3587.733473393211
Japan,JPN,1989,3712.423931031203
Japan,JPN,1990,4041.2747501706754
Japan,JPN,1991,4258.5012921980315
Japan,JPN,1992,4413.181237237395
Japan,JPN,1993,4430.450840673153
Japan,JPN,1994,4725.113539063727
Japan,JPN,1995,4797.0235975689475
Japan,JPN,1996,5107.011674062728
Japan,JPN,1997,5290.661058187607
Japan,JPN,1998,5440.962427958495
Japan,JPN,1999,5705.186960731508
Japan,JPN,2000,5933.394270033876
Japan,JPN,2001,6086.12900509028
Japan,JPN,2002,5946.067250084837
Japan,JPN,2003,6520.344408735886
Japan,JPN,2004,6287.171507541886
Japan,JPN,2005,6446.7036946067055
Japan,JPN,2006,6895.208437721436
Japan,JPN,2007,7423.697922593273
Japan,JPN,2008,7709.683027245428
Japan,JPN,2009,7193.654496083387
Japan,JPN,2010,7774.635375698215
Japan,JPN,2011,8717.985746429935
Japan,JPN,2012,9594.396745904192
Japan,JPN,2013,9627.70116514176
Japan,JPN,2014,9733.408130335729
Japan,JPN,2015,9275.903115849515
Japan,JPN,2016,9111.984333390732
Japan,JPN,2017,9175.194623655914
Japan,JPN,2018,9096.41009364947
Kazakhstan,KAZ,1985,5759.846163716967
Kazakhstan,KAZ,1986,6891.81858286949
Kazakhstan,KAZ,1987,7115.998503368664
Kazakhstan,KAZ,1988,7343.638157793412
Kazakhstan,KAZ,1989,7528.204814693453
Kazakhstan,KAZ,1990,7996.194461132812
Kazakhstan,KAZ,1991,8400.7512376107
Kazakhstan,KAZ,1992,8676.163898527879
Kazakhstan,KAZ,1993,8379.859090482665
Kazakhstan,KAZ,1994,6149.388341218326
Kazakhstan,KAZ,1995,7144.264157792159
Kazakhstan,KAZ,1996,6053.192170033267
Kazakhstan,KAZ,1997,4821.145657854733
Kazakhstan,KAZ,1998,4847.316655485847
Kazakhstan,KAZ,1999,5549.978696484255
Kazakhstan,KAZ,2000,3504.2302818689277
Kazakhstan,KAZ,2001,3081.166801011402
Kazakhstan,KAZ,2002,3230.8463544798346
Kazakhstan,KAZ,2003,3770.718874458941
Kazakhstan,KAZ,2004,4125.589179994099
Kazakhstan,KAZ,2005,5387.478004638057
Kazakhstan,KAZ,2006,5656.853062781815
Kazakhstan,KAZ,2007,6777.828777363395
Kazakhstan,KAZ,2008,6670.485318340059
Kazakhstan,KAZ,2009,6320.3394614373865
Kazakhstan,KAZ,2010,6783.348808790303
Kazakhstan,KAZ,2011,7374.751917445879
Kazakhstan,KAZ,2012,7732.108590275789
Kazakhstan,KAZ,2013,7965.6184934218245
Kazakhstan,KAZ,2014,8656.063246922498
Kazakhstan,KAZ,2015,8726.737821892784
Kazakhstan,KAZ,2016,8864.374664157927
Kazakhstan,KAZ,2017,8780.408671067478
Kazakhstan,KAZ,2018,10608.986257963976
Kuwait,KWT,1965,36570.97457457628
Kuwait,KWT,1966,43231.35754837476
Kuwait,KWT,1967,44585.78855769498
Kuwait,KWT,1968,50111.37440703001
Kuwait,KWT,1969,51388.24383132076
Kuwait,KWT,1970,26010.080649986565
Kuwait,KWT,1971,25016.270331451815
Kuwait,KWT,1972,27730.63380826291
Kuwait,KWT,1973,29213.024288024288
Kuwait,KWT,1974,28944.386697869028
Kuwait,KWT,1975,29857.142853855188
Kuwait,KWT,1976,33801.10496782689
Kuwait,KWT,1977,34682.40901493934
Kuwait,KWT,1978,36641.748368995104
Kuwait,KWT,1979,45821.37345338735
Kuwait,KWT,1980,28250.1826109423
Kuwait,KWT,1981,30922.863099965256
Kuwait,KWT,1982,23151.525200769232
Kuwait,KWT,1983,24307.228917945467
Kuwait,KWT,1984,25164.648908613806
Kuwait,KWT,1985,22997.11815456484
Kuwait,KWT,1986,29713.42794854804
Kuwait,KWT,1987,23419.288294687984
Kuwait,KWT,1988,31931.203933331697
Kuwait,KWT,1989,37037.74486181558
Kuwait,KWT,1990,18999.999997264913
Kuwait,KWT,1991,2338.749383205318
Kuwait,KWT,1992,13017.782425920503
Kuwait,KWT,1993,29041.173151235198
Kuwait,KWT,1994,34186.256782579876
Kuwait,KWT,1995,54882.31631475093
Kuwait,KWT,1996,54314.0749841549
Kuwait,KWT,1997,51499.999999046784
Kuwait,KWT,1998,49243.3096685691
Kuwait,KWT,1999,42282.786887289956
Kuwait,KWT,2000,44596.57701669438
Kuwait,KWT,2001,42914.88349739896
Kuwait,KWT,2002,38720.16846089845
Kuwait,KWT,2003,43940.79556149399
Kuwait,KWT,2004,47068.181815645454
Kuwait,KWT,2005,51475.7709377533
Kuwait,KWT,2006,49660.909837952815
Kuwait,KWT,2007,42719.64856040735
Kuwait,KWT,2008,45425.45178919428
Kuwait,KWT,2009,41992.60190708968
Kuwait,KWT,2010,46709.68564983289
Kuwait,KWT,2011,50056.582962910354
Kuwait,KWT,2012,52349.481068975816
Kuwait,KWT,2013,50398.1572153148
Kuwait,KWT,2014,48418.16087873205
Kuwait,KWT,2015,52978.902408237744
Kuwait,KWT,2016,53449.364174703056
Kuwait,KWT,2017,51842.98843427022
Kuwait,KWT,2018,52642.23539146725
Latvia,LVA,1965,0
Latvia,LVA,1966,0
Latvia,LVA,1967,0
Latvia,LVA,1968,0
Latvia,LVA,1969,0
Latvia,LVA,1970,0
Latvia,LVA,1971,0
Latvia,LVA,1972,0
Latvia,LVA,1973,0
Latvia,LVA,1974,0
Latvia,LVA,1975,0
Latvia,LVA,1976,0
Latvia,LVA,1977,0
Latvia,LVA,1978,0
Latvia,LVA,1979,0
Latvia,LVA,1980,0
Latvia,LVA,1981,0
Latvia,LVA,1982,0
Latvia,LVA,1983,0
Latvia,LVA,1984,0
Latvia,LVA,1985,8177.0498187601725
Latvia,LVA,1986,8482.054121306688
Latvia,LVA,1987,8738.180095481539
Latvia,LVA,1988,9328.398361954716
Latvia,LVA,1989,9279.375247439939
Latvia,LVA,1990,9641.739823186937
Latvia,LVA,1991,9331.919841140052
Latvia,LVA,1992,5389.4856127442745
Latvia,LVA,1993,3418.511321920248
Latvia,LVA,1994,3470.917745487422
Latvia,LVA,1995,4222.623298225678
Latvia,LVA,1996,3915.0645151795075
Latvia,LVA,1997,3956.5613261842645
Latvia,LVA,1998,4515.98837949815
Latvia,LVA,1999,4366.539182005815
Latvia,LVA,2000,5341.426248770974
Latvia,LVA,2001,5612.670651754981
Latvia,LVA,2002,6466.262986202315
Latvia,LVA,2003,6507.088726890721
Latvia,LVA,2004,7267.3070328828435
Latvia,LVA,2005,7144.310487317942
Latvia,LVA,2006,7473.456853667415
Latvia,LVA,2007,7319.830399199273
Latvia,LVA,2008,7258.288051630587
Latvia,LVA,2009,6737.387488456878
Latvia,LVA,2010,8133.149854280321
Latvia,LVA,2011,7249.490281236868
Latvia,LVA,2012,6897.959433905268
Latvia,LVA,2013,6876.344740542788
Latvia,LVA,2014,6253.154380331519
Latvia,LVA,2015,6378.128127417418
Latvia,LVA,2016,6684.840427786221
Latvia,LVA,2017,6132.175809989749
Latvia,LVA,2018,7113.913379719917
Lithuania,LTU,1965,0
Lithuania,LTU,1966,0
Lithuania,LTU,1967,0
Lithuania,LTU,1968,0
Lithuania,LTU,1969,0
Lithuania,LTU,1970,0
Lithuania,LTU,1971,0
Lithuania,LTU,1972,0
Lithuania,LTU,1973,0
Lithuania,LTU,1974,0
Lithuania,LTU,1975,0
Lithuania,LTU,1976,0
Lithuania,LTU,1977,0
Lithuania,LTU,1978,0
Lithuania,LTU,1979,0
Lithuania,LTU,1980,0
Lithuania,LTU,1981,0
Lithuania,LTU,1982,0
Lithuania,LTU,1983,0
Lithuania,LTU,1984,0
Lithuania,LTU,1985,11451.964561114544
Lithuania,LTU,1986,11374.08425754591
Lithuania,LTU,1987,11771.778607675766
Lithuania,LTU,1988,12168.951117230728
Lithuania,LTU,1989,12826.689236445834
Lithuania,LTU,1990,14722.522727272728
Lithuania,LTU,1991,15236.33811198269
Lithuania,LTU,1992,8725.653470715835
Lithuania,LTU,1993,4741.022882048488
Lithuania,LTU,1994,5517.955330227461
Lithuania,LTU,1995,6505.6815550041365
Lithuania,LTU,1996,6999.6206992230855
Lithuania,LTU,1997,6505.003351955308
Lithuania,LTU,1998,5737.793811533053
Lithuania,LTU,1999,5974.504675545481
Lithuania,LTU,2000,6855.456596230724
Lithuania,LTU,2001,7186.563327576281
Lithuania,LTU,2002,7327.068795355588
Lithuania,LTU,2003,8020.067076742825
Lithuania,LTU,2004,8078.051464063886
Lithuania,LTU,2005,8614.338217703349
Lithuania,LTU,2006,8642.396306388133
Lithuania,LTU,2007,10320.688247928812
Lithuania,LTU,2008,9396.663554310613
Lithuania,LTU,2009,8011.369750552573
Lithuania,LTU,2010,9277.195902688862
