Entity,Code,Year,"Net enrolment rate, primary, gender parity index (GPI) (GPI)"
Guyana,GUY,1982,0.940410017967224
Guyana,GUY,1995,0.963850021362305
Guyana,GUY,1996,1.01947999000549
Guyana,GUY,2003,0.907389998435974
Guyana,GUY,2008,0.989740014076233
Guyana,GUY,2009,0.975130021572113
Guyana,GUY,2010,0.962390005588531
Guyana,GUY,2011,0.951860010623932
Guyana,GUY,2012,0.965520024299622
Haiti,HTI,1981,0.980710029602051
Haiti,HTI,1982,0.936150014400482
Haiti,HTI,1983,0.962970018386841
Haiti,HTI,1984,0.956040024757385
Haiti,HTI,1985,0.931840002536774
Haiti,HTI,1986,0.958169996738434
Haiti,HTI,1987,1.00367999076843
Haiti,HTI,1997,0.98429000377655
Heavily indebted poor countries (HIPC),,1998,0.828360021114349
Heavily indebted poor countries (HIPC),,1999,0.843500018119812
Heavily indebted poor countries (HIPC),,2000,0.84909999370575
Heavily indebted poor countries (HIPC),,2001,0.860759973526001
Heavily indebted poor countries (HIPC),,2002,0.873740017414093
Heavily indebted poor countries (HIPC),,2003,0.885909974575043
Heavily indebted poor countries (HIPC),,2004,0.900520026683807
Heavily indebted poor countries (HIPC),,2005,0.903180003166199
Heavily indebted poor countries (HIPC),,2006,0.91159999370575
Heavily indebted poor countries (HIPC),,2007,0.914690017700195
Heavily indebted poor countries (HIPC),,2008,0.922900021076202
Heavily indebted poor countries (HIPC),,2009,0.927450001239777
Heavily indebted poor countries (HIPC),,2010,0.931980013847351
Heavily indebted poor countries (HIPC),,2011,0.935230016708374
Heavily indebted poor countries (HIPC),,2012,0.94378000497818
Heavily indebted poor countries (HIPC),,2013,0.945789992809296
Heavily indebted poor countries (HIPC),,2014,0.948610007762909
High income,,1970,1.01347994804382
High income,,1997,0.997259974479675
High income,,1998,0.999199986457825
High income,,1999,0.999440014362335
High income,,2000,0.999459981918335
High income,,2001,1.00364005565643
High income,,2002,1.00294995307922
High income,,2003,1.00369000434875
High income,,2004,1.00453996658325
High income,,2005,1.0048999786377
High income,,2006,1.00592994689941
High income,,2007,1.00320994853973
High income,,2008,1.00364005565643
High income,,2009,1.00621998310089
High income,,2010,1.00267004966736
High income,,2011,1.00642001628876
High income,,2012,1.00039994716644
High income,,2013,0.998319983482361
High income,,2014,1.00057005882263
Honduras,HND,1979,1.01031994819641
Honduras,HND,1980,1.00784003734589
Honduras,HND,1982,1.00068998336792
Honduras,HND,1983,1.01415002346039
Honduras,HND,1984,1.01937997341156
Honduras,HND,1986,1.04489994049072
Honduras,HND,1991,1.01285994052887
Honduras,HND,1993,1.0116800069809
Honduras,HND,2000,1.00997996330261
Honduras,HND,2003,1.01471996307373
Honduras,HND,2004,1.01532995700836
Honduras,HND,2005,1.01982998847961
Honduras,HND,2006,1.01722002029419
Honduras,HND,2007,1.01514005661011
Honduras,HND,2008,1.01801002025604
Honduras,HND,2009,1.01699995994568
Honduras,HND,2010,1.01900005340576
Honduras,HND,2011,1.01084995269775
Honduras,HND,2012,1.011510014534
Honduras,HND,2013,1.01058995723724
Honduras,HND,2014,1.00305998325348
Hong Kong,HKG,1971,0.992820024490356
Hong Kong,HKG,1972,0.990130007266998
Hong Kong,HKG,1973,0.989040017127991
Hong Kong,HKG,1974,0.983609974384308
Hong Kong,HKG,1975,0.980870008468628
Hong Kong,HKG,1976,0.98649001121521
Hong Kong,HKG,1977,0.996490001678467
Hong Kong,HKG,1978,0.999149978160858
Hong Kong,HKG,1979,0.998340010643005
Hong Kong,HKG,1980,0.989329993724823
Hong Kong,HKG,1981,0.984990000724792
Hong Kong,HKG,1982,0.991310000419617
Hong Kong,HKG,1983,0.994170010089874
Hong Kong,HKG,1984,0.995779991149902
Hong Kong,HKG,1985,0.999100029468536
Hong Kong,HKG,1995,1.01323997974396
Hong Kong,HKG,1996,0.994440019130707
Hong Kong,HKG,2012,0.985440015792847
Hong Kong,HKG,2013,0.984650015830994
Hong Kong,HKG,2014,0.989480018615723
Hungary,HUN,1996,0.972620010375977
Hungary,HUN,1997,0.983389973640442
Hungary,HUN,1998,0.991989970207214
Hungary,HUN,1999,0.990459978580475
Hungary,HUN,2000,0.992780029773712
Hungary,HUN,2001,0.988200008869171
Hungary,HUN,2002,0.982620000839233
Hungary,HUN,2003,0.985109984874725
Hungary,HUN,2004,0.983980000019073
Hungary,HUN,2005,0.979420006275177
Hungary,HUN,2006,0.983460009098053
Hungary,HUN,2007,0.982559978961945
Hungary,HUN,2008,0.984350025653839
Hungary,HUN,2009,0.988049983978271
Hungary,HUN,2010,0.989170014858246
Hungary,HUN,2011,0.987969994544983
Hungary,HUN,2012,0.986429989337921
Hungary,HUN,2013,0.983200013637543
Hungary,HUN,2014,0.984139978885651
Iceland,ISL,1994,0.998340010643005
Iceland,ISL,1996,1.00835001468658
Iceland,ISL,1997,1.00749003887177
Iceland,ISL,1998,0.99414998292923
Iceland,ISL,2004,0.979589998722076
Iceland,ISL,2005,0.976949989795685
Iceland,ISL,2006,0.988820016384125
Iceland,ISL,2007,1.00402998924255
Iceland,ISL,2008,1.00476002693176
Iceland,ISL,2009,1.00278997421265
Iceland,ISL,2010,1.00594997406006
Iceland,ISL,2011,1.00624001026154
Iceland,ISL,2012,1.00381004810333
India,IND,1971,0.654690027236938
India,IND,1990,0.737089991569519
India,IND,2000,0.844190001487732
India,IND,2001,0.854860007762909
India,IND,2002,0.870859980583191
India,IND,2003,0.973140001296997
India,IND,2007,0.985220015048981
India,IND,2008,1.01288998126984
India,IND,2009,1.02643001079559
India,IND,2010,1.02211999893188
India,IND,2011,1.02972996234894
India,IND,2012,1.01377999782562
India,IND,2013,1.01366996765137
Indonesia,IDN,1971,0.866190016269684
Indonesia,IDN,1972,0.867980003356934
Indonesia,IDN,1974,0.815760016441345
Indonesia,IDN,1975,0.879159986972809
Indonesia,IDN,1976,0.890590012073517
Indonesia,IDN,1978,0.899070024490356
Indonesia,IDN,1981,0.903339982032776
Indonesia,IDN,1987,0.97052001953125
Indonesia,IDN,1989,0.967060029506683
Indonesia,IDN,1990,0.969210028648376
Indonesia,IDN,1991,0.97010999917984
Indonesia,IDN,1992,0.966210007667542
Indonesia,IDN,1993,0.967999994754791
Indonesia,IDN,1994,0.96408998966217
Indonesia,IDN,1995,0.960839986801147
Indonesia,IDN,1996,0.973469972610474
Indonesia,IDN,1997,0.972940027713776
Indonesia,IDN,2001,0.985859990119934
Indonesia,IDN,2002,0.990119993686676
Indonesia,IDN,2003,0.982089996337891
Indonesia,IDN,2004,0.981559991836548
Indonesia,IDN,2005,0.969470024108887
Indonesia,IDN,2006,0.969940006732941
Indonesia,IDN,2007,0.963180005550385
Indonesia,IDN,2008,0.981959998607636
Indonesia,IDN,2009,0.978810012340546
Indonesia,IDN,2010,1.00648999214172
Indonesia,IDN,2011,1.04068994522095
Indonesia,IDN,2012,1.0108300447464
Indonesia,IDN,2013,1.0105299949646
Indonesia,IDN,2014,0.988730013370514
Iran,IRN,1984,0.810620009899139
Iran,IRN,1985,0.834760010242462
Iran,IRN,1986,0.85547000169754
Iran,IRN,1987,0.863979995250702
Iran,IRN,1988,0.889649987220764
Iran,IRN,1989,0.913290023803711
Iran,IRN,1990,0.912220001220703
Iran,IRN,1992,0.942929983139038
Iran,IRN,1997,0.957899987697601
Iran,IRN,1999,0.958440005779266
Iran,IRN,2000,0.964680016040802
Iran,IRN,2002,0.955229997634888
Iran,IRN,2003,0.963270008563995
Iran,IRN,2004,0.967299997806549
Iran,IRN,2005,0.975510001182556
Iran,IRN,2007,1.00615000724792
Iraq,IRQ,1971,0.446819990873337
Iraq,IRQ,1972,0.445410013198853
Iraq,IRQ,1973,0.455440014600754
Iraq,IRQ,1974,0.471850007772446
Iraq,IRQ,1975,0.527639985084534
Iraq,IRQ,1976,0.550920009613037
Iraq,IRQ,1977,0.60317999124527
Iraq,IRQ,1978,0.645099997520447
Iraq,IRQ,1979,0.82683002948761
Iraq,IRQ,1980,0.89258998632431
Iraq,IRQ,1981,0.92101001739502
Iraq,IRQ,1983,0.919390022754669
Iraq,IRQ,1985,0.887329995632172
Iraq,IRQ,1986,0.889750003814697
Iraq,IRQ,1987,0.885909974575043
Iraq,IRQ,1988,0.905210018157959
Iraq,IRQ,1989,0.874930024147034
Iraq,IRQ,1993,0.900070011615753
Iraq,IRQ,1996,0.892470002174377
Iraq,IRQ,1999,0.869310021400452
Iraq,IRQ,2000,0.869050025939941
Iraq,IRQ,2004,0.875630021095276
Iraq,IRQ,2007,0.886089980602264
Ireland,IRL,1971,1.01349997520447
Ireland,IRL,1972,1.0097199678421
Ireland,IRL,1973,1.01073002815247
Ireland,IRL,1974,1.01107001304626
Ireland,IRL,1975,1.0144499540329
Ireland,IRL,1976,1.00899004936218
Ireland,IRL,1977,1.00477004051208
Ireland,IRL,1978,1.00868999958038
Ireland,IRL,1979,1.01064002513885
Ireland,IRL,1980,1.01338994503021
Ireland,IRL,1981,1.01566004753113
Ireland,IRL,1982,1.01245999336243
Ireland,IRL,1983,1.01310002803802
Ireland,IRL,1986,1.01955997943878
Ireland,IRL,1987,1.01823997497559
Ireland,IRL,1988,1.01810002326965
Ireland,IRL,1989,1.02128005027771
Ireland,IRL,1990,1.02303004264832
Ireland,IRL,1991,1.01801002025604
Ireland,IRL,1992,1.01461005210876
Ireland,IRL,1993,1.01408994197845
Ireland,IRL,1994,1.01493000984192
Ireland,IRL,1995,1.01573002338409
Ireland,IRL,1996,1.01672995090485
Ireland,IRL,1997,1.01535999774933
Ireland,IRL,1998,0.996060013771057
Ireland,IRL,2010,0.998030006885529
Ireland,IRL,2011,0.997680008411407
Ireland,IRL,2012,1.00136995315552
Ireland,IRL,2013,1.00108003616333
Israel,ISR,1999,0.995519995689392
Israel,ISR,2000,0.995599985122681
Israel,ISR,2001,1.001620054245
Israel,ISR,2002,1.00218999385834
Israel,ISR,2003,1.00196003913879
Israel,ISR,2004,1.0053299665451
Israel,ISR,2005,1.00688004493713
Israel,ISR,2006,1.00962996482849
Israel,ISR,2007,1.0093400478363
Israel,ISR,2008,1.00845003128052
Israel,ISR,2009,1.00670003890991
Israel,ISR,2010,1.01133000850677
Israel,ISR,2011,1.01054000854492
Israel,ISR,2012,1.01041996479034
Israel,ISR,2013,1.00955998897552
Israel,ISR,2014,1.00980997085571
Italy,ITA,1976,1.01549005508423
Italy,ITA,1979,1.0005099773407
Italy,ITA,1985,1.00343000888824
Italy,ITA,1996,0.992439985275269
Italy,ITA,1997,0.998600006103516
Italy,ITA,2000,0.999400019645691
Italy,ITA,2001,0.996540009975433
Italy,ITA,2002,0.995899975299835
Italy,ITA,2003,0.994040012359619
Italy,ITA,2004,0.99524998664856
Italy,ITA,2005,0.990149974822998
Italy,ITA,2006,0.989239990711212
Italy,ITA,2007,0.988039970397949
Italy,ITA,2008,0.987240016460419
Italy,ITA,2009,0.987389981746674
Italy,ITA,2010,0.988759994506836
Italy,ITA,2011,0.986530005931854
Italy,ITA,2012,0.989109992980957
Italy,ITA,2013,0.991569995880127
Jamaica,JAM,1975,1.0237900018692
Jamaica,JAM,1976,1.02486002445221
Jamaica,JAM,1977,1.02929997444153
Jamaica,JAM,1979,1.03232002258301
Jamaica,JAM,1980,1.03975999355316
Jamaica,JAM,1981,1.02546000480652
Jamaica,JAM,1983,1.0310800075531
Jamaica,JAM,1984,1.03110003471375
Jamaica,JAM,1985,1.0276700258255
Jamaica,JAM,1986,1.02610003948212
Jamaica,JAM,1987,0.993110001087189
Jamaica,JAM,1988,1.00619995594025
Jamaica,JAM,1989,1.01179003715515
Jamaica,JAM,1990,1.00321996212006
Jamaica,JAM,1991,1.00381004810333
Jamaica,JAM,1993,0.977240025997162
Jamaica,JAM,1999,1.00083005428314
Jamaica,JAM,2000,0.996190011501312
Jamaica,JAM,2001,1.00119996070862
Jamaica,JAM,2002,1.0077600479126
Jamaica,JAM,2003,1.01140999794006
Jamaica,JAM,2004,1.00998997688293
Japan,JPN,1972,0.998300015926361
Japan,JPN,1973,0.999339997768402
Japan,JPN,1974,1.00010001659393
Japan,JPN,1975,1.00167000293732
Japan,JPN,1982,1.00100004673004
Japan,JPN,1983,1.00124001502991
Japan,JPN,1984,1.00129997730255
Japan,JPN,2010,0.999930024147034
Japan,JPN,2011,1.00001001358032
Japan,JPN,2012,0.999909996986389
Japan,JPN,2013,1
Jordan,JOR,1972,0.870989978313446
Jordan,JOR,1980,0.996280014514923
Jordan,JOR,1981,1.01265001296997
Jordan,JOR,1982,1.00809001922607
Jordan,JOR,1983,1.02476000785828
Jordan,JOR,1984,1.02522003650665
Jordan,JOR,1985,1.05181002616882
Jordan,JOR,1999,1.0192699432373
Jordan,JOR,2007,1.02744996547699
Jordan,JOR,2008,1.02374994754791
Jordan,JOR,2010,0.998470008373261
Jordan,JOR,2011,0.996909976005554
Jordan,JOR,2012,0.989549994468689
Kazakhstan,KAZ,2000,1.00686001777649
Kazakhstan,KAZ,2001,0.995609998703003
Kazakhstan,KAZ,2002,0.993659973144531
Kazakhstan,KAZ,2003,0.997569978237152
Kazakhstan,KAZ,2004,0.996860027313232
Kazakhstan,KAZ,2005,0.995199978351593
Kazakhstan,KAZ,2006,0.995010018348694
Kazakhstan,KAZ,2007,0.989849984645844
Kazakhstan,KAZ,2008,0.990660011768341
Kazakhstan,KAZ,2009,0.9894899725914
Kazakhstan,KAZ,2011,0.993260025978088
Kazakhstan,KAZ,2012,0.990989983081818
Kazakhstan,KAZ,2013,0.989430010318756
Kazakhstan,KAZ,2014,0.98733001947403
Kazakhstan,KAZ,2015,0.988330006599426
Kenya,KEN,1999,1.01007997989655
Kenya,KEN,2000,1.02680003643036
Kenya,KEN,2001,1.02137005329132
Kenya,KEN,2002,1.00714004039764
Kenya,KEN,2003,1.00074994564056
Kenya,KEN,2004,1.00241994857788
Kenya,KEN,2005,1.00812995433807
Kenya,KEN,2006,1.01780998706818
Kenya,KEN,2007,1.00137996673584
Kenya,KEN,2008,1.01411998271942
Kenya,KEN,2009,1.01265001296997
Kenya,KEN,2012,1.04121005535126
Kiribati,KIR,1985,1.00039005279541
Kiribati,KIR,1986,1.02125000953674
Kiribati,KIR,1987,1.00669002532959
Kiribati,KIR,1989,0.998780012130737
Kuwait,KWT,1971,0.79900997877121
Kuwait,KWT,1972,0.876829981803894
Kuwait,KWT,1973,0.882330000400543
Kuwait,KWT,1974,0.860199987888336
Kuwait,KWT,1975,0.866060018539429
Kuwait,KWT,1976,0.897909998893738
Kuwait,KWT,1977,0.918869972229004
Kuwait,KWT,1978,0.851949989795685
Kuwait,KWT,1979,0.835110008716583
Kuwait,KWT,1980,0.888949990272522
Kuwait,KWT,1981,0.896979987621307
Kuwait,KWT,1982,0.912060022354126
Kuwait,KWT,1983,0.951059997081757
Kuwait,KWT,1984,0.983060002326965
Kuwait,KWT,1985,0.971849977970123
Kuwait,KWT,1986,0.976769983768463
Kuwait,KWT,1987,0.982909977436066
Kuwait,KWT,1988,0.967299997806549
Kuwait,KWT,1992,0.940180003643036
Kuwait,KWT,1994,0.958989977836609
Kuwait,KWT,1996,1.00619995594025
Kuwait,KWT,1997,1.07176005840302
Kuwait,KWT,1999,1.05780005455017
Kuwait,KWT,2000,1.03638005256653
Kuwait,KWT,2001,1.00797998905182
Kuwait,KWT,2005,0.989130020141602
Kuwait,KWT,2007,1.00335001945496
Kuwait,KWT,2008,1.02837002277374
Kuwait,KWT,2010,1.03535997867584
Kuwait,KWT,2011,1.03345000743866
Kuwait,KWT,2012,1.02226996421814
Kuwait,KWT,2013,1.01824998855591
Kuwait,KWT,2014,1.00592994689941
Kyrgyzstan,KGZ,1996,0.957480013370514
Kyrgyzstan,KGZ,1999,0.985310018062592
Kyrgyzstan,KGZ,2000,0.983780026435852
Kyrgyzstan,KGZ,2001,0.978789985179901
Kyrgyzstan,KGZ,2002,0.9792600274086
Kyrgyzstan,KGZ,2003,0.980459988117218
Kyrgyzstan,KGZ,2004,0.992969989776611
Kyrgyzstan,KGZ,2005,0.988550007343292
Kyrgyzstan,KGZ,2006,0.982739984989166
Kyrgyzstan,KGZ,2007,0.986530005931854
Kyrgyzstan,KGZ,2008,0.988669991493225
Kyrgyzstan,KGZ,2009,0.99115002155304
Kyrgyzstan,KGZ,2010,0.985360026359558
Kyrgyzstan,KGZ,2011,0.986790001392365
Kyrgyzstan,KGZ,2012,0.981790006160736
Kyrgyzstan,KGZ,2013,0.978779971599579
Kyrgyzstan,KGZ,2014,0.981019973754883
Laos,LAO,1992,0.866509974002838
Laos,LAO,1993,0.863730013370514
Laos,LAO,1994,0.864589989185333
Laos,LAO,1996,0.891979992389679
Laos,LAO,1997,0.900340020656586
Laos,LAO,1998,0.903779983520508
Laos,LAO,1999,0.913590013980865
Laos,LAO,2000,0.914950013160706
Laos,LAO,2001,0.917599976062775
Laos,LAO,2002,0.917460024356842
Laos,LAO,2003,0.919939994812012
Laos,LAO,2004,0.932519972324371
Laos,LAO,2005,0.937690019607544
Laos,LAO,2006,0.936940014362335
Laos,LAO,2007,0.942870020866394
Laos,LAO,2008,0.95184999704361
Laos,LAO,2009,0.965049982070923
Laos,LAO,2010,0.967159986495972
Laos,LAO,2011,0.976949989795685
Laos,LAO,2012,0.977519989013672
Laos,LAO,2013,0.980610013008118
Laos,LAO,2014,0.983680009841919
Latin America & Caribbean,,1970,0.985450029373169
Latin America & Caribbean,,1971,0.985029995441437
Latin America & Caribbean,,1972,0.985660016536713
Latin America & Caribbean,,1973,0.98649001121521
Latin America & Caribbean,,1974,0.98743999004364
Latin America & Caribbean,,1975,0.988290011882782
Latin America & Caribbean,,1976,0.988810002803802
Latin America & Caribbean,,1977,0.988650023937225
Latin America & Caribbean,,1978,0.988650023937225
Latin America & Caribbean,,1979,0.988170027732849
Latin America & Caribbean,,1980,0.988210022449493
Latin America & Caribbean,,1981,0.990599989891052
Latin America & Caribbean,,1982,0.991110026836395
Latin America & Caribbean,,1983,0.99210000038147
Latin America & Caribbean,,1984,0.991919994354248
Latin America & Caribbean,,1985,0.992999970912933
Latin America & Caribbean,,1986,0.99210000038147
Latin America & Caribbean,,1987,0.994000017642975
Latin America & Caribbean,,1988,0.995389997959137
Latin America & Caribbean,,1989,0.997049987316132
Latin America & Caribbean,,1990,0.998459994792938
Latin America & Caribbean,,1991,0.999459981918335
Latin America & Caribbean,,1992,0.996659994125366
Latin America & Caribbean,,1993,0.996339976787567
Latin America & Caribbean,,1994,0.996460020542145
Latin America & Caribbean,,1995,0.996309995651245
Latin America & Caribbean,,1996,0.994700014591217
Latin America & Caribbean,,1997,0.993830025196075
Latin America & Caribbean,,1998,0.995220005512238
Latin America & Caribbean,,1999,0.994620025157928
Latin America & Caribbean,,2000,0.995280027389526
Latin America & Caribbean,,2001,0.995989978313446
Latin America & Caribbean,,2002,0.990800023078918
Latin America & Caribbean,,2003,0.985360026359558
Latin America & Caribbean,,2004,0.989099979400635
Latin America & Caribbean,,2005,1.00615000724792
Latin America & Caribbean,,2006,1.0069500207901
Latin America & Caribbean,,2007,1.00691998004913
Latin America & Caribbean,,2008,0.997150003910065
Latin America & Caribbean,,2009,1.00291001796722
Latin America & Caribbean,,2010,1.00063002109528
Latin America & Caribbean,,2011,0.998399972915649
Latin America & Caribbean,,2012,1.00771999359131
Latin America & Caribbean,,2013,0.998660027980804
Latin America & Caribbean,,2014,1.00021004676819
Latin America & Caribbean (all income levels),,1970,0.986310005187988
Latin America & Caribbean (all income levels),,1971,0.985909998416901
Latin America & Caribbean (all income levels),,1972,0.986459970474243
Latin America & Caribbean (all income levels),,1973,0.987320005893707
Latin America & Caribbean (all income levels),,1974,0.988059997558594
Latin America & Caribbean (all income levels),,1975,0.988860011100769
Latin America & Caribbean (all income levels),,1976,0.989430010318756
Latin America & Caribbean (all income levels),,1977,0.989189982414246
Latin America & Caribbean (all income levels),,1978,0.98922997713089
Latin America & Caribbean (all income levels),,1979,0.988900005817413
Latin America & Caribbean (all income levels),,1980,0.989199995994568
Latin America & Caribbean (all income levels),,1981,0.991699993610382
Latin America & Caribbean (all income levels),,1982,0.992240011692047
Latin America & Caribbean (all income levels),,1983,0.9932000041008
Latin America & Caribbean (all income levels),,1984,0.992780029773712
Latin America & Caribbean (all income levels),,1985,0.99387001991272
Latin America & Caribbean (all income levels),,1986,0.992890000343323
Latin America & Caribbean (all income levels),,1987,0.994509994983673
Latin America & Caribbean (all income levels),,1988,0.995710015296936
Latin America & Caribbean (all income levels),,1989,0.997340023517609
Latin America & Caribbean (all income levels),,1990,0.998860001564026
Latin America & Caribbean (all income levels),,1991,0.999599993228912
Latin America & Caribbean (all income levels),,1992,0.996490001678467
Latin America & Caribbean (all income levels),,1993,0.996140003204346
Latin America & Caribbean (all income levels),,1994,0.99617999792099
Latin America & Caribbean (all income levels),,1995,0.995959997177124
Latin America & Caribbean (all income levels),,1996,0.994379997253418
Latin America & Caribbean (all income levels),,1997,0.993920028209686
Latin America & Caribbean (all income levels),,1998,0.995220005512238
Latin America & Caribbean (all income levels),,1999,0.994880020618439
Latin America & Caribbean (all income levels),,2000,0.995549976825714
Latin America & Caribbean (all income levels),,2001,0.996169984340668
Latin America & Caribbean (all income levels),,2002,0.991169989109039
Latin America & Caribbean (all income levels),,2003,0.985719978809357
Latin America & Caribbean (all income levels),,2004,0.989759981632233
Latin America & Caribbean (all income levels),,2005,1.0059700012207
Latin America & Caribbean (all income levels),,2006,1.00665998458862
Latin America & Caribbean (all income levels),,2007,1.00668001174927
Latin America & Caribbean (all income levels),,2008,0.997269988059998
Latin America & Caribbean (all income levels),,2009,1.00295996665955
Latin America & Caribbean (all income levels),,2010,1.00082004070282
Latin America & Caribbean (all income levels),,2011,0.998660027980804
Latin America & Caribbean (all income levels),,2012,1.00765001773834
Latin America & Caribbean (all income levels),,2013,0.99888002872467
Latin America & Caribbean (all income levels),,2014,1.00037002563477
Latvia,LVA,1999,0.975870013237
Latvia,LVA,2008,0.993730008602142
Latvia,LVA,2009,1.00811994075775
Latvia,LVA,2010,1.01602005958557
Latvia,LVA,2011,1.01338994503021
Latvia,LVA,2012,1.00624001026154
Latvia,LVA,2013,1.00539004802704
Latvia,LVA,2014,1.00327003002167
Least developed countries: UN classification,,1992,0.829339981079102
Least developed countries: UN classification,,1993,0.836269974708557
Least developed countries: UN classification,,1994,0.844410002231598
Least developed countries: UN classification,,1995,0.843699991703033
Least developed countries: UN classification,,1996,0.843259990215302
Least developed countries: UN classification,,1997,0.849309980869293
Least developed countries: UN classification,,1998,0.857070028781891
Least developed countries: UN classification,,1999,0.870360016822815
Least developed countries: UN classification,,2000,0.878719985485077
Least developed countries: UN classification,,2001,0.885749995708466
Least developed countries: UN classification,,2002,0.901160001754761
Least developed countries: UN classification,,2003,0.908550024032593
Least developed countries: UN classification,,2004,0.92273998260498
Least developed countries: UN classification,,2005,0.927299976348877
Least developed countries: UN classification,,2006,0.937900006771088
Least developed countries: UN classification,,2007,0.941770017147064
Least developed countries: UN classification,,2008,0.938130021095276
Least developed countries: UN classification,,2009,0.950529992580414
Least developed countries: UN classification,,2010,0.943130016326904
Least developed countries: UN classification,,2011,0.940500020980835
Least developed countries: UN classification,,2012,0.946749985218048
Least developed countries: UN classification,,2013,0.948480010032654
Least developed countries: UN classification,,2014,0.950089991092682
Lebanon,LBN,1997,0.972859978675842
Lebanon,LBN,2003,0.965049982070923
Lebanon,LBN,2004,0.951629996299744
Lebanon,LBN,2005,0.938750028610229
Lebanon,LBN,2006,0.930050015449524
Lebanon,LBN,2007,0.931569993495941
Lebanon,LBN,2008,0.933560013771057
Lebanon,LBN,2009,0.925260007381439
Lebanon,LBN,2010,0.928539991378784
Lebanon,LBN,2011,0.924329996109009
Lebanon,LBN,2012,0.926760017871857
Lebanon,LBN,2013,0.928539991378784
Lesotho,LSO,1970,1.57413995265961
Lesotho,LSO,1972,1.56612002849579
Lesotho,LSO,1973,1.52657997608185
Lesotho,LSO,1974,1.49748003482819
Lesotho,LSO,1976,1.48641002178192
Lesotho,LSO,1977,1.49110996723175
Lesotho,LSO,1978,1.48257005214691
Lesotho,LSO,1979,1.48864996433258
Lesotho,LSO,1980,1.44871997833252
Lesotho,LSO,1981,1.40570998191833
Lesotho,LSO,1982,1.36875998973846
Lesotho,LSO,1983,1.35105001926422
Lesotho,LSO,1984,1.34100997447968
Lesotho,LSO,1985,1.32210004329681
Lesotho,LSO,1986,1.31096994876862
Lesotho,LSO,1987,1.31079995632172
Lesotho,LSO,1988,1.30014002323151
Lesotho,LSO,1989,1.29043996334076
Lesotho,LSO,1990,1.27795004844666
Lesotho,LSO,1991,1.27997994422913
Lesotho,LSO,1992,1.2683299779892
Lesotho,LSO,1993,1.25585997104645
Lesotho,LSO,1994,1.22903001308441
Lesotho,LSO,1995,1.1970100402832
Lesotho,LSO,1996,1.19790005683899
Lesotho,LSO,1998,1.1630699634552
Lesotho,LSO,1999,1.14213001728058
Lesotho,LSO,2000,1.09449994564056
Lesotho,LSO,2001,1.09109997749329
Lesotho,LSO,2002,1.07845997810364
Lesotho,LSO,2003,1.07797002792358
Lesotho,LSO,2004,1.06922996044159
Lesotho,LSO,2005,1.06670999526978
Lesotho,LSO,2006,1.06114995479584
Lesotho,LSO,2007,1.05025994777679
Lesotho,LSO,2008,1.05342996120453
Lesotho,LSO,2009,1.05980002880096
Lesotho,LSO,2010,1.04373002052307
Lesotho,LSO,2011,1.03576004505157
Lesotho,LSO,2012,1.03780996799469
Lesotho,LSO,2013,1.04394996166229
Lesotho,LSO,2014,1.03945004940033
Liberia,LBR,1999,0.776780009269714
Liberia,LBR,2006,1.00434005260468
Liberia,LBR,2008,0.94021999835968
Liberia,LBR,2009,0.924549996852875
Liberia,LBR,2011,0.947489976882935
Liberia,LBR,2014,0.95194000005722
Libya,LBY,1971,0.68953001499176
Libya,LBY,1972,0.751240015029907
Libya,LBY,1978,0.938579976558685
Liechtenstein,LIE,2014,0.987649977207184
Lithuania,LTU,1998,0.991190016269684
Lithuania,LTU,1999,0.985530018806458
Lithuania,LTU,2000,0.993900001049042
Lithuania,LTU,2001,0.986220002174377
Lithuania,LTU,2002,0.98760998249054
Lithuania,LTU,2003,0.99466997385025
Lithuania,LTU,2004,0.992190003395081
Lithuania,LTU,2005,0.997569978237152
Lithuania,LTU,2006,0.991379976272583
Lithuania,LTU,2007,0.991739988327026
Lithuania,LTU,2008,0.981180012226105
Lithuania,LTU,2009,0.985029995441437
Lithuania,LTU,2010,0.988960027694702
Lithuania,LTU,2011,0.985939979553223
Lithuania,LTU,2012,0.99439001083374
Lithuania,LTU,2013,0.993659973144531
Lithuania,LTU,2014,1.0001699924469
Low & middle income,,1981,0.799090027809143
Low & middle income,,1985,0.833980023860931
Low & middle income,,1986,0.851970016956329
Low & middle income,,1987,0.861310005187988
Low & middle income,,1991,0.880490005016327
Low & middle income,,1992,0.883270025253296
Low & middle income,,1993,0.891009986400604
Low & middle income,,1994,0.898129999637604
Low & middle income,,1995,0.900820016860962
Low & middle income,,1996,0.906729996204376
Low & middle income,,1997,0.911480009555817
Low & middle income,,1998,0.915369987487793
Low & middle income,,1999,0.923129975795746
Low & middle income,,2000,0.928210020065308
Low & middle income,,2001,0.931349992752075
Low & middle income,,2002,0.93639999628067
Low & middle income,,2003,0.958270013332367
Low & middle income,,2004,0.962490022182465
Low & middle income,,2005,0.965349972248077
Low & middle income,,2006,0.969250023365021
Low & middle income,,2007,0.967960000038147
Low & middle income,,2008,0.974049985408783
Low & middle income,,2009,0.980289995670319
Low & middle income,,2010,0.980149984359741
Low & middle income,,2011,0.983110010623932
Low & middle income,,2012,0.980690002441406
Low & middle income,,2013,0.980310022830963
Low & middle income,,2014,0.979019999504089
Low income,,1982,0.734640002250671
Low income,,1983,0.74345999956131
Low income,,1984,0.743269979953766
