Entity,Code,Year,Gas Consumption (terwatt-hours)
Finland,FIN,1994,31.470000000000034
Finland,FIN,1995,32.68000000000007
Finland,FIN,1996,34.1894444444445
Finland,FIN,1997,33.63833333333333
Finland,FIN,1998,38.536388888888844
Finland,FIN,1999,38.580000000000055
Finland,FIN,2000,39.40999999999999
Finland,FIN,2001,42.759999999999984
Finland,FIN,2002,42.45999999999998
Finland,FIN,2003,46.99999999999999
Finland,FIN,2004,45.28000000000005
Finland,FIN,2005,41.43000000000004
Finland,FIN,2006,44.28000000000004
Finland,FIN,2007,40.96000000000007
Finland,FIN,2008,41.8805555555556
Finland,FIN,2009,37.38000000000003
Finland,FIN,2010,41.300000000000004
Finland,FIN,2011,36.120000000000054
Finland,FIN,2012,31.945000000000014
Finland,FIN,2013,29.70666666666664
Finland,FIN,2014,26.5563888888889
Finland,FIN,2015,22.878611111111173
Finland,FIN,2016,20.052499999999995
Finland,FIN,2017,18.32944444444451
Finland,FIN,2018,20.437777777777733
France,FRA,1965,50.046995210000006
France,FRA,1966,52.796501660000004
France,FRA,1967,60.33925446
France,FRA,1968,72.15649746
France,FRA,1969,83.85049735
France,FRA,1970,95.52925031
France,FRA,1971,113.22550483
France,FRA,1972,133.88774662
France,FRA,1973,157.03650567
France,FRA,1974,163.95925154000003
France,FRA,1975,182.8700037
France,FRA,1976,196.45325057000002
France,FRA,1977,205.08524591
France,FRA,1978,218.77950113000003
France,FRA,1979,242.37600355000004
France,FRA,1980,251.71975489000005
France,FRA,1981,255.71699752000004
France,FRA,1982,245.77225430000001
France,FRA,1983,261.80249969000005
France,FRA,1984,266.99200340000004
France,FRA,1985,285.79150298
France,FRA,1986,287.41524869000006
France,FRA,1987,290.81600025
France,FRA,1988,289.36125007000004
France,FRA,1989,283.14774812
France,FRA,1990,302.75349999999963
France,FRA,1991,331.66624999999976
France,FRA,1992,330.9900000000005
France,FRA,1993,338.5147499999995
France,FRA,1994,323.1502499999999
France,FRA,1995,343.97825
France,FRA,1996,380.14650000000023
France,FRA,1997,364.4692500000006
France,FRA,1998,388.5947499999995
France,FRA,1999,396.2114999999996
France,FRA,2000,415.96349999999995
France,FRA,2001,436.68399999999986
France,FRA,2002,435.9427500000004
France,FRA,2003,457.26825000000065
France,FRA,2004,466.9252500000004
France,FRA,2005,477.1257499999997
France,FRA,2006,460.8055000000004
France,FRA,2007,447.60925000000054
France,FRA,2008,463.8644999999997
France,FRA,2009,447.31075000000044
France,FRA,2010,495.64450000000016
France,FRA,2011,430.1903507500005
France,FRA,2012,444.44295025
France,FRA,2013,451.43153700000005
France,FRA,2014,379.08350524999986
France,FRA,2015,407.51764575
France,FRA,2016,445.29939574999975
France,FRA,2017,447.65698974999975
France,FRA,2018,427.1209936769415
Germany,DEU,1965,30.975673611847302
Germany,DEU,1966,37.22992221515529
Germany,DEU,1967,47.98864854598775
Germany,DEU,1968,78.86973994833323
Germany,DEU,1969,112.31637378341554
Germany,DEU,1970,159.73752907239293
Germany,DEU,1971,211.02473217475668
Germany,DEU,1972,273.2243576983934
Germany,DEU,1973,352.33055317048036
Germany,DEU,1974,440.76491905468635
Germany,DEU,1975,465.143483553781
Germany,DEU,1976,492.2885776808043
Germany,DEU,1977,522.7913402451427
Germany,DEU,1978,560.4232368506811
Germany,DEU,1979,619.4780039083818
Germany,DEU,1980,610.7291495294625
Germany,DEU,1981,583.9387386880711
Germany,DEU,1982,541.8614782359476
Germany,DEU,1983,563.3434625690493
Germany,DEU,1984,588.3013431013426
Germany,DEU,1985,581.4914240172114
Germany,DEU,1986,579.8007670223662
Germany,DEU,1987,628.617009901495
Germany,DEU,1988,618.8513967704326
Germany,DEU,1989,633.357943152775
Germany,DEU,1990,636.8833333333332
Germany,DEU,1991,669.1927777777781
Germany,DEU,1992,661.626944444445
Germany,DEU,1993,700.1133333333337
Germany,DEU,1994,712.9272222222221
Germany,DEU,1995,777.3736111111116
Germany,DEU,1996,869.9100000000001
Germany,DEU,1997,831.0336111111113
Germany,DEU,1998,838.6502777777781
Germany,DEU,1999,836.1908333333336
Germany,DEU,2000,829.2458333333332
Germany,DEU,2001,874.4819444444445
Germany,DEU,2002,873.127777777778
Germany,DEU,2003,883.7197222222223
Germany,DEU,2004,888.210555555556
Germany,DEU,2005,902.8104919473992
Germany,DEU,2006,920.0689648854994
Germany,DEU,2007,886.3619585580162
Germany,DEU,2008,895.0063031029974
Germany,DEU,2009,844.3012164686619
Germany,DEU,2010,880.7125000000004
Germany,DEU,2011,808.6072222222224
Germany,DEU,2012,811.1005555555553
Germany,DEU,2013,849.7433333333336
Germany,DEU,2014,738.950277777778
Germany,DEU,2015,769.5361111111114
Germany,DEU,2016,848.8475
Germany,DEU,2017,897.2966666666667
Germany,DEU,2018,882.921519812027
Greece,GRC,1965,0
Greece,GRC,1966,0
Greece,GRC,1967,0
Greece,GRC,1968,0
Greece,GRC,1969,0
Greece,GRC,1970,0
Greece,GRC,1971,0
Greece,GRC,1972,0
Greece,GRC,1973,0
Greece,GRC,1974,0
Greece,GRC,1975,0
Greece,GRC,1976,0
Greece,GRC,1977,0
Greece,GRC,1978,0
Greece,GRC,1979,0
Greece,GRC,1980,0
Greece,GRC,1981,0
Greece,GRC,1982,0.8434999999999988
Greece,GRC,1983,0.8039999999999986
Greece,GRC,1984,0.8844999999999983
Greece,GRC,1985,0.8312499999999983
Greece,GRC,1986,1.1387499999999982
Greece,GRC,1987,1.299999999999999
Greece,GRC,1988,1.5592499999999965
Greece,GRC,1989,1.572499999999995
Greece,GRC,1990,1.6065
Greece,GRC,1991,1.5870000000000004
Greece,GRC,1992,1.4664999999999977
Greece,GRC,1993,1.0814999999999981
Greece,GRC,1994,0.5532499999999992
Greece,GRC,1995,0.5102499999999998
Greece,GRC,1996,0.5732499999999996
Greece,GRC,1997,1.9887499999999918
Greece,GRC,1998,8.1451656
Greece,GRC,1999,14.603705999999963
Greece,GRC,2000,19.601875799999963
Greece,GRC,2001,19.344768300000027
Greece,GRC,2002,20.805138899999953
Greece,GRC,2003,23.520194100000044
Greece,GRC,2004,25.85473020000001
Greece,GRC,2005,26.03249999999996
Greece,GRC,2006,30.692999999999955
Greece,GRC,2007,38.8678118966999
Greece,GRC,2008,40.52680249154383
Greece,GRC,2009,34.031442826563705
Greece,GRC,2010,37.2956092903777
Greece,GRC,2011,45.9898813197959
Greece,GRC,2012,42.26817807561983
Greece,GRC,2013,37.306925953512675
Greece,GRC,2014,28.442690406131483
Greece,GRC,2015,30.71387970000004
Greece,GRC,2016,39.97799999999998
Greece,GRC,2017,48.213000000000044
Greece,GRC,2018,47.346323875347395
Hong Kong,HKG,1965,0
Hong Kong,HKG,1966,0
Hong Kong,HKG,1967,0
Hong Kong,HKG,1968,0
Hong Kong,HKG,1969,0
Hong Kong,HKG,1970,0
Hong Kong,HKG,1971,0
Hong Kong,HKG,1972,0
Hong Kong,HKG,1973,0
Hong Kong,HKG,1974,0
Hong Kong,HKG,1975,0
Hong Kong,HKG,1976,0
Hong Kong,HKG,1977,0
Hong Kong,HKG,1978,0
Hong Kong,HKG,1979,0
Hong Kong,HKG,1980,0
Hong Kong,HKG,1981,0
Hong Kong,HKG,1982,0
Hong Kong,HKG,1983,0
Hong Kong,HKG,1984,0
Hong Kong,HKG,1985,0
Hong Kong,HKG,1986,0
Hong Kong,HKG,1987,0
Hong Kong,HKG,1988,0
Hong Kong,HKG,1989,0
Hong Kong,HKG,1990,0
Hong Kong,HKG,1991,0
Hong Kong,HKG,1992,0
Hong Kong,HKG,1993,0
Hong Kong,HKG,1994,0
Hong Kong,HKG,1995,0.30394725
Hong Kong,HKG,1996,19.26867975000004
Hong Kong,HKG,1997,30.086595749999965
Hong Kong,HKG,1998,28.225656750000052
Hong Kong,HKG,1999,31.124636999999996
Hong Kong,HKG,2000,28.136943524999968
Hong Kong,HKG,2001,28.39669927500005
Hong Kong,HKG,2002,26.977535025000023
Hong Kong,HKG,2003,17.347584975000018
Hong Kong,HKG,2004,25.060979250000056
Hong Kong,HKG,2005,25.118760975000043
Hong Kong,HKG,2006,27.556842750000026
Hong Kong,HKG,2007,25.74429127500004
Hong Kong,HKG,2008,29.780863499999953
Hong Kong,HKG,2009,28.922624025000015
Hong Kong,HKG,2010,35.943128475000044
Hong Kong,HKG,2011,28.625382000000002
Hong Kong,HKG,2012,26.359235249999944
Hong Kong,HKG,2013,24.833277000000002
Hong Kong,HKG,2014,23.870396999999954
Hong Kong,HKG,2015,30.45637125
Hong Kong,HKG,2016,31.265652099609394
Hong Kong,HKG,2017,31.161382873535132
Hong Kong,HKG,2018,30.17350067138677
Hungary,HUN,1965,13.597250000000013
Hungary,HUN,1966,16.856249999999974
Hungary,HUN,1967,21.634750000000018
Hungary,HUN,1968,27.228999999999985
Hungary,HUN,1969,32.415999999999926
Hungary,HUN,1970,36.352999999999895
Hungary,HUN,1971,37.85549999999998
Hungary,HUN,1972,40.85974999999991
Hungary,HUN,1973,48.52024999999996
Hungary,HUN,1974,51.67549999999989
Hungary,HUN,1975,57.403249999999886
Hungary,HUN,1976,68.92724999999994
Hungary,HUN,1977,74.27974999999992
Hungary,HUN,1978,81.34124999999989
Hungary,HUN,1979,85.92224999999988
Hungary,HUN,1980,92.71974999999982
Hungary,HUN,1981,94.84099999999984
Hungary,HUN,1982,99.0487499999998
Hungary,HUN,1983,98.74574999999989
Hungary,HUN,1984,100.5654999999999
Hungary,HUN,1985,102.66749999999992
Hungary,HUN,1986,108.9022499999998
Hungary,HUN,1987,108.11624999999987
Hungary,HUN,1988,106.93824999999984
Hungary,HUN,1989,108.94799999999985
Hungary,HUN,1990,103.65888888888888
Hungary,HUN,1991,102.78944444444451
Hungary,HUN,1992,90.35999999999999
Hungary,HUN,1993,97.23777777777775
Hungary,HUN,1994,98.19611111111114
Hungary,HUN,1995,106.70388888888898
Hungary,HUN,1996,119.06166666666718
Hungary,HUN,1997,112.91388888888899
Hungary,HUN,1998,113.69833333333338
Hungary,HUN,1999,115.19583333333334
Hungary,HUN,2000,112.30805555555561
Hungary,HUN,2001,124.56472222222237
Hungary,HUN,2002,125.72666666666701
Hungary,HUN,2003,138.234722222222
Hungary,HUN,2004,136.21333333333342
Hungary,HUN,2005,140.6525000000001
Hungary,HUN,2006,133.24222222222195
Hungary,HUN,2007,124.49722222222177
Hungary,HUN,2008,122.82249999999974
Hungary,HUN,2009,106.43638888888897
Hungary,HUN,2010,114.15416666666667
Hungary,HUN,2011,109.1352777777778
Hungary,HUN,2012,97.39972222222228
Hungary,HUN,2013,90.80138888888888
Hungary,HUN,2014,81.1961111111111
Hungary,HUN,2015,87.10666666666668
Hungary,HUN,2016,93.36222222222223
Hungary,HUN,2017,99.34138888888896
Hungary,HUN,2018,96.10166666666673
Iceland,ISL,1965,0
Iceland,ISL,1966,0
Iceland,ISL,1967,0
Iceland,ISL,1968,0
Iceland,ISL,1969,0
Iceland,ISL,1970,0
Iceland,ISL,1971,0
Iceland,ISL,1972,0
Iceland,ISL,1973,0
Iceland,ISL,1974,0
Iceland,ISL,1975,0
Iceland,ISL,1976,0
Iceland,ISL,1977,0
Iceland,ISL,1978,0
Iceland,ISL,1979,0
Iceland,ISL,1980,0
Iceland,ISL,1981,0
Iceland,ISL,1982,0
Iceland,ISL,1983,0
Iceland,ISL,1984,0
Iceland,ISL,1985,0
Iceland,ISL,1986,0
Iceland,ISL,1987,0
Iceland,ISL,1988,0
Iceland,ISL,1989,0
Iceland,ISL,1990,0
Iceland,ISL,1991,0
Iceland,ISL,1992,0
Iceland,ISL,1993,0
Iceland,ISL,1994,0
Iceland,ISL,1995,0
Iceland,ISL,1996,0
Iceland,ISL,1997,0
Iceland,ISL,1998,0
Iceland,ISL,1999,0
Iceland,ISL,2000,0
Iceland,ISL,2001,0
Iceland,ISL,2002,0
Iceland,ISL,2003,0
Iceland,ISL,2004,0
Iceland,ISL,2005,0
Iceland,ISL,2006,0
Iceland,ISL,2007,0
Iceland,ISL,2008,0
Iceland,ISL,2009,0
Iceland,ISL,2010,0
Iceland,ISL,2011,0
Iceland,ISL,2012,0
Iceland,ISL,2013,0
Iceland,ISL,2014,0
Iceland,ISL,2015,0
Iceland,ISL,2016,0
Iceland,ISL,2017,0
Iceland,ISL,2018,0
India,IND,1965,2.37252
India,IND,1966,2.6632700000000002
India,IND,1967,3.55878
India,IND,1968,3.9542000000000006
India,IND,1969,4.74504
India,IND,1970,6.328466202712504
India,IND,1971,6.70621875
India,IND,1972,7.3559062500000065
India,IND,1973,7.336656250000001
India,IND,1974,8.303968749999996
India,IND,1975,10.6308125
India,IND,1976,12.914343749999984
India,IND,1977,13.792624999999957
India,IND,1978,15.404812499999947
India,IND,1979,19.158562499999988
India,IND,1980,11.331031250000008
India,IND,1981,19.781781250000055
India,IND,1982,25.934562500000002
India,IND,1983,30.857749999999996
India,IND,1984,35.34059375000002
India,IND,1985,43.22828125000005
India,IND,1986,60.400243749999994
India,IND,1987,69.57700749999997
India,IND,1988,81.504885
India,IND,1989,96.90459624999997
India,IND,1990,115.92734999999996
India,IND,1991,129.1080174999996
India,IND,1992,144.34689499999996
India,IND,1993,146.67085125000048
India,IND,1994,158.56917999999948
India,IND,1995,180.7782900000003
India,IND,1996,197.31721625000006
India,IND,1997,214.52633124999952
India,IND,1998,235.42875125000043
India,IND,1999,241.23368500000035
India,IND,2000,253.62693125000064
India,IND,2001,254.27748500000033
India,IND,2002,265.5441250000002
India,IND,2003,284.2689849999994
India,IND,2004,306.6913850000002
India,IND,2005,343.2563749999996
India,IND,2006,358.77187499999957
India,IND,2007,388.1026082355535
India,IND,2008,399.8766600452186
India,IND,2009,491.0808477978174
India,IND,2010,589.616220906281
India,IND,2011,602.858770787962
India,IND,2012,556.9909183440406
India,IND,2013,490.19301826391995
India,IND,2014,485.0156675986801
India,IND,2015,478.06837508544925
India,IND,2016,507.90981858733625
India,IND,2017,537.3554482456406
India,IND,2018,580.8992375577973
Indonesia,IDN,1965,5.074999999999999
Indonesia,IDN,1966,5.176500000000003
Indonesia,IDN,1967,6.3234499999999985
Indonesia,IDN,1968,6.424950000000003
Indonesia,IDN,1969,12.108950000000046
Indonesia,IDN,1970,12.575849999999976
Indonesia,IDN,1971,12.71795000000002
Indonesia,IDN,1972,12.474349999999962
Indonesia,IDN,1973,8.12
Indonesia,IDN,1974,11.439050000000003
Indonesia,IDN,1975,23.64950000000003
Indonesia,IDN,1976,23.852499999999946
Indonesia,IDN,1977,50.74999999999999
Indonesia,IDN,1978,58.66700000000001
Indonesia,IDN,1979,75.719
Indonesia,IDN,1980,71.35450000000003
Indonesia,IDN,1981,71.25300000000003
Indonesia,IDN,1982,67.70049999999995
Indonesia,IDN,1983,90.84250000000003
Indonesia,IDN,1984,106.06749999999997
Indonesia,IDN,1985,125.45399999999984
Indonesia,IDN,1986,135.29950000000025
Indonesia,IDN,1987,139.96849999999955
Indonesia,IDN,1988,148.59600000000026
Indonesia,IDN,1989,166.3585
Indonesia,IDN,1990,171.73028345042985
Indonesia,IDN,1991,197.68680420000163
Indonesia,IDN,1992,215.59589662766518
Indonesia,IDN,1993,228.69110313504794
Indonesia,IDN,1994,270.8314389505203
Indonesia,IDN,1995,285.58442057886333
Indonesia,IDN,1996,297.30523324659237
Indonesia,IDN,1997,310.1141308530128
Indonesia,IDN,1998,298.9894995028069
Indonesia,IDN,1999,324.91725795567373
Indonesia,IDN,2000,330.05152370419285
Indonesia,IDN,2001,341.3458745094481
Indonesia,IDN,2002,371.03447098156283
Indonesia,IDN,2003,395.5817491172397
Indonesia,IDN,2004,362.0218408385949
Indonesia,IDN,2005,363.935629904123
Indonesia,IDN,2006,371.1136231175623
Indonesia,IDN,2007,346.42041492556774
Indonesia,IDN,2008,396.9468561208673
Indonesia,IDN,2009,421.0080502307751
Indonesia,IDN,2010,440.4758701946399
Indonesia,IDN,2011,427.3430072634451
Indonesia,IDN,2012,428.837154929435
Indonesia,IDN,2013,414.42221071114517
Indonesia,IDN,2014,414.69298390899814
Indonesia,IDN,2015,410.46072309366235
Indonesia,IDN,2016,390.5544462413472
Indonesia,IDN,2017,385.49419301344
Indonesia,IDN,2018,389.7346291365873
Iran,IRN,1965,7.813278936657838
Iran,IRN,1966,8.191686293017444
Iran,IRN,1967,8.58794305297892
Iran,IRN,1968,9.173318765968325
Iran,IRN,1969,10.763925875746411
Iran,IRN,1970,25.524554895351393
Iran,IRN,1971,29.543461945564882
Iran,IRN,1972,33.81794682696678
Iran,IRN,1973,41.07707148425248
Iran,IRN,1974,41.76508203710551
Iran,IRN,1975,42.60883047858686
Iran,IRN,1976,47.99568448674103
Iran,IRN,1977,49.080725728748945
Iran,IRN,1978,38.00842951719428
Iran,IRN,1979,50.920699786819036
Iran,IRN,1980,45.354040718812925
Iran,IRN,1981,49.28040561386945
Iran,IRN,1982,67.49102481037404
Iran,IRN,1983,77.13310996295115
Iran,IRN,1984,89.78871549688047
Iran,IRN,1985,96.86438076609015
Iran,IRN,1986,93.05474708599125
Iran,IRN,1987,113.91766947819492
Iran,IRN,1988,123.67467661554197
Iran,IRN,1989,156.1683525000002
Iran,IRN,1990,227.98511009999956
Iran,IRN,1991,265.310380575
Iran,IRN,1992,305.18285421
Iran,IRN,1993,165.1316574999995
Iran,IRN,1994,261.05281069999995
Iran,IRN,1995,318.6799670000001
Iran,IRN,1996,374.7938453999996
Iran,IRN,1997,397.52352125000067
Iran,IRN,1998,462.3134822
Iran,IRN,1999,549.7263905
Iran,IRN,2000,594.4087965000003
Iran,IRN,2001,665.32705125
Iran,IRN,2002,782.2032592499997
Iran,IRN,2003,802.7673854999995
Iran,IRN,2004,932.5601977
Iran,IRN,2005,970.4690274999996
Iran,IRN,2006,1057.84
Iran,IRN,2007,1185.5222325000052
Iran,IRN,2008,1257.8671545000047
Iran,IRN,2009,1347.9441195000038
Iran,IRN,2010,1443.8939855000046
Iran,IRN,2011,1531.9261080000017
Iran,IRN,2012,1525.4553385000022
Iran,IRN,2013,1538.3449299999943
Iran,IRN,2014,1734.0094390000045
Iran,IRN,2015,1840.1948515000008
Iran,IRN,2016,1963.190475000006
Iran,IRN,2017,2099.395182851041
Iran,IRN,2018,2255.56169893261
Iraq,IRQ,1965,4.731000000000001
Iraq,IRQ,1966,5.7665000000000015
Iraq,IRQ,1967,4.5979999999999945
Iraq,IRQ,1968,4.607499999999994
Iraq,IRQ,1969,7.239000000000006
Iraq,IRQ,1970,7.409999999999999
Iraq,IRQ,1971,8.787499999999996
Iraq,IRQ,1972,8.882500000000004
Iraq,IRQ,1973,8.645000000000003
Iraq,IRQ,1974,7.941999999999998
Iraq,IRQ,1975,12.30250000000004
Iraq,IRQ,1976,17.147500000000058
Iraq,IRQ,1977,11.190999999999994
Iraq,IRQ,1978,11.5995
Iraq,IRQ,1979,16.63450000000001
Iraq,IRQ,1980,12.169499999999974
Iraq,IRQ,1981,5.889999999999996
Iraq,IRQ,1982,6.460000000000005
Iraq,IRQ,1983,4.465000000000001
Iraq,IRQ,1984,5.604999999999997
Iraq,IRQ,1985,8.075000000000003
Iraq,IRQ,1986,14.725000000000048
Iraq,IRQ,1987,35.62500000000006
Iraq,IRQ,1988,53.19999999999998
Iraq,IRQ,1989,61.27499999999996
Iraq,IRQ,1990,37.80999999999996
Iraq,IRQ,1991,16.52999999999997
Iraq,IRQ,1992,21.56499999999998
Iraq,IRQ,1993,24.224999999999977
Iraq,IRQ,1994,30.11499999999995
Iraq,IRQ,1995,30.11499999999995
Iraq,IRQ,1996,30.780000000000033
Iraq,IRQ,1997,28.975
Iraq,IRQ,1998,28.02500000000004
Iraq,IRQ,1999,30.210000000000065
Iraq,IRQ,2000,29.92499999999996
Iraq,IRQ,2001,26.22000000000001
Iraq,IRQ,2002,22.420000000000055
Iraq,IRQ,2003,14.820000000000045
Iraq,IRQ,2004,9.5
Iraq,IRQ,2005,13.774999999999974
Iraq,IRQ,2006,13.774999999999974
Iraq,IRQ,2007,45.42956999999997
Iraq,IRQ,2008,64.57625
Iraq,IRQ,2009,68.52729999999995
Iraq,IRQ,2010,71.35260000000008
Iraq,IRQ,2011,63.01920000000003
Iraq,IRQ,2012,63.413450000000026
Iraq,IRQ,2013,70.72654999999997
Iraq,IRQ,2014,75.30834299999998
Iraq,IRQ,2015,73.01096750000002
Iraq,IRQ,2016,98.95578099999993
Iraq,IRQ,2017,127.3590981461893
Iraq,IRQ,2018,170.4930089509702
Ireland,IRL,1965,0
Ireland,IRL,1966,0
Ireland,IRL,1967,0
Ireland,IRL,1968,0
Ireland,IRL,1969,0
Ireland,IRL,1970,0
Ireland,IRL,1971,0
Ireland,IRL,1972,0
Ireland,IRL,1973,0
Ireland,IRL,1974,0
Ireland,IRL,1975,0
Ireland,IRL,1976,0
Ireland,IRL,1977,0
Ireland,IRL,1978,0
Ireland,IRL,1979,2.7623750000000062
Ireland,IRL,1980,8.06575
Ireland,IRL,1981,12.127499999999948
Ireland,IRL,1982,17.79662499999998
Ireland,IRL,1983,19.25000000000004
Ireland,IRL,1984,20.395375000000055
Ireland,IRL,1985,21.001749999999948
Ireland,IRL,1986,14.812875000000039
Ireland,IRL,1987,14.755124999999987
Ireland,IRL,1988,17.700375000000015
Ireland,IRL,1989,20.072937500000034
Ireland,IRL,1990,21.829510000000003
Ireland,IRL,1991,22.364490000000004
Ireland,IRL,1992,22.120260000000002
Ireland,IRL,1993,25.132430000000003
Ireland,IRL,1994,25.56274
Ireland,IRL,1995,27.20257
Ireland,IRL,1996,30.900910000000003
Ireland,IRL,1997,32.296510000000005
Ireland,IRL,1998,32.65704
Ireland,IRL,1999,34.924890000000005
Ireland,IRL,2000,40.04209
Ireland,IRL,2001,41.76333
Ireland,IRL,2002,42.86818
Ireland,IRL,2003,42.55417
Ireland,IRL,2004,42.484390000000005
Ireland,IRL,2005,40.43751
Ireland,IRL,2006,45.90361
Ireland,IRL,2007,49.83455000000001
Ireland,IRL,2008,52.20707
Ireland,IRL,2009,49.55543
Ireland,IRL,2010,54.67263
Ireland,IRL,2011,48.09005
Ireland,IRL,2012,46.9033769541585
Ireland,IRL,2013,44.6721512353976
Ireland,IRL,2014,43.28269415864967
Ireland,IRL,2015,43.763690000000004
Ireland,IRL,2016,49.20653
Ireland,IRL,2017,50.188806565066336
Ireland,IRL,2018,52.10539182593955
Israel,ISR,1965,0.7363995060449996
Israel,ISR,1966,0.9546622462387503
Israel,ISR,1967,1.0690807261912503
Israel,ISR,1968,1.3719372240749976
Israel,ISR,1969,1.4101670953387488
Israel,ISR,1970,1.2886991355787527
Israel,ISR,1971,1.206274448598745
Israel,ISR,1972,1.1924466228225
Israel,ISR,1973,0.5175944981737498
Israel,ISR,1974,0.6325552458037501
Israel,ISR,1975,0.5780573442150005
Israel,ISR,1976,0.5569089047924999
Israel,ISR,1977,0.5533841648887505
Israel,ISR,1978,0.5444367482100005
Israel,ISR,1979,0.3877213894125006
Israel,ISR,1980,0.01843710103499999
Israel,ISR,1981,0.01952163638999999
Israel,ISR,1982,0.43462754351624994
Israel,ISR,1983,0.6157449478012502
Israel,ISR,1984,0.5376584022412505
Israel,ISR,1985,0.5059357431075007
Israel,ISR,1986,0.3793162404112501
Israel,ISR,1987,0.4321873389675005
Israel,ISR,1988,0.39666880609125055
Israel,ISR,1989,0.36413274544125057
Israel,ISR,1990,0.31505752062750036
Israel,ISR,1991,0.2621864220712499
Israel,ISR,1992,0.22422768464625054
Israel,ISR,1993,0.22341428313000034
Israel,ISR,1994,0.20633285128874956
Israel,ISR,1995,0.24049571497124994
Israel,ISR,1996,0.15102154818374972
Israel,ISR,1997,0.18030400276875003
Israel,ISR,1998,0.11333394459749999
Israel,ISR,1999,0.10194632337000006
Israel,ISR,2000,0.0916432374975
Israel,ISR,2001,0.09598137891750001
Israel,ISR,2002,0.08567829304499995
Israel,ISR,2003,0.07781541172125003
Israel,ISR,2004,11.394249999999996
Israel,ISR,2005,15.702999999999946
Israel,ISR,2006,21.92674999999999
Israel,ISR,2007,26.235499999999988
Israel,ISR,2008,36.09775000000001
Israel,ISR,2009,40.0235
Israel,ISR,2010,51.13049999999994
Israel,ISR,2011,47.49199999999996
Israel,ISR,2012,24.416250000000055
Israel,ISR,2013,66.35475
Israel,ISR,2014,72.48275000000004
Israel,ISR,2015,80.52575000000002
Israel,ISR,2016,92.49449999999997
Israel,ISR,2017,98.93847499999997
Israel,ISR,2018,105.22925000000008
Italy,ITA,1965,73.7469999999999
Italy,ITA,1966,80.52124999999985
Italy,ITA,1967,87.95324999999988
Italy,ITA,1968,103.2934999999999
Italy,ITA,1969,113.41174999999978
Italy,ITA,1970,122.35199999999934
Italy,ITA,1971,126.3974999999999
Italy,ITA,1972,144.94624999999948
Italy,ITA,1973,162.83324999999985
Italy,ITA,1974,183.1352499999997
Italy,ITA,1975,211.03174999999948
Italy,ITA,1976,255.52074999999903
Italy,ITA,1977,260.95349999999917
Italy,ITA,1978,257.09375
Italy,ITA,1979,264.13399999999973
Italy,ITA,1980,262.1637499999999
Italy,ITA,1981,254.1987499999997
Italy,ITA,1982,253.31274999999977
Italy,ITA,1983,260.48724999999945
Italy,ITA,1984,306.87524999999994
Italy,ITA,1985,311.9007499999995
Italy,ITA,1986,329.7764999999992
Italy,ITA,1987,365.8049999999999
Italy,ITA,1988,396.84849999999943
Italy,ITA,1989,429.2784999999995
Italy,ITA,1990,454.26024999999925
Italy,ITA,1991,482.58199999999897
Italy,ITA,1992,478.1344999999988
Italy,ITA,1993,487.87524999999954
Italy,ITA,1994,471.4432499999993
Italy,ITA,1995,519.3057499999996
Italy,ITA,1996,535.7567499999996
Italy,ITA,1997,556.29779
Italy,ITA,1998,598.945
Italy,ITA,1999,651.00088
Italy,ITA,2000,678.7849500000001
Italy,ITA,2001,680.64575
Italy,ITA,2002,676.02864
Italy,ITA,2003,745.3318100000001
Italy,ITA,2004,773.41826
Italy,ITA,2005,827.69547
Italy,ITA,2006,810.5877399999999
Italy,ITA,2007,814.5612594652501
Italy,ITA,2008,808.5151576723009
Italy,ITA,2009,743.1755848347194
Italy,ITA,2010,791.4990072128318
Italy,ITA,2011,742.1607103151738
Italy,ITA,2012,713.5658300707186
Italy,ITA,2013,667.404288277771
Italy,ITA,2014,589.7159340639982
Italy,ITA,2015,643.1541780200101
Italy,ITA,2016,675.4583653290072
Italy,ITA,2017,715.7879707774148
Italy,ITA,2018,692.1408310765074
Japan,JPN,1965,18.26149999999993
Japan,JPN,1966,18.739749999999976
Japan,JPN,1967,19.38600000000001
Japan,JPN,1968,21.095000000000006
Japan,JPN,1969,23.325546441291927
Japan,JPN,1970,35.72149241642794
Japan,JPN,1971,38.301756011621904
Japan,JPN,1972,38.31681230152996
Japan,JPN,1973,53.32014025115962
Japan,JPN,1974,72.87295327629784
Japan,JPN,1975,87.28358697546585
Japan,JPN,1976,104.63480238861888
Japan,JPN,1977,127.78507075806738
Japan,JPN,1978,179.34429883507383
Japan,JPN,1979,212.78880958136614
Japan,JPN,1980,251.80938296480704
Japan,JPN,1981,252.31050607838634
Japan,JPN,1982,258.38334529176666
Japan,JPN,1983,278.063366556181
Japan,JPN,1984,373.98093959238537
Japan,JPN,1985,400.5976732486514
Japan,JPN,1986,407.61811402568156
Japan,JPN,1987,418.04546199251166
Japan,JPN,1988,443.39004129054547
Japan,JPN,1989,460.5596004370634
Japan,JPN,1990,503.1589127988494
Japan,JPN,1991,532.014566460585
Japan,JPN,1992,553.1084176902897
Japan,JPN,1993,556.9386837708199
Japan,JPN,1994,595.6147369850803
Japan,JPN,1995,606.1758869634834
Japan,JPN,1996,646.7723864433605
Japan,JPN,1997,671.3478537091072
Japan,JPN,1998,691.6388209862592
Japan,JPN,1999,726.4186349914984
Japan,JPN,2000,756.6501709222485
Japan,JPN,2001,777.2838798007488
