Entity,Code,Year,"Gross enrolment ratio, tertiary, both sexes (%) (%)"
Lebanon,LBN,2014,42.7728309631348
Lesotho,LSO,1970,0.431340008974075
Lesotho,LSO,1971,0.36829000711441
Lesotho,LSO,1972,0.338189989328384
Lesotho,LSO,1973,0.456470012664795
Lesotho,LSO,1974,0.539009988307953
Lesotho,LSO,1975,0.494520008563995
Lesotho,LSO,1976,0.642530024051666
Lesotho,LSO,1977,0.837960004806519
Lesotho,LSO,1978,0.920009970664978
Lesotho,LSO,1979,1.0458300113678
Lesotho,LSO,1980,0.956160008907318
Lesotho,LSO,1981,1.02953004837036
Lesotho,LSO,1982,1.07339000701904
Lesotho,LSO,1983,1.08081996440887
Lesotho,LSO,1984,1.01542997360229
Lesotho,LSO,1985,1.27998995780945
Lesotho,LSO,1986,1.31631004810333
Lesotho,LSO,1987,1.53157997131348
Lesotho,LSO,1988,1.62468004226685
Lesotho,LSO,1989,1.57354998588562
Lesotho,LSO,1990,1.30350995063782
Lesotho,LSO,1991,1.32617998123169
Lesotho,LSO,1992,2.26647996902466
Lesotho,LSO,1993,2.38235998153687
Lesotho,LSO,1994,2.5278799533844
Lesotho,LSO,1995,2.47475004196167
Lesotho,LSO,1996,2.55041003227234
Lesotho,LSO,1999,2.1408998966217
Lesotho,LSO,2000,2.31442999839783
Lesotho,LSO,2001,2.51626992225647
Lesotho,LSO,2002,2.4795401096344
Lesotho,LSO,2003,2.9575400352478
Lesotho,LSO,2005,3.67338991165161
Lesotho,LSO,2006,3.88129997253418
Lesotho,LSO,2012,10.8229999542236
Lesotho,LSO,2013,10.1483097076416
Lesotho,LSO,2014,9.84220027923584
Liberia,LBR,1970,0.929390013217926
Liberia,LBR,1971,0.969919979572296
Liberia,LBR,1972,1.08390998840332
Liberia,LBR,1973,1.28470003604889
Liberia,LBR,1975,1.68571996688843
Liberia,LBR,1978,1.72618997097015
Liberia,LBR,1979,2.35589003562927
Liberia,LBR,1987,2.63185000419617
Liberia,LBR,1999,8.30733966827393
Liberia,LBR,2000,19.4006500244141
Liberia,LBR,2010,9.29887962341309
Liberia,LBR,2012,11.6385698318481
Libya,LBY,1971,3.08414006233215
Libya,LBY,1972,3.52165007591248
Libya,LBY,1973,4.36785984039307
Libya,LBY,1974,4.86143016815186
Libya,LBY,1975,5.82843017578125
Libya,LBY,1976,6.28105020523071
Libya,LBY,1977,6.15723991394043
Libya,LBY,1978,6.6521201133728
Libya,LBY,1979,6.43079996109009
Libya,LBY,1980,6.20741987228394
Libya,LBY,1981,7.53841018676758
Libya,LBY,1982,8.32092952728271
Libya,LBY,1983,9.03907012939453
Libya,LBY,1985,9.51317024230957
Libya,LBY,1990,11.4090995788574
Libya,LBY,1992,15.1750898361206
Libya,LBY,1999,52.5917015075684
Libya,LBY,2000,48.8305816650391
Libya,LBY,2001,54.1803283691406
Libya,LBY,2002,59.2134208679199
Libya,LBY,2003,61.1371307373047
Liechtenstein,LIE,2003,20.7058792114258
Liechtenstein,LIE,2004,24.6068496704102
Liechtenstein,LIE,2006,29.81715965271
Liechtenstein,LIE,2007,31.625940322876
Liechtenstein,LIE,2008,36.7309494018555
Liechtenstein,LIE,2009,34.4449501037598
Liechtenstein,LIE,2010,36.018310546875
Liechtenstein,LIE,2011,43.6750984191895
Liechtenstein,LIE,2012,42.4966812133789
Liechtenstein,LIE,2014,37.4887084960938
Lithuania,LTU,1981,24.4468898773193
Lithuania,LTU,1986,31.5613307952881
Lithuania,LTU,1989,32.4130516052246
Lithuania,LTU,1990,33.246768951416
Lithuania,LTU,1991,32.0942306518555
Lithuania,LTU,1992,28.6637706756592
Lithuania,LTU,1993,26.2893600463867
Lithuania,LTU,1994,25.8180408477783
Lithuania,LTU,1995,26.266960144043
Lithuania,LTU,1996,28.4686794281006
Lithuania,LTU,1997,32.5589790344238
Lithuania,LTU,1998,38.6619110107422
Lithuania,LTU,1999,43.9749794006348
Lithuania,LTU,2000,50.2636795043945
Lithuania,LTU,2001,55.7596206665039
Lithuania,LTU,2002,61.1576499938965
Lithuania,LTU,2003,68.8662490844727
Lithuania,LTU,2004,75.0312194824219
Lithuania,LTU,2005,80.3705825805664
Lithuania,LTU,2006,81.8649597167969
Lithuania,LTU,2007,82.5683288574219
Lithuania,LTU,2008,85.1227416992188
Lithuania,LTU,2009,88.4635162353516
Lithuania,LTU,2010,85.6622085571289
Lithuania,LTU,2011,80.7649307250977
Lithuania,LTU,2012,77.231819152832
Lithuania,LTU,2013,71.9697036743164
Lithuania,LTU,2014,68.5314102172852
Low & middle income,,1970,5.96255016326904
Low & middle income,,1971,5.97299003601074
Low & middle income,,1972,6.0460901260376
Low & middle income,,1973,6.17360019683838
Low & middle income,,1974,6.4203200340271
Low & middle income,,1975,6.70488977432251
Low & middle income,,1976,6.88886022567749
Low & middle income,,1977,7.01340007781982
Low & middle income,,1978,7.21256017684937
Low & middle income,,1979,7.4656400680542
Low & middle income,,1980,7.60808992385864
Low & middle income,,1981,7.85803985595703
Low & middle income,,1982,7.98123979568481
Low & middle income,,1983,8.16777992248535
Low & middle income,,1984,8.58349990844727
Low & middle income,,1985,8.71432018280029
Low & middle income,,1986,8.63123989105225
Low & middle income,,1987,8.70392990112305
Low & middle income,,1988,8.48112964630127
Low & middle income,,1989,8.51599979400635
Low & middle income,,1990,8.56004047393799
Low & middle income,,1991,8.60184955596924
Low & middle income,,1992,8.56746006011963
Low & middle income,,1993,8.60746002197266
Low & middle income,,1994,8.93904972076416
Low & middle income,,1995,9.48087978363037
Low & middle income,,1996,9.95804023742676
Low & middle income,,1997,10.7522897720337
Low & middle income,,1998,11.3865404129028
Low & middle income,,1999,12.35498046875
Low & middle income,,2000,13.211540222168
Low & middle income,,2001,14.2660503387451
Low & middle income,,2002,15.45641040802
Low & middle income,,2003,16.6035995483398
Low & middle income,,2004,17.4966506958008
Low & middle income,,2005,18.2593803405762
Low & middle income,,2006,19.177490234375
Low & middle income,,2007,20.1779594421387
Low & middle income,,2008,21.2977504730225
Low & middle income,,2009,22.3050708770752
Low & middle income,,2010,23.5003890991211
Low & middle income,,2011,25.1530494689941
Low & middle income,,2012,26.3924198150635
Low & middle income,,2013,27.166130065918
Low & middle income,,2014,29.0408000946045
Low income,,1970,2.33182001113892
Low income,,1971,2.19069004058838
Low income,,1972,2.22798991203308
Low income,,1973,2.39672994613647
Low income,,1974,2.70812010765076
Low income,,1975,3.04803991317749
Low income,,1976,3.29513001441956
Low income,,1977,3.46484994888306
Low income,,1978,3.60278010368347
Low income,,1979,3.5650200843811
Low income,,1980,3.46623992919922
Low income,,1981,3.40494990348816
Low income,,1982,3.43626999855042
Low income,,1983,3.46000003814697
Low income,,1984,3.637619972229
Low income,,1985,3.80525994300842
Low income,,1986,4.06515979766846
Low income,,1987,4.15515995025635
Low income,,1988,4.27657985687256
Low income,,1989,4.35834980010986
Low income,,1990,4.26796007156372
Low income,,1991,4.25525999069214
Low income,,1992,4.12322998046875
Low income,,1993,3.94694995880127
Low income,,1994,3.68336009979248
Low income,,1995,3.44044995307922
Low income,,1996,3.27390003204346
Low income,,1997,3.1622200012207
Low income,,1998,3.10103988647461
Low income,,1999,3.06707000732422
Low income,,2000,3.31445002555847
Low income,,2001,3.5136399269104
Low income,,2002,3.74283003807068
Low income,,2003,3.98355007171631
Low income,,2004,4.20230007171631
Low income,,2005,4.44857978820801
Low income,,2006,4.6942400932312
Low income,,2007,5.01796007156372
Low income,,2008,5.41405010223389
Low income,,2009,5.97247982025146
Low income,,2010,6.66287994384766
Low income,,2011,6.98232984542847
Low income,,2012,7.34029006958008
Low income,,2013,7.39471006393433
Low income,,2014,7.46777009963989
Lower middle income,,1970,5.95952987670898
Lower middle income,,1971,6.00678014755249
Lower middle income,,1972,6.06268978118896
Lower middle income,,1973,6.09191989898682
Lower middle income,,1974,6.12808990478516
Lower middle income,,1975,6.08047008514404
Lower middle income,,1976,6.10576009750366
Lower middle income,,1977,6.12769985198975
Lower middle income,,1978,6.34631013870239
Lower middle income,,1979,6.51621007919312
Lower middle income,,1980,6.65936994552612
Lower middle income,,1981,6.94660997390747
Lower middle income,,1982,6.9132399559021
Lower middle income,,1983,7.30307006835938
Lower middle income,,1984,7.68991994857788
Lower middle income,,1985,7.69966983795166
Lower middle income,,1986,7.65490007400513
Lower middle income,,1987,7.88264989852905
Lower middle income,,1988,7.48686981201172
Lower middle income,,1989,7.66201019287109
Lower middle income,,1990,7.76714992523193
Lower middle income,,1991,7.77225017547607
Lower middle income,,1992,7.74958992004395
Lower middle income,,1993,7.77800989151001
Lower middle income,,1994,7.8950400352478
Lower middle income,,1995,8.09187984466553
Lower middle income,,1996,8.6500301361084
Lower middle income,,1997,9.19552993774414
Lower middle income,,1998,9.88166999816895
Lower middle income,,1999,10.743579864502
Lower middle income,,2000,11.3193702697754
Lower middle income,,2001,11.5947399139404
Lower middle income,,2002,12.0483102798462
Lower middle income,,2003,12.392370223999
Lower middle income,,2004,12.8577604293823
Lower middle income,,2005,13.1597204208374
Lower middle income,,2006,13.7622604370117
Lower middle income,,2007,14.8122997283936
Lower middle income,,2008,16.1343097686768
Lower middle income,,2009,17.049430847168
Lower middle income,,2010,18.2486305236816
Lower middle income,,2011,20.7294292449951
Lower middle income,,2012,21.8995494842529
Lower middle income,,2013,21.9721794128418
Lower middle income,,2014,22.2561492919922
Luxembourg,LUX,1971,1.58682000637054
Luxembourg,LUX,1972,1.53575003147125
Luxembourg,LUX,1973,1.95509004592896
Luxembourg,LUX,1974,1.78050994873047
Luxembourg,LUX,1975,1.96794998645782
Luxembourg,LUX,1976,1.7773699760437
Luxembourg,LUX,1977,1.61179995536804
Luxembourg,LUX,1978,1.07449996471405
Luxembourg,LUX,1979,1.41829001903534
Luxembourg,LUX,1980,1.43815004825592
Luxembourg,LUX,1981,2.58108997344971
Luxembourg,LUX,1982,2.39917993545532
Luxembourg,LUX,1983,3.21577000617981
Luxembourg,LUX,1984,3.34697008132935
Luxembourg,LUX,1985,2.87488007545471
Luxembourg,LUX,1986,2.60261011123657
Luxembourg,LUX,1987,2.43894004821777
Luxembourg,LUX,1991,4.78966999053955
Luxembourg,LUX,1992,5.22066020965576
Luxembourg,LUX,1993,4.88440990447998
Luxembourg,LUX,1994,7.03840017318726
Luxembourg,LUX,1995,7.38089990615845
Luxembourg,LUX,1996,8.09228038787842
Luxembourg,LUX,1997,8.51492977142334
Luxembourg,LUX,1998,8.99314975738525
Luxembourg,LUX,1999,10.0567398071289
Luxembourg,LUX,2000,9.81433963775635
Luxembourg,LUX,2001,10.2157697677612
Luxembourg,LUX,2002,11.8505201339722
Luxembourg,LUX,2003,12.1856603622437
Luxembourg,LUX,2006,10.3311996459961
Luxembourg,LUX,2008,10.6110801696777
Luxembourg,LUX,2010,18.2751502990723
Luxembourg,LUX,2012,19.4074096679688
Macao,MAC,1988,25.2479705810547
Macao,MAC,1989,26.1776599884033
Macao,MAC,1990,29.4555492401123
Macao,MAC,1991,25.421989440918
Macao,MAC,1992,26.3073902130127
Macao,MAC,1993,26.5898704528809
Macao,MAC,1994,24.439359664917
Macao,MAC,1997,28.9970207214355
Macao,MAC,1999,27.3698101043701
Macao,MAC,2000,26.1534690856934
Macao,MAC,2001,46.3320999145508
Macao,MAC,2002,62.3441314697266
Macao,MAC,2003,75.8889617919922
Macao,MAC,2004,69.0168304443359
Macao,MAC,2005,63.5963706970215
Macao,MAC,2006,62.4172592163086
Macao,MAC,2007,58.7404289245605
Macao,MAC,2008,58.085090637207
Macao,MAC,2009,62.3012886047363
Macao,MAC,2010,61.7880706787109
Macao,MAC,2011,63.9851608276367
Macao,MAC,2012,56.030689239502
Macao,MAC,2013,62.5952110290527
Macao,MAC,2014,69.3551025390625
Macedonia,MKD,1971,18.4709091186523
Macedonia,MKD,1976,18.8252296447754
Macedonia,MKD,1981,26.4836692810059
Macedonia,MKD,1982,26.0897903442383
Macedonia,MKD,1983,25.2311897277832
Macedonia,MKD,1984,24.0474300384521
Macedonia,MKD,1985,22.8412704467773
Macedonia,MKD,1986,21.8618602752686
Macedonia,MKD,1987,20.341480255127
Macedonia,MKD,1988,19.414379119873
Macedonia,MKD,1989,18.1225204467773
Macedonia,MKD,1990,16.6226806640625
Macedonia,MKD,1991,15.2662296295166
Macedonia,MKD,1992,15.951189994812
Macedonia,MKD,1993,16.0373401641846
Macedonia,MKD,1994,17.0275802612305
Macedonia,MKD,1995,18.3820095062256
Macedonia,MKD,1996,18.821460723877
Macedonia,MKD,1997,19.5595092773438
Macedonia,MKD,1998,20.2357692718506
Macedonia,MKD,1999,21.9388599395752
Macedonia,MKD,2000,22.7719593048096
Macedonia,MKD,2001,24.5326099395752
Macedonia,MKD,2002,26.9280605316162
Macedonia,MKD,2003,27.2060508728027
Macedonia,MKD,2004,27.6678905487061
Macedonia,MKD,2005,29.3130207061768
Macedonia,MKD,2006,28.9138793945313
Macedonia,MKD,2007,35.2533187866211
Macedonia,MKD,2008,40.3623085021973
Macedonia,MKD,2009,40.8403587341309
Macedonia,MKD,2010,39.1973190307617
Macedonia,MKD,2012,40.8461112976074
Macedonia,MKD,2013,39.3507499694824
Madagascar,MDG,1971,1.10177004337311
Madagascar,MDG,1972,1.20647001266479
Madagascar,MDG,1973,1.36740005016327
Madagascar,MDG,1975,1.42166996002197
Madagascar,MDG,1976,1.22177004814148
Madagascar,MDG,1977,1.5998899936676
Madagascar,MDG,1978,1.87948000431061
Madagascar,MDG,1979,2.10108995437622
Madagascar,MDG,1980,2.87344002723694
Madagascar,MDG,1981,2.75692009925842
Madagascar,MDG,1982,3.55808997154236
Madagascar,MDG,1983,3.75644993782043
Madagascar,MDG,1984,3.82007002830505
Madagascar,MDG,1985,4.09453010559082
Madagascar,MDG,1986,4.03200006484985
Madagascar,MDG,1987,3.58229994773865
Madagascar,MDG,1988,3.59186005592346
Madagascar,MDG,1989,3.54613995552063
Madagascar,MDG,1990,3.43867993354797
Madagascar,MDG,1991,3.20408010482788
Madagascar,MDG,1993,3.57073998451233
Madagascar,MDG,1994,2.89908003807068
Madagascar,MDG,1995,2.33291006088257
Madagascar,MDG,1996,2.15960001945496
Madagascar,MDG,1997,1.93466997146606
Madagascar,MDG,1998,2.16858005523682
Madagascar,MDG,1999,2.12808990478516
Madagascar,MDG,2000,2.18512988090515
Madagascar,MDG,2001,2.08039999008179
Madagascar,MDG,2002,2.15635991096497
Madagascar,MDG,2003,2.36968994140625
Madagascar,MDG,2004,2.74726009368896
Madagascar,MDG,2005,2.82939004898071
Madagascar,MDG,2006,2.98938989639282
Madagascar,MDG,2007,3.33787989616394
Madagascar,MDG,2008,3.24327993392944
Madagascar,MDG,2009,3.43829989433289
Madagascar,MDG,2010,3.60552000999451
Madagascar,MDG,2011,4.00569009780884
Madagascar,MDG,2012,4.08568000793457
Madagascar,MDG,2013,4.24579000473022
Malawi,MWI,1973,0.433349996805191
Malawi,MWI,1974,0.449180006980896
Malawi,MWI,1975,0.458759993314743
Malawi,MWI,1976,0.403939992189407
Malawi,MWI,1977,0.413320004940033
Malawi,MWI,1978,0.385419994592667
Malawi,MWI,1979,0.41609001159668
Malawi,MWI,1980,0.465669989585876
Malawi,MWI,1981,0.460880011320114
Malawi,MWI,1982,0.463539987802505
Malawi,MWI,1983,0.456160008907318
Malawi,MWI,1984,0.460489988327026
Malawi,MWI,1985,0.46560999751091
Malawi,MWI,1986,0.457269996404648
Malawi,MWI,1987,0.462269991636276
Malawi,MWI,1988,0.441709995269775
Malawi,MWI,1989,0.454609990119934
Malawi,MWI,1990,0.531729996204376
Malawi,MWI,1991,0.541689991950989
Malawi,MWI,1992,0.543240010738373
Malawi,MWI,1993,0.54763001203537
Malawi,MWI,1994,0.574230015277863
Malawi,MWI,1995,0.569000005722046
Malawi,MWI,1996,0.580160021781921
Malawi,MWI,1999,0.304580003023148
Malawi,MWI,2000,0.333119988441467
Malawi,MWI,2001,0.373840004205704
Malawi,MWI,2002,0.402090013027191
Malawi,MWI,2003,0.411639988422394
Malawi,MWI,2004,0.48471999168396
Malawi,MWI,2005,0.469570010900497
Malawi,MWI,2006,0.488779991865158
Malawi,MWI,2007,0.482129991054535
Malawi,MWI,2010,0.692569971084595
Malawi,MWI,2011,0.797730028629303
Malaysia,MYS,1979,3.87697005271912
Malaysia,MYS,1980,4.04998016357422
Malaysia,MYS,1982,4.34429979324341
Malaysia,MYS,1983,4.28595018386841
Malaysia,MYS,1984,4.74106979370117
Malaysia,MYS,1985,5.59673976898193
Malaysia,MYS,1986,6.53274011611938
Malaysia,MYS,1987,7.13606977462769
Malaysia,MYS,1988,7.21527004241943
Malaysia,MYS,1989,6.52221012115479
Malaysia,MYS,1990,7.18984985351563
Malaysia,MYS,1991,7.98178005218506
Malaysia,MYS,1992,9.07682037353516
Malaysia,MYS,1993,9.39655017852783
Malaysia,MYS,1994,10.3379697799683
Malaysia,MYS,1995,11.1490497589111
Malaysia,MYS,1998,21.8000106811523
Malaysia,MYS,1999,22.7451992034912
Malaysia,MYS,2000,25.7422695159912
Malaysia,MYS,2001,25.049430847168
Malaysia,MYS,2002,27.4106006622314
Malaysia,MYS,2003,30.5300693511963
Malaysia,MYS,2004,29.9656791687012
Malaysia,MYS,2005,27.9155693054199
Malaysia,MYS,2006,28.579460144043
Malaysia,MYS,2007,30.2423095703125
Malaysia,MYS,2008,33.7089195251465
Malaysia,MYS,2009,35.7217216491699
Malaysia,MYS,2010,37.138111114502
Malaysia,MYS,2011,35.9822006225586
Malaysia,MYS,2012,37.2125396728516
Malaysia,MYS,2013,38.5328216552734
Malaysia,MYS,2014,29.6978607177734
Maldives,MDV,2003,0.208169996738434
Maldives,MDV,2007,10.9584197998047
Maldives,MDV,2008,12.7471303939819
Mali,MLI,1971,0.141519993543625
Mali,MLI,1974,0.325780004262924
Mali,MLI,1975,0.418610006570816
Mali,MLI,1976,0.491230010986328
Mali,MLI,1977,0.594460010528564
Mali,MLI,1978,0.69718998670578
Mali,MLI,1979,0.785929977893829
Mali,MLI,1980,0.855809986591339
Mali,MLI,1982,0.708490014076233
Mali,MLI,1983,0.89845997095108
Mali,MLI,1984,1.08475995063782
Mali,MLI,1985,1.10125005245209
Mali,MLI,1986,0.984799981117249
Mali,MLI,1987,0.799239993095398
Mali,MLI,1989,0.641629993915558
Mali,MLI,1990,0.657670021057129
Mali,MLI,1991,0.635839998722076
Mali,MLI,1992,0.805580019950867
Mali,MLI,1993,0.927649974822998
Mali,MLI,1995,0.941850006580353
Mali,MLI,1996,1.05383002758026
Mali,MLI,1997,1.45636999607086
Mali,MLI,1998,1.42973005771637
Mali,MLI,1999,1.86878001689911
Mali,MLI,2000,1.91744005680084
Mali,MLI,2001,2.05579996109009
Mali,MLI,2002,2.06896996498108
Mali,MLI,2008,5.31569004058838
Mali,MLI,2009,5.86168003082275
Mali,MLI,2010,6.0443902015686
Mali,MLI,2011,6.34235000610352
Mali,MLI,2012,6.87478017807007
Malta,MLT,1970,6.12555980682373
Malta,MLT,1971,6.51884984970093
Malta,MLT,1972,7.75575017929077
Malta,MLT,1973,7.62184000015259
Malta,MLT,1974,6.502610206604
Malta,MLT,1975,7.55007982254028
Malta,MLT,1976,7.51045989990234
Malta,MLT,1977,7.76432991027832
Malta,MLT,1978,7.21661996841431
Malta,MLT,1979,5.01322984695435
Malta,MLT,1980,2.73589992523193
Malta,MLT,1981,3.03555011749268
Malta,MLT,1982,3.01416993141174
Malta,MLT,1983,3.30345988273621
Malta,MLT,1984,4.47591018676758
Malta,MLT,1985,4.88109016418457
Malta,MLT,1986,5.37347984313965
Malta,MLT,1987,5.61083984375
Malta,MLT,1988,5.92426013946533
Malta,MLT,1989,7.14497995376587
Malta,MLT,1990,10.8326101303101
Malta,MLT,1991,13.3558597564697
Malta,MLT,1992,15.0290002822876
Malta,MLT,1993,18.8059692382813
Malta,MLT,1994,20.1667308807373
Malta,MLT,1995,21.8110103607178
Malta,MLT,1996,22.6682090759277
Malta,MLT,1997,22.2657299041748
Malta,MLT,1998,24.3782596588135
Malta,MLT,1999,23.3040103912354
Malta,MLT,2000,21.2697906494141
Malta,MLT,2001,25.3111896514893
Malta,MLT,2002,25.4701805114746
Malta,MLT,2003,32.2146186828613
Malta,MLT,2004,28.7957496643066
Malta,MLT,2005,34.7978286743164
Malta,MLT,2006,32.7653312683105
Malta,MLT,2007,36.206958770752
Malta,MLT,2008,35.3828887939453
Malta,MLT,2009,39.3417701721191
Malta,MLT,2010,41.7726402282715
Malta,MLT,2011,44.3479614257813
Malta,MLT,2012,45.5335807800293
Malta,MLT,2013,45.6804504394531
Malta,MLT,2014,45.0824089050293
Marshall Islands,MHL,2002,16.2761402130127
Marshall Islands,MHL,2012,42.8617515563965
Mauritania,MRT,1978,0.372740000486374
Mauritania,MRT,1985,1.68220996856689
Mauritania,MRT,1986,2.62007999420166
Mauritania,MRT,1987,3.03586006164551
Mauritania,MRT,1988,2.97484993934631
Mauritania,MRT,1989,3.11121010780334
Mauritania,MRT,1990,3.02516007423401
Mauritania,MRT,1991,2.69649004936218
Mauritania,MRT,1992,2.86994004249573
Mauritania,MRT,1993,3.57199001312256
Mauritania,MRT,1994,3.54607009887695
Mauritania,MRT,1995,3.48362994194031
Mauritania,MRT,1996,3.68947005271912
Mauritania,MRT,1997,3.88380002975464
Mauritania,MRT,1998,3.774169921875
Mauritania,MRT,1999,4.04769992828369
Mauritania,MRT,2001,3.38338994979858
Mauritania,MRT,2002,2.97467994689941
Mauritania,MRT,2003,3.16189002990723
Mauritania,MRT,2004,3.19304990768433
Mauritania,MRT,2005,2.92648005485535
Mauritania,MRT,2006,3.30367994308472
Mauritania,MRT,2007,3.74851989746094
Mauritania,MRT,2008,3.83396005630493
Mauritania,MRT,2009,3.90846991539001
Mauritania,MRT,2010,4.43413019180298
Mauritania,MRT,2011,4.8095498085022
Mauritania,MRT,2012,5.20095014572144
Mauritania,MRT,2013,5.46515989303589
Mauritania,MRT,2015,5.62172985076904
Mauritius,MUS,1970,2.56517004966736
Mauritius,MUS,1971,1.70679998397827
Mauritius,MUS,1972,1.57681000232697
Mauritius,MUS,1973,1.60940003395081
Mauritius,MUS,1974,1.53766000270844
Mauritius,MUS,1975,1.2542200088501
Mauritius,MUS,1976,1.5869300365448
Mauritius,MUS,1977,1.65745997428894
Mauritius,MUS,1978,1.45147001743317
Mauritius,MUS,1979,1.22467994689941
Mauritius,MUS,1980,1.02845001220703
Mauritius,MUS,1981,0.890890002250671
Mauritius,MUS,1982,0.898829996585846
Mauritius,MUS,1983,0.669000029563904
Mauritius,MUS,1984,0.742829978466034
Mauritius,MUS,1985,1.06529998779297
Mauritius,MUS,1986,0.993600010871887
Mauritius,MUS,1987,1.40667998790741
Mauritius,MUS,1988,1.8555999994278
Mauritius,MUS,1989,1.90032994747162
Mauritius,MUS,1990,3.04116988182068
Mauritius,MUS,1991,3.53860998153687
Mauritius,MUS,1993,5.33842992782593
Mauritius,MUS,1994,4.98077011108398
Mauritius,MUS,1995,5.62140989303589
Mauritius,MUS,1996,6.57221984863281
Mauritius,MUS,1997,6.67701005935669
Mauritius,MUS,1999,9.96996974945068
Mauritius,MUS,2000,11.0314798355103
Mauritius,MUS,2001,17.1054096221924
Mauritius,MUS,2002,15.8450698852539
Mauritius,MUS,2003,16.554220199585
Mauritius,MUS,2004,17.822509765625
Mauritius,MUS,2005,21.3507404327393
Mauritius,MUS,2006,23.5989398956299
Mauritius,MUS,2007,24.6435604095459
Mauritius,MUS,2008,27.3368492126465
Mauritius,MUS,2009,32.1943092346191
Mauritius,MUS,2010,33.6918182373047
Mauritius,MUS,2011,35.2347793579102
Mauritius,MUS,2012,38.659969329834
Mauritius,MUS,2013,39.7256889343262
Mauritius,MUS,2014,38.6741218566895
Mexico,MEX,1971,5.29087018966675
Mexico,MEX,1972,5.6663498878479
Mexico,MEX,1974,7.4679799079895
Mexico,MEX,1975,8.76595020294189
Mexico,MEX,1976,9.56276035308838
Mexico,MEX,1977,9.45162010192871
Mexico,MEX,1978,10.6042604446411
Mexico,MEX,1979,11.7356700897217
Mexico,MEX,1980,13.1012401580811
Mexico,MEX,1981,13.9039497375488
Mexico,MEX,1982,14.5185499191284
Mexico,MEX,1983,14.7960901260376
Mexico,MEX,1984,15.2855396270752
Mexico,MEX,1986,15.8322801589966
Mexico,MEX,1987,15.5749397277832
Mexico,MEX,1988,16.2146396636963
Mexico,MEX,1989,15.6460103988647
Mexico,MEX,1990,15.0874996185303
Mexico,MEX,1991,14.3779401779175
Mexico,MEX,1993,13.0940999984741
Mexico,MEX,1994,13.3009195327759
Mexico,MEX,1995,13.695969581604
Mexico,MEX,1996,14.7003803253174
Mexico,MEX,1997,15.564359664917
Mexico,MEX,1998,16.7633094787598
Mexico,MEX,1999,17.8671703338623
Mexico,MEX,2000,19.0738201141357
Mexico,MEX,2001,19.8611698150635
Mexico,MEX,2002,20.8357601165771
Mexico,MEX,2003,21.7265892028809
Mexico,MEX,2004,22.562219619751
Mexico,MEX,2005,23.12034034729
Mexico,MEX,2006,23.6079692840576
Mexico,MEX,2007,24.1429805755615
Mexico,MEX,2008,24.7486000061035
Mexico,MEX,2009,25.1928596496582
Mexico,MEX,2010,26.1664390563965
Mexico,MEX,2011,27.0376491546631
Mexico,MEX,2012,28.3074398040771
Mexico,MEX,2013,29.2085800170898
Mexico,MEX,2014,29.9409008026123
Micronesia (country),FSM,1978,8.73476028442383
Micronesia (country),FSM,1979,25.5936298370361
Micronesia (country),FSM,1980,19.6597595214844
Micronesia (country),FSM,1981,30.9627704620361
Micronesia (country),FSM,1982,22.4464092254639
Micronesia (country),FSM,1999,14.0152196884155
Micronesia (country),FSM,2000,14.1218595504761
Middle East & North Africa,,1970,5.65444993972778
Middle East & North Africa,,1971,5.62600994110107
Middle East & North Africa,,1972,5.94921016693115
Middle East & North Africa,,1973,6.41471004486084
Middle East & North Africa,,1974,6.82983016967773
Middle East & North Africa,,1975,7.43796014785767
Middle East & North Africa,,1976,8.1770601272583
Middle East & North Africa,,1977,8.83106994628906
Middle East & North Africa,,1978,9.28215980529785
Middle East & North Africa,,1979,9.50127029418945
Middle East & North Africa,,1980,10.0019197463989
Middle East & North Africa,,1981,10.6770401000977
Middle East & North Africa,,1982,11.1838998794556
Middle East & North Africa,,1983,11.4468002319336
Middle East & North Africa,,1984,11.8548898696899
Middle East & North Africa,,1985,11.8968296051025
Middle East & North Africa,,1986,12.2887096405029
Middle East & North Africa,,1987,12.5141096115112
Middle East & North Africa,,1988,12.7360095977783
Middle East & North Africa,,1989,12.5568199157715
Middle East & North Africa,,1990,12.7146196365356
Middle East & North Africa,,1991,12.5165796279907
Middle East & North Africa,,1992,13.2283401489258
Middle East & North Africa,,1993,14.1051597595215
Middle East & North Africa,,1994,14.7743902206421
Middle East & North Africa,,1995,15.5717096328735
Middle East & North Africa,,1996,16.871919631958
Middle East & North Africa,,1997,17.8286399841309
Middle East & North Africa,,1998,18.6161308288574
Middle East & North Africa,,1999,19.7509803771973
Middle East & North Africa,,2000,19.9033298492432
Middle East & North Africa,,2001,20.4682006835938
Middle East & North Africa,,2002,20.8139400482178
Middle East & North Africa,,2003,20.8208599090576
Middle East & North Africa,,2004,22.0975208282471
Middle East & North Africa,,2005,23.2015895843506
Middle East & North Africa,,2006,24.0701007843018
Middle East & North Africa,,2007,25.83962059021
Middle East & North Africa,,2008,28.07546043396
Middle East & North Africa,,2009,28.6706295013428
Middle East & North Africa,,2010,30.4246292114258
Middle East & North Africa,,2011,30.8540306091309
Middle East & North Africa,,2012,33.1024894714355
Middle East & North Africa,,2013,34.526798248291
Middle East & North Africa,,2014,36.4227485656738
Middle East & North Africa (all income levels),,1970,5.73742008209229
Middle East & North Africa (all income levels),,1971,5.71658992767334
