Entity,Code,Year,Percentage of enrolment in primary education in private institutions (%) (%)
Lesotho,LSO,2003,0.114030003547668
Lesotho,LSO,2004,0.291330009698868
Lesotho,LSO,2005,0.309040009975433
Lesotho,LSO,2006,0.409079998731613
Lesotho,LSO,2007,0.590110003948212
Lesotho,LSO,2010,0.676649987697601
Lesotho,LSO,2011,0.668590009212494
Lesotho,LSO,2012,0.957849979400635
Lesotho,LSO,2013,1.28427994251251
Lesotho,LSO,2014,1.53667998313904
Liberia,LBR,1975,52.4073600769043
Liberia,LBR,1984,33.4271507263184
Liberia,LBR,1998,39.5596694946289
Liberia,LBR,1999,38.4430694580078
Liberia,LBR,2006,36.351390838623
Liberia,LBR,2008,29.8455009460449
Liberia,LBR,2009,33.2830505371094
Liberia,LBR,2011,32.5509185791016
Liberia,LBR,2014,35.0000114440918
Libya,LBY,1971,0.529370009899139
Libya,LBY,1972,0.581160008907318
Libya,LBY,1973,0.773079991340637
Libya,LBY,1974,0.796920001506805
Libya,LBY,1975,1.26169002056122
Libya,LBY,1976,1.69228994846344
Libya,LBY,2001,2.21071004867554
Libya,LBY,2002,2.525710105896
Libya,LBY,2003,2.52574992179871
Libya,LBY,2006,4.65221977233887
Liechtenstein,LIE,2003,3.42651009559631
Liechtenstein,LIE,2004,3.70696997642517
Liechtenstein,LIE,2005,3.83586001396179
Liechtenstein,LIE,2006,4.09434986114502
Liechtenstein,LIE,2007,4.23351001739502
Liechtenstein,LIE,2008,3.93882989883423
Liechtenstein,LIE,2009,4.21940994262695
Liechtenstein,LIE,2010,4.3057599067688
Liechtenstein,LIE,2011,4.02185010910034
Liechtenstein,LIE,2012,3.8383800983429
Liechtenstein,LIE,2014,3.1104199886322
Lithuania,LTU,1994,0.0687799975275993
Lithuania,LTU,1995,0.109219998121262
Lithuania,LTU,1996,0.274069994688034
Lithuania,LTU,1997,0.346480011940002
Lithuania,LTU,1999,0.373760014772415
Lithuania,LTU,2000,0.33092001080513
Lithuania,LTU,2001,0.344440013170242
Lithuania,LTU,2002,0.361589998006821
Lithuania,LTU,2003,0.329620003700256
Lithuania,LTU,2004,0.400079995393753
Lithuania,LTU,2005,0.443379998207092
Lithuania,LTU,2006,0.515879988670349
Lithuania,LTU,2007,0.558359980583191
Lithuania,LTU,2008,0.640290021896362
Lithuania,LTU,2009,0.736699998378754
Lithuania,LTU,2010,0.816609978675842
Lithuania,LTU,2011,1.05985999107361
Lithuania,LTU,2012,1.18952000141144
Lithuania,LTU,2013,1.40330994129181
Lithuania,LTU,2014,2.10239005088806
Low & middle income,,1970,8.67650032043457
Low & middle income,,1971,9.08345031738281
Low & middle income,,1972,8.92294025421143
Low & middle income,,1973,8.7794303894043
Low & middle income,,1974,8.33545017242432
Low & middle income,,1975,7.81415987014771
Low & middle income,,1976,7.73718976974487
Low & middle income,,1977,7.72924995422363
Low & middle income,,1978,7.75186014175415
Low & middle income,,1979,7.74593019485474
Low & middle income,,1980,7.77194976806641
Low & middle income,,1981,7.84516000747681
Low & middle income,,1982,7.96156978607178
Low & middle income,,1983,8.07351016998291
Low & middle income,,1984,8.17531967163086
Low & middle income,,1985,8.20623970031738
Low & middle income,,1986,8.24417018890381
Low & middle income,,1987,8.28061008453369
Low & middle income,,1988,8.42265033721924
Low & middle income,,1989,8.54522037506104
Low & middle income,,1990,8.66397953033447
Low & middle income,,1991,8.75605010986328
Low & middle income,,1992,8.9194803237915
Low & middle income,,1993,9.06427001953125
Low & middle income,,1994,9.21422004699707
Low & middle income,,1995,9.35060024261475
Low & middle income,,1996,9.46792984008789
Low & middle income,,1997,9.59029006958008
Low & middle income,,1998,9.70775032043457
Low & middle income,,1999,9.89463043212891
Low & middle income,,2000,10.0228595733643
Low & middle income,,2001,10.3196802139282
Low & middle income,,2002,10.2871999740601
Low & middle income,,2003,10.9654397964478
Low & middle income,,2004,11.1225099563599
Low & middle income,,2005,11.5860204696655
Low & middle income,,2006,11.6961097717285
Low & middle income,,2007,11.9619197845459
Low & middle income,,2008,12.0417499542236
Low & middle income,,2009,12.3541803359985
Low & middle income,,2010,12.6794300079346
Low & middle income,,2011,12.918140411377
Low & middle income,,2012,13.1646099090576
Low & middle income,,2013,13.363320350647
Low & middle income,,2014,13.6346797943115
Low income,,1970,14.6627197265625
Low income,,1971,14.2899503707886
Low income,,1972,14.7074003219604
Low income,,1973,14.207799911499
Low income,,1974,13.7228097915649
Low income,,1975,13.4548997879028
Low income,,1976,12.804630279541
Low income,,1977,11.9160604476929
Low income,,1978,10.8436698913574
Low income,,1979,10.3291301727295
Low income,,1980,11.2279796600342
Low income,,1981,12.4304599761963
Low income,,1982,13.0334901809692
Low income,,1983,13.1327104568481
Low income,,1984,13.2655601501465
Low income,,1985,13.6822700500488
Low income,,1986,13.7809495925903
Low income,,1987,13.6195402145386
Low income,,1988,13.3414697647095
Low income,,1989,13.3729496002197
Low income,,1990,13.2616500854492
Low income,,1991,13.3980102539063
Low income,,1992,13.8335399627686
Low income,,1993,13.8437204360962
Low income,,1994,13.6725997924805
Low income,,1995,14.3344802856445
Low income,,1996,14.3803901672363
Low income,,1997,14.2787599563599
Low income,,1998,14.0850095748901
Low income,,1999,14.1141500473022
Low income,,2000,14.0351696014404
Low income,,2001,13.9016399383545
Low income,,2002,13.1273698806763
Low income,,2003,12.9743795394897
Low income,,2004,12.7734899520874
Low income,,2005,12.6496295928955
Low income,,2006,12.4357500076294
Low income,,2007,12.1411695480347
Low income,,2008,12.2402896881104
Low income,,2009,12.6946296691895
Low income,,2010,13.0413703918457
Low income,,2011,13.0291595458984
Low income,,2012,13.3361501693726
Low income,,2013,13.5290699005127
Low income,,2014,13.5642004013062
Lower middle income,,1970,15.8664197921753
Lower middle income,,1971,17.0681095123291
Lower middle income,,1972,16.8365097045898
Lower middle income,,1973,16.8804893493652
Lower middle income,,1974,16.2268695831299
Lower middle income,,1975,15.2512998580933
Lower middle income,,1976,15.1888704299927
Lower middle income,,1977,15.0052995681763
Lower middle income,,1978,14.8960103988647
Lower middle income,,1979,14.7517595291138
Lower middle income,,1980,14.4783201217651
Lower middle income,,1981,14.1867599487305
Lower middle income,,1982,14.0378799438477
Lower middle income,,1983,13.9556198120117
Lower middle income,,1984,13.8737001419067
Lower middle income,,1985,13.7267198562622
Lower middle income,,1986,13.6016502380371
Lower middle income,,1987,13.5620803833008
Lower middle income,,1988,13.6143798828125
Lower middle income,,1989,13.6188402175903
Lower middle income,,1990,13.7600202560425
Lower middle income,,1991,13.7634496688843
Lower middle income,,1992,13.8156204223633
Lower middle income,,1993,13.9249200820923
Lower middle income,,1994,14.0989503860474
Lower middle income,,1995,14.2331495285034
Lower middle income,,1996,14.2891101837158
Lower middle income,,1997,14.3435201644897
Lower middle income,,1998,14.4648199081421
Lower middle income,,1999,14.5512399673462
Lower middle income,,2000,14.3868799209595
Lower middle income,,2001,14.5310001373291
Lower middle income,,2002,14.1383495330811
Lower middle income,,2003,15.0195903778076
Lower middle income,,2004,15.2058200836182
Lower middle income,,2005,15.3791999816895
Lower middle income,,2006,15.2727203369141
Lower middle income,,2007,15.595100402832
Lower middle income,,2008,15.3442802429199
Lower middle income,,2009,15.5040197372437
Lower middle income,,2010,15.7307100296021
Lower middle income,,2011,15.9243001937866
Lower middle income,,2012,16.0647106170654
Lower middle income,,2013,16.2309398651123
Lower middle income,,2014,16.4434700012207
Luxembourg,LUX,1970,3.94429993629456
Luxembourg,LUX,1971,2.76861000061035
Luxembourg,LUX,1972,2.19537997245789
Luxembourg,LUX,1973,2.06819009780884
Luxembourg,LUX,1974,2.08466005325317
Luxembourg,LUX,1975,2.26225996017456
Luxembourg,LUX,1976,2.25620007514954
Luxembourg,LUX,1977,1.99091005325317
Luxembourg,LUX,1981,0.889230012893677
Luxembourg,LUX,1982,0.855780005455017
Luxembourg,LUX,1983,0.342409998178482
Luxembourg,LUX,1988,0.9026700258255
Luxembourg,LUX,1991,0.686129987239838
Luxembourg,LUX,1999,6.95415019989014
Luxembourg,LUX,2000,6.78107023239136
Luxembourg,LUX,2001,6.69752979278564
Luxembourg,LUX,2002,6.65077018737793
Luxembourg,LUX,2003,6.83959007263184
Luxembourg,LUX,2004,6.91558980941772
Luxembourg,LUX,2005,6.89970016479492
Luxembourg,LUX,2006,7.08418989181519
Luxembourg,LUX,2007,7.65953016281128
Luxembourg,LUX,2008,7.83329010009766
Luxembourg,LUX,2010,8.5571403503418
Luxembourg,LUX,2011,8.91763019561768
Luxembourg,LUX,2012,9.12788963317871
Luxembourg,LUX,2013,9.56311988830566
Macao,MAC,1999,94.7198867797852
Macao,MAC,2000,94.1644515991211
Macao,MAC,2001,94.111213684082
Macao,MAC,2002,94.1669692993164
Macao,MAC,2003,94.4270782470703
Macao,MAC,2004,95.0817565917969
Macao,MAC,2005,95.6899490356445
Macao,MAC,2006,96.6118774414063
Macao,MAC,2007,95.903678894043
Macao,MAC,2008,95.9950103759766
Macao,MAC,2009,96.958122253418
Macao,MAC,2010,97.2044525146484
Macao,MAC,2011,97.2798004150391
Macao,MAC,2012,97.390266418457
Macao,MAC,2013,97.6879119873047
Macao,MAC,2014,97.6773681640625
Madagascar,MDG,1971,24.422420501709
Madagascar,MDG,1972,25.9570198059082
Madagascar,MDG,1973,25.7110691070557
Madagascar,MDG,1974,20.6003303527832
Madagascar,MDG,1976,21.9179096221924
Madagascar,MDG,1981,12.7400903701782
Madagascar,MDG,1982,12.7470903396606
Madagascar,MDG,1983,10.7867803573608
Madagascar,MDG,1984,12.2198400497437
Madagascar,MDG,1985,13.197380065918
Madagascar,MDG,1988,15.1022901535034
Madagascar,MDG,1989,15.450719833374
Madagascar,MDG,1990,16.6840801239014
Madagascar,MDG,1991,17.7505702972412
Madagascar,MDG,1992,21.7510204315186
Madagascar,MDG,1993,21.6071491241455
Madagascar,MDG,1994,21.1736392974854
Madagascar,MDG,1995,22.35080909729
Madagascar,MDG,1996,20.5809192657471
Madagascar,MDG,1998,22.4714698791504
Madagascar,MDG,1999,21.8656597137451
Madagascar,MDG,2000,22.6183605194092
Madagascar,MDG,2001,21.6201992034912
Madagascar,MDG,2002,21.6957302093506
Madagascar,MDG,2003,20.3760204315186
Madagascar,MDG,2004,19.3359794616699
Madagascar,MDG,2005,18.946439743042
Madagascar,MDG,2006,19.3441791534424
Madagascar,MDG,2007,19.0971202850342
Madagascar,MDG,2008,18.8357105255127
Madagascar,MDG,2009,17.9896297454834
Madagascar,MDG,2010,17.6949501037598
Madagascar,MDG,2011,17.7868900299072
Madagascar,MDG,2012,18.1127490997314
Madagascar,MDG,2013,19.1146392822266
Madagascar,MDG,2014,18.8489398956299
Malawi,MWI,2006,1.07982003688812
Malawi,MWI,2012,0.88154000043869
Malawi,MWI,2013,1.15654003620148
Malawi,MWI,2014,1.31764996051788
Malaysia,MYS,1988,0.267150014638901
Malaysia,MYS,1989,0.35945001244545
Malaysia,MYS,1990,0.338660001754761
Malaysia,MYS,1991,0.38604998588562
Malaysia,MYS,1992,0.433200001716614
Malaysia,MYS,1993,0.326920002698898
Malaysia,MYS,1994,0.376500010490417
Malaysia,MYS,1996,1.36489999294281
Malaysia,MYS,1998,0.89384001493454
Malaysia,MYS,1999,1.55706000328064
Malaysia,MYS,2002,0.933229982852936
Malaysia,MYS,2003,1.12134003639221
Malaysia,MYS,2004,0.94226998090744
Malaysia,MYS,2005,0.830789983272552
Malaysia,MYS,2006,3.41832995414734
Malaysia,MYS,2007,4.41703987121582
Malaysia,MYS,2008,6.18349981307983
Malaysia,MYS,2009,7.96147012710571
Malaysia,MYS,2010,9.73208045959473
Malaysia,MYS,2011,11.0773801803589
Malaysia,MYS,2012,12.5398397445679
Malaysia,MYS,2013,14.7385501861572
Malaysia,MYS,2014,13.9489402770996
Maldives,MDV,1992,52.6437683105469
Maldives,MDV,1997,51.4572982788086
Maldives,MDV,1999,2.91829991340637
Maldives,MDV,2000,2.31767010688782
Maldives,MDV,2001,1.96188998222351
Maldives,MDV,2002,1.62070000171661
Maldives,MDV,2003,1.62311995029449
Maldives,MDV,2004,1.56397998332977
Maldives,MDV,2005,1.45491003990173
Maldives,MDV,2006,2.18003010749817
Maldives,MDV,2007,1.23931002616882
Maldives,MDV,2008,1.43791997432709
Maldives,MDV,2009,1.86010003089905
Maldives,MDV,2010,3.79870009422302
Maldives,MDV,2012,2.93185997009277
Maldives,MDV,2013,0.597119987010956
Maldives,MDV,2014,0.586300015449524
Mali,MLI,1972,5.89210987091064
Mali,MLI,1975,5.79948997497559
Mali,MLI,1976,4.21722984313965
Mali,MLI,1981,4.16370010375977
Mali,MLI,1982,4.11633014678955
Mali,MLI,1983,4.13160991668701
Mali,MLI,1984,4.13274002075195
Mali,MLI,1985,4.08936977386475
Mali,MLI,1986,4.2056097984314
Mali,MLI,1987,4.19319009780884
Mali,MLI,1988,3.93547010421753
Mali,MLI,1990,3.6256000995636
Mali,MLI,1991,3.31263995170593
Mali,MLI,1992,15.9851903915405
Mali,MLI,1993,17.218620300293
Mali,MLI,1994,17.1203994750977
Mali,MLI,1995,18.7131099700928
Mali,MLI,1996,19.4505596160889
Mali,MLI,1999,21.888240814209
Mali,MLI,2004,34.7664794921875
Mali,MLI,2005,37.0346603393555
Mali,MLI,2006,37.8004302978516
Mali,MLI,2007,38.4849700927734
Mali,MLI,2008,39.5875701904297
Mali,MLI,2009,39.7423095703125
Mali,MLI,2010,39.8242111206055
Mali,MLI,2011,38.7733116149902
Mali,MLI,2013,35.2997093200684
Malta,MLT,1971,20.8815402984619
Malta,MLT,1972,20.5143299102783
Malta,MLT,1973,20.4451007843018
Malta,MLT,1974,22.4200897216797
Malta,MLT,1975,24.8400497436523
Malta,MLT,1976,25.0351905822754
Malta,MLT,1981,26.8668899536133
Malta,MLT,1982,26.9774303436279
Malta,MLT,1983,26.5146999359131
Malta,MLT,1984,27.7017707824707
Malta,MLT,1985,26.8814792633057
Malta,MLT,1986,27.3151206970215
Malta,MLT,1987,27.5260200500488
Malta,MLT,1988,27.8005695343018
Malta,MLT,1989,28.0346298217773
Malta,MLT,1990,28.6794891357422
Malta,MLT,1991,29.1525497436523
Malta,MLT,1992,31.1570205688477
Malta,MLT,1993,31.9037399291992
Malta,MLT,1994,32.6500015258789
Malta,MLT,1995,33.2658081054688
Malta,MLT,1996,34.2188110351563
Malta,MLT,1997,34.5055694580078
Malta,MLT,1998,34.9508018493652
Malta,MLT,1999,35.507251739502
Malta,MLT,2000,35.9183883666992
Malta,MLT,2001,36.5374298095703
Malta,MLT,2002,37.0908088684082
Malta,MLT,2003,37.0671691894531
Malta,MLT,2004,38.2919082641602
Malta,MLT,2005,37.711181640625
Malta,MLT,2006,38.5000991821289
Malta,MLT,2007,38.6585083007813
Malta,MLT,2008,39.9036293029785
Malta,MLT,2009,38.2751083374023
Malta,MLT,2010,40.5323181152344
Malta,MLT,2011,41.1256484985352
Malta,MLT,2012,42.5128402709961
Malta,MLT,2013,42.5998687744141
Malta,MLT,2014,43.6316108703613
Marshall Islands,MHL,1999,24.8385906219482
Marshall Islands,MHL,2002,24.1292705535889
Marshall Islands,MHL,2009,19.8380603790283
Marshall Islands,MHL,2011,18.4179706573486
Mauritania,MRT,1987,0.107569999992847
Mauritania,MRT,1988,0.317149996757507
Mauritania,MRT,1991,0.713389992713928
Mauritania,MRT,1992,0.730719983577728
Mauritania,MRT,1993,0.475699990987778
Mauritania,MRT,1994,0.57125997543335
Mauritania,MRT,1995,0.377449989318848
Mauritania,MRT,1999,1.87625002861023
Mauritania,MRT,2000,2.8011200428009
Mauritania,MRT,2001,3.17542004585266
Mauritania,MRT,2002,3.29815006256104
Mauritania,MRT,2003,4.44902992248535
Mauritania,MRT,2004,7.00998020172119
Mauritania,MRT,2005,7.98778009414673
Mauritania,MRT,2006,7.41400003433228
Mauritania,MRT,2007,9.24147033691406
Mauritania,MRT,2008,9.68653964996338
Mauritania,MRT,2009,9.0216703414917
Mauritania,MRT,2010,11.4098501205444
Mauritania,MRT,2011,11.1126203536987
Mauritania,MRT,2012,12.8443002700806
Mauritania,MRT,2013,14.2110204696655
Mauritania,MRT,2014,14.774359703064
Mauritius,MUS,1970,29.313440322876
Mauritius,MUS,1971,28.9251708984375
Mauritius,MUS,1972,28.9338397979736
Mauritius,MUS,1973,26.8190898895264
Mauritius,MUS,1974,27.8853397369385
Mauritius,MUS,1975,27.8349990844727
Mauritius,MUS,1980,25.9494590759277
Mauritius,MUS,1981,24.8121204376221
Mauritius,MUS,1982,23.475959777832
Mauritius,MUS,1983,22.3474292755127
Mauritius,MUS,1984,23.2445297241211
Mauritius,MUS,1985,23.1547698974609
Mauritius,MUS,1986,23.0640602111816
Mauritius,MUS,1987,23.3573894500732
Mauritius,MUS,1988,23.7092800140381
Mauritius,MUS,1989,24.2980098724365
Mauritius,MUS,1991,24.3239402770996
Mauritius,MUS,1992,24.2388496398926
Mauritius,MUS,1993,24.3621692657471
Mauritius,MUS,1994,24.2029094696045
Mauritius,MUS,1995,23.9602909088135
Mauritius,MUS,1996,24.0839900970459
Mauritius,MUS,1997,23.6678791046143
Mauritius,MUS,1998,23.5508193969727
Mauritius,MUS,1999,23.8349208831787
Mauritius,MUS,2000,23.9350204467773
Mauritius,MUS,2001,24.0354995727539
Mauritius,MUS,2002,24.1973209381104
Mauritius,MUS,2004,24.9005794525146
Mauritius,MUS,2005,25.0659599304199
Mauritius,MUS,2006,25.6254806518555
Mauritius,MUS,2007,26.1151599884033
Mauritius,MUS,2008,26.537109375
Mauritius,MUS,2009,27.2425804138184
Mauritius,MUS,2010,27.5035800933838
Mauritius,MUS,2011,28.057689666748
Mauritius,MUS,2012,28.8461208343506
Mauritius,MUS,2013,29.6781806945801
Mauritius,MUS,2014,30.6201190948486
Mexico,MEX,1971,7.80375003814697
Mexico,MEX,1972,7.41872978210449
Mexico,MEX,1974,7.15771007537842
Mexico,MEX,1975,5.27850008010864
Mexico,MEX,1976,5.95164012908936
Mexico,MEX,1977,5.00108003616333
Mexico,MEX,1978,4.97396993637085
Mexico,MEX,1981,4.8737998008728
Mexico,MEX,1982,5.07508993148804
Mexico,MEX,1983,5.05073022842407
Mexico,MEX,1984,4.87700986862183
Mexico,MEX,1985,4.77889013290405
Mexico,MEX,1986,5.04320001602173
Mexico,MEX,1987,5.24331998825073
Mexico,MEX,1988,5.46442985534668
Mexico,MEX,1989,5.69511985778809
Mexico,MEX,1990,5.96900987625122
Mexico,MEX,1991,6.15059995651245
Mexico,MEX,1992,6.34898996353149
Mexico,MEX,1993,6.39617013931274
Mexico,MEX,1994,6.37473011016846
Mexico,MEX,1995,6.33683013916016
Mexico,MEX,1996,6.18296003341675
Mexico,MEX,1997,6.32538986206055
Mexico,MEX,1999,7.03844976425171
Mexico,MEX,2000,7.386549949646
Mexico,MEX,2001,7.74100017547607
Mexico,MEX,2002,7.94508981704712
Mexico,MEX,2003,8.01517963409424
Mexico,MEX,2004,8.07124042510986
Mexico,MEX,2005,8.0467700958252
Mexico,MEX,2006,8.07201957702637
Mexico,MEX,2007,8.10725975036621
Mexico,MEX,2008,8.23180961608887
Mexico,MEX,2009,8.28026008605957
Mexico,MEX,2010,8.23478031158447
Mexico,MEX,2011,8.25887966156006
Mexico,MEX,2012,8.34605979919434
Mexico,MEX,2013,8.52283000946045
Mexico,MEX,2014,8.73134994506836
Middle East & North Africa,,1970,8.12971973419189
Middle East & North Africa,,1971,8.08203029632568
Middle East & North Africa,,1972,7.84559011459351
Middle East & North Africa,,1973,7.55736017227173
Middle East & North Africa,,1974,7.20897006988525
Middle East & North Africa,,1975,6.78419017791748
Middle East & North Africa,,1976,6.54746007919312
Middle East & North Africa,,1977,5.79212999343872
Middle East & North Africa,,1978,5.36063003540039
Middle East & North Africa,,1979,4.85277986526489
Middle East & North Africa,,1980,4.52177000045776
Middle East & North Africa,,1981,4.21126985549927
Middle East & North Africa,,1982,4.07785987854004
Middle East & North Africa,,1983,3.86309003829956
Middle East & North Africa,,1984,4.22537994384766
Middle East & North Africa,,1985,3.84754991531372
Middle East & North Africa,,1986,3.54081988334656
Middle East & North Africa,,1987,3.49675989151001
Middle East & North Africa,,1988,3.29630994796753
Middle East & North Africa,,1989,3.30914998054504
Middle East & North Africa,,1990,3.37438988685608
Middle East & North Africa,,1991,3.24234008789063
Middle East & North Africa,,1992,3.37504005432129
Middle East & North Africa,,1993,3.51630997657776
Middle East & North Africa,,1994,3.80223989486694
Middle East & North Africa,,1995,3.77925992012024
Middle East & North Africa,,1996,4.2471399307251
Middle East & North Africa,,1997,4.36656999588013
Middle East & North Africa,,1998,4.44944000244141
Middle East & North Africa,,1999,4.59623003005981
Middle East & North Africa,,2000,4.81738996505737
Middle East & North Africa,,2001,5.10961008071899
Middle East & North Africa,,2002,5.19965982437134
Middle East & North Africa,,2003,5.28243017196655
Middle East & North Africa,,2004,5.28146982192993
Middle East & North Africa,,2005,5.5274600982666
Middle East & North Africa,,2006,5.91023015975952
Middle East & North Africa,,2007,6.20381021499634
Middle East & North Africa,,2008,6.46384000778198
Middle East & North Africa,,2009,6.75883007049561
Middle East & North Africa,,2010,6.95909976959229
Middle East & North Africa,,2011,7.20279979705811
Middle East & North Africa,,2012,7.38371992111206
Middle East & North Africa,,2013,7.49004983901978
Middle East & North Africa,,2014,7.7632999420166
Middle East & North Africa (all income levels),,1970,8.01023960113525
Middle East & North Africa (all income levels),,1971,7.97114992141724
Middle East & North Africa (all income levels),,1972,7.74874019622803
Middle East & North Africa (all income levels),,1973,7.47716999053955
Middle East & North Africa (all income levels),,1974,7.1472601890564
Middle East & North Africa (all income levels),,1975,6.75055980682373
Middle East & North Africa (all income levels),,1976,6.53667020797729
Middle East & North Africa (all income levels),,1977,5.84152984619141
Middle East & North Africa (all income levels),,1978,5.44528007507324
Middle East & North Africa (all income levels),,1979,4.97925996780396
Middle East & North Africa (all income levels),,1980,4.67601013183594
Middle East & North Africa (all income levels),,1981,4.39990997314453
Middle East & North Africa (all income levels),,1982,4.30584001541138
Middle East & North Africa (all income levels),,1983,4.14229011535645
Middle East & North Africa (all income levels),,1984,4.51843976974487
Middle East & North Africa (all income levels),,1985,4.19765996932983
Middle East & North Africa (all income levels),,1986,3.94574999809265
Middle East & North Africa (all income levels),,1987,3.92378997802734
Middle East & North Africa (all income levels),,1988,3.7754499912262
Middle East & North Africa (all income levels),,1989,3.82780003547668
Middle East & North Africa (all income levels),,1990,3.93207001686096
Middle East & North Africa (all income levels),,1991,3.71009993553162
Middle East & North Africa (all income levels),,1992,3.87024998664856
Middle East & North Africa (all income levels),,1993,4.0314998626709
Middle East & North Africa (all income levels),,1994,4.33690023422241
Middle East & North Africa (all income levels),,1995,4.34994983673096
Middle East & North Africa (all income levels),,1996,4.77937984466553
Middle East & North Africa (all income levels),,1997,4.89071989059448
Middle East & North Africa (all income levels),,1998,4.98492002487183
Middle East & North Africa (all income levels),,1999,5.13589000701904
Middle East & North Africa (all income levels),,2000,5.34114980697632
Middle East & North Africa (all income levels),,2001,5.62409019470215
Middle East & North Africa (all income levels),,2002,5.74721002578735
Middle East & North Africa (all income levels),,2003,5.8220100402832
Middle East & North Africa (all income levels),,2004,5.88178014755249
Middle East & North Africa (all income levels),,2005,6.17492008209229
Middle East & North Africa (all income levels),,2006,6.62105989456177
Middle East & North Africa (all income levels),,2007,6.99538993835449
Middle East & North Africa (all income levels),,2008,7.26480007171631
Middle East & North Africa (all income levels),,2009,7.6569299697876
Middle East & North Africa (all income levels),,2010,8.30014991760254
Middle East & North Africa (all income levels),,2011,8.59813022613525
Middle East & North Africa (all income levels),,2012,8.83520030975342
Middle East & North Africa (all income levels),,2013,8.93313026428223
Middle East & North Africa (all income levels),,2014,9.2395601272583
Middle income,,1970,8.39692974090576
Middle income,,1971,8.84171009063721
Middle income,,1972,8.65890979766846
Middle income,,1973,8.53538990020752
Middle income,,1974,8.08895969390869
Middle income,,1975,7.54757976531982
Middle income,,1976,7.48347997665405
Middle income,,1977,7.50727987289429
Middle income,,1978,7.5774998664856
Middle income,,1979,7.59513998031616
Middle income,,1980,7.56046009063721
Middle income,,1981,7.54930019378662
Middle income,,1982,7.63593006134033
Middle income,,1983,7.74351978302002
Middle income,,1984,7.84012985229492
Middle income,,1985,7.84884977340698
Middle income,,1986,7.88301992416382
Middle income,,1987,7.92831993103027
Middle income,,1988,8.09247970581055
Middle income,,1989,8.21965980529785
Middle income,,1990,8.35488986968994
Middle income,,1991,8.42685031890869
Middle income,,1992,8.57139015197754
Middle income,,1993,8.71891021728516
Middle income,,1994,8.88226985931396
Middle income,,1995,8.95897006988525
Middle income,,1996,9.07223033905029
Middle income,,1997,9.1832103729248
Middle income,,1998,9.31033992767334
Middle income,,1999,9.50527000427246
Middle income,,2000,9.62973976135254
Middle income,,2001,9.94064998626709
Middle income,,2002,9.95409965515137
Middle income,,2003,10.7151803970337
Middle income,,2004,10.908519744873
Middle income,,2005,11.4377603530884
Middle income,,2006,11.5863800048828
Middle income,,2007,11.9340696334839
Middle income,,2008,12.0088596343994
Middle income,,2009,12.2958097457886
Middle income,,2010,12.6156797409058
Middle income,,2011,12.8980798721313
Middle income,,2012,13.1328496932983
Middle income,,2013,13.3318700790405
Middle income,,2014,13.6485204696655
Moldova,MDA,1995,0.0768700018525124
Moldova,MDA,1997,0.145610004663467
Moldova,MDA,2001,0.828159987926483
Moldova,MDA,2002,0.991110026836395
Moldova,MDA,2003,0.997399985790253
Moldova,MDA,2004,1.03111004829407
Moldova,MDA,2005,1.00944995880127
Moldova,MDA,2006,0.94489997625351
Moldova,MDA,2007,0.830380022525787
Moldova,MDA,2008,0.818530023097992
Moldova,MDA,2009,0.83924001455307
Moldova,MDA,2010,0.876079976558685
Moldova,MDA,2011,0.889940023422241
Moldova,MDA,2012,0.970350027084351
Moldova,MDA,2013,1.07678997516632
Moldova,MDA,2014,1.17323994636536
Monaco,MCO,1971,25.773889541626
Monaco,MCO,1972,25.773889541626
Monaco,MCO,1983,33.5302810668945
Monaco,MCO,1991,33.7845497131348
Monaco,MCO,1992,32.5951194763184
Monaco,MCO,1994,35.371898651123
Monaco,MCO,1995,34.1131706237793
Monaco,MCO,1996,32.8578987121582
Monaco,MCO,1997,32.5690498352051
Monaco,MCO,1999,31.0088996887207
Monaco,MCO,2000,30.1294803619385
Monaco,MCO,2001,29.874059677124
Monaco,MCO,2004,26.2698001861572
Monaco,MCO,2008,24.8380107879639
Monaco,MCO,2009,22.8633594512939
Monaco,MCO,2010,22.4175796508789
Monaco,MCO,2011,21.8181800842285
Monaco,MCO,2012,20.8946800231934
Monaco,MCO,2013,21.220760345459
Monaco,MCO,2014,21.4611892700195
Mongolia,MNG,1998,0.261830002069473
Mongolia,MNG,1999,0.475989997386932
Mongolia,MNG,2000,0.922900021076202
Mongolia,MNG,2001,2.21732997894287
Mongolia,MNG,2002,2.29257011413574
Mongolia,MNG,2003,2.48746991157532
Mongolia,MNG,2004,2.92028999328613
Mongolia,MNG,2005,3.17908000946045
Mongolia,MNG,2007,5.02921009063721
Mongolia,MNG,2008,5.2982702255249
Mongolia,MNG,2009,5.27940988540649
Mongolia,MNG,2010,4.92981004714966
Mongolia,MNG,2011,4.96990013122559
Mongolia,MNG,2012,5.26689004898071
Mongolia,MNG,2013,5.37681007385254
Mongolia,MNG,2014,5.73615980148315
Morocco,MAR,1971,4.53569984436035
Morocco,MAR,1972,4.92144012451172
Morocco,MAR,1973,4.69095993041992
Morocco,MAR,1974,4.05476999282837
Morocco,MAR,1975,3.54421997070313
Morocco,MAR,1976,4.69364023208618
Morocco,MAR,1981,3.04688000679016
Morocco,MAR,1982,2.99328994750977
Morocco,MAR,1983,2.66742992401123
Morocco,MAR,1984,2.77659010887146
Morocco,MAR,1985,3.44076991081238
Morocco,MAR,1986,3.3751699924469
