Entity,Code,Year,Hydropower (%)
India,IND,1999,-1.653984358486571
India,IND,2000,-6.394068024286725
India,IND,2001,-6.451983238620052
India,IND,2002,-4.829109652083218
India,IND,2003,1.0960670535138606
India,IND,2004,20.988520408163257
India,IND,2005,16.19691286700755
India,IND,2006,15.599807341741535
India,IND,2007,8.875867502326496
India,IND,2008,-6.071192751570975
India,IND,2009,-7.6678541763687935
India,IND,2010,2.262661853786785
India,IND,2011,21.11424946770002
India,IND,2012,-12.093900133240776
India,IND,2013,13.998231467020084
India,IND,2014,5.3137687871366746
India,IND,2015,-4.110725307549012
India,IND,2016,-3.677093010510102
India,IND,2017,5.675819250640846
India,IND,2018,2.9480057772797386
Indonesia,IDN,1966,30.02421307506056
Indonesia,IDN,1967,12.290502793296088
Indonesia,IDN,1968,23.548922056384747
Indonesia,IDN,1969,4.563758389261752
Indonesia,IDN,1970,21.56611039794609
Indonesia,IDN,1971,-67.05385427666315
Indonesia,IDN,1972,-10.576923076923084
Indonesia,IDN,1973,26.16487455197134
Indonesia,IDN,1974,10.795454545454541
Indonesia,IDN,1975,4.8717948717948545
Indonesia,IDN,1976,-41.320293398533
Indonesia,IDN,1977,66.25000000000001
Indonesia,IDN,1978,-28.57142857142857
Indonesia,IDN,1979,11.228070175438587
Indonesia,IDN,1980,-9.463722397476337
Indonesia,IDN,1981,-0.34843205574911496
Indonesia,IDN,1982,9.090909090909062
Indonesia,IDN,1983,50.320512820512796
Indonesia,IDN,1984,9.168443496801725
Indonesia,IDN,1985,22.26562499999998
Indonesia,IDN,1986,61.0223642172524
Indonesia,IDN,1987,2.8769841269841168
Indonesia,IDN,1988,9.836065573770503
Indonesia,IDN,1989,24.758560140474106
Indonesia,IDN,1990,3.3833391977480476
Indonesia,IDN,1991,14.1199610844154
Indonesia,IDN,1992,30.183002934286662
Indonesia,IDN,1993,-7.821280009757848
Indonesia,IDN,1994,-10.214057237827989
Indonesia,IDN,1995,3.8857864620871485
Indonesia,IDN,1996,6.405655752560602
Indonesia,IDN,1997,-33.529305789634854
Indonesia,IDN,1998,76.68208990769551
Indonesia,IDN,1999,0.15708978727921874
Indonesia,IDN,2000,-3.504698544672069
Indonesia,IDN,2001,16.363817876083054
Indonesia,IDN,2002,-14.774774764321574
Indonesia,IDN,2003,-8.396254906028421
Indonesia,IDN,2004,6.319375731108279
Indonesia,IDN,2005,10.864172006885408
Indonesia,IDN,2006,-10.275058272230497
Indonesia,IDN,2007,17.281513054790487
Indonesia,IDN,2008,2.144249492442629
Indonesia,IDN,2009,-1.249132522632923
Indonesia,IDN,2010,53.3380182596634
Indonesia,IDN,2011,-28.855407879736582
Indonesia,IDN,2012,3.059827655072178
Indonesia,IDN,2013,32.22126731630135
Indonesia,IDN,2014,-10.40595640062254
Indonesia,IDN,2015,-9.372114491156648
Indonesia,IDN,2016,35.92169420000844
Indonesia,IDN,2017,-0.24093805928374623
Indonesia,IDN,2018,-11.919278657087851
Iran,IRN,1966,7.455012853470433
Iran,IRN,1967,7.655502392344493
Iran,IRN,1968,7.555555555555538
Iran,IRN,1969,7.644628099173567
Iran,IRN,1970,7.6775431861804355
Iran,IRN,1971,7.486631016042766
Iran,IRN,1972,31.343283582089576
Iran,IRN,1973,-15.277777777777802
Iran,IRN,1974,10.134128166915058
Iran,IRN,1975,5.0067658998646625
Iran,IRN,1976,11.855670103092809
Iran,IRN,1977,3.3410138248847865
Iran,IRN,1978,56.63322185061315
Iran,IRN,1979,-13.309608540925266
Iran,IRN,1980,3.6945812807881673
Iran,IRN,1981,9.184481393507538
Iran,IRN,1982,4.931109499637398
Iran,IRN,1983,-2.1423635107117978
Iran,IRN,1984,-6.497175141242928
Iran,IRN,1985,0.8154515861027223
Iran,IRN,1986,19.511781652535998
Iran,IRN,1987,10.865248229457825
Iran,IRN,1988,5.501535266821311
Iran,IRN,1989,-18.360417134421336
Iran,IRN,1990,9.64052287924957
Iran,IRN,1991,-24.034683678717762
Iran,IRN,1992,64.15195295142229
Iran,IRN,1993,14.439374199285027
Iran,IRN,1994,-34.52957371116692
Iran,IRN,1995,20.693155409519836
Iran,IRN,1996,5.899315180650588
Iran,IRN,1997,-32.5958702349619
Iran,IRN,1998,26.039387330834085
Iran,IRN,1999,-31.316773527154695
Iran,IRN,2000,-26.482597656948236
Iran,IRN,2001,9.01877804578881
Iran,IRN,2002,94.37166423015167
Iran,IRN,2003,19.670494290694496
Iran,IRN,2004,24.45765541957101
Iran,IRN,2005,21.07600767622484
Iran,IRN,2006,28.10769658496486
Iran,IRN,2007,-2.9715273654487673
Iran,IRN,2008,-58.583440059296386
Iran,IRN,2009,-9.612799147094508
Iran,IRN,2010,52.49144730076705
Iran,IRN,2011,4.213811942800416
Iran,IRN,2012,17.016098836358353
Iran,IRN,2013,16.97328426392424
Iran,IRN,2014,-0.8205689218550027
Iran,IRN,2015,-8.632101486219169
Iran,IRN,2016,16.374886803523726
Iran,IRN,2017,11.736480336625178
Iran,IRN,2018,-37.49999999038257
Iraq,IRQ,1966,31.25
Iraq,IRQ,1967,14.28571428571428
Iraq,IRQ,1968,20.833333333333325
Iraq,IRQ,1969,10.344827586206895
Iraq,IRQ,1970,21.875
Iraq,IRQ,1971,15.384615384615374
Iraq,IRQ,1972,0
Iraq,IRQ,1973,46.66666666666668
Iraq,IRQ,1974,39.393939393939384
Iraq,IRQ,1975,14.130434782608692
Iraq,IRQ,1976,0
Iraq,IRQ,1977,22.857142857142886
Iraq,IRQ,1978,26.3565891472868
Iraq,IRQ,1979,45.398773006134974
Iraq,IRQ,1980,-33.33333333333333
Iraq,IRQ,1981,-16.455696202531644
Iraq,IRQ,1982,0
Iraq,IRQ,1983,0
Iraq,IRQ,1984,0
Iraq,IRQ,1985,4.56650530303031
Iraq,IRQ,1986,-1.6393445473410262
Iraq,IRQ,1987,333.33333333333337
Iraq,IRQ,1988,0
Iraq,IRQ,1989,0
Iraq,IRQ,1990,78.85630758762909
Iraq,IRQ,1991,-53.86962976981751
Iraq,IRQ,1992,143.29223050541086
Iraq,IRQ,1993,18.06196743855033
Iraq,IRQ,1994,1.3961821026284849
Iraq,IRQ,1995,13.956135614405829
Iraq,IRQ,1996,-8.853341853923059
Iraq,IRQ,1997,1.828835589028821
Iraq,IRQ,1998,-6.212039652086398
Iraq,IRQ,1999,-42.573367610260085
Iraq,IRQ,2000,-10.184543653852351
Iraq,IRQ,2001,15.780286340137684
Iraq,IRQ,2002,23.210824185656875
Iraq,IRQ,2003,4.295137836988849
Iraq,IRQ,2004,20.900838958214464
Iraq,IRQ,2005,-14.888964600586974
Iraq,IRQ,2006,1.9808864482591781
Iraq,IRQ,2007,-8.504716700632187
Iraq,IRQ,2008,-35.78981712948431
Iraq,IRQ,2009,-3.472876978488848
Iraq,IRQ,2010,27.73158191380101
Iraq,IRQ,2011,-5.962896478635249
Iraq,IRQ,2012,29.339531109310556
Iraq,IRQ,2013,4.817293237514275
Iraq,IRQ,2014,-38.481804367312556
Iraq,IRQ,2015,-10.195569955853234
Iraq,IRQ,2016,32.40583675723807
Iraq,IRQ,2017,-35.453902063599216
Iraq,IRQ,2018,42.80601110703266
Ireland,IRL,1966,-9.876543395214131
Ireland,IRL,1967,-5.479452168887233
Ireland,IRL,1968,-4.347825632010083
Ireland,IRL,1969,-24.242424661157013
Ireland,IRL,1970,38.00000010639999
Ireland,IRL,1971,-42.02898533165301
Ireland,IRL,1972,47.499999952500005
Ireland,IRL,1973,-6.779661147945992
Ireland,IRL,1974,23.636363435371877
Ireland,IRL,1975,-33.82352905017299
Ireland,IRL,1976,13.333332714074064
Ireland,IRL,1977,25.490196648212237
Ireland,IRL,1978,-6.250000111328147
Ireland,IRL,1979,18.333333048333355
Ireland,IRL,1980,1.408450734378075
Ireland,IRL,1981,2.777777836419748
Ireland,IRL,1982,-6.756756895544191
Ireland,IRL,1983,-2.8985507884898176
Ireland,IRL,1984,-11.940298211182876
Ireland,IRL,1985,22.033898086756643
Ireland,IRL,1986,9.722222427469163
Ireland,IRL,1987,-25.316455702291297
Ireland,IRL,1988,27.11864394771617
Ireland,IRL,1989,-19.999999898666687
Ireland,IRL,1990,-0.1146459998853433
Ireland,IRL,1991,7.030129154840714
Ireland,IRL,1992,9.517426105899318
Ireland,IRL,1993,-6.364749017784288
Ireland,IRL,1994,20.2614377234819
Ireland,IRL,1995,-22.499999819861415
Ireland,IRL,1996,1.2622717533312011
Ireland,IRL,1997,-6.094182445674312
Ireland,IRL,1998,35.10324458202585
Ireland,IRL,1999,-7.641921299411669
Ireland,IRL,2000,0
Ireland,IRL,2001,-29.55082738611908
Ireland,IRL,2002,53.02013416349243
Ireland,IRL,2003,-34.4298245922213
Ireland,IRL,2004,5.351170622938661
Ireland,IRL,2005,0.19999959594056982
Ireland,IRL,2006,14.73449988523392
Ireland,IRL,2007,-7.966195571249557
Ireland,IRL,2008,45.26820690622879
Ireland,IRL,2009,-6.87673432399084
Ireland,IRL,2010,-33.54681117172588
Ireland,IRL,2011,17.932316761661895
Ireland,IRL,2012,13.536686131833386
Ireland,IRL,2013,-25.282264706190816
Ireland,IRL,2014,18.20809720693999
Ireland,IRL,2015,13.805891343454224
Ireland,IRL,2016,-15.556919281734983
Ireland,IRL,2017,1.5532465618703473
Ireland,IRL,2018,0.35930793109519854
Israel,ISR,1982,0
Israel,ISR,1983,-50
Israel,ISR,1984,100
Israel,ISR,1985,0
Israel,ISR,1986,200
Israel,ISR,1987,66.66674032335284
Israel,ISR,1988,0
Israel,ISR,1989,-70.00001325819764
Israel,ISR,1990,0
Israel,ISR,1991,100
Israel,ISR,1992,383.33348064670565
Israel,ISR,1993,-10.344824433246258
Israel,ISR,1994,-11.538474613608496
Israel,ISR,1995,8.695650503062268
Israel,ISR,1996,-3.9999992928959394
Israel,ISR,1997,4.166665899409661
Israel,ISR,1998,0
Israel,ISR,1999,32.000012020769056
Israel,ISR,2000,-6.06060443731865
Israel,ISR,2001,-67.74193042524463
Israel,ISR,2002,109.99995138660861
Israel,ISR,2003,47.61905864249491
Israel,ISR,2004,-9.677416595587973
Israel,ISR,2005,0
Israel,ISR,2006,-46.428572555969325
Israel,ISR,2007,-6.666664702488956
Israel,ISR,2008,14.285709776122669
Israel,ISR,2009,49.99998618937516
Israel,ISR,2010,29.16667971003577
Israel,ISR,2011,-6.451611063725327
Israel,ISR,2012,13.793099244328367
Israel,ISR,2013,-16.060608454955005
Israel,ISR,2014,-54.1516275438075
Israel,ISR,2015,92.91340445900103
Israel,ISR,2016,0.2739667217377839
Israel,ISR,2017,-0.2732181948062795
Israel,ISR,2018,0
Italy,ITA,1966,2.5472627572874718
Italy,ITA,1967,-3.15645013964152
Italy,ITA,1968,0.795937645434508
Italy,ITA,1969,-3.540548777458763
Italy,ITA,1970,-1.9263469795549937
Italy,ITA,1971,-3.2051123319705166
Italy,ITA,1972,5.806187465973434
Italy,ITA,1973,-9.250749730480045
Italy,ITA,1974,0.7248887312581553
Italy,ITA,1975,8.535520578345835
Italy,ITA,1976,-4.497696305736742
Italy,ITA,1977,30.536552976921417
Italy,ITA,1978,-11.044408390034944
Italy,ITA,1979,1.0023961044267837
Italy,ITA,1980,-1.5300237503771075
Italy,ITA,1981,-4.884625562530287
Italy,ITA,1982,-3.6552493345963
Italy,ITA,1983,-0.038590483055411795
Italy,ITA,1984,2.30667148891861
Italy,ITA,1985,-3.0871913348614055
Italy,ITA,1986,0.009734252263204901
Italy,ITA,1987,-3.8714230053245924
Italy,ITA,1988,2.964181746668171
Italy,ITA,1989,-16.27249483848744
Italy,ITA,1990,-7.138033300251534
Italy,ITA,1991,33.55783217379948
Italy,ITA,1992,-0.09233173825675678
Italy,ITA,1993,-1.836492886143648
Italy,ITA,1994,7.804465925032122
Italy,ITA,1995,-15.397017345179131
Italy,ITA,1996,11.261976600317801
Italy,ITA,1997,-1.0324238168253785
Italy,ITA,1998,-0.9206066873456265
Italy,ITA,1999,10.055798203631007
Italy,ITA,2000,-2.5680591252884577
Italy,ITA,2001,5.907239803588071
Italy,ITA,2002,-15.577535176310652
Italy,ITA,2003,-7.209190517544406
Italy,ITA,2004,15.456776657938809
Italy,ITA,2005,-14.811753034363528
Italy,ITA,2006,2.570216534160963
Italy,ITA,2007,-11.296426440904984
Italy,ITA,2008,26.841383510426
Italy,ITA,2009,18.05492159335289
Italy,ITA,2010,4.02743290969374
Italy,ITA,2011,-10.35663284495245
Italy,ITA,2012,-8.615760620081348
Italy,ITA,2013,26.027462638551757
Italy,ITA,2014,10.935309132788573
Italy,ITA,2015,-24.664275370556087
Italy,ITA,2016,-7.932153275967623
Italy,ITA,2017,-15.352256268784824
Italy,ITA,2018,33.39657281609843
Japan,JPN,1966,13.94284236216854
Japan,JPN,1967,-13.54099716515198
Japan,JPN,1968,0.29059260029404843
Japan,JPN,1969,10.659051233755568
Japan,JPN,1970,-4.142169347526348
Japan,JPN,1971,8.172839649143505
Japan,JPN,1972,5.717771657556381
Japan,JPN,1973,-16.647044306446222
Japan,JPN,1974,12.913140856233497
Japan,JPN,1975,2.1114986612320807
Japan,JPN,1976,3.5198924438014423
Japan,JPN,1977,-13.523143597150133
Japan,JPN,1978,-5.471433037579432
Japan,JPN,1979,15.878179239493328
Japan,JPN,1980,9.156672540023747
Japan,JPN,1981,0.573355642873441
Japan,JPN,1982,-9.3715592558139
Japan,JPN,1983,10.355320000663104
Japan,JPN,1984,-20.65259558171646
Japan,JPN,1985,20.2412666103986
Japan,JPN,1986,-2.4832878645754675
Japan,JPN,1987,-7.46015642207527
Japan,JPN,1988,20.730875688252315
Japan,JPN,1989,1.6059186557162874
Japan,JPN,1990,-2.655301355890094
Japan,JPN,1991,9.168579581972281
Japan,JPN,1992,-15.332382855068516
Japan,JPN,1993,15.803501139429965
Japan,JPN,1994,-29.630714519872537
Japan,JPN,1995,22.0795052491094
Japan,JPN,1996,-1.9471979303624543
Japan,JPN,1997,11.525230091369076
Japan,JPN,1998,3.0223053573442904
Japan,JPN,1999,-6.59042512734379
Japan,JPN,2000,0.9685706597586385
Japan,JPN,2001,-3.537987231448647
Japan,JPN,2002,-2.1243732766402124
Japan,JPN,2003,13.418631172485917
Japan,JPN,2004,-0.42918914747251957
Japan,JPN,2005,-17.117413369468114
Japan,JPN,2006,13.820504142235901
Japan,JPN,2007,-14.88926408837905
Japan,JPN,2008,-0.34187676879858797
Japan,JPN,2009,-7.582112511120687
Japan,JPN,2010,26.335032399704517
Japan,JPN,2011,-7.0736425015975986
Japan,JPN,2012,-5.830156668818121
Japan,JPN,2013,2.5593706448197695
Japan,JPN,2014,2.5242530385921613
Japan,JPN,2015,4.8360798932331805
Japan,JPN,2016,-4.626555198693893
Japan,JPN,2017,-0.8969431583663479
Japan,JPN,2018,2.2121548630282817
Kazakhstan,KAZ,1986,-8.227311280746385
Kazakhstan,KAZ,1987,19.870609981515706
Kazakhstan,KAZ,1988,21.97378565921355
Kazakhstan,KAZ,1989,4.298356510745882
Kazakhstan,KAZ,1990,0.9696969696969759
Kazakhstan,KAZ,1991,-2.220888355342132
Kazakhstan,KAZ,1992,-4.665438919582554
Kazakhstan,KAZ,1993,11.13972955569864
Kazakhstan,KAZ,1994,20.27809965237546
Kazakhstan,KAZ,1995,-9.248554913294793
Kazakhstan,KAZ,1996,-11.995753715498935
Kazakhstan,KAZ,1997,-11.278648974668293
Kazakhstan,KAZ,1998,-5.574439157036027
Kazakhstan,KAZ,1999,-0.07199424046073766
Kazakhstan,KAZ,2000,22.772977377521574
Kazakhstan,KAZ,2001,7.304266408923321
Kazakhstan,KAZ,2002,10.00359407925644
Kazakhstan,KAZ,2003,-2.9810588104768887
Kazakhstan,KAZ,2004,-6.584401882317692
Kazakhstan,KAZ,2005,-2.4910589396088922
Kazakhstan,KAZ,2006,-1.118894348713495
Kazakhstan,KAZ,2007,5.192238428755336
Kazakhstan,KAZ,2008,-8.708141105011268
Kazakhstan,KAZ,2009,-7.784686705889532
Kazakhstan,KAZ,2010,16.614350016583845
Kazakhstan,KAZ,2011,-1.7289940073201504
Kazakhstan,KAZ,2012,-3.1212321626872597
Kazakhstan,KAZ,2013,1.2242208720492531
Kazakhstan,KAZ,2014,6.882477242383178
Kazakhstan,KAZ,2015,12.179354943594012
Kazakhstan,KAZ,2016,25.36978306470683
Kazakhstan,KAZ,2017,-3.787985048873266
Kazakhstan,KAZ,2018,-7.61194836825263
Latvia,LVA,1986,0.7418397626112627
Latvia,LVA,1987,23.26951399116346
Latvia,LVA,1988,-18.876941457586614
Latvia,LVA,1989,20.176730486008832
Latvia,LVA,1990,24.67312132352941
Latvia,LVA,1991,-27.15747337594102
Latvia,LVA,1992,-23.02290074650629
Latvia,LVA,1993,14.081713559539288
Latvia,LVA,1994,14.916550817740193
Latvia,LVA,1995,-11.13464447183279
Latvia,LVA,1996,-36.67007142037804
Latvia,LVA,1997,58.76344066655652
Latvia,LVA,1998,46.15645111207041
Latvia,LVA,1999,-36.12140875739273
Latvia,LVA,2000,2.2488212288419795
Latvia,LVA,2001,0.49663003583459986
Latvia,LVA,2002,-13.025061749727207
Latvia,LVA,2003,-8.035714304931297
Latvia,LVA,2004,37.20211815405927
Latvia,LVA,2005,6.979736252112656
Latvia,LVA,2006,-18.881539310345772
Latvia,LVA,2007,1.2972572109406943
Latvia,LVA,2008,13.757775247456095
Latvia,LVA,2009,11.193309771548886
Latvia,LVA,2010,1.8223893840350947
Latvia,LVA,2011,-17.982954552481132
Latvia,LVA,2012,28.160720514238523
Latvia,LVA,2013,-21.29729726385319
Latvia,LVA,2014,-31.52472524918788
Latvia,LVA,2015,-6.318956963089373
Latvia,LVA,2016,35.385439059298804
Latvia,LVA,2017,73.21550006008128
Latvia,LVA,2018,-44.45210193854937
Lithuania,LTU,1986,-2.2471910112359605
Lithuania,LTU,1987,-5.747126436781624
Lithuania,LTU,1988,6.0975609756097615
Lithuania,LTU,1989,0
Lithuania,LTU,1990,7.675718390804587
Lithuania,LTU,1991,-18.35748836104577
Lithuania,LTU,1992,-7.988164899059191
Lithuania,LTU,1993,26.36655947182287
Lithuania,LTU,1994,15.012721968159193
Lithuania,LTU,1995,-17.4778763809146
Lithuania,LTU,1996,-12.600535278204239
Lithuania,LTU,1997,-9.509202587057096
Lithuania,LTU,1998,41.35593153813111
Lithuania,LTU,1999,-0.7194242698186804
Lithuania,LTU,2000,-18.043478249266443
Lithuania,LTU,2001,-4.067197387153798
Lithuania,LTU,2002,8.509984422531435
Lithuania,LTU,2003,-7.955832175962274
Lithuania,LTU,2004,29.344817356978027
Lithuania,LTU,2005,7.1819264554458195
Lithuania,LTU,2006,-11.892612208585085
Lithuania,LTU,2007,5.917904931505102
Lithuania,LTU,2008,-4.446028839159377
Lithuania,LTU,2009,5.5735253507460225
Lithuania,LTU,2010,27.268441667690514
Lithuania,LTU,2011,-11.129629579312716
Lithuania,LTU,2012,-12.002500133507487
Lithuania,LTU,2013,23.41936962214326
Lithuania,LTU,2014,-23.599385764449476
Lithuania,LTU,2015,-12.204922228271242
Lithuania,LTU,2016,29.834096406707978
Lithuania,LTU,2017,32.71645688553517
Lithuania,LTU,2018,-25.298804701959888
Luxembourg,LUX,1966,-10.013655277381151
Luxembourg,LUX,1967,12.857675640733168
Luxembourg,LUX,1968,2.1365830665118546
Luxembourg,LUX,1969,-12.980853572563667
Luxembourg,LUX,1970,10.535019539032042
Luxembourg,LUX,1971,-43.47785568624446
Luxembourg,LUX,1972,17.91913831406562
Luxembourg,LUX,1973,-11.710341397932368
Luxembourg,LUX,1974,47.71253177263033
Luxembourg,LUX,1975,-13.60306382792017
Luxembourg,LUX,1976,-36.992817630419395
Luxembourg,LUX,1977,92.73667715164618
Luxembourg,LUX,1978,-4.858506975232313
Luxembourg,LUX,1979,9.158476061155207
Luxembourg,LUX,1980,5.616246956439652
Luxembourg,LUX,1981,6.910783997920711
Luxembourg,LUX,1982,-11.205831104069187
Luxembourg,LUX,1983,-1.3887884997786037
Luxembourg,LUX,1984,6.410021445309644
Luxembourg,LUX,1985,-18.97029544667228
Luxembourg,LUX,1986,23.674419647020663
Luxembourg,LUX,1987,16.2502465317943
Luxembourg,LUX,1988,-8.104435455987169
Luxembourg,LUX,1989,-23.818634587502086
Luxembourg,LUX,1990,-0.09134755366180247
Luxembourg,LUX,1991,20.00000126268573
Luxembourg,LUX,1992,-16.666667543531744
Luxembourg,LUX,1993,-4.285713203412245
Luxembourg,LUX,1994,28.35820806917799
Luxembourg,LUX,1995,2.325580797809601
Luxembourg,LUX,1996,-31.818178850609456
Luxembourg,LUX,1997,38.33332940497787
Luxembourg,LUX,1998,38.554217252379196
Luxembourg,LUX,1999,-26.086957190079406
Luxembourg,LUX,2000,45.298824231622284
Luxembourg,LUX,2001,-4.430625271171507
Luxembourg,LUX,2002,-15.505117663079771
Luxembourg,LUX,2003,-20.365785102769827
Luxembourg,LUX,2004,31.02241334745628
Luxembourg,LUX,2005,-10.685385418077932
Luxembourg,LUX,2006,19.768877255860716
Luxembourg,LUX,2007,4.842247006397615
Luxembourg,LUX,2008,13.206285271282137
Luxembourg,LUX,2009,-19.888126430821494
Luxembourg,LUX,2010,1.7214819694375327
Luxembourg,LUX,2011,-41.482986801978036
Luxembourg,LUX,2012,56.0349185907951
Luxembourg,LUX,2013,21.253891791461974
Luxembourg,LUX,2014,-9.570033668935096
Luxembourg,LUX,2015,-7.918318591066342
Luxembourg,LUX,2016,16.27960646845228
Luxembourg,LUX,2017,-25.78783517944404
Luxembourg,LUX,2018,10.401072061414318
Macedonia,MKD,1991,72.7087584605633
Macedonia,MKD,1992,0
Macedonia,MKD,1993,-38.443396431681585
Macedonia,MKD,1994,33.141763066804856
Macedonia,MKD,1995,15.251798303137388
Macedonia,MKD,1996,6.11735334349377
Macedonia,MKD,1997,5.88235294117645
Macedonia,MKD,1998,20.333333343154237
Macedonia,MKD,1999,28.254847496218094
Macedonia,MKD,2000,-15.766738633419308
Macedonia,MKD,2001,-46.49572628910688
Macedonia,MKD,2002,20.926516899743184
Macedonia,MKD,2003,81.50594470600832
Macedonia,MKD,2004,7.860262187113065
Macedonia,MKD,2005,0.6747636535745283
Macedonia,MKD,2006,10.589812502778218
Macedonia,MKD,2007,-38.787878680741805
Macedonia,MKD,2008,-16.83168348890853
Macedonia,MKD,2009,51.19047640342915
Macedonia,MKD,2010,91.41732301658382
Macedonia,MKD,2011,-41.053064593843104
Macedonia,MKD,2012,-27.355199029806943
Macedonia,MKD,2013,52.15821356932662
Macedonia,MKD,2014,-23.820950941439413
Macedonia,MKD,2015,54.576012695982755
Macedonia,MKD,2016,1.7237895057565122
Macedonia,MKD,2017,-41.482492759383284
Macedonia,MKD,2018,61.343950830536365
Malaysia,MYS,1966,18.518518518518512
Malaysia,MYS,1967,4.374999999999996
Malaysia,MYS,1968,10.778443113772473
Malaysia,MYS,1969,25.945945945945947
Malaysia,MYS,1970,26.60944206008582
Malaysia,MYS,1971,0.6779661016949268
Malaysia,MYS,1972,-5.387205387205373
Malaysia,MYS,1973,5.338078291814963
Malaysia,MYS,1974,-1.013513513513531
Malaysia,MYS,1975,0
Malaysia,MYS,1976,-8.532423208191119
Malaysia,MYS,1977,-16.41791044776121
Malaysia,MYS,1978,7.589285714285743
Malaysia,MYS,1979,22.40663900414934
Malaysia,MYS,1980,27.45762711864408
Malaysia,MYS,1981,10.63829787234043
Malaysia,MYS,1982,-3.8461538461538547
Malaysia,MYS,1983,16.500000000000004
Malaysia,MYS,1984,97.63948497854076
Malaysia,MYS,1985,-8.286123887079256
Malaysia,MYS,1986,9.349049029115996
Malaysia,MYS,1987,20.504654555493328
Malaysia,MYS,1988,15.368977404027383
Malaysia,MYS,1989,-7.577092451663637
Malaysia,MYS,1990,-23.946615872467614
Malaysia,MYS,1991,10.50388567408158
Malaysia,MYS,1992,-2.767695069067677
Malaysia,MYS,1993,13.229118058916356
Malaysia,MYS,1994,33.587471690728755
Malaysia,MYS,1995,-4.6120623208559035
Malaysia,MYS,1996,-16.17076326048814
Malaysia,MYS,1997,-20.25462963032031
Malaysia,MYS,1998,7.813255886174164
Malaysia,MYS,1999,69.44132830636649
Malaysia,MYS,2000,-7.388771217389756
Malaysia,MYS,2001,-13.268515833144058
Malaysia,MYS,2002,-10.731948561092397
Malaysia,MYS,2003,-6.001846762385499
Malaysia,MYS,2004,9.48919450404977
Malaysia,MYS,2005,7.787547101274117
Malaysia,MYS,2006,5.260529386955537
Malaysia,MYS,2007,-5.788391590605501
Malaysia,MYS,2008,31.055900630794774
Malaysia,MYS,2009,-11.771487121810942
Malaysia,MYS,2010,-7.752613239244455
Malaysia,MYS,2011,26.093799152588204
Malaysia,MYS,2012,14.59722916637638
Malaysia,MYS,2013,27.333897526073603
Malaysia,MYS,2014,15.017106873606823
Malaysia,MYS,2015,14.962876159854964
Malaysia,MYS,2016,31.21058910186445
Malaysia,MYS,2017,13.845139770474791
Malaysia,MYS,2018,4.696180977914732
Mexico,MEX,1966,14.71321695760599
Mexico,MEX,1967,8.913043478260875
Mexico,MEX,1968,14.211576846307405
Mexico,MEX,1969,7.1653268088081035
Mexico,MEX,1970,10.730593607305927
Mexico,MEX,1971,-3.6524300441826085
Mexico,MEX,1972,6.664628553959018
Mexico,MEX,1973,5.531670965892821
Mexico,MEX,1974,3.1233025529603387
Mexico,MEX,1975,-9.560179088754284
Mexico,MEX,1976,13.657542224810747
Mexico,MEX,1977,11.324622085575186
Mexico,MEX,1978,-15.581127733026456
Mexico,MEX,1979,11.12322791712106
Mexico,MEX,1980,-6.059862610402378
Mexico,MEX,1981,45.494907286497806
Mexico,MEX,1982,-6.982588404236223
Mexico,MEX,1983,-9.397915862601325
Mexico,MEX,1984,13.78061767838128
Mexico,MEX,1985,20.41158977910893
Mexico,MEX,1986,-25.080798223088784
Mexico,MEX,1987,-9.448552922641307
Mexico,MEX,1988,13.227331855419443
Mexico,MEX,1989,16.111308989703943
Mexico,MEX,1990,-3.4442032912955
Mexico,MEX,1991,-7.580101984595622
Mexico,MEX,1992,18.51218432524888
Mexico,MEX,1993,-0.5921000073694116
Mexico,MEX,1994,-23.94908175729085
Mexico,MEX,1995,36.14637538356747
Mexico,MEX,1996,13.542723476221763
Mexico,MEX,1997,-15.873552656315336
Mexico,MEX,1998,-6.7109712984096515
Mexico,MEX,1999,33.01506078298231
Mexico,MEX,2000,1.1083285951768218
Mexico,MEX,2001,-14.02741294351526
Mexico,MEX,2002,-12.56795683685481
Mexico,MEX,2003,-20.14909343652481
Mexico,MEX,2004,26.819129712845058
Mexico,MEX,2005,10.061218398710814
Mexico,MEX,2006,9.877603496051691
Mexico,MEX,2007,-10.20413885052146
Mexico,MEX,2008,43.46882457977419
Mexico,MEX,2009,-31.873170929532435
Mexico,MEX,2010,39.05389878231762
Mexico,MEX,2011,-2.38864205129119
Mexico,MEX,2012,-12.020073693655897
Mexico,MEX,2013,-12.188286584173635
Mexico,MEX,2014,38.797052349362374
Mexico,MEX,2015,-20.572534582511036
Mexico,MEX,2016,-0.6286106163757021
Mexico,MEX,2017,3.747237671201864
Mexico,MEX,2018,1.7189923025277443
Morocco,MAR,1966,-13.10799685947891
Morocco,MAR,1967,-11.574952439142539
Morocco,MAR,1968,13.51931303404914
Morocco,MAR,1969,29.300567333583814
Morocco,MAR,1970,-1.6081870315407754
Morocco,MAR,1971,12.927191524394566
Morocco,MAR,1972,5.000000130837501
Morocco,MAR,1973,-25.31328340164518
Morocco,MAR,1974,12.164429664879961
Morocco,MAR,1975,-24.008975249393227
Morocco,MAR,1976,-1.7716535082004103
Morocco,MAR,1977,36.773547065790744
Morocco,MAR,1978,3.7362637156281187
Morocco,MAR,1979,11.723163852828566
Morocco,MAR,1980,-4.235145379054273
Morocco,MAR,1981,-32.409241072161485
