Entity,Code,Year,Renewables (kilowatt-hours)
Hungary,HUN,1978,34.80407743383522
Hungary,HUN,1979,34.66790870982767
Hungary,HUN,1980,28.11790961502697
Hungary,HUN,1981,40.04373720454124
Hungary,HUN,1982,40.15584173198956
Hungary,HUN,1983,37.062517574280626
Hungary,HUN,1984,46.00734670810964
Hungary,HUN,1985,37.42381222790082
Hungary,HUN,1986,37.591025762905225
Hungary,HUN,1987,43.300238663484485
Hungary,HUN,1988,43.46621945376138
Hungary,HUN,1989,41.36800615266296
Hungary,HUN,1990,49.45146943336224
Hungary,HUN,1991,55.358893147737156
Hungary,HUN,1992,51.823738059658275
Hungary,HUN,1993,52.07777592528236
Hungary,HUN,1994,52.33686722243677
Hungary,HUN,1995,55.68806531452314
Hungary,HUN,1996,65.45836088850174
Hungary,HUN,1997,68.67430494082267
Hungary,HUN,1998,55.03788666731517
Hungary,HUN,1999,63.16405736657236
Hungary,HUN,2000,62.56468928676256
Hungary,HUN,2001,66.35100409104287
Hungary,HUN,2002,61.34397754499853
Hungary,HUN,2003,87.19165019228873
Hungary,HUN,2004,243.539438565355
Hungary,HUN,2005,487.9092435117986
Hungary,HUN,2006,390.7067794301909
Hungary,HUN,2007,494.3399012938947
Hungary,HUN,2008,620.7597653202563
Hungary,HUN,2009,764.9785176594037
Hungary,HUN,2010,798.725432888083
Hungary,HUN,2011,720.1208351919968
Hungary,HUN,2012,706.2313243684104
Hungary,HUN,2013,746.0435331228392
Hungary,HUN,2014,845.5782490576239
Hungary,HUN,2015,869.0292928482307
Hungary,HUN,2016,879.0817407956526
Hungary,HUN,2017,937.6859404069888
Hungary,HUN,2018,1027.1123474052326
Iceland,ISL,1965,8781.524127760416
Iceland,ISL,1966,8419.703109230768
Iceland,ISL,1967,8876.569576192895
Iceland,ISL,1968,9038.157912850002
Iceland,ISL,1969,11229.85931391089
Iceland,ISL,1970,18382.23684372549
Iceland,ISL,1971,19725.819978260875
Iceland,ISL,1972,21607.318296190475
Iceland,ISL,1973,27244.87273267606
Iceland,ISL,1974,27582.249010370368
Iceland,ISL,1975,26846.29407261468
Iceland,ISL,1976,28331.48321009091
Iceland,ISL,1977,30059.57804067567
Iceland,ISL,1978,30818.667728124998
Iceland,ISL,1979,33357.35913004425
Iceland,ISL,1980,35755.67864192982
Iceland,ISL,1981,36541.72930246753
Iceland,ISL,1982,40276.34969583691
Iceland,ISL,1983,41922.546868305086
Iceland,ISL,1984,43064.66636828452
Iceland,ISL,1985,41693.486275289266
Iceland,ISL,1986,43724.53622274591
Iceland,ISL,1987,44194.92861076924
Iceland,ISL,1988,46416.9263338
Iceland,ISL,1989,46686.59148900793
Iceland,ISL,1990,45785.44892635295
Iceland,ISL,1991,45091.034296317834
Iceland,ISL,1992,45891.36638330769
Iceland,ISL,1993,47181.00860555133
Iceland,ISL,1994,47345.18374109435
Iceland,ISL,1995,48756.52003847016
Iceland,ISL,1996,49760.70458274074
Iceland,ISL,1997,53734.11809630037
Iceland,ISL,1998,59983.10110389091
Iceland,ISL,1999,67943.14654651079
Iceland,ISL,2000,72116.0808424643
Iceland,ISL,2001,74609.05709257952
Iceland,ISL,2002,77572.50247961405
Iceland,ISL,2003,77549.39343454862
Iceland,ISL,2004,77900.84980604812
Iceland,ISL,2005,77380.15950501696
Iceland,ISL,2006,87031.53599669998
Iceland,ISL,2007,103316.54807327871
Iceland,ISL,2008,139324.50813131832
Iceland,ISL,2009,140176.79428971518
Iceland,ISL,2010,140274.7080937813
Iceland,ISL,2011,140201.31816687307
Iceland,ISL,2012,141637.3486735583
Iceland,ISL,2013,145769.51684336388
Iceland,ISL,2014,144934.93267744684
Iceland,ISL,2015,149877.56154848487
Iceland,ISL,2016,147004.4820323494
Iceland,ISL,2017,151563.56590682635
Iceland,ISL,2018,154808.49639189913
India,IND,1965,101.05587037975215
India,IND,1966,103.35353745447696
India,IND,1967,113.26042975721309
India,IND,1968,127.98133642331413
India,IND,1969,139.0672815804682
India,IND,1970,144.2673817823122
India,IND,1971,154.7067541213519
India,IND,1972,146.74422852664318
India,IND,1973,152.67589562825015
India,IND,1974,143.52128496710716
India,IND,1975,167.5339133671543
India,IND,1976,171.26812925946072
India,IND,1977,182.62983131269505
India,IND,1978,221.46655118062975
India,IND,1979,208.7114961753864
India,IND,1980,208.7384201659882
India,IND,1981,217.33956510669145
India,IND,1982,179.18966935734383
India,IND,1983,168.70141314202053
India,IND,1984,184.22473417107295
India,IND,1985,173.83614666734664
India,IND,1986,172.4977139436331
India,IND,1987,157.1936098573566
India,IND,1988,171.61655102807674
India,IND,1989,194.9675561963691
India,IND,1990,200.28876603911897
India,IND,1991,218.86750077065045
India,IND,1992,203.36079382559868
India,IND,1993,201.6929262399627
India,IND,1994,224.81828799702475
India,IND,1995,210.16678475190005
India,IND,1996,189.38757148235183
India,IND,1997,189.7942835136648
India,IND,1998,222.01714242741568
India,IND,1999,216.46593459760916
India,IND,2000,199.91467208467733
India,IND,2001,186.50726633324183
India,IND,2002,175.18616939879226
India,IND,2003,176.68828914786667
India,IND,2004,215.25208686794315
India,IND,2005,246.42591242903475
India,IND,2006,287.99559640124255
India,IND,2007,315.2842070323487
India,IND,2008,304.462082290721
India,IND,2009,290.28661619805894
India,IND,2010,304.05193944920774
India,IND,2011,365.4334831135787
India,IND,2012,343.54514752462893
India,IND,2013,386.05653716531367
India,IND,2014,410.368763952127
India,IND,2015,398.5240812937058
India,IND,2016,413.67069710624753
India,IND,2017,454.9567922538927
India,IND,2018,508.1090872754387
Indonesia,IDN,1965,47.90399632979943
Indonesia,IDN,1966,60.61936423198253
Indonesia,IDN,1967,66.24308087582416
Indonesia,IDN,1968,79.65021143592573
Indonesia,IDN,1969,81.06523859375979
Indonesia,IDN,1970,95.94321953429217
Indonesia,IDN,1971,30.781812012215813
Indonesia,IDN,1972,26.81251394432187
Indonesia,IDN,1973,32.961030595813206
Indonesia,IDN,1974,35.595893958657065
Indonesia,IDN,1975,36.3990939769362
Indonesia,IDN,1976,20.83498174923675
Indonesia,IDN,1977,33.80272148487012
Indonesia,IDN,1978,23.570636173571703
Indonesia,IDN,1979,25.600374973960143
Indonesia,IDN,1980,22.637200911507787
Indonesia,IDN,1981,22.0367303131087
Indonesia,IDN,1982,23.490690628479687
Indonesia,IDN,1983,34.519997444196086
Indonesia,IDN,1984,36.86508859468492
Indonesia,IDN,1985,44.1283291510589
Indonesia,IDN,1986,69.62500148478982
Indonesia,IDN,1987,70.23936354102777
Indonesia,IDN,1988,75.7050681236284
Indonesia,IDN,1989,92.73510732836648
Indonesia,IDN,1990,110.56278874249536
Indonesia,IDN,1991,120.64487600183105
Indonesia,IDN,1992,150.44910934467882
Indonesia,IDN,1993,137.68042222134872
Indonesia,IDN,1994,130.1289292198798
Indonesia,IDN,1995,140.41800272736043
Indonesia,IDN,1996,147.0430553363137
Indonesia,IDN,1997,111.5358406781675
Indonesia,IDN,1998,174.63912006024046
Indonesia,IDN,1999,180.67794807749405
Indonesia,IDN,2000,185.2732903620564
Indonesia,IDN,2001,217.14664443590055
Indonesia,IDN,2002,195.9149615775817
Indonesia,IDN,2003,184.05250137688438
Indonesia,IDN,2004,192.69127107655655
Indonesia,IDN,2005,201.77970615092934
Indonesia,IDN,2006,187.20269392891097
Indonesia,IDN,2007,207.73023366060747
Indonesia,IDN,2008,222.31460881891536
Indonesia,IDN,2009,228.7904754522184
Indonesia,IDN,2010,292.85149056232785
Indonesia,IDN,2011,236.16015107373659
Indonesia,IDN,2012,238.07479066930432
Indonesia,IDN,2013,277.02096882499455
Indonesia,IDN,2014,262.29929579983377
Indonesia,IDN,2015,247.1716227015207
Indonesia,IDN,2016,301.301482374979
Indonesia,IDN,2017,318.3482460223239
Indonesia,IDN,2018,306.38907926718764
Iran,IRN,1965,181.28912041675014
Iran,IRN,1966,189.71823290665
Iran,IRN,1967,198.85629607113006
Iran,IRN,1968,208.22402249102947
Iran,IRN,1969,218.23266702683236
Iran,IRN,1970,228.8149680858526
Iran,IRN,1971,239.49491154975755
Iran,IRN,1972,306.2663341645886
Iran,IRN,1973,252.49886753381222
Iran,IRN,1974,270.3885358333858
Iran,IRN,1975,275.7372441185457
Iran,IRN,1976,299.2482362008656
Iran,IRN,1977,299.74743556589954
Iran,IRN,1978,454.38530630405165
Iran,IRN,1979,380.41034454977574
Iran,IRN,1980,380.0437257438551
Iran,IRN,1981,398.9495024875622
Iran,IRN,1982,401.93484439561485
Iran,IRN,1983,377.38799642505217
Iran,IRN,1984,338.62115980911756
Iran,IRN,1985,327.8704926134708
Iran,IRN,1986,376.6267069019489
Iran,IRN,1987,401.7740566564442
Iran,IRN,1988,408.8399870889463
Iran,IRN,1989,323.15109768924884
Iran,IRN,1990,344.59930126920494
Iran,IRN,1991,255.81690312644116
Iran,IRN,1992,412.0628212446411
Iran,IRN,1993,464.1085837755341
Iran,IRN,1994,299.50600628509187
Iran,IRN,1995,356.47073837735786
Iran,IRN,1996,372.3370551050647
Iran,IRN,1997,247.62751082631146
Iran,IRN,1998,308.02949974785844
Iran,IRN,1999,210.2794059320072
Iran,IRN,2000,153.08737239169196
Iran,IRN,2001,164.57813714593146
Iran,IRN,2002,314.54183487879914
Iran,IRN,2003,371.44885767229863
Iran,IRN,2004,457.2011092860148
Iran,IRN,2005,547.6854387465957
Iran,IRN,2006,695.0307479058891
Iran,IRN,2007,667.7074496683302
Iran,IRN,2008,278.55235244089795
Iran,IRN,2009,250.84171121631817
Iran,IRN,2010,373.5933792500305
Iran,IRN,2011,385.0387676465466
Iran,IRN,2012,443.4597216907599
Iran,IRN,2013,511.1384998479381
Iran,IRN,2014,501.0347494616992
Iran,IRN,2015,453.01297897785764
Iran,IRN,2016,519.7107127560203
Iran,IRN,2017,572.8272378053648
Iran,IRN,2018,360.03773863924204
Iraq,IRQ,1965,22.215854823304685
Iraq,IRQ,1966,28.23141833314068
Iraq,IRQ,1967,31.1970492902649
Iraq,IRQ,1968,36.41831335708887
Iraq,IRQ,1969,38.82328395576884
Iraq,IRQ,1970,45.732002419842715
Iraq,IRQ,1971,51.02866614664587
Iraq,IRQ,1972,49.37264150943396
Iraq,IRQ,1973,70.09222902018081
Iraq,IRQ,1974,94.58628005657708
Iraq,IRQ,1975,104.50577663671373
Iraq,IRQ,1976,101.18071091225453
Iraq,IRQ,1977,120.38757823784304
Iraq,IRQ,1978,147.39833605473913
Iraq,IRQ,1979,207.88219322724188
Iraq,IRQ,1980,134.58873507653996
Iraq,IRQ,1981,109.3107376815722
Iraq,IRQ,1982,106.3719512195122
Iraq,IRQ,1983,103.61501079913607
Iraq,IRQ,1984,101.063857801185
Iraq,IRQ,1985,103.1925406794806
Iraq,IRQ,1986,99.24244931992459
Iraq,IRQ,1987,420.87133322753283
Iraq,IRQ,1988,411.8772733132676
Iraq,IRQ,1989,402.59519060194185
Iraq,IRQ,1990,702.5395738532637
Iraq,IRQ,1991,315.5694029817206
Iraq,IRQ,1992,746.3122430777591
Iraq,IRQ,1993,855.4515543729888
Iraq,IRQ,1994,841.4696922488357
Iraq,IRQ,1995,929.8759764077623
Iraq,IRQ,1996,821.6957430933935
Iraq,IRQ,1997,811.0829485461753
Iraq,IRQ,1998,737.513268763227
Iraq,IRQ,1999,410.7499802982195
Iraq,IRQ,2000,357.9898175487277
Iraq,IRQ,2001,402.3252428391441
Iraq,IRQ,2002,481.3133827258143
Iraq,IRQ,2003,488.0298818303764
Iraq,IRQ,2004,575.031402309037
Iraq,IRQ,2005,478.36234516157793
Iraq,IRQ,2006,478.48946897187415
Iraq,IRQ,2007,430.53295340439263
Iraq,IRQ,2008,271.82005967237376
Iraq,IRQ,2009,257.06419933420773
Iraq,IRQ,2010,319.86239571716766
Iraq,IRQ,2011,291.1660315017087
Iraq,IRQ,2012,362.8351571727814
Iraq,IRQ,2013,369.45608059474625
Iraq,IRQ,2014,221.19747106590725
Iraq,IRQ,2015,192.59951638058027
Iraq,IRQ,2016,246.44117586736232
Iraq,IRQ,2017,156.49064696775224
Iraq,IRQ,2018,216.68055981838998
Ireland,IRL,1965,877.8421808958924
Ireland,IRL,1966,788.0720312839508
Ireland,IRL,1967,742.0109464546732
Ireland,IRL,1968,706.0284424781545
Ireland,IRL,1969,531.1569432870532
Ireland,IRL,1970,726.1909056430537
Ireland,IRL,1971,415.83238027853264
Ireland,IRL,1972,604.5231093203885
Ireland,IRL,1973,554.8086593473963
Ireland,IRL,1974,674.6054748265802
Ireland,IRL,1975,439.02991596748495
Ireland,IRL,1976,489.30044431974926
Ireland,IRL,1977,603.9891601572618
Ireland,IRL,1978,557.472917823315
Ireland,IRL,1979,650.2015802363854
Ireland,IRL,1980,650.9834401536189
Ireland,IRL,1981,661.8321076738749
Ireland,IRL,1982,611.3963965286624
Ireland,IRL,1983,589.4086306611096
Ireland,IRL,1984,516.0647406516149
Ireland,IRL,1985,627.6214596753061
Ireland,IRL,1986,687.660919030148
Ireland,IRL,1987,513.5695470819114
Ireland,IRL,1988,653.5862005210707
Ireland,IRL,1989,523.1668921111111
Ireland,IRL,1990,522.4182650840216
Ireland,IRL,1991,558.0323757390563
Ireland,IRL,1992,612.7932758895184
Ireland,IRL,1993,578.6971208175925
Ireland,IRL,1994,692.5621159332961
Ireland,IRL,1995,534.0836967511136
Ireland,IRL,1996,554.6724171823205
Ireland,IRL,1997,583.1304903231991
Ireland,IRL,1998,834.8881992814534
Ireland,IRL,1999,792.8240231385688
Ireland,IRL,2000,824.3673378324082
Ireland,IRL,2001,703.4970714367516
Ireland,IRL,2002,929.9981281473899
Ireland,IRL,2003,752.5107109447235
Ireland,IRL,2004,904.0864830285855
Ireland,IRL,2005,1190.6961105771554
Ireland,IRL,2006,1539.4282732214608
Ireland,IRL,2007,1700.843865315607
Ireland,IRL,2008,2137.9739475701995
Ireland,IRL,2009,2405.750221768632
Ireland,IRL,2010,2155.3804633377254
Ireland,IRL,2011,3109.3036814702677
Ireland,IRL,2012,3000.2293517968756
Ireland,IRL,2013,3206.637399757314
Ireland,IRL,2014,3632.475202928464
Ireland,IRL,2015,4445.47282
Ireland,IRL,2016,4212.077270059626
Ireland,IRL,2017,4914.889763654534
Ireland,IRL,2018,5651.7944241108125
Israel,ISR,1965,0
Israel,ISR,1966,0
Israel,ISR,1967,0
Israel,ISR,1968,0
Israel,ISR,1969,0
Israel,ISR,1970,0
Israel,ISR,1971,0
Israel,ISR,1972,0
Israel,ISR,1973,0
Israel,ISR,1974,0
Israel,ISR,1975,0
Israel,ISR,1976,0
Israel,ISR,1977,0
Israel,ISR,1978,0
Israel,ISR,1979,0
Israel,ISR,1980,0
Israel,ISR,1981,1.3956925218774863
Israel,ISR,1982,1.371327905158937
Israel,ISR,1983,0.6740722976434427
Israel,ISR,1984,1.3260661375661376
Israel,ISR,1985,1.304375836431227
Israel,ISR,1986,3.850151060716898
Israel,ISR,1987,6.315285368370531
Israel,ISR,1988,6.203628979255068
Israel,ISR,1989,1.821581622058145
Israel,ISR,1990,1.7748954024280574
Israel,ISR,1991,3.4407211810852036
Israel,ISR,1992,16.056341786240267
Israel,ISR,1993,13.881326386691013
Israel,ISR,1994,11.853958358793575
Israel,ISR,1995,12.481401608802885
Israel,ISR,1996,11.64415369284661
Israel,ISR,1997,11.817759633554878
Israel,ISR,1998,11.544037178452362
Israel,ISR,1999,14.908515967381975
Israel,ISR,2000,13.719971242852337
Israel,ISR,2001,8.683647625804323
Israel,ISR,2002,13.650596086886043
Israel,ISR,2003,18.024514119146225
Israel,ISR,2004,16.043705899640457
Israel,ISR,2005,15.719342416909177
Israel,ISR,2006,9.847250338272714
Israel,ISR,2007,9.22417135387761
Israel,ISR,2008,11.994093043725965
Israel,ISR,2009,36.23453637413074
Israel,ISR,2010,60.89959417369998
Israel,ISR,2011,105.79741720181649
Israel,ISR,2012,167.25990942481943
Israel,ISR,2013,212.89937991855203
Israel,ISR,2014,342.98635971224854
Israel,ISR,2015,443.8388343858111
Israel,ISR,2016,596.3957180552472
Israel,ISR,2017,587.30571321082
Israel,ISR,2018,639.8422682366979
Italy,ITA,1965,2307.348377316408
Italy,ITA,1966,2379.2530710339397
Italy,ITA,1967,2299.425733247382
Italy,ITA,1968,2307.5351035207877
Italy,ITA,1969,2226.7549222953626
Italy,ITA,1970,2193.0726029727766
Italy,ITA,1971,2113.8968892696093
Italy,ITA,1972,2190.03201977847
Italy,ITA,1973,1993.137148245666
Italy,ITA,1974,2013.0204692534298
Italy,ITA,1975,2143.119038941826
Italy,ITA,1976,2036.9173501591706
Italy,ITA,1977,2588.692768660045
Italy,ITA,1978,2317.278487497902
Italy,ITA,1979,2331.498938426431
Italy,ITA,1980,2297.8972206536055
Italy,ITA,1981,2165.7608315049993
Italy,ITA,1982,2089.746389047754
Italy,ITA,1983,2078.6529874912358
Italy,ITA,1984,2122.969611957688
Italy,ITA,1985,2047.692602155189
Italy,ITA,1986,2059.5347170060013
Italy,ITA,1987,1994.0876256876231
Italy,ITA,1988,2052.1220445355852
Italy,ITA,1989,1719.2554942336358
Italy,ITA,1990,1610.043951324499
Italy,ITA,1991,2099.2004396832963
Italy,ITA,1992,2107.608032652376
Italy,ITA,1993,2080.6229141375575
Italy,ITA,1994,2218.803512492397
Italy,ITA,1995,1908.193288429181
Italy,ITA,1996,2131.5336005802155
Italy,ITA,1997,2136.8398855305427
Italy,ITA,1998,2155.471066705321
Italy,ITA,1999,2383.498195114551
Italy,ITA,2000,2361.7924370833625
Italy,ITA,2001,2514.6096005566596
Italy,ITA,2002,2223.5169266934226
Italy,ITA,2003,2142.47509675671
Italy,ITA,2004,2446.431101716712
Italy,ITA,2005,2187.180258350063
Italy,ITA,2006,2276.1047434779566
Italy,ITA,2007,2137.3627948556546
Italy,ITA,2008,2597.680430402736
Italy,ITA,2009,3083.518995142118
Italy,ITA,2010,3414.0483953206913
Italy,ITA,2011,3663.772278192452
Italy,ITA,2012,4053.01568691361
Italy,ITA,2013,4899.035403340702
Italy,ITA,2014,5256.989520100315
Italy,ITA,2015,4668.713324826836
Italy,ITA,2016,4606.85738382688
Italy,ITA,2017,4427.099616064048
Italy,ITA,2018,4855.727050892177
Japan,JPN,1965,1872.3546572765044
Japan,JPN,1966,2108.801753470019
Japan,JPN,1967,1801.0781793497451
Japan,JPN,1968,1783.282934211351
Japan,JPN,1969,1947.2039756686252
Japan,JPN,1970,1847.143246420532
Japan,JPN,1971,1969.3173330995899
Japan,JPN,1972,2052.0396732606323
Japan,JPN,1973,1687.307827109624
Japan,JPN,1974,1880.0465522925883
Japan,JPN,1975,1897.5149998818642
Japan,JPN,1976,1941.8677659269524
Japan,JPN,1977,1667.4115013038634
Japan,JPN,1978,1569.2214924453958
Japan,JPN,1979,1806.1802055098535
Japan,JPN,1980,1953.2343422106321
Japan,JPN,1981,1950.1387370482512
Japan,JPN,1982,1949.0113378642204
Japan,JPN,1983,2139.139586613496
Japan,JPN,1984,1759.8026743291882
Japan,JPN,1985,2063.5294115500938
Japan,JPN,1986,2032.489965635586
Japan,JPN,1987,1915.4115209283923
Japan,JPN,1988,2263.039778830522
Japan,JPN,1989,2307.6451954654644
Japan,JPN,1990,2127.2898784745994
Japan,JPN,1991,2299.073944444329
Japan,JPN,1992,1982.2377078144277
Japan,JPN,1993,2243.58044768565
Japan,JPN,1994,1686.18491688631
Japan,JPN,1995,2008.6675728182647
Japan,JPN,1996,1991.1410638204732
Japan,JPN,1997,2205.212461304406
Japan,JPN,1998,2253.124161831069
Japan,JPN,1999,2132.057177459042
Japan,JPN,2000,2142.3654357698942
Japan,JPN,2001,2080.0274798883443
Japan,JPN,2002,2066.3846464195854
Japan,JPN,2003,2324.0788917049304
Japan,JPN,2004,2335.8347901556112
Japan,JPN,2005,2098.53251069752
Japan,JPN,2006,2324.1786101263797
Japan,JPN,2007,2087.875653787803
Japan,JPN,2008,2073.3487030572824
Japan,JPN,2009,1956.8684693696864
Japan,JPN,2010,2388.077085077796
Japan,JPN,2011,2288.9620200305067
Japan,JPN,2012,2259.913123235377
Japan,JPN,2013,2445.116596949281
Japan,JPN,2014,2713.57177358316
Japan,JPN,2015,3127.181207899051
Japan,JPN,2016,3358.159153267535
Japan,JPN,2017,3674.956089415857
Japan,JPN,2018,3995.5184969915567
Kazakhstan,KAZ,1985,875.2566066641135
Kazakhstan,KAZ,1986,793.7715258941527
Kazakhstan,KAZ,1987,940.464492798803
Kazakhstan,KAZ,1988,1135.2992718746143
Kazakhstan,KAZ,1989,1175.3230844613217
Kazakhstan,KAZ,1990,1182.591552734375
Kazakhstan,KAZ,1991,1157.1043791608136
Kazakhstan,KAZ,1992,1107.856836165123
Kazakhstan,KAZ,1993,1240.552499845498
Kazakhstan,KAZ,1994,1506.9204843340408
Kazakhstan,KAZ,1995,1383.3524843740138
Kazakhstan,KAZ,1996,1233.5299385875132
Kazakhstan,KAZ,1997,1110.4589121121642
Kazakhstan,KAZ,1998,1063.4674127715602
Kazakhstan,KAZ,1999,1074.6581452632981
Kazakhstan,KAZ,2000,1328.0542926609933
Kazakhstan,KAZ,2001,1426.30142234943
Kazakhstan,KAZ,2002,1562.0682392087342
Kazakhstan,KAZ,2003,1503.0568838066226
Kazakhstan,KAZ,2004,1390.2788608957376
Kazakhstan,KAZ,2005,1342.1803852788419
Kazakhstan,KAZ,2006,1314.532099691981
Kazakhstan,KAZ,2007,1369.4880302502868
Kazakhstan,KAZ,2008,1237.6199987813643
Kazakhstan,KAZ,2009,1128.3990884678678
Kazakhstan,KAZ,2010,1298.9531650289196
Kazakhstan,KAZ,2011,1258.0179089024314
Kazakhstan,KAZ,2012,1200.1633567550145
Kazakhstan,KAZ,2013,1195.709812166686
Kazakhstan,KAZ,2014,1258.8834761879443
Kazakhstan,KAZ,2015,1414.8645125734124
Kazakhstan,KAZ,2016,1768.9490809158206
Kazakhstan,KAZ,2017,1688.4501483589604
Kazakhstan,KAZ,2018,1578.357762265284
Kuwait,KWT,1965,0
Kuwait,KWT,1966,0
Kuwait,KWT,1967,0
Kuwait,KWT,1968,0
Kuwait,KWT,1969,0
Kuwait,KWT,1970,0
Kuwait,KWT,1971,0
Kuwait,KWT,1972,0
Kuwait,KWT,1973,0
Kuwait,KWT,1974,0
Kuwait,KWT,1975,0
Kuwait,KWT,1976,0
Kuwait,KWT,1977,0
Kuwait,KWT,1978,0
Kuwait,KWT,1979,0
Kuwait,KWT,1980,0
Kuwait,KWT,1981,0
Kuwait,KWT,1982,0
Kuwait,KWT,1983,0
Kuwait,KWT,1984,0
Kuwait,KWT,1985,0
Kuwait,KWT,1986,0
Kuwait,KWT,1987,0
Kuwait,KWT,1988,0
Kuwait,KWT,1989,0
Kuwait,KWT,1990,0
Kuwait,KWT,1991,0
Kuwait,KWT,1992,0
Kuwait,KWT,1993,0
Kuwait,KWT,1994,0
Kuwait,KWT,1995,0
Kuwait,KWT,1996,0
Kuwait,KWT,1997,0
Kuwait,KWT,1998,0
Kuwait,KWT,1999,0
Kuwait,KWT,2000,0
Kuwait,KWT,2001,0
Kuwait,KWT,2002,0
Kuwait,KWT,2003,0
Kuwait,KWT,2004,0
Kuwait,KWT,2005,0
Kuwait,KWT,2006,0
Kuwait,KWT,2007,0
Kuwait,KWT,2008,0
Kuwait,KWT,2009,0
Kuwait,KWT,2010,0
Kuwait,KWT,2011,0
Kuwait,KWT,2012,0
Kuwait,KWT,2013,0.1494154849688032
Kuwait,KWT,2014,2.3528079219723654
Kuwait,KWT,2015,3.4987108680917625
Kuwait,KWT,2016,44.09241605003791
Kuwait,KWT,2017,68.51145258875741
Kuwait,KWT,2018,67.17003908629442
Latvia,LVA,1985,3037.0476559473077
Latvia,LVA,1986,3034.8847040737896
Latvia,LVA,1987,3705.485344499429
Latvia,LVA,1988,2979.9132075471703
Latvia,LVA,1989,3562.342342342343
Latvia,LVA,1990,4441.283390427928
Latvia,LVA,1991,3253.462079362024
Latvia,LVA,1992,2532.141421519084
Latvia,LVA,1993,2930.0894492295783
Latvia,LVA,1994,3418.7768942570756
Latvia,LVA,1995,3081.7174510087716
Latvia,LVA,1996,1975.5419224727716
Latvia,LVA,1997,3170.12465848349
Latvia,LVA,1998,4674.2730957095855
Latvia,LVA,1999,3015.168733679402
Latvia,LVA,2000,3117.2730467575507
Latvia,LVA,2001,3167.0422335099624
Latvia,LVA,2002,2803.0320170381483
Latvia,LVA,2003,2668.096954336514
Latvia,LVA,2004,3690.445944857393
Latvia,LVA,2005,3990.6048436500896
Latvia,LVA,2006,3296.274398467416
Latvia,LVA,2007,3385.853170200182
Latvia,LVA,2008,3893.4277162413628
Latvia,LVA,2009,4358.974358713288
Latvia,LVA,2010,4514.294230339783
Latvia,LVA,2011,3868.446433820439
Latvia,LVA,2012,5209.992363629773
Latvia,LVA,2013,4546.648049784842
Latvia,LVA,2014,3599.312742493815
Latvia,LVA,2015,3667.0884030080088
Latvia,LVA,2016,4642.723831874367
Latvia,LVA,2017,7367.595289456689
Latvia,LVA,2018,4804.597067131744
Lithuania,LTU,1985,290.586749017406
Lithuania,LTU,1986,281.5275459098498
Lithuania,LTU,1987,262.93355390129585
Lithuania,LTU,1988,276.6019682886824
Lithuania,LTU,1989,274.7244094488189
Lithuania,LTU,1990,294.7710190070346
Lithuania,LTU,1991,240.5933678928861
Lithuania,LTU,1992,221.91460323210416
Lithuania,LTU,1993,281.72447054481074
Lithuania,LTU,1994,325.9725083611948
Lithuania,LTU,1995,270.6310843975738
Lithuania,LTU,1996,238.0396065760267
Lithuania,LTU,1997,216.84798689664808
Lithuania,LTU,1998,308.683100140647
Lithuania,LTU,1999,308.72022846415416
Lithuania,LTU,2000,254.96708699029128
Lithuania,LTU,2001,248.08350709844566
Lithuania,LTU,2002,272.85921484179977
Lithuania,LTU,2003,255.9892687785589
Lithuania,LTU,2004,332.89746054126005
Lithuania,LTU,2005,361.606018450957
Lithuania,LTU,2006,347.2122591886164
Lithuania,LTU,2007,468.9039248266339
Lithuania,LTU,2008,493.06272181139127
Lithuania,LTU,2009,568.361225080518
Lithuania,LTU,2010,767.4034615140845
Lithuania,LTU,2011,949.1778968342525
Lithuania,LTU,2012,1021.788715633618
Lithuania,LTU,2013,1334.330342362911
Lithuania,LTU,2014,1337.5790534634807
Lithuania,LTU,2015,1507.5931634856756
Lithuania,LTU,2016,1901.839372560554
Lithuania,LTU,2017,2346.0364419753955
Lithuania,LTU,2018,2015.2577102891823
Luxembourg,LUX,1965,689.0908921212122
Luxembourg,LUX,1966,616.3522375301204
Luxembourg,LUX,1967,691.435534730539
Luxembourg,LUX,1968,702.0050064880954
Luxembourg,LUX,1969,607.2640972781066
Luxembourg,LUX,1970,667.2910210000001
Luxembourg,LUX,1971,374.9615377777777
Luxembourg,LUX,1972,438.30661944927533
Luxembourg,LUX,1973,383.6433884770115
Luxembourg,LUX,1974,561.8458632763534
Luxembourg,LUX,1975,481.30390330508476
Luxembourg,LUX,1976,300.70765812324936
Luxembourg,LUX,1977,671.6390762952647
Luxembourg,LUX,1978,654.6508314681441
Luxembourg,LUX,1979,707.9599744077135
Luxembourg,LUX,1980,731.9404401098901
Luxembourg,LUX,1981,794.5349625205479
Luxembourg,LUX,1982,720.0432512328769
Luxembourg,LUX,1983,704.6358909589042
Luxembourg,LUX,1984,754.2996839344263
Luxembourg,LUX,1985,628.2159670844687
Luxembourg,LUX,1986,735.2089508401084
Luxembourg,LUX,1987,865.9455055256066
Luxembourg,LUX,1988,808.9642355347594
Luxembourg,LUX,1989,620.0501271428571
Luxembourg,LUX,1990,568.3728353926703
Luxembourg,LUX,1991,667.9574501295336
Luxembourg,LUX,1992,550.3432300000001
Luxembourg,LUX,1993,541.6412655919396
Luxembourg,LUX,1994,661.6915405223881
Luxembourg,LUX,1995,693.3243028186274
Luxembourg,LUX,1996,479.5830232608696
