Entity,Code,Year,Wind (%)
Iraq,IRQ,1972,0
Iraq,IRQ,1973,0
Iraq,IRQ,1974,0
Iraq,IRQ,1975,0
Iraq,IRQ,1976,0
Iraq,IRQ,1977,0
Iraq,IRQ,1978,0
Iraq,IRQ,1979,0
Iraq,IRQ,1980,0
Iraq,IRQ,1981,0
Iraq,IRQ,1982,0
Iraq,IRQ,1983,0
Iraq,IRQ,1984,0
Iraq,IRQ,1985,0
Iraq,IRQ,1986,0
Iraq,IRQ,1987,0
Iraq,IRQ,1988,0
Iraq,IRQ,1989,0
Iraq,IRQ,1990,0
Iraq,IRQ,1991,0
Iraq,IRQ,1992,0
Iraq,IRQ,1993,0
Iraq,IRQ,1994,0
Iraq,IRQ,1995,0
Iraq,IRQ,1996,0
Iraq,IRQ,1997,0
Iraq,IRQ,1998,0
Iraq,IRQ,1999,0
Iraq,IRQ,2000,0
Iraq,IRQ,2001,0
Iraq,IRQ,2002,0
Iraq,IRQ,2003,0
Iraq,IRQ,2004,0
Iraq,IRQ,2005,0
Iraq,IRQ,2006,0
Iraq,IRQ,2007,0
Iraq,IRQ,2008,0
Iraq,IRQ,2009,0
Iraq,IRQ,2010,0
Iraq,IRQ,2011,0
Iraq,IRQ,2012,0
Iraq,IRQ,2013,0
Iraq,IRQ,2014,0
Iraq,IRQ,2015,0
Iraq,IRQ,2016,0
Iraq,IRQ,2017,0
Iraq,IRQ,2018,0
Ireland,IRL,1965,0
Ireland,IRL,1966,0
Ireland,IRL,1967,0
Ireland,IRL,1968,0
Ireland,IRL,1969,0
Ireland,IRL,1970,0
Ireland,IRL,1971,0
Ireland,IRL,1972,0
Ireland,IRL,1973,0
Ireland,IRL,1974,0
Ireland,IRL,1975,0
Ireland,IRL,1976,0
Ireland,IRL,1977,0
Ireland,IRL,1978,0
Ireland,IRL,1979,0
Ireland,IRL,1980,0
Ireland,IRL,1981,0
Ireland,IRL,1982,0
Ireland,IRL,1983,0
Ireland,IRL,1984,0
Ireland,IRL,1985,0
Ireland,IRL,1986,0
Ireland,IRL,1987,0
Ireland,IRL,1988,0
Ireland,IRL,1989,0
Ireland,IRL,1990,0
Ireland,IRL,1991,0
Ireland,IRL,1992,0.010802385396539757
Ireland,IRL,1993,0.03171975536887216
Ireland,IRL,1994,0.03865020813887616
Ireland,IRL,1995,0.03190819722524563
Ireland,IRL,1996,0.026421257363410066
Ireland,IRL,1997,0.0903682955888154
Ireland,IRL,1998,0.2840425673902498
Ireland,IRL,1999,0.2970614568122956
Ireland,IRL,2000,0.3744217847410021
Ireland,IRL,2001,0.48110200511720813
Ireland,IRL,2002,0.5628467384511409
Ireland,IRL,2003,0.6763305511190225
Ireland,IRL,2004,0.9623426943867707
Ireland,IRL,2005,1.5652191277671743
Ireland,IRL,2006,2.2364588545521125
Ireland,IRL,2007,2.6179353101136553
Ireland,IRL,2008,3.2333062791882456
Ireland,IRL,2009,4.3397823813032215
Ireland,IRL,2010,4.141215476116807
Ireland,IRL,2011,6.826282585506693
Ireland,IRL,2012,6.323850821712096
Ireland,IRL,2013,7.293352480904024
Ireland,IRL,2014,8.261411857094357
Ireland,IRL,2015,9.957023889739212
Ireland,IRL,2016,8.932951957021809
Ireland,IRL,2017,10.747498031348904
Ireland,IRL,2018,11.794061903437926
Israel,ISR,1965,0
Israel,ISR,1966,0
Israel,ISR,1967,0
Israel,ISR,1968,0
Israel,ISR,1969,0
Israel,ISR,1970,0
Israel,ISR,1971,0
Israel,ISR,1972,0
Israel,ISR,1973,0
Israel,ISR,1974,0
Israel,ISR,1975,0
Israel,ISR,1976,0
Israel,ISR,1977,0
Israel,ISR,1978,0
Israel,ISR,1979,0
Israel,ISR,1980,0
Israel,ISR,1981,0
Israel,ISR,1982,0
Israel,ISR,1983,0
Israel,ISR,1984,0
Israel,ISR,1985,0
Israel,ISR,1986,0
Israel,ISR,1987,0
Israel,ISR,1988,0
Israel,ISR,1989,0
Israel,ISR,1990,0
Israel,ISR,1991,0
Israel,ISR,1992,0
Israel,ISR,1993,0
Israel,ISR,1994,0
Israel,ISR,1995,0
Israel,ISR,1996,0
Israel,ISR,1997,0
Israel,ISR,1998,0
Israel,ISR,1999,0
Israel,ISR,2000,0
Israel,ISR,2001,0.011312988200003309
Israel,ISR,2002,0.012267697107498374
Israel,ISR,2003,0.013019989998581822
Israel,ISR,2004,0.011791944451643582
Israel,ISR,2005,0.011421392641396017
Israel,ISR,2006,0.01039299529356878
Israel,ISR,2007,0.009850247940610847
Israel,ISR,2008,0.008727020626284429
Israel,ISR,2009,0.009113076736897336
Israel,ISR,2010,0.007642193351624879
Israel,ISR,2011,0.006532937184376008
Israel,ISR,2012,0.005362049724643965
Israel,ISR,2013,0.005772061099290241
Israel,ISR,2014,0.005770940932591495
Israel,ISR,2015,0.006212550450139028
Israel,ISR,2016,0.05868640123312261
Israel,ISR,2017,0.0931103798682928
Israel,ISR,2018,0.09289626985382046
Italy,ITA,1965,0
Italy,ITA,1966,0
Italy,ITA,1967,0
Italy,ITA,1968,0
Italy,ITA,1969,0
Italy,ITA,1970,0
Italy,ITA,1971,0
Italy,ITA,1972,0
Italy,ITA,1973,0
Italy,ITA,1974,0
Italy,ITA,1975,0
Italy,ITA,1976,0
Italy,ITA,1977,0
Italy,ITA,1978,0
Italy,ITA,1979,0
Italy,ITA,1980,0
Italy,ITA,1981,0
Italy,ITA,1982,0
Italy,ITA,1983,0
Italy,ITA,1984,0
Italy,ITA,1985,0
Italy,ITA,1986,0
Italy,ITA,1987,0
Italy,ITA,1988,0
Italy,ITA,1989,0.0002903400007347709
Italy,ITA,1990,0.0002773219931039207
Italy,ITA,1991,0.0004070956741379635
Italy,ITA,1992,0.0002715836369919694
Italy,ITA,1993,0.0005520089727664059
Italy,ITA,1994,0.0009680359044405372
Italy,ITA,1995,0.0011946493906686809
Italy,ITA,1996,0.00437598289695209
Italy,ITA,1997,0.016079845925577586
Italy,ITA,1998,0.030793415612822672
Italy,ITA,1999,0.05186735729763579
Italy,ITA,2000,0.07144048121954952
Italy,ITA,2001,0.14880485328561557
Italy,ITA,2002,0.17849801041807592
Italy,ITA,2003,0.17938779284511916
Italy,ITA,2004,0.2231122506688582
Italy,ITA,2005,0.2825848872918034
Italy,ITA,2006,0.35989474138101074
Italy,ITA,2007,0.49778550590232307
Italy,ITA,2008,0.607693119189362
Italy,ITA,2009,0.8752670649951036
Italy,ITA,2010,1.1838862483128636
Italy,ITA,2011,1.3080938951490513
Italy,ITA,2012,1.8302054546389432
Italy,ITA,2013,2.131040581315364
Italy,ITA,2014,2.2939419948999515
Italy,ITA,2015,2.1945176487312477
Italy,ITA,2016,2.587974492353664
Italy,ITA,2017,2.5691460223699982
Italy,ITA,2018,2.5591857131992484
Japan,JPN,1965,0
Japan,JPN,1966,0
Japan,JPN,1967,0
Japan,JPN,1968,0
Japan,JPN,1969,0
Japan,JPN,1970,0
Japan,JPN,1971,0
Japan,JPN,1972,0
Japan,JPN,1973,0
Japan,JPN,1974,0
Japan,JPN,1975,0
Japan,JPN,1976,0
Japan,JPN,1977,0
Japan,JPN,1978,0
Japan,JPN,1979,0
Japan,JPN,1980,0
Japan,JPN,1981,0
Japan,JPN,1982,0
Japan,JPN,1983,0
Japan,JPN,1984,0
Japan,JPN,1985,0
Japan,JPN,1986,0
Japan,JPN,1987,0
Japan,JPN,1988,0
Japan,JPN,1989,0
Japan,JPN,1990,0
Japan,JPN,1991,0
Japan,JPN,1992,0
Japan,JPN,1993,0.00004681994627640971
Japan,JPN,1994,0.00004505356123697471
Japan,JPN,1995,0.00004337704166049961
Japan,JPN,1996,0.00008514018887868164
Japan,JPN,1997,0.0000418292322637921
Japan,JPN,1998,0.0003152401656105701
Japan,JPN,1999,0.0015929249407149117
Japan,JPN,2000,0.004721856805011909
Japan,JPN,2001,0.011011479389847876
Japan,JPN,2002,0.018083117958523347
Japan,JPN,2003,0.036503140949828636
Japan,JPN,2004,0.06240003456479477
Japan,JPN,2005,0.08140673885117668
Japan,JPN,2006,0.09116339539221999
Japan,JPN,2007,0.11803551968201151
Japan,JPN,2008,0.12870450397610295
Japan,JPN,2009,0.16391027531709418
Japan,JPN,2010,0.17600196222284148
Japan,JPN,2011,0.2105862818952876
Japan,JPN,2012,0.22487851325542554
Japan,JPN,2013,0.24592247435743206
Japan,JPN,2014,0.24646741387393192
Japan,JPN,2015,0.26069340281267517
Japan,JPN,2016,0.26805684028892157
Japan,JPN,2017,0.30366034270521175
Japan,JPN,2018,0.33829314055241105
Kazakhstan,KAZ,1985,0
Kazakhstan,KAZ,1986,0
Kazakhstan,KAZ,1987,0
Kazakhstan,KAZ,1988,0
Kazakhstan,KAZ,1989,0
Kazakhstan,KAZ,1990,0
Kazakhstan,KAZ,1991,0
Kazakhstan,KAZ,1992,0
Kazakhstan,KAZ,1993,0
Kazakhstan,KAZ,1994,0
Kazakhstan,KAZ,1995,0
Kazakhstan,KAZ,1996,0
Kazakhstan,KAZ,1997,0
Kazakhstan,KAZ,1998,0
Kazakhstan,KAZ,1999,0
Kazakhstan,KAZ,2000,0
Kazakhstan,KAZ,2001,0
Kazakhstan,KAZ,2002,0
Kazakhstan,KAZ,2003,0
Kazakhstan,KAZ,2004,0
Kazakhstan,KAZ,2005,0
Kazakhstan,KAZ,2006,0
Kazakhstan,KAZ,2007,0
Kazakhstan,KAZ,2008,0
Kazakhstan,KAZ,2009,0
Kazakhstan,KAZ,2010,0
Kazakhstan,KAZ,2011,0.000055053398481750604
Kazakhstan,KAZ,2012,0.0009618314273578256
Kazakhstan,KAZ,2013,0.0016214023536630362
Kazakhstan,KAZ,2014,0.004658615316265509
Kazakhstan,KAZ,2015,0.04682467037962688
Kazakhstan,KAZ,2016,0.09616988770513385
Kazakhstan,KAZ,2017,0.11048209198470414
Kazakhstan,KAZ,2018,0.16034379343926944
Kuwait,KWT,1965,0
Kuwait,KWT,1966,0
Kuwait,KWT,1967,0
Kuwait,KWT,1968,0
Kuwait,KWT,1969,0
Kuwait,KWT,1970,0
Kuwait,KWT,1971,0
Kuwait,KWT,1972,0
Kuwait,KWT,1973,0
Kuwait,KWT,1974,0
Kuwait,KWT,1975,0
Kuwait,KWT,1976,0
Kuwait,KWT,1977,0
Kuwait,KWT,1978,0
Kuwait,KWT,1979,0
Kuwait,KWT,1980,0
Kuwait,KWT,1981,0
Kuwait,KWT,1982,0
Kuwait,KWT,1983,0
Kuwait,KWT,1984,0
Kuwait,KWT,1985,0
Kuwait,KWT,1986,0
Kuwait,KWT,1987,0
Kuwait,KWT,1988,0
Kuwait,KWT,1989,0
Kuwait,KWT,1990,0
Kuwait,KWT,1991,0
Kuwait,KWT,1992,0
Kuwait,KWT,1993,0
Kuwait,KWT,1994,0
Kuwait,KWT,1995,0
Kuwait,KWT,1996,0
Kuwait,KWT,1997,0
Kuwait,KWT,1998,0
Kuwait,KWT,1999,0
Kuwait,KWT,2000,0
Kuwait,KWT,2001,0
Kuwait,KWT,2002,0
Kuwait,KWT,2003,0
Kuwait,KWT,2004,0
Kuwait,KWT,2005,0
Kuwait,KWT,2006,0
Kuwait,KWT,2007,0
Kuwait,KWT,2008,0
Kuwait,KWT,2009,0
Kuwait,KWT,2010,0
Kuwait,KWT,2011,0
Kuwait,KWT,2012,0
Kuwait,KWT,2013,0
Kuwait,KWT,2014,0
Kuwait,KWT,2015,0
Kuwait,KWT,2016,0.010170909326404255
Kuwait,KWT,2017,0.010205291039613474
Kuwait,KWT,2018,0.010137390847307252
Latvia,LVA,1985,0
Latvia,LVA,1986,0
Latvia,LVA,1987,0
Latvia,LVA,1988,0
Latvia,LVA,1989,0
Latvia,LVA,1990,0
Latvia,LVA,1991,0
Latvia,LVA,1992,0
Latvia,LVA,1993,0
Latvia,LVA,1994,0
Latvia,LVA,1995,0
Latvia,LVA,1996,0.006440534617172658
Latvia,LVA,1997,0.012896510345619217
Latvia,LVA,1998,0.01194627362331294
Latvia,LVA,1999,0.013961939317178257
Latvia,LVA,2000,0.03572095940006476
Latvia,LVA,2001,0.019838829109742887
Latvia,LVA,2002,0.07181924903729704
Latvia,LVA,2003,0.3178972608423979
Latvia,LVA,2004,0.2879453223680795
Latvia,LVA,2005,0.26810568040974286
Latvia,LVA,2006,0.27545073054561153
Latvia,LVA,2007,0.30842071429202944
Latvia,LVA,2008,0.3343592987967567
Latvia,LVA,2009,0.29271093601722864
Latvia,LVA,2010,0.26243116460977556
Latvia,LVA,2011,0.4254707127562928
Latvia,LVA,2012,0.6266010986240157
Latvia,LVA,2013,0.7166251377463194
Latvia,LVA,2014,0.6609749068973476
Latvia,LVA,2015,0.9394175464486075
Latvia,LVA,2016,0.7791205511990578
Latvia,LVA,2017,0.8188357735613198
Latvia,LVA,2018,0.7581243855096523
Lithuania,LTU,1985,0
Lithuania,LTU,1986,0
Lithuania,LTU,1987,0
Lithuania,LTU,1988,0
Lithuania,LTU,1989,0
Lithuania,LTU,1990,0
Lithuania,LTU,1991,0
Lithuania,LTU,1992,0
Lithuania,LTU,1993,0
Lithuania,LTU,1994,0
Lithuania,LTU,1995,0
Lithuania,LTU,1996,0
Lithuania,LTU,1997,0
Lithuania,LTU,1998,0
Lithuania,LTU,1999,0
Lithuania,LTU,2000,0
Lithuania,LTU,2001,0
Lithuania,LTU,2002,0
Lithuania,LTU,2003,0
Lithuania,LTU,2004,0.0031312638499071976
Lithuania,LTU,2005,0.005138629208805627
Lithuania,LTU,2006,0.04067595731226203
Lithuania,LTU,2007,0.28726487582993554
Lithuania,LTU,2008,0.3573715217776194
Lithuania,LTU,2009,0.4677425377485765
Lithuania,LTU,2010,0.8994136860611534
Lithuania,LTU,2011,1.8371122665159425
Lithuania,LTU,2012,2.080074111303988
Lithuania,LTU,2013,2.515731593298711
Lithuania,LTU,2014,2.7648381782408906
Lithuania,LTU,2015,3.355108958121077
Lithuania,LTU,2016,4.618584916267459
Lithuania,LTU,2017,5.248518154505436
Lithuania,LTU,2018,4.431248747180171
Luxembourg,LUX,1965,0
Luxembourg,LUX,1966,0
Luxembourg,LUX,1967,0
Luxembourg,LUX,1968,0
Luxembourg,LUX,1969,0
Luxembourg,LUX,1970,0
Luxembourg,LUX,1971,0
Luxembourg,LUX,1972,0
Luxembourg,LUX,1973,0
Luxembourg,LUX,1974,0
Luxembourg,LUX,1975,0
Luxembourg,LUX,1976,0
Luxembourg,LUX,1977,0
Luxembourg,LUX,1978,0
Luxembourg,LUX,1979,0
Luxembourg,LUX,1980,0
Luxembourg,LUX,1981,0
Luxembourg,LUX,1982,0
Luxembourg,LUX,1983,0
Luxembourg,LUX,1984,0
Luxembourg,LUX,1985,0
Luxembourg,LUX,1986,0
Luxembourg,LUX,1987,0
Luxembourg,LUX,1988,0
Luxembourg,LUX,1989,0
Luxembourg,LUX,1990,0
Luxembourg,LUX,1991,0
Luxembourg,LUX,1992,0
Luxembourg,LUX,1993,0
Luxembourg,LUX,1994,0
Luxembourg,LUX,1995,0
Luxembourg,LUX,1996,0
Luxembourg,LUX,1997,0.02313739003231305
Luxembourg,LUX,1998,0.0878866365922915
Luxembourg,LUX,1999,0.13605528697049535
Luxembourg,LUX,2000,0.17530202876305673
Luxembourg,LUX,2001,0.15693451169047692
Luxembourg,LUX,2002,0.14798181379656333
Luxembourg,LUX,2003,0.15083039252520386
Luxembourg,LUX,2004,0.20047586466644898
Luxembourg,LUX,2005,0.26196302987150555
Luxembourg,LUX,2006,0.29598455380011446
Luxembourg,LUX,2007,0.3379973529383479
Luxembourg,LUX,2008,0.32091551175162214
Luxembourg,LUX,2009,0.35150450115629445
Luxembourg,LUX,2010,0.2896640164820103
Luxembourg,LUX,2011,0.3457226062836275
Luxembourg,LUX,2012,0.4258444857433782
Luxembourg,LUX,2013,0.47904984589600813
Luxembourg,LUX,2014,0.47571848607439887
Luxembourg,LUX,2015,0.6239802755831951
Luxembourg,LUX,2016,0.6299333742167929
Luxembourg,LUX,2017,1.3968763331600205
Luxembourg,LUX,2018,1.742945101916685
Macedonia,MKD,1990,0
Macedonia,MKD,1991,0
Macedonia,MKD,1992,0
Macedonia,MKD,1993,0
Macedonia,MKD,1994,0
Macedonia,MKD,1995,0
Macedonia,MKD,1996,0
Macedonia,MKD,1997,0
Macedonia,MKD,1998,0
Macedonia,MKD,1999,0
Macedonia,MKD,2000,0
Macedonia,MKD,2001,0
Macedonia,MKD,2002,0
Macedonia,MKD,2003,0
Macedonia,MKD,2004,0
Macedonia,MKD,2005,0
Macedonia,MKD,2006,0
Macedonia,MKD,2007,0
Macedonia,MKD,2008,0
Macedonia,MKD,2009,0
Macedonia,MKD,2010,0
Macedonia,MKD,2011,0
Macedonia,MKD,2012,0
Macedonia,MKD,2013,0
Macedonia,MKD,2014,0.6670787592702022
Macedonia,MKD,2015,1.0828759157722898
Macedonia,MKD,2016,0.9453283587091142
Macedonia,MKD,2017,0.9877501121078939
Macedonia,MKD,2018,0.832443519802926
Malaysia,MYS,1965,0
Malaysia,MYS,1966,0
Malaysia,MYS,1967,0
Malaysia,MYS,1968,0
Malaysia,MYS,1969,0
Malaysia,MYS,1970,0
Malaysia,MYS,1971,0
Malaysia,MYS,1972,0
Malaysia,MYS,1973,0
Malaysia,MYS,1974,0
Malaysia,MYS,1975,0
Malaysia,MYS,1976,0
Malaysia,MYS,1977,0
Malaysia,MYS,1978,0
Malaysia,MYS,1979,0
Malaysia,MYS,1980,0
Malaysia,MYS,1981,0
Malaysia,MYS,1982,0
Malaysia,MYS,1983,0
Malaysia,MYS,1984,0
Malaysia,MYS,1985,0
Malaysia,MYS,1986,0
Malaysia,MYS,1987,0
Malaysia,MYS,1988,0
Malaysia,MYS,1989,0
Malaysia,MYS,1990,0
Malaysia,MYS,1991,0
Malaysia,MYS,1992,0
Malaysia,MYS,1993,0
Malaysia,MYS,1994,0
Malaysia,MYS,1995,0
Malaysia,MYS,1996,0
Malaysia,MYS,1997,0
Malaysia,MYS,1998,0
Malaysia,MYS,1999,0
Malaysia,MYS,2000,0
Malaysia,MYS,2001,0
Malaysia,MYS,2002,0
Malaysia,MYS,2003,0
Malaysia,MYS,2004,0
Malaysia,MYS,2005,0
Malaysia,MYS,2006,0
Malaysia,MYS,2007,0
Malaysia,MYS,2008,0
Malaysia,MYS,2009,0
Malaysia,MYS,2010,0
Malaysia,MYS,2011,0
Malaysia,MYS,2012,0
Malaysia,MYS,2013,0
Malaysia,MYS,2014,0
Malaysia,MYS,2015,0
Malaysia,MYS,2016,0
Malaysia,MYS,2017,0
Malaysia,MYS,2018,0
Mexico,MEX,1965,0
Mexico,MEX,1966,0
Mexico,MEX,1967,0
Mexico,MEX,1968,0
Mexico,MEX,1969,0
Mexico,MEX,1970,0
Mexico,MEX,1971,0
Mexico,MEX,1972,0
Mexico,MEX,1973,0
Mexico,MEX,1974,0
Mexico,MEX,1975,0
Mexico,MEX,1976,0
Mexico,MEX,1977,0
Mexico,MEX,1978,0
Mexico,MEX,1979,0
Mexico,MEX,1980,0
Mexico,MEX,1981,0
Mexico,MEX,1982,0
Mexico,MEX,1983,0
Mexico,MEX,1984,0
Mexico,MEX,1985,0
Mexico,MEX,1986,0
Mexico,MEX,1987,0
Mexico,MEX,1988,0
Mexico,MEX,1989,0
Mexico,MEX,1990,0.00020834873082861693
Mexico,MEX,1991,0.00020053458607886734
Mexico,MEX,1992,0.00019720489078134276
Mexico,MEX,1993,0.000196223053230743
Mexico,MEX,1994,0.0009267883130758002
Mexico,MEX,1995,0.0013200163610774514
Mexico,MEX,1996,0.0010970730607095505
Mexico,MEX,1997,0.002156346624343405
Mexico,MEX,1998,0.0025793858115328635
Mexico,MEX,1999,0.002889183507613254
Mexico,MEX,2000,0.003084103462675232
Mexico,MEX,2001,0.002955545013944538
Mexico,MEX,2002,0.0033388663692784444
Mexico,MEX,2003,0.0029939168861233163
Mexico,MEX,2004,0.002989476198576247
Mexico,MEX,2005,0.002667834097651824
Mexico,MEX,2006,0.006122197807479327
Mexico,MEX,2007,0.03354931481915028
Mexico,MEX,2008,0.03377511792572835
Mexico,MEX,2009,0.07959025892470514
Mexico,MEX,2010,0.1606042612243213
Mexico,MEX,2011,0.20375006515061667
Mexico,MEX,2012,0.4531240186504144
Mexico,MEX,2013,0.5117212596517268
Mexico,MEX,2014,0.7896568398360113
Mexico,MEX,2015,1.075606071480504
Mexico,MEX,2016,1.260101149144232
Mexico,MEX,2017,1.2694051815475278
Mexico,MEX,2018,1.5288727885396596
Morocco,MAR,1965,0
Morocco,MAR,1966,0
Morocco,MAR,1967,0
Morocco,MAR,1968,0
Morocco,MAR,1969,0
Morocco,MAR,1970,0
Morocco,MAR,1971,0
Morocco,MAR,1972,0
Morocco,MAR,1973,0
Morocco,MAR,1974,0
Morocco,MAR,1975,0
Morocco,MAR,1976,0
Morocco,MAR,1977,0
Morocco,MAR,1978,0
Morocco,MAR,1979,0
Morocco,MAR,1980,0
Morocco,MAR,1981,0
Morocco,MAR,1982,0
Morocco,MAR,1983,0
Morocco,MAR,1984,0
Morocco,MAR,1985,0
Morocco,MAR,1986,0
Morocco,MAR,1987,0
Morocco,MAR,1988,0
Morocco,MAR,1989,0
Morocco,MAR,1990,0
Morocco,MAR,1991,0
Morocco,MAR,1992,0
Morocco,MAR,1993,0
Morocco,MAR,1994,0
Morocco,MAR,1995,0
Morocco,MAR,1996,0
Morocco,MAR,1997,0
Morocco,MAR,1998,0
Morocco,MAR,1999,0
Morocco,MAR,2000,0.14369305834462248
Morocco,MAR,2001,0.4278605173563267
Morocco,MAR,2002,0.3932247334230245
Morocco,MAR,2003,0.41059215544323646
Morocco,MAR,2004,0.3534773985680306
Morocco,MAR,2005,0.33758743155664683
Morocco,MAR,2006,0.29377003089131415
Morocco,MAR,2007,0.45145488843888687
Morocco,MAR,2008,0.43724492517056557
Morocco,MAR,2009,0.588664548307773
Morocco,MAR,2010,0.8942567236517223
Morocco,MAR,2011,0.893839253930221
Morocco,MAR,2012,0.9238199951362346
Morocco,MAR,2013,1.502116506954117
Morocco,MAR,2014,2.343749258842559
Morocco,MAR,2015,3.0160307850204817
Morocco,MAR,2016,3.5519465337880427
Morocco,MAR,2017,3.4302929647116414
Morocco,MAR,2018,4.139080824024983
Netherlands,NLD,1965,0
Netherlands,NLD,1966,0
Netherlands,NLD,1967,0
Netherlands,NLD,1968,0
Netherlands,NLD,1969,0
Netherlands,NLD,1970,0
Netherlands,NLD,1971,0
Netherlands,NLD,1972,0
Netherlands,NLD,1973,0
Netherlands,NLD,1974,0
Netherlands,NLD,1975,0
Netherlands,NLD,1976,0
Netherlands,NLD,1977,0
Netherlands,NLD,1978,0
Netherlands,NLD,1979,0
Netherlands,NLD,1980,0
Netherlands,NLD,1981,0
Netherlands,NLD,1982,0
Netherlands,NLD,1983,0
Netherlands,NLD,1984,0
Netherlands,NLD,1985,0
Netherlands,NLD,1986,0.00030512712908537643
Netherlands,NLD,1987,0.0005978838801939732
Netherlands,NLD,1988,0.004767680419061662
Netherlands,NLD,1989,0.006822873800945948
Netherlands,NLD,1990,0.01620159500810127
Netherlands,NLD,1991,0.024984383061215736
Netherlands,NLD,1992,0.041248812130906594
Netherlands,NLD,1993,0.04842462381094466
Netherlands,NLD,1994,0.06696018967606594
Netherlands,NLD,1995,0.08569786337437672
Netherlands,NLD,1996,0.11326173828541047
Netherlands,NLD,1997,0.12533221858768384
Netherlands,NLD,1998,0.16774667576809368
Netherlands,NLD,1999,0.17114969965472993
Netherlands,NLD,2000,0.21716651006058132
Netherlands,NLD,2001,0.20811514196207043
Netherlands,NLD,2002,0.23857857100611246
Netherlands,NLD,2003,0.3301188557053827
Netherlands,NLD,2004,0.4524626664336896
Netherlands,NLD,2005,0.4907890703481498
Netherlands,NLD,2006,0.6626708742307859
Netherlands,NLD,2007,0.819064518173703
Netherlands,NLD,2008,1.0275662183693135
Netherlands,NLD,2009,1.122004203183391
Netherlands,NLD,2010,0.9233918208196971
Netherlands,NLD,2011,1.231882678839875
Netherlands,NLD,2012,1.243700515713631
Netherlands,NLD,2013,1.4477482266028032
Netherlands,NLD,2014,1.5786134366106281
Netherlands,NLD,2015,2.030131716771064
Netherlands,NLD,2016,2.1580318563231957
Netherlands,NLD,2017,2.8299940341647947
Netherlands,NLD,2018,2.815277926387595
New Zealand,NZL,1965,0
New Zealand,NZL,1966,0
New Zealand,NZL,1967,0
New Zealand,NZL,1968,0
New Zealand,NZL,1969,0
New Zealand,NZL,1970,0
New Zealand,NZL,1971,0
New Zealand,NZL,1972,0
New Zealand,NZL,1973,0
New Zealand,NZL,1974,0
New Zealand,NZL,1975,0
New Zealand,NZL,1976,0
New Zealand,NZL,1977,0
New Zealand,NZL,1978,0
New Zealand,NZL,1979,0
New Zealand,NZL,1980,0
New Zealand,NZL,1981,0
New Zealand,NZL,1982,0
New Zealand,NZL,1983,0
New Zealand,NZL,1984,0
New Zealand,NZL,1985,0
New Zealand,NZL,1986,0
New Zealand,NZL,1987,0
New Zealand,NZL,1988,0
New Zealand,NZL,1989,0
New Zealand,NZL,1990,0
New Zealand,NZL,1991,0
New Zealand,NZL,1992,0.0010210618993854912
New Zealand,NZL,1993,0.0014144827680471128
New Zealand,NZL,1994,0.0013642459797679016
New Zealand,NZL,1995,0.001321811819729185
New Zealand,NZL,1996,0.010601530626968279
New Zealand,NZL,1997,0.01714167514707512
New Zealand,NZL,1998,0.02785959308283996
New Zealand,NZL,1999,0.04870991580196258
New Zealand,NZL,2000,0.1438848251447946
New Zealand,NZL,2001,0.16699421700923908
New Zealand,NZL,2002,0.18026445644879713
New Zealand,NZL,2003,0.1749561890242152
New Zealand,NZL,2004,0.41714177729900564
New Zealand,NZL,2005,0.7307181882886797
New Zealand,NZL,2006,0.7314116848313624
New Zealand,NZL,2007,1.0940691132324096
New Zealand,NZL,2008,1.2394989185054461
New Zealand,NZL,2009,1.7360389224453912
New Zealand,NZL,2010,1.8633257326583295
New Zealand,NZL,2011,2.2426091921199665
New Zealand,NZL,2012,2.3549122654372234
New Zealand,NZL,2013,2.263375577175038
New Zealand,NZL,2014,2.360108196445408
New Zealand,NZL,2015,2.494279219648805
New Zealand,NZL,2016,2.4204716964374455
New Zealand,NZL,2017,2.185621089612763
New Zealand,NZL,2018,2.1296434937932016
North America,,1965,0
North America,,1966,0
North America,,1967,0
North America,,1968,0
North America,,1969,0
North America,,1970,0
North America,,1971,0
North America,,1972,0
North America,,1973,0
North America,,1974,0
North America,,1975,0
North America,,1976,0
North America,,1977,0
North America,,1978,0
North America,,1979,0
North America,,1980,0
North America,,1981,0
North America,,1982,0
North America,,1983,0.000031415349259599306
North America,,1984,0.00007249228637833531
North America,,1985,0.00007516603347184569
North America,,1986,0.0000574417020801919
North America,,1987,0.000048601159980022805
North America,,1988,0.000019129999547177536
North America,,1989,0.02122070681849677
North America,,1990,0.027983724988022898
North America,,1991,0.02959449335694667
North America,,1992,0.029048242043063867
North America,,1993,0.02961682371264884
North America,,1994,0.033168788738874785
North America,,1995,0.029938146689063035
North America,,1996,0.029632603001896213
North America,,1997,0.029918366356291644
North America,,1998,0.02743804557104974
North America,,1999,0.04050584588004158
North America,,2000,0.0497595391993461
North America,,2001,0.06134067030485364
North America,,2002,0.09170701294795588
North America,,2003,0.10072150949040147
North America,,2004,0.12522074469561584
North America,,2005,0.1596674525234253
North America,,2006,0.24087668074488805
North America,,2007,0.3068912444480607
North America,,2008,0.4929169605958549
North America,,2009,0.7056595732383114
North America,,2010,0.8808142899604919
North America,,2011,1.1105857694312615
North America,,2012,1.338927715404739
North America,,2013,1.5887052440166065
North America,,2014,1.7424826284733563
North America,,2015,1.8884195350731219
North America,,2016,2.2223946320160644
North America,,2017,2.4352766311883665
North America,,2018,2.5770015852801706
Norway,NOR,1965,0
Norway,NOR,1966,0
