Entity,Code,Year,"Outbound mobility ratio, all regions, both sexes (%) (%)"
Macedonia,MKD,1998,7.63853979110718
Macedonia,MKD,1999,6.32310009002686
Macedonia,MKD,2000,12.347749710083
Macedonia,MKD,2001,10.036919593811
Macedonia,MKD,2002,10.7636804580688
Macedonia,MKD,2003,24.3712596893311
Macedonia,MKD,2004,13.4891395568848
Macedonia,MKD,2005,15.4162998199463
Macedonia,MKD,2006,14.2865295410156
Macedonia,MKD,2007,11.5557498931885
Macedonia,MKD,2008,9.10054969787598
Macedonia,MKD,2009,8.96975040435791
Macedonia,MKD,2010,8.66497039794922
Macedonia,MKD,2012,7.40090990066528
Madagascar,MDG,1998,8.50850009918213
Madagascar,MDG,1999,8.49026012420654
Madagascar,MDG,2000,8.91063022613525
Madagascar,MDG,2001,9.44497013092041
Madagascar,MDG,2002,10.5531396865845
Madagascar,MDG,2003,11.5937299728394
Madagascar,MDG,2004,9.47564029693604
Madagascar,MDG,2005,9.23466014862061
Madagascar,MDG,2006,8.51502990722656
Madagascar,MDG,2007,7.12343978881836
Madagascar,MDG,2008,6.64800977706909
Madagascar,MDG,2009,6.14564990997314
Madagascar,MDG,2010,5.75770998001099
Madagascar,MDG,2011,5.53297996520996
Madagascar,MDG,2012,5.34616994857788
Madagascar,MDG,2013,4.35127019882202
Malawi,MWI,1999,40.4529685974121
Malawi,MWI,2000,31.5220394134521
Malawi,MWI,2001,30.8176307678223
Malawi,MWI,2002,31.7223796844482
Malawi,MWI,2003,30.973970413208
Malawi,MWI,2004,29.1670608520508
Malawi,MWI,2005,30.5211791992188
Malawi,MWI,2006,28.4951000213623
Malawi,MWI,2007,31.0988292694092
Malawi,MWI,2010,21.2566509246826
Malawi,MWI,2011,20.180290222168
Malaysia,MYS,1998,13.3173704147339
Malaysia,MYS,1999,11.4617500305176
Malaysia,MYS,2000,8.24849033355713
Malaysia,MYS,2001,7.94341993331909
Malaysia,MYS,2002,7.34755992889404
Malaysia,MYS,2003,6.73363018035889
Malaysia,MYS,2004,6.60583019256592
Malaysia,MYS,2005,6.80213022232056
Malaysia,MYS,2006,6.64614009857178
Malaysia,MYS,2007,6.53977012634277
Malaysia,MYS,2008,6.10308980941772
Malaysia,MYS,2009,5.98504018783569
Malaysia,MYS,2010,5.60940980911255
Malaysia,MYS,2011,5.77555990219116
Malaysia,MYS,2012,5.43200016021729
Maldives,MDV,2003,1678.08215332031
Maldives,MDV,2007,33.8980102539063
Maldives,MDV,2008,41.8784217834473
Mali,MLI,1998,11.2876396179199
Mali,MLI,1999,8.46640014648438
Mali,MLI,2000,8.5053596496582
Mali,MLI,2001,9.79500007629395
Mali,MLI,2002,10.6785497665405
Mali,MLI,2008,5.85180997848511
Mali,MLI,2009,5.2944598197937
Mali,MLI,2010,5.71869993209839
Mali,MLI,2011,5.86518001556396
Mali,MLI,2012,5.45693016052246
Malta,MLT,1998,7.57067012786865
Malta,MLT,1999,8.59002017974854
Malta,MLT,2000,10.039589881897
Malta,MLT,2001,8.64875030517578
Malta,MLT,2002,9.32635021209717
Malta,MLT,2003,7.1428599357605
Malta,MLT,2004,9.20300006866455
Malta,MLT,2005,8.50545024871826
Malta,MLT,2006,10.7991504669189
Malta,MLT,2007,10.4525499343872
Malta,MLT,2008,10.7087602615356
Malta,MLT,2009,11.0187997817993
Malta,MLT,2010,11.2730598449707
Malta,MLT,2011,10.7095699310303
Malta,MLT,2012,11.1079196929932
Marshall Islands,MHL,2002,13.87965965271
Marshall Islands,MHL,2012,19.0225601196289
Mauritania,MRT,1998,20.7792205810547
Mauritania,MRT,1999,18.7928695678711
Mauritania,MRT,2001,22.2767906188965
Mauritania,MRT,2002,24.2782592773438
Mauritania,MRT,2003,24.9873294830322
Mauritania,MRT,2004,26.4507694244385
Mauritania,MRT,2005,27.2246894836426
Mauritania,MRT,2006,26.550199508667
Mauritania,MRT,2007,24.4745407104492
Mauritania,MRT,2008,25.3430805206299
Mauritania,MRT,2009,25.7688903808594
Mauritania,MRT,2010,24.7208995819092
Mauritania,MRT,2011,24.2309494018555
Mauritania,MRT,2012,22.4596900939941
Mauritania,MRT,2013,22.3871002197266
Mauritius,MUS,1999,31.8152408599854
Mauritius,MUS,2000,36.7243690490723
Mauritius,MUS,2001,28.7627696990967
Mauritius,MUS,2002,40.1645011901855
Mauritius,MUS,2003,42.5776786804199
Mauritius,MUS,2004,41.1220893859863
Mauritius,MUS,2005,35.5158386230469
Mauritius,MUS,2006,34.2964515686035
Mauritius,MUS,2007,32.7030181884766
Mauritius,MUS,2008,29.6624908447266
Mauritius,MUS,2009,25.3855590820313
Mauritius,MUS,2010,21.5932102203369
Mauritius,MUS,2011,19.0196304321289
Mauritius,MUS,2012,15.990180015564
Mauritius,MUS,2013,14.5136003494263
Mexico,MEX,1998,0.761160016059875
Mexico,MEX,1999,0.733780026435852
Mexico,MEX,2000,0.724990010261536
Mexico,MEX,2001,0.745899975299835
Mexico,MEX,2002,0.925909996032715
Mexico,MEX,2003,0.971220016479492
Mexico,MEX,2004,0.92655998468399
Mexico,MEX,2005,0.966409981250763
Mexico,MEX,2006,0.979889988899231
Mexico,MEX,2007,0.990360021591187
Mexico,MEX,2008,0.976140022277832
Mexico,MEX,2009,0.991530001163483
Mexico,MEX,2010,0.915629982948303
Mexico,MEX,2011,0.882219970226288
Mexico,MEX,2012,0.852779984474182
Mexico,MEX,2013,0.82166999578476
Middle East & North Africa,,1997,3.31112003326416
Middle East & North Africa,,1998,3.04092001914978
Middle East & North Africa,,1999,2.7692699432373
Middle East & North Africa,,2000,2.73621010780334
Middle East & North Africa,,2001,2.64828991889954
Middle East & North Africa,,2002,2.75829005241394
Middle East & North Africa,,2003,2.8672399520874
Middle East & North Africa,,2004,2.63212990760803
Middle East & North Africa,,2005,2.49974989891052
Middle East & North Africa,,2006,2.37896990776062
Middle East & North Africa,,2007,2.22591996192932
Middle East & North Africa,,2008,2.14122009277344
Middle East & North Africa,,2009,2.25076007843018
Middle East & North Africa,,2010,2.19195008277893
Middle East & North Africa,,2011,2.31831002235413
Middle East & North Africa,,2012,2.29352998733521
Middle East & North Africa,,2013,2.28783988952637
Middle East & North Africa (all income levels),,1997,3.73278999328613
Middle East & North Africa (all income levels),,1998,3.42862010002136
Middle East & North Africa (all income levels),,1999,3.12315011024475
Middle East & North Africa (all income levels),,2000,3.13739991188049
Middle East & North Africa (all income levels),,2001,3.06236004829407
Middle East & North Africa (all income levels),,2002,3.10507011413574
Middle East & North Africa (all income levels),,2003,3.13548994064331
Middle East & North Africa (all income levels),,2004,2.90826988220215
Middle East & North Africa (all income levels),,2005,2.79162001609802
Middle East & North Africa (all income levels),,2006,2.68935990333557
Middle East & North Africa (all income levels),,2007,2.56780004501343
Middle East & North Africa (all income levels),,2008,2.52854990959167
Middle East & North Africa (all income levels),,2009,2.66839003562927
Middle East & North Africa (all income levels),,2010,2.6675500869751
Middle East & North Africa (all income levels),,2011,2.82454991340637
Middle East & North Africa (all income levels),,2012,2.86207008361816
Middle East & North Africa (all income levels),,2013,2.94357991218567
Middle income,,1997,2.0516300201416
Middle income,,1998,1.92370998859406
Middle income,,1999,1.79542005062103
Middle income,,2000,1.77587997913361
Middle income,,2001,1.74550998210907
Middle income,,2002,1.86652994155884
Middle income,,2003,1.94279003143311
Middle income,,2004,1.89320003986359
Middle income,,2005,1.87375998497009
Middle income,,2006,1.73450994491577
Middle income,,2007,1.71467995643616
Middle income,,2008,1.74179995059967
Middle income,,2009,1.7703800201416
Middle income,,2010,1.76778995990753
Middle income,,2011,1.75548005104065
Middle income,,2012,1.69506001472473
Middle income,,2013,1.66926002502441
Moldova,MDA,1999,8.59344959259033
Moldova,MDA,2000,8.81916999816895
Moldova,MDA,2001,7.75124979019165
Moldova,MDA,2002,7.67513990402222
Moldova,MDA,2003,7.53865003585815
Moldova,MDA,2004,7.70830011367798
Moldova,MDA,2005,7.67548990249634
Moldova,MDA,2006,6.60799980163574
Moldova,MDA,2007,6.76359987258911
Moldova,MDA,2008,10.4490900039673
Moldova,MDA,2009,9.4621696472168
Moldova,MDA,2010,11.6489200592041
Moldova,MDA,2011,13.69983959198
Moldova,MDA,2012,12.5080099105835
Moldova,MDA,2013,14.1972703933716
Mongolia,MNG,1998,3.67143988609314
Mongolia,MNG,1999,3.21577000617981
Mongolia,MNG,2000,3.29710006713867
Mongolia,MNG,2001,3.46853995323181
Mongolia,MNG,2002,3.87375998497009
Mongolia,MNG,2003,4.21776008605957
Mongolia,MNG,2004,4.379469871521
Mongolia,MNG,2005,4.24205017089844
Mongolia,MNG,2006,3.97967004776001
Mongolia,MNG,2007,4.54444980621338
Mongolia,MNG,2008,5.61884021759033
Mongolia,MNG,2009,5.84526014328003
Mongolia,MNG,2010,6.04274988174438
Mongolia,MNG,2011,6.19944000244141
Mongolia,MNG,2012,5.63435983657837
Mongolia,MNG,2013,4.52273988723755
Montenegro,MNE,2004,13.0751104354858
Montenegro,MNE,2005,11.5884103775024
Montenegro,MNE,2006,9.88916969299316
Montenegro,MNE,2007,7.88968992233276
Montenegro,MNE,2008,29.5093193054199
Montenegro,MNE,2009,24.0815696716309
Montenegro,MNE,2010,21.9204597473145
Morocco,MAR,1998,14.8604001998901
Morocco,MAR,1999,13.9682903289795
Morocco,MAR,2000,15.4655303955078
Morocco,MAR,2001,14.8031797409058
Morocco,MAR,2002,16.7403106689453
Morocco,MAR,2003,16.7690200805664
Morocco,MAR,2004,14.2762699127197
Morocco,MAR,2005,12.5391902923584
Morocco,MAR,2006,11.3701601028442
Morocco,MAR,2007,10.9951496124268
Morocco,MAR,2008,10.3611497879028
Morocco,MAR,2009,10.0867595672607
Morocco,MAR,2010,9.60126972198486
Morocco,MAR,2011,8.57876968383789
Mozambique,MOZ,1999,18.3685302734375
Mozambique,MOZ,2000,17.1637001037598
Mozambique,MOZ,2003,14.3309097290039
Mozambique,MOZ,2004,11.6612701416016
Mozambique,MOZ,2005,10.2737503051758
Mozambique,MOZ,2008,2.49753999710083
Mozambique,MOZ,2009,2.58235001564026
Mozambique,MOZ,2010,1.99181997776031
Mozambique,MOZ,2011,1.79885005950928
Mozambique,MOZ,2012,1.31242001056671
Mozambique,MOZ,2013,1.3923499584198
Myanmar,MMR,1998,0.417620003223419
Myanmar,MMR,2001,0.349299997091293
Myanmar,MMR,2007,0.725090026855469
Myanmar,MMR,2011,1.09897005558014
Myanmar,MMR,2012,1.04303002357483
Namibia,NAM,1998,30.7253093719482
Namibia,NAM,2001,44.4534606933594
Namibia,NAM,2002,52.1925086975098
Namibia,NAM,2003,58.699520111084
Namibia,NAM,2005,47.317798614502
Namibia,NAM,2006,57.231201171875
Namibia,NAM,2008,42.8578681945801
Nepal,NPL,2000,4.61302995681763
Nepal,NPL,2001,4.64289999008179
Nepal,NPL,2002,5.2859902381897
Nepal,NPL,2003,5.72677993774414
Nepal,NPL,2004,5.21536016464233
Nepal,NPL,2005,4.99812984466553
Nepal,NPL,2006,5.61909008026123
Nepal,NPL,2007,6.22697019577026
Nepal,NPL,2008,6.85145998001099
Nepal,NPL,2009,8.5137996673584
Nepal,NPL,2010,7.25003004074097
Nepal,NPL,2011,7.62549018859863
Nepal,NPL,2013,6.3272500038147
Netherlands,NLD,1998,2.7396399974823
Netherlands,NLD,1999,2.78025007247925
Netherlands,NLD,2000,2.57109999656677
Netherlands,NLD,2001,2.39148998260498
Netherlands,NLD,2002,2.35943007469177
Netherlands,NLD,2003,2.40973997116089
Netherlands,NLD,2004,1.59270000457764
Netherlands,NLD,2005,1.80689001083374
Netherlands,NLD,2006,1.74414002895355
Netherlands,NLD,2007,1.78822994232178
Netherlands,NLD,2008,1.37470996379852
Netherlands,NLD,2009,1.8226900100708
Netherlands,NLD,2010,1.93861997127533
Netherlands,NLD,2011,1.72713994979858
Netherlands,NLD,2012,1.82264995574951
New Zealand,NZL,1998,3.48816990852356
New Zealand,NZL,1999,3.47980999946594
New Zealand,NZL,2000,3.52737998962402
New Zealand,NZL,2001,3.70246005058289
New Zealand,NZL,2002,4.00096988677979
New Zealand,NZL,2003,3.54242992401123
New Zealand,NZL,2004,2.68357992172241
New Zealand,NZL,2005,1.59098994731903
New Zealand,NZL,2006,1.7443300485611
New Zealand,NZL,2007,1.71476995944977
New Zealand,NZL,2008,1.70696997642517
New Zealand,NZL,2009,1.7381500005722
New Zealand,NZL,2010,1.78768002986908
New Zealand,NZL,2011,1.99337995052338
New Zealand,NZL,2012,2.06539011001587
New Zealand,NZL,2013,2.09281992912292
Nicaragua,NIC,2002,1.68537998199463
Niger,NER,2003,17.1001491546631
Niger,NER,2004,18.9221305847168
Niger,NER,2005,16.9771099090576
Niger,NER,2006,21.1365795135498
Niger,NER,2007,22.0288696289063
Niger,NER,2008,18.2665100097656
Niger,NER,2009,13.4180297851563
Niger,NER,2010,13.998649597168
Niger,NER,2011,14.6336297988892
Niger,NER,2012,10.5134000778198
Nigeria,NGA,1999,2.17277002334595
Nigeria,NGA,2003,1.7155499458313
Nigeria,NGA,2004,1.82034003734589
Nigeria,NGA,2005,1.93356001377106
North America,,1997,0.451510012149811
North America,,1998,0.475470006465912
North America,,1999,0.486180007457733
North America,,2000,0.523220002651215
North America,,2001,0.544250011444092
North America,,2002,0.530210018157959
North America,,2003,0.51512998342514
North America,,2004,0.505879998207092
North America,,2005,0.523729979991913
North America,,2006,0.532260000705719
North America,,2007,0.544390022754669
North America,,2008,0.52130001783371
North America,,2009,0.513390004634857
North America,,2010,0.481090009212494
North America,,2011,0.47775000333786
North America,,2012,0.479389995336533
North America,,2013,0.504499971866608
Norway,NOR,1998,6.34226989746094
Norway,NOR,1999,6.9057297706604
Norway,NOR,2000,7.24535989761353
Norway,NOR,2001,7.73032999038696
Norway,NOR,2002,8.17288970947266
Norway,NOR,2003,7.27700996398926
Norway,NOR,2004,6.39408016204834
Norway,NOR,2005,5.92827987670898
Norway,NOR,2006,5.68879985809326
Norway,NOR,2007,5.55889987945557
Norway,NOR,2008,5.31686019897461
Norway,NOR,2009,5.66673994064331
Norway,NOR,2010,6.17838001251221
Norway,NOR,2011,6.77177000045776
Norway,NOR,2012,9.88984966278076
Norway,NOR,2013,6.98993015289307
OECD members,,1997,1.67369997501373
OECD members,,1998,1.69536995887756
OECD members,,1999,1.69806003570557
OECD members,,2000,1.72391998767853
OECD members,,2001,1.73021996021271
OECD members,,2002,1.70384001731873
OECD members,,2003,1.70210003852844
OECD members,,2004,1.56201994419098
OECD members,,2005,1.57787001132965
OECD members,,2006,1.52146995067596
OECD members,,2007,1.55169999599457
OECD members,,2008,1.51752996444702
OECD members,,2009,1.5702999830246
OECD members,,2010,1.55276000499725
OECD members,,2011,1.56868994235992
OECD members,,2012,1.56895005702972
OECD members,,2013,1.586629986763
Oman,OMN,1998,50.411678314209
Oman,OMN,2003,26.8812103271484
Oman,OMN,2004,26.039119720459
Oman,OMN,2005,21.1503391265869
Oman,OMN,2006,18.8405609130859
Oman,OMN,2007,16.6088695526123
Oman,OMN,2008,16.8054103851318
Oman,OMN,2009,13.4118404388428
Oman,OMN,2010,12.9191999435425
Oman,OMN,2011,11.0136404037476
Oman,OMN,2013,14.4795198440552
Pakistan,PAK,2003,5.41261005401611
Pakistan,PAK,2004,4.46306991577148
Pakistan,PAK,2005,3.08056998252869
Pakistan,PAK,2006,3.13214993476868
Pakistan,PAK,2007,2.91952991485596
Pakistan,PAK,2008,3.13643002510071
Pakistan,PAK,2009,2.82065010070801
Pakistan,PAK,2011,2.49866008758545
Pakistan,PAK,2012,2.04896998405457
Pakistan,PAK,2013,1.96194005012512
Palestine,PSE,1998,17.3130493164063
Palestine,PSE,1999,14.7385396957397
Palestine,PSE,2000,13.9224395751953
Palestine,PSE,2001,12.8151798248291
Palestine,PSE,2002,11.8993396759033
Palestine,PSE,2003,10.5476503372192
Palestine,PSE,2004,9.08845043182373
Palestine,PSE,2005,8.54218006134033
Palestine,PSE,2006,8.12080955505371
Palestine,PSE,2007,7.87241983413696
Palestine,PSE,2008,7.79205989837646
Palestine,PSE,2009,8.47873973846436
Palestine,PSE,2010,7.83240985870361
Palestine,PSE,2011,7.76801013946533
Palestine,PSE,2012,8.69538974761963
Palestine,PSE,2013,9.81056976318359
Panama,PAN,1998,1.70142996311188
Panama,PAN,1999,1.61909997463226
Panama,PAN,2000,1.58520996570587
Panama,PAN,2001,1.46570003032684
Panama,PAN,2002,1.50338995456696
Panama,PAN,2003,1.55200004577637
Panama,PAN,2004,1.43675994873047
Panama,PAN,2005,1.60048997402191
Panama,PAN,2006,1.57860004901886
Panama,PAN,2007,1.64105999469757
Panama,PAN,2008,1.89415001869202
Panama,PAN,2009,1.88672995567322
Panama,PAN,2010,1.85082995891571
Panama,PAN,2011,1.55927002429962
Panama,PAN,2012,1.64392995834351
Papua New Guinea,PNG,1998,8.10426998138428
Papua New Guinea,PNG,1999,7.98551988601685
Paraguay,PRY,1999,1.53182005882263
Paraguay,PRY,2000,1.31788003444672
Paraguay,PRY,2001,1.32018995285034
Paraguay,PRY,2002,1.0082700252533
Paraguay,PRY,2003,1.16092002391815
Paraguay,PRY,2004,1.08412003517151
Paraguay,PRY,2005,1.20302999019623
Paraguay,PRY,2007,1.34008002281189
Paraguay,PRY,2008,1.1948299407959
Paraguay,PRY,2009,1.12793004512787
Paraguay,PRY,2010,1.2425400018692
Peru,PER,1999,0.587300002574921
Peru,PER,2000,0.81878000497818
Peru,PER,2001,0.910889983177185
Peru,PER,2002,1.07439005374908
Peru,PER,2003,1.17323994636536
Peru,PER,2004,1.09318995475769
Peru,PER,2005,1.11573004722595
Peru,PER,2006,1.20764005184174
Peru,PER,2010,1.50197005271912
Philippines,PHL,1998,0.24600000679493
Philippines,PHL,1999,0.230320006608963
Philippines,PHL,2001,0.227990001440048
Philippines,PHL,2002,0.262010008096695
Philippines,PHL,2003,0.295569986104965
Philippines,PHL,2004,0.30579000711441
Philippines,PHL,2005,0.317369997501373
Philippines,PHL,2006,0.318120002746582
Philippines,PHL,2008,0.335489988327026
Philippines,PHL,2009,0.384220004081726
Philippines,PHL,2010,0.430000007152557
Philippines,PHL,2011,0.395520001649857
Philippines,PHL,2012,0.368169993162155
Philippines,PHL,2013,0.34527000784874
Poland,POL,1998,1.29435002803802
Poland,POL,1999,1.10894000530243
Poland,POL,2000,1.10450005531311
Poland,POL,2001,1.1120400428772
Poland,POL,2002,1.19673001766205
Poland,POL,2003,1.34119999408722
Poland,POL,2004,1.3539799451828
Poland,POL,2005,1.42058002948761
Poland,POL,2006,1.41999995708466
Poland,POL,2007,1.51761996746063
Poland,POL,2008,1.4891300201416
Poland,POL,2009,1.52031004428864
Poland,POL,2010,1.45255994796753
Poland,POL,2011,1.37638998031616
Poland,POL,2012,1.04909002780914
Poland,POL,2013,1.21109998226166
Portugal,PRT,1998,3.02373003959656
Portugal,PRT,1999,3.07154989242554
Portugal,PRT,2000,2.85144996643066
Portugal,PRT,2001,2.89692997932434
Portugal,PRT,2002,2.93807005882263
Portugal,PRT,2003,3.11045002937317
Portugal,PRT,2004,2.84534001350403
Portugal,PRT,2005,3.23426008224487
Portugal,PRT,2006,2.84541988372803
Portugal,PRT,2007,3.19992995262146
Portugal,PRT,2008,3.06177997589111
Portugal,PRT,2009,3.35420989990234
Portugal,PRT,2010,3.39369010925293
Portugal,PRT,2011,3.39935994148254
Portugal,PRT,2012,3.28011989593506
Portugal,PRT,2013,2.56731009483337
Qatar,QAT,1998,12.6426095962524
Qatar,QAT,1999,12.9166698455811
Qatar,QAT,2001,16.0464096069336
Qatar,QAT,2002,16.3985004425049
Qatar,QAT,2003,16.9563007354736
Qatar,QAT,2004,14.5741395950317
Qatar,QAT,2005,18.9473094940186
Qatar,QAT,2006,17.807300567627
Qatar,QAT,2007,18.029109954834
Qatar,QAT,2008,17.28125
Qatar,QAT,2009,18.5121402740479
Qatar,QAT,2010,20.4049301147461
Qatar,QAT,2011,18.6250190734863
Qatar,QAT,2012,20.7604503631592
Qatar,QAT,2013,24.1067409515381
Romania,ROU,1998,2.81565999984741
Romania,ROU,1999,2.48675990104675
Romania,ROU,2000,2.77042007446289
Romania,ROU,2001,2.82876992225647
Romania,ROU,2002,3.00735998153687
Romania,ROU,2003,3.02636003494263
Romania,ROU,2004,2.91689991950989
Romania,ROU,2005,2.7496600151062
Romania,ROU,2006,2.63684010505676
Romania,ROU,2007,2.40370011329651
Romania,ROU,2008,2.14667010307312
Romania,ROU,2009,2.15542006492615
Romania,ROU,2010,2.56394004821777
Romania,ROU,2011,3.27281999588013
Russia,RUS,1998,0.49617999792099
Russia,RUS,1999,0.461459994316101
Russia,RUS,2000,0.452270001173019
Russia,RUS,2001,0.419669985771179
Russia,RUS,2002,0.439990013837814
Russia,RUS,2003,0.43325001001358
Russia,RUS,2004,0.440510004758835
Russia,RUS,2005,0.438820004463196
Russia,RUS,2006,0.455740004777908
Russia,RUS,2007,0.464830011129379
Russia,RUS,2008,0.474929988384247
Russia,RUS,2009,0.512170016765594
Russia,RUS,2011,0.598360002040863
Russia,RUS,2012,0.642199993133545
Russia,RUS,2013,0.672689974308014
Rwanda,RWA,1999,51.179988861084
Rwanda,RWA,2000,33.4203605651855
Rwanda,RWA,2001,26.1572895050049
Rwanda,RWA,2002,23.4311695098877
Rwanda,RWA,2003,16.233190536499
Rwanda,RWA,2004,13.0699501037598
Rwanda,RWA,2005,12.1410303115845
Rwanda,RWA,2006,9.71084022521973
Rwanda,RWA,2007,9.00809001922607
Rwanda,RWA,2008,9.00695991516113
Rwanda,RWA,2009,8.07857036590576
Rwanda,RWA,2010,7.59904003143311
Rwanda,RWA,2011,6.71611976623535
Rwanda,RWA,2012,8.46846008300781
Rwanda,RWA,2013,6.68403005599976
Saint Kitts and Nevis,KNA,2008,57.7997703552246
Saint Lucia,LCA,2004,47.8336982727051
Saint Lucia,LCA,2005,51.3040504455566
Saint Lucia,LCA,2006,66.2960662841797
Saint Lucia,LCA,2007,88.5222473144531
Saint Lucia,LCA,2008,46.6666717529297
Saint Lucia,LCA,2009,44.742488861084
Saint Lucia,LCA,2010,71.5914916992188
Saint Lucia,LCA,2011,52.9547996520996
Saint Lucia,LCA,2012,68.0332717895508
Saint Lucia,LCA,2013,48.0543098449707
Samoa,WSM,1998,65.7220001220703
Samoa,WSM,1999,52.5387496948242
Samoa,WSM,2000,83.1641311645508
San Marino,SMR,2000,75.2653884887695
San Marino,SMR,2008,86.1140975952148
San Marino,SMR,2010,85.5923233032227
San Marino,SMR,2011,88.9325180053711
San Marino,SMR,2012,143.692657470703
Sao Tome and Principe,STP,2009,106.723480224609
Sao Tome and Principe,STP,2010,76.2402114868164
Sao Tome and Principe,STP,2012,37.297679901123
Saudi Arabia,SAU,1998,3.34795999526978
Saudi Arabia,SAU,1999,2.76323008537292
Saudi Arabia,SAU,2000,2.62959003448486
Saudi Arabia,SAU,2001,2.56541991233826
Saudi Arabia,SAU,2002,2.73423004150391
Saudi Arabia,SAU,2003,2.16622996330261
Saudi Arabia,SAU,2004,2.03970003128052
Saudi Arabia,SAU,2005,2.05338001251221
Saudi Arabia,SAU,2006,2.16275000572205
Saudi Arabia,SAU,2007,2.98382997512817
Saudi Arabia,SAU,2008,3.47298002243042
Saudi Arabia,SAU,2009,4.13929986953735
Saudi Arabia,SAU,2010,4.72033023834229
Saudi Arabia,SAU,2011,5.06014013290405
Saudi Arabia,SAU,2012,5.29295015335083
Saudi Arabia,SAU,2013,5.42151021957397
Senegal,SEN,1999,19.2266998291016
Senegal,SEN,2004,21.1157608032227
Senegal,SEN,2005,19.6844501495361
Senegal,SEN,2006,19.5330104827881
Senegal,SEN,2007,17.1117706298828
Senegal,SEN,2008,13.5491199493408
Senegal,SEN,2009,12.8292999267578
Senegal,SEN,2010,13.5350904464722
Serbia,SRB,2001,7.20531988143921
Serbia,SRB,2002,7.67453002929688
Serbia,SRB,2003,5.91060018539429
Serbia,SRB,2004,5.64301013946533
Serbia,SRB,2005,5.23523998260498
Serbia,SRB,2006,4.77918004989624
Serbia,SRB,2007,5.02806997299194
Serbia,SRB,2008,4.89838981628418
Serbia,SRB,2009,5.42260980606079
Serbia,SRB,2010,5.71261978149414
Serbia,SRB,2011,5.91372013092041
Serbia,SRB,2012,5.51351976394653
Serbia,SRB,2013,4.97159004211426
Seychelles,SYC,2011,215.283233642578
Seychelles,SYC,2012,472.5
Seychelles,SYC,2013,198.450653076172
Sierra Leone,SLE,2000,13.6158103942871
Sierra Leone,SLE,2001,8.87751960754395
Sierra Leone,SLE,2002,9.33432960510254
Singapore,SGP,2008,10.2222995758057
Singapore,SGP,2009,10.0523195266724
Singapore,SGP,2010,9.66709995269775
Singapore,SGP,2011,8.98367023468018
Singapore,SGP,2012,9.04839038848877
Singapore,SGP,2013,8.84208965301514
Slovakia,SVK,1998,3.6867299079895
Slovakia,SVK,1999,3.57159996032715
Slovakia,SVK,2000,4.2329797744751
Slovakia,SVK,2001,6.29940986633301
Slovakia,SVK,2002,7.47534990310669
Slovakia,SVK,2003,8.62353038787842
Slovakia,SVK,2004,9.35134029388428
Slovakia,SVK,2005,10.1672801971436
Slovakia,SVK,2006,11.225640296936
Slovakia,SVK,2007,11.0836000442505
Slovakia,SVK,2008,11.4749298095703
Slovakia,SVK,2009,12.0107498168945
Slovakia,SVK,2010,13.1063804626465
Slovakia,SVK,2011,14.5412101745605
Slovakia,SVK,2012,14.9321699142456
Slovakia,SVK,2013,15.7988796234131
Slovenia,SVN,1998,2.57757997512817
Slovenia,SVN,1999,2.24451994895935
Slovenia,SVN,2000,6.90918016433716
Slovenia,SVN,2001,2.3045699596405
Slovenia,SVN,2002,2.28093004226685
Slovenia,SVN,2003,7.8091402053833
Slovenia,SVN,2004,2.4608199596405
Slovenia,SVN,2005,2.40741991996765
Slovenia,SVN,2006,2.04896998405457
Slovenia,SVN,2007,1.96509003639221
Slovenia,SVN,2008,2.02971005439758
Slovenia,SVN,2009,2.16946005821228
Slovenia,SVN,2010,2.15570998191834
Slovenia,SVN,2011,2.39288997650146
Slovenia,SVN,2012,2.35665988922119
Slovenia,SVN,2013,2.7578399181366
South Africa,ZAF,2012,0.643310010433197
South Asia,,1997,1.23535001277924
South Asia,,1998,1.06667995452881
South Asia,,1999,0.957159996032715
South Asia,,2000,0.944800019264221
South Asia,,2001,1.02279996871948
South Asia,,2002,1.25636994838715
South Asia,,2003,1.37783002853394
South Asia,,2004,1.42765998840332
South Asia,,2005,1.50697004795074
South Asia,,2006,1.40595996379852
South Asia,,2007,1.37326002120972
South Asia,,2008,1.36312997341156
South Asia,,2009,1.40196001529694
South Asia,,2010,1.31661999225616
South Asia,,2011,1.05218005180359
South Asia,,2012,0.935109972953796
South Asia,,2013,0.925549983978271
South Korea,KOR,1998,2.40480995178223
South Korea,KOR,1999,2.400710105896
South Korea,KOR,2000,2.36277008056641
South Korea,KOR,2001,2.35109996795654
South Korea,KOR,2002,2.67041993141174
South Korea,KOR,2003,2.83611011505127
South Korea,KOR,2004,3.00590991973877
South Korea,KOR,2005,3.1400101184845
South Korea,KOR,2006,3.26971006393433
South Korea,KOR,2007,3.42429995536804
South Korea,KOR,2008,3.68033003807068
South Korea,KOR,2009,3.9467499256134
South Korea,KOR,2010,3.87893009185791
South Korea,KOR,2011,3.8090500831604
South Korea,KOR,2013,3.48391008377075
Spain,ESP,1998,1.45601999759674
Spain,ESP,1999,1.46929001808167
Spain,ESP,2000,1.50829005241394
Spain,ESP,2001,1.47857999801636
Spain,ESP,2002,1.50002002716064
Spain,ESP,2003,1.23777997493744
Spain,ESP,2004,1.36863005161285
Spain,ESP,2005,1.36469995975494
Spain,ESP,2006,1.305379986763
Spain,ESP,2007,1.33846998214722
Spain,ESP,2008,1.18671000003815
Spain,ESP,2009,1.22177004814148
