Entity,Code,Year,Wind (kilowatt-hours)
Iraq,IRQ,1996,0
Iraq,IRQ,1997,0
Iraq,IRQ,1998,0
Iraq,IRQ,1999,0
Iraq,IRQ,2000,0
Iraq,IRQ,2001,0
Iraq,IRQ,2002,0
Iraq,IRQ,2003,0
Iraq,IRQ,2004,0
Iraq,IRQ,2005,0
Iraq,IRQ,2006,0
Iraq,IRQ,2007,0
Iraq,IRQ,2008,0
Iraq,IRQ,2009,0
Iraq,IRQ,2010,0
Iraq,IRQ,2011,0
Iraq,IRQ,2012,0
Iraq,IRQ,2013,0
Iraq,IRQ,2014,0
Iraq,IRQ,2015,0
Iraq,IRQ,2016,0
Iraq,IRQ,2017,0
Iraq,IRQ,2018,0
Ireland,IRL,1965,0
Ireland,IRL,1966,0
Ireland,IRL,1967,0
Ireland,IRL,1968,0
Ireland,IRL,1969,0
Ireland,IRL,1970,0
Ireland,IRL,1971,0
Ireland,IRL,1972,0
Ireland,IRL,1973,0
Ireland,IRL,1974,0
Ireland,IRL,1975,0
Ireland,IRL,1976,0
Ireland,IRL,1977,0
Ireland,IRL,1978,0
Ireland,IRL,1979,0
Ireland,IRL,1980,0
Ireland,IRL,1981,0
Ireland,IRL,1982,0
Ireland,IRL,1983,0
Ireland,IRL,1984,0
Ireland,IRL,1985,0
Ireland,IRL,1986,0
Ireland,IRL,1987,0
Ireland,IRL,1988,0
Ireland,IRL,1989,0
Ireland,IRL,1990,0
Ireland,IRL,1991,0
Ireland,IRL,1992,3.7281200481586403
Ireland,IRL,1993,11.130755937411898
Ireland,IRL,1994,14.015975336322873
Ireland,IRL,1995,11.724066366926502
Ireland,IRL,1996,10.179208903314917
Ireland,IRL,1997,36.04563847439058
Ireland,IRL,1998,120.61195494577005
Ireland,IRL,1999,131.9200874805682
Ireland,IRL,2000,169.76496071636268
Ireland,IRL,2001,228.81457121811556
Ireland,IRL,2002,261.3194517349028
Ireland,IRL,2003,300.2391683015076
Ireland,IRL,2004,424.8384604386397
Ireland,IRL,2005,706.7388640594061
Ireland,IRL,2006,1009.0517163909243
Ireland,IRL,2007,1191.7998516786129
Ireland,IRL,2008,1436.4314077762683
Ireland,IRL,2009,1730.4310143559512
Ireland,IRL,2010,1626.7744286166007
Ireland,IRL,2011,2511.265266695709
Ireland,IRL,2012,2290.7529933246533
Ireland,IRL,2013,2590.141958624052
Ireland,IRL,2014,2923.9056394424033
Ireland,IRL,2015,3718.932857500001
Ireland,IRL,2016,3445.8217527086886
Ireland,IRL,2017,4121.907492207028
Ireland,IRL,2018,4582.185520271842
Israel,ISR,1965,0
Israel,ISR,1966,0
Israel,ISR,1967,0
Israel,ISR,1968,0
Israel,ISR,1969,0
Israel,ISR,1970,0
Israel,ISR,1971,0
Israel,ISR,1972,0
Israel,ISR,1973,0
Israel,ISR,1974,0
Israel,ISR,1975,0
Israel,ISR,1976,0
Israel,ISR,1977,0
Israel,ISR,1978,0
Israel,ISR,1979,0
Israel,ISR,1980,0
Israel,ISR,1981,0
Israel,ISR,1982,0
Israel,ISR,1983,0
Israel,ISR,1984,0
Israel,ISR,1985,0
Israel,ISR,1986,0
Israel,ISR,1987,0
Israel,ISR,1988,0
Israel,ISR,1989,0
Israel,ISR,1990,0
Israel,ISR,1991,0
Israel,ISR,1992,0
Israel,ISR,1993,0
Israel,ISR,1994,0
Israel,ISR,1995,0
Israel,ISR,1996,0
Israel,ISR,1997,0
Israel,ISR,1998,0
Israel,ISR,1999,0
Israel,ISR,2000,0
Israel,ISR,2001,4.341823812902161
Israel,ISR,2002,4.69239299400227
Israel,ISR,2003,5.030097265052564
Israel,ISR,2004,4.525148097545725
Israel,ISR,2005,4.433660955735948
Israel,ISR,2006,3.9389004834605594
Israel,ISR,2007,3.843405013874689
Israel,ISR,2008,3.3733393932488256
Israel,ISR,2009,3.294049496522949
Israel,ISR,2010,2.8658625102096384
Israel,ISR,2011,2.4604044009616666
Israel,ISR,2012,2.0734694024950753
Israel,ISR,2013,2.041301809954751
Israel,ISR,2014,1.9768675184619302
Israel,ISR,2015,2.2100250802206065
Israel,ISR,2016,20.89945564434579
Israel,ISR,2017,33.60322175764192
Israel,ISR,2018,33.04998331782391
Italy,ITA,1965,0
Italy,ITA,1966,0
Italy,ITA,1967,0
Italy,ITA,1968,0
Italy,ITA,1969,0
Italy,ITA,1970,0
Italy,ITA,1971,0
Italy,ITA,1972,0
Italy,ITA,1973,0
Italy,ITA,1974,0
Italy,ITA,1975,0
Italy,ITA,1976,0
Italy,ITA,1977,0
Italy,ITA,1978,0
Italy,ITA,1979,0
Italy,ITA,1980,0
Italy,ITA,1981,0
Italy,ITA,1982,0
Italy,ITA,1983,0
Italy,ITA,1984,0
Italy,ITA,1985,0
Italy,ITA,1986,0
Italy,ITA,1987,0
Italy,ITA,1988,0
Italy,ITA,1989,0.09228912483122623
Italy,ITA,1990,0.08853074516196888
Italy,ITA,1991,0.13270317299607626
Italy,ITA,1992,0.08838046985738036
Italy,ITA,1993,0.17659735532710938
Italy,ITA,1994,0.30895869262767856
Italy,ITA,1995,0.39751069052366456
Italy,ITA,1996,1.4603230440725488
Italy,ITA,1997,5.457020858111909
Italy,ITA,1998,10.759500146626017
Italy,ITA,1999,18.718693763590792
Italy,ITA,2000,26.13382752716433
Italy,ITA,2001,54.55176408756044
Italy,ITA,2002,64.61250441424899
Italy,ITA,2003,66.65234257465475
Italy,ITA,2004,83.87737831642164
Italy,ITA,2005,105.79416049741768
Italy,ITA,2006,133.55005809217158
Italy,ITA,2007,180.70044043984475
Italy,ITA,2008,217.10236002817282
Italy,ITA,2009,291.314266719284
Italy,ITA,2010,404.8129173046777
Italy,ITA,2011,435.2799130146504
Italy,ITA,2012,589.2189599071462
Italy,ITA,2013,651.5636740379277
Italy,ITA,2014,661.1967346646252
Italy,ITA,2015,644.8363224551817
Italy,ITA,2016,767.3410567296376
Italy,ITA,2017,769.5093536305502
Italy,ITA,2018,758.4130800382669
Japan,JPN,1965,0
Japan,JPN,1966,0
Japan,JPN,1967,0
Japan,JPN,1968,0
Japan,JPN,1969,0
Japan,JPN,1970,0
Japan,JPN,1971,0
Japan,JPN,1972,0
Japan,JPN,1973,0
Japan,JPN,1974,0
Japan,JPN,1975,0
Japan,JPN,1976,0
Japan,JPN,1977,0
Japan,JPN,1978,0
Japan,JPN,1979,0
Japan,JPN,1980,0
Japan,JPN,1981,0
Japan,JPN,1982,0
Japan,JPN,1983,0
Japan,JPN,1984,0
Japan,JPN,1985,0
Japan,JPN,1986,0
Japan,JPN,1987,0
Japan,JPN,1988,0
Japan,JPN,1989,0
Japan,JPN,1990,0
Japan,JPN,1991,0
Japan,JPN,1992,0
Japan,JPN,1993,0.020088434136523822
Japan,JPN,1994,0.02003329385258582
Japan,JPN,1995,0.01998383088671705
Japan,JPN,1996,0.03987952015097439
Japan,JPN,1997,0.019900678445619543
Japan,JPN,1998,0.14637796478834458
Japan,JPN,1999,0.7515651156872909
Japan,JPN,2000,2.2493186432357835
Japan,JPN,2001,5.192523086349187
Japan,JPN,2002,8.498057813953853
Japan,JPN,2003,17.097515856096457
Japan,JPN,2004,29.558154817166397
Japan,JPN,2005,39.16833529409473
Japan,JPN,2006,43.74933658604767
Japan,JPN,2007,56.11566541877443
Japan,JPN,2008,60.29298504547259
Japan,JPN,2009,70.1584269284742
Japan,JPN,2010,80.36957534323413
Japan,JPN,2011,91.31836376236392
Japan,JPN,2012,96.87107589663927
Japan,JPN,2013,105.27564923991149
Japan,JPN,2014,102.94737522341596
Japan,JPN,2015,107.38936470180101
Japan,JPN,2016,109.99662420082498
Japan,JPN,2017,126.0837825822922
Japan,JPN,2018,140.46560005495198
Kazakhstan,KAZ,1985,0
Kazakhstan,KAZ,1986,0
Kazakhstan,KAZ,1987,0
Kazakhstan,KAZ,1988,0
Kazakhstan,KAZ,1989,0
Kazakhstan,KAZ,1990,0
Kazakhstan,KAZ,1991,0
Kazakhstan,KAZ,1992,0
Kazakhstan,KAZ,1993,0
Kazakhstan,KAZ,1994,0
Kazakhstan,KAZ,1995,0
Kazakhstan,KAZ,1996,0
Kazakhstan,KAZ,1997,0
Kazakhstan,KAZ,1998,0
Kazakhstan,KAZ,1999,0
Kazakhstan,KAZ,2000,0
Kazakhstan,KAZ,2001,0
Kazakhstan,KAZ,2002,0
Kazakhstan,KAZ,2003,0
Kazakhstan,KAZ,2004,0
Kazakhstan,KAZ,2005,0
Kazakhstan,KAZ,2006,0
Kazakhstan,KAZ,2007,0
Kazakhstan,KAZ,2008,0
Kazakhstan,KAZ,2009,0
Kazakhstan,KAZ,2010,0
Kazakhstan,KAZ,2011,0.023484264144078587
Kazakhstan,KAZ,2012,0.41864598197230185
Kazakhstan,KAZ,2013,0.7030576124750383
Kazakhstan,KAZ,2014,2.0174780049702368
Kazakhstan,KAZ,2015,19.72670314875939
Kazakhstan,KAZ,2016,40.583195137681564
Kazakhstan,KAZ,2017,48.041059911504426
Kazakhstan,KAZ,2018,77.75005740993451
Kuwait,KWT,1965,0
Kuwait,KWT,1966,0
Kuwait,KWT,1967,0
Kuwait,KWT,1968,0
Kuwait,KWT,1969,0
Kuwait,KWT,1970,0
Kuwait,KWT,1971,0
Kuwait,KWT,1972,0
Kuwait,KWT,1973,0
Kuwait,KWT,1974,0
Kuwait,KWT,1975,0
Kuwait,KWT,1976,0
Kuwait,KWT,1977,0
Kuwait,KWT,1978,0
Kuwait,KWT,1979,0
Kuwait,KWT,1980,0
Kuwait,KWT,1981,0
Kuwait,KWT,1982,0
Kuwait,KWT,1983,0
Kuwait,KWT,1984,0
Kuwait,KWT,1985,0
Kuwait,KWT,1986,0
Kuwait,KWT,1987,0
Kuwait,KWT,1988,0
Kuwait,KWT,1989,0
Kuwait,KWT,1990,0
Kuwait,KWT,1991,0
Kuwait,KWT,1992,0
Kuwait,KWT,1993,0
Kuwait,KWT,1994,0
Kuwait,KWT,1995,0
Kuwait,KWT,1996,0
Kuwait,KWT,1997,0
Kuwait,KWT,1998,0
Kuwait,KWT,1999,0
Kuwait,KWT,2000,0
Kuwait,KWT,2001,0
Kuwait,KWT,2002,0
Kuwait,KWT,2003,0
Kuwait,KWT,2004,0
Kuwait,KWT,2005,0
Kuwait,KWT,2006,0
Kuwait,KWT,2007,0
Kuwait,KWT,2008,0
Kuwait,KWT,2009,0
Kuwait,KWT,2010,0
Kuwait,KWT,2011,0
Kuwait,KWT,2012,0
Kuwait,KWT,2013,0
Kuwait,KWT,2014,0
Kuwait,KWT,2015,0
Kuwait,KWT,2016,11.638270614101591
Kuwait,KWT,2017,11.323175596646944
Kuwait,KWT,2018,11.101474551607446
Latvia,LVA,1985,0
Latvia,LVA,1986,0
Latvia,LVA,1987,0
Latvia,LVA,1988,0
Latvia,LVA,1989,0
Latvia,LVA,1990,0
Latvia,LVA,1991,0
Latvia,LVA,1992,0
Latvia,LVA,1993,0
Latvia,LVA,1994,0
Latvia,LVA,1995,0
Latvia,LVA,1996,1.061548305768455
Latvia,LVA,1997,2.1455998777007745
Latvia,LVA,1998,2.1650170711641303
Latvia,LVA,1999,2.1856962209302324
Latvia,LVA,2000,5.519249685402685
Latvia,LVA,2001,3.3466446587537093
Latvia,LVA,2002,12.407789275610803
Latvia,LVA,2003,54.777012528187335
Latvia,LVA,2004,56.58067974550242
Latvia,LVA,2005,54.921941669627
Latvia,LVA,2006,54.4056783775281
Latvia,LVA,2007,63.45481444040036
Latvia,LVA,2008,70.30473210041457
Latvia,LVA,2009,58.8884806013986
Latvia,LVA,2010,60.85293494100993
Latvia,LVA,2011,89.2273649808978
Latvia,LVA,2012,137.36612894151764
Latvia,LVA,2013,153.1334440880196
Latvia,LVA,2014,131.51384118258287
Latvia,LVA,2015,193.61466837837838
Latvia,LVA,2016,173.30560564336372
Latvia,LVA,2017,202.32539321886216
Latvia,LVA,2018,168.27865028526972
Lithuania,LTU,1985,0
Lithuania,LTU,1986,0
Lithuania,LTU,1987,0
Lithuania,LTU,1988,0
Lithuania,LTU,1989,0
Lithuania,LTU,1990,0
Lithuania,LTU,1991,0
Lithuania,LTU,1992,0
Lithuania,LTU,1993,0
Lithuania,LTU,1994,0
Lithuania,LTU,1995,0
Lithuania,LTU,1996,0
Lithuania,LTU,1997,0
Lithuania,LTU,1998,0
Lithuania,LTU,1999,0
Lithuania,LTU,2000,0
Lithuania,LTU,2001,0
Lithuania,LTU,2002,0
Lithuania,LTU,2003,0
Lithuania,LTU,2004,0.9340118012422362
Lithuania,LTU,2005,1.4165193929425837
Lithuania,LTU,2006,10.915115906751437
Lithuania,LTU,2007,85.67368147284442
Lithuania,LTU,2008,107.37628253968253
Lithuania,LTU,2009,131.0388381780865
Lithuania,LTU,2010,188.69195876760566
Lithuania,LTU,2011,405.4492359357769
Lithuania,LTU,2012,466.61713420879846
Lithuania,LTU,2013,527.1029032136923
Lithuania,LTU,2014,566.0862023998656
Lithuania,LTU,2015,727.2743588096863
Lithuania,LTU,2016,1034.3289034013842
Lithuania,LTU,2017,1261.4929247838315
Lithuania,LTU,2018,1075.743626818993
Luxembourg,LUX,1965,0
Luxembourg,LUX,1966,0
Luxembourg,LUX,1967,0
Luxembourg,LUX,1968,0
Luxembourg,LUX,1969,0
Luxembourg,LUX,1970,0
Luxembourg,LUX,1971,0
Luxembourg,LUX,1972,0
Luxembourg,LUX,1973,0
Luxembourg,LUX,1974,0
Luxembourg,LUX,1975,0
Luxembourg,LUX,1976,0
Luxembourg,LUX,1977,0
Luxembourg,LUX,1978,0
Luxembourg,LUX,1979,0
Luxembourg,LUX,1980,0
Luxembourg,LUX,1981,0
Luxembourg,LUX,1982,0
Luxembourg,LUX,1983,0
Luxembourg,LUX,1984,0
Luxembourg,LUX,1985,0
Luxembourg,LUX,1986,0
Luxembourg,LUX,1987,0
Luxembourg,LUX,1988,0
Luxembourg,LUX,1989,0
Luxembourg,LUX,1990,0
Luxembourg,LUX,1991,0
Luxembourg,LUX,1992,0
Luxembourg,LUX,1993,0
Luxembourg,LUX,1994,0
Luxembourg,LUX,1995,0
Luxembourg,LUX,1996,0
Luxembourg,LUX,1997,18.7969875
Luxembourg,LUX,1998,67.95157835680752
Luxembourg,LUX,1999,109.90352698375871
Luxembourg,LUX,2000,149.34211036697252
Luxembourg,LUX,2001,141.98564795454547
Luxembourg,LUX,2002,145.08652885135135
Luxembourg,LUX,2003,154.0562876510067
Luxembourg,LUX,2004,229.38402196902658
Luxembourg,LUX,2005,300.2240824017468
Luxembourg,LUX,2006,327.4565261373391
Luxembourg,LUX,2007,356.15513677894734
Luxembourg,LUX,2008,328.75204412371136
Luxembourg,LUX,2009,336.0796449295775
Luxembourg,LUX,2010,285.3450032874016
Luxembourg,LUX,2011,324.7642318689788
Luxembourg,LUX,2012,383.9131772504709
Luxembourg,LUX,2013,402.37955906077354
Luxembourg,LUX,2014,378.7387452432433
Luxembourg,LUX,2015,472.7002628924163
Luxembourg,LUX,2016,461.2580727633852
Luxembourg,LUX,2017,1043.8433419594594
Luxembourg,LUX,2018,1338.2162128973512
Macedonia,MKD,1990,0
Macedonia,MKD,1991,0
Macedonia,MKD,1992,0
Macedonia,MKD,1993,0
Macedonia,MKD,1994,0
Macedonia,MKD,1995,0
Macedonia,MKD,1996,0
Macedonia,MKD,1997,0
Macedonia,MKD,1998,0
Macedonia,MKD,1999,0
Macedonia,MKD,2000,0
Macedonia,MKD,2001,0
Macedonia,MKD,2002,0
Macedonia,MKD,2003,0
Macedonia,MKD,2004,0
Macedonia,MKD,2005,0
Macedonia,MKD,2006,0
Macedonia,MKD,2007,0
Macedonia,MKD,2008,0
Macedonia,MKD,2009,0
Macedonia,MKD,2010,0
Macedonia,MKD,2011,0
Macedonia,MKD,2012,0
Macedonia,MKD,2013,0
Macedonia,MKD,2014,89.44962087584217
Macedonia,MKD,2015,152.8657493025493
Macedonia,MKD,2016,138.44937691494476
Macedonia,MKD,2017,139.64305786263208
Macedonia,MKD,2018,122.97294001920311
Malaysia,MYS,1965,0
Malaysia,MYS,1966,0
Malaysia,MYS,1967,0
Malaysia,MYS,1968,0
Malaysia,MYS,1969,0
Malaysia,MYS,1970,0
Malaysia,MYS,1971,0
Malaysia,MYS,1972,0
Malaysia,MYS,1973,0
Malaysia,MYS,1974,0
Malaysia,MYS,1975,0
Malaysia,MYS,1976,0
Malaysia,MYS,1977,0
Malaysia,MYS,1978,0
Malaysia,MYS,1979,0
Malaysia,MYS,1980,0
Malaysia,MYS,1981,0
Malaysia,MYS,1982,0
Malaysia,MYS,1983,0
Malaysia,MYS,1984,0
Malaysia,MYS,1985,0
Malaysia,MYS,1986,0
Malaysia,MYS,1987,0
Malaysia,MYS,1988,0
Malaysia,MYS,1989,0
Malaysia,MYS,1990,0
Malaysia,MYS,1991,0
Malaysia,MYS,1992,0
Malaysia,MYS,1993,0
Malaysia,MYS,1994,0
Malaysia,MYS,1995,0
Malaysia,MYS,1996,0
Malaysia,MYS,1997,0
Malaysia,MYS,1998,0
Malaysia,MYS,1999,0
Malaysia,MYS,2000,0
Malaysia,MYS,2001,0
Malaysia,MYS,2002,0
Malaysia,MYS,2003,0
Malaysia,MYS,2004,0
Malaysia,MYS,2005,0
Malaysia,MYS,2006,0
Malaysia,MYS,2007,0
Malaysia,MYS,2008,0
Malaysia,MYS,2009,0
Malaysia,MYS,2010,0
Malaysia,MYS,2011,0
Malaysia,MYS,2012,0
Malaysia,MYS,2013,0
Malaysia,MYS,2014,0
Malaysia,MYS,2015,0
Malaysia,MYS,2016,0
Malaysia,MYS,2017,0
Malaysia,MYS,2018,0
Mexico,MEX,1965,0
Mexico,MEX,1966,0
Mexico,MEX,1967,0
Mexico,MEX,1968,0
Mexico,MEX,1969,0
Mexico,MEX,1970,0
Mexico,MEX,1971,0
Mexico,MEX,1972,0
Mexico,MEX,1973,0
Mexico,MEX,1974,0
Mexico,MEX,1975,0
Mexico,MEX,1976,0
Mexico,MEX,1977,0
Mexico,MEX,1978,0
Mexico,MEX,1979,0
Mexico,MEX,1980,0
Mexico,MEX,1981,0
Mexico,MEX,1982,0
Mexico,MEX,1983,0
Mexico,MEX,1984,0
Mexico,MEX,1985,0
Mexico,MEX,1986,0
Mexico,MEX,1987,0
Mexico,MEX,1988,0
Mexico,MEX,1989,0
Mexico,MEX,1990,0.03134958543297237
Mexico,MEX,1991,0.030774013892624515
Mexico,MEX,1992,0.030221972437553833
Mexico,MEX,1993,0.029693407616361075
Mexico,MEX,1994,0.1459458189138826
Mexico,MEX,1995,0.2009649231423802
Mexico,MEX,1996,0.16951130471190698
Mexico,MEX,1997,0.3337767345234698
Mexico,MEX,1998,0.41094450508036984
Mexico,MEX,1999,0.4589100054367339
Mexico,MEX,2000,0.5055611565217392
Mexico,MEX,2001,0.4722768163871663
Mexico,MEX,2002,0.5434740117028077
Mexico,MEX,2003,0.48505542612120567
Mexico,MEX,2004,0.5035791669138401
Mexico,MEX,2005,0.47167584906372345
Mexico,MEX,2006,1.1009767212718484
Mexico,MEX,2007,5.978067256414249
Mexico,MEX,2008,6.055611859405315
Mexico,MEX,2009,13.95423798219875
Mexico,MEX,2010,28.58035737363379
Mexico,MEX,2011,37.492440159298155
Mexico,MEX,2012,82.76412227151799
Mexico,MEX,2013,92.67218391417777
Mexico,MEX,2014,140.50969098649827
Mexico,MEX,2015,188.8542990020352
Mexico,MEX,2016,221.43931948286345
Mexico,MEX,2017,223.9739203121569
Mexico,MEX,2018,263.36866184719986
Morocco,MAR,1965,0
Morocco,MAR,1966,0
Morocco,MAR,1967,0
Morocco,MAR,1968,0
Morocco,MAR,1969,0
Morocco,MAR,1970,0
Morocco,MAR,1971,0
Morocco,MAR,1972,0
Morocco,MAR,1973,0
Morocco,MAR,1974,0
Morocco,MAR,1975,0
Morocco,MAR,1976,0
Morocco,MAR,1977,0
Morocco,MAR,1978,0
Morocco,MAR,1979,0
Morocco,MAR,1980,0
Morocco,MAR,1981,0
Morocco,MAR,1982,0
Morocco,MAR,1983,0
Morocco,MAR,1984,0
Morocco,MAR,1985,0
Morocco,MAR,1986,0
Morocco,MAR,1987,0
Morocco,MAR,1988,0
Morocco,MAR,1989,0
Morocco,MAR,1990,0
Morocco,MAR,1991,0
Morocco,MAR,1992,0
Morocco,MAR,1993,0
Morocco,MAR,1994,0
Morocco,MAR,1995,0
Morocco,MAR,1996,0
Morocco,MAR,1997,0
Morocco,MAR,1998,0
Morocco,MAR,1999,0
Morocco,MAR,2000,5.849171859415156
Morocco,MAR,2001,18.59434674895283
Morocco,MAR,2002,17.323481800033953
Morocco,MAR,2003,17.919088361145626
Morocco,MAR,2004,17.38074207770214
Morocco,MAR,2005,17.825543024363018
Morocco,MAR,2006,15.6502276685603
Morocco,MAR,2007,23.551128411628806
Morocco,MAR,2008,24.883053032628343
Morocco,MAR,2009,32.23434892668108
Morocco,MAR,2010,53.60307381195313
Morocco,MAR,2011,55.566437469037886
Morocco,MAR,2012,57.63159490163047
Morocco,MAR,2013,94.82457168999882
Morocco,MAR,2014,148.06479804632662
Morocco,MAR,2015,191.26471264654975
Morocco,MAR,2016,224.76228421710417
Morocco,MAR,2017,224.46190218852763
Morocco,MAR,2018,280.5269440031641
Netherlands,NLD,1965,0
Netherlands,NLD,1966,0
Netherlands,NLD,1967,0
Netherlands,NLD,1968,0
Netherlands,NLD,1969,0
Netherlands,NLD,1970,0
Netherlands,NLD,1971,0
Netherlands,NLD,1972,0
Netherlands,NLD,1973,0
Netherlands,NLD,1974,0
Netherlands,NLD,1975,0
Netherlands,NLD,1976,0
Netherlands,NLD,1977,0
Netherlands,NLD,1978,0
Netherlands,NLD,1979,0
Netherlands,NLD,1980,0
Netherlands,NLD,1981,0
Netherlands,NLD,1982,0
Netherlands,NLD,1983,0
Netherlands,NLD,1984,0
Netherlands,NLD,1985,0
Netherlands,NLD,1986,0.18029448136475748
Netherlands,NLD,1987,0.3584523939249472
Netherlands,NLD,1988,2.8499569263571143
Netherlands,NLD,1989,4.070637660905239
Netherlands,NLD,1990,9.847538716338125
Netherlands,NLD,1991,15.371984344507135
Netherlands,NLD,1992,25.507194212053278
Netherlands,NLD,1993,29.99048544668588
Netherlands,NLD,1994,40.7518892784176
Netherlands,NLD,1995,53.9313761455909
Netherlands,NLD,1996,73.8932080980531
Netherlands,NLD,1997,79.84669398850208
Netherlands,NLD,1998,106.96116613362125
Netherlands,NLD,1999,107.18416423465521
Netherlands,NLD,2000,136.98222722278038
Netherlands,NLD,2001,135.5383085353977
Netherlands,NLD,2002,154.52971368156426
Netherlands,NLD,2003,214.08684971730136
Netherlands,NLD,2004,301.6613185552896
Netherlands,NLD,2005,332.3439655935724
Netherlands,NLD,2006,437.6360609987834
Netherlands,NLD,2007,547.9334125540679
Netherlands,NLD,2008,676.3724936413569
Netherlands,NLD,2009,725.4542660212919
Netherlands,NLD,2010,629.865258477492
Netherlands,NLD,2011,801.8582048852911
Netherlands,NLD,2012,780.7334635111959
Netherlands,NLD,2013,879.1429713328188
Netherlands,NLD,2014,903.1043686580241
Netherlands,NLD,2015,1172.9889505596884
Netherlands,NLD,2016,1266.1919359649019
Netherlands,NLD,2017,1634.0188126667063
Netherlands,NLD,2018,1627.2636820615476
New Zealand,NZL,1965,0
New Zealand,NZL,1966,0
New Zealand,NZL,1967,0
New Zealand,NZL,1968,0
New Zealand,NZL,1969,0
New Zealand,NZL,1970,0
New Zealand,NZL,1971,0
New Zealand,NZL,1972,0
New Zealand,NZL,1973,0
New Zealand,NZL,1974,0
New Zealand,NZL,1975,0
New Zealand,NZL,1976,0
New Zealand,NZL,1977,0
New Zealand,NZL,1978,0
New Zealand,NZL,1979,0
New Zealand,NZL,1980,0
New Zealand,NZL,1981,0
New Zealand,NZL,1982,0
New Zealand,NZL,1983,0
New Zealand,NZL,1984,0
New Zealand,NZL,1985,0
New Zealand,NZL,1986,0
New Zealand,NZL,1987,0
New Zealand,NZL,1988,0
New Zealand,NZL,1989,0
New Zealand,NZL,1990,0
New Zealand,NZL,1991,0
New Zealand,NZL,1992,0.5190339851555811
New Zealand,NZL,1993,0.7279355359147026
New Zealand,NZL,1994,0.7336915346398012
New Zealand,NZL,1995,0.7233100489795917
New Zealand,NZL,1996,5.894867468388486
New Zealand,NZL,1997,9.534253542110875
New Zealand,NZL,1998,15.348348271670192
New Zealand,NZL,1999,26.876104507595603
New Zealand,NZL,2000,81.97384253174398
New Zealand,NZL,2001,93.59201134339818
New Zealand,NZL,2002,103.24658249558416
New Zealand,NZL,2003,95.8811696742914
New Zealand,NZL,2004,233.18922197794123
New Zealand,NZL,2005,391.0048751148731
New Zealand,NZL,2006,391.1640062231248
New Zealand,NZL,2007,578.0895828632176
New Zealand,NZL,2008,651.1023529733521
New Zealand,NZL,2009,898.7795257853343
New Zealand,NZL,2010,985.8876614645309
New Zealand,NZL,2011,1165.5527521022857
New Zealand,NZL,2012,1224.6167421374219
New Zealand,NZL,2013,1177.4086718211997
New Zealand,NZL,2014,1273.8205336471106
New Zealand,NZL,2015,1342.119776385699
New Zealand,NZL,2016,1302.769477293411
New Zealand,NZL,2017,1198.366607392599
New Zealand,NZL,2018,1135.1930672296014
North America,,1965,0
North America,,1966,0
North America,,1967,0
North America,,1968,0
North America,,1969,0
North America,,1970,0
North America,,1971,0
North America,,1972,0
North America,,1973,0
North America,,1974,0
North America,,1975,0
North America,,1976,0
North America,,1977,0
North America,,1978,0
North America,,1979,0
North America,,1980,0
North America,,1981,0
North America,,1982,0
North America,,1983,0.02713924796607964
North America,,1984,0.0653912896602204
North America,,1985,0.06738137023891848
North America,,1986,0.05118481504809834
North America,,1987,0.04434392591225039
North America,,1988,0.018034386183011304
North America,,1989,20.275138132354854
North America,,1990,26.521181659558067
North America,,1991,27.788809227469635
North America,,1992,27.45284385837948
North America,,1993,28.271076898556977
North America,,1994,32.041637498298236
North America,,1995,29.154897701480156
North America,,1996,29.45640183432002
North America,,1997,29.62663986031581
North America,,1998,27.005467394046978
North America,,1999,40.135131024416296
North America,,2000,49.97174443110245
North America,,2001,59.63596707803154
North America,,2002,89.911021582952
North America,,2003,98.32210320540582
North America,,2004,123.76173557558339
North America,,2005,157.28552630894538
North America,,2006,233.7556882539321
North America,,2007,299.8813827110481
North America,,2008,468.0330525078109
North America,,2009,632.8194636697078
North America,,2010,808.6251286818289
North America,,2011,1012.5482619880199
North America,,2012,1185.3488771822724
North America,,2013,1433.7479734799222
North America,,2014,1577.2842236015506
North America,,2015,1683.1538473616276
North America,,2016,1967.8197488988474
North America,,2017,2156.1847463995446
North America,,2018,2329.8604805809014
Norway,NOR,1965,0
Norway,NOR,1966,0
Norway,NOR,1967,0
Norway,NOR,1968,0
Norway,NOR,1969,0
Norway,NOR,1970,0
Norway,NOR,1971,0
Norway,NOR,1972,0
Norway,NOR,1973,0
Norway,NOR,1974,0
Norway,NOR,1975,0
Norway,NOR,1976,0
Norway,NOR,1977,0
Norway,NOR,1978,0
Norway,NOR,1979,0
Norway,NOR,1980,0
Norway,NOR,1981,0
Norway,NOR,1982,0
Norway,NOR,1983,0
Norway,NOR,1984,0
Norway,NOR,1985,0
Norway,NOR,1986,0
Norway,NOR,1987,0
Norway,NOR,1988,0
Norway,NOR,1989,0
Norway,NOR,1990,0
Norway,NOR,1991,0
Norway,NOR,1992,0
Norway,NOR,1993,0
Norway,NOR,1994,0
Norway,NOR,1995,0
Norway,NOR,1996,0
Norway,NOR,1997,0
Norway,NOR,1998,0
Norway,NOR,1999,8.397054959767546
Norway,NOR,2000,17.66416048677484
Norway,NOR,2001,16.732024174220655
Norway,NOR,2002,22.520087938847343
Norway,NOR,2003,126.56685457111595
Norway,NOR,2004,148.53082503479774
Norway,NOR,2005,288.05904095854925
Norway,NOR,2006,358.1605411812541
Norway,NOR,2007,497.42920436321253
