Entity,Code,Year,Estimated deaths from volcanic eruptions (deaths)
Indonesia,IDN,1961,6
Indonesia,IDN,1962,7
Indonesia,IDN,1963,1151
Indonesia,IDN,1964,115
Indonesia,IDN,1965,0
Indonesia,IDN,1966,254
Indonesia,IDN,1967,3
Indonesia,IDN,1968,0
Indonesia,IDN,1969,5
Indonesia,IDN,1970,0
Indonesia,IDN,1971,0
Indonesia,IDN,1972,0
Indonesia,IDN,1973,2
Indonesia,IDN,1974,13
Indonesia,IDN,1975,80
Indonesia,IDN,1976,149
Indonesia,IDN,1977,0
Indonesia,IDN,1978,15
Indonesia,IDN,1979,1388
Indonesia,IDN,1980,0
Indonesia,IDN,1981,373
Indonesia,IDN,1982,68
Indonesia,IDN,1983,0
Indonesia,IDN,1984,0
Indonesia,IDN,1985,70
Indonesia,IDN,1986,1
Indonesia,IDN,1987,125
Indonesia,IDN,1988,1
Indonesia,IDN,1989,0
Indonesia,IDN,1990,36
Indonesia,IDN,1991,1
Indonesia,IDN,1992,13
Indonesia,IDN,1993,2
Indonesia,IDN,1994,97
Indonesia,IDN,1995,1
Indonesia,IDN,1996,0
Indonesia,IDN,1997,11
Indonesia,IDN,1998,10
Indonesia,IDN,1999,0
Indonesia,IDN,2000,3
Indonesia,IDN,2001,2
Indonesia,IDN,2002,3
Indonesia,IDN,2004,1
Indonesia,IDN,2005,0
Indonesia,IDN,2006,2
Indonesia,IDN,2007,6
Indonesia,IDN,2008,0
Indonesia,IDN,2010,373
Indonesia,IDN,2011,6
Indonesia,IDN,2013,6
Indonesia,IDN,2014,25
Indonesia,IDN,2015,1
Indonesia,IDN,2016,8
Indonesia,IDN,2017,16
Italy,ITA,141 BCE,40
Italy,ITA,79,2100
Italy,ITA,450,0
Italy,ITA,764,0
Italy,ITA,1169,16000
Italy,ITA,1300,0
Italy,ITA,1362,0
Italy,ITA,1410,0
Italy,ITA,1485,0
Italy,ITA,1510,0
Italy,ITA,1536,1
Italy,ITA,1538,24
Italy,ITA,1568,0
Italy,ITA,1570,0
Italy,ITA,1580,0
Italy,ITA,1586,0
Italy,ITA,1595,0
Italy,ITA,1598,0
Italy,ITA,1600,0
Italy,ITA,1629,0
Italy,ITA,1630,0
Italy,ITA,1631,4000
Italy,ITA,1638,0
Italy,ITA,1640,0
Italy,ITA,1650,0
Italy,ITA,1660,0
Italy,ITA,1663,0
Italy,ITA,1664,0
Italy,ITA,1669,2
Italy,ITA,1672,0
Italy,ITA,1677,0
Italy,ITA,1682,4
Italy,ITA,1684,0
Italy,ITA,1711,0
Italy,ITA,1716,0
Italy,ITA,1717,0
Italy,ITA,1718,0
Italy,ITA,1721,0
Italy,ITA,1727,0
Italy,ITA,1737,2
Italy,ITA,1741,0
Italy,ITA,1754,0
Italy,ITA,1755,0
Italy,ITA,1757,0
Italy,ITA,1760,0
Italy,ITA,1766,0
Italy,ITA,1772,0
Italy,ITA,1775,0
Italy,ITA,1778,0
Italy,ITA,1779,0
Italy,ITA,1780,0
Italy,ITA,1781,0
Italy,ITA,1783,0
Italy,ITA,1784,0
Italy,ITA,1785,0
Italy,ITA,1786,0
Italy,ITA,1790,0
Italy,ITA,1792,0
Italy,ITA,1794,400
Italy,ITA,1800,0
Italy,ITA,1801,0
Italy,ITA,1805,4
Italy,ITA,1812,0
Italy,ITA,1814,0
Italy,ITA,1815,0
Italy,ITA,1816,0
Italy,ITA,1822,0
Italy,ITA,1832,0
Italy,ITA,1833,0
Italy,ITA,1838,0
Italy,ITA,1840,0
Italy,ITA,1843,56
Italy,ITA,1845,0
Italy,ITA,1846,0
Italy,ITA,1848,0
Italy,ITA,1853,0
Italy,ITA,1854,0
Italy,ITA,1856,0
Italy,ITA,1860,0
Italy,ITA,1861,0
Italy,ITA,1864,0
Italy,ITA,1866,0
Italy,ITA,1867,0
Italy,ITA,1868,0
Italy,ITA,1869,0
Italy,ITA,1871,0
Italy,ITA,1872,9
Italy,ITA,1873,9
Italy,ITA,1874,0
Italy,ITA,1875,0
Italy,ITA,1877,0
Italy,ITA,1878,0
Italy,ITA,1883,0
Italy,ITA,1885,0
Italy,ITA,1886,0
Italy,ITA,1887,0
Italy,ITA,1888,0
Italy,ITA,1892,0
Italy,ITA,1893,0
Italy,ITA,1894,0
Italy,ITA,1895,0
Italy,ITA,1896,0
Italy,ITA,1897,0
Italy,ITA,1899,0
Italy,ITA,1900,0
Italy,ITA,1902,0
Italy,ITA,1903,0
Italy,ITA,1904,0
Italy,ITA,1905,1
Italy,ITA,1906,350
Italy,ITA,1907,0
Italy,ITA,1909,0
Italy,ITA,1910,0
Italy,ITA,1911,0
Italy,ITA,1912,0
Italy,ITA,1913,0
Italy,ITA,1914,0
Italy,ITA,1917,0
Italy,ITA,1919,4
Italy,ITA,1920,0
Italy,ITA,1921,0
Italy,ITA,1923,0
Italy,ITA,1924,0
Italy,ITA,1926,0
Italy,ITA,1927,0
Italy,ITA,1928,5
Italy,ITA,1929,2
Italy,ITA,1930,6
Italy,ITA,1931,0
Italy,ITA,1932,0
Italy,ITA,1933,0
Italy,ITA,1934,0
Italy,ITA,1936,0
Italy,ITA,1937,0
Italy,ITA,1938,0
Italy,ITA,1939,0
Italy,ITA,1940,0
Italy,ITA,1941,0
Italy,ITA,1943,0
Italy,ITA,1944,27
Italy,ITA,1946,0
Italy,ITA,1947,0
Italy,ITA,1949,0
Italy,ITA,1950,0
Italy,ITA,1951,0
Italy,ITA,1952,0
Italy,ITA,1953,0
Italy,ITA,1954,0
Italy,ITA,1955,0
Italy,ITA,1957,0
Italy,ITA,1958,0
Italy,ITA,1961,0
Italy,ITA,1962,0
Italy,ITA,1963,0
Italy,ITA,1964,0
Italy,ITA,1965,0
Italy,ITA,1966,0
Italy,ITA,1967,0
Italy,ITA,1968,0
Italy,ITA,1969,0
Italy,ITA,1970,3
Italy,ITA,1971,0
Italy,ITA,1972,0
Italy,ITA,1973,0
Italy,ITA,1974,0
Italy,ITA,1975,0
Italy,ITA,1976,0
Italy,ITA,1977,0
Italy,ITA,1978,0
Italy,ITA,1979,9
Italy,ITA,1980,0
Italy,ITA,1981,0
Italy,ITA,1982,0
Italy,ITA,1983,0
Italy,ITA,1984,1
Italy,ITA,1985,1
Italy,ITA,1986,1
Italy,ITA,1987,2
Italy,ITA,1988,0
Italy,ITA,1989,0
Italy,ITA,1990,0
Italy,ITA,1991,0
Italy,ITA,1992,0
Italy,ITA,1993,0
Italy,ITA,1994,0
Italy,ITA,1995,0
Italy,ITA,1996,0
Italy,ITA,1997,0
Italy,ITA,1998,0
Italy,ITA,1999,0
Italy,ITA,2000,0
Italy,ITA,2001,2
Italy,ITA,2002,0
Italy,ITA,2004,0
Italy,ITA,2005,0
Italy,ITA,2006,0
Italy,ITA,2007,0
Italy,ITA,2008,0
Italy,ITA,2010,0
Italy,ITA,2011,0
Italy,ITA,2013,0
Italy,ITA,2014,0
Italy,ITA,2015,0
Italy,ITA,2016,0
Italy,ITA,2017,3
Japan,JPN,141 BCE,0
Japan,JPN,79,0
Japan,JPN,450,0
Japan,JPN,764,80
Japan,JPN,1169,0
Japan,JPN,1300,0
Japan,JPN,1362,0
Japan,JPN,1410,180
Japan,JPN,1485,1
Japan,JPN,1510,0
Japan,JPN,1536,0
Japan,JPN,1538,0
Japan,JPN,1568,0
Japan,JPN,1570,0
Japan,JPN,1580,0
Japan,JPN,1586,0
Japan,JPN,1595,0
Japan,JPN,1598,800
Japan,JPN,1600,0
Japan,JPN,1629,0
Japan,JPN,1630,0
Japan,JPN,1631,0
Japan,JPN,1638,0
Japan,JPN,1640,700
Japan,JPN,1650,0
Japan,JPN,1660,0
Japan,JPN,1663,5
Japan,JPN,1664,30
Japan,JPN,1669,0
Japan,JPN,1672,0
Japan,JPN,1677,0
Japan,JPN,1682,0
Japan,JPN,1684,0
Japan,JPN,1711,0
Japan,JPN,1716,1
Japan,JPN,1717,1
Japan,JPN,1718,0
Japan,JPN,1721,15
Japan,JPN,1727,0
Japan,JPN,1737,0
Japan,JPN,1741,2000
Japan,JPN,1754,0
Japan,JPN,1755,0
Japan,JPN,1757,0
Japan,JPN,1760,0
Japan,JPN,1766,0
Japan,JPN,1772,0
Japan,JPN,1775,0
Japan,JPN,1778,0
Japan,JPN,1779,153
Japan,JPN,1780,7
Japan,JPN,1781,38
Japan,JPN,1783,1491
Japan,JPN,1784,0
Japan,JPN,1785,135
Japan,JPN,1786,0
Japan,JPN,1790,0
Japan,JPN,1792,14524
Japan,JPN,1794,0
Japan,JPN,1800,0
Japan,JPN,1801,8
Japan,JPN,1805,0
Japan,JPN,1812,0
Japan,JPN,1814,0
Japan,JPN,1815,0
Japan,JPN,1816,1
Japan,JPN,1822,50
Japan,JPN,1832,0
Japan,JPN,1833,0
Japan,JPN,1838,0
Japan,JPN,1840,0
Japan,JPN,1843,0
Japan,JPN,1845,0
Japan,JPN,1846,0
Japan,JPN,1848,0
Japan,JPN,1853,0
Japan,JPN,1854,3
Japan,JPN,1856,20
Japan,JPN,1860,0
Japan,JPN,1861,0
Japan,JPN,1864,0
Japan,JPN,1866,0
Japan,JPN,1867,3
Japan,JPN,1868,0
Japan,JPN,1869,0
Japan,JPN,1871,0
Japan,JPN,1872,4
Japan,JPN,1873,0
Japan,JPN,1874,1
Japan,JPN,1875,0
Japan,JPN,1877,0
Japan,JPN,1878,0
Japan,JPN,1883,0
Japan,JPN,1885,0
Japan,JPN,1886,0
Japan,JPN,1887,0
Japan,JPN,1888,461
Japan,JPN,1892,0
Japan,JPN,1893,2
Japan,JPN,1894,0
Japan,JPN,1895,4
Japan,JPN,1896,1
Japan,JPN,1897,0
Japan,JPN,1899,0
Japan,JPN,1900,99
Japan,JPN,1902,125
Japan,JPN,1903,0
Japan,JPN,1904,0
Japan,JPN,1905,0
Japan,JPN,1906,0
Japan,JPN,1907,0
Japan,JPN,1909,0
Japan,JPN,1910,1
Japan,JPN,1911,1
Japan,JPN,1912,0
Japan,JPN,1913,1
Japan,JPN,1914,63
Japan,JPN,1917,0
Japan,JPN,1919,2
Japan,JPN,1920,0
Japan,JPN,1921,1
Japan,JPN,1923,1
Japan,JPN,1924,0
Japan,JPN,1926,144
Japan,JPN,1927,0
Japan,JPN,1928,0
Japan,JPN,1929,2
Japan,JPN,1930,6
Japan,JPN,1931,3
Japan,JPN,1932,2
Japan,JPN,1933,9
Japan,JPN,1934,0
Japan,JPN,1936,2
Japan,JPN,1937,0
Japan,JPN,1938,2
Japan,JPN,1939,2
Japan,JPN,1940,11
Japan,JPN,1941,1
Japan,JPN,1943,0
Japan,JPN,1944,2
Japan,JPN,1946,1
Japan,JPN,1947,710
Japan,JPN,1949,0
Japan,JPN,1950,1
Japan,JPN,1951,2
Japan,JPN,1952,32
Japan,JPN,1953,17
Japan,JPN,1954,1
Japan,JPN,1955,0
Japan,JPN,1957,26
Japan,JPN,1958,2
Japan,JPN,1961,4
Japan,JPN,1962,5
Japan,JPN,1963,0
Japan,JPN,1964,0
Japan,JPN,1965,0
Japan,JPN,1966,0
Japan,JPN,1967,0
Japan,JPN,1968,0
Japan,JPN,1969,1
Japan,JPN,1970,0
Japan,JPN,1971,6
Japan,JPN,1972,2
Japan,JPN,1973,0
Japan,JPN,1974,11
Japan,JPN,1975,0
Japan,JPN,1976,3
Japan,JPN,1977,3
Japan,JPN,1978,3
Japan,JPN,1979,3
Japan,JPN,1980,0
Japan,JPN,1981,0
Japan,JPN,1982,0
Japan,JPN,1983,0
Japan,JPN,1984,29
Japan,JPN,1985,0
Japan,JPN,1986,2
Japan,JPN,1987,0
Japan,JPN,1988,3
Japan,JPN,1989,3
Japan,JPN,1990,3
Japan,JPN,1991,43
Japan,JPN,1992,0
Japan,JPN,1993,1
Japan,JPN,1994,1
Japan,JPN,1995,4
Japan,JPN,1996,0
Japan,JPN,1997,9
Japan,JPN,1998,0
Japan,JPN,1999,0
Japan,JPN,2000,1
Japan,JPN,2001,0
Japan,JPN,2002,0
Japan,JPN,2004,0
Japan,JPN,2005,0
Japan,JPN,2006,0
Japan,JPN,2007,0
Japan,JPN,2008,0
Japan,JPN,2010,0
Japan,JPN,2011,0
Japan,JPN,2013,0
Japan,JPN,2014,55
Japan,JPN,2015,0
Japan,JPN,2016,0
Japan,JPN,2017,0
Martinique,MTQ,141 BCE,0
Martinique,MTQ,79,0
Martinique,MTQ,450,0
Martinique,MTQ,764,0
Martinique,MTQ,1169,0
Martinique,MTQ,1300,0
Martinique,MTQ,1362,0
Martinique,MTQ,1410,0
Martinique,MTQ,1485,0
Martinique,MTQ,1510,0
Martinique,MTQ,1536,0
Martinique,MTQ,1538,0
Martinique,MTQ,1568,0
Martinique,MTQ,1570,0
Martinique,MTQ,1580,0
Martinique,MTQ,1586,0
Martinique,MTQ,1595,0
Martinique,MTQ,1598,0
Martinique,MTQ,1600,0
Martinique,MTQ,1629,0
Martinique,MTQ,1630,0
Martinique,MTQ,1631,0
Martinique,MTQ,1638,0
Martinique,MTQ,1640,0
Martinique,MTQ,1650,0
Martinique,MTQ,1660,0
Martinique,MTQ,1663,0
Martinique,MTQ,1664,0
Martinique,MTQ,1669,0
Martinique,MTQ,1672,0
Martinique,MTQ,1677,0
Martinique,MTQ,1682,0
Martinique,MTQ,1684,0
Martinique,MTQ,1711,0
Martinique,MTQ,1716,0
Martinique,MTQ,1717,0
Martinique,MTQ,1718,0
Martinique,MTQ,1721,0
Martinique,MTQ,1727,0
Martinique,MTQ,1737,0
Martinique,MTQ,1741,0
Martinique,MTQ,1754,0
Martinique,MTQ,1755,0
Martinique,MTQ,1757,0
Martinique,MTQ,1760,0
Martinique,MTQ,1766,0
Martinique,MTQ,1772,0
Martinique,MTQ,1775,0
Martinique,MTQ,1778,0
Martinique,MTQ,1779,0
Martinique,MTQ,1780,0
Martinique,MTQ,1781,0
Martinique,MTQ,1783,0
Martinique,MTQ,1784,0
Martinique,MTQ,1785,0
Martinique,MTQ,1786,0
Martinique,MTQ,1790,0
Martinique,MTQ,1792,0
Martinique,MTQ,1794,0
Martinique,MTQ,1800,0
Martinique,MTQ,1801,0
Martinique,MTQ,1805,0
Martinique,MTQ,1812,0
Martinique,MTQ,1814,0
Martinique,MTQ,1815,0
Martinique,MTQ,1816,0
Martinique,MTQ,1822,0
Martinique,MTQ,1832,0
Martinique,MTQ,1833,0
Martinique,MTQ,1838,0
Martinique,MTQ,1840,0
Martinique,MTQ,1843,0
Martinique,MTQ,1845,0
Martinique,MTQ,1846,0
Martinique,MTQ,1848,0
Martinique,MTQ,1853,0
Martinique,MTQ,1854,0
Martinique,MTQ,1856,0
Martinique,MTQ,1860,0
Martinique,MTQ,1861,0
Martinique,MTQ,1864,0
Martinique,MTQ,1866,0
Martinique,MTQ,1867,0
Martinique,MTQ,1868,0
Martinique,MTQ,1869,0
Martinique,MTQ,1871,0
Martinique,MTQ,1872,0
Martinique,MTQ,1873,0
Martinique,MTQ,1874,0
Martinique,MTQ,1875,0
Martinique,MTQ,1877,0
Martinique,MTQ,1878,0
Martinique,MTQ,1883,0
Martinique,MTQ,1885,0
Martinique,MTQ,1886,0
Martinique,MTQ,1887,0
Martinique,MTQ,1888,0
Martinique,MTQ,1892,0
Martinique,MTQ,1893,0
Martinique,MTQ,1894,0
Martinique,MTQ,1895,0
Martinique,MTQ,1896,0
Martinique,MTQ,1897,0
Martinique,MTQ,1899,0
Martinique,MTQ,1900,0
Martinique,MTQ,1902,29523
Martinique,MTQ,1903,0
Martinique,MTQ,1904,0
Martinique,MTQ,1905,0
Martinique,MTQ,1906,0
Martinique,MTQ,1907,0
Martinique,MTQ,1909,0
Martinique,MTQ,1910,0
Martinique,MTQ,1911,0
Martinique,MTQ,1912,0
Martinique,MTQ,1913,0
Martinique,MTQ,1914,0
Martinique,MTQ,1917,0
Martinique,MTQ,1919,0
Martinique,MTQ,1920,0
Martinique,MTQ,1921,0
Martinique,MTQ,1923,0
Martinique,MTQ,1924,0
Martinique,MTQ,1926,0
Martinique,MTQ,1927,0
Martinique,MTQ,1928,0
Martinique,MTQ,1929,0
Martinique,MTQ,1930,0
Martinique,MTQ,1931,0
Martinique,MTQ,1932,0
Martinique,MTQ,1933,0
Martinique,MTQ,1934,0
Martinique,MTQ,1936,0
Martinique,MTQ,1937,0
Martinique,MTQ,1938,0
Martinique,MTQ,1939,0
Martinique,MTQ,1940,0
Martinique,MTQ,1941,0
Martinique,MTQ,1943,0
Martinique,MTQ,1944,0
Martinique,MTQ,1946,0
Martinique,MTQ,1947,0
Martinique,MTQ,1949,0
Martinique,MTQ,1950,0
Martinique,MTQ,1951,0
Martinique,MTQ,1952,0
Martinique,MTQ,1953,0
Martinique,MTQ,1954,0
Martinique,MTQ,1955,0
Martinique,MTQ,1957,0
Martinique,MTQ,1958,0
Martinique,MTQ,1961,0
Martinique,MTQ,1962,0
Martinique,MTQ,1963,0
Martinique,MTQ,1964,0
Martinique,MTQ,1965,0
Martinique,MTQ,1966,0
Martinique,MTQ,1967,0
Martinique,MTQ,1968,0
Martinique,MTQ,1969,0
Martinique,MTQ,1970,0
Martinique,MTQ,1971,0
Martinique,MTQ,1972,0
Martinique,MTQ,1973,0
Martinique,MTQ,1974,0
Martinique,MTQ,1975,0
Martinique,MTQ,1976,0
Martinique,MTQ,1977,0
Martinique,MTQ,1978,0
Martinique,MTQ,1979,0
Martinique,MTQ,1980,0
Martinique,MTQ,1981,0
Martinique,MTQ,1982,0
Martinique,MTQ,1983,0
Martinique,MTQ,1984,0
Martinique,MTQ,1985,0
Martinique,MTQ,1986,0
Martinique,MTQ,1987,0
Martinique,MTQ,1988,0
Martinique,MTQ,1989,0
Martinique,MTQ,1990,0
Martinique,MTQ,1991,0
Martinique,MTQ,1992,0
Martinique,MTQ,1993,0
Martinique,MTQ,1994,0
Martinique,MTQ,1995,0
Martinique,MTQ,1996,0
Martinique,MTQ,1997,0
Martinique,MTQ,1998,0
Martinique,MTQ,1999,0
Martinique,MTQ,2000,0
Martinique,MTQ,2001,0
Martinique,MTQ,2002,0
Martinique,MTQ,2004,0
Martinique,MTQ,2005,0
Martinique,MTQ,2006,0
Martinique,MTQ,2007,0
Martinique,MTQ,2008,0
Martinique,MTQ,2010,0
Martinique,MTQ,2011,0
Martinique,MTQ,2013,0
Martinique,MTQ,2014,0
Martinique,MTQ,2015,0
Martinique,MTQ,2016,0
Martinique,MTQ,2017,0
Mexico,MEX,141 BCE,0
Mexico,MEX,79,0
Mexico,MEX,450,0
Mexico,MEX,764,0
Mexico,MEX,1169,0
Mexico,MEX,1300,0
Mexico,MEX,1362,0
Mexico,MEX,1410,0
Mexico,MEX,1485,0
Mexico,MEX,1510,0
Mexico,MEX,1536,0
Mexico,MEX,1538,0
Mexico,MEX,1568,0
Mexico,MEX,1570,0
Mexico,MEX,1580,0
Mexico,MEX,1586,0
Mexico,MEX,1595,0
Mexico,MEX,1598,0
Mexico,MEX,1600,0
Mexico,MEX,1629,0
Mexico,MEX,1630,0
Mexico,MEX,1631,0
Mexico,MEX,1638,0
Mexico,MEX,1640,0
Mexico,MEX,1650,0
Mexico,MEX,1660,0
Mexico,MEX,1663,0
Mexico,MEX,1664,0
Mexico,MEX,1669,0
Mexico,MEX,1672,0
Mexico,MEX,1677,0
Mexico,MEX,1682,0
Mexico,MEX,1684,0
Mexico,MEX,1711,0
Mexico,MEX,1716,0
Mexico,MEX,1717,0
Mexico,MEX,1718,0
Mexico,MEX,1721,0
Mexico,MEX,1727,0
Mexico,MEX,1737,0
Mexico,MEX,1741,0
Mexico,MEX,1754,0
Mexico,MEX,1755,0
Mexico,MEX,1757,0
Mexico,MEX,1760,0
Mexico,MEX,1766,0
Mexico,MEX,1772,0
Mexico,MEX,1775,0
Mexico,MEX,1778,0
Mexico,MEX,1779,0
Mexico,MEX,1780,0
Mexico,MEX,1781,0
Mexico,MEX,1783,0
Mexico,MEX,1784,0
Mexico,MEX,1785,0
Mexico,MEX,1786,0
Mexico,MEX,1790,0
Mexico,MEX,1792,0
Mexico,MEX,1794,0
Mexico,MEX,1800,0
Mexico,MEX,1801,0
Mexico,MEX,1805,0
Mexico,MEX,1812,0
Mexico,MEX,1814,0
Mexico,MEX,1815,0
Mexico,MEX,1816,0
Mexico,MEX,1822,0
Mexico,MEX,1832,0
Mexico,MEX,1833,0
Mexico,MEX,1838,0
Mexico,MEX,1840,0
Mexico,MEX,1843,0
Mexico,MEX,1845,0
Mexico,MEX,1846,0
Mexico,MEX,1848,0
Mexico,MEX,1853,0
Mexico,MEX,1854,0
Mexico,MEX,1856,0
Mexico,MEX,1860,0
Mexico,MEX,1861,0
Mexico,MEX,1864,0
Mexico,MEX,1866,0
Mexico,MEX,1867,0
Mexico,MEX,1868,0
Mexico,MEX,1869,0
Mexico,MEX,1871,0
Mexico,MEX,1872,0
Mexico,MEX,1873,0
Mexico,MEX,1874,0
Mexico,MEX,1875,0
Mexico,MEX,1877,0
Mexico,MEX,1878,0
Mexico,MEX,1883,0
Mexico,MEX,1885,0
Mexico,MEX,1886,0
Mexico,MEX,1887,0
Mexico,MEX,1888,0
Mexico,MEX,1892,0
Mexico,MEX,1893,0
Mexico,MEX,1894,0
Mexico,MEX,1895,0
Mexico,MEX,1896,0
Mexico,MEX,1897,0
Mexico,MEX,1899,0
Mexico,MEX,1900,0
Mexico,MEX,1902,0
Mexico,MEX,1903,0
Mexico,MEX,1904,0
Mexico,MEX,1905,0
Mexico,MEX,1906,0
Mexico,MEX,1907,0
Mexico,MEX,1909,0
Mexico,MEX,1910,0
Mexico,MEX,1911,0
Mexico,MEX,1912,0
Mexico,MEX,1913,13
Mexico,MEX,1914,0
Mexico,MEX,1917,0
Mexico,MEX,1919,0
Mexico,MEX,1920,0
Mexico,MEX,1921,0
Mexico,MEX,1923,0
Mexico,MEX,1924,0
Mexico,MEX,1926,0
Mexico,MEX,1927,0
Mexico,MEX,1928,0
Mexico,MEX,1929,0
Mexico,MEX,1930,0
Mexico,MEX,1931,0
Mexico,MEX,1932,0
Mexico,MEX,1933,0
Mexico,MEX,1934,0
Mexico,MEX,1936,0
Mexico,MEX,1937,0
Mexico,MEX,1938,0
Mexico,MEX,1939,0
Mexico,MEX,1940,0
Mexico,MEX,1941,0
Mexico,MEX,1943,103
Mexico,MEX,1944,0
Mexico,MEX,1946,0
Mexico,MEX,1947,0
Mexico,MEX,1949,0
Mexico,MEX,1950,0
Mexico,MEX,1951,0
Mexico,MEX,1952,0
Mexico,MEX,1953,0
Mexico,MEX,1954,0
Mexico,MEX,1955,0
Mexico,MEX,1957,0
Mexico,MEX,1958,0
Mexico,MEX,1961,0
Mexico,MEX,1962,0
Mexico,MEX,1963,0
Mexico,MEX,1964,0
Mexico,MEX,1965,0
Mexico,MEX,1966,0
Mexico,MEX,1967,0
Mexico,MEX,1968,0
Mexico,MEX,1969,0
Mexico,MEX,1970,0
Mexico,MEX,1971,0
Mexico,MEX,1972,0
Mexico,MEX,1973,0
Mexico,MEX,1974,0
Mexico,MEX,1975,0
Mexico,MEX,1976,0
Mexico,MEX,1977,0
Mexico,MEX,1978,0
Mexico,MEX,1979,0
Mexico,MEX,1980,0
Mexico,MEX,1981,0
Mexico,MEX,1982,1913
Mexico,MEX,1983,0
Mexico,MEX,1984,0
Mexico,MEX,1985,0
Mexico,MEX,1986,0
Mexico,MEX,1987,0
Mexico,MEX,1988,0
Mexico,MEX,1989,0
Mexico,MEX,1990,0
Mexico,MEX,1991,0
Mexico,MEX,1992,0
Mexico,MEX,1993,0
Mexico,MEX,1994,0
Mexico,MEX,1995,0
Mexico,MEX,1996,5
Mexico,MEX,1997,0
Mexico,MEX,1998,0
Mexico,MEX,1999,0
Mexico,MEX,2000,0
Mexico,MEX,2001,0
Mexico,MEX,2002,0
Mexico,MEX,2004,0
Mexico,MEX,2005,0
Mexico,MEX,2006,0
Mexico,MEX,2007,0
Mexico,MEX,2008,0
Mexico,MEX,2010,0
Mexico,MEX,2011,0
Mexico,MEX,2013,0
Mexico,MEX,2014,0
Mexico,MEX,2015,0
Mexico,MEX,2016,0
Mexico,MEX,2017,0
Montserrat,MSR,141 BCE,0
Montserrat,MSR,79,0
Montserrat,MSR,450,0
Montserrat,MSR,764,0
Montserrat,MSR,1169,0
Montserrat,MSR,1300,0
Montserrat,MSR,1362,0
Montserrat,MSR,1410,0
Montserrat,MSR,1485,0
Montserrat,MSR,1510,0
Montserrat,MSR,1536,0
Montserrat,MSR,1538,0
Montserrat,MSR,1568,0
Montserrat,MSR,1570,0
Montserrat,MSR,1580,0
Montserrat,MSR,1586,0
Montserrat,MSR,1595,0
Montserrat,MSR,1598,0
Montserrat,MSR,1600,0
Montserrat,MSR,1629,0
Montserrat,MSR,1630,0
Montserrat,MSR,1631,0
Montserrat,MSR,1638,0
Montserrat,MSR,1640,0
Montserrat,MSR,1650,0
Montserrat,MSR,1660,0
Montserrat,MSR,1663,0
Montserrat,MSR,1664,0
Montserrat,MSR,1669,0
Montserrat,MSR,1672,0
Montserrat,MSR,1677,0
Montserrat,MSR,1682,0
Montserrat,MSR,1684,0
Montserrat,MSR,1711,0
Montserrat,MSR,1716,0
Montserrat,MSR,1717,0
Montserrat,MSR,1718,0
Montserrat,MSR,1721,0
Montserrat,MSR,1727,0
Montserrat,MSR,1737,0
Montserrat,MSR,1741,0
Montserrat,MSR,1754,0
Montserrat,MSR,1755,0
Montserrat,MSR,1757,0
Montserrat,MSR,1760,0
Montserrat,MSR,1766,0
Montserrat,MSR,1772,0
Montserrat,MSR,1775,0
Montserrat,MSR,1778,0
Montserrat,MSR,1779,0
Montserrat,MSR,1780,0
Montserrat,MSR,1781,0
Montserrat,MSR,1783,0
Montserrat,MSR,1784,0
Montserrat,MSR,1785,0
Montserrat,MSR,1786,0
Montserrat,MSR,1790,0
Montserrat,MSR,1792,0
Montserrat,MSR,1794,0
Montserrat,MSR,1800,0
Montserrat,MSR,1801,0
Montserrat,MSR,1805,0
Montserrat,MSR,1812,0
Montserrat,MSR,1814,0
Montserrat,MSR,1815,0
Montserrat,MSR,1816,0
Montserrat,MSR,1822,0
Montserrat,MSR,1832,0
Montserrat,MSR,1833,0
Montserrat,MSR,1838,0
Montserrat,MSR,1840,0
Montserrat,MSR,1843,0
Montserrat,MSR,1845,0
Montserrat,MSR,1846,0
Montserrat,MSR,1848,0
Montserrat,MSR,1853,0
Montserrat,MSR,1854,0
Montserrat,MSR,1856,0
Montserrat,MSR,1860,0
Montserrat,MSR,1861,0
Montserrat,MSR,1864,0
Montserrat,MSR,1866,0
Montserrat,MSR,1867,0
Montserrat,MSR,1868,0
Montserrat,MSR,1869,0
Montserrat,MSR,1871,0
Montserrat,MSR,1872,0
Montserrat,MSR,1873,0
Montserrat,MSR,1874,0
Montserrat,MSR,1875,0
Montserrat,MSR,1877,0
Montserrat,MSR,1878,0
Montserrat,MSR,1883,0
Montserrat,MSR,1885,0
Montserrat,MSR,1886,0
Montserrat,MSR,1887,0
Montserrat,MSR,1888,0
Montserrat,MSR,1892,0
Montserrat,MSR,1893,0
Montserrat,MSR,1894,0
Montserrat,MSR,1895,0
Montserrat,MSR,1896,0
Montserrat,MSR,1897,0
Montserrat,MSR,1899,0
Montserrat,MSR,1900,0
Montserrat,MSR,1902,0
Montserrat,MSR,1903,0
Montserrat,MSR,1904,0
Montserrat,MSR,1905,0
Montserrat,MSR,1906,0
Montserrat,MSR,1907,0
Montserrat,MSR,1909,0
Montserrat,MSR,1910,0
Montserrat,MSR,1911,0
Montserrat,MSR,1912,0
Montserrat,MSR,1913,0
Montserrat,MSR,1914,0
Montserrat,MSR,1917,0
Montserrat,MSR,1919,0
Montserrat,MSR,1920,0
Montserrat,MSR,1921,0
Montserrat,MSR,1923,0
Montserrat,MSR,1924,0
Montserrat,MSR,1926,0
