Entity,Code,Year,
Yugoslavia,OWID_YGS,1992,0
Yugoslavia,OWID_YGS,1993,0
Yugoslavia,OWID_YGS,1994,0
Yugoslavia,OWID_YGS,1995,0
Yugoslavia,OWID_YGS,1996,0
Yugoslavia,OWID_YGS,1997,0
Yugoslavia,OWID_YGS,1998,1
Yugoslavia,OWID_YGS,1999,1
Yugoslavia,OWID_YGS,2000,0
Yugoslavia,OWID_YGS,2001,0
Yugoslavia,OWID_YGS,2002,0
Yugoslavia,OWID_YGS,2003,0
Yugoslavia,OWID_YGS,2004,0
Yugoslavia,OWID_YGS,2005,0
Yugoslavia,OWID_YGS,2006,0
Yugoslavia,OWID_YGS,2007,0
Yugoslavia,OWID_YGS,2008,0
Yugoslavia,OWID_YGS,2009,0
Yugoslavia,OWID_YGS,2010,0
Yugoslavia,OWID_YGS,2011,0
Yugoslavia,OWID_YGS,2012,0
Yugoslavia,OWID_YGS,2013,0
Yugoslavia,OWID_YGS,2014,0
Yugoslavia,OWID_YGS,2015,0
