Entity,Code,Year,Solar (%)
Ireland,IRL,1981,0
Ireland,IRL,1982,0
Ireland,IRL,1983,0
Ireland,IRL,1984,0
Ireland,IRL,1985,0
Ireland,IRL,1986,0
Ireland,IRL,1987,0
Ireland,IRL,1988,0
Ireland,IRL,1989,0
Ireland,IRL,1990,0
Ireland,IRL,1991,0
Ireland,IRL,1992,0
Ireland,IRL,1993,0
Ireland,IRL,1994,0
Ireland,IRL,1995,0
Ireland,IRL,1996,0
Ireland,IRL,1997,0
Ireland,IRL,1998,0
Ireland,IRL,1999,0
Ireland,IRL,2000,0
Ireland,IRL,2001,0
Ireland,IRL,2002,0
Ireland,IRL,2003,0
Ireland,IRL,2004,0
Ireland,IRL,2005,0
Ireland,IRL,2006,0
Ireland,IRL,2007,0
Ireland,IRL,2008,0
Ireland,IRL,2009,0.0006229237848862407
Ireland,IRL,2010,0.0007003705415957513
Ireland,IRL,2011,0.0008446241879109101
Ireland,IRL,2012,0.0010183409065206677
Ireland,IRL,2013,0.001123085943362212
Ireland,IRL,2014,0.0015205403363675123
Ireland,IRL,2015,0.002448477450019742
Ireland,IRL,2016,0.0077615187111541
Ireland,IRL,2017,0.01559271361474618
Ireland,IRL,2018,0.03116690183675786
Israel,ISR,1965,0
Israel,ISR,1966,0
Israel,ISR,1967,0
Israel,ISR,1968,0
Israel,ISR,1969,0
Israel,ISR,1970,0
Israel,ISR,1971,0
Israel,ISR,1972,0
Israel,ISR,1973,0
Israel,ISR,1974,0
Israel,ISR,1975,0
Israel,ISR,1976,0
Israel,ISR,1977,0
Israel,ISR,1978,0
Israel,ISR,1979,0
Israel,ISR,1980,0
Israel,ISR,1981,0
Israel,ISR,1982,0
Israel,ISR,1983,0
Israel,ISR,1984,0
Israel,ISR,1985,0
Israel,ISR,1986,0
Israel,ISR,1987,0
Israel,ISR,1988,0
Israel,ISR,1989,0
Israel,ISR,1990,0
Israel,ISR,1991,0
Israel,ISR,1992,0
Israel,ISR,1993,0
Israel,ISR,1994,0
Israel,ISR,1995,0
Israel,ISR,1996,0
Israel,ISR,1997,0
Israel,ISR,1998,0
Israel,ISR,1999,0
Israel,ISR,2000,0
Israel,ISR,2001,0
Israel,ISR,2002,0
Israel,ISR,2003,0
Israel,ISR,2004,0
Israel,ISR,2005,0
Israel,ISR,2006,0
Israel,ISR,2007,0
Israel,ISR,2008,0
Israel,ISR,2009,0.024301530506851746
Israel,ISR,2010,0.06686920871367683
Israel,ISR,2011,0.17918918369431952
Israel,ISR,2012,0.32976614495478296
Israel,ISR,2013,0.5282160235427035
Israel,ISR,2014,0.9223230757394941
Israel,ISR,2015,1.1555895369876785
Israel,ISR,2016,1.4897402203019763
Israel,ISR,2017,1.410854145589357
Israel,ISR,2018,1.5824569287005459
Italy,ITA,1965,0
Italy,ITA,1966,0
Italy,ITA,1967,0
Italy,ITA,1968,0
Italy,ITA,1969,0
Italy,ITA,1970,0
Italy,ITA,1971,0
Italy,ITA,1972,0
Italy,ITA,1973,0
Italy,ITA,1974,0
Italy,ITA,1975,0
Italy,ITA,1976,0
Italy,ITA,1977,0
Italy,ITA,1978,0
Italy,ITA,1979,0
Italy,ITA,1980,0
Italy,ITA,1981,0
Italy,ITA,1982,0
Italy,ITA,1983,0
Italy,ITA,1984,0
Italy,ITA,1985,0
Italy,ITA,1986,0
Italy,ITA,1987,0
Italy,ITA,1988,0
Italy,ITA,1989,0.00029327259192548716
Italy,ITA,1990,0.000577997618869489
Italy,ITA,1991,0.0007070606116810897
Italy,ITA,1992,0.0012735853884767547
Italy,ITA,1993,0.0015819408696395136
Italy,ITA,1994,0.001585250442840722
Italy,ITA,1995,0.001798261572804755
Italy,ITA,1996,0.0019346451409454905
Italy,ITA,1997,0.002044048277226002
Italy,ITA,1998,0.0021236838555942538
Italy,ITA,1999,0.002187953030312297
Italy,ITA,2000,0.0022840650701123322
Italy,ITA,2001,0.002398042508569377
Italy,ITA,2002,0.002669841892100648
Italy,ITA,2003,0.0029528852439786213
Italy,ITA,2004,0.003503116146711413
Italy,ITA,2005,0.0037388526207722235
Italy,ITA,2006,0.004239756241721696
Italy,ITA,2007,0.0048125022268395694
Italy,ITA,2008,0.024127704834785237
Italy,ITA,2009,0.09056332029706875
Italy,ITA,2010,0.2472229614937146
Italy,ITA,2011,1.4327532633510272
Italy,ITA,2012,2.5748138100459133
Italy,ITA,2013,3.0882850709539147
Italy,ITA,2014,3.3712331232149397
Italy,ITA,2015,3.39176785060335
Italy,ITA,2016,3.234006149372874
Italy,ITA,2017,3.5300543342119384
Italy,ITA,2018,3.4025863280326134
Japan,JPN,1965,0
Japan,JPN,1966,0
Japan,JPN,1967,0
Japan,JPN,1968,0
Japan,JPN,1969,0
Japan,JPN,1970,0
Japan,JPN,1971,0
Japan,JPN,1972,0
Japan,JPN,1973,0
Japan,JPN,1974,0
Japan,JPN,1975,0
Japan,JPN,1976,0
Japan,JPN,1977,0
Japan,JPN,1978,0
Japan,JPN,1979,0
Japan,JPN,1980,0
Japan,JPN,1981,0
Japan,JPN,1982,0
Japan,JPN,1983,0
Japan,JPN,1984,0
Japan,JPN,1985,0
Japan,JPN,1986,0
Japan,JPN,1987,0
Japan,JPN,1988,0
Japan,JPN,1989,0
Japan,JPN,1990,0.00005127717717782443
Japan,JPN,1991,0.00005004876060913649
Japan,JPN,1992,0.0005190886171335374
Japan,JPN,1993,0.0010978027083080326
Japan,JPN,1994,0.001361563800090818
Japan,JPN,1995,0.0017855330256613291
Japan,JPN,1996,0.0024177588407774107
Japan,JPN,1997,0.004197878516266526
Japan,JPN,1998,0.006386484685784864
Japan,JPN,1999,0.009550680163903967
Japan,JPN,2000,0.014904680152291502
Japan,JPN,2001,0.02183677830715513
Japan,JPN,2002,0.030413790200043395
Japan,JPN,2003,0.041853790663714335
Japan,JPN,2004,0.055103655886501915
Japan,JPN,2005,0.06947653309754481
Japan,JPN,2006,0.08521236851950818
Japan,JPN,2007,0.09961799384100928
Japan,JPN,2008,0.11336359385902897
Japan,JPN,2009,0.14565122944908193
Japan,JPN,2010,0.17849690106066687
Japan,JPN,2011,0.2568737032034603
Japan,JPN,2012,0.3506740644396387
Japan,JPN,2013,0.6184404697650725
Japan,JPN,2014,1.157536597090121
Japan,JPN,2015,1.7240529249866454
Japan,JPN,2016,2.4366010754425975
Japan,JPN,2017,3.073682894123037
Japan,JPN,2018,3.571857923312327
Kazakhstan,KAZ,1985,0
Kazakhstan,KAZ,1986,0
Kazakhstan,KAZ,1987,0
Kazakhstan,KAZ,1988,0
Kazakhstan,KAZ,1989,0
Kazakhstan,KAZ,1990,0
Kazakhstan,KAZ,1991,0
Kazakhstan,KAZ,1992,0
Kazakhstan,KAZ,1993,0
Kazakhstan,KAZ,1994,0
Kazakhstan,KAZ,1995,0
Kazakhstan,KAZ,1996,0
Kazakhstan,KAZ,1997,0
Kazakhstan,KAZ,1998,0
Kazakhstan,KAZ,1999,0
Kazakhstan,KAZ,2000,0
Kazakhstan,KAZ,2001,0
Kazakhstan,KAZ,2002,0
Kazakhstan,KAZ,2003,0
Kazakhstan,KAZ,2004,0
Kazakhstan,KAZ,2005,0
Kazakhstan,KAZ,2006,0
Kazakhstan,KAZ,2007,0
Kazakhstan,KAZ,2008,0
Kazakhstan,KAZ,2009,0
Kazakhstan,KAZ,2010,0
Kazakhstan,KAZ,2011,0
Kazakhstan,KAZ,2012,0.000007576326740355959
Kazakhstan,KAZ,2013,0.0002806720148124225
Kazakhstan,KAZ,2014,0.00043512561933686236
Kazakhstan,KAZ,2015,0.01641287711212191
Kazakhstan,KAZ,2016,0.03091726553189143
Kazakhstan,KAZ,2017,0.030023958326882445
Kazakhstan,KAZ,2018,0.033975779916315764
Kuwait,KWT,1965,0
Kuwait,KWT,1966,0
Kuwait,KWT,1967,0
Kuwait,KWT,1968,0
Kuwait,KWT,1969,0
Kuwait,KWT,1970,0
Kuwait,KWT,1971,0
Kuwait,KWT,1972,0
Kuwait,KWT,1973,0
Kuwait,KWT,1974,0
Kuwait,KWT,1975,0
Kuwait,KWT,1976,0
Kuwait,KWT,1977,0
Kuwait,KWT,1978,0
Kuwait,KWT,1979,0
Kuwait,KWT,1980,0
Kuwait,KWT,1981,0
Kuwait,KWT,1982,0
Kuwait,KWT,1983,0
Kuwait,KWT,1984,0
Kuwait,KWT,1985,0
Kuwait,KWT,1986,0
Kuwait,KWT,1987,0
Kuwait,KWT,1988,0
Kuwait,KWT,1989,0
Kuwait,KWT,1990,0
Kuwait,KWT,1991,0
Kuwait,KWT,1992,0
Kuwait,KWT,1993,0
Kuwait,KWT,1994,0
Kuwait,KWT,1995,0
Kuwait,KWT,1996,0
Kuwait,KWT,1997,0
Kuwait,KWT,1998,0
Kuwait,KWT,1999,0
Kuwait,KWT,2000,0
Kuwait,KWT,2001,0
Kuwait,KWT,2002,0
Kuwait,KWT,2003,0
Kuwait,KWT,2004,0
Kuwait,KWT,2005,0
Kuwait,KWT,2006,0
Kuwait,KWT,2007,0
Kuwait,KWT,2008,0
Kuwait,KWT,2009,0
Kuwait,KWT,2010,0
Kuwait,KWT,2011,0
Kuwait,KWT,2012,0
Kuwait,KWT,2013,0.00011704220449888206
Kuwait,KWT,2014,0.002106615615783627
Kuwait,KWT,2015,0.0030003224082439843
Kuwait,KWT,2016,0.028362304111995053
Kuwait,KWT,2017,0.05154234391024923
Kuwait,KWT,2018,0.05119941051914509
Latvia,LVA,1985,0
Latvia,LVA,1986,0
Latvia,LVA,1987,0
Latvia,LVA,1988,0
Latvia,LVA,1989,0
Latvia,LVA,1990,0
Latvia,LVA,1991,0
Latvia,LVA,1992,0
Latvia,LVA,1993,0
Latvia,LVA,1994,0
Latvia,LVA,1995,0
Latvia,LVA,1996,0
Latvia,LVA,1997,0
Latvia,LVA,1998,0
Latvia,LVA,1999,0
Latvia,LVA,2000,0
Latvia,LVA,2001,0
Latvia,LVA,2002,0
Latvia,LVA,2003,0
Latvia,LVA,2004,0
Latvia,LVA,2005,0
Latvia,LVA,2006,0
Latvia,LVA,2007,0
Latvia,LVA,2008,0
Latvia,LVA,2009,0
Latvia,LVA,2010,0
Latvia,LVA,2011,0.0011997005070832133
Latvia,LVA,2012,0.0011615259536909034
Latvia,LVA,2013,0.0012056093082483334
Latvia,LVA,2014,0.0013101623439224278
Latvia,LVA,2015,0.0012793896818892423
Latvia,LVA,2016,0.00359594002757094
Latvia,LVA,2017,0.005064748063533613
Latvia,LVA,2018,0.007772338075975974
Lithuania,LTU,1985,0
Lithuania,LTU,1986,0
Lithuania,LTU,1987,0
Lithuania,LTU,1988,0
Lithuania,LTU,1989,0
Lithuania,LTU,1990,0
Lithuania,LTU,1991,0
Lithuania,LTU,1992,0
Lithuania,LTU,1993,0
Lithuania,LTU,1994,0
Lithuania,LTU,1995,0
Lithuania,LTU,1996,0
Lithuania,LTU,1997,0
Lithuania,LTU,1998,0
Lithuania,LTU,1999,0
Lithuania,LTU,2000,0
Lithuania,LTU,2001,0
Lithuania,LTU,2002,0
Lithuania,LTU,2003,0
Lithuania,LTU,2004,0
Lithuania,LTU,2005,0
Lithuania,LTU,2006,0
Lithuania,LTU,2007,0
Lithuania,LTU,2008,0
Lithuania,LTU,2009,0
Lithuania,LTU,2010,0
Lithuania,LTU,2011,0.0003862903328588848
Lithuania,LTU,2012,0.008857940714810893
Lithuania,LTU,2013,0.18699979852210635
Lithuania,LTU,2014,0.3158084527514596
Lithuania,LTU,2015,0.3035042432444294
Lithuania,LTU,2016,0.27038989921362455
Lithuania,LTU,2017,0.2559220162152649
Lithuania,LTU,2018,0.3096069024284916
Luxembourg,LUX,1965,0
Luxembourg,LUX,1966,0
Luxembourg,LUX,1967,0
Luxembourg,LUX,1968,0
Luxembourg,LUX,1969,0
Luxembourg,LUX,1970,0
Luxembourg,LUX,1971,0
Luxembourg,LUX,1972,0
Luxembourg,LUX,1973,0
Luxembourg,LUX,1974,0
Luxembourg,LUX,1975,0
Luxembourg,LUX,1976,0
Luxembourg,LUX,1977,0
Luxembourg,LUX,1978,0
Luxembourg,LUX,1979,0
Luxembourg,LUX,1980,0
Luxembourg,LUX,1981,0
Luxembourg,LUX,1982,0
Luxembourg,LUX,1983,0
Luxembourg,LUX,1984,0
Luxembourg,LUX,1985,0
Luxembourg,LUX,1986,0
Luxembourg,LUX,1987,0
Luxembourg,LUX,1988,0
Luxembourg,LUX,1989,0
Luxembourg,LUX,1990,0
Luxembourg,LUX,1991,0
Luxembourg,LUX,1992,0
Luxembourg,LUX,1993,0
Luxembourg,LUX,1994,0
Luxembourg,LUX,1995,0
Luxembourg,LUX,1996,0
Luxembourg,LUX,1997,0
Luxembourg,LUX,1998,0
Luxembourg,LUX,1999,0
Luxembourg,LUX,2000,0.0002833651668318823
Luxembourg,LUX,2001,0.0003038326141255043
Luxembourg,LUX,2002,0.0003579998120367405
Luxembourg,LUX,2003,0.00806373579585271
Luxembourg,LUX,2004,0.04680771725426612
Luxembourg,LUX,2005,0.08872981860015952
Luxembourg,LUX,2006,0.1077746041028274
Luxembourg,LUX,2007,0.10989145989805386
Luxembourg,LUX,2008,0.10609613660193054
Luxembourg,LUX,2009,0.11250890260181379
Luxembourg,LUX,2010,0.11121062259286289
Luxembourg,LUX,2011,0.13895834980840602
Luxembourg,LUX,2012,0.21041551526272367
Luxembourg,LUX,2013,0.4254540993753218
Luxembourg,LUX,2014,0.5642501296580141
Luxembourg,LUX,2015,0.6354553615466939
Luxembourg,LUX,2016,0.6224972598286885
Luxembourg,LUX,2017,0.6452068150795199
Luxembourg,LUX,2018,0.6666598287842649
Macedonia,MKD,1990,0
Macedonia,MKD,1991,0
Macedonia,MKD,1992,0
Macedonia,MKD,1993,0
Macedonia,MKD,1994,0
Macedonia,MKD,1995,0
Macedonia,MKD,1996,0
Macedonia,MKD,1997,0
Macedonia,MKD,1998,0
Macedonia,MKD,1999,0
Macedonia,MKD,2000,0
Macedonia,MKD,2001,0
Macedonia,MKD,2002,0
Macedonia,MKD,2003,0
Macedonia,MKD,2004,0
Macedonia,MKD,2005,0
Macedonia,MKD,2006,0
Macedonia,MKD,2007,0
Macedonia,MKD,2008,0
Macedonia,MKD,2009,0
Macedonia,MKD,2010,0.00020388526966856935
Macedonia,MKD,2011,0.00918011887621867
Macedonia,MKD,2012,0.023878173614480257
Macedonia,MKD,2013,0.07946456918429491
Macedonia,MKD,2014,0.13582783062334028
Macedonia,MKD,2015,0.20264636983546364
Macedonia,MKD,2016,0.20463709236665156
Macedonia,MKD,2017,0.212346603750228
Macedonia,MKD,2018,0.19488506545363599
Malaysia,MYS,1965,0
Malaysia,MYS,1966,0
Malaysia,MYS,1967,0
Malaysia,MYS,1968,0
Malaysia,MYS,1969,0
Malaysia,MYS,1970,0
Malaysia,MYS,1971,0
Malaysia,MYS,1972,0
Malaysia,MYS,1973,0
Malaysia,MYS,1974,0
Malaysia,MYS,1975,0
Malaysia,MYS,1976,0
Malaysia,MYS,1977,0
Malaysia,MYS,1978,0
Malaysia,MYS,1979,0
Malaysia,MYS,1980,0
Malaysia,MYS,1981,0
Malaysia,MYS,1982,0
Malaysia,MYS,1983,0
Malaysia,MYS,1984,0
Malaysia,MYS,1985,0
Malaysia,MYS,1986,0
Malaysia,MYS,1987,0
Malaysia,MYS,1988,0
Malaysia,MYS,1989,0
Malaysia,MYS,1990,0
Malaysia,MYS,1991,0
Malaysia,MYS,1992,0
Malaysia,MYS,1993,0
Malaysia,MYS,1994,0
Malaysia,MYS,1995,0
Malaysia,MYS,1996,0
Malaysia,MYS,1997,0
Malaysia,MYS,1998,0
Malaysia,MYS,1999,0
Malaysia,MYS,2000,0
Malaysia,MYS,2001,0
Malaysia,MYS,2002,0
Malaysia,MYS,2003,0
Malaysia,MYS,2004,0
Malaysia,MYS,2005,0
Malaysia,MYS,2006,0
Malaysia,MYS,2007,0.0000029657916622366937
Malaysia,MYS,2008,0.0000028641023048498342
Malaysia,MYS,2009,0.0000029464460121763716
Malaysia,MYS,2010,0.0000028593162018047386
Malaysia,MYS,2011,0.000002762747636396106
Malaysia,MYS,2012,0.011948997888254981
Malaysia,MYS,2013,0.03428019414581237
Malaysia,MYS,2014,0.05485424330421145
Malaysia,MYS,2015,0.06493802948576072
Malaysia,MYS,2016,0.07263720135394301
Malaysia,MYS,2017,0.08490199415063489
Malaysia,MYS,2018,0.10475109317166602
Mexico,MEX,1965,0
Mexico,MEX,1966,0
Mexico,MEX,1967,0
Mexico,MEX,1968,0
Mexico,MEX,1969,0
Mexico,MEX,1970,0
Mexico,MEX,1971,0
Mexico,MEX,1972,0
Mexico,MEX,1973,0
Mexico,MEX,1974,0
Mexico,MEX,1975,0
Mexico,MEX,1976,0
Mexico,MEX,1977,0
Mexico,MEX,1978,0
Mexico,MEX,1979,0
Mexico,MEX,1980,0
Mexico,MEX,1981,0
Mexico,MEX,1982,0
Mexico,MEX,1983,0
Mexico,MEX,1984,0
Mexico,MEX,1985,0
Mexico,MEX,1986,0
Mexico,MEX,1987,0
Mexico,MEX,1988,0
Mexico,MEX,1989,0
Mexico,MEX,1990,0.00020834873082861693
Mexico,MEX,1991,0.0004010691721577347
Mexico,MEX,1992,0.0005916146723440283
Mexico,MEX,1993,0.000784892212922972
Mexico,MEX,1994,0.0009267883130758002
Mexico,MEX,1995,0.0009428688293410368
Mexico,MEX,1996,0.0010970730607095505
Mexico,MEX,1997,0.0010781729150984823
Mexico,MEX,1998,0.0012037130240692864
Mexico,MEX,1999,0.0011896634879819156
Mexico,MEX,2000,0.0011362483798520633
Mexico,MEX,2001,0.0013135752392411308
Mexico,MEX,2002,0.0012719488253797825
Mexico,MEX,2003,0.0012605962904160954
Mexico,MEX,2004,0.0013452646526808329
Mexico,MEX,2005,0.0012637112149604596
Mexico,MEX,2006,0.0013604886020801479
Mexico,MEX,2007,0.001217515729555956
Mexico,MEX,2008,0.002516577345208476
Mexico,MEX,2009,0.0036034662667854037
Mexico,MEX,2010,0.0040179868882740605
Mexico,MEX,2011,0.005068036074207746
Mexico,MEX,2012,0.008476932434342426
Mexico,MEX,2013,0.01296257230886947
Mexico,MEX,2014,0.027156679103870558
Mexico,MEX,2015,0.030256858630648933
Mexico,MEX,2016,0.030631192432037407
Mexico,MEX,2017,0.14182560908144148
Mexico,MEX,2018,0.2715099953550786
Morocco,MAR,1965,0
Morocco,MAR,1966,0
Morocco,MAR,1967,0
Morocco,MAR,1968,0
Morocco,MAR,1969,0
Morocco,MAR,1970,0
Morocco,MAR,1971,0
Morocco,MAR,1972,0
Morocco,MAR,1973,0
Morocco,MAR,1974,0
Morocco,MAR,1975,0
Morocco,MAR,1976,0
Morocco,MAR,1977,0
Morocco,MAR,1978,0
Morocco,MAR,1979,0
Morocco,MAR,1980,0
Morocco,MAR,1981,0
Morocco,MAR,1982,0
Morocco,MAR,1983,0
Morocco,MAR,1984,0
Morocco,MAR,1985,0
Morocco,MAR,1986,0
Morocco,MAR,1987,0
Morocco,MAR,1988,0
Morocco,MAR,1989,0
Morocco,MAR,1990,0
Morocco,MAR,1991,0
Morocco,MAR,1992,0
Morocco,MAR,1993,0
Morocco,MAR,1994,0
Morocco,MAR,1995,0
Morocco,MAR,1996,0
Morocco,MAR,1997,0
Morocco,MAR,1998,0
Morocco,MAR,1999,0
Morocco,MAR,2000,0
Morocco,MAR,2001,0
Morocco,MAR,2002,0.00020523990858582205
Morocco,MAR,2003,0.00020489978007274474
Morocco,MAR,2004,0.0001798563041121351
Morocco,MAR,2005,0.00016560972419339174
Morocco,MAR,2006,0.00016228590925720026
Morocco,MAR,2007,0.00016381913972663654
Morocco,MAR,2008,0.00014839385986773176
Morocco,MAR,2009,0.0001523276910433735
Morocco,MAR,2010,0.00013737490841802746
Morocco,MAR,2011,0.0001306852643279847
Morocco,MAR,2012,0.00012842653679122427
Morocco,MAR,2013,0.00012513012570007976
Morocco,MAR,2014,0.00012329629356535218
Morocco,MAR,2015,0.006823599899004408
Morocco,MAR,2016,0.47535300183822365
Morocco,MAR,2017,0.4694061297374483
Morocco,MAR,2018,1.0240202563351861
Netherlands,NLD,1965,0
Netherlands,NLD,1966,0
Netherlands,NLD,1967,0
Netherlands,NLD,1968,0
Netherlands,NLD,1969,0
Netherlands,NLD,1970,0
Netherlands,NLD,1971,0
Netherlands,NLD,1972,0
Netherlands,NLD,1973,0
Netherlands,NLD,1974,0
Netherlands,NLD,1975,0
Netherlands,NLD,1976,0
Netherlands,NLD,1977,0
Netherlands,NLD,1978,0
Netherlands,NLD,1979,0
Netherlands,NLD,1980,0
Netherlands,NLD,1981,0
Netherlands,NLD,1982,0
Netherlands,NLD,1983,0
Netherlands,NLD,1984,0
Netherlands,NLD,1985,0
Netherlands,NLD,1986,0
Netherlands,NLD,1987,0
Netherlands,NLD,1988,0
Netherlands,NLD,1989,0
Netherlands,NLD,1990,0
Netherlands,NLD,1991,0
Netherlands,NLD,1992,0.0002806040882312127
Netherlands,NLD,1993,0.0002783023650094637
Netherlands,NLD,1994,0.0000028100333279937023
Netherlands,NLD,1995,0.0002703401914015246
Netherlands,NLD,1996,0.0005183602219884094
Netherlands,NLD,1997,0.0005277144671037336
Netherlands,NLD,1998,0.000917364971560172
Netherlands,NLD,1999,0.0013983864239435978
Netherlands,NLD,2000,0.002019727462095577
Netherlands,NLD,2001,0.0032945254551092584
Netherlands,NLD,2002,0.004297440614976817
Netherlands,NLD,2003,0.007699433326745875
Netherlands,NLD,2004,0.008031393567065405
Netherlands,NLD,2005,0.008120220561862474
Netherlands,NLD,2006,0.00853740121459296
Netherlands,NLD,2007,0.008510454550082737
Netherlands,NLD,2008,0.009384194129403512
Netherlands,NLD,2009,0.010879933007500163
Netherlands,NLD,2010,0.013746389921950325
Netherlands,NLD,2011,0.024236841783263772
Netherlands,NLD,2012,0.06334876915319655
Netherlands,NLD,2013,0.13273034713011467
Netherlands,NLD,2014,0.2136906103623667
Netherlands,NLD,2015,0.3015694421948005
Netherlands,NLD,2016,0.41188470319046633
Netherlands,NLD,2017,0.5902548477494387
Netherlands,NLD,2018,0.8543061409898998
New Zealand,NZL,1965,0
New Zealand,NZL,1966,0
New Zealand,NZL,1967,0
New Zealand,NZL,1968,0
New Zealand,NZL,1969,0
New Zealand,NZL,1970,0
New Zealand,NZL,1971,0
New Zealand,NZL,1972,0
New Zealand,NZL,1973,0
New Zealand,NZL,1974,0
New Zealand,NZL,1975,0
New Zealand,NZL,1976,0
New Zealand,NZL,1977,0
New Zealand,NZL,1978,0
New Zealand,NZL,1979,0
New Zealand,NZL,1980,0
New Zealand,NZL,1981,0
New Zealand,NZL,1982,0
New Zealand,NZL,1983,0
New Zealand,NZL,1984,0
New Zealand,NZL,1985,0
New Zealand,NZL,1986,0
New Zealand,NZL,1987,0
New Zealand,NZL,1988,0
New Zealand,NZL,1989,0
New Zealand,NZL,1990,0
New Zealand,NZL,1991,0
New Zealand,NZL,1992,0
New Zealand,NZL,1993,0
New Zealand,NZL,1994,0
New Zealand,NZL,1995,0
New Zealand,NZL,1996,0
New Zealand,NZL,1997,0
New Zealand,NZL,1998,0
New Zealand,NZL,1999,0
New Zealand,NZL,2000,0
New Zealand,NZL,2001,0
New Zealand,NZL,2002,0
New Zealand,NZL,2003,0
New Zealand,NZL,2004,0
New Zealand,NZL,2005,0
New Zealand,NZL,2006,0
New Zealand,NZL,2007,0.004007273185049676
New Zealand,NZL,2008,0.004046673296396033
New Zealand,NZL,2009,0.004220997366092988
New Zealand,NZL,2010,0.004357400120632269
New Zealand,NZL,2011,0.004728600695532392
New Zealand,NZL,2012,0.005462482016046887
New Zealand,NZL,2013,0.007668402694055317
New Zealand,NZL,2014,0.019477636846079272
New Zealand,NZL,2015,0.03795301503755097
New Zealand,NZL,2016,0.058572370789727414
New Zealand,NZL,2017,0.07698576723583572
New Zealand,NZL,2018,0.10226046951654945
North America,,1965,0
North America,,1966,0
North America,,1967,0
North America,,1968,0
North America,,1969,0
North America,,1970,0
North America,,1971,0
North America,,1972,0
North America,,1973,0
North America,,1974,0
North America,,1975,0
North America,,1976,0
North America,,1977,0
North America,,1978,0
North America,,1979,0
North America,,1980,0
North America,,1981,0
North America,,1982,0
North America,,1983,0.000034971342179644965
North America,,1984,0.00005861931104931706
North America,,1985,0.00011833749659690202
North America,,1986,0.00015563268686797719
North America,,1987,0.00011259468025085815
North America,,1988,0.00009348114166604635
North America,,1989,0.002516728506312753
North America,,1990,0.003689845024333876
North America,,1991,0.004763530638195841
North America,,1992,0.004039044642807593
North America,,1993,0.004603093096366162
North America,,1994,0.004760513622080736
North America,,1995,0.00480257768003962
North America,,1996,0.004916077206619778
North America,,1997,0.00480811785616769
North America,,1998,0.004744249982725983
North America,,1999,0.004629695763736558
North America,,2000,0.0045453343721031155
North America,,2001,0.005162304673461196
North America,,2002,0.005327533496955742
North America,,2003,0.005379686481748844
North America,,2004,0.005922896747026112
North America,,2005,0.00633703978454856
North America,,2006,0.007034218580257776
North America,,2007,0.009147531250125143
North America,,2008,0.013879821744297796
North America,,2009,0.01908344186421132
North America,,2010,0.027540887906554394
North America,,2011,0.04461055161353591
North America,,2012,0.08503972745307345
North America,,2013,0.1462415220007775
North America,,2014,0.2588200690010414
North America,,2015,0.3520147491685612
North America,,2016,0.48527658911530736
North America,,2017,0.6777652756478635
North America,,2018,0.822228774563766
Norway,NOR,1965,0
Norway,NOR,1966,0
Norway,NOR,1967,0
Norway,NOR,1968,0
Norway,NOR,1969,0
Norway,NOR,1970,0
Norway,NOR,1971,0
Norway,NOR,1972,0
Norway,NOR,1973,0
Norway,NOR,1974,0
Norway,NOR,1975,0
Norway,NOR,1976,0
Norway,NOR,1977,0
Norway,NOR,1978,0
Norway,NOR,1979,0
Norway,NOR,1980,0
Norway,NOR,1981,0
Norway,NOR,1982,0
Norway,NOR,1983,0
Norway,NOR,1984,0
Norway,NOR,1985,0
Norway,NOR,1986,0
Norway,NOR,1987,0
Norway,NOR,1988,0
Norway,NOR,1989,0
Norway,NOR,1990,0
Norway,NOR,1991,0
Norway,NOR,1992,0
Norway,NOR,1993,0
Norway,NOR,1994,0
Norway,NOR,1995,0
Norway,NOR,1996,0
Norway,NOR,1997,0
Norway,NOR,1998,0
Norway,NOR,1999,0
Norway,NOR,2000,0.00261086388369545
Norway,NOR,2001,0.0028582955930262625
Norway,NOR,2002,0.0027409899415651606
Norway,NOR,2003,0.0035980610207774245
Norway,NOR,2004,0.003520279515892133
Norway,NOR,2005,0.0030841882700851034
Norway,NOR,2006,0.003833313406805869
Norway,NOR,2007,0.0035607603661968
Norway,NOR,2008,0.0036100170298109676
Norway,NOR,2009,0.004046889864735404
Norway,NOR,2010,0.004410698560692189
Norway,NOR,2011,0.004537251725366816
Norway,NOR,2012,0.004259507297148167
Norway,NOR,2013,0.005004275772640546
Norway,NOR,2014,0.005741824904220631
Norway,NOR,2015,0.00651604826942276
Norway,NOR,2016,0.011403560049825498
Norway,NOR,2017,0.019358893803202205
Norway,NOR,2018,0.030797409030819334
Oman,OMN,1965,0
Oman,OMN,1966,0
Oman,OMN,1967,0
Oman,OMN,1968,0
Oman,OMN,1969,0
Oman,OMN,1970,0
Oman,OMN,1971,0
Oman,OMN,1972,0
Oman,OMN,1973,0
Oman,OMN,1974,0
Oman,OMN,1975,0
Oman,OMN,1976,0
Oman,OMN,1977,0
Oman,OMN,1978,0
Oman,OMN,1979,0
Oman,OMN,1980,0
Oman,OMN,1981,0
Oman,OMN,1982,0
Oman,OMN,1983,0
Oman,OMN,1984,0
Oman,OMN,1985,0
Oman,OMN,1986,0
Oman,OMN,1987,0
Oman,OMN,1988,0
Oman,OMN,1989,0
Oman,OMN,1990,0
Oman,OMN,1991,0
Oman,OMN,1992,0
Oman,OMN,1993,0
Oman,OMN,1994,0
Oman,OMN,1995,0
