Entity,Code,Year,Coal Consumption - Mtoe (terawatt-hours)
Finland,FIN,2006,86.15388888888891
Finland,FIN,2007,81.3530555555556
Finland,FIN,2008,62.0436111111111
Finland,FIN,2009,62.48972222222226
Finland,FIN,2010,78.92499999999998
Finland,FIN,2011,64.11750000000002
Finland,FIN,2012,52.50166666666668
Finland,FIN,2013,58.041388888888946
Finland,FIN,2014,52.02472222222224
Finland,FIN,2015,44.405000000000065
Finland,FIN,2016,50.78638888888889
Finland,FIN,2017,46.53083333333336
Finland,FIN,2018,49.671388888888956
France,FRA,1965,481.1354404147826
France,FRA,1966,445.81408674860654
France,FRA,1967,440.0425862687168
France,FRA,1968,423.16084973118774
France,FRA,1969,423.60305967714953
France,FRA,1970,403.17111017197044
France,FRA,1971,369.43515421022465
France,FRA,1972,328.61258745519746
France,FRA,1973,325.04177861758706
France,FRA,1974,329.00662221281266
France,FRA,1975,288.4420903449865
France,FRA,1976,339.130904441995
France,FRA,1977,326.62525080789186
France,FRA,1978,340.7844705407211
France,FRA,1979,370.0985241355998
France,FRA,1980,362.36108381967114
France,FRA,1981,330.29200000000003
France,FRA,1982,337.7352
France,FRA,1983,305.63640000000004
France,FRA,1984,292.2619
France,FRA,1985,283.6557
France,FRA,1986,234.4608
France,FRA,1987,213.41050000000004
France,FRA,1988,208.40960000000004
France,FRA,1989,226.90130000000002
France,FRA,1990,220.8537
France,FRA,1991,235.0423
France,FRA,1992,207.24660000000003
France,FRA,1993,169.33280000000002
France,FRA,1994,166.54160000000002
France,FRA,1995,170.4958
France,FRA,1996,181.66060000000002
France,FRA,1997,159.0984
France,FRA,1998,189.2201
France,FRA,1999,169.44910000000002
France,FRA,2000,164.76129123
France,FRA,2001,144.1878096
France,FRA,2002,148.60989613
France,FRA,2003,157.97934977
France,FRA,2004,150.38844877000002
France,FRA,2005,156.18452676
France,FRA,2006,144.31758877000001
France,FRA,2007,149.40895854000001
France,FRA,2008,140.40899000000002
France,FRA,2009,125.02830337
France,FRA,2010,133.87088312
France,FRA,2011,113.60685253
France,FRA,2012,128.70035736030002
France,FRA,2013,134.49423747801
France,FRA,2014,100.44779362800001
France,FRA,2015,97.50257445605001
France,FRA,2016,94.87754
France,FRA,2017,107.8101
France,FRA,2018,97.48266
Germany,DEU,1965,1869.4765373879281
Germany,DEU,1966,1745.339426453069
Germany,DEU,1967,1681.304433052234
Germany,DEU,1968,1705.4390288510524
Germany,DEU,1969,1755.9604778491325
Germany,DEU,1970,1733.9981100000002
Germany,DEU,1971,1659.3800300000003
Germany,DEU,1972,1619.86129
Germany,DEU,1973,1625.12968
Germany,DEU,1974,1632.11931
Germany,DEU,1975,1478.56842
Germany,DEU,1976,1560.83904
Germany,DEU,1977,1499.00233
Germany,DEU,1978,1518.48258
Germany,DEU,1979,1606.77754
Germany,DEU,1980,1643.7609400000001
Germany,DEU,1981,1671.31241
Germany,DEU,1982,1631.4796600000002
Germany,DEU,1983,1690.96711
Germany,DEU,1984,1745.24432
Germany,DEU,1985,1735.9984700000002
Germany,DEU,1986,1640.37661
Germany,DEU,1987,1633.6312100000002
Germany,DEU,1988,1614.39519
Germany,DEU,1989,1640.09749
Germany,DEU,1990,1529.690833333332
Germany,DEU,1991,1343.5952777777777
Germany,DEU,1992,1214.497982222217
Germany,DEU,1993,1145.7742124444446
Germany,DEU,1994,1111.451593333333
Germany,DEU,1995,1053.939371111111
Germany,DEU,1996,1049.4018711111112
Germany,DEU,1997,1016.81826
Germany,DEU,1998,992.5123228888895
Germany,DEU,1999,955.5816635555557
Germany,DEU,2000,992.0958302222224
Germany,DEU,2001,994.9360377777774
Germany,DEU,2002,997.1488155555555
Germany,DEU,2003,1013.6199266666678
Germany,DEU,2004,988.1100125000007
Germany,DEU,2005,945.3872428888894
Germany,DEU,2006,983.3112671666665
Germany,DEU,2007,1008.2867241666675
Germany,DEU,2008,931.8082311111118
Germany,DEU,2009,834.2924363888886
Germany,DEU,2010,896.1722222222224
Germany,DEU,2011,910.7911111111114
Germany,DEU,2012,936.0741666666669
Germany,DEU,2013,963.3986111111119
Germany,DEU,2014,925.8949999999998
Germany,DEU,2015,915.0558333333337
Germany,DEU,2016,889.9349999999998
Germany,DEU,2017,831.9302777777775
Germany,DEU,2018,772.2222222222226
Greece,GRC,1965,24.504410000000004
Greece,GRC,1966,24.457890000000003
Greece,GRC,1967,23.3763
Greece,GRC,1968,26.400100000000002
Greece,GRC,1969,25.55111
Greece,GRC,1970,29.400640000000003
Greece,GRC,1971,43.333380000000005
Greece,GRC,1972,46.287400000000005
Greece,GRC,1973,54.44003000000001
Greece,GRC,1974,57.3359
Greece,GRC,1975,75.08328000000002
Greece,GRC,1976,88.72527
Greece,GRC,1977,94.36582000000001
Greece,GRC,1978,83.91045
Greece,GRC,1979,46.066430000000004
Greece,GRC,1980,46.066430000000004
Greece,GRC,1981,45.60123
Greece,GRC,1982,46.29903
Greece,GRC,1983,56.77766
Greece,GRC,1984,60.627190000000006
Greece,GRC,1985,70.30335000000001
Greece,GRC,1986,67.09347000000001
Greece,GRC,1987,76.59518000000001
Greece,GRC,1988,85.96896000000001
Greece,GRC,1989,92.42361000000001
Greece,GRC,1990,93.72660031000001
Greece,GRC,1991,90.17141398
Greece,GRC,1992,94.08823516000001
Greece,GRC,1993,94.04727430000001
Greece,GRC,1994,94.24908969
Greece,GRC,1995,93.93197448000001
Greece,GRC,1996,91.37746824
Greece,GRC,1997,98.41098986
Greece,GRC,1998,102.95044635
Greece,GRC,1999,99.02892665000002
Greece,GRC,2000,104.94780581
Greece,GRC,2001,108.47605706
Greece,GRC,2002,104.36563127000001
Greece,GRC,2003,104.92748820000001
Greece,GRC,2004,107.55803138000002
Greece,GRC,2005,106.09819889
Greece,GRC,2006,97.70742138
Greece,GRC,2007,103.01638845000001
Greece,GRC,2008,96.96925365
Greece,GRC,2009,98.00819643999999
Greece,GRC,2010,91.50558432000001
Greece,GRC,2011,91.84949505
Greece,GRC,2012,94.65889600000001
Greece,GRC,2013,81.26120578
Greece,GRC,2014,78.09800860000001
Greece,GRC,2015,65.44080048000001
Greece,GRC,2016,50.69211131
Greece,GRC,2017,55.77974785000001
Greece,GRC,2018,54.19821064771245
Hong Kong,HKG,1965,1.43049
Hong Kong,HKG,1966,1.23278
Hong Kong,HKG,1967,0.9885500000000002
Hong Kong,HKG,1968,0.70943
Hong Kong,HKG,1969,0.41868
Hong Kong,HKG,1970,0.24423000000000003
Hong Kong,HKG,1971,0.31401
Hong Kong,HKG,1972,0.15119
Hong Kong,HKG,1973,0.08141000000000001
Hong Kong,HKG,1974,0.08141000000000001
Hong Kong,HKG,1975,0.06978000000000001
Hong Kong,HKG,1976,0.09304000000000001
Hong Kong,HKG,1977,0.08141000000000001
Hong Kong,HKG,1978,0.05815000000000001
Hong Kong,HKG,1979,0.046520000000000006
Hong Kong,HKG,1980,0.023260000000000003
Hong Kong,HKG,1981,0.4070500000000001
Hong Kong,HKG,1982,10.408850000000001
Hong Kong,HKG,1983,24.44626
Hong Kong,HKG,1984,31.912720000000004
Hong Kong,HKG,1985,39.50711
Hong Kong,HKG,1986,45.717530000000004
Hong Kong,HKG,1987,57.28938000000001
Hong Kong,HKG,1988,66.27937
Hong Kong,HKG,1989,71.01278
Hong Kong,HKG,1990,63.87196
Hong Kong,HKG,1991,68.91938
Hong Kong,HKG,1992,73.05966000000001
Hong Kong,HKG,1993,84.60825000000001
Hong Kong,HKG,1994,60.44111
Hong Kong,HKG,1995,65.15126000000001
Hong Kong,HKG,1996,48.415690000000005
Hong Kong,HKG,1997,40.856190000000005
Hong Kong,HKG,1998,50.78821000000001
Hong Kong,HKG,1999,43.4136111111111
Hong Kong,HKG,2000,50.449722222222235
Hong Kong,HKG,2001,79.68833333333336
Hong Kong,HKG,2002,61.988611111111155
Hong Kong,HKG,2003,78.61527777777782
Hong Kong,HKG,2004,73.40638888888894
Hong Kong,HKG,2005,79.86222222222223
Hong Kong,HKG,2006,79.73416666666665
Hong Kong,HKG,2007,86.99805555555564
Hong Kong,HKG,2008,79.72166666666669
Hong Kong,HKG,2009,83.24777777777777
Hong Kong,HKG,2010,72.42305555555554
Hong Kong,HKG,2011,86.14694444444446
Hong Kong,HKG,2012,84.79666666666675
Hong Kong,HKG,2013,90.37638888888895
Hong Kong,HKG,2014,94.72611111111111
Hong Kong,HKG,2015,77.90111111111115
Hong Kong,HKG,2016,77.89527777777779
Hong Kong,HKG,2017,72.96777777777785
Hong Kong,HKG,2018,72.96777777777785
Hungary,HUN,1965,126.8833
Hungary,HUN,1966,121.68469
Hungary,HUN,1967,105.56551
Hungary,HUN,1968,104.19317000000001
Hungary,HUN,1969,105.75159000000001
Hungary,HUN,1970,107.47283
Hungary,HUN,1971,104.03035000000001
Hungary,HUN,1972,101.09959
Hungary,HUN,1973,101.62294
Hungary,HUN,1974,96.92442
Hungary,HUN,1975,92.3422
Hungary,HUN,1976,93.56335
Hungary,HUN,1977,95.16829
Hungary,HUN,1978,95.07525000000001
Hungary,HUN,1979,95.80794
Hungary,HUN,1980,93.94714
Hungary,HUN,1981,94.40071000000002
Hungary,HUN,1982,98.42469
Hungary,HUN,1983,92.52828000000001
Hungary,HUN,1984,90.03946
Hungary,HUN,1985,88.43452
Hungary,HUN,1986,87.39945
Hungary,HUN,1987,87.35293
Hungary,HUN,1988,82.42181000000001
Hungary,HUN,1989,73.82724
Hungary,HUN,1990,71.60920129
Hungary,HUN,1991,66.68337294
Hungary,HUN,1992,60.13497351000001
Hungary,HUN,1993,54.169632500000006
Hungary,HUN,1994,51.387038700000005
Hungary,HUN,1995,50.546747939999996
Hungary,HUN,1996,49.91668106
Hungary,HUN,1997,47.68172070000001
Hungary,HUN,1998,46.27174602
Hungary,HUN,1999,48.17066916
Hungary,HUN,2000,44.99306241000001
Hungary,HUN,2001,42.74956563
Hungary,HUN,2002,41.24687659000001
Hungary,HUN,2003,42.21048024
Hungary,HUN,2004,40.023819270000004
Hungary,HUN,2005,35.593603370000004
Hungary,HUN,2006,35.728941680000005
Hungary,HUN,2007,36.33452741000001
Hungary,HUN,2008,35.29392153
Hungary,HUN,2009,29.7173249
Hungary,HUN,2010,31.308727580000003
Hungary,HUN,2011,31.547479850000002
Hungary,HUN,2012,30.353474270000003
Hungary,HUN,2013,26.57693415
Hungary,HUN,2014,26.27107678
Hungary,HUN,2015,27.226085860000005
Hungary,HUN,2016,25.50650895
Hungary,HUN,2017,26.071110560000005
Hungary,HUN,2018,25.453871957212247
Iceland,ISL,1965,0.07602084000000003
Iceland,ISL,1966,0.05597676000000007
Iceland,ISL,1967,0.04302144000000004
Iceland,ISL,1968,0.03397716
Iceland,ISL,1969,0.023955119999999958
Iceland,ISL,1970,0.016010820000000002
Iceland,ISL,1971,0.010999800000000004
Iceland,ISL,1972,0.007944300000000003
Iceland,ISL,1973,0.005011019999999997
Iceland,ISL,1974,0.004033259999999999
Iceland,ISL,1975,0.0027066666666666662
Iceland,ISL,1976,0.0027533333333333338
Iceland,ISL,1977,0.0025083333333333355
Iceland,ISL,1978,0.0021233333333333347
Iceland,ISL,1979,0.18333000000000024
Iceland,ISL,1980,0.24443999999999957
Iceland,ISL,1981,0.4155480000000005
Iceland,ISL,1982,0.38756799999999975
Iceland,ISL,1983,0.5539440000000003
Iceland,ISL,1984,0.7655920000000007
Iceland,ISL,1985,0.8185280000000006
Iceland,ISL,1986,0.9219840000000004
Iceland,ISL,1987,0.7353839999999999
Iceland,ISL,1988,0.7415440000000006
Iceland,ISL,1989,0.7921920000000008
Iceland,ISL,1990,0.7556560000000007
Iceland,ISL,1991,0.7795279999999999
Iceland,ISL,1992,0.6140720000000002
Iceland,ISL,1993,0.6343200000000004
Iceland,ISL,1994,0.6266880000000002
Iceland,ISL,1995,0.7371680000000006
Iceland,ISL,1996,0.7302080000000001
Iceland,ISL,1997,0.7573679999999999
Iceland,ISL,1998,0.6799040000000005
Iceland,ISL,1999,0.7951920000000008
Iceland,ISL,2000,1.0996719999999998
Iceland,ISL,2001,1.1929680000000022
Iceland,ISL,2002,1.1883333333333361
Iceland,ISL,2003,1.1666666666666632
Iceland,ISL,2004,1.2222222222222199
Iceland,ISL,2005,1.1666666666666632
Iceland,ISL,2006,1.1944444444444415
Iceland,ISL,2007,1.2777777777777763
Iceland,ISL,2008,1.1111111111111114
Iceland,ISL,2009,1.027777777777778
Iceland,ISL,2010,1.0833333333333333
Iceland,ISL,2011,1.0833333333333333
Iceland,ISL,2012,1.1083333333333336
Iceland,ISL,2013,1.2750000000000044
Iceland,ISL,2014,1.0444444444444447
Iceland,ISL,2015,1.1555555555555554
Iceland,ISL,2016,1.344444444444444
Iceland,ISL,2017,1.3333333333333328
Iceland,ISL,2018,1.3333333333333328
India,IND,1965,413.40735112656404
India,IND,1966,412.415361267966
India,IND,1967,419.285251408205
India,IND,1968,433.82471704684
India,IND,1969,460.84120704684005
India,IND,1970,436.80887676171005
India,IND,1971,442.8722018359
India,IND,1972,467.6830868984601
India,IND,1973,461.44940689846004
India,IND,1974,520.8561021094
India,IND,1975,559.90620225778
India,IND,1976,583.0348323945301
India,IND,1977,610.3461674687201
India,IND,1978,590.6641123945301
India,IND,1979,627.49288253128
India,IND,1980,659.56498267966
India,IND,1981,742.1424172828891
India,IND,1982,733.9040325000004
India,IND,1983,779.0480509254932
India,IND,1984,818.3108301734725
India,IND,1985,857.3970792710074
India,IND,1986,921.2400536380861
India,IND,1987,1011.6298346869429
India,IND,1988,1085.5573500172004
India,IND,1989,1179.9411298664777
India,IND,1990,1276.0251443769114
India,IND,1991,1357.877696579716
India,IND,1992,1438.2565623469568
India,IND,1993,1489.625327582802
India,IND,1994,1537.287081484146
India,IND,1995,1631.613402886108
India,IND,1996,1678.4825275811156
India,IND,1997,1755.9234869729846
India,IND,1998,1814.3402969936803
India,IND,1999,1797.3148917435728
India,IND,2000,1911.7914393075177
India,IND,2001,1927.725235419272
India,IND,2002,2013.4561461590583
India,IND,2003,2108.8178515813825
India,IND,2004,2243.524479659588
India,IND,2005,2456.109916372796
India,IND,2006,2550.421581658364
India,IND,2007,2791.567132804675
India,IND,2008,3015.317753133642
India,IND,2009,3266.0724545846806
India,IND,2010,3377.139821173557
India,IND,2011,3542.8265757377335
India,IND,2012,3837.7575636703423
India,IND,2013,4102.852725104096
India,IND,2014,4507.136919328954
India,IND,2015,4597.0227815211265
India,IND,2016,4656.7348946487355
India,IND,2017,4837.411409393582
India,IND,2018,5259.332993042852
Indonesia,IDN,1965,1.5002700000000002
Indonesia,IDN,1966,1.8375400000000002
Indonesia,IDN,1967,1.2909300000000001
Indonesia,IDN,1968,0.9652900000000001
Indonesia,IDN,1969,1.163
Indonesia,IDN,1970,1.01181
Indonesia,IDN,1971,1.163
Indonesia,IDN,1972,1.163
Indonesia,IDN,1973,0.7792100000000001
Indonesia,IDN,1974,0.84899
Indonesia,IDN,1975,1.08159
Indonesia,IDN,1976,1.08159
Indonesia,IDN,1977,1.163
Indonesia,IDN,1978,1.54679
Indonesia,IDN,1979,2.326
Indonesia,IDN,1980,2.94239
Indonesia,IDN,1981,3.1401000000000003
Indonesia,IDN,1982,2.96565
Indonesia,IDN,1983,2.96565
Indonesia,IDN,1984,3.1052100000000005
Indonesia,IDN,1985,10.467
Indonesia,IDN,1986,16.81698
Indonesia,IDN,1987,26.36521
Indonesia,IDN,1988,27.53984
Indonesia,IDN,1989,41.33302
Indonesia,IDN,1990,39.796891446622006
Indonesia,IDN,1991,40.275351612092
Indonesia,IDN,1992,49.16198025225601
Indonesia,IDN,1993,57.30964957810001
Indonesia,IDN,1994,57.329742196446006
Indonesia,IDN,1995,63.09168476992101
Indonesia,IDN,1996,75.2058513612
Indonesia,IDN,1997,92.7497714892
Indonesia,IDN,1998,99.5343343512
Indonesia,IDN,1999,136.99486579614802
Indonesia,IDN,2000,153.103904724572
Indonesia,IDN,2001,194.37557053513103
Indonesia,IDN,2002,200.50098325517902
Indonesia,IDN,2003,269.147382832197
Indonesia,IDN,2004,247.27150952667603
Indonesia,IDN,2005,283.38047544407704
Indonesia,IDN,2006,335.76780392081
Indonesia,IDN,2007,421.2596758860001
Indonesia,IDN,2008,366.457209462673
Indonesia,IDN,2009,385.794915471
Indonesia,IDN,2010,459.1572846000001
Indonesia,IDN,2011,545.21706592164
Indonesia,IDN,2012,616.6037876411291
Indonesia,IDN,2013,663.067784817086
Indonesia,IDN,2014,524.7464586603451
Indonesia,IDN,2015,594.945163935824
Indonesia,IDN,2016,620.54764359
Indonesia,IDN,2017,664.9556914140001
Indonesia,IDN,2018,715.919448785146
Iran,IRN,1965,2.45393
Iran,IRN,1966,2.69816
Iran,IRN,1967,2.9772800000000004
Iran,IRN,1968,3.27966
Iran,IRN,1969,3.6169300000000004
Iran,IRN,1970,3.9890900000000005
Iran,IRN,1971,2.81041276
Iran,IRN,1972,4.39108095
Iran,IRN,1973,7.38324735
Iran,IRN,1974,8.08614129
Iran,IRN,1975,14.97947489
Iran,IRN,1976,14.805024890000002
Iran,IRN,1977,14.977358230000002
Iran,IRN,1978,9.151670260000001
Iran,IRN,1979,13.209830830000001
Iran,IRN,1980,13.91149199
Iran,IRN,1981,11.616997660000001
Iran,IRN,1982,15.668668690000002
Iran,IRN,1983,14.783497760000001
Iran,IRN,1984,11.429498800000001
Iran,IRN,1985,11.24466321
Iran,IRN,1986,11.07499314
Iran,IRN,1987,10.8941699
Iran,IRN,1988,11.241999940000001
Iran,IRN,1989,8.2591608
Iran,IRN,1990,8.26117279
Iran,IRN,1991,11.791994270000002
Iran,IRN,1992,10.38550859
Iran,IRN,1993,12.766506860000002
Iran,IRN,1994,12.81784168
Iran,IRN,1995,12.00499772
Iran,IRN,1996,12.558329860000002
Iran,IRN,1997,12.87200259
Iran,IRN,1998,14.989162680000002
Iran,IRN,1999,14.26488117
Iran,IRN,2000,15.159658480000001
Iran,IRN,2001,14.862000260000002
Iran,IRN,2002,14.08155748
Iran,IRN,2003,15.2571644
Iran,IRN,2004,15.971223140000001
Iran,IRN,2005,18.102769540000004
Iran,IRN,2006,17.473772620000002
Iran,IRN,2007,18.21539446
Iran,IRN,2008,13.63993149
Iran,IRN,2009,15.78903919
Iran,IRN,2010,14.953167830000002
Iran,IRN,2011,16.59933618
Iran,IRN,2012,13.067665710000002
Iran,IRN,2013,16.68594479
Iran,IRN,2014,19.011037650000002
Iran,IRN,2015,18.15151087
Iran,IRN,2016,17.5909565
Iran,IRN,2017,16.619741805162437
Iran,IRN,2018,17.33206618457232
Iraq,IRQ,1965,0
Iraq,IRQ,1966,0
Iraq,IRQ,1967,0
Iraq,IRQ,1968,0
Iraq,IRQ,1969,0
Iraq,IRQ,1970,0
Iraq,IRQ,1971,0
Iraq,IRQ,1972,0
Iraq,IRQ,1973,0
Iraq,IRQ,1974,0
Iraq,IRQ,1975,0
Iraq,IRQ,1976,0
Iraq,IRQ,1977,0
Iraq,IRQ,1978,0
Iraq,IRQ,1979,0
Iraq,IRQ,1980,0
Iraq,IRQ,1981,0
Iraq,IRQ,1982,0
Iraq,IRQ,1983,0
Iraq,IRQ,1984,0
Iraq,IRQ,1985,0
Iraq,IRQ,1986,0
Iraq,IRQ,1987,0
Iraq,IRQ,1988,0
Iraq,IRQ,1989,0
Iraq,IRQ,1990,0
Iraq,IRQ,1991,0
Iraq,IRQ,1992,0
Iraq,IRQ,1993,0
Iraq,IRQ,1994,0
Iraq,IRQ,1995,0
Iraq,IRQ,1996,0
Iraq,IRQ,1997,0
Iraq,IRQ,1998,0
Iraq,IRQ,1999,0
Iraq,IRQ,2000,0
Iraq,IRQ,2001,0
Iraq,IRQ,2002,0
Iraq,IRQ,2003,0
Iraq,IRQ,2004,0
Iraq,IRQ,2005,0
Iraq,IRQ,2006,0
Iraq,IRQ,2007,0
Iraq,IRQ,2008,0
Iraq,IRQ,2009,0
Iraq,IRQ,2010,0
Iraq,IRQ,2011,0
Iraq,IRQ,2012,0
Iraq,IRQ,2013,0
Iraq,IRQ,2014,0
Iraq,IRQ,2015,0
Iraq,IRQ,2016,0
Iraq,IRQ,2017,0
Iraq,IRQ,2018,0
Ireland,IRL,1965,36.355380000000004
Ireland,IRL,1966,41.41443
Ireland,IRL,1967,44.10096
Ireland,IRL,1968,53.85853000000001
Ireland,IRL,1969,51.27667
Ireland,IRL,1970,25.0045
Ireland,IRL,1971,23.86476
Ireland,IRL,1972,22.2133
Ireland,IRL,1973,21.666690000000003
Ireland,IRL,1974,23.36467
Ireland,IRL,1975,19.78263
Ireland,IRL,1976,20.340870000000002
Ireland,IRL,1977,21.306160000000002
Ireland,IRL,1978,20.154790000000002
Ireland,IRL,1979,23.120440000000002
Ireland,IRL,1980,21.91092
Ireland,IRL,1981,22.93436
Ireland,IRL,1982,24.26018
Ireland,IRL,1983,26.31869
Ireland,IRL,1984,25.22547
Ireland,IRL,1985,28.98196
Ireland,IRL,1986,31.854570000000002
Ireland,IRL,1987,40.92597000000001
Ireland,IRL,1988,41.67029000000001
Ireland,IRL,1989,41.7517
Ireland,IRL,1990,40.2615284933761
Ireland,IRL,1991,38.621991936053945
Ireland,IRL,1992,36.78681338908911
Ireland,IRL,1993,35.74623527501375
Ireland,IRL,1994,34.2036118860761
Ireland,IRL,1995,34.43781356650587
Ireland,IRL,1996,34.625359350000004
Ireland,IRL,1997,32.988661309
Ireland,IRL,1998,33.207922862000004
Ireland,IRL,1999,28.56918804
Ireland,IRL,2000,30.41925355
Ireland,IRL,2001,31.86122236
Ireland,IRL,2002,30.630024040000002
Ireland,IRL,2003,29.650685000000003
Ireland,IRL,2004,27.702469455111466
Ireland,IRL,2005,30.78461
Ireland,IRL,2006,27.77244
Ireland,IRL,2007,27.12116
Ireland,IRL,2008,26.53966
Ireland,IRL,2009,23.201850000000004
Ireland,IRL,2010,23.09718
Ireland,IRL,2011,22.666870000000003
Ireland,IRL,2012,26.295430000000003
Ireland,IRL,2013,23.79498
Ireland,IRL,2014,23.387930000000004
Ireland,IRL,2015,25.505399754333855
Ireland,IRL,2016,24.504410000000004
Ireland,IRL,2017,20.864480615298127
Ireland,IRL,2018,16.724803843469076
Israel,ISR,1965,0
Israel,ISR,1966,0
Israel,ISR,1967,0
Israel,ISR,1968,0
Israel,ISR,1969,0
Israel,ISR,1970,0
Israel,ISR,1971,0
Israel,ISR,1972,0
Israel,ISR,1973,0
Israel,ISR,1974,0
Israel,ISR,1975,0
Israel,ISR,1976,0
Israel,ISR,1977,0
Israel,ISR,1978,0
Israel,ISR,1979,0
Israel,ISR,1980,0.011630000000000001
Israel,ISR,1981,0.011630000000000001
Israel,ISR,1982,6.454650000000001
Israel,ISR,1983,12.164980000000002
Israel,ISR,1984,19.689590000000003
Israel,ISR,1985,21.480610000000002
Israel,ISR,1986,23.853130000000004
Israel,ISR,1987,25.399920000000005
Israel,ISR,1988,24.34159
Israel,ISR,1989,26.295430000000003
Israel,ISR,1990,27.56522829
Israel,ISR,1991,29.84846478
Israel,ISR,1992,36.737355720000004
Israel,ISR,1993,41.50656286
Israel,ISR,1994,43.99226602
Israel,ISR,1995,48.019013959999995
Israel,ISR,1996,58.213406760000005
Israel,ISR,1997,63.302194670000006
Israel,ISR,1998,67.95360154000001
Israel,ISR,1999,66.74111589
Israel,ISR,2000,72.74456841000001
Israel,ISR,2001,83.96878608000002
Israel,ISR,2002,88.76048564000001
Israel,ISR,2003,91.98803161000001
Israel,ISR,2004,92.87358633000001
Israel,ISR,2005,92.337061866
Israel,ISR,2006,91.28712352273801
Israel,ISR,2007,93.35963593732367
Israel,ISR,2008,91.86979428390221
Israel,ISR,2009,89.965735543614
Israel,ISR,2010,89.91976370970801
Israel,ISR,2011,92.2519420123
Israel,ISR,2012,102.46896137737201
Israel,ISR,2013,82.44158100000001
Israel,ISR,2014,76.61223008349062
Israel,ISR,2015,75.02718355872813
Israel,ISR,2016,64.12097160065566
Israel,ISR,2017,58.192836128162874
Israel,ISR,2018,54.39111565358219
Italy,ITA,1965,100.32038
Italy,ITA,1966,104.34436
Italy,ITA,1967,114.34616000000001
Italy,ITA,1968,110.74086000000001
Italy,ITA,1969,113.67162
Italy,ITA,1970,114.7881
Italy,ITA,1971,110.89205000000001
Italy,ITA,1972,103.19299
Italy,ITA,1973,104.70489
Italy,ITA,1974,114.02052
Italy,ITA,1975,114.3229
Italy,ITA,1976,113.35761000000001
Italy,ITA,1977,111.47355000000002
Italy,ITA,1978,113.39250000000001
Italy,ITA,1979,124.441
Italy,ITA,1980,146.00302000000002
Italy,ITA,1981,149.63158
Italy,ITA,1982,167.29755
Italy,ITA,1983,156.58632000000003
Italy,ITA,1984,177.5901
Italy,ITA,1985,175.33388000000002
Italy,ITA,1986,172.34497000000002
Italy,ITA,1987,171.0773
Italy,ITA,1988,160.35444
Italy,ITA,1989,167.30918
Italy,ITA,1990,170.25905972
Italy,ITA,1991,161.72418651
Italy,ITA,1992,141.86089083000002
Italy,ITA,1993,124.06953780000002
Italy,ITA,1994,131.00254133
Italy,ITA,1995,140.90716105
Italy,ITA,1996,129.65750857
Italy,ITA,1997,131.55105865000002
Italy,ITA,1998,136.56216979
Italy,ITA,1999,136.37933456000002
Italy,ITA,2000,145.58014157000002
Italy,ITA,2001,154.69651478
Italy,ITA,2002,159.6782718
Italy,ITA,2003,172.29904313000003
Italy,ITA,2004,193.01272441
Italy,ITA,2005,191.53352797000002
Italy,ITA,2006,193.91123495000002
Italy,ITA,2007,189.84832934
Italy,ITA,2008,183.70090905
Italy,ITA,2009,143.82344170000002
Italy,ITA,2010,159.02751515
Italy,ITA,2011,178.26997817000003
Italy,ITA,2012,182.73330468000003
Italy,ITA,2013,157.40311816
Italy,ITA,2014,153.44741789000003
Italy,ITA,2015,143.3954577
Italy,ITA,2016,127.73232489000002
Italy,ITA,2017,111.90391815000001
Italy,ITA,2018,103.247425974669
Japan,JPN,1965,566.5228860000001
Japan,JPN,1966,603.7728456000001
Japan,JPN,1967,663.1947024
Japan,JPN,1968,682.4550291
Japan,JPN,1969,728.9827049
Japan,JPN,1970,702.3052294
Japan,JPN,1971,637.6660383000001
Japan,JPN,1972,623.1214440000001
Japan,JPN,1973,658.8214735
Japan,JPN,1974,698.3456796
Japan,JPN,1975,653.2632639000001
Japan,JPN,1976,638.7905430000001
Japan,JPN,1977,602.6567145
Japan,JPN,1978,545.7324002
Japan,JPN,1979,582.8143063000001
Japan,JPN,1980,677.0604536000001
Japan,JPN,1981,759.0699801000001
Japan,JPN,1982,723.9473801
Japan,JPN,1983,713.5823752
Japan,JPN,1984,797.9804711
Japan,JPN,1985,832.8265097000001
Japan,JPN,1986,793.0756349
Japan,JPN,1987,809.3264665
Japan,JPN,1988,874.7718492000001
Japan,JPN,1989,876.1640765000001
Japan,JPN,1990,907.6897501000001
Japan,JPN,1991,900.4807783
Japan,JPN,1992,885.254666
Japan,JPN,1993,902.8054990000002
Japan,JPN,1994,945.3257093999999
Japan,JPN,1995,979.8555283000001
Japan,JPN,1996,1005.5824839
Japan,JPN,1997,1032.9460131
Japan,JPN,1998,984.7194269000001
Japan,JPN,1999,1035.9771400000002
Japan,JPN,2000,1110.603361
Japan,JPN,2001,1137.154651
Japan,JPN,2002,1207.9080820000001
Japan,JPN,2003,1241.2594330000002
Japan,JPN,2004,1274.1025530000002
Japan,JPN,2005,1326.2667603837922
Japan,JPN,2006,1306.612469134098
Japan,JPN,2007,1368.941395503146
Japan,JPN,2008,1399.204398914578
Japan,JPN,2009,1181.985327894007
Japan,JPN,2010,1345.7531466997582
Japan,JPN,2011,1274.773730692568
Japan,JPN,2012,1346.934126098258
Japan,JPN,2013,1408.992953778059
Japan,JPN,2014,1385.252018292693
Japan,JPN,2015,1387.4857763688792
Japan,JPN,2016,1382.1209810864932
