Entity,Code,Year,"Spirits, recorded per capita (15+) consumption (in litres of pure alcohol)  (litres of pure alcohol)"
Madagascar,MDG,1970,1.22
Madagascar,MDG,1971,1.22
Madagascar,MDG,1972,1.22
Madagascar,MDG,1973,1.27
Madagascar,MDG,1974,1.24
Madagascar,MDG,1975,1.21
Madagascar,MDG,1976,1.25
Madagascar,MDG,1977,1.12
Madagascar,MDG,1978,1.28
Madagascar,MDG,1979,1.12
Madagascar,MDG,1980,1.06
Madagascar,MDG,1981,1.25
Madagascar,MDG,1982,1
Madagascar,MDG,1983,1.06
Madagascar,MDG,1984,0.8
Madagascar,MDG,1985,0.91
Madagascar,MDG,1986,1.02
Madagascar,MDG,1987,0.96
Madagascar,MDG,1988,0.98
Madagascar,MDG,1989,1.03
Madagascar,MDG,1990,1.18
Madagascar,MDG,1991,0.98
Madagascar,MDG,1992,1.04
Madagascar,MDG,1993,0.88
Madagascar,MDG,1994,1.01
Madagascar,MDG,1995,0.98
Madagascar,MDG,1996,0.98
Madagascar,MDG,1997,0.78
Madagascar,MDG,1998,0.79
Madagascar,MDG,1999,0.77
Madagascar,MDG,2000,0.64
Madagascar,MDG,2001,0.52
Madagascar,MDG,2002,0.4
Madagascar,MDG,2003,0.33
Madagascar,MDG,2004,0.32
Madagascar,MDG,2005,0.23
Madagascar,MDG,2006,0.17
Madagascar,MDG,2007,0.16
Madagascar,MDG,2008,0.14
Madagascar,MDG,2009,0.34
Madagascar,MDG,2010,0.33
Madagascar,MDG,2011,0.3
Madagascar,MDG,2012,0.31
Madagascar,MDG,2013,0.34
Malawi,MWI,1961,0
Malawi,MWI,1962,0
Malawi,MWI,1963,0
Malawi,MWI,1964,0
Malawi,MWI,1965,0.01
Malawi,MWI,1966,0.03
Malawi,MWI,1967,0.05
Malawi,MWI,1968,0.06
Malawi,MWI,1969,0.09
Malawi,MWI,1970,0.08
Malawi,MWI,1971,0.08
Malawi,MWI,1972,0.08
Malawi,MWI,1973,0.13
Malawi,MWI,1974,0.13
Malawi,MWI,1975,0.18
Malawi,MWI,1976,0.23
Malawi,MWI,1977,0.22
Malawi,MWI,1978,0.2
Malawi,MWI,1979,0.25
Malawi,MWI,1980,0.33
Malawi,MWI,1981,0.37
Malawi,MWI,1982,0.34
Malawi,MWI,1983,0.29
Malawi,MWI,1984,0.28
Malawi,MWI,1985,0.31
Malawi,MWI,1986,0.31
Malawi,MWI,1987,0.28
Malawi,MWI,1988,0.27
Malawi,MWI,1989,0.2
Malawi,MWI,1990,0.26
Malawi,MWI,1991,0.25
Malawi,MWI,1992,0.28
Malawi,MWI,1993,0.21
Malawi,MWI,1994,0.29
Malawi,MWI,1995,0.24
Malawi,MWI,1996,0.27
Malawi,MWI,1997,0.21
Malawi,MWI,1998,0.21
Malawi,MWI,1999,0.19
Malawi,MWI,2000,0.29
Malawi,MWI,2001,0.27
Malawi,MWI,2002,0.25
Malawi,MWI,2003,0.24
Malawi,MWI,2004,0.28
Malawi,MWI,2005,0.22
Malawi,MWI,2006,0.22
Malawi,MWI,2007,0.19
Malawi,MWI,2008,0.15
Malawi,MWI,2009,0.2
Malawi,MWI,2010,0.17
Malawi,MWI,2011,0.16
Malaysia,MYS,1961,0.17
Malaysia,MYS,1962,0.16
Malaysia,MYS,1963,0.17
Malaysia,MYS,1964,0.17
Malaysia,MYS,1965,0.17
Malaysia,MYS,1966,0.15
Malaysia,MYS,1967,0.16
Malaysia,MYS,1968,0.14
Malaysia,MYS,1969,0.14
Malaysia,MYS,1970,0.13
Malaysia,MYS,1971,0.13
Malaysia,MYS,1972,0.12
Malaysia,MYS,1973,0.18
Malaysia,MYS,1974,0.15
Malaysia,MYS,1975,0.13
Malaysia,MYS,1976,0.16
Malaysia,MYS,1977,0.14
Malaysia,MYS,1978,0.17
Malaysia,MYS,1979,0.19
Malaysia,MYS,1980,0.2
Malaysia,MYS,1981,0.23
Malaysia,MYS,1982,0.16
Malaysia,MYS,1983,0.16
Malaysia,MYS,1984,0.16
Malaysia,MYS,1985,0.16
Malaysia,MYS,1986,0.16
Malaysia,MYS,1987,0.16
Malaysia,MYS,1988,0.16
Malaysia,MYS,1989,0.16
Malaysia,MYS,1990,0.16
Malaysia,MYS,1991,0.16
Malaysia,MYS,1992,0.16
Malaysia,MYS,1993,0.16
Malaysia,MYS,1994,0.16
Malaysia,MYS,1995,0.16
Malaysia,MYS,1996,0.16
Malaysia,MYS,1997,0.16
Malaysia,MYS,1998,0.16
Malaysia,MYS,1999,0.15
Malaysia,MYS,2000,0.08
Malaysia,MYS,2001,0.08
Malaysia,MYS,2002,0.08
Malaysia,MYS,2003,0.08
Malaysia,MYS,2004,0.08
Malaysia,MYS,2005,0.08
Malaysia,MYS,2006,0.08
Malaysia,MYS,2007,0.08
Malaysia,MYS,2008,0.1
Malaysia,MYS,2009,0.09
Malaysia,MYS,2010,0.1
Malaysia,MYS,2011,0.11
Malaysia,MYS,2012,0.12
Malaysia,MYS,2013,0.12
Malaysia,MYS,2014,0.11
Maldives,MDV,2000,1.29
Maldives,MDV,2001,1.38
Maldives,MDV,2002,1.34
Maldives,MDV,2003,0.93
Maldives,MDV,2004,0.68
Maldives,MDV,2005,0.77
Maldives,MDV,2006,0.79
Maldives,MDV,2007,0.85
Maldives,MDV,2008,0.86
Maldives,MDV,2009,0.8
Maldives,MDV,2010,0.88
Maldives,MDV,2011,0.88
Mali,MLI,1961,0
Mali,MLI,1962,0
Mali,MLI,1963,0
Mali,MLI,1964,0
Mali,MLI,1965,0
Mali,MLI,1966,0
Mali,MLI,1967,0.03
Mali,MLI,1968,0.05
Mali,MLI,1969,0.06
Mali,MLI,1970,0.07
Mali,MLI,1971,0.06
Mali,MLI,1972,0.08
Mali,MLI,1973,0.06
Mali,MLI,1974,0.06
Mali,MLI,1975,0.05
Mali,MLI,1976,0.07
Mali,MLI,1977,0.06
Mali,MLI,1978,0.04
Mali,MLI,1979,0.02
Mali,MLI,1980,0
Mali,MLI,1981,0
Mali,MLI,1982,0.01
Mali,MLI,1983,0
Mali,MLI,1984,0
Mali,MLI,1985,0.05
Mali,MLI,1986,0
Mali,MLI,1987,0
Mali,MLI,1988,0.05
Mali,MLI,1989,0.07
Mali,MLI,1990,0.01
Mali,MLI,1991,0
Mali,MLI,1992,0
Mali,MLI,1993,0
Mali,MLI,1994,0
Mali,MLI,1995,0
Mali,MLI,1996,0.01
Mali,MLI,1997,0.01
Mali,MLI,1998,0
Mali,MLI,1999,0
Mali,MLI,2000,0
Mali,MLI,2001,0.01
Mali,MLI,2002,0.01
Mali,MLI,2003,0.01
Mali,MLI,2004,0.01
Mali,MLI,2005,0
Mali,MLI,2006,0.01
Mali,MLI,2007,0.01
Mali,MLI,2008,0.02
Mali,MLI,2009,0.01
Mali,MLI,2010,0.02
Mali,MLI,2011,0.02
Malta,MLT,1961,0.6
Malta,MLT,1962,0.61
Malta,MLT,1963,0.65
Malta,MLT,1964,1.17
Malta,MLT,1965,0.97
Malta,MLT,1966,1.66
Malta,MLT,1967,1.32
Malta,MLT,1968,1.1
Malta,MLT,1969,1.23
Malta,MLT,1970,1.36
Malta,MLT,1971,1.35
Malta,MLT,1972,1.35
Malta,MLT,1973,1.92
Malta,MLT,1974,1.79
Malta,MLT,1975,2.04
Malta,MLT,1976,2
Malta,MLT,1977,2.78
Malta,MLT,1978,2.95
Malta,MLT,1979,3.23
Malta,MLT,1980,2.9
Malta,MLT,1981,2.02
Malta,MLT,1982,1.95
Malta,MLT,1983,1.37
Malta,MLT,1984,1.73
Malta,MLT,1985,1.76
Malta,MLT,1986,2.03
Malta,MLT,1987,1.36
Malta,MLT,1988,2.17
Malta,MLT,1989,2.16
Malta,MLT,1990,2.16
Malta,MLT,1991,2.15
Malta,MLT,1992,2.12
Malta,MLT,1993,2.11
Malta,MLT,1994,2.06
Malta,MLT,1995,2.05
Malta,MLT,1996,2
Malta,MLT,1997,1.64
Malta,MLT,1998,1.54
Malta,MLT,1999,1.57
Malta,MLT,2000,1.78
Malta,MLT,2001,1.75
Malta,MLT,2002,1.8
Malta,MLT,2003,1.77
Malta,MLT,2004,1.42
Malta,MLT,2005,1.47
Malta,MLT,2006,1.49
Malta,MLT,2007,1.51
Malta,MLT,2008,1.44
Malta,MLT,2009,1.46
Malta,MLT,2010,1.62
Malta,MLT,2011,1.75
Malta,MLT,2012,1.87
Malta,MLT,2013,2.06
Malta,MLT,2014,1.99
Mauritania,MRT,1961,0
Mauritania,MRT,1962,0
Mauritania,MRT,1963,0
Mauritania,MRT,1964,0
Mauritania,MRT,1965,0
Mauritania,MRT,1966,0
Mauritania,MRT,1967,0
Mauritania,MRT,1968,0
Mauritania,MRT,1969,0
Mauritania,MRT,1970,0.03
Mauritania,MRT,1971,0.04
Mauritania,MRT,1972,0.11
Mauritania,MRT,1973,0.1
Mauritania,MRT,1974,0.05
Mauritania,MRT,1975,0.03
Mauritania,MRT,1976,0.06
Mauritania,MRT,1977,0.04
Mauritania,MRT,1978,0.04
Mauritania,MRT,1979,0.02
Mauritania,MRT,1980,0.02
Mauritania,MRT,1981,0.02
Mauritania,MRT,1982,0.01
Mauritania,MRT,1983,0.02
Mauritania,MRT,1984,0.01
Mauritania,MRT,1985,0.01
Mauritania,MRT,1986,0.01
Mauritania,MRT,1987,0.01
Mauritania,MRT,1988,0
Mauritania,MRT,1989,0.02
Mauritania,MRT,1990,0.01
Mauritania,MRT,1991,0.04
Mauritania,MRT,1992,0.02
Mauritania,MRT,1993,0.01
Mauritania,MRT,1994,0
Mauritania,MRT,1995,0
Mauritania,MRT,1996,0.01
Mauritania,MRT,1997,0.01
Mauritania,MRT,1998,0.01
Mauritania,MRT,1999,0.01
Mauritania,MRT,2000,0.02
Mauritania,MRT,2001,0.01
Mauritania,MRT,2002,0.01
Mauritania,MRT,2003,0
Mauritania,MRT,2004,0.01
Mauritania,MRT,2005,0.01
Mauritania,MRT,2006,0.01
Mauritania,MRT,2007,0.02
Mauritania,MRT,2008,0.01
Mauritania,MRT,2009,0
Mauritania,MRT,2010,0
Mauritania,MRT,2011,0
Mauritius,MUS,1961,1.62
Mauritius,MUS,1962,1.68
Mauritius,MUS,1963,1.86
Mauritius,MUS,1964,1.63
Mauritius,MUS,1965,1.63
Mauritius,MUS,1966,1.33
Mauritius,MUS,1967,1.55
Mauritius,MUS,1968,1.22
Mauritius,MUS,1969,1.14
Mauritius,MUS,1970,1.08
Mauritius,MUS,1971,1.15
Mauritius,MUS,1972,1.17
Mauritius,MUS,1973,1.24
Mauritius,MUS,1974,1.76
Mauritius,MUS,1975,1.88
Mauritius,MUS,1976,2.02
Mauritius,MUS,1977,2.31
Mauritius,MUS,1978,3.23
Mauritius,MUS,1979,3.04
Mauritius,MUS,1980,1.97
Mauritius,MUS,1981,1.82
Mauritius,MUS,1982,1.85
Mauritius,MUS,1983,1.9
Mauritius,MUS,1984,1.74
Mauritius,MUS,1985,1.69
Mauritius,MUS,1986,1.74
Mauritius,MUS,1987,1.72
Mauritius,MUS,1988,1.78
Mauritius,MUS,1989,1.81
Mauritius,MUS,1990,0.62
Mauritius,MUS,1991,0.88
Mauritius,MUS,1992,1.13
Mauritius,MUS,1993,0.82
Mauritius,MUS,1994,0.8
Mauritius,MUS,1995,0.85
Mauritius,MUS,1996,0.79
Mauritius,MUS,1997,0.89
Mauritius,MUS,1998,0.88
Mauritius,MUS,1999,1.13
Mauritius,MUS,2000,2.1
Mauritius,MUS,2001,1.96
Mauritius,MUS,2002,1.79
Mauritius,MUS,2003,1.8
Mauritius,MUS,2004,1.87
Mauritius,MUS,2005,1.66
Mauritius,MUS,2006,1.61
Mauritius,MUS,2007,1.12
Mauritius,MUS,2008,0.56
Mauritius,MUS,2009,0.58
Mauritius,MUS,2010,0.79
Mauritius,MUS,2011,0.87
Mexico,MEX,1961,0.77
Mexico,MEX,1962,0.8
Mexico,MEX,1963,0.81
Mexico,MEX,1964,0.85
Mexico,MEX,1965,0.93
Mexico,MEX,1966,0.91
Mexico,MEX,1967,1.2
Mexico,MEX,1968,1.16
Mexico,MEX,1969,1.09
Mexico,MEX,1970,0.96
Mexico,MEX,1971,1.03
Mexico,MEX,1972,0.89
Mexico,MEX,1973,0.79
Mexico,MEX,1974,0.82
Mexico,MEX,1975,1.05
Mexico,MEX,1976,1.32
Mexico,MEX,1977,1.39
Mexico,MEX,1978,1.1
Mexico,MEX,1979,1.14
Mexico,MEX,1980,1.21
Mexico,MEX,1981,1.39
Mexico,MEX,1982,1.28
Mexico,MEX,1983,1.57
Mexico,MEX,1984,1.56
Mexico,MEX,1985,1.54
Mexico,MEX,1986,1.36
Mexico,MEX,1987,1.51
Mexico,MEX,1988,1.33
Mexico,MEX,1989,1.48
Mexico,MEX,1990,1.3
Mexico,MEX,1991,1.29
Mexico,MEX,1992,1.44
Mexico,MEX,1993,1.27
Mexico,MEX,1994,1.26
Mexico,MEX,1995,1.09
Mexico,MEX,1996,1.08
Mexico,MEX,1997,1.08
Mexico,MEX,1998,1.07
Mexico,MEX,1999,1.06
Mexico,MEX,2000,1.23
Mexico,MEX,2001,1.12
Mexico,MEX,2002,1.07
Mexico,MEX,2003,1.06
Mexico,MEX,2004,1.03
Mexico,MEX,2005,0.98
Mexico,MEX,2006,1.03
Mexico,MEX,2007,1.08
Mexico,MEX,2008,1.1
Mexico,MEX,2009,1.06
Mexico,MEX,2010,1.12
Mexico,MEX,2011,1.13
Mexico,MEX,2012,1.13
Mexico,MEX,2013,1.11
Mexico,MEX,2014,1.12
Micronesia (country),FSM,1961,0
Micronesia (country),FSM,1962,0
Micronesia (country),FSM,1963,0
Micronesia (country),FSM,1964,0
Micronesia (country),FSM,1965,0
Micronesia (country),FSM,1966,0
Micronesia (country),FSM,1967,0
Micronesia (country),FSM,1968,0
Micronesia (country),FSM,1969,0
Micronesia (country),FSM,1970,0
Micronesia (country),FSM,1971,0
Micronesia (country),FSM,1972,0
Micronesia (country),FSM,1973,0
Micronesia (country),FSM,1974,0
Micronesia (country),FSM,1975,0
Micronesia (country),FSM,1976,0
Micronesia (country),FSM,1977,0
Micronesia (country),FSM,1978,0
Micronesia (country),FSM,1979,0
Micronesia (country),FSM,1980,0
Micronesia (country),FSM,1981,0
Micronesia (country),FSM,1982,0
Micronesia (country),FSM,1983,0
Micronesia (country),FSM,1984,0
Micronesia (country),FSM,1985,0
Micronesia (country),FSM,1986,0
Micronesia (country),FSM,1987,0
Micronesia (country),FSM,1988,0
Micronesia (country),FSM,1989,0
Micronesia (country),FSM,1990,0
Micronesia (country),FSM,1991,0
Micronesia (country),FSM,1992,0
Micronesia (country),FSM,1993,0
Micronesia (country),FSM,1994,0
Micronesia (country),FSM,1995,0
Micronesia (country),FSM,1996,0
Micronesia (country),FSM,1997,0
Micronesia (country),FSM,1998,0
Micronesia (country),FSM,1999,0
Micronesia (country),FSM,2000,0.07
Micronesia (country),FSM,2001,0.07
Micronesia (country),FSM,2002,0.07
Micronesia (country),FSM,2003,0.06
Micronesia (country),FSM,2004,0.14
Micronesia (country),FSM,2005,0.25
Micronesia (country),FSM,2006,0.94
Micronesia (country),FSM,2007,0.78
Micronesia (country),FSM,2008,0.76
Micronesia (country),FSM,2009,0.85
Micronesia (country),FSM,2010,0.6
Micronesia (country),FSM,2011,0.51
Micronesia (country),FSM,2012,0.56
Micronesia (country),FSM,2013,0.51
Micronesia (country),FSM,2014,0.52
Moldova,MDA,1992,1.94
Moldova,MDA,1993,3.79
Moldova,MDA,1994,8.16
Moldova,MDA,1995,10.01
Moldova,MDA,1996,11.27
Moldova,MDA,1997,13.14
Moldova,MDA,1998,14.44
Moldova,MDA,1999,11.64
Moldova,MDA,2000,3.59
Moldova,MDA,2001,3.65
Moldova,MDA,2002,3.85
Moldova,MDA,2003,4.19
Moldova,MDA,2004,4.06
Moldova,MDA,2005,4.33
Moldova,MDA,2006,3.9
Moldova,MDA,2007,4.03
Moldova,MDA,2008,3.8
Moldova,MDA,2009,3.63
Moldova,MDA,2010,3.54
Moldova,MDA,2011,3.52
Moldova,MDA,2012,3.29
Moldova,MDA,2013,3.27
Moldova,MDA,2014,2.94
Mongolia,MNG,1961,1.13
Mongolia,MNG,1962,1.23
Mongolia,MNG,1963,1.5
Mongolia,MNG,1964,1.46
Mongolia,MNG,1965,1.71
Mongolia,MNG,1966,1.72
Mongolia,MNG,1967,1.73
Mongolia,MNG,1968,1.74
Mongolia,MNG,1969,1.74
Mongolia,MNG,1970,1.58
Mongolia,MNG,1971,1.75
Mongolia,MNG,1972,1.75
Mongolia,MNG,1973,1.75
Mongolia,MNG,1974,2.06
Mongolia,MNG,1975,2.57
Mongolia,MNG,1976,2.72
Mongolia,MNG,1977,3.07
Mongolia,MNG,1978,3.07
Mongolia,MNG,1979,3.25
Mongolia,MNG,1980,3.17
Mongolia,MNG,1981,3.26
Mongolia,MNG,1982,3.61
Mongolia,MNG,1983,3.12
Mongolia,MNG,1984,3.24
Mongolia,MNG,1985,2.97
Mongolia,MNG,1986,2.47
Mongolia,MNG,1987,1.91
Mongolia,MNG,1988,1.97
Mongolia,MNG,1989,2.35
Mongolia,MNG,1990,1.99
Mongolia,MNG,1991,1.96
Mongolia,MNG,1992,1.61
Mongolia,MNG,1993,1.72
Mongolia,MNG,1994,1.4
Mongolia,MNG,1995,1.89
Mongolia,MNG,1996,1.34
Mongolia,MNG,1997,1.18
Mongolia,MNG,1998,2.58
Mongolia,MNG,1999,1.97
Mongolia,MNG,2000,2.1
Mongolia,MNG,2001,2.29
Mongolia,MNG,2002,1.15
Mongolia,MNG,2003,0.47
Mongolia,MNG,2004,0.51
Mongolia,MNG,2005,2.4
Mongolia,MNG,2006,2.26
Mongolia,MNG,2007,2.61
Mongolia,MNG,2008,3.14
Mongolia,MNG,2009,3.4
Mongolia,MNG,2010,4.04
Montenegro,MNE,2006,2.3
Montenegro,MNE,2007,2.35
Montenegro,MNE,2008,2.37
Montenegro,MNE,2009,2.37
Montenegro,MNE,2010,2.47
Montenegro,MNE,2011,2.54
Morocco,MAR,1961,0.28
Morocco,MAR,1962,0.27
Morocco,MAR,1963,0.27
Morocco,MAR,1964,0.26
Morocco,MAR,1965,0.26
Morocco,MAR,1966,0.27
Morocco,MAR,1967,0.21
Morocco,MAR,1968,0.23
Morocco,MAR,1969,0.17
Morocco,MAR,1970,0.15
Morocco,MAR,1971,0.12
Morocco,MAR,1972,0.12
Morocco,MAR,1973,0.13
Morocco,MAR,1974,0.12
Morocco,MAR,1975,0.16
Morocco,MAR,1976,0.18
Morocco,MAR,1977,0.16
Morocco,MAR,1978,0.13
Morocco,MAR,1979,0.07
Morocco,MAR,1980,0.06
Morocco,MAR,1981,0.05
Morocco,MAR,1982,0.04
Morocco,MAR,1983,0.04
Morocco,MAR,1984,0.02
Morocco,MAR,1985,0.04
Morocco,MAR,1986,0.06
Morocco,MAR,1987,0.06
Morocco,MAR,1988,0.06
Morocco,MAR,1989,0.07
Morocco,MAR,1990,0.07
Morocco,MAR,1991,0.06
Morocco,MAR,1992,0.07
Morocco,MAR,1993,0.07
Morocco,MAR,1994,0.07
Morocco,MAR,1995,0.05
Morocco,MAR,1996,0.03
Morocco,MAR,1997,0.03
Morocco,MAR,1998,0.03
Morocco,MAR,1999,0.03
Morocco,MAR,2000,0.05
Morocco,MAR,2001,0.05
Morocco,MAR,2002,0.05
Morocco,MAR,2003,0.06
Morocco,MAR,2004,0.06
Morocco,MAR,2005,0.06
Morocco,MAR,2006,0.07
Morocco,MAR,2007,0.08
Morocco,MAR,2008,0.1
Morocco,MAR,2009,0.1
Morocco,MAR,2010,0.09
Morocco,MAR,2011,0.09
Morocco,MAR,2012,0.08
Morocco,MAR,2013,0.07
Morocco,MAR,2014,0.06
Mozambique,MOZ,1961,0.6
Mozambique,MOZ,1962,0.57
Mozambique,MOZ,1963,0.23
Mozambique,MOZ,1964,0.24
Mozambique,MOZ,1965,0.16
Mozambique,MOZ,1966,0.29
Mozambique,MOZ,1967,0.38
Mozambique,MOZ,1968,0.4
Mozambique,MOZ,1969,0.27
Mozambique,MOZ,1970,0.23
Mozambique,MOZ,1971,0.18
Mozambique,MOZ,1972,0.33
Mozambique,MOZ,1973,0.25
Mozambique,MOZ,1974,0.25
Mozambique,MOZ,1975,0.2
Mozambique,MOZ,1976,0.19
Mozambique,MOZ,1977,0.44
Mozambique,MOZ,1978,0.23
Mozambique,MOZ,1979,0.29
Mozambique,MOZ,1980,0.46
Mozambique,MOZ,1981,0.16
Mozambique,MOZ,1982,0.15
Mozambique,MOZ,1983,0.12
Mozambique,MOZ,1984,0.13
Mozambique,MOZ,1985,0.13
Mozambique,MOZ,1986,0.16
Mozambique,MOZ,1987,0.15
Mozambique,MOZ,1988,0.15
Mozambique,MOZ,1989,0.17
Mozambique,MOZ,1990,0.2
Mozambique,MOZ,1991,0.17
Mozambique,MOZ,1992,0.13
Mozambique,MOZ,1993,0.13
Mozambique,MOZ,1994,0.14
Mozambique,MOZ,1995,0.29
Mozambique,MOZ,1996,0.23
Mozambique,MOZ,1997,0.26
Mozambique,MOZ,1998,0.24
Mozambique,MOZ,1999,0.6
Mozambique,MOZ,2000,0.52
Mozambique,MOZ,2001,1.47
Mozambique,MOZ,2002,1.57
Mozambique,MOZ,2003,1.11
Mozambique,MOZ,2004,0.91
Mozambique,MOZ,2005,0.6
Mozambique,MOZ,2006,0.58
Mozambique,MOZ,2007,0.37
Mozambique,MOZ,2008,0.76
Mozambique,MOZ,2009,0.47
Mozambique,MOZ,2010,0.19
Mozambique,MOZ,2011,0.08
Mozambique,MOZ,2012,0.3
Mozambique,MOZ,2013,0.25
Myanmar,MMR,1961,0.24
Myanmar,MMR,1962,0.33
Myanmar,MMR,1963,0.23
Myanmar,MMR,1964,0.29
Myanmar,MMR,1965,0.39
Myanmar,MMR,1966,0.34
Myanmar,MMR,1967,0.33
Myanmar,MMR,1968,0.29
Myanmar,MMR,1969,0.37
Myanmar,MMR,1970,0.33
Myanmar,MMR,1971,0.26
Myanmar,MMR,1972,0.35
Myanmar,MMR,1973,0.4
Myanmar,MMR,1974,0.15
Myanmar,MMR,1975,0.1
Myanmar,MMR,1976,0.18
Myanmar,MMR,1977,0.18
Myanmar,MMR,1978,0.2
Myanmar,MMR,1979,0.19
Myanmar,MMR,1980,0.16
Myanmar,MMR,1981,0.19
Myanmar,MMR,1982,0.21
Myanmar,MMR,1983,0.23
Myanmar,MMR,1984,0.28
Myanmar,MMR,1985,0.29
Myanmar,MMR,1986,0.27
Myanmar,MMR,1987,0.27
Myanmar,MMR,1988,0.15
Myanmar,MMR,1989,0.14
Myanmar,MMR,1990,0.11
Myanmar,MMR,1991,0.08
Myanmar,MMR,1992,0.22
Myanmar,MMR,1993,0.19
Myanmar,MMR,1994,0.2
Myanmar,MMR,1995,0.16
Myanmar,MMR,1996,0.23
Myanmar,MMR,1997,0.26
Myanmar,MMR,1998,0.23
Myanmar,MMR,1999,0.23
Myanmar,MMR,2000,0.25
Myanmar,MMR,2001,0.28
Myanmar,MMR,2002,0.29
Myanmar,MMR,2003,0.28
Myanmar,MMR,2004,0.31
Myanmar,MMR,2005,0.16
Myanmar,MMR,2006,0.16
Myanmar,MMR,2007,0.14
Myanmar,MMR,2008,0.17
Myanmar,MMR,2009,0.15
Myanmar,MMR,2010,0.16
Myanmar,MMR,2011,0.17
Myanmar,MMR,2012,0.2
Myanmar,MMR,2013,0.26
Namibia,NAM,1961,0
Namibia,NAM,1962,0
Namibia,NAM,1963,0
Namibia,NAM,1964,0
Namibia,NAM,1965,0
Namibia,NAM,1966,0
Namibia,NAM,1967,0
Namibia,NAM,1968,0
Namibia,NAM,1969,0
Namibia,NAM,1970,0
Namibia,NAM,1971,0
Namibia,NAM,1972,0
Namibia,NAM,1973,0
Namibia,NAM,1974,0
Namibia,NAM,1975,0
Namibia,NAM,1976,0
Namibia,NAM,1977,0
Namibia,NAM,1978,0
Namibia,NAM,1979,0
Namibia,NAM,1980,0
Namibia,NAM,1981,0
Namibia,NAM,1982,0
Namibia,NAM,1983,0
Namibia,NAM,1984,0
Namibia,NAM,1985,0
Namibia,NAM,1986,0
Namibia,NAM,1987,0
Namibia,NAM,1988,0
Namibia,NAM,1989,0
Namibia,NAM,1990,0
Namibia,NAM,1991,0
Namibia,NAM,1992,0
Namibia,NAM,1993,0
Namibia,NAM,1994,0
Namibia,NAM,1995,0
Namibia,NAM,1996,0
Namibia,NAM,1997,0.63
Namibia,NAM,1998,0.25
Namibia,NAM,1999,0.21
Namibia,NAM,2000,0.8
Namibia,NAM,2001,0.69
Namibia,NAM,2002,0.75
Namibia,NAM,2003,0.82
Namibia,NAM,2004,0.99
Namibia,NAM,2005,0.98
Namibia,NAM,2006,0.8
Namibia,NAM,2007,0.78
Namibia,NAM,2008,0.04
Namibia,NAM,2009,0.06
Namibia,NAM,2010,0.07
Namibia,NAM,2011,0.21
Nauru,NRU,1999,0
Nauru,NRU,2000,0
Nauru,NRU,2001,0
Nauru,NRU,2002,0
Nauru,NRU,2003,0
Nauru,NRU,2004,0
Nauru,NRU,2005,0
Nauru,NRU,2006,0
Nauru,NRU,2007,0
Nauru,NRU,2008,0
Nauru,NRU,2009,0
Nauru,NRU,2010,0
Nepal,NPL,1961,0
Nepal,NPL,1962,0
Nepal,NPL,1963,0
Nepal,NPL,1964,0
Nepal,NPL,1965,0
Nepal,NPL,1966,0
Nepal,NPL,1967,0
Nepal,NPL,1968,0
Nepal,NPL,1969,0
Nepal,NPL,1970,0
Nepal,NPL,1971,0
Nepal,NPL,1972,0
Nepal,NPL,1973,0
Nepal,NPL,1974,0
Nepal,NPL,1975,0
Nepal,NPL,1976,0
Nepal,NPL,1977,0
Nepal,NPL,1978,0
Nepal,NPL,1979,0
Nepal,NPL,1980,0
Nepal,NPL,1981,0
Nepal,NPL,1982,0
Nepal,NPL,1983,0
Nepal,NPL,1984,0
Nepal,NPL,1985,0
Nepal,NPL,1986,0
Nepal,NPL,1987,0
Nepal,NPL,1988,0
Nepal,NPL,1989,0
Nepal,NPL,1990,0
Nepal,NPL,1991,0
Nepal,NPL,1992,0
Nepal,NPL,1993,0
Nepal,NPL,1994,0
Nepal,NPL,1995,0
Nepal,NPL,1996,0
Nepal,NPL,1997,0
Nepal,NPL,1998,0
Nepal,NPL,1999,0.01
Nepal,NPL,2000,0.01
Nepal,NPL,2001,0.01
Nepal,NPL,2002,0.11
Nepal,NPL,2003,0.11
Nepal,NPL,2004,0.13
Nepal,NPL,2005,0.12
Nepal,NPL,2006,0.12
Nepal,NPL,2007,0.12
Nepal,NPL,2008,0.12
Nepal,NPL,2009,0.12
Nepal,NPL,2010,0.12
Nepal,NPL,2011,0.12
Nepal,NPL,2012,0.12
Nepal,NPL,2013,0.12
Netherlands,NLD,1961,1.69
Netherlands,NLD,1962,1.91
Netherlands,NLD,1963,2.03
Netherlands,NLD,1964,2.07
Netherlands,NLD,1965,2.63
Netherlands,NLD,1966,2
Netherlands,NLD,1967,2.26
Netherlands,NLD,1968,2.43
Netherlands,NLD,1969,2.59
Netherlands,NLD,1970,2.8
Netherlands,NLD,1971,2.89
Netherlands,NLD,1972,3.11
Netherlands,NLD,1973,3.46
Netherlands,NLD,1974,3.7
Netherlands,NLD,1975,4.6
Netherlands,NLD,1976,3.29
Netherlands,NLD,1977,3.84
Netherlands,NLD,1978,3.94
Netherlands,NLD,1979,4.42
Netherlands,NLD,1980,3.49
Netherlands,NLD,1981,3.22
Netherlands,NLD,1982,3.26
Netherlands,NLD,1983,3.31
Netherlands,NLD,1984,2.95
Netherlands,NLD,1985,2.77
Netherlands,NLD,1986,2.72
Netherlands,NLD,1987,2.54
Netherlands,NLD,1988,2.57
Netherlands,NLD,1989,2.35
Netherlands,NLD,1990,2.42
